# event_ticker=KXATPMATCH-26MAR21DAVHAL
# final_score=7-6(8) 6-4
# score_resolution=6-7 4-6
# match_winner=Quentin Halys
# fav_player=Alejandro Davidovich Fokina
# dog_player=Quentin Halys
# kalshi_date=2026-03-21
timestamp,Alejandro Davidovich Fokina,Quentin Halys
2026-03-21T09:01:00Z,73.00,28.00
2026-03-21T09:15:00Z,72.00,28.00
2026-03-21T09:17:00Z,72.87,28.00
2026-03-21T09:20:00Z,72.00,28.00
2026-03-21T09:22:00Z,73.00,28.00
2026-03-21T09:23:00Z,72.00,28.00
2026-03-21T09:29:00Z,72.00,28.00
2026-03-21T09:30:00Z,72.00,28.00
2026-03-21T09:31:00Z,73.00,28.00
2026-03-21T09:32:00Z,72.00,28.00
2026-03-21T09:35:00Z,72.00,28.00
2026-03-21T09:38:00Z,72.00,28.00
2026-03-21T09:41:00Z,72.00,28.00
2026-03-21T09:44:00Z,72.00,28.00
2026-03-21T09:47:00Z,72.00,28.00
2026-03-21T09:53:00Z,72.00,28.00
2026-03-21T09:55:00Z,73.00,28.00
2026-03-21T09:56:00Z,72.00,28.00
2026-03-21T09:58:00Z,72.00,28.00
2026-03-21T10:02:00Z,72.00,28.00
2026-03-21T10:05:00Z,72.00,28.00
2026-03-21T10:11:00Z,72.00,28.00
2026-03-21T10:12:00Z,72.00,28.00
2026-03-21T10:14:00Z,72.00,28.00
2026-03-21T10:17:00Z,72.00,28.00
2026-03-21T10:20:00Z,72.00,28.00
2026-03-21T10:23:00Z,72.00,28.00
2026-03-21T10:26:00Z,72.00,28.00
2026-03-21T10:29:00Z,72.00,28.00
2026-03-21T10:32:00Z,72.93,28.00
2026-03-21T10:35:00Z,72.00,28.00
2026-03-21T10:38:00Z,72.00,28.00
2026-03-21T10:44:00Z,72.00,28.00
2026-03-21T10:46:00Z,72.99,28.00
2026-03-21T10:49:00Z,72.00,28.00
2026-03-21T10:51:00Z,72.00,28.00
2026-03-21T10:52:00Z,72.00,28.00
2026-03-21T10:53:00Z,72.00,28.00
2026-03-21T10:56:00Z,72.00,28.00
2026-03-21T10:58:00Z,72.00,28.00
2026-03-21T11:01:00Z,72.00,28.00
2026-03-21T11:03:00Z,72.00,28.00
2026-03-21T11:05:00Z,72.00,28.00
2026-03-21T11:07:00Z,72.00,28.00
2026-03-21T11:09:00Z,73.00,28.00
2026-03-21T11:10:00Z,72.00,28.00
2026-03-21T11:12:00Z,72.00,28.00
2026-03-21T11:15:00Z,72.00,28.00
2026-03-21T11:17:00Z,72.00,28.83
2026-03-21T11:21:00Z,72.00,28.83
2026-03-21T11:22:00Z,72.00,28.00
2026-03-21T11:23:00Z,72.00,28.00
2026-03-21T11:26:00Z,72.00,28.00
2026-03-21T11:29:00Z,72.00,28.00
2026-03-21T11:31:00Z,72.00,29.00
2026-03-21T11:33:00Z,72.00,29.00
2026-03-21T11:36:00Z,72.00,29.00
2026-03-21T11:39:00Z,72.00,29.00
2026-03-21T11:40:00Z,73.00,29.00
2026-03-21T11:41:00Z,72.00,29.00
2026-03-21T12:15:00Z,72.00,28.00
2026-03-21T12:29:00Z,72.00,29.00
2026-03-21T12:31:00Z,72.00,29.00
2026-03-21T12:37:00Z,72.00,29.00
2026-03-21T12:43:00Z,72.00,29.00
2026-03-21T12:44:00Z,72.00,29.00
2026-03-21T12:48:00Z,72.00,29.00
2026-03-21T12:50:00Z,71.00,29.00
2026-03-21T12:51:00Z,71.00,29.68
2026-03-21T12:58:00Z,72.00,29.68
2026-03-21T12:59:00Z,72.00,29.68
2026-03-21T13:00:00Z,72.00,29.68
2026-03-21T13:06:00Z,72.00,28.00
2026-03-21T13:09:00Z,72.00,29.00
2026-03-21T13:13:00Z,72.00,29.00
2026-03-21T13:17:00Z,72.00,29.00
2026-03-21T13:23:00Z,72.00,29.00
2026-03-21T13:24:00Z,71.00,29.00
2026-03-21T13:27:00Z,71.00,30.50
2026-03-21T13:34:00Z,71.00,30.00
2026-03-21T13:38:00Z,71.00,30.00
2026-03-21T13:39:00Z,71.00,30.00
2026-03-21T13:41:00Z,71.00,30.00
2026-03-21T13:43:00Z,71.00,30.00
2026-03-21T13:44:00Z,71.00,30.00
2026-03-21T13:55:00Z,71.00,30.00
2026-03-21T13:57:00Z,71.00,30.00
2026-03-21T13:59:00Z,71.00,30.00
2026-03-21T14:00:00Z,71.00,30.00
2026-03-21T14:05:00Z,71.00,30.00
2026-03-21T14:06:00Z,71.00,28.49
2026-03-21T14:08:00Z,71.00,28.49
2026-03-21T14:16:00Z,71.00,28.49
2026-03-21T14:18:00Z,71.00,30.00
2026-03-21T14:20:00Z,71.00,30.00
2026-03-21T14:27:00Z,71.00,30.00
2026-03-21T14:30:00Z,71.00,30.00
2026-03-21T14:32:00Z,71.00,30.00
2026-03-21T14:35:00Z,71.00,30.00
2026-03-21T14:41:00Z,71.00,30.00
2026-03-21T14:43:00Z,71.00,30.00
2026-03-21T14:44:00Z,71.00,30.00
2026-03-21T14:46:00Z,71.00,30.00
2026-03-21T14:47:00Z,70.00,30.00
2026-03-21T14:48:00Z,71.00,30.00
2026-03-21T14:50:00Z,71.00,30.00
2026-03-21T14:51:00Z,71.00,30.00
2026-03-21T14:52:00Z,71.00,29.45
2026-03-21T14:54:00Z,71.00,29.45
2026-03-21T14:55:00Z,71.00,30.00
2026-03-21T14:57:00Z,71.00,30.00
2026-03-21T15:03:00Z,71.00,30.00
2026-03-21T15:04:00Z,71.00,30.00
2026-03-21T15:05:00Z,71.00,30.00
2026-03-21T15:07:00Z,71.00,30.00
2026-03-21T15:08:00Z,71.00,30.00
2026-03-21T15:09:00Z,72.00,30.00
2026-03-21T15:10:00Z,72.00,30.00
2026-03-21T15:11:00Z,71.03,29.06
2026-03-21T15:12:00Z,73.20,26.63
2026-03-21T15:13:00Z,71.76,29.53
2026-03-21T15:14:00Z,68.00,32.92
2026-03-21T15:15:00Z,69.00,32.22
2026-03-21T15:16:00Z,72.82,26.79
2026-03-21T15:17:00Z,76.89,22.44
2026-03-21T15:18:00Z,73.07,24.25
2026-03-21T15:19:00Z,72.97,30.92
2026-03-21T15:20:00Z,70.77,31.50
2026-03-21T15:21:00Z,68.00,33.21
2026-03-21T15:22:00Z,67.30,31.03
2026-03-21T15:23:00Z,70.86,28.18
2026-03-21T15:24:00Z,69.87,31.18
2026-03-21T15:25:00Z,68.36,31.44
2026-03-21T15:26:00Z,73.88,26.92
2026-03-21T15:27:00Z,69.23,32.19
2026-03-21T15:28:00Z,68.74,32.63
2026-03-21T15:29:00Z,68.90,34.00
2026-03-21T15:30:00Z,68.72,33.83
2026-03-21T15:31:00Z,67.88,32.00
2026-03-21T15:32:00Z,69.59,30.65
2026-03-21T15:33:00Z,69.59,32.48
2026-03-21T15:34:00Z,65.50,35.32
2026-03-21T15:35:00Z,65.00,36.00
2026-03-21T15:36:00Z,65.00,36.00
2026-03-21T15:37:00Z,67.58,34.00
2026-03-21T15:38:00Z,70.00,32.46
2026-03-21T15:39:00Z,71.00,27.04
2026-03-21T15:40:00Z,77.71,21.86
2026-03-21T15:41:00Z,76.09,23.95
2026-03-21T15:42:00Z,74.74,28.40
2026-03-21T15:43:00Z,77.12,26.30
2026-03-21T15:44:00Z,68.50,32.97
2026-03-21T15:45:00Z,67.00,34.82
2026-03-21T15:46:00Z,67.74,34.37
2026-03-21T15:47:00Z,69.41,32.27
2026-03-21T15:48:00Z,65.52,37.78
2026-03-21T15:49:00Z,58.29,43.33
2026-03-21T15:50:00Z,63.31,37.80
2026-03-21T15:51:00Z,67.22,32.97
2026-03-21T15:52:00Z,69.00,32.29
2026-03-21T15:53:00Z,70.61,32.68
2026-03-21T15:54:00Z,61.58,35.69
2026-03-21T15:55:00Z,66.27,34.13
2026-03-21T15:56:00Z,64.98,35.88
2026-03-21T15:57:00Z,65.00,34.17
2026-03-21T15:58:00Z,67.01,34.37
2026-03-21T15:59:00Z,64.85,39.16
2026-03-21T16:00:00Z,66.71,35.76
2026-03-21T16:01:00Z,64.12,36.32
2026-03-21T16:02:00Z,67.50,32.62
2026-03-21T16:03:00Z,66.98,37.29
2026-03-21T16:04:00Z,67.38,37.35
2026-03-21T16:05:00Z,62.26,40.99
2026-03-21T16:06:00Z,63.74,40.83
2026-03-21T16:07:00Z,66.94,32.07
2026-03-21T16:08:00Z,72.20,31.03
2026-03-21T16:09:00Z,62.10,38.93
2026-03-21T16:10:00Z,64.03,38.86
2026-03-21T16:11:00Z,55.66,45.73
2026-03-21T16:12:00Z,59.17,38.46
2026-03-21T16:13:00Z,48.91,50.12
2026-03-21T16:14:00Z,41.97,58.01
2026-03-21T16:15:00Z,42.01,58.08
2026-03-21T16:16:00Z,42.00,58.85
2026-03-21T16:17:00Z,42.96,57.64
2026-03-21T16:18:00Z,35.78,67.03
2026-03-21T16:19:00Z,36.87,63.46
2026-03-21T16:20:00Z,42.07,58.47
2026-03-21T16:21:00Z,39.74,58.80
2026-03-21T16:22:00Z,43.61,55.41
2026-03-21T16:23:00Z,44.36,56.00
2026-03-21T16:24:00Z,42.31,58.20
2026-03-21T16:25:00Z,40.72,58.98
2026-03-21T16:26:00Z,47.49,52.01
2026-03-21T16:27:00Z,45.62,54.70
2026-03-21T16:28:00Z,45.79,55.94
2026-03-21T16:29:00Z,45.15,57.95
2026-03-21T16:30:00Z,47.02,53.54
2026-03-21T16:31:00Z,49.44,51.15
2026-03-21T16:32:00Z,49.87,51.68
2026-03-21T16:33:00Z,49.96,52.59
2026-03-21T16:34:00Z,48.10,53.29
2026-03-21T16:35:00Z,47.61,51.72
2026-03-21T16:36:00Z,45.18,54.55
2026-03-21T16:37:00Z,41.90,57.99
2026-03-21T16:38:00Z,45.96,56.28
2026-03-21T16:39:00Z,47.07,53.00
2026-03-21T16:40:00Z,47.96,53.98
2026-03-21T16:41:00Z,46.19,56.79
2026-03-21T16:42:00Z,50.64,53.53
2026-03-21T16:43:00Z,52.58,48.88
2026-03-21T16:44:00Z,46.72,45.44
2026-03-21T16:45:00Z,50.00,53.09
2026-03-21T16:46:00Z,47.16,56.70
2026-03-21T16:47:00Z,44.95,55.98
2026-03-21T16:48:00Z,38.99,59.87
2026-03-21T16:49:00Z,28.68,72.44
2026-03-21T16:50:00Z,14.23,85.83
2026-03-21T16:51:00Z,14.68,85.45
2026-03-21T16:52:00Z,10.00,90.81
2026-03-21T16:53:00Z,8.25,92.24
2026-03-21T16:54:00Z,6.12,93.13
2026-03-21T16:55:00Z,8.80,92.41
2026-03-21T16:56:00Z,8.38,91.98
2026-03-21T16:57:00Z,7.54,94.66
2026-03-21T16:58:00Z,9.93,90.56
2026-03-21T16:59:00Z,12.39,86.41
2026-03-21T17:00:00Z,6.03,95.69
2026-03-21T17:01:00Z,4.37,97.83
2026-03-21T17:02:00Z,1.00,99.00
2026-03-21T17:03:00Z,1.00,99.00
2026-03-21T17:04:00Z,1.00,99.00
2026-03-21T17:05:00Z,1.00,99.00
2026-03-21T17:06:00Z,1.00,99.00
