# event_ticker=KXATPMATCH-25OCT02CAZMAR
# final_score=6-3 3-6 7-5
# match_winner=Arthur Cazaux
# fav_player=Arthur Cazaux
# dog_player=Pedro Martinez
# kalshi_date=2025-10-02
timestamp,Arthur Cazaux,Pedro Martinez
2025-10-02T03:50:00Z,79.75,22.00
2025-10-02T03:57:00Z,79.75,21.00
2025-10-02T04:03:00Z,79.75,21.00
2025-10-02T04:05:00Z,79.75,21.00
2025-10-02T04:06:00Z,79.75,21.00
2025-10-02T04:08:00Z,79.75,21.00
2025-10-02T04:10:00Z,79.75,21.00
2025-10-02T04:11:00Z,80.00,21.00
2025-10-02T04:16:00Z,80.00,21.91
2025-10-02T04:19:00Z,80.00,21.00
2025-10-02T04:22:00Z,80.00,21.00
2025-10-02T04:23:00Z,80.00,21.00
2025-10-02T04:28:00Z,80.00,21.00
2025-10-02T04:30:00Z,80.00,21.00
2025-10-02T04:31:00Z,80.00,21.00
2025-10-02T04:33:00Z,80.02,21.00
2025-10-02T04:35:00Z,80.88,21.00
2025-10-02T04:38:00Z,80.88,21.00
2025-10-02T04:39:00Z,80.00,21.00
2025-10-02T04:43:00Z,80.00,21.00
2025-10-02T04:45:00Z,80.00,21.00
2025-10-02T04:47:00Z,80.00,21.00
2025-10-02T04:50:00Z,80.00,21.00
2025-10-02T04:53:00Z,80.00,21.00
2025-10-02T04:55:00Z,80.00,21.00
2025-10-02T04:56:00Z,80.00,21.00
2025-10-02T05:05:00Z,80.00,21.00
2025-10-02T05:13:00Z,80.00,21.00
2025-10-02T05:14:00Z,80.00,21.00
2025-10-02T05:15:00Z,80.00,21.00
2025-10-02T05:19:00Z,80.00,21.00
2025-10-02T05:20:00Z,80.00,21.00
2025-10-02T05:23:00Z,80.00,21.00
2025-10-02T05:24:00Z,80.00,21.00
2025-10-02T05:25:00Z,80.00,21.00
2025-10-02T05:26:00Z,80.00,21.00
2025-10-02T05:28:00Z,80.00,21.00
2025-10-02T05:33:00Z,80.00,21.00
2025-10-02T05:34:00Z,80.00,21.00
2025-10-02T05:36:00Z,80.00,21.00
2025-10-02T05:37:00Z,80.00,21.00
2025-10-02T05:38:00Z,80.00,21.00
2025-10-02T05:39:00Z,80.00,20.00
2025-10-02T05:40:00Z,80.00,20.00
2025-10-02T05:41:00Z,80.00,21.00
2025-10-02T05:43:00Z,81.00,21.00
2025-10-02T05:44:00Z,81.00,21.00
2025-10-02T05:46:00Z,81.00,21.00
2025-10-02T05:47:00Z,81.00,21.00
2025-10-02T05:49:00Z,81.00,21.00
2025-10-02T05:52:00Z,81.00,21.00
2025-10-02T05:53:00Z,81.00,21.00
2025-10-02T05:54:00Z,81.00,21.00
2025-10-02T05:55:00Z,81.00,21.00
2025-10-02T05:57:00Z,81.00,21.00
2025-10-02T05:59:00Z,81.00,21.00
2025-10-02T06:00:00Z,81.00,20.99
2025-10-02T06:01:00Z,81.00,21.00
2025-10-02T06:04:00Z,81.00,21.00
2025-10-02T06:05:00Z,81.00,21.00
2025-10-02T06:06:00Z,81.00,21.00
2025-10-02T06:07:00Z,81.00,21.00
2025-10-02T06:10:00Z,81.00,21.00
2025-10-02T06:11:00Z,81.00,19.32
2025-10-02T06:12:00Z,81.66,20.00
2025-10-02T06:14:00Z,81.66,19.00
2025-10-02T06:15:00Z,82.00,19.00
2025-10-02T06:17:00Z,82.00,19.00
2025-10-02T06:18:00Z,82.00,19.00
2025-10-02T06:19:00Z,82.00,19.00
2025-10-02T06:21:00Z,82.00,19.00
2025-10-02T06:23:00Z,82.00,19.00
2025-10-02T06:24:00Z,82.00,19.00
2025-10-02T06:25:00Z,82.00,19.00
2025-10-02T06:26:00Z,82.00,19.00
2025-10-02T06:28:00Z,79.03,19.00
2025-10-02T06:30:00Z,79.03,19.00
2025-10-02T06:31:00Z,79.03,19.89
2025-10-02T06:32:00Z,81.00,19.89
2025-10-02T06:34:00Z,81.00,21.00
2025-10-02T06:35:00Z,81.00,21.00
2025-10-02T06:38:00Z,81.00,17.60
2025-10-02T06:40:00Z,81.00,17.60
2025-10-02T06:41:00Z,81.00,21.00
2025-10-02T06:42:00Z,81.00,21.79
2025-10-02T06:44:00Z,81.00,21.00
2025-10-02T06:46:00Z,81.00,21.00
2025-10-02T06:47:00Z,81.00,21.00
2025-10-02T06:51:00Z,81.00,21.00
2025-10-02T06:52:00Z,81.00,21.00
2025-10-02T06:57:00Z,81.00,21.00
2025-10-02T06:58:00Z,81.00,21.00
2025-10-02T06:59:00Z,81.00,21.00
2025-10-02T09:01:00Z,78.22,21.92
2025-10-02T09:02:00Z,75.00,21.92
2025-10-02T09:03:00Z,78.00,23.71
2025-10-02T09:04:00Z,73.68,26.37
2025-10-02T09:05:00Z,79.84,27.75
2025-10-02T09:06:00Z,78.00,27.23
2025-10-02T09:07:00Z,80.17,20.98
2025-10-02T09:08:00Z,80.00,19.21
2025-10-02T09:09:00Z,78.00,22.00
2025-10-02T09:10:00Z,84.49,15.24
2025-10-02T09:11:00Z,87.79,10.32
2025-10-02T09:12:00Z,90.67,9.18
2025-10-02T09:13:00Z,90.67,7.32
2025-10-02T09:14:00Z,92.19,7.12
2025-10-02T09:15:00Z,89.06,11.78
2025-10-02T09:16:00Z,89.06,7.36
2025-10-02T09:17:00Z,93.52,6.00
2025-10-02T09:18:00Z,95.00,6.00
2025-10-02T09:19:00Z,95.00,5.00
2025-10-02T09:20:00Z,95.00,4.36
2025-10-02T09:21:00Z,95.00,6.00
2025-10-02T09:22:00Z,95.00,6.00
2025-10-02T09:23:00Z,96.00,5.21
2025-10-02T09:24:00Z,94.61,5.21
2025-10-02T09:25:00Z,94.00,5.00
2025-10-02T09:26:00Z,94.00,6.25
2025-10-02T09:27:00Z,96.00,3.34
2025-10-02T09:28:00Z,96.00,2.81
2025-10-02T09:29:00Z,96.00,4.00
2025-10-02T09:30:00Z,97.77,4.01
2025-10-02T09:31:00Z,98.00,4.00
2025-10-02T09:32:00Z,97.14,5.00
2025-10-02T09:33:00Z,97.00,5.00
2025-10-02T09:34:00Z,96.00,5.00
2025-10-02T09:35:00Z,92.67,6.06
2025-10-02T09:36:00Z,95.00,8.51
2025-10-02T09:37:00Z,95.00,6.12
2025-10-02T09:38:00Z,95.33,7.06
2025-10-02T09:39:00Z,90.44,10.24
2025-10-02T09:40:00Z,93.00,9.70
2025-10-02T09:41:00Z,83.89,17.71
2025-10-02T09:42:00Z,75.66,20.97
2025-10-02T09:43:00Z,76.16,27.13
2025-10-02T09:44:00Z,75.41,28.66
2025-10-02T09:45:00Z,66.32,35.64
2025-10-02T09:46:00Z,66.24,39.79
2025-10-02T09:47:00Z,72.85,37.33
2025-10-02T09:48:00Z,72.85,37.94
2025-10-02T09:49:00Z,59.75,38.09
2025-10-02T09:50:00Z,62.11,36.93
2025-10-02T09:51:00Z,70.00,39.00
2025-10-02T09:52:00Z,74.39,22.26
2025-10-02T09:53:00Z,74.39,28.00
2025-10-02T09:54:00Z,74.39,26.00
2025-10-02T09:55:00Z,83.44,24.67
2025-10-02T09:56:00Z,83.44,27.24
2025-10-02T09:57:00Z,88.67,18.67
2025-10-02T09:59:00Z,88.67,35.15
2025-10-02T10:00:00Z,91.00,43.53
2025-10-02T10:01:00Z,91.00,47.02
2025-10-02T10:02:00Z,85.43,50.74
2025-10-02T10:03:00Z,69.84,51.70
2025-10-02T10:04:00Z,73.78,44.88
2025-10-02T10:05:00Z,68.00,25.00
2025-10-02T10:06:00Z,63.93,42.93
2025-10-02T10:07:00Z,66.07,34.44
2025-10-02T10:08:00Z,79.20,29.53
2025-10-02T10:09:00Z,70.68,31.60
2025-10-02T10:10:00Z,70.00,31.07
2025-10-02T10:11:00Z,73.95,25.76
2025-10-02T10:12:00Z,79.68,18.91
2025-10-02T10:13:00Z,93.08,10.18
2025-10-02T10:14:00Z,97.15,1.00
2025-10-02T10:15:00Z,99.00,1.00
2025-10-02T10:16:00Z,99.00,1.00
2025-10-02T10:20:00Z,99.00,1.00
