# event_ticker=KXATPCHALLENGERMATCH-26MAR26MRVCOP
# final_score=6-4 2-6 7-6(3)
# score_resolution=4-6 6-2 6-7
# match_winner=Kimmer Coppejans
# fav_player=Maxim Mrva
# dog_player=Kimmer Coppejans
# kalshi_date=2026-03-26
timestamp,Maxim Mrva,Kimmer Coppejans
2026-03-27T05:22:00Z,42.00,61.89
2026-03-27T05:23:00Z,42.00,61.00
2026-03-27T05:25:00Z,42.00,60.77
2026-03-27T05:26:00Z,42.00,61.00
2026-03-27T05:27:00Z,42.00,61.00
2026-03-27T05:28:00Z,42.00,61.00
2026-03-27T05:29:00Z,42.00,61.00
2026-03-27T05:30:00Z,42.00,60.00
2026-03-27T05:32:00Z,42.00,60.00
2026-03-27T05:33:00Z,42.00,60.00
2026-03-27T05:34:00Z,42.00,60.00
2026-03-27T05:35:00Z,42.00,60.43
2026-03-27T05:36:00Z,42.00,61.00
2026-03-27T05:37:00Z,42.00,61.00
2026-03-27T05:38:00Z,42.00,61.00
2026-03-27T05:39:00Z,42.00,61.00
2026-03-27T05:40:00Z,42.00,61.00
2026-03-27T05:41:00Z,42.00,61.00
2026-03-27T05:43:00Z,42.00,61.00
2026-03-27T05:46:00Z,41.00,61.00
2026-03-27T05:47:00Z,40.00,61.00
2026-03-27T05:49:00Z,40.00,61.00
2026-03-27T05:50:00Z,40.00,61.00
2026-03-27T05:51:00Z,40.00,61.00
2026-03-27T05:54:00Z,40.00,61.00
2026-03-27T05:55:00Z,40.00,61.00
2026-03-27T05:56:00Z,41.00,61.35
2026-03-27T05:57:00Z,41.00,62.00
2026-03-27T05:58:00Z,41.00,62.00
2026-03-27T05:59:00Z,41.00,62.00
2026-03-27T06:00:00Z,41.00,62.00
2026-03-27T06:01:00Z,41.00,62.00
2026-03-27T06:02:00Z,41.00,62.00
2026-03-27T06:07:00Z,41.00,62.00
2026-03-27T06:08:00Z,41.00,62.00
2026-03-27T06:09:00Z,41.00,62.00
2026-03-27T06:11:00Z,40.00,62.43
2026-03-27T06:12:00Z,41.00,62.43
2026-03-27T06:18:00Z,40.00,62.00
2026-03-27T06:19:00Z,40.00,62.00
2026-03-27T06:20:00Z,40.00,62.00
2026-03-27T06:21:00Z,40.00,62.00
2026-03-27T06:22:00Z,40.00,62.00
2026-03-27T06:24:00Z,41.00,62.00
2026-03-27T06:27:00Z,40.00,62.00
2026-03-27T06:28:00Z,40.00,62.86
2026-03-27T06:30:00Z,40.00,62.44
2026-03-27T06:33:00Z,40.00,63.00
2026-03-27T06:35:00Z,41.00,63.00
2026-03-27T06:36:00Z,41.00,63.00
2026-03-27T06:38:00Z,41.00,63.00
2026-03-27T06:44:00Z,41.00,63.00
2026-03-27T06:47:00Z,41.00,63.00
2026-03-27T06:50:00Z,41.00,63.00
2026-03-27T06:52:00Z,41.00,62.00
2026-03-27T06:54:00Z,41.00,62.00
2026-03-27T06:55:00Z,41.00,62.00
2026-03-27T06:56:00Z,41.00,62.00
2026-03-27T06:58:00Z,41.00,62.00
2026-03-27T07:00:00Z,41.00,62.00
2026-03-27T07:03:00Z,41.00,61.00
2026-03-27T07:04:00Z,41.00,61.00
2026-03-27T07:05:00Z,41.00,61.00
2026-03-27T07:06:00Z,41.00,61.00
2026-03-27T07:07:00Z,41.00,61.00
2026-03-27T07:09:00Z,41.00,61.00
2026-03-27T07:10:00Z,41.00,61.00
2026-03-27T07:11:00Z,41.00,62.00
2026-03-27T07:13:00Z,41.00,62.00
2026-03-27T07:18:00Z,41.00,62.00
2026-03-27T07:19:00Z,41.00,62.00
2026-03-27T07:20:00Z,41.00,62.00
2026-03-27T07:21:00Z,41.00,62.00
2026-03-27T07:27:00Z,41.00,62.00
2026-03-27T07:30:00Z,41.00,60.00
2026-03-27T07:34:00Z,41.00,60.00
2026-03-27T07:42:00Z,41.00,62.00
2026-03-27T07:43:00Z,41.00,62.00
2026-03-27T07:44:00Z,41.00,62.00
2026-03-27T07:48:00Z,41.00,62.00
2026-03-27T07:49:00Z,41.00,61.00
2026-03-27T07:51:00Z,41.00,61.00
2026-03-27T07:55:00Z,41.00,61.00
2026-03-27T07:57:00Z,41.00,61.97
2026-03-27T08:00:00Z,41.00,62.00
2026-03-27T08:02:00Z,41.00,62.00
2026-03-27T08:03:00Z,41.00,62.00
2026-03-27T08:04:00Z,41.00,62.00
2026-03-27T08:05:00Z,41.00,62.00
2026-03-27T08:07:00Z,41.00,62.00
2026-03-27T08:11:00Z,41.00,62.00
2026-03-27T08:13:00Z,41.00,62.00
2026-03-27T08:16:00Z,41.00,62.00
2026-03-27T08:17:00Z,41.00,62.00
2026-03-27T08:19:00Z,41.00,62.00
2026-03-27T08:21:00Z,41.00,62.00
2026-03-27T08:30:00Z,41.00,62.00
2026-03-27T08:32:00Z,41.00,62.00
2026-03-27T08:47:00Z,41.00,62.00
2026-03-27T08:49:00Z,40.80,62.00
2026-03-27T08:50:00Z,40.00,61.97
2026-03-27T08:51:00Z,41.00,62.00
2026-03-27T08:52:00Z,41.00,62.00
2026-03-27T08:53:00Z,41.00,61.00
2026-03-27T08:54:00Z,41.00,61.00
2026-03-27T08:55:00Z,41.00,62.63
2026-03-27T08:57:00Z,41.00,61.00
2026-03-27T08:59:00Z,41.00,61.00
2026-03-27T09:00:00Z,41.00,61.00
2026-03-27T09:01:00Z,41.00,61.00
2026-03-27T09:02:00Z,41.00,61.00
2026-03-27T09:03:00Z,41.00,61.00
2026-03-27T09:06:00Z,41.00,61.00
2026-03-27T09:08:00Z,41.00,61.00
2026-03-27T09:10:00Z,40.00,61.00
2026-03-27T09:11:00Z,40.00,61.34
2026-03-27T09:13:00Z,41.00,62.00
2026-03-27T09:15:00Z,41.00,62.00
2026-03-27T09:16:00Z,41.00,61.18
2026-03-27T09:17:00Z,40.00,61.18
2026-03-27T09:20:00Z,41.00,61.18
2026-03-27T09:21:00Z,41.00,62.00
2026-03-27T09:22:00Z,40.00,62.91
2026-03-27T09:23:00Z,39.66,62.91
2026-03-27T09:26:00Z,40.00,63.00
2026-03-27T09:27:00Z,40.00,63.00
2026-03-27T09:31:00Z,39.00,63.00
2026-03-27T09:36:00Z,39.00,63.00
2026-03-27T09:38:00Z,39.00,64.00
2026-03-27T09:39:00Z,39.00,64.00
2026-03-27T09:40:00Z,38.00,64.00
2026-03-27T09:41:00Z,38.00,64.00
2026-03-27T09:42:00Z,38.00,62.15
2026-03-27T09:45:00Z,38.00,62.15
2026-03-27T09:46:00Z,38.00,64.79
2026-03-27T09:47:00Z,38.00,65.00
2026-03-27T09:52:00Z,38.00,63.40
2026-03-27T09:54:00Z,38.00,62.00
2026-03-27T09:55:00Z,38.00,65.00
2026-03-27T09:56:00Z,38.00,61.08
2026-03-27T09:58:00Z,37.00,61.85
2026-03-27T09:59:00Z,37.00,61.00
2026-03-27T10:07:00Z,37.00,61.00
2026-03-27T10:08:00Z,37.00,64.00
2026-03-27T10:10:00Z,38.00,63.93
2026-03-27T10:11:00Z,38.00,61.08
2026-03-27T10:15:00Z,37.00,61.00
2026-03-27T10:17:00Z,36.44,63.95
2026-03-27T10:19:00Z,36.44,61.38
2026-03-27T10:20:00Z,36.44,63.91
2026-03-27T10:21:00Z,36.44,64.00
2026-03-27T10:27:00Z,36.44,64.00
2026-03-27T10:29:00Z,36.44,61.03
2026-03-27T10:31:00Z,36.44,64.00
2026-03-27T10:32:00Z,38.00,64.00
2026-03-27T10:33:00Z,38.00,60.78
2026-03-27T10:34:00Z,38.00,64.00
2026-03-27T10:35:00Z,38.00,64.00
2026-03-27T10:41:00Z,38.00,61.00
2026-03-27T10:44:00Z,38.00,61.00
2026-03-27T10:46:00Z,38.00,60.86
2026-03-27T10:47:00Z,38.00,61.00
2026-03-27T10:48:00Z,38.00,61.00
2026-03-27T10:49:00Z,38.00,63.69
2026-03-27T10:52:00Z,38.00,64.00
2026-03-27T10:53:00Z,38.00,61.00
2026-03-27T10:57:00Z,38.00,63.91
2026-03-27T11:00:00Z,38.00,64.00
2026-03-27T11:03:00Z,38.00,61.00
2026-03-27T11:05:00Z,36.00,61.00
2026-03-27T11:09:00Z,36.00,64.00
2026-03-27T11:12:00Z,36.00,64.00
2026-03-27T11:14:00Z,36.00,64.00
2026-03-27T11:19:00Z,36.00,60.34
2026-03-27T11:21:00Z,36.00,63.00
2026-03-27T11:23:00Z,36.00,64.00
2026-03-27T11:36:00Z,36.00,64.00
2026-03-27T11:39:00Z,36.00,61.10
2026-03-27T11:42:00Z,36.00,64.00
2026-03-27T11:47:00Z,36.22,64.00
2026-03-27T11:50:00Z,36.22,64.00
2026-03-27T11:53:00Z,39.00,64.00
2026-03-27T11:54:00Z,39.00,60.02
2026-03-27T11:55:00Z,39.00,63.00
2026-03-27T11:56:00Z,39.00,60.00
2026-03-27T11:57:00Z,39.00,60.00
2026-03-27T11:58:00Z,39.00,61.00
2026-03-27T12:00:00Z,39.00,61.00
2026-03-27T12:02:00Z,36.00,63.10
2026-03-27T12:04:00Z,36.00,64.00
2026-03-27T12:06:00Z,36.00,63.87
2026-03-27T12:07:00Z,39.67,63.11
2026-03-27T12:08:00Z,40.49,64.00
2026-03-27T12:09:00Z,39.81,61.56
2026-03-27T12:10:00Z,39.81,63.00
2026-03-27T12:11:00Z,39.81,62.79
2026-03-27T12:12:00Z,40.89,58.92
2026-03-27T12:13:00Z,41.49,60.58
2026-03-27T12:14:00Z,40.06,59.49
2026-03-27T12:15:00Z,40.46,62.48
2026-03-27T12:16:00Z,39.52,65.09
2026-03-27T12:17:00Z,33.17,67.30
2026-03-27T12:18:00Z,29.99,71.46
2026-03-27T12:19:00Z,25.44,75.53
2026-03-27T12:20:00Z,24.78,76.98
2026-03-27T12:21:00Z,22.18,77.13
2026-03-27T12:22:00Z,22.74,77.67
2026-03-27T12:23:00Z,24.04,75.06
2026-03-27T12:24:00Z,28.00,74.00
2026-03-27T12:25:00Z,28.00,74.00
2026-03-27T12:26:00Z,27.43,73.89
2026-03-27T12:27:00Z,28.83,72.79
2026-03-27T12:28:00Z,26.50,73.54
2026-03-27T12:29:00Z,26.70,75.74
2026-03-27T12:30:00Z,31.89,73.96
2026-03-27T12:31:00Z,24.03,75.86
2026-03-27T12:32:00Z,23.60,76.94
2026-03-27T12:33:00Z,24.75,77.65
2026-03-27T12:34:00Z,17.14,81.40
2026-03-27T12:35:00Z,16.54,83.81
2026-03-27T12:36:00Z,14.61,84.07
2026-03-27T12:37:00Z,14.74,84.95
2026-03-27T12:38:00Z,16.00,84.62
2026-03-27T12:39:00Z,16.65,84.00
2026-03-27T12:40:00Z,16.77,83.99
2026-03-27T12:41:00Z,17.00,84.00
2026-03-27T12:42:00Z,18.12,83.01
2026-03-27T12:43:00Z,17.62,84.21
2026-03-27T12:44:00Z,18.01,82.33
2026-03-27T12:45:00Z,19.00,81.00
2026-03-27T12:46:00Z,23.92,77.06
2026-03-27T12:47:00Z,22.03,78.76
2026-03-27T12:48:00Z,22.60,76.86
2026-03-27T12:49:00Z,25.99,75.00
2026-03-27T12:50:00Z,23.90,77.88
2026-03-27T12:51:00Z,17.57,80.23
2026-03-27T12:52:00Z,19.26,81.86
2026-03-27T12:53:00Z,18.98,81.15
2026-03-27T12:54:00Z,19.17,81.33
2026-03-27T12:55:00Z,20.08,79.69
2026-03-27T12:56:00Z,23.47,77.21
2026-03-27T12:57:00Z,23.88,76.07
2026-03-27T12:58:00Z,19.56,84.71
2026-03-27T12:59:00Z,12.90,88.61
2026-03-27T13:00:00Z,12.04,88.24
2026-03-27T13:01:00Z,15.68,85.76
2026-03-27T13:02:00Z,18.75,82.47
2026-03-27T13:03:00Z,17.36,82.32
2026-03-27T13:04:00Z,18.42,83.12
2026-03-27T13:05:00Z,13.41,86.07
2026-03-27T13:06:00Z,17.33,83.85
2026-03-27T13:07:00Z,20.61,82.32
2026-03-27T13:08:00Z,21.65,78.89
2026-03-27T13:09:00Z,25.96,76.00
2026-03-27T13:10:00Z,23.45,77.29
2026-03-27T13:11:00Z,24.46,77.02
2026-03-27T13:12:00Z,22.02,78.47
2026-03-27T13:13:00Z,23.21,76.99
2026-03-27T13:14:00Z,26.27,77.88
2026-03-27T13:15:00Z,24.12,77.51
2026-03-27T13:16:00Z,22.49,78.47
2026-03-27T13:17:00Z,20.27,79.82
2026-03-27T13:18:00Z,24.64,77.05
2026-03-27T13:19:00Z,27.31,73.94
2026-03-27T13:20:00Z,28.06,73.89
2026-03-27T13:21:00Z,31.64,69.53
2026-03-27T13:22:00Z,32.83,71.75
2026-03-27T13:23:00Z,32.00,69.07
2026-03-27T13:24:00Z,38.85,61.08
2026-03-27T13:25:00Z,41.80,60.18
2026-03-27T13:26:00Z,42.26,59.27
2026-03-27T13:27:00Z,41.96,60.49
2026-03-27T13:28:00Z,40.71,57.84
2026-03-27T13:29:00Z,45.70,55.12
2026-03-27T13:30:00Z,46.17,54.34
2026-03-27T13:31:00Z,52.05,46.78
2026-03-27T13:32:00Z,54.42,47.15
2026-03-27T13:33:00Z,51.46,49.63
2026-03-27T13:34:00Z,52.95,50.49
2026-03-27T13:35:00Z,53.55,48.27
2026-03-27T13:36:00Z,51.28,49.88
2026-03-27T13:37:00Z,53.36,49.86
2026-03-27T13:38:00Z,50.92,51.10
2026-03-27T13:39:00Z,51.12,55.19
2026-03-27T13:40:00Z,43.16,59.01
2026-03-27T13:41:00Z,50.12,54.83
2026-03-27T13:42:00Z,58.00,43.53
2026-03-27T13:43:00Z,57.98,43.21
2026-03-27T13:44:00Z,62.18,43.78
2026-03-27T13:45:00Z,75.76,27.06
2026-03-27T13:46:00Z,78.76,20.08
2026-03-27T13:47:00Z,84.37,18.61
2026-03-27T13:48:00Z,81.96,18.75
2026-03-27T13:49:00Z,84.86,14.83
2026-03-27T13:50:00Z,77.81,22.86
2026-03-27T13:51:00Z,79.28,21.94
2026-03-27T13:52:00Z,87.00,13.22
2026-03-27T13:53:00Z,86.33,16.49
2026-03-27T13:54:00Z,81.41,19.42
2026-03-27T13:55:00Z,80.74,20.05
2026-03-27T13:56:00Z,88.48,13.72
2026-03-27T13:57:00Z,92.60,5.25
2026-03-27T13:58:00Z,95.57,4.59
2026-03-27T13:59:00Z,95.30,5.50
2026-03-27T14:00:00Z,93.39,7.14
2026-03-27T14:01:00Z,90.94,9.49
2026-03-27T14:02:00Z,89.65,10.36
2026-03-27T14:03:00Z,86.98,12.89
2026-03-27T14:04:00Z,88.47,12.92
2026-03-27T14:05:00Z,93.34,6.64
2026-03-27T14:06:00Z,97.47,1.92
2026-03-27T14:07:00Z,97.67,1.89
2026-03-27T14:08:00Z,96.18,3.84
2026-03-27T14:09:00Z,94.89,5.04
2026-03-27T14:10:00Z,93.06,7.33
2026-03-27T14:11:00Z,90.37,9.98
2026-03-27T14:12:00Z,88.07,12.03
2026-03-27T14:13:00Z,89.84,11.90
2026-03-27T14:14:00Z,88.74,12.07
2026-03-27T14:15:00Z,70.96,27.21
2026-03-27T14:16:00Z,69.63,30.09
2026-03-27T14:17:00Z,61.01,39.49
2026-03-27T14:18:00Z,54.43,46.30
2026-03-27T14:19:00Z,51.62,46.81
2026-03-27T14:20:00Z,54.79,45.86
2026-03-27T14:21:00Z,51.19,49.30
2026-03-27T14:22:00Z,69.91,31.59
2026-03-27T14:23:00Z,70.62,29.92
2026-03-27T14:24:00Z,71.75,29.92
2026-03-27T14:25:00Z,79.34,22.15
2026-03-27T14:26:00Z,69.57,31.97
2026-03-27T14:27:00Z,54.07,41.92
2026-03-27T14:28:00Z,48.75,51.03
2026-03-27T14:29:00Z,34.37,62.97
2026-03-27T14:30:00Z,25.48,73.21
2026-03-27T14:31:00Z,34.07,65.83
2026-03-27T14:32:00Z,26.91,69.05
2026-03-27T14:33:00Z,22.32,78.15
2026-03-27T14:34:00Z,16.66,78.40
2026-03-27T14:35:00Z,4.37,96.07
2026-03-27T14:36:00Z,1.00,99.00
2026-03-27T14:37:00Z,1.00,99.00
