# event_ticker=KXATPMATCH-25NOV15ALCAUG
# final_score=6-2 6-4
# match_winner=Carlos Alcaraz
# fav_player=Carlos Alcaraz
# dog_player=Felix Auger-Aliassime
# kalshi_date=2025-11-15
timestamp,Carlos Alcaraz,Felix Auger-Aliassime
2025-11-15T13:19:00Z,79.09,22.00
2025-11-15T13:20:00Z,80.00,22.00
2025-11-15T13:22:00Z,80.00,22.00
2025-11-15T13:24:00Z,80.00,22.00
2025-11-15T13:26:00Z,80.00,22.00
2025-11-15T13:32:00Z,80.00,22.00
2025-11-15T13:34:00Z,80.00,22.00
2025-11-15T13:35:00Z,80.00,22.00
2025-11-15T13:37:00Z,80.00,22.00
2025-11-15T13:41:00Z,80.00,22.00
2025-11-15T13:42:00Z,80.00,21.00
2025-11-15T13:44:00Z,80.00,21.00
2025-11-15T13:45:00Z,80.00,21.00
2025-11-15T13:46:00Z,80.00,21.00
2025-11-15T13:47:00Z,80.00,21.00
2025-11-15T13:48:00Z,80.00,21.00
2025-11-15T13:49:00Z,80.00,21.00
2025-11-15T13:52:00Z,80.00,21.00
2025-11-15T13:58:00Z,80.00,21.00
2025-11-15T14:00:00Z,80.00,21.00
2025-11-15T14:01:00Z,80.00,21.00
2025-11-15T14:03:00Z,80.00,21.00
2025-11-15T14:04:00Z,80.00,21.00
2025-11-15T14:05:00Z,80.00,21.00
2025-11-15T14:07:00Z,80.00,21.00
2025-11-15T14:10:00Z,80.00,21.00
2025-11-15T14:14:00Z,80.00,21.00
2025-11-15T14:15:00Z,80.00,20.00
2025-11-15T14:17:00Z,80.00,20.00
2025-11-15T14:20:00Z,80.00,20.00
2025-11-15T14:21:00Z,80.00,20.00
2025-11-15T14:22:00Z,80.00,20.00
2025-11-15T14:24:00Z,80.00,20.00
2025-11-15T14:26:00Z,80.00,20.00
2025-11-15T14:28:00Z,80.00,20.00
2025-11-15T14:29:00Z,80.00,20.00
2025-11-15T14:33:00Z,80.00,21.00
2025-11-15T14:35:00Z,80.00,21.00
2025-11-15T14:46:00Z,80.00,21.00
2025-11-15T14:47:00Z,80.00,21.00
2025-11-15T14:48:00Z,80.00,21.00
2025-11-15T14:49:00Z,80.00,21.00
2025-11-15T14:50:00Z,80.00,21.00
2025-11-15T14:51:00Z,80.00,21.88
2025-11-15T14:52:00Z,80.00,21.88
2025-11-15T14:53:00Z,80.00,21.88
2025-11-15T14:54:00Z,80.00,21.88
2025-11-15T14:55:00Z,80.00,21.88
2025-11-15T14:56:00Z,80.00,22.00
2025-11-15T14:57:00Z,80.14,21.69
2025-11-15T14:58:00Z,80.96,21.69
2025-11-15T14:59:00Z,81.00,21.69
2025-11-15T15:00:00Z,81.00,21.69
2025-11-15T15:01:00Z,81.00,21.69
2025-11-15T15:03:00Z,81.00,21.69
2025-11-15T15:04:00Z,81.00,21.69
2025-11-15T15:05:00Z,80.99,21.69
2025-11-15T15:06:00Z,81.00,21.00
2025-11-15T15:07:00Z,79.97,21.00
2025-11-15T15:08:00Z,80.00,21.00
2025-11-15T15:09:00Z,80.00,21.00
2025-11-15T15:11:00Z,80.85,21.00
2025-11-15T15:12:00Z,81.00,21.00
2025-11-15T15:14:00Z,81.00,21.00
2025-11-15T15:15:00Z,81.00,21.00
2025-11-15T15:16:00Z,81.00,21.00
2025-11-15T15:17:00Z,81.00,21.00
2025-11-15T15:18:00Z,81.00,21.00
2025-11-15T15:19:00Z,81.00,20.00
2025-11-15T15:20:00Z,81.00,19.00
2025-11-15T15:22:00Z,81.00,19.00
2025-11-15T15:23:00Z,81.00,20.00
2025-11-15T15:24:00Z,81.00,20.00
2025-11-15T15:25:00Z,81.00,20.00
2025-11-15T15:26:00Z,81.00,20.00
2025-11-15T15:28:00Z,81.00,20.30
2025-11-15T15:29:00Z,80.05,21.00
2025-11-15T15:31:00Z,81.00,21.00
2025-11-15T15:32:00Z,81.00,21.00
2025-11-15T15:33:00Z,81.00,21.00
2025-11-15T15:34:00Z,81.00,21.00
2025-11-15T15:35:00Z,80.00,21.00
2025-11-15T15:36:00Z,80.00,21.00
2025-11-15T15:37:00Z,81.00,21.00
2025-11-15T15:38:00Z,81.00,21.00
2025-11-15T15:39:00Z,81.00,21.00
2025-11-15T15:40:00Z,81.00,20.00
2025-11-15T15:41:00Z,81.00,21.00
2025-11-15T15:42:00Z,81.00,21.00
2025-11-15T15:43:00Z,81.00,21.00
2025-11-15T15:44:00Z,81.00,21.00
2025-11-15T15:45:00Z,81.00,21.00
2025-11-15T15:46:00Z,81.00,21.00
2025-11-15T15:47:00Z,81.00,21.00
2025-11-15T15:48:00Z,81.00,21.00
2025-11-15T15:49:00Z,81.00,21.00
2025-11-15T15:50:00Z,81.00,21.00
2025-11-15T15:51:00Z,81.00,20.00
2025-11-15T15:52:00Z,81.00,20.00
2025-11-15T15:53:00Z,81.00,20.00
2025-11-15T15:54:00Z,81.00,20.00
2025-11-15T15:55:00Z,81.00,20.00
2025-11-15T15:56:00Z,81.00,20.00
2025-11-15T15:57:00Z,81.00,20.00
2025-11-15T15:58:00Z,81.00,20.00
2025-11-15T15:59:00Z,81.00,20.00
2025-11-15T16:00:00Z,81.00,20.00
2025-11-15T16:01:00Z,81.00,20.00
2025-11-15T16:02:00Z,81.00,20.00
2025-11-15T16:03:00Z,81.00,20.00
2025-11-15T16:04:00Z,81.00,20.00
2025-11-15T16:05:00Z,81.00,20.00
2025-11-15T16:06:00Z,81.00,20.00
2025-11-15T16:08:00Z,81.00,20.00
2025-11-15T16:09:00Z,81.00,20.00
2025-11-15T16:10:00Z,81.00,20.00
2025-11-15T16:11:00Z,81.00,20.00
2025-11-15T16:12:00Z,81.00,20.00
2025-11-15T16:13:00Z,81.00,20.00
2025-11-15T16:14:00Z,81.00,20.00
2025-11-15T16:15:00Z,81.00,20.00
2025-11-15T16:16:00Z,81.00,19.91
2025-11-15T16:17:00Z,81.00,19.86
2025-11-15T16:18:00Z,81.00,19.86
2025-11-15T16:19:00Z,81.00,19.86
2025-11-15T16:20:00Z,81.00,20.00
2025-11-15T16:21:00Z,81.00,20.00
2025-11-15T16:22:00Z,81.00,20.00
2025-11-15T16:23:00Z,81.00,20.00
2025-11-15T16:24:00Z,81.00,20.00
2025-11-15T16:25:00Z,81.00,20.00
2025-11-15T16:26:00Z,81.00,20.00
2025-11-15T16:27:00Z,81.00,20.00
2025-11-15T16:28:00Z,81.00,20.00
2025-11-15T16:29:00Z,81.00,19.17
2025-11-15T16:31:00Z,81.00,19.00
2025-11-15T16:32:00Z,81.00,19.00
2025-11-15T16:33:00Z,81.00,20.00
2025-11-15T16:34:00Z,81.00,20.00
2025-11-15T16:35:00Z,81.00,20.00
2025-11-15T16:36:00Z,81.00,20.00
2025-11-15T16:37:00Z,81.00,20.00
2025-11-15T16:39:00Z,81.00,20.00
2025-11-15T16:41:00Z,81.00,20.00
2025-11-15T16:43:00Z,81.00,20.00
2025-11-15T16:44:00Z,81.00,20.00
2025-11-15T16:45:00Z,81.00,20.00
2025-11-15T16:47:00Z,81.00,20.00
2025-11-15T16:48:00Z,81.00,20.00
2025-11-15T16:49:00Z,81.00,20.00
2025-11-15T16:50:00Z,81.00,20.00
2025-11-15T16:51:00Z,81.00,20.00
2025-11-15T16:52:00Z,81.00,20.00
2025-11-15T16:53:00Z,81.00,20.00
2025-11-15T16:54:00Z,81.00,20.00
2025-11-15T16:55:00Z,81.00,20.00
2025-11-15T16:56:00Z,81.00,20.00
2025-11-15T16:57:00Z,81.00,20.00
2025-11-15T16:58:00Z,81.00,20.00
2025-11-15T16:59:00Z,80.00,20.00
2025-11-15T17:00:00Z,81.00,20.00
2025-11-15T17:01:00Z,81.00,20.00
2025-11-15T17:02:00Z,81.00,20.00
2025-11-15T17:03:00Z,81.00,20.00
2025-11-15T17:05:00Z,81.00,20.00
2025-11-15T17:06:00Z,80.05,20.00
2025-11-15T17:07:00Z,81.00,20.00
2025-11-15T17:08:00Z,81.00,18.83
2025-11-15T17:09:00Z,81.00,18.83
2025-11-15T17:10:00Z,81.00,18.83
2025-11-15T17:11:00Z,81.00,18.83
2025-11-15T17:12:00Z,81.00,20.00
2025-11-15T17:13:00Z,81.00,20.00
2025-11-15T17:14:00Z,81.00,20.00
2025-11-15T17:15:00Z,81.00,19.97
2025-11-15T17:16:00Z,81.00,19.97
2025-11-15T17:17:00Z,81.00,19.97
2025-11-15T17:18:00Z,81.00,20.00
2025-11-15T17:19:00Z,81.00,20.00
2025-11-15T17:20:00Z,81.39,20.00
2025-11-15T17:21:00Z,81.39,20.00
2025-11-15T17:22:00Z,82.00,20.00
2025-11-15T17:23:00Z,82.00,20.00
2025-11-15T17:24:00Z,82.00,20.00
2025-11-15T17:25:00Z,82.00,20.00
2025-11-15T17:26:00Z,82.00,20.00
2025-11-15T17:27:00Z,82.00,20.00
2025-11-15T17:29:00Z,82.00,20.00
2025-11-15T17:31:00Z,79.78,20.00
2025-11-15T17:32:00Z,81.00,20.00
2025-11-15T17:33:00Z,81.00,20.00
2025-11-15T17:34:00Z,81.00,20.00
2025-11-15T17:35:00Z,81.00,20.00
2025-11-15T17:36:00Z,81.00,20.00
2025-11-15T17:37:00Z,81.00,20.00
2025-11-15T17:38:00Z,81.00,20.00
2025-11-15T17:41:00Z,81.00,20.00
2025-11-15T17:42:00Z,81.00,20.00
2025-11-15T17:43:00Z,80.00,20.00
2025-11-15T17:45:00Z,80.62,20.00
2025-11-15T17:46:00Z,80.62,20.00
2025-11-15T17:47:00Z,80.00,20.00
2025-11-15T17:48:00Z,81.00,20.00
2025-11-15T17:50:00Z,82.00,20.00
2025-11-15T17:52:00Z,82.00,20.00
2025-11-15T17:53:00Z,81.00,20.00
2025-11-15T17:54:00Z,81.28,20.00
2025-11-15T17:56:00Z,82.00,20.00
2025-11-15T17:57:00Z,82.00,20.00
2025-11-15T17:59:00Z,82.00,20.00
2025-11-15T18:00:00Z,82.00,19.96
2025-11-15T18:03:00Z,82.00,20.00
2025-11-15T18:05:00Z,82.00,20.00
2025-11-15T18:06:00Z,82.00,20.00
2025-11-15T18:07:00Z,82.00,20.00
2025-11-15T18:08:00Z,82.00,20.00
2025-11-15T18:10:00Z,82.00,20.00
2025-11-15T18:12:00Z,82.00,20.00
2025-11-15T18:14:00Z,82.00,20.00
2025-11-15T18:15:00Z,82.00,20.00
2025-11-15T18:16:00Z,82.00,20.00
2025-11-15T18:17:00Z,82.00,20.00
2025-11-15T18:18:00Z,82.00,20.00
2025-11-15T18:19:00Z,82.00,20.00
2025-11-15T18:20:00Z,82.00,20.00
2025-11-15T18:21:00Z,81.92,20.00
2025-11-15T18:22:00Z,82.00,20.00
2025-11-15T18:23:00Z,82.00,20.00
2025-11-15T18:24:00Z,82.00,20.00
2025-11-15T18:25:00Z,81.78,20.00
2025-11-15T18:26:00Z,82.00,20.00
2025-11-15T18:27:00Z,81.00,20.00
2025-11-15T18:28:00Z,82.00,20.00
2025-11-15T18:29:00Z,82.00,20.00
2025-11-15T18:30:00Z,82.00,20.00
2025-11-15T18:31:00Z,82.00,20.00
2025-11-15T18:32:00Z,82.00,20.00
2025-11-15T18:33:00Z,82.00,20.00
2025-11-15T18:34:00Z,82.00,20.00
2025-11-15T18:35:00Z,81.37,20.00
2025-11-15T18:36:00Z,82.00,20.00
2025-11-15T18:39:00Z,82.00,20.00
2025-11-15T18:40:00Z,82.00,20.00
2025-11-15T18:41:00Z,82.00,20.00
2025-11-15T18:42:00Z,82.00,20.00
2025-11-15T18:43:00Z,82.00,20.00
2025-11-15T18:44:00Z,82.00,20.00
2025-11-15T18:45:00Z,82.00,20.00
2025-11-15T18:46:00Z,82.00,20.00
2025-11-15T18:47:00Z,82.00,20.00
2025-11-15T18:48:00Z,82.00,20.00
2025-11-15T18:49:00Z,82.00,20.00
2025-11-15T18:50:00Z,82.00,19.85
2025-11-15T18:51:00Z,82.00,20.00
2025-11-15T18:52:00Z,81.89,20.00
2025-11-15T18:53:00Z,81.79,20.00
2025-11-15T18:54:00Z,82.00,19.00
2025-11-15T18:55:00Z,82.00,19.00
2025-11-15T18:56:00Z,82.00,19.00
2025-11-15T18:57:00Z,82.00,18.51
2025-11-15T18:58:00Z,82.00,18.51
2025-11-15T19:02:00Z,82.00,19.00
2025-11-15T19:03:00Z,82.00,19.00
2025-11-15T19:04:00Z,82.00,19.00
2025-11-15T19:05:00Z,82.00,19.00
2025-11-15T19:06:00Z,82.00,19.00
2025-11-15T19:07:00Z,82.00,19.00
2025-11-15T19:08:00Z,82.00,19.00
2025-11-15T19:09:00Z,83.37,19.00
2025-11-15T19:10:00Z,83.99,19.00
2025-11-15T19:11:00Z,83.95,18.11
2025-11-15T19:12:00Z,84.00,18.00
2025-11-15T19:13:00Z,83.11,18.00
2025-11-15T19:14:00Z,83.00,18.00
2025-11-15T19:15:00Z,83.00,18.00
2025-11-15T19:16:00Z,83.00,18.00
2025-11-15T19:17:00Z,82.84,18.36
2025-11-15T19:18:00Z,83.00,18.02
2025-11-15T19:19:00Z,82.46,19.00
2025-11-15T19:20:00Z,83.00,18.00
2025-11-15T19:21:00Z,83.00,18.00
2025-11-15T19:22:00Z,83.00,19.00
2025-11-15T19:23:00Z,83.00,19.00
2025-11-15T19:24:00Z,83.00,19.00
2025-11-15T19:25:00Z,82.25,19.00
2025-11-15T19:26:00Z,82.96,19.00
2025-11-15T19:27:00Z,83.00,19.00
2025-11-15T19:28:00Z,83.00,19.00
2025-11-15T19:29:00Z,83.00,19.00
2025-11-15T19:30:00Z,83.00,19.00
2025-11-15T19:31:00Z,83.00,19.00
2025-11-15T19:32:00Z,83.00,19.00
2025-11-15T19:33:00Z,82.37,19.00
2025-11-15T19:34:00Z,83.00,18.87
2025-11-15T19:35:00Z,83.00,18.00
2025-11-15T19:36:00Z,84.00,18.00
2025-11-15T19:37:00Z,84.00,18.00
2025-11-15T19:38:00Z,84.00,18.00
2025-11-15T19:39:00Z,84.00,18.00
2025-11-15T19:40:00Z,83.79,17.00
2025-11-15T19:41:00Z,84.00,17.00
2025-11-15T19:42:00Z,84.00,17.00
2025-11-15T19:43:00Z,82.63,17.89
2025-11-15T19:44:00Z,82.16,19.39
2025-11-15T19:45:00Z,83.73,17.09
2025-11-15T19:46:00Z,83.93,17.83
2025-11-15T19:47:00Z,84.65,17.60
2025-11-15T19:48:00Z,84.97,16.68
2025-11-15T19:49:00Z,88.10,11.72
2025-11-15T19:50:00Z,90.04,9.51
2025-11-15T19:51:00Z,88.40,12.10
2025-11-15T19:52:00Z,86.53,15.33
2025-11-15T19:53:00Z,84.66,16.10
2025-11-15T19:54:00Z,84.55,15.79
2025-11-15T19:55:00Z,85.15,15.24
2025-11-15T19:56:00Z,84.00,17.00
2025-11-15T19:57:00Z,84.09,17.07
2025-11-15T19:58:00Z,84.12,16.79
2025-11-15T19:59:00Z,85.02,15.09
2025-11-15T20:00:00Z,85.00,16.89
2025-11-15T20:01:00Z,86.00,14.44
2025-11-15T20:02:00Z,87.59,12.00
2025-11-15T20:03:00Z,89.16,10.22
2025-11-15T20:04:00Z,91.34,10.18
2025-11-15T20:05:00Z,93.22,6.95
2025-11-15T20:06:00Z,93.89,6.90
2025-11-15T20:07:00Z,92.69,8.89
2025-11-15T20:08:00Z,91.57,9.37
2025-11-15T20:09:00Z,92.93,8.73
2025-11-15T20:10:00Z,94.06,6.10
2025-11-15T20:11:00Z,94.20,6.82
2025-11-15T20:12:00Z,95.34,5.09
2025-11-15T20:13:00Z,94.74,5.68
2025-11-15T20:14:00Z,94.44,7.88
2025-11-15T20:15:00Z,93.99,8.00
2025-11-15T20:16:00Z,94.12,7.13
2025-11-15T20:17:00Z,94.33,6.65
2025-11-15T20:18:00Z,94.00,5.13
2025-11-15T20:19:00Z,95.00,5.21
2025-11-15T20:20:00Z,95.13,4.74
2025-11-15T20:21:00Z,95.85,5.00
2025-11-15T20:22:00Z,95.85,4.00
2025-11-15T20:23:00Z,96.00,4.00
2025-11-15T20:24:00Z,95.91,3.90
2025-11-15T20:25:00Z,96.93,3.23
2025-11-15T20:26:00Z,97.00,3.76
2025-11-15T20:27:00Z,96.88,3.91
2025-11-15T20:28:00Z,96.09,4.38
2025-11-15T20:29:00Z,95.01,4.80
2025-11-15T20:30:00Z,96.00,4.86
2025-11-15T20:31:00Z,96.00,5.00
2025-11-15T20:32:00Z,96.48,4.25
2025-11-15T20:33:00Z,96.82,5.00
2025-11-15T20:34:00Z,96.06,5.00
2025-11-15T20:35:00Z,96.06,5.00
2025-11-15T20:36:00Z,96.72,4.39
2025-11-15T20:37:00Z,95.04,4.98
2025-11-15T20:38:00Z,96.36,4.17
2025-11-15T20:39:00Z,96.36,5.00
2025-11-15T20:40:00Z,95.88,4.38
2025-11-15T20:41:00Z,96.78,5.00
2025-11-15T20:42:00Z,96.00,5.00
2025-11-15T20:43:00Z,95.55,5.48
2025-11-15T20:44:00Z,95.91,5.55
2025-11-15T20:45:00Z,96.01,5.74
2025-11-15T20:46:00Z,95.77,5.67
2025-11-15T20:47:00Z,96.00,5.00
2025-11-15T20:48:00Z,96.00,4.96
2025-11-15T20:49:00Z,96.00,5.19
2025-11-15T20:50:00Z,95.81,6.40
2025-11-15T20:51:00Z,94.60,5.66
2025-11-15T20:52:00Z,95.18,6.83
2025-11-15T20:53:00Z,95.28,5.84
2025-11-15T20:54:00Z,96.57,5.85
2025-11-15T20:55:00Z,96.64,6.00
2025-11-15T20:56:00Z,94.84,6.40
2025-11-15T20:57:00Z,93.86,7.64
2025-11-15T20:58:00Z,93.69,8.00
2025-11-15T20:59:00Z,94.98,6.63
2025-11-15T21:00:00Z,95.39,5.68
2025-11-15T21:01:00Z,95.10,5.91
2025-11-15T21:02:00Z,95.00,6.00
2025-11-15T21:03:00Z,96.74,2.94
2025-11-15T21:04:00Z,97.09,2.87
2025-11-15T21:05:00Z,98.93,1.11
2025-11-15T21:06:00Z,99.00,1.11
