# event_ticker=KXATPMATCH-25NOV05NAKGIR
# final_score=7-6(7) 6-1
# score_resolution=7-6 6-1
# match_winner=Marcos Giron
# fav_player=Marcos Giron
# dog_player=Brandon Nakashima
# kalshi_date=2025-11-05
timestamp,Marcos Giron,Brandon Nakashima
2025-11-05T16:20:00Z,43.00,59.00
2025-11-05T16:24:00Z,43.00,59.94
2025-11-05T16:25:00Z,43.00,60.00
2025-11-05T16:29:00Z,43.00,60.00
2025-11-05T16:30:00Z,43.00,60.00
2025-11-05T16:31:00Z,43.00,60.00
2025-11-05T16:35:00Z,43.00,60.00
2025-11-05T16:36:00Z,43.00,58.00
2025-11-05T16:37:00Z,43.00,60.00
2025-11-05T16:38:00Z,43.00,60.00
2025-11-05T16:39:00Z,43.00,60.00
2025-11-05T16:41:00Z,43.00,60.00
2025-11-05T16:42:00Z,43.00,60.00
2025-11-05T16:43:00Z,43.00,60.00
2025-11-05T16:51:00Z,43.00,60.00
2025-11-05T16:54:00Z,43.00,60.00
2025-11-05T16:55:00Z,43.00,60.00
2025-11-05T16:56:00Z,43.00,60.00
2025-11-05T16:57:00Z,43.00,60.00
2025-11-05T16:58:00Z,42.00,60.00
2025-11-05T16:59:00Z,42.00,60.00
2025-11-05T17:00:00Z,42.00,60.00
2025-11-05T17:01:00Z,42.00,59.84
2025-11-05T17:02:00Z,42.00,60.00
2025-11-05T17:04:00Z,42.00,60.00
2025-11-05T17:05:00Z,42.00,60.00
2025-11-05T17:06:00Z,42.00,60.00
2025-11-05T17:07:00Z,42.00,60.00
2025-11-05T17:08:00Z,42.00,60.00
2025-11-05T17:09:00Z,42.00,60.00
2025-11-05T17:11:00Z,42.00,60.00
2025-11-05T17:12:00Z,42.00,58.22
2025-11-05T17:14:00Z,42.00,60.00
2025-11-05T17:15:00Z,42.00,60.00
2025-11-05T17:17:00Z,42.00,60.00
2025-11-05T17:18:00Z,42.00,60.00
2025-11-05T17:19:00Z,42.00,60.00
2025-11-05T17:21:00Z,42.00,60.00
2025-11-05T17:22:00Z,42.00,60.00
2025-11-05T17:23:00Z,42.00,60.00
2025-11-05T17:25:00Z,42.00,60.00
2025-11-05T17:26:00Z,42.00,60.00
2025-11-05T17:27:00Z,42.00,60.00
2025-11-05T17:28:00Z,42.00,60.00
2025-11-05T17:30:00Z,42.00,60.00
2025-11-05T17:31:00Z,42.00,60.00
2025-11-05T17:33:00Z,42.00,58.00
2025-11-05T17:34:00Z,42.00,60.00
2025-11-05T17:36:00Z,42.00,60.00
2025-11-05T17:37:00Z,42.00,60.00
2025-11-05T17:38:00Z,42.00,60.00
2025-11-05T17:39:00Z,42.00,58.00
2025-11-05T17:40:00Z,42.00,60.00
2025-11-05T17:42:00Z,42.00,59.00
2025-11-05T17:43:00Z,42.00,59.00
2025-11-05T17:45:00Z,42.00,59.00
2025-11-05T17:46:00Z,42.00,59.00
2025-11-05T17:47:00Z,42.00,60.00
2025-11-05T17:48:00Z,42.00,59.00
2025-11-05T17:49:00Z,42.00,59.00
2025-11-05T17:50:00Z,42.00,59.00
2025-11-05T17:52:00Z,42.00,59.00
2025-11-05T17:58:00Z,42.00,59.00
2025-11-05T17:59:00Z,42.00,59.00
2025-11-05T18:00:00Z,42.00,59.00
2025-11-05T18:01:00Z,42.00,59.00
2025-11-05T18:04:00Z,42.00,59.00
2025-11-05T18:07:00Z,42.00,59.00
2025-11-05T18:11:00Z,42.00,59.00
2025-11-05T18:13:00Z,42.00,59.00
2025-11-05T18:15:00Z,42.00,59.00
2025-11-05T18:16:00Z,42.00,59.00
2025-11-05T18:19:00Z,42.00,59.00
2025-11-05T18:21:00Z,42.00,59.00
2025-11-05T18:23:00Z,42.00,59.00
2025-11-05T18:24:00Z,42.00,59.00
2025-11-05T18:27:00Z,42.00,59.00
2025-11-05T18:28:00Z,42.00,59.00
2025-11-05T18:31:00Z,42.00,59.00
2025-11-05T18:32:00Z,42.00,59.00
2025-11-05T18:33:00Z,42.00,59.00
2025-11-05T18:34:00Z,42.00,59.00
2025-11-05T18:35:00Z,42.00,58.99
2025-11-05T18:36:00Z,42.00,59.00
2025-11-05T18:37:00Z,42.00,59.00
2025-11-05T18:38:00Z,42.00,59.00
2025-11-05T18:40:00Z,42.00,58.87
2025-11-05T18:41:00Z,42.00,59.00
2025-11-05T18:43:00Z,42.00,59.00
2025-11-05T18:44:00Z,42.00,59.00
2025-11-05T18:45:00Z,42.00,59.00
2025-11-05T18:46:00Z,42.00,59.00
2025-11-05T18:47:00Z,42.00,59.00
2025-11-05T18:48:00Z,42.00,59.00
2025-11-05T18:49:00Z,42.00,59.00
2025-11-05T18:50:00Z,42.00,59.00
2025-11-05T18:51:00Z,42.00,59.00
2025-11-05T18:53:00Z,42.00,59.00
2025-11-05T18:54:00Z,42.00,59.00
2025-11-05T18:55:00Z,42.00,59.00
2025-11-05T18:56:00Z,42.00,59.00
2025-11-05T18:58:00Z,42.00,59.00
2025-11-05T19:00:00Z,42.00,59.00
2025-11-05T19:02:00Z,42.00,59.00
2025-11-05T19:03:00Z,42.00,59.00
2025-11-05T19:05:00Z,42.18,59.00
2025-11-05T19:07:00Z,42.18,59.00
2025-11-05T19:08:00Z,42.18,59.00
2025-11-05T19:11:00Z,43.00,58.00
2025-11-05T19:12:00Z,43.00,59.00
2025-11-05T19:16:00Z,43.00,59.00
2025-11-05T19:22:00Z,43.00,59.00
2025-11-05T19:24:00Z,43.00,59.00
2025-11-05T19:25:00Z,43.00,59.00
2025-11-05T19:26:00Z,43.00,59.00
2025-11-05T19:27:00Z,43.00,59.00
2025-11-05T19:28:00Z,43.00,59.00
2025-11-05T19:29:00Z,43.00,59.00
2025-11-05T19:30:00Z,43.00,59.00
2025-11-05T19:31:00Z,43.00,59.00
2025-11-05T19:32:00Z,43.00,59.00
2025-11-05T19:34:00Z,43.00,59.00
2025-11-05T19:35:00Z,43.00,59.00
2025-11-05T19:36:00Z,43.00,59.00
2025-11-05T19:37:00Z,43.00,59.00
2025-11-05T19:38:00Z,43.00,59.00
2025-11-05T19:39:00Z,43.00,59.49
2025-11-05T19:40:00Z,43.00,59.00
2025-11-05T19:42:00Z,43.00,58.26
2025-11-05T19:43:00Z,43.00,60.00
2025-11-05T19:44:00Z,42.17,59.99
2025-11-05T19:45:00Z,42.97,59.99
2025-11-05T19:46:00Z,43.00,59.00
2025-11-05T19:47:00Z,43.00,59.13
2025-11-05T19:48:00Z,43.00,59.72
2025-11-05T19:49:00Z,43.00,60.00
2025-11-05T19:50:00Z,43.00,59.22
2025-11-05T19:51:00Z,43.00,60.00
2025-11-05T19:52:00Z,43.00,60.00
2025-11-05T19:53:00Z,42.38,60.14
2025-11-05T19:54:00Z,42.38,60.00
2025-11-05T19:55:00Z,42.00,59.41
2025-11-05T19:56:00Z,42.00,60.00
2025-11-05T19:57:00Z,42.00,60.00
2025-11-05T19:58:00Z,40.39,59.00
2025-11-05T19:59:00Z,40.39,59.00
2025-11-05T20:00:00Z,42.00,59.00
2025-11-05T20:01:00Z,42.00,59.00
2025-11-05T20:02:00Z,42.00,59.00
2025-11-05T20:03:00Z,42.00,60.00
2025-11-05T20:04:00Z,42.00,60.00
2025-11-05T20:05:00Z,42.00,60.00
2025-11-05T20:06:00Z,42.00,60.00
2025-11-05T20:07:00Z,42.00,60.00
2025-11-05T20:08:00Z,41.00,60.00
2025-11-05T20:10:00Z,41.00,60.00
2025-11-05T20:11:00Z,41.00,60.00
2025-11-05T20:13:00Z,41.00,60.00
2025-11-05T20:14:00Z,41.00,60.00
2025-11-05T20:15:00Z,41.00,60.00
2025-11-05T20:16:00Z,41.00,60.00
2025-11-05T20:17:00Z,41.00,60.27
2025-11-05T20:18:00Z,41.00,60.86
2025-11-05T20:19:00Z,41.00,61.00
2025-11-05T20:20:00Z,41.00,61.00
2025-11-05T20:21:00Z,41.00,61.00
2025-11-05T20:22:00Z,41.00,61.00
2025-11-05T20:23:00Z,41.00,61.14
2025-11-05T20:24:00Z,41.00,62.09
2025-11-05T20:25:00Z,41.00,62.09
2025-11-05T20:27:00Z,40.55,61.00
2025-11-05T20:28:00Z,40.00,61.06
2025-11-05T20:29:00Z,40.56,61.00
2025-11-05T20:30:00Z,40.56,61.00
2025-11-05T20:31:00Z,41.00,61.04
2025-11-05T20:32:00Z,41.00,62.00
2025-11-05T20:33:00Z,41.00,61.98
2025-11-05T20:34:00Z,41.83,59.72
2025-11-05T20:35:00Z,47.42,58.26
2025-11-05T20:36:00Z,44.88,55.66
2025-11-05T20:37:00Z,56.24,44.84
2025-11-05T20:38:00Z,58.00,43.80
2025-11-05T20:39:00Z,58.14,47.42
2025-11-05T20:40:00Z,48.43,57.74
2025-11-05T20:41:00Z,40.30,61.63
2025-11-05T20:42:00Z,37.06,64.80
2025-11-05T20:43:00Z,37.00,65.66
2025-11-05T20:44:00Z,37.00,65.22
2025-11-05T20:45:00Z,36.34,64.04
2025-11-05T20:46:00Z,39.02,62.71
2025-11-05T20:47:00Z,39.00,61.08
2025-11-05T20:48:00Z,38.67,63.31
2025-11-05T20:49:00Z,37.00,63.00
2025-11-05T20:50:00Z,36.84,63.60
2025-11-05T20:51:00Z,38.70,62.96
2025-11-05T20:52:00Z,37.47,65.00
2025-11-05T20:53:00Z,30.21,74.89
2025-11-05T20:54:00Z,30.86,72.05
2025-11-05T20:55:00Z,35.24,64.54
2025-11-05T20:56:00Z,37.12,62.85
2025-11-05T20:57:00Z,35.95,66.84
2025-11-05T20:58:00Z,35.95,64.44
2025-11-05T20:59:00Z,37.19,63.43
2025-11-05T21:00:00Z,38.94,63.67
2025-11-05T21:01:00Z,37.30,65.93
2025-11-05T21:02:00Z,36.74,68.65
2025-11-05T21:03:00Z,37.45,63.37
2025-11-05T21:04:00Z,35.35,64.73
2025-11-05T21:05:00Z,38.06,63.15
2025-11-05T21:06:00Z,36.31,65.75
2025-11-05T21:07:00Z,36.02,65.12
2025-11-05T21:08:00Z,35.63,66.12
2025-11-05T21:09:00Z,41.29,63.73
2025-11-05T21:10:00Z,38.93,61.43
2025-11-05T21:11:00Z,39.50,62.50
2025-11-05T21:12:00Z,37.13,66.52
2025-11-05T21:13:00Z,36.76,62.86
2025-11-05T21:14:00Z,40.03,58.97
2025-11-05T21:15:00Z,37.52,62.18
2025-11-05T21:16:00Z,43.12,60.89
2025-11-05T21:17:00Z,35.97,65.08
2025-11-05T21:18:00Z,36.16,65.71
2025-11-05T21:19:00Z,34.25,66.52
2025-11-05T21:20:00Z,36.07,70.23
2025-11-05T21:21:00Z,24.08,76.84
2025-11-05T21:22:00Z,25.76,75.31
2025-11-05T21:23:00Z,36.49,67.52
2025-11-05T21:24:00Z,35.31,67.08
2025-11-05T21:25:00Z,36.94,65.36
2025-11-05T21:26:00Z,41.22,65.83
2025-11-05T21:27:00Z,39.50,60.59
2025-11-05T21:28:00Z,41.15,62.42
2025-11-05T21:29:00Z,37.02,66.91
2025-11-05T21:30:00Z,41.21,57.61
2025-11-05T21:31:00Z,43.18,51.87
2025-11-05T21:32:00Z,57.52,44.60
2025-11-05T21:33:00Z,42.83,51.64
2025-11-05T21:34:00Z,42.90,60.67
2025-11-05T21:35:00Z,47.22,52.29
2025-11-05T21:36:00Z,54.24,42.45
2025-11-05T21:37:00Z,61.50,35.92
2025-11-05T21:38:00Z,63.54,36.57
2025-11-05T21:39:00Z,63.16,38.76
2025-11-05T21:40:00Z,62.33,38.13
2025-11-05T21:41:00Z,61.83,41.54
2025-11-05T21:42:00Z,63.37,37.03
2025-11-05T21:43:00Z,65.91,34.65
2025-11-05T21:44:00Z,64.36,35.26
2025-11-05T21:45:00Z,69.57,29.71
2025-11-05T21:46:00Z,69.61,30.43
2025-11-05T21:47:00Z,79.94,22.34
2025-11-05T21:48:00Z,85.42,14.16
2025-11-05T21:49:00Z,88.99,10.52
2025-11-05T21:50:00Z,90.34,11.00
2025-11-05T21:51:00Z,91.48,9.30
2025-11-05T21:52:00Z,91.06,8.86
2025-11-05T21:53:00Z,91.20,9.21
2025-11-05T21:54:00Z,93.38,7.10
2025-11-05T21:55:00Z,95.38,3.73
2025-11-05T21:56:00Z,95.94,2.05
2025-11-05T21:57:00Z,98.31,1.49
2025-11-05T21:58:00Z,99.00,1.03
2025-11-05T21:59:00Z,99.00,1.00
2025-11-05T22:00:00Z,99.00,1.00
2025-11-05T22:01:00Z,99.00,1.00
2025-11-05T22:02:00Z,99.00,1.00
2025-11-05T22:03:00Z,99.00,1.00
2025-11-05T22:04:00Z,99.00,1.00
2025-11-05T22:05:00Z,98.99,1.38
2025-11-05T22:06:00Z,98.15,1.64
2025-11-05T22:07:00Z,99.00,1.00
2025-11-05T22:08:00Z,99.00,1.00
2025-11-05T22:09:00Z,99.00,1.00
2025-11-05T22:10:00Z,99.00,1.00
2025-11-05T22:11:00Z,99.00,1.00
2025-11-05T22:12:00Z,99.00,1.00
