# event_ticker=KXATPMATCH-26FEB17FONMON
# final_score=7-6(1) 6-1
# score_resolution=6-7 1-6
# match_winner=Joao Fonseca
# fav_player=Thiago Monteiro
# dog_player=Joao Fonseca
# kalshi_date=2026-02-17
timestamp,Thiago Monteiro,Joao Fonseca
2026-02-17T20:05:00Z,27.07,74.00
2026-02-17T20:06:00Z,27.00,74.00
2026-02-17T20:07:00Z,27.00,74.00
2026-02-17T20:11:00Z,27.00,74.00
2026-02-17T20:12:00Z,27.00,74.00
2026-02-17T20:14:00Z,27.00,74.00
2026-02-17T20:32:00Z,27.00,74.00
2026-02-17T20:51:00Z,27.00,74.00
2026-02-17T20:53:00Z,27.00,74.00
2026-02-17T20:54:00Z,27.00,74.00
2026-02-17T20:58:00Z,27.00,74.00
2026-02-17T20:59:00Z,27.00,74.00
2026-02-17T21:01:00Z,27.00,74.00
2026-02-17T21:04:00Z,27.00,74.00
2026-02-17T21:06:00Z,27.00,74.00
2026-02-17T21:09:00Z,27.00,74.00
2026-02-17T21:12:00Z,26.00,74.00
2026-02-17T21:14:00Z,26.00,74.00
2026-02-17T21:18:00Z,26.00,74.00
2026-02-17T21:21:00Z,26.00,74.00
2026-02-17T21:26:00Z,26.00,74.00
2026-02-17T21:27:00Z,26.00,74.00
2026-02-17T21:29:00Z,26.00,74.00
2026-02-17T21:30:00Z,26.00,75.00
2026-02-17T21:34:00Z,26.00,75.00
2026-02-17T21:35:00Z,26.00,75.00
2026-02-17T21:37:00Z,26.00,75.00
2026-02-17T21:38:00Z,26.00,75.00
2026-02-17T21:39:00Z,26.00,75.00
2026-02-17T21:41:00Z,27.00,75.00
2026-02-17T21:42:00Z,27.00,75.00
2026-02-17T21:44:00Z,25.00,75.00
2026-02-17T21:47:00Z,25.00,75.00
2026-02-17T21:49:00Z,25.00,75.00
2026-02-17T21:50:00Z,25.00,75.00
2026-02-17T21:57:00Z,25.00,75.00
2026-02-17T21:58:00Z,25.00,75.00
2026-02-17T22:00:00Z,27.00,75.00
2026-02-17T22:01:00Z,27.00,75.00
2026-02-17T22:04:00Z,27.00,75.00
2026-02-17T22:05:00Z,27.00,75.00
2026-02-17T22:06:00Z,27.00,75.00
2026-02-17T22:07:00Z,27.00,75.00
2026-02-17T22:08:00Z,27.00,75.00
2026-02-17T22:11:00Z,27.00,75.00
2026-02-17T22:12:00Z,26.00,75.00
2026-02-17T22:13:00Z,26.00,75.00
2026-02-17T22:14:00Z,26.00,75.00
2026-02-17T22:17:00Z,26.00,75.00
2026-02-17T22:18:00Z,26.00,75.00
2026-02-17T22:19:00Z,26.00,75.00
2026-02-17T22:21:00Z,26.00,75.00
2026-02-17T22:22:00Z,26.00,75.00
2026-02-17T22:23:00Z,26.00,75.00
2026-02-17T22:24:00Z,25.00,75.00
2026-02-17T22:25:00Z,25.00,75.00
2026-02-17T22:26:00Z,25.00,75.00
2026-02-17T22:27:00Z,25.00,75.00
2026-02-17T22:28:00Z,25.00,75.00
2026-02-17T22:29:00Z,25.19,75.00
2026-02-17T22:30:00Z,25.31,75.00
2026-02-17T22:31:00Z,25.31,75.00
2026-02-17T22:32:00Z,25.31,75.00
2026-02-17T22:33:00Z,25.00,75.00
2026-02-17T22:34:00Z,25.00,75.00
2026-02-17T22:35:00Z,25.00,75.00
2026-02-17T22:36:00Z,25.00,75.00
2026-02-17T22:37:00Z,25.00,76.00
2026-02-17T22:38:00Z,24.00,76.00
2026-02-17T22:39:00Z,25.00,76.00
2026-02-17T22:40:00Z,25.00,77.00
2026-02-17T22:41:00Z,25.00,77.00
2026-02-17T22:42:00Z,25.00,77.00
2026-02-17T22:44:00Z,25.00,77.00
2026-02-17T22:46:00Z,25.00,77.00
2026-02-17T22:47:00Z,24.92,77.00
2026-02-17T22:48:00Z,24.92,77.00
2026-02-17T22:49:00Z,24.00,77.00
2026-02-17T22:51:00Z,24.00,77.00
2026-02-17T22:52:00Z,24.35,77.00
2026-02-17T22:53:00Z,25.00,77.00
2026-02-17T22:54:00Z,25.00,76.11
2026-02-17T22:55:00Z,25.07,76.00
2026-02-17T22:56:00Z,25.81,76.01
2026-02-17T22:57:00Z,25.47,76.30
2026-02-17T22:58:00Z,24.27,76.35
2026-02-17T22:59:00Z,23.84,77.91
2026-02-17T23:00:00Z,21.63,79.89
2026-02-17T23:01:00Z,20.41,81.25
2026-02-17T23:02:00Z,19.28,81.08
2026-02-17T23:03:00Z,20.82,80.06
2026-02-17T23:04:00Z,21.79,78.40
2026-02-17T23:05:00Z,23.63,77.58
2026-02-17T23:06:00Z,23.14,77.04
2026-02-17T23:07:00Z,22.01,78.66
2026-02-17T23:08:00Z,21.11,79.99
2026-02-17T23:09:00Z,21.15,78.23
2026-02-17T23:10:00Z,22.73,78.19
2026-02-17T23:11:00Z,23.08,77.91
2026-02-17T23:12:00Z,23.85,78.00
2026-02-17T23:13:00Z,23.04,77.26
2026-02-17T23:14:00Z,23.23,76.37
2026-02-17T23:15:00Z,24.73,75.86
2026-02-17T23:16:00Z,26.67,74.64
2026-02-17T23:17:00Z,22.20,77.82
2026-02-17T23:18:00Z,23.29,78.40
2026-02-17T23:19:00Z,24.96,77.40
2026-02-17T23:20:00Z,26.77,74.18
2026-02-17T23:21:00Z,27.36,73.99
2026-02-17T23:22:00Z,28.14,74.00
2026-02-17T23:23:00Z,28.35,73.98
2026-02-17T23:24:00Z,25.88,75.92
2026-02-17T23:25:00Z,27.05,73.28
2026-02-17T23:26:00Z,29.24,72.79
2026-02-17T23:27:00Z,28.14,73.01
2026-02-17T23:28:00Z,27.65,74.63
2026-02-17T23:29:00Z,28.99,73.00
2026-02-17T23:30:00Z,28.59,72.60
2026-02-17T23:31:00Z,29.47,72.88
2026-02-17T23:32:00Z,29.65,72.92
2026-02-17T23:33:00Z,27.01,72.64
2026-02-17T23:34:00Z,27.50,72.76
2026-02-17T23:35:00Z,28.72,72.09
2026-02-17T23:36:00Z,29.54,70.99
2026-02-17T23:37:00Z,29.97,70.34
2026-02-17T23:38:00Z,31.28,69.98
2026-02-17T23:39:00Z,32.00,70.00
2026-02-17T23:40:00Z,30.59,69.61
2026-02-17T23:41:00Z,31.91,69.78
2026-02-17T23:42:00Z,27.37,75.74
2026-02-17T23:43:00Z,19.38,80.72
2026-02-17T23:44:00Z,13.20,85.49
2026-02-17T23:45:00Z,12.89,87.13
2026-02-17T23:46:00Z,11.27,89.12
2026-02-17T23:47:00Z,10.85,89.76
2026-02-17T23:48:00Z,9.58,90.42
2026-02-17T23:49:00Z,9.93,90.09
2026-02-17T23:50:00Z,9.00,90.09
2026-02-17T23:51:00Z,9.05,90.28
2026-02-17T23:52:00Z,9.89,90.43
2026-02-17T23:53:00Z,9.97,89.87
2026-02-17T23:54:00Z,10.02,90.28
2026-02-17T23:55:00Z,12.64,92.61
2026-02-17T23:56:00Z,8.90,91.49
2026-02-17T23:57:00Z,8.25,92.26
2026-02-17T23:58:00Z,6.99,91.93
2026-02-17T23:59:00Z,8.97,91.21
2026-02-18T00:00:00Z,6.73,93.01
2026-02-18T00:01:00Z,9.18,91.47
2026-02-18T00:02:00Z,6.98,93.98
2026-02-18T00:03:00Z,7.17,93.36
2026-02-18T00:04:00Z,3.76,96.15
2026-02-18T00:05:00Z,2.58,97.74
2026-02-18T00:06:00Z,1.65,98.01
2026-02-18T00:07:00Z,1.79,97.50
2026-02-18T00:08:00Z,1.67,98.39
2026-02-18T00:09:00Z,2.00,98.17
2026-02-18T00:10:00Z,1.97,98.10
2026-02-18T00:11:00Z,2.31,98.00
2026-02-18T00:12:00Z,2.21,97.39
2026-02-18T00:13:00Z,3.13,97.90
2026-02-18T00:14:00Z,3.14,97.28
2026-02-18T00:15:00Z,3.11,96.16
2026-02-18T00:16:00Z,2.02,98.35
2026-02-18T00:17:00Z,2.00,97.84
2026-02-18T00:18:00Z,1.78,98.07
2026-02-18T00:19:00Z,1.28,98.98
2026-02-18T00:20:00Z,1.94,98.11
2026-02-18T00:21:00Z,1.98,99.00
2026-02-18T00:22:00Z,1.21,98.00
2026-02-18T00:23:00Z,1.00,99.00
2026-02-18T00:24:00Z,1.00,99.00
2026-02-18T00:25:00Z,1.00,99.00
2026-02-18T00:26:00Z,1.00,99.00
2026-02-18T00:27:00Z,1.00,99.00
2026-02-18T00:28:00Z,1.00,99.00
2026-02-18T00:31:00Z,1.00,99.00
