# event_ticker=KXATPMATCH-26FEB01MEDWAW
# final_score=7-6(3) 6-4
# score_resolution=6-7 4-6
# match_winner=Stan Wawrinka
# fav_player=Hamad Medjedovic
# dog_player=Stan Wawrinka
# kalshi_date=2026-02-01
timestamp,Hamad Medjedovic,Stan Wawrinka
2026-02-04T06:44:00Z,62.00,40.00
2026-02-04T06:46:00Z,62.00,40.00
2026-02-04T06:47:00Z,62.00,40.00
2026-02-04T06:48:00Z,62.00,40.00
2026-02-04T06:51:00Z,62.00,40.00
2026-02-04T06:53:00Z,62.00,38.00
2026-02-04T07:03:00Z,62.00,40.00
2026-02-04T07:07:00Z,62.00,40.00
2026-02-04T07:09:00Z,62.00,40.00
2026-02-04T07:12:00Z,62.00,40.58
2026-02-04T07:27:00Z,62.00,40.58
2026-02-04T07:37:00Z,62.00,40.58
2026-02-04T07:38:00Z,59.17,40.00
2026-02-04T07:39:00Z,60.00,40.00
2026-02-04T07:40:00Z,60.00,40.00
2026-02-04T07:41:00Z,60.00,40.00
2026-02-04T07:52:00Z,60.00,40.00
2026-02-04T07:56:00Z,60.00,41.00
2026-02-04T08:01:00Z,60.00,41.00
2026-02-04T08:02:00Z,60.00,41.00
2026-02-04T08:14:00Z,60.00,41.00
2026-02-04T08:15:00Z,60.00,41.00
2026-02-04T08:24:00Z,60.00,41.00
2026-02-04T08:38:00Z,60.00,41.00
2026-02-04T08:39:00Z,60.00,41.00
2026-02-04T08:46:00Z,60.00,41.00
2026-02-04T08:51:00Z,60.00,41.00
2026-02-04T08:55:00Z,60.00,41.00
2026-02-04T08:58:00Z,60.00,40.00
2026-02-04T09:02:00Z,60.00,41.00
2026-02-04T09:33:00Z,60.00,41.00
2026-02-04T09:34:00Z,60.00,41.00
2026-02-04T09:38:00Z,60.00,41.00
2026-02-04T09:45:00Z,60.00,41.00
2026-02-04T09:53:00Z,60.00,40.00
2026-02-04T10:01:00Z,60.00,40.00
2026-02-04T10:02:00Z,60.00,40.00
2026-02-04T10:03:00Z,60.00,41.00
2026-02-04T10:05:00Z,60.00,41.00
2026-02-04T10:16:00Z,60.00,41.00
2026-02-04T10:22:00Z,60.00,41.00
2026-02-04T10:23:00Z,60.00,41.00
2026-02-04T10:31:00Z,60.00,41.00
2026-02-04T10:39:00Z,60.00,40.00
2026-02-04T10:41:00Z,60.00,41.00
2026-02-04T10:51:00Z,60.00,41.00
2026-02-04T11:03:00Z,60.00,41.00
2026-02-04T11:13:00Z,60.00,41.00
2026-02-04T11:20:00Z,61.00,41.00
2026-02-04T11:26:00Z,61.00,40.00
2026-02-04T11:36:00Z,61.00,40.00
2026-02-04T11:38:00Z,61.00,40.00
2026-02-04T11:42:00Z,61.00,39.00
2026-02-04T11:50:00Z,61.00,38.00
2026-02-04T11:56:00Z,61.00,38.00
2026-02-04T11:59:00Z,61.00,38.00
2026-02-04T12:04:00Z,61.00,38.00
2026-02-04T12:09:00Z,61.00,38.00
2026-02-04T12:12:00Z,61.00,39.00
2026-02-04T12:13:00Z,61.00,39.00
2026-02-04T12:15:00Z,61.00,39.95
2026-02-04T12:16:00Z,61.00,39.95
2026-02-04T12:17:00Z,61.00,40.00
2026-02-04T12:20:00Z,61.00,40.00
2026-02-04T12:23:00Z,61.00,40.00
2026-02-04T12:28:00Z,61.00,40.00
2026-02-04T12:29:00Z,61.00,40.00
2026-02-04T12:33:00Z,61.00,40.00
2026-02-04T12:38:00Z,61.00,40.00
2026-02-04T12:39:00Z,61.00,40.00
2026-02-04T12:40:00Z,61.00,40.00
2026-02-04T12:41:00Z,61.00,40.00
2026-02-04T12:42:00Z,61.00,40.00
2026-02-04T12:45:00Z,61.00,40.00
2026-02-04T12:46:00Z,61.00,40.00
2026-02-04T12:47:00Z,61.00,40.00
2026-02-04T12:49:00Z,61.00,40.00
2026-02-04T12:50:00Z,61.00,40.00
2026-02-04T12:51:00Z,61.00,40.00
2026-02-04T12:52:00Z,61.00,39.83
2026-02-04T12:53:00Z,61.00,40.00
2026-02-04T12:54:00Z,61.00,39.50
2026-02-04T12:55:00Z,61.00,40.00
2026-02-04T12:56:00Z,61.00,40.00
2026-02-04T12:58:00Z,61.00,40.00
2026-02-04T12:59:00Z,61.00,40.00
2026-02-04T13:00:00Z,61.00,40.00
2026-02-04T13:04:00Z,61.00,40.00
2026-02-04T13:05:00Z,61.00,40.00
2026-02-04T13:06:00Z,61.00,40.00
2026-02-04T13:09:00Z,62.00,40.00
2026-02-04T13:10:00Z,62.00,40.00
2026-02-04T13:12:00Z,62.00,40.00
2026-02-04T13:16:00Z,62.00,38.01
2026-02-04T13:17:00Z,62.00,38.01
2026-02-04T13:21:00Z,62.38,38.00
2026-02-04T13:22:00Z,63.00,39.00
2026-02-04T13:24:00Z,62.00,39.00
2026-02-04T13:27:00Z,62.00,39.00
2026-02-04T13:29:00Z,62.00,39.00
2026-02-04T13:30:00Z,62.00,39.00
2026-02-04T13:31:00Z,62.00,39.00
2026-02-04T13:33:00Z,62.55,39.00
2026-02-04T13:34:00Z,63.00,39.00
2026-02-04T13:35:00Z,63.00,39.00
2026-02-04T13:36:00Z,62.74,39.00
2026-02-04T13:37:00Z,63.00,39.00
2026-02-04T13:39:00Z,63.00,39.00
2026-02-04T13:40:00Z,63.00,39.00
2026-02-04T13:42:00Z,63.00,39.00
2026-02-04T13:43:00Z,63.00,39.00
2026-02-04T13:46:00Z,63.00,40.00
2026-02-04T13:49:00Z,63.00,40.00
2026-02-04T13:50:00Z,63.00,40.00
2026-02-04T13:51:00Z,63.00,40.00
2026-02-04T13:52:00Z,63.00,40.00
2026-02-04T13:56:00Z,63.00,40.00
2026-02-04T13:58:00Z,63.00,40.00
2026-02-04T13:59:00Z,63.00,40.00
2026-02-04T14:03:00Z,63.00,40.00
2026-02-04T14:05:00Z,63.00,38.97
2026-02-04T14:06:00Z,63.00,39.00
2026-02-04T14:08:00Z,62.00,39.00
2026-02-04T14:11:00Z,63.00,39.00
2026-02-04T14:12:00Z,63.00,39.00
2026-02-04T14:13:00Z,62.00,39.00
2026-02-04T14:14:00Z,62.00,38.00
2026-02-04T14:15:00Z,62.00,39.00
2026-02-04T14:16:00Z,62.21,39.00
2026-02-04T14:17:00Z,63.00,39.00
2026-02-04T14:19:00Z,63.00,38.00
2026-02-04T14:21:00Z,63.00,38.00
2026-02-04T14:22:00Z,63.00,38.00
2026-02-04T14:24:00Z,63.00,38.00
2026-02-04T14:25:00Z,63.00,38.00
2026-02-04T14:26:00Z,63.00,37.00
2026-02-04T14:27:00Z,63.00,38.00
2026-02-04T14:28:00Z,63.00,38.00
2026-02-04T14:29:00Z,63.00,38.00
2026-02-04T14:30:00Z,63.00,38.00
2026-02-04T14:31:00Z,63.00,38.00
2026-02-04T14:32:00Z,63.00,39.00
2026-02-04T14:33:00Z,63.00,39.00
2026-02-04T14:34:00Z,63.00,37.18
2026-02-04T14:35:00Z,63.00,37.18
2026-02-04T14:36:00Z,63.00,37.18
2026-02-04T14:38:00Z,63.00,38.00
2026-02-04T14:39:00Z,63.00,38.58
2026-02-04T14:40:00Z,62.00,38.58
2026-02-04T14:41:00Z,62.78,38.58
2026-02-04T14:42:00Z,63.00,38.00
2026-02-04T14:43:00Z,63.00,38.00
2026-02-04T14:44:00Z,63.00,38.00
2026-02-04T14:45:00Z,63.39,38.00
2026-02-04T14:46:00Z,63.56,38.00
2026-02-04T14:47:00Z,63.56,38.00
2026-02-04T14:48:00Z,64.00,38.00
2026-02-04T14:49:00Z,64.00,36.55
2026-02-04T14:50:00Z,64.00,37.00
2026-02-04T14:51:00Z,64.00,37.00
2026-02-04T14:52:00Z,64.00,37.00
2026-02-04T14:53:00Z,64.00,37.00
2026-02-04T14:54:00Z,64.00,37.00
2026-02-04T14:55:00Z,64.00,37.00
2026-02-04T14:56:00Z,64.00,37.00
2026-02-04T14:57:00Z,63.12,37.00
2026-02-04T14:59:00Z,64.00,37.00
2026-02-04T15:00:00Z,64.00,35.14
2026-02-04T15:01:00Z,64.00,36.00
2026-02-04T15:02:00Z,64.00,37.00
2026-02-04T15:03:00Z,64.00,35.57
2026-02-04T15:04:00Z,64.00,36.00
2026-02-04T15:06:00Z,66.00,36.00
2026-02-04T15:07:00Z,66.00,36.00
2026-02-04T15:08:00Z,66.00,36.00
2026-02-04T15:09:00Z,66.00,37.00
2026-02-04T15:10:00Z,66.46,36.93
2026-02-04T15:11:00Z,64.16,37.00
2026-02-04T15:12:00Z,65.00,37.64
2026-02-04T15:13:00Z,65.00,37.07
2026-02-04T15:14:00Z,65.00,38.54
2026-02-04T15:15:00Z,64.00,38.54
2026-02-04T15:16:00Z,64.00,37.00
2026-02-04T15:17:00Z,63.37,37.00
2026-02-04T15:18:00Z,64.99,37.00
2026-02-04T15:19:00Z,64.36,37.00
2026-02-04T15:20:00Z,63.84,37.00
2026-02-04T15:21:00Z,64.00,37.00
2026-02-04T15:22:00Z,63.64,35.06
2026-02-04T15:23:00Z,64.00,37.00
2026-02-04T15:24:00Z,64.70,37.00
2026-02-04T15:25:00Z,64.70,35.81
2026-02-04T15:26:00Z,65.00,37.00
2026-02-04T15:27:00Z,65.00,37.00
2026-02-04T15:28:00Z,65.00,37.00
2026-02-04T15:29:00Z,65.00,37.00
2026-02-04T15:30:00Z,65.00,37.00
2026-02-04T15:31:00Z,65.00,37.00
2026-02-04T15:32:00Z,65.00,37.00
2026-02-04T15:33:00Z,65.00,37.00
2026-02-04T15:34:00Z,65.00,36.75
2026-02-04T15:35:00Z,65.00,36.75
2026-02-04T15:36:00Z,65.00,37.82
2026-02-04T15:37:00Z,63.81,38.00
2026-02-04T15:38:00Z,64.45,38.00
2026-02-04T15:39:00Z,65.00,38.00
2026-02-04T15:40:00Z,65.13,37.97
2026-02-04T15:41:00Z,65.98,36.00
2026-02-04T15:42:00Z,65.88,36.71
2026-02-04T15:43:00Z,64.00,36.99
2026-02-04T15:44:00Z,64.90,37.69
2026-02-04T15:45:00Z,65.00,38.00
2026-02-04T15:46:00Z,64.30,38.00
2026-02-04T15:47:00Z,65.23,38.32
2026-02-04T15:48:00Z,65.80,38.00
2026-02-04T15:49:00Z,64.33,38.00
2026-02-04T15:50:00Z,64.66,37.82
2026-02-04T15:51:00Z,64.50,37.00
2026-02-04T15:52:00Z,65.98,36.22
2026-02-04T15:53:00Z,67.96,33.71
2026-02-04T15:54:00Z,68.14,32.71
2026-02-04T15:55:00Z,72.95,26.86
2026-02-04T15:56:00Z,68.67,32.12
2026-02-04T15:57:00Z,63.49,36.92
2026-02-04T15:58:00Z,66.76,36.64
2026-02-04T15:59:00Z,64.82,35.39
2026-02-04T16:00:00Z,64.43,35.77
2026-02-04T16:01:00Z,63.01,38.95
2026-02-04T16:02:00Z,63.01,38.76
2026-02-04T16:03:00Z,64.78,36.43
2026-02-04T16:04:00Z,61.18,39.02
2026-02-04T16:05:00Z,62.31,39.06
2026-02-04T16:06:00Z,66.06,36.48
2026-02-04T16:07:00Z,66.57,35.21
2026-02-04T16:08:00Z,67.64,32.99
2026-02-04T16:09:00Z,67.28,36.03
2026-02-04T16:10:00Z,63.97,36.85
2026-02-04T16:11:00Z,63.37,37.59
2026-02-04T16:12:00Z,65.10,35.65
2026-02-04T16:13:00Z,67.01,34.00
2026-02-04T16:14:00Z,67.75,33.60
2026-02-04T16:15:00Z,66.35,37.01
2026-02-04T16:16:00Z,65.91,36.59
2026-02-04T16:17:00Z,64.01,37.77
2026-02-04T16:18:00Z,62.80,38.14
2026-02-04T16:19:00Z,64.48,38.32
2026-02-04T16:20:00Z,67.20,34.47
2026-02-04T16:21:00Z,65.70,35.78
2026-02-04T16:22:00Z,71.67,32.16
2026-02-04T16:23:00Z,64.81,37.31
2026-02-04T16:24:00Z,61.42,40.00
2026-02-04T16:25:00Z,61.90,39.26
2026-02-04T16:26:00Z,62.18,40.30
2026-02-04T16:27:00Z,65.47,37.97
2026-02-04T16:28:00Z,62.84,38.39
2026-02-04T16:29:00Z,57.81,42.12
2026-02-04T16:30:00Z,63.23,38.81
2026-02-04T16:31:00Z,65.34,35.71
2026-02-04T16:32:00Z,64.56,37.54
2026-02-04T16:33:00Z,67.65,32.54
2026-02-04T16:34:00Z,67.13,33.55
2026-02-04T16:35:00Z,59.08,41.20
2026-02-04T16:36:00Z,59.00,42.87
2026-02-04T16:37:00Z,56.35,43.04
2026-02-04T16:38:00Z,57.80,44.00
2026-02-04T16:39:00Z,63.66,39.61
2026-02-04T16:40:00Z,63.87,36.45
2026-02-04T16:41:00Z,64.80,34.09
2026-02-04T16:42:00Z,64.59,34.75
2026-02-04T16:43:00Z,60.39,42.49
2026-02-04T16:44:00Z,58.70,42.96
2026-02-04T16:45:00Z,63.02,37.79
2026-02-04T16:46:00Z,52.07,49.02
2026-02-04T16:47:00Z,41.06,58.67
2026-02-04T16:48:00Z,36.36,63.58
2026-02-04T16:49:00Z,36.54,64.16
2026-02-04T16:50:00Z,36.69,63.63
2026-02-04T16:51:00Z,38.12,64.26
2026-02-04T16:52:00Z,39.88,60.45
2026-02-04T16:53:00Z,38.67,61.70
2026-02-04T16:54:00Z,44.67,58.58
2026-02-04T16:55:00Z,42.83,61.66
2026-02-04T16:56:00Z,35.13,63.48
2026-02-04T16:57:00Z,29.82,69.33
2026-02-04T16:58:00Z,25.61,76.06
2026-02-04T16:59:00Z,30.44,68.30
2026-02-04T17:00:00Z,30.34,71.83
2026-02-04T17:01:00Z,32.04,70.59
2026-02-04T17:02:00Z,18.85,83.77
2026-02-04T17:03:00Z,13.93,86.24
2026-02-04T17:04:00Z,13.67,85.15
2026-02-04T17:05:00Z,11.18,89.33
2026-02-04T17:06:00Z,10.50,89.10
2026-02-04T17:07:00Z,14.36,87.62
2026-02-04T17:08:00Z,20.03,80.56
2026-02-04T17:09:00Z,14.32,87.20
2026-02-04T17:10:00Z,9.25,91.61
2026-02-04T17:11:00Z,7.66,93.33
2026-02-04T17:12:00Z,3.39,95.56
2026-02-04T17:13:00Z,2.17,97.60
2026-02-04T17:14:00Z,1.94,98.31
2026-02-04T17:15:00Z,2.11,98.07
2026-02-04T17:16:00Z,2.93,97.02
2026-02-04T17:17:00Z,3.86,96.47
2026-02-04T17:18:00Z,8.77,94.30
2026-02-04T17:19:00Z,11.31,90.65
2026-02-04T17:20:00Z,11.65,89.46
2026-02-04T17:21:00Z,10.22,89.79
2026-02-04T17:22:00Z,10.78,90.66
2026-02-04T17:23:00Z,5.70,94.45
2026-02-04T17:24:00Z,9.34,91.18
2026-02-04T17:25:00Z,6.82,92.73
2026-02-04T17:26:00Z,6.06,93.91
2026-02-04T17:27:00Z,6.68,93.52
2026-02-04T17:28:00Z,6.98,94.90
2026-02-04T17:29:00Z,5.15,95.02
2026-02-04T17:30:00Z,2.52,97.49
2026-02-04T17:31:00Z,2.98,97.37
2026-02-04T17:32:00Z,1.01,98.35
2026-02-04T17:33:00Z,1.00,99.00
2026-02-04T17:34:00Z,1.00,99.00
2026-02-04T17:35:00Z,1.00,99.00
2026-02-04T17:36:00Z,1.00,99.00
