# event_ticker=KXATPCHALLENGERMATCH-26FEB17KASCLA
# final_score=7-6(4) 6-4
# score_resolution=7-6 6-4
# match_winner=Jay Clarke
# fav_player=Jay Clarke
# dog_player=Maks Kasnikowski
# kalshi_date=2026-02-17
timestamp,Jay Clarke,Maks Kasnikowski
2026-02-17T05:14:00Z,37.00,67.34
2026-02-17T05:15:00Z,37.00,65.00
2026-02-17T05:16:00Z,37.00,65.00
2026-02-17T05:17:00Z,36.00,65.00
2026-02-17T05:18:00Z,36.00,65.00
2026-02-17T05:23:00Z,36.00,65.00
2026-02-17T05:24:00Z,36.00,64.50
2026-02-17T05:25:00Z,35.96,64.50
2026-02-17T05:26:00Z,35.96,65.00
2026-02-17T05:27:00Z,36.00,66.00
2026-02-17T05:28:00Z,36.00,66.00
2026-02-17T05:30:00Z,36.00,66.00
2026-02-17T05:31:00Z,36.00,66.00
2026-02-17T05:32:00Z,36.00,66.00
2026-02-17T05:33:00Z,36.00,66.00
2026-02-17T05:34:00Z,36.00,66.00
2026-02-17T05:35:00Z,36.00,66.00
2026-02-17T05:38:00Z,36.00,65.00
2026-02-17T05:39:00Z,36.00,65.00
2026-02-17T05:40:00Z,36.00,65.00
2026-02-17T05:41:00Z,36.00,65.00
2026-02-17T05:42:00Z,36.00,65.00
2026-02-17T05:43:00Z,36.00,65.00
2026-02-17T05:44:00Z,36.00,64.96
2026-02-17T05:45:00Z,36.00,65.00
2026-02-17T05:46:00Z,36.00,65.00
2026-02-17T05:48:00Z,34.06,65.00
2026-02-17T05:50:00Z,36.00,65.00
2026-02-17T05:51:00Z,36.00,65.00
2026-02-17T05:52:00Z,36.00,65.00
2026-02-17T05:53:00Z,36.00,65.00
2026-02-17T05:54:00Z,36.00,65.00
2026-02-17T05:55:00Z,36.00,65.00
2026-02-17T05:56:00Z,36.00,65.00
2026-02-17T05:57:00Z,36.00,65.00
2026-02-17T05:58:00Z,36.00,65.00
2026-02-17T05:59:00Z,36.00,65.00
2026-02-17T06:00:00Z,36.43,65.00
2026-02-17T06:01:00Z,37.00,65.00
2026-02-17T06:02:00Z,37.43,65.00
2026-02-17T06:03:00Z,37.00,64.90
2026-02-17T06:04:00Z,37.00,64.90
2026-02-17T06:05:00Z,37.00,65.00
2026-02-17T06:06:00Z,37.00,65.00
2026-02-17T06:07:00Z,37.00,65.00
2026-02-17T06:08:00Z,37.00,65.00
2026-02-17T06:09:00Z,34.27,67.22
2026-02-17T06:10:00Z,35.07,66.00
2026-02-17T06:11:00Z,35.07,67.00
2026-02-17T06:12:00Z,35.00,67.54
2026-02-17T06:13:00Z,33.50,67.00
2026-02-17T06:14:00Z,36.00,67.00
2026-02-17T06:15:00Z,36.00,67.00
2026-02-17T06:16:00Z,36.00,67.00
2026-02-17T06:17:00Z,36.00,67.00
2026-02-17T06:18:00Z,36.00,67.00
2026-02-17T06:19:00Z,36.00,67.00
2026-02-17T06:20:00Z,36.00,67.00
2026-02-17T06:22:00Z,36.00,67.00
2026-02-17T06:23:00Z,36.00,67.79
2026-02-17T06:24:00Z,36.00,68.00
2026-02-17T06:25:00Z,36.00,68.38
2026-02-17T06:26:00Z,34.71,67.65
2026-02-17T06:27:00Z,36.59,67.72
2026-02-17T06:28:00Z,38.00,65.17
2026-02-17T06:29:00Z,38.49,65.48
2026-02-17T06:30:00Z,39.24,63.59
2026-02-17T06:31:00Z,40.58,62.93
2026-02-17T06:32:00Z,41.25,63.21
2026-02-17T06:33:00Z,41.26,61.36
2026-02-17T06:34:00Z,41.79,60.65
2026-02-17T06:35:00Z,43.64,58.50
2026-02-17T06:36:00Z,49.01,58.48
2026-02-17T06:37:00Z,44.81,58.00
2026-02-17T06:38:00Z,43.46,59.55
2026-02-17T06:39:00Z,37.89,64.23
2026-02-17T06:40:00Z,36.81,64.23
2026-02-17T06:41:00Z,37.07,63.93
2026-02-17T06:42:00Z,41.08,60.38
2026-02-17T06:43:00Z,43.15,58.76
2026-02-17T06:44:00Z,42.24,57.95
2026-02-17T06:45:00Z,42.28,59.65
2026-02-17T06:46:00Z,41.44,60.00
2026-02-17T06:47:00Z,42.35,59.60
2026-02-17T06:48:00Z,46.63,56.68
2026-02-17T06:49:00Z,48.61,55.95
2026-02-17T06:50:00Z,44.48,55.49
2026-02-17T06:51:00Z,44.12,57.54
2026-02-17T06:52:00Z,41.02,60.11
2026-02-17T06:53:00Z,42.02,60.10
2026-02-17T06:54:00Z,43.80,57.77
2026-02-17T06:55:00Z,43.16,58.06
2026-02-17T06:56:00Z,42.04,59.33
2026-02-17T06:57:00Z,42.50,58.00
2026-02-17T06:58:00Z,45.60,57.96
2026-02-17T06:59:00Z,39.17,59.18
2026-02-17T07:00:00Z,41.51,60.12
2026-02-17T07:01:00Z,38.97,61.23
2026-02-17T07:02:00Z,37.07,65.85
2026-02-17T07:03:00Z,30.02,70.52
2026-02-17T07:04:00Z,34.54,66.38
2026-02-17T07:05:00Z,41.70,60.69
2026-02-17T07:06:00Z,43.52,58.73
2026-02-17T07:07:00Z,42.68,59.25
2026-02-17T07:08:00Z,41.81,61.81
2026-02-17T07:09:00Z,39.13,62.47
2026-02-17T07:10:00Z,37.37,63.74
2026-02-17T07:11:00Z,40.46,62.46
2026-02-17T07:12:00Z,39.67,62.50
2026-02-17T07:13:00Z,41.87,61.91
2026-02-17T07:14:00Z,42.45,63.20
2026-02-17T07:15:00Z,41.35,63.21
2026-02-17T07:16:00Z,41.25,63.43
2026-02-17T07:17:00Z,41.64,59.90
2026-02-17T07:18:00Z,40.98,59.65
2026-02-17T07:19:00Z,42.79,57.99
2026-02-17T07:20:00Z,43.36,58.94
2026-02-17T07:21:00Z,42.77,61.49
2026-02-17T07:22:00Z,39.52,63.76
2026-02-17T07:23:00Z,45.38,57.35
2026-02-17T07:24:00Z,39.52,63.81
2026-02-17T07:25:00Z,37.35,64.52
2026-02-17T07:26:00Z,38.92,60.93
2026-02-17T07:27:00Z,43.05,58.91
2026-02-17T07:28:00Z,43.81,57.16
2026-02-17T07:29:00Z,43.29,57.44
2026-02-17T07:30:00Z,44.00,57.75
2026-02-17T07:31:00Z,42.47,59.00
2026-02-17T07:32:00Z,38.63,64.02
2026-02-17T07:33:00Z,38.99,65.72
2026-02-17T07:34:00Z,38.72,67.10
2026-02-17T07:35:00Z,36.13,66.65
2026-02-17T07:36:00Z,41.73,59.16
2026-02-17T07:37:00Z,48.92,51.74
2026-02-17T07:38:00Z,48.45,51.70
2026-02-17T07:39:00Z,49.53,52.58
2026-02-17T07:40:00Z,54.84,43.59
2026-02-17T07:41:00Z,61.37,39.36
2026-02-17T07:42:00Z,59.47,40.00
2026-02-17T07:43:00Z,61.58,39.65
2026-02-17T07:44:00Z,61.10,39.53
2026-02-17T07:45:00Z,59.86,39.96
2026-02-17T07:46:00Z,58.97,39.59
2026-02-17T07:47:00Z,58.59,39.70
2026-02-17T07:48:00Z,61.00,39.91
2026-02-17T07:49:00Z,61.33,39.97
2026-02-17T07:50:00Z,55.43,42.21
2026-02-17T07:51:00Z,64.76,32.71
2026-02-17T07:52:00Z,71.22,29.69
2026-02-17T07:53:00Z,67.07,39.48
2026-02-17T07:54:00Z,66.98,38.31
2026-02-17T07:55:00Z,65.56,34.86
2026-02-17T07:56:00Z,70.81,29.40
2026-02-17T07:57:00Z,64.19,35.12
2026-02-17T07:58:00Z,59.56,40.13
2026-02-17T07:59:00Z,60.28,43.23
2026-02-17T08:00:00Z,57.54,45.16
2026-02-17T08:01:00Z,60.99,38.33
2026-02-17T08:02:00Z,64.21,37.64
2026-02-17T08:03:00Z,63.50,35.80
2026-02-17T08:04:00Z,62.42,37.23
2026-02-17T08:05:00Z,67.75,32.16
2026-02-17T08:06:00Z,77.25,23.68
2026-02-17T08:07:00Z,81.82,18.31
2026-02-17T08:08:00Z,82.61,19.06
2026-02-17T08:09:00Z,77.54,24.05
2026-02-17T08:10:00Z,74.40,27.94
2026-02-17T08:11:00Z,68.11,31.62
2026-02-17T08:12:00Z,62.39,38.19
2026-02-17T08:13:00Z,62.26,40.32
2026-02-17T08:14:00Z,61.09,40.63
2026-02-17T08:15:00Z,66.33,36.95
2026-02-17T08:16:00Z,76.25,20.03
2026-02-17T08:17:00Z,82.24,17.02
2026-02-17T08:18:00Z,83.07,16.59
2026-02-17T08:19:00Z,82.19,18.56
2026-02-17T08:20:00Z,76.77,17.26
2026-02-17T08:21:00Z,76.91,20.67
2026-02-17T08:22:00Z,77.95,22.24
2026-02-17T08:23:00Z,74.67,24.10
2026-02-17T08:24:00Z,64.33,34.93
2026-02-17T08:25:00Z,70.64,30.25
2026-02-17T08:26:00Z,73.61,25.70
2026-02-17T08:27:00Z,82.60,17.24
2026-02-17T08:28:00Z,86.41,14.34
2026-02-17T08:29:00Z,86.61,16.66
2026-02-17T08:30:00Z,88.98,10.99
2026-02-17T08:31:00Z,85.06,15.51
2026-02-17T08:32:00Z,89.63,11.56
2026-02-17T08:33:00Z,92.39,7.07
2026-02-17T08:34:00Z,94.91,5.81
2026-02-17T08:35:00Z,92.71,8.45
2026-02-17T08:36:00Z,91.21,9.58
2026-02-17T08:37:00Z,91.96,8.29
2026-02-17T08:38:00Z,91.91,6.87
2026-02-17T08:39:00Z,96.75,4.61
2026-02-17T08:40:00Z,95.17,6.02
2026-02-17T08:41:00Z,87.20,12.21
2026-02-17T08:42:00Z,80.29,21.67
2026-02-17T08:43:00Z,85.39,20.26
2026-02-17T08:44:00Z,93.14,9.47
2026-02-17T08:45:00Z,91.83,9.34
2026-02-17T08:46:00Z,96.19,5.44
2026-02-17T08:47:00Z,99.00,1.00
2026-02-17T08:48:00Z,99.00,1.00
2026-02-17T08:49:00Z,99.00,1.00
2026-02-17T08:50:00Z,99.00,1.00
2026-02-17T08:51:00Z,99.00,1.00
2026-02-17T08:52:00Z,99.00,1.00
