# event_ticker=KXATPMATCH-26FEB22TIRBUS
# final_score=2-6 7-6(0) 7-6(2)
# score_resolution=6-2 6-7 6-7
# match_winner=Thiago Agustin Tirante
# fav_player=Ignacio Buse
# dog_player=Thiago Agustin Tirante
# kalshi_date=2026-02-22
timestamp,Ignacio Buse,Thiago Agustin Tirante
2026-02-24T19:32:00Z,41.00,61.00
2026-02-24T19:33:00Z,41.00,61.00
2026-02-24T19:34:00Z,41.00,61.00
2026-02-24T19:35:00Z,41.00,61.00
2026-02-24T19:37:00Z,41.00,61.00
2026-02-24T19:38:00Z,41.00,60.94
2026-02-24T19:39:00Z,41.00,61.00
2026-02-24T19:40:00Z,41.00,61.00
2026-02-24T19:41:00Z,41.00,61.00
2026-02-24T19:42:00Z,42.00,61.00
2026-02-24T19:43:00Z,42.00,60.00
2026-02-24T19:44:00Z,42.00,60.00
2026-02-24T19:45:00Z,42.00,60.00
2026-02-24T19:47:00Z,42.00,60.00
2026-02-24T19:48:00Z,42.00,59.02
2026-02-24T19:49:00Z,42.00,59.00
2026-02-24T19:50:00Z,41.00,59.00
2026-02-24T19:51:00Z,42.67,59.00
2026-02-24T19:52:00Z,43.00,58.00
2026-02-24T19:53:00Z,43.00,58.00
2026-02-24T19:54:00Z,43.00,58.00
2026-02-24T19:55:00Z,43.00,59.29
2026-02-24T19:56:00Z,42.89,59.29
2026-02-24T19:59:00Z,41.00,58.82
2026-02-24T20:00:00Z,42.00,59.00
2026-02-24T20:01:00Z,42.00,58.20
2026-02-24T20:02:00Z,42.00,60.00
2026-02-24T20:03:00Z,42.00,60.00
2026-02-24T20:04:00Z,43.00,60.00
2026-02-24T20:05:00Z,43.00,59.00
2026-02-24T20:06:00Z,43.00,59.06
2026-02-24T20:07:00Z,42.00,60.00
2026-02-24T20:08:00Z,42.00,60.00
2026-02-24T20:10:00Z,42.00,60.00
2026-02-24T20:11:00Z,43.00,59.00
2026-02-24T20:12:00Z,43.00,59.00
2026-02-24T20:13:00Z,43.00,59.00
2026-02-24T20:14:00Z,43.00,59.00
2026-02-24T20:15:00Z,43.00,59.00
2026-02-24T20:16:00Z,43.00,59.00
2026-02-24T20:17:00Z,43.00,59.00
2026-02-24T20:18:00Z,43.00,59.00
2026-02-24T20:19:00Z,43.00,59.00
2026-02-24T20:20:00Z,43.00,59.00
2026-02-24T20:21:00Z,43.00,59.00
2026-02-24T20:22:00Z,43.00,59.00
2026-02-24T20:23:00Z,42.99,59.00
2026-02-24T20:24:00Z,43.00,59.00
2026-02-24T20:25:00Z,42.00,57.79
2026-02-24T20:26:00Z,41.99,59.00
2026-02-24T20:27:00Z,42.00,59.00
2026-02-24T20:28:00Z,42.00,59.35
2026-02-24T20:29:00Z,42.00,60.00
2026-02-24T20:30:00Z,45.04,60.00
2026-02-24T20:31:00Z,44.06,57.33
2026-02-24T20:32:00Z,43.85,59.25
2026-02-24T20:33:00Z,43.99,60.25
2026-02-24T20:34:00Z,44.00,59.96
2026-02-24T20:35:00Z,44.00,59.73
2026-02-24T20:36:00Z,46.21,55.74
2026-02-24T20:37:00Z,47.79,55.76
2026-02-24T20:38:00Z,46.15,56.84
2026-02-24T20:39:00Z,46.66,56.86
2026-02-24T20:40:00Z,46.26,56.30
2026-02-24T20:41:00Z,44.66,57.00
2026-02-24T20:42:00Z,42.11,57.98
2026-02-24T20:43:00Z,54.09,49.96
2026-02-24T20:44:00Z,60.79,40.09
2026-02-24T20:45:00Z,63.70,38.09
2026-02-24T20:46:00Z,65.49,38.31
2026-02-24T20:47:00Z,67.76,33.66
2026-02-24T20:48:00Z,68.02,34.22
2026-02-24T20:49:00Z,67.42,34.56
2026-02-24T20:50:00Z,65.79,36.44
2026-02-24T20:51:00Z,66.29,34.67
2026-02-24T20:52:00Z,67.86,34.39
2026-02-24T20:53:00Z,68.50,33.76
2026-02-24T20:54:00Z,70.23,29.13
2026-02-24T20:55:00Z,71.11,29.94
2026-02-24T20:56:00Z,71.71,29.91
2026-02-24T20:57:00Z,71.87,30.00
2026-02-24T20:58:00Z,71.19,30.02
2026-02-24T20:59:00Z,73.34,30.05
2026-02-24T21:00:00Z,73.00,31.47
2026-02-24T21:01:00Z,72.20,31.35
2026-02-24T21:02:00Z,68.10,30.89
2026-02-24T21:03:00Z,66.07,37.70
2026-02-24T21:04:00Z,62.77,42.98
2026-02-24T21:05:00Z,64.42,39.76
2026-02-24T21:06:00Z,70.79,36.79
2026-02-24T21:07:00Z,71.71,29.59
2026-02-24T21:08:00Z,73.34,28.12
2026-02-24T21:09:00Z,75.26,27.51
2026-02-24T21:10:00Z,76.89,24.91
2026-02-24T21:11:00Z,77.62,22.68
2026-02-24T21:12:00Z,77.13,21.97
2026-02-24T21:13:00Z,73.06,26.59
2026-02-24T21:14:00Z,73.60,26.83
2026-02-24T21:15:00Z,72.25,28.41
2026-02-24T21:16:00Z,75.91,25.96
2026-02-24T21:17:00Z,79.17,22.06
2026-02-24T21:18:00Z,82.06,20.11
2026-02-24T21:19:00Z,79.03,21.94
2026-02-24T21:20:00Z,81.99,20.25
2026-02-24T21:21:00Z,78.01,21.52
2026-02-24T21:22:00Z,74.08,23.16
2026-02-24T21:23:00Z,75.33,26.40
2026-02-24T21:24:00Z,72.13,29.73
2026-02-24T21:25:00Z,76.44,29.42
2026-02-24T21:26:00Z,80.92,20.94
2026-02-24T21:27:00Z,80.89,20.87
2026-02-24T21:28:00Z,80.91,21.60
2026-02-24T21:29:00Z,78.06,22.70
2026-02-24T21:30:00Z,87.43,12.06
2026-02-24T21:31:00Z,93.61,7.09
2026-02-24T21:32:00Z,93.73,6.96
2026-02-24T21:33:00Z,94.39,7.63
2026-02-24T21:34:00Z,95.27,2.64
2026-02-24T21:35:00Z,96.56,3.53
2026-02-24T21:36:00Z,96.00,3.11
2026-02-24T21:37:00Z,96.04,3.98
2026-02-24T21:38:00Z,95.37,5.14
2026-02-24T21:39:00Z,95.93,4.77
2026-02-24T21:40:00Z,94.03,6.29
2026-02-24T21:41:00Z,90.62,9.70
2026-02-24T21:42:00Z,89.58,10.41
2026-02-24T21:43:00Z,92.18,9.01
2026-02-24T21:44:00Z,92.28,9.60
2026-02-24T21:45:00Z,93.48,10.16
2026-02-24T21:46:00Z,89.78,10.03
2026-02-24T21:47:00Z,83.03,12.70
2026-02-24T21:48:00Z,79.82,19.31
2026-02-24T21:49:00Z,78.60,20.13
2026-02-24T21:50:00Z,83.53,23.05
2026-02-24T21:51:00Z,87.57,13.38
2026-02-24T21:52:00Z,84.33,18.93
2026-02-24T21:53:00Z,77.50,25.50
2026-02-24T21:54:00Z,77.24,23.53
2026-02-24T21:55:00Z,78.06,23.73
2026-02-24T21:56:00Z,78.77,24.49
2026-02-24T21:57:00Z,81.00,18.98
2026-02-24T21:58:00Z,81.68,20.56
2026-02-24T21:59:00Z,85.37,14.90
2026-02-24T22:00:00Z,83.18,21.09
2026-02-24T22:01:00Z,74.57,28.38
2026-02-24T22:02:00Z,76.43,24.76
2026-02-24T22:03:00Z,73.81,25.76
2026-02-24T22:04:00Z,59.51,39.16
2026-02-24T22:05:00Z,49.51,50.10
2026-02-24T22:06:00Z,50.85,50.54
2026-02-24T22:07:00Z,52.39,52.36
2026-02-24T22:08:00Z,57.32,42.43
2026-02-24T22:09:00Z,57.94,40.99
2026-02-24T22:10:00Z,70.41,31.12
2026-02-24T22:11:00Z,72.41,32.88
2026-02-24T22:12:00Z,60.93,41.43
2026-02-24T22:13:00Z,49.38,50.45
2026-02-24T22:14:00Z,45.31,53.76
2026-02-24T22:15:00Z,42.92,56.20
2026-02-24T22:16:00Z,42.80,58.14
2026-02-24T22:17:00Z,43.19,53.58
2026-02-24T22:18:00Z,45.34,54.79
2026-02-24T22:19:00Z,48.07,55.89
2026-02-24T22:20:00Z,47.60,55.46
2026-02-24T22:21:00Z,47.79,54.45
2026-02-24T22:22:00Z,47.14,55.16
2026-02-24T22:23:00Z,45.53,56.62
2026-02-24T22:24:00Z,46.66,52.26
2026-02-24T22:25:00Z,55.10,45.12
2026-02-24T22:26:00Z,49.43,52.14
2026-02-24T22:27:00Z,51.39,48.87
2026-02-24T22:28:00Z,46.70,57.82
2026-02-24T22:29:00Z,41.68,60.57
2026-02-24T22:30:00Z,39.59,63.67
2026-02-24T22:31:00Z,32.32,70.04
2026-02-24T22:32:00Z,35.17,66.79
2026-02-24T22:33:00Z,35.60,65.89
2026-02-24T22:34:00Z,20.26,80.55
2026-02-24T22:35:00Z,14.30,84.58
2026-02-24T22:36:00Z,11.41,87.69
2026-02-24T22:37:00Z,10.49,88.07
2026-02-24T22:38:00Z,12.38,88.33
2026-02-24T22:39:00Z,15.38,87.14
2026-02-24T22:40:00Z,18.14,83.22
2026-02-24T22:41:00Z,19.35,81.87
2026-02-24T22:42:00Z,15.77,85.47
2026-02-24T22:43:00Z,10.56,89.36
2026-02-24T22:44:00Z,9.36,90.73
2026-02-24T22:45:00Z,9.05,90.62
2026-02-24T22:46:00Z,9.68,90.42
2026-02-24T22:47:00Z,10.00,89.62
2026-02-24T22:48:00Z,12.21,88.06
2026-02-24T22:49:00Z,12.20,87.89
2026-02-24T22:50:00Z,13.22,88.55
2026-02-24T22:51:00Z,18.85,83.37
2026-02-24T22:52:00Z,24.31,67.34
2026-02-24T22:53:00Z,38.25,59.85
2026-02-24T22:54:00Z,36.21,59.10
2026-02-24T22:55:00Z,40.57,58.51
2026-02-24T22:56:00Z,42.68,55.16
2026-02-24T22:57:00Z,51.02,51.03
2026-02-24T22:58:00Z,50.01,52.92
2026-02-24T22:59:00Z,54.25,46.09
2026-02-24T23:00:00Z,47.73,54.03
2026-02-24T23:01:00Z,27.97,70.42
2026-02-24T23:02:00Z,35.08,69.52
2026-02-24T23:03:00Z,37.92,62.04
2026-02-24T23:04:00Z,45.17,54.09
2026-02-24T23:05:00Z,45.31,52.58
2026-02-24T23:06:00Z,45.53,54.93
2026-02-24T23:07:00Z,50.52,48.96
2026-02-24T23:08:00Z,62.04,36.61
2026-02-24T23:09:00Z,63.84,40.24
2026-02-24T23:10:00Z,41.82,57.97
2026-02-24T23:11:00Z,41.23,58.92
2026-02-24T23:12:00Z,31.69,65.74
2026-02-24T23:13:00Z,14.88,82.41
2026-02-24T23:14:00Z,6.18,92.53
2026-02-24T23:15:00Z,24.97,76.33
2026-02-24T23:16:00Z,20.83,78.53
2026-02-24T23:17:00Z,37.82,60.93
2026-02-24T23:18:00Z,39.16,61.41
2026-02-24T23:19:00Z,39.20,62.87
2026-02-24T23:20:00Z,24.35,75.15
2026-02-24T23:21:00Z,32.28,75.88
2026-02-24T23:22:00Z,29.18,72.78
2026-02-24T23:23:00Z,48.34,52.95
2026-02-24T23:24:00Z,55.92,42.99
2026-02-24T23:25:00Z,62.07,38.53
2026-02-24T23:26:00Z,53.35,48.93
2026-02-24T23:27:00Z,38.99,61.66
2026-02-24T23:28:00Z,21.92,80.60
2026-02-24T23:29:00Z,4.04,97.16
2026-02-24T23:30:00Z,1.00,99.00
2026-02-24T23:31:00Z,1.00,99.00
2026-02-24T23:32:00Z,1.00,99.00
2026-02-24T23:33:00Z,1.00,99.00
