# event_ticker=KXATPCHALLENGERMATCH-26MAR14BLONAV
# final_score=3-6 6-3 7-6(3)
# score_resolution=3-6 6-3 7-6
# match_winner=Mariano Navone
# fav_player=Mariano Navone
# dog_player=Alexander Blockx
# kalshi_date=2026-03-14
timestamp,Mariano Navone,Alexander Blockx
2026-03-14T13:43:00Z,38.00,63.00
2026-03-14T13:50:00Z,38.00,63.00
2026-03-14T14:08:00Z,39.00,63.00
2026-03-14T14:10:00Z,39.00,62.00
2026-03-14T14:19:00Z,39.00,62.00
2026-03-14T14:20:00Z,39.39,62.00
2026-03-14T14:22:00Z,39.74,62.00
2026-03-14T14:24:00Z,39.00,62.00
2026-03-14T14:26:00Z,39.00,62.00
2026-03-14T14:27:00Z,39.00,62.00
2026-03-14T14:32:00Z,39.00,62.00
2026-03-14T14:52:00Z,39.00,62.00
2026-03-14T14:58:00Z,39.00,62.00
2026-03-14T15:04:00Z,39.00,62.00
2026-03-14T15:09:00Z,39.00,62.00
2026-03-14T15:15:00Z,39.00,62.00
2026-03-14T15:18:00Z,39.00,62.00
2026-03-14T15:23:00Z,39.00,62.00
2026-03-14T15:24:00Z,39.00,62.00
2026-03-14T15:30:00Z,39.00,62.00
2026-03-14T15:31:00Z,38.96,62.00
2026-03-14T15:37:00Z,39.00,62.00
2026-03-14T15:43:00Z,39.00,62.00
2026-03-14T15:44:00Z,39.00,62.00
2026-03-14T15:49:00Z,39.00,62.00
2026-03-14T15:50:00Z,39.00,62.00
2026-03-14T15:55:00Z,39.00,62.00
2026-03-14T16:01:00Z,39.00,62.00
2026-03-14T16:03:00Z,39.00,62.00
2026-03-14T16:04:00Z,39.00,62.00
2026-03-14T16:05:00Z,39.00,62.00
2026-03-14T16:08:00Z,39.00,62.00
2026-03-14T16:09:00Z,39.00,62.00
2026-03-14T16:14:00Z,39.00,62.00
2026-03-14T16:16:00Z,39.00,62.00
2026-03-14T16:17:00Z,39.00,62.00
2026-03-14T16:19:00Z,39.00,62.00
2026-03-14T16:20:00Z,39.00,62.00
2026-03-14T16:24:00Z,39.00,62.73
2026-03-14T16:28:00Z,38.00,62.73
2026-03-14T16:30:00Z,38.00,63.00
2026-03-14T16:31:00Z,38.00,63.00
2026-03-14T16:33:00Z,38.00,63.00
2026-03-14T16:34:00Z,38.00,63.00
2026-03-14T16:35:00Z,38.00,63.00
2026-03-14T16:39:00Z,38.00,63.00
2026-03-14T16:40:00Z,38.00,63.00
2026-03-14T16:41:00Z,38.00,63.00
2026-03-14T16:43:00Z,38.00,63.00
2026-03-14T16:50:00Z,38.00,63.00
2026-03-14T16:51:00Z,38.00,63.00
2026-03-14T16:52:00Z,38.00,63.00
2026-03-14T16:58:00Z,38.00,63.00
2026-03-14T17:00:00Z,38.00,62.00
2026-03-14T17:03:00Z,38.00,62.00
2026-03-14T17:04:00Z,38.00,63.00
2026-03-14T17:05:00Z,38.00,63.00
2026-03-14T17:10:00Z,38.00,63.00
2026-03-14T17:11:00Z,38.00,62.00
2026-03-14T17:12:00Z,38.00,62.00
2026-03-14T17:13:00Z,38.00,61.00
2026-03-14T17:15:00Z,38.00,61.00
2026-03-14T17:20:00Z,38.00,61.00
2026-03-14T17:22:00Z,38.00,63.00
2026-03-14T17:23:00Z,38.00,63.00
2026-03-14T17:26:00Z,38.00,63.00
2026-03-14T17:27:00Z,38.00,63.00
2026-03-14T17:30:00Z,38.00,63.00
2026-03-14T17:31:00Z,38.00,63.00
2026-03-14T17:33:00Z,38.00,63.00
2026-03-14T17:34:00Z,38.00,61.00
2026-03-14T17:36:00Z,38.00,61.00
2026-03-14T17:37:00Z,38.00,63.00
2026-03-14T17:39:00Z,38.00,63.00
2026-03-14T17:40:00Z,38.00,63.00
2026-03-14T17:41:00Z,38.00,63.00
2026-03-14T17:42:00Z,38.00,63.00
2026-03-14T17:43:00Z,38.00,63.00
2026-03-14T17:45:00Z,38.00,63.00
2026-03-14T17:47:00Z,38.00,63.00
2026-03-14T17:49:00Z,38.00,63.00
2026-03-14T17:50:00Z,38.00,63.00
2026-03-14T17:51:00Z,38.00,63.00
2026-03-14T17:52:00Z,38.00,63.00
2026-03-14T17:53:00Z,38.00,63.00
2026-03-14T17:54:00Z,38.00,63.00
2026-03-14T17:55:00Z,38.00,63.00
2026-03-14T17:56:00Z,39.00,63.00
2026-03-14T17:57:00Z,38.00,63.00
2026-03-14T17:58:00Z,38.00,63.00
2026-03-14T17:59:00Z,38.01,63.00
2026-03-14T18:00:00Z,39.00,63.00
2026-03-14T18:01:00Z,39.00,63.00
2026-03-14T18:03:00Z,38.86,63.31
2026-03-14T18:04:00Z,39.00,63.31
2026-03-14T18:05:00Z,38.24,63.31
2026-03-14T18:06:00Z,38.16,63.00
2026-03-14T18:07:00Z,39.00,63.00
2026-03-14T18:08:00Z,39.00,61.10
2026-03-14T18:09:00Z,39.00,61.10
2026-03-14T18:10:00Z,39.00,61.10
2026-03-14T18:11:00Z,39.00,62.00
2026-03-14T18:12:00Z,41.00,61.00
2026-03-14T18:13:00Z,41.84,60.00
2026-03-14T18:14:00Z,40.15,59.00
2026-03-14T18:15:00Z,39.67,61.10
2026-03-14T18:16:00Z,39.88,61.13
2026-03-14T18:17:00Z,41.97,59.76
2026-03-14T18:18:00Z,41.15,59.00
2026-03-14T18:19:00Z,42.88,58.00
2026-03-14T18:20:00Z,43.00,58.00
2026-03-14T18:21:00Z,41.02,58.61
2026-03-14T18:22:00Z,41.52,60.49
2026-03-14T18:23:00Z,41.63,56.69
2026-03-14T18:24:00Z,41.76,57.88
2026-03-14T18:25:00Z,39.39,60.65
2026-03-14T18:26:00Z,39.11,64.00
2026-03-14T18:27:00Z,41.60,58.21
2026-03-14T18:28:00Z,45.15,56.00
2026-03-14T18:29:00Z,46.00,56.00
2026-03-14T18:30:00Z,46.58,53.47
2026-03-14T18:31:00Z,48.53,54.85
2026-03-14T18:32:00Z,51.10,50.25
2026-03-14T18:33:00Z,45.66,55.67
2026-03-14T18:34:00Z,43.77,56.24
2026-03-14T18:35:00Z,44.07,57.17
2026-03-14T18:36:00Z,45.60,57.00
2026-03-14T18:37:00Z,46.70,54.20
2026-03-14T18:38:00Z,45.83,56.45
2026-03-14T18:39:00Z,38.33,63.06
2026-03-14T18:40:00Z,41.36,60.44
2026-03-14T18:41:00Z,34.72,64.92
2026-03-14T18:42:00Z,27.06,73.01
2026-03-14T18:43:00Z,27.24,73.07
2026-03-14T18:44:00Z,26.97,73.61
2026-03-14T18:45:00Z,23.66,75.11
2026-03-14T18:46:00Z,22.37,77.19
2026-03-14T18:47:00Z,26.11,75.65
2026-03-14T18:48:00Z,25.96,75.53
2026-03-14T18:49:00Z,23.28,76.81
2026-03-14T18:50:00Z,25.43,75.64
2026-03-14T18:51:00Z,26.99,75.80
2026-03-14T18:52:00Z,25.16,76.22
2026-03-14T18:53:00Z,24.42,77.04
2026-03-14T18:54:00Z,22.82,78.00
2026-03-14T18:55:00Z,20.68,79.51
2026-03-14T18:56:00Z,15.84,83.24
2026-03-14T18:57:00Z,15.57,83.25
2026-03-14T18:58:00Z,16.00,83.73
2026-03-14T18:59:00Z,15.19,84.26
2026-03-14T19:00:00Z,13.99,86.26
2026-03-14T19:01:00Z,14.01,86.04
2026-03-14T19:02:00Z,13.99,86.21
2026-03-14T19:03:00Z,13.67,87.14
2026-03-14T19:04:00Z,13.60,88.58
2026-03-14T19:05:00Z,16.20,84.88
2026-03-14T19:06:00Z,17.00,83.03
2026-03-14T19:07:00Z,18.77,80.08
2026-03-14T19:08:00Z,17.67,82.70
2026-03-14T19:09:00Z,15.08,85.28
2026-03-14T19:10:00Z,13.35,86.99
2026-03-14T19:11:00Z,13.95,86.00
2026-03-14T19:12:00Z,16.77,85.00
2026-03-14T19:13:00Z,17.76,83.65
2026-03-14T19:14:00Z,17.36,82.47
2026-03-14T19:15:00Z,15.81,84.89
2026-03-14T19:16:00Z,16.31,84.61
2026-03-14T19:17:00Z,14.00,87.00
2026-03-14T19:18:00Z,13.99,86.00
2026-03-14T19:19:00Z,14.00,87.00
2026-03-14T19:20:00Z,14.48,86.12
2026-03-14T19:21:00Z,14.18,86.85
2026-03-14T19:22:00Z,14.59,87.90
2026-03-14T19:23:00Z,15.42,86.42
2026-03-14T19:24:00Z,12.74,88.03
2026-03-14T19:25:00Z,9.30,91.25
2026-03-14T19:26:00Z,13.77,87.29
2026-03-14T19:27:00Z,13.89,86.84
2026-03-14T19:28:00Z,14.15,87.27
2026-03-14T19:29:00Z,17.69,83.82
2026-03-14T19:30:00Z,21.08,78.91
2026-03-14T19:31:00Z,29.51,71.16
2026-03-14T19:32:00Z,33.82,67.55
2026-03-14T19:33:00Z,33.98,67.02
2026-03-14T19:34:00Z,34.01,68.58
2026-03-14T19:35:00Z,32.72,70.47
2026-03-14T19:36:00Z,37.18,62.75
2026-03-14T19:37:00Z,38.05,62.23
2026-03-14T19:38:00Z,39.61,61.28
2026-03-14T19:39:00Z,40.70,60.36
2026-03-14T19:40:00Z,45.46,52.48
2026-03-14T19:41:00Z,46.28,54.75
2026-03-14T19:42:00Z,45.72,54.47
2026-03-14T19:43:00Z,45.68,54.75
2026-03-14T19:44:00Z,46.41,54.06
2026-03-14T19:45:00Z,46.36,54.33
2026-03-14T19:46:00Z,46.84,55.00
2026-03-14T19:47:00Z,46.43,53.77
2026-03-14T19:48:00Z,46.93,53.97
2026-03-14T19:49:00Z,46.57,53.01
2026-03-14T19:50:00Z,48.71,53.22
2026-03-14T19:51:00Z,46.09,53.51
2026-03-14T19:52:00Z,45.15,53.11
2026-03-14T19:53:00Z,53.41,46.70
2026-03-14T19:54:00Z,54.85,46.13
2026-03-14T19:55:00Z,55.81,43.40
2026-03-14T19:56:00Z,60.34,43.02
2026-03-14T19:57:00Z,73.41,24.45
2026-03-14T19:58:00Z,78.18,22.03
2026-03-14T19:59:00Z,77.87,21.19
2026-03-14T20:00:00Z,77.67,22.87
2026-03-14T20:01:00Z,65.42,35.76
2026-03-14T20:02:00Z,70.53,29.23
2026-03-14T20:03:00Z,77.27,25.42
2026-03-14T20:04:00Z,74.46,24.50
2026-03-14T20:05:00Z,80.79,17.58
2026-03-14T20:06:00Z,83.08,15.37
2026-03-14T20:07:00Z,86.44,12.58
2026-03-14T20:08:00Z,87.87,12.30
2026-03-14T20:09:00Z,80.86,20.06
2026-03-14T20:10:00Z,82.21,18.61
2026-03-14T20:11:00Z,88.20,12.40
2026-03-14T20:12:00Z,87.33,12.36
2026-03-14T20:13:00Z,88.97,11.41
2026-03-14T20:14:00Z,89.09,11.89
2026-03-14T20:15:00Z,91.60,10.19
2026-03-14T20:16:00Z,86.75,12.47
2026-03-14T20:17:00Z,86.35,13.05
2026-03-14T20:18:00Z,85.79,17.18
2026-03-14T20:19:00Z,74.43,24.71
2026-03-14T20:20:00Z,81.44,19.07
2026-03-14T20:21:00Z,76.65,23.82
2026-03-14T20:22:00Z,60.60,36.52
2026-03-14T20:23:00Z,59.09,40.92
2026-03-14T20:24:00Z,61.57,36.85
2026-03-14T20:25:00Z,72.46,29.62
2026-03-14T20:26:00Z,69.08,29.85
2026-03-14T20:27:00Z,58.09,44.64
2026-03-14T20:28:00Z,59.16,41.29
2026-03-14T20:29:00Z,59.64,40.27
2026-03-14T20:30:00Z,56.21,44.73
2026-03-14T20:31:00Z,58.52,41.60
2026-03-14T20:32:00Z,49.81,49.13
2026-03-14T20:33:00Z,52.31,46.87
2026-03-14T20:34:00Z,57.59,41.66
2026-03-14T20:35:00Z,57.78,42.42
2026-03-14T20:36:00Z,53.87,47.76
2026-03-14T20:37:00Z,49.22,52.41
2026-03-14T20:38:00Z,50.98,52.27
2026-03-14T20:39:00Z,53.02,48.49
2026-03-14T20:40:00Z,33.43,66.88
2026-03-14T20:41:00Z,41.75,54.76
2026-03-14T20:42:00Z,60.22,37.91
2026-03-14T20:43:00Z,61.39,38.59
2026-03-14T20:44:00Z,60.13,40.99
2026-03-14T20:45:00Z,57.18,42.21
2026-03-14T20:46:00Z,53.27,48.95
2026-03-14T20:47:00Z,46.58,52.33
2026-03-14T20:48:00Z,52.38,47.31
2026-03-14T20:49:00Z,58.99,38.90
2026-03-14T20:50:00Z,60.63,38.95
2026-03-14T20:51:00Z,61.74,38.85
2026-03-14T20:52:00Z,63.26,38.50
2026-03-14T20:53:00Z,58.55,41.14
2026-03-14T20:54:00Z,70.10,30.66
2026-03-14T20:55:00Z,60.39,44.93
2026-03-14T20:56:00Z,47.65,51.45
2026-03-14T20:57:00Z,37.57,61.21
2026-03-14T20:58:00Z,40.87,55.71
2026-03-14T20:59:00Z,48.85,49.23
2026-03-14T21:00:00Z,71.72,27.43
2026-03-14T21:01:00Z,77.00,22.92
2026-03-14T21:02:00Z,73.87,28.35
2026-03-14T21:03:00Z,89.36,11.24
2026-03-14T21:04:00Z,98.30,4.43
2026-03-14T21:05:00Z,99.00,1.00
2026-03-14T21:06:00Z,99.00,1.00
2026-03-14T21:07:00Z,99.00,1.00
2026-03-14T21:08:00Z,99.00,1.00
2026-03-14T21:09:00Z,99.00,1.00
2026-03-14T21:10:00Z,99.00,1.00
2026-03-14T21:11:00Z,99.00,1.00
2026-03-14T21:12:00Z,99.00,1.00
