# event_ticker=KXATPMATCH-26APR02BUSUGO
# final_score=6-3 3-6 7-5
# match_winner=Camilo Ugo Carabelli
# fav_player=Camilo Ugo Carabelli
# dog_player=Ignacio Buse
# kalshi_date=2026-04-02
timestamp,Camilo Ugo Carabelli,Ignacio Buse
2026-04-02T11:14:00Z,45.00,56.00
2026-04-02T11:17:00Z,45.00,56.00
2026-04-02T11:18:00Z,45.00,56.00
2026-04-02T11:25:00Z,45.00,56.00
2026-04-02T11:26:00Z,45.00,56.00
2026-04-02T11:29:00Z,45.00,56.00
2026-04-02T11:32:00Z,45.00,56.00
2026-04-02T11:34:00Z,45.00,56.00
2026-04-02T11:36:00Z,45.00,56.00
2026-04-02T11:40:00Z,45.00,56.00
2026-04-02T11:41:00Z,45.60,56.00
2026-04-02T11:42:00Z,45.60,56.00
2026-04-02T11:44:00Z,46.00,56.00
2026-04-02T11:45:00Z,46.00,56.00
2026-04-02T11:49:00Z,46.00,56.00
2026-04-02T11:52:00Z,46.00,56.00
2026-04-02T11:54:00Z,46.00,56.00
2026-04-02T11:55:00Z,46.00,56.00
2026-04-02T11:59:00Z,46.00,56.00
2026-04-02T12:00:00Z,46.00,56.00
2026-04-02T12:01:00Z,46.00,56.00
2026-04-02T12:05:00Z,46.00,56.00
2026-04-02T12:07:00Z,46.00,55.00
2026-04-02T12:08:00Z,46.00,55.00
2026-04-02T12:09:00Z,46.00,56.00
2026-04-02T12:11:00Z,46.00,56.00
2026-04-02T12:12:00Z,46.00,56.00
2026-04-02T12:19:00Z,46.00,56.00
2026-04-02T12:22:00Z,46.00,56.00
2026-04-02T12:23:00Z,46.00,56.00
2026-04-02T12:26:00Z,46.00,56.00
2026-04-02T12:27:00Z,46.00,56.00
2026-04-02T12:28:00Z,46.00,56.00
2026-04-02T12:30:00Z,46.00,56.00
2026-04-02T12:31:00Z,46.00,56.00
2026-04-02T12:35:00Z,46.00,55.68
2026-04-02T12:37:00Z,46.00,56.00
2026-04-02T12:39:00Z,46.00,55.00
2026-04-02T12:40:00Z,46.00,55.00
2026-04-02T12:42:00Z,46.00,55.00
2026-04-02T12:47:00Z,46.00,55.00
2026-04-02T12:49:00Z,46.00,55.00
2026-04-02T12:50:00Z,46.00,55.00
2026-04-02T12:51:00Z,46.00,55.00
2026-04-02T12:52:00Z,46.00,55.00
2026-04-02T12:53:00Z,45.04,55.00
2026-04-02T12:56:00Z,45.04,55.91
2026-04-02T12:57:00Z,45.04,56.00
2026-04-02T12:58:00Z,46.00,56.11
2026-04-02T12:59:00Z,44.45,56.00
2026-04-02T13:00:00Z,44.45,56.00
2026-04-02T13:01:00Z,44.45,54.00
2026-04-02T13:02:00Z,44.45,56.00
2026-04-02T13:03:00Z,46.00,56.00
2026-04-02T13:04:00Z,46.00,56.00
2026-04-02T13:05:00Z,46.00,56.00
2026-04-02T13:06:00Z,44.00,56.00
2026-04-02T13:07:00Z,46.00,56.00
2026-04-02T13:08:00Z,46.00,56.00
2026-04-02T13:09:00Z,46.00,56.00
2026-04-02T13:10:00Z,46.00,56.00
2026-04-02T13:11:00Z,46.00,56.00
2026-04-02T13:12:00Z,46.00,56.00
2026-04-02T13:13:00Z,46.00,56.00
2026-04-02T13:14:00Z,46.00,56.00
2026-04-02T13:16:00Z,46.00,56.00
2026-04-02T13:17:00Z,46.00,56.00
2026-04-02T13:18:00Z,46.00,56.00
2026-04-02T13:19:00Z,46.00,56.00
2026-04-02T13:20:00Z,47.00,56.00
2026-04-02T13:22:00Z,47.00,56.00
2026-04-02T13:23:00Z,47.00,56.00
2026-04-02T13:24:00Z,46.00,56.00
2026-04-02T13:25:00Z,46.00,56.00
2026-04-02T13:26:00Z,46.00,56.00
2026-04-02T13:27:00Z,46.00,56.00
2026-04-02T13:28:00Z,46.00,56.00
2026-04-02T13:29:00Z,46.00,56.00
2026-04-02T13:31:00Z,46.00,56.00
2026-04-02T13:32:00Z,46.00,56.00
2026-04-02T13:33:00Z,46.00,56.00
2026-04-02T13:34:00Z,46.00,56.00
2026-04-02T13:35:00Z,46.00,55.00
2026-04-02T13:36:00Z,46.00,55.00
2026-04-02T13:37:00Z,46.00,55.00
2026-04-02T13:38:00Z,46.00,55.00
2026-04-02T13:40:00Z,46.00,54.26
2026-04-02T13:41:00Z,46.00,55.00
2026-04-02T13:42:00Z,46.00,55.00
2026-04-02T13:43:00Z,46.00,55.94
2026-04-02T13:44:00Z,46.00,57.30
2026-04-02T13:45:00Z,46.00,57.00
2026-04-02T13:46:00Z,46.00,57.00
2026-04-02T13:47:00Z,46.00,57.00
2026-04-02T13:48:00Z,46.00,56.54
2026-04-02T13:49:00Z,46.00,56.00
2026-04-02T13:51:00Z,46.00,56.00
2026-04-02T13:52:00Z,46.00,56.00
2026-04-02T13:53:00Z,46.00,56.00
2026-04-02T13:54:00Z,46.00,56.00
2026-04-02T13:55:00Z,46.00,56.00
2026-04-02T13:56:00Z,46.00,55.61
2026-04-02T13:57:00Z,46.00,55.50
2026-04-02T13:58:00Z,46.00,56.00
2026-04-02T13:59:00Z,46.00,56.00
2026-04-02T14:00:00Z,46.00,56.00
2026-04-02T14:01:00Z,46.00,56.00
2026-04-02T14:02:00Z,46.00,56.00
2026-04-02T14:03:00Z,46.00,55.97
2026-04-02T14:04:00Z,46.00,55.65
2026-04-02T14:05:00Z,45.00,55.99
2026-04-02T14:06:00Z,45.72,55.00
2026-04-02T14:07:00Z,46.00,55.76
2026-04-02T14:08:00Z,46.00,56.00
2026-04-02T14:09:00Z,46.00,56.00
2026-04-02T14:10:00Z,45.45,56.00
2026-04-02T14:11:00Z,46.00,56.05
2026-04-02T14:12:00Z,46.00,57.00
2026-04-02T14:13:00Z,46.00,57.00
2026-04-02T14:14:00Z,46.00,55.64
2026-04-02T14:15:00Z,45.85,57.00
2026-04-02T14:16:00Z,46.00,57.00
2026-04-02T14:17:00Z,46.00,56.32
2026-04-02T14:18:00Z,46.00,55.00
2026-04-02T14:19:00Z,46.00,54.97
2026-04-02T14:20:00Z,46.00,55.00
2026-04-02T14:21:00Z,46.00,55.00
2026-04-02T14:22:00Z,46.00,55.03
2026-04-02T14:23:00Z,45.11,55.00
2026-04-02T14:24:00Z,46.00,55.00
2026-04-02T14:25:00Z,46.00,55.00
2026-04-02T14:26:00Z,46.00,55.00
2026-04-02T14:27:00Z,46.00,55.00
2026-04-02T14:28:00Z,45.97,55.80
2026-04-02T14:29:00Z,46.00,55.43
2026-04-02T14:30:00Z,46.00,55.16
2026-04-02T14:31:00Z,46.08,55.00
2026-04-02T14:32:00Z,45.75,55.00
2026-04-02T14:33:00Z,45.98,55.00
2026-04-02T14:34:00Z,46.00,54.99
2026-04-02T14:35:00Z,42.79,59.86
2026-04-02T14:36:00Z,36.99,63.89
2026-04-02T14:37:00Z,43.48,57.24
2026-04-02T14:38:00Z,49.58,51.43
2026-04-02T14:39:00Z,49.94,50.64
2026-04-02T14:40:00Z,54.27,46.85
2026-04-02T14:41:00Z,56.78,46.00
2026-04-02T14:42:00Z,59.07,41.94
2026-04-02T14:43:00Z,60.28,42.60
2026-04-02T14:44:00Z,62.38,37.83
2026-04-02T14:45:00Z,64.48,36.26
2026-04-02T14:46:00Z,66.80,34.76
2026-04-02T14:47:00Z,67.04,33.52
2026-04-02T14:48:00Z,68.00,33.85
2026-04-02T14:49:00Z,69.32,31.85
2026-04-02T14:50:00Z,68.03,32.75
2026-04-02T14:51:00Z,67.42,35.48
2026-04-02T14:52:00Z,64.57,35.93
2026-04-02T14:53:00Z,61.57,39.14
2026-04-02T14:54:00Z,65.35,37.50
2026-04-02T14:55:00Z,67.19,34.15
2026-04-02T14:56:00Z,69.00,31.95
2026-04-02T14:57:00Z,69.00,32.00
2026-04-02T14:58:00Z,67.18,32.55
2026-04-02T14:59:00Z,71.27,30.57
2026-04-02T15:00:00Z,71.75,28.80
2026-04-02T15:01:00Z,69.28,31.68
2026-04-02T15:02:00Z,71.14,31.32
2026-04-02T15:03:00Z,71.25,29.74
2026-04-02T15:04:00Z,69.06,33.30
2026-04-02T15:05:00Z,70.59,30.15
2026-04-02T15:06:00Z,71.00,29.67
2026-04-02T15:07:00Z,72.36,28.06
2026-04-02T15:08:00Z,72.53,29.67
2026-04-02T15:09:00Z,71.21,29.79
2026-04-02T15:10:00Z,69.89,32.68
2026-04-02T15:11:00Z,66.64,34.99
2026-04-02T15:12:00Z,68.96,32.11
2026-04-02T15:13:00Z,72.48,29.21
2026-04-02T15:14:00Z,72.95,28.04
2026-04-02T15:15:00Z,72.94,27.71
2026-04-02T15:16:00Z,73.02,28.93
2026-04-02T15:17:00Z,70.33,30.94
2026-04-02T15:18:00Z,68.48,33.12
2026-04-02T15:19:00Z,74.68,26.67
2026-04-02T15:20:00Z,75.26,24.59
2026-04-02T15:21:00Z,75.42,24.94
2026-04-02T15:22:00Z,75.46,24.99
2026-04-02T15:23:00Z,74.70,26.25
2026-04-02T15:24:00Z,72.28,29.14
2026-04-02T15:25:00Z,70.06,30.99
2026-04-02T15:26:00Z,71.52,29.84
2026-04-02T15:27:00Z,69.70,32.00
2026-04-02T15:28:00Z,68.57,33.28
2026-04-02T15:29:00Z,72.04,29.56
2026-04-02T15:30:00Z,70.43,31.12
2026-04-02T15:31:00Z,72.85,30.87
2026-04-02T15:32:00Z,69.20,31.19
2026-04-02T15:33:00Z,74.43,31.79
2026-04-02T15:34:00Z,67.50,32.85
2026-04-02T15:35:00Z,66.38,33.29
2026-04-02T15:36:00Z,68.18,30.44
2026-04-02T15:37:00Z,72.64,27.94
2026-04-02T15:38:00Z,72.80,28.66
2026-04-02T15:39:00Z,77.35,24.03
2026-04-02T15:40:00Z,81.66,16.42
2026-04-02T15:41:00Z,76.20,23.93
2026-04-02T15:42:00Z,71.59,29.65
2026-04-02T15:43:00Z,70.05,29.59
2026-04-02T15:44:00Z,68.39,31.24
2026-04-02T15:45:00Z,67.11,31.98
2026-04-02T15:46:00Z,75.12,25.34
2026-04-02T15:47:00Z,76.00,25.09
2026-04-02T15:48:00Z,77.13,24.06
2026-04-02T15:49:00Z,80.50,20.81
2026-04-02T15:50:00Z,78.44,23.07
2026-04-02T15:51:00Z,71.03,28.52
2026-04-02T15:52:00Z,71.55,28.75
2026-04-02T15:53:00Z,72.16,28.05
2026-04-02T15:54:00Z,64.97,35.83
2026-04-02T15:55:00Z,60.04,42.15
2026-04-02T15:56:00Z,58.30,38.99
2026-04-02T15:57:00Z,68.03,31.75
2026-04-02T15:58:00Z,63.00,38.14
2026-04-02T15:59:00Z,64.26,35.44
2026-04-02T16:00:00Z,52.73,46.91
2026-04-02T16:01:00Z,51.19,49.29
2026-04-02T16:02:00Z,51.20,49.45
2026-04-02T16:03:00Z,50.01,51.29
2026-04-02T16:04:00Z,48.85,52.48
2026-04-02T16:05:00Z,53.75,45.77
2026-04-02T16:06:00Z,52.71,46.59
2026-04-02T16:07:00Z,59.27,41.27
2026-04-02T16:08:00Z,49.97,48.73
2026-04-02T16:09:00Z,50.82,48.64
2026-04-02T16:10:00Z,50.55,48.52
2026-04-02T16:11:00Z,50.97,48.35
2026-04-02T16:12:00Z,53.02,45.22
2026-04-02T16:13:00Z,58.01,41.98
2026-04-02T16:14:00Z,56.85,42.88
2026-04-02T16:15:00Z,52.77,47.12
2026-04-02T16:16:00Z,51.94,48.59
2026-04-02T16:17:00Z,47.58,51.94
2026-04-02T16:18:00Z,41.24,57.44
2026-04-02T16:19:00Z,48.23,53.69
2026-04-02T16:20:00Z,42.22,57.29
2026-04-02T16:21:00Z,50.04,46.87
2026-04-02T16:22:00Z,57.16,43.59
2026-04-02T16:23:00Z,56.99,43.94
2026-04-02T16:24:00Z,56.99,46.56
2026-04-02T16:25:00Z,49.90,50.40
2026-04-02T16:26:00Z,49.38,52.16
2026-04-02T16:27:00Z,49.08,51.74
2026-04-02T16:28:00Z,49.57,52.28
2026-04-02T16:29:00Z,47.87,52.01
2026-04-02T16:30:00Z,54.49,47.77
2026-04-02T16:31:00Z,55.43,45.74
2026-04-02T16:32:00Z,59.55,43.62
2026-04-02T16:33:00Z,58.04,42.30
2026-04-02T16:34:00Z,58.71,44.01
2026-04-02T16:35:00Z,58.97,40.96
2026-04-02T16:36:00Z,62.19,40.38
2026-04-02T16:37:00Z,57.65,42.78
2026-04-02T16:38:00Z,60.44,42.08
2026-04-02T16:39:00Z,59.10,40.55
2026-04-02T16:40:00Z,56.18,46.29
2026-04-02T16:41:00Z,42.95,50.96
2026-04-02T16:42:00Z,49.62,50.42
2026-04-02T16:43:00Z,52.87,46.61
2026-04-02T16:44:00Z,55.52,44.82
2026-04-02T16:45:00Z,55.87,44.40
2026-04-02T16:46:00Z,54.03,45.32
2026-04-02T16:47:00Z,55.45,43.13
2026-04-02T16:48:00Z,52.58,47.47
2026-04-02T16:49:00Z,46.70,54.58
2026-04-02T16:50:00Z,48.75,54.08
2026-04-02T16:51:00Z,55.24,43.66
2026-04-02T16:52:00Z,58.21,41.86
2026-04-02T16:53:00Z,59.94,39.93
2026-04-02T16:54:00Z,64.38,34.65
2026-04-02T16:55:00Z,54.89,46.49
2026-04-02T16:56:00Z,53.29,49.05
2026-04-02T16:57:00Z,52.65,47.71
2026-04-02T16:58:00Z,51.14,44.89
2026-04-02T16:59:00Z,53.50,48.92
2026-04-02T17:00:00Z,61.93,37.17
2026-04-02T17:01:00Z,62.52,37.97
2026-04-02T17:02:00Z,72.33,28.64
2026-04-02T17:03:00Z,86.43,11.12
2026-04-02T17:04:00Z,97.81,3.70
2026-04-02T17:05:00Z,99.00,1.00
2026-04-02T17:06:00Z,99.00,1.00
2026-04-02T17:07:00Z,99.00,1.00
