# event_ticker=KXATPMATCH-26MAR17ATMALT
# final_score=6-4 6-2
# score_resolution=4-6 2-6
# match_winner=Terence Atmane
# fav_player=Daniel Altmaier
# dog_player=Terence Atmane
# kalshi_date=2026-03-17
timestamp,Daniel Altmaier,Terence Atmane
2026-03-20T13:23:00Z,32.00,70.00
2026-03-20T13:24:00Z,32.00,70.00
2026-03-20T13:25:00Z,32.00,70.00
2026-03-20T13:26:00Z,32.00,70.00
2026-03-20T13:28:00Z,32.00,70.00
2026-03-20T13:29:00Z,32.00,70.00
2026-03-20T13:31:00Z,32.00,70.00
2026-03-20T13:32:00Z,32.00,70.00
2026-03-20T13:34:00Z,32.00,69.00
2026-03-20T13:35:00Z,32.00,69.00
2026-03-20T13:36:00Z,32.00,69.00
2026-03-20T13:37:00Z,32.00,69.00
2026-03-20T13:39:00Z,32.00,68.71
2026-03-20T13:40:00Z,32.00,69.00
2026-03-20T13:43:00Z,32.00,69.00
2026-03-20T13:45:00Z,32.00,69.00
2026-03-20T13:49:00Z,32.00,69.00
2026-03-20T13:50:00Z,32.00,69.00
2026-03-20T13:51:00Z,32.00,69.00
2026-03-20T13:53:00Z,32.00,68.00
2026-03-20T13:56:00Z,32.00,67.92
2026-03-20T13:57:00Z,32.00,68.00
2026-03-20T13:59:00Z,32.00,69.15
2026-03-20T14:00:00Z,32.00,69.00
2026-03-20T14:01:00Z,32.00,69.00
2026-03-20T14:03:00Z,32.00,69.65
2026-03-20T14:04:00Z,32.00,69.00
2026-03-20T14:05:00Z,32.00,69.00
2026-03-20T14:06:00Z,32.00,69.35
2026-03-20T14:07:00Z,32.00,69.35
2026-03-20T14:08:00Z,32.00,69.35
2026-03-20T14:09:00Z,32.00,69.00
2026-03-20T14:10:00Z,32.00,69.00
2026-03-20T14:11:00Z,32.00,69.99
2026-03-20T14:14:00Z,31.00,70.00
2026-03-20T14:16:00Z,31.00,70.00
2026-03-20T14:18:00Z,31.00,70.00
2026-03-20T14:19:00Z,31.00,70.00
2026-03-20T14:20:00Z,31.00,70.00
2026-03-20T14:25:00Z,31.00,70.00
2026-03-20T14:27:00Z,31.00,70.00
2026-03-20T14:28:00Z,31.00,70.00
2026-03-20T14:29:00Z,31.00,70.00
2026-03-20T14:30:00Z,31.00,70.00
2026-03-20T14:31:00Z,31.00,70.00
2026-03-20T14:32:00Z,31.00,70.00
2026-03-20T14:33:00Z,31.00,70.00
2026-03-20T14:34:00Z,31.00,69.00
2026-03-20T14:35:00Z,31.00,70.00
2026-03-20T14:36:00Z,31.00,70.00
2026-03-20T14:37:00Z,31.00,70.00
2026-03-20T14:38:00Z,31.01,70.00
2026-03-20T14:39:00Z,31.83,70.00
2026-03-20T14:40:00Z,31.83,70.00
2026-03-20T14:41:00Z,31.00,71.00
2026-03-20T14:42:00Z,33.33,67.94
2026-03-20T14:43:00Z,35.03,65.00
2026-03-20T14:44:00Z,34.03,68.80
2026-03-20T14:45:00Z,33.96,67.15
2026-03-20T14:46:00Z,37.99,62.76
2026-03-20T14:47:00Z,36.93,62.46
2026-03-20T14:48:00Z,39.20,62.37
2026-03-20T14:49:00Z,35.58,65.80
2026-03-20T14:50:00Z,34.16,66.20
2026-03-20T14:51:00Z,30.24,68.57
2026-03-20T14:52:00Z,32.00,68.00
2026-03-20T14:53:00Z,31.66,67.00
2026-03-20T14:54:00Z,32.03,68.33
2026-03-20T14:55:00Z,33.00,69.00
2026-03-20T14:56:00Z,33.03,69.00
2026-03-20T14:57:00Z,33.03,67.00
2026-03-20T14:58:00Z,33.00,68.61
2026-03-20T14:59:00Z,33.00,68.61
2026-03-20T15:00:00Z,33.00,68.71
2026-03-20T15:01:00Z,33.29,67.47
2026-03-20T15:02:00Z,32.87,67.00
2026-03-20T15:03:00Z,32.04,67.80
2026-03-20T15:04:00Z,32.77,68.00
2026-03-20T15:05:00Z,33.61,68.00
2026-03-20T15:06:00Z,33.00,68.00
2026-03-20T15:07:00Z,32.97,68.00
2026-03-20T15:08:00Z,32.97,68.44
2026-03-20T15:09:00Z,32.00,68.00
2026-03-20T15:10:00Z,33.00,68.00
2026-03-20T15:11:00Z,33.00,67.97
2026-03-20T15:12:00Z,33.00,68.00
2026-03-20T15:13:00Z,33.00,67.16
2026-03-20T15:14:00Z,32.00,67.12
2026-03-20T15:15:00Z,31.60,67.61
2026-03-20T15:17:00Z,31.60,66.53
2026-03-20T15:18:00Z,31.60,68.00
2026-03-20T15:19:00Z,31.60,67.00
2026-03-20T15:20:00Z,33.00,67.07
2026-03-20T15:21:00Z,33.00,67.17
2026-03-20T15:22:00Z,33.00,68.00
2026-03-20T15:23:00Z,33.00,68.00
2026-03-20T15:24:00Z,33.16,68.00
2026-03-20T15:25:00Z,33.00,68.00
2026-03-20T15:26:00Z,33.00,68.00
2026-03-20T15:27:00Z,33.00,68.00
2026-03-20T15:28:00Z,33.00,68.00
2026-03-20T15:29:00Z,33.00,68.00
2026-03-20T15:30:00Z,32.72,67.32
2026-03-20T15:31:00Z,32.72,68.00
2026-03-20T15:32:00Z,32.12,66.22
2026-03-20T15:33:00Z,32.12,67.09
2026-03-20T15:34:00Z,32.12,68.00
2026-03-20T15:35:00Z,33.00,68.00
2026-03-20T15:36:00Z,33.00,68.00
2026-03-20T15:37:00Z,33.00,67.23
2026-03-20T15:38:00Z,33.00,67.23
2026-03-20T15:39:00Z,33.06,68.00
2026-03-20T15:40:00Z,32.29,68.00
2026-03-20T15:41:00Z,34.00,68.00
2026-03-20T15:42:00Z,32.00,68.00
2026-03-20T15:43:00Z,32.14,68.00
2026-03-20T15:44:00Z,34.00,68.00
2026-03-20T15:45:00Z,34.00,68.00
2026-03-20T15:46:00Z,33.44,68.00
2026-03-20T15:47:00Z,32.11,68.00
2026-03-20T15:48:00Z,32.00,68.00
2026-03-20T15:50:00Z,32.00,68.00
2026-03-20T15:52:00Z,31.87,67.44
2026-03-20T15:53:00Z,31.87,67.49
2026-03-20T15:54:00Z,31.87,67.00
2026-03-20T15:55:00Z,33.00,68.00
2026-03-20T15:56:00Z,33.00,67.48
2026-03-20T15:57:00Z,32.36,67.62
2026-03-20T15:58:00Z,32.24,68.00
2026-03-20T15:59:00Z,32.24,68.00
2026-03-20T16:00:00Z,32.83,67.94
2026-03-20T16:01:00Z,33.00,67.94
2026-03-20T16:02:00Z,32.00,67.94
2026-03-20T16:03:00Z,32.00,67.00
2026-03-20T16:04:00Z,32.00,68.00
2026-03-20T16:05:00Z,33.00,67.00
2026-03-20T16:06:00Z,33.00,68.00
2026-03-20T16:08:00Z,32.09,68.00
2026-03-20T16:09:00Z,32.09,67.04
2026-03-20T16:10:00Z,32.89,67.04
2026-03-20T16:11:00Z,33.00,67.41
2026-03-20T16:13:00Z,33.00,68.00
2026-03-20T16:14:00Z,32.88,68.00
2026-03-20T16:15:00Z,34.00,68.00
2026-03-20T16:16:00Z,34.00,68.00
2026-03-20T16:17:00Z,34.00,68.00
2026-03-20T16:18:00Z,34.00,66.00
2026-03-20T16:19:00Z,34.00,68.00
2026-03-20T16:20:00Z,32.00,68.00
2026-03-20T16:23:00Z,33.00,68.00
2026-03-20T16:24:00Z,32.00,68.00
2026-03-20T16:25:00Z,32.44,68.00
2026-03-20T16:26:00Z,33.00,67.70
2026-03-20T16:27:00Z,33.00,67.70
2026-03-20T16:29:00Z,33.00,68.00
2026-03-20T16:30:00Z,32.00,67.17
2026-03-20T16:31:00Z,32.00,67.17
2026-03-20T16:32:00Z,32.46,67.00
2026-03-20T16:33:00Z,32.46,67.75
2026-03-20T16:34:00Z,32.46,67.00
2026-03-20T16:36:00Z,32.46,67.00
2026-03-20T16:37:00Z,33.04,66.00
2026-03-20T16:39:00Z,30.49,68.45
2026-03-20T16:40:00Z,24.19,75.67
2026-03-20T16:41:00Z,27.42,73.05
2026-03-20T16:42:00Z,22.28,79.65
2026-03-20T16:43:00Z,21.75,80.09
2026-03-20T16:44:00Z,19.00,83.00
2026-03-20T16:45:00Z,18.88,82.05
2026-03-20T16:46:00Z,17.71,83.00
2026-03-20T16:47:00Z,17.00,83.00
2026-03-20T16:48:00Z,17.07,82.00
2026-03-20T16:49:00Z,17.07,83.00
2026-03-20T16:50:00Z,17.68,82.03
2026-03-20T16:53:00Z,17.77,82.03
2026-03-20T16:54:00Z,17.00,82.00
2026-03-20T16:55:00Z,17.00,83.00
2026-03-20T16:56:00Z,17.96,83.00
2026-03-20T16:57:00Z,18.00,83.00
2026-03-20T16:58:00Z,17.97,82.00
2026-03-20T16:59:00Z,17.00,81.08
2026-03-20T17:00:00Z,17.00,82.00
2026-03-20T17:01:00Z,17.83,82.00
2026-03-20T17:02:00Z,17.83,82.00
2026-03-20T17:03:00Z,17.83,82.00
2026-03-20T17:04:00Z,17.83,81.01
2026-03-20T17:05:00Z,17.80,82.00
2026-03-20T17:06:00Z,18.00,82.00
2026-03-20T17:07:00Z,18.00,81.00
2026-03-20T17:08:00Z,18.00,81.00
2026-03-20T17:09:00Z,19.00,82.00
2026-03-20T17:10:00Z,18.99,81.86
2026-03-20T17:11:00Z,18.99,81.00
2026-03-20T17:12:00Z,19.00,81.00
2026-03-20T17:13:00Z,19.00,81.00
2026-03-20T17:14:00Z,18.00,82.00
2026-03-20T17:15:00Z,19.00,78.88
2026-03-20T17:16:00Z,19.18,81.00
2026-03-20T17:17:00Z,21.20,79.84
2026-03-20T17:18:00Z,22.00,79.00
2026-03-20T17:19:00Z,20.00,79.00
2026-03-20T17:20:00Z,21.68,79.00
2026-03-20T17:21:00Z,21.00,80.59
2026-03-20T17:22:00Z,21.00,80.88
2026-03-20T17:23:00Z,20.86,79.00
2026-03-20T17:24:00Z,21.00,79.00
2026-03-20T17:25:00Z,22.37,78.00
2026-03-20T17:26:00Z,22.00,78.00
2026-03-20T17:27:00Z,20.03,81.75
2026-03-20T17:28:00Z,21.45,79.13
2026-03-20T17:29:00Z,19.51,80.99
2026-03-20T17:30:00Z,19.51,80.45
2026-03-20T17:31:00Z,20.00,79.00
2026-03-20T17:32:00Z,20.69,81.00
2026-03-20T17:33:00Z,21.00,81.00
2026-03-20T17:34:00Z,19.99,82.47
2026-03-20T17:35:00Z,15.97,84.68
2026-03-20T17:36:00Z,16.98,83.00
2026-03-20T17:37:00Z,17.00,84.00
2026-03-20T17:38:00Z,15.78,84.60
2026-03-20T17:39:00Z,19.54,84.60
2026-03-20T17:40:00Z,19.77,80.48
2026-03-20T17:41:00Z,20.99,81.09
2026-03-20T17:42:00Z,17.83,82.30
2026-03-20T17:43:00Z,19.02,82.00
2026-03-20T17:44:00Z,19.72,81.00
2026-03-20T17:45:00Z,18.75,81.83
2026-03-20T17:46:00Z,12.94,91.00
2026-03-20T17:47:00Z,5.61,93.30
2026-03-20T17:48:00Z,6.36,94.21
2026-03-20T17:49:00Z,4.39,94.97
2026-03-20T17:50:00Z,3.81,96.78
2026-03-20T17:51:00Z,2.06,97.92
2026-03-20T17:52:00Z,3.06,97.00
2026-03-20T17:53:00Z,4.07,96.63
2026-03-20T17:54:00Z,4.51,97.00
2026-03-20T17:55:00Z,4.00,96.97
2026-03-20T17:56:00Z,5.73,95.97
2026-03-20T17:57:00Z,5.83,96.00
2026-03-20T17:58:00Z,4.00,97.00
2026-03-20T17:59:00Z,2.87,97.64
2026-03-20T18:00:00Z,2.94,97.97
2026-03-20T18:01:00Z,2.96,98.51
2026-03-20T18:02:00Z,1.00,99.00
2026-03-20T18:03:00Z,1.00,99.00
2026-03-20T18:04:00Z,1.00,99.00
2026-03-20T18:05:00Z,1.00,99.00
2026-03-20T18:06:00Z,1.00,99.00
2026-03-20T18:07:00Z,1.00,99.00
2026-03-20T18:08:00Z,1.00,99.00
2026-03-20T18:09:00Z,1.00,99.00
2026-03-20T18:10:00Z,1.00,99.00
2026-03-20T18:12:00Z,1.00,99.00
