# event_ticker=KXATPCHALLENGERMATCH-26APR06KOTSMI
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Pavel Kotov
# fav_player=Keegan Smith
# dog_player=Pavel Kotov
# kalshi_date=2026-04-06
timestamp,Keegan Smith,Pavel Kotov
2026-04-06T05:47:00Z,34.00,67.71
2026-04-06T05:49:00Z,34.00,68.00
2026-04-06T05:50:00Z,34.00,68.00
2026-04-06T05:52:00Z,34.00,68.00
2026-04-06T05:53:00Z,34.00,68.00
2026-04-06T05:56:00Z,34.00,66.00
2026-04-06T05:59:00Z,34.00,68.00
2026-04-06T06:01:00Z,34.00,68.00
2026-04-06T06:03:00Z,34.00,68.00
2026-04-06T06:04:00Z,34.00,68.00
2026-04-06T06:05:00Z,34.00,68.00
2026-04-06T06:06:00Z,34.00,68.00
2026-04-06T06:07:00Z,34.00,68.00
2026-04-06T06:09:00Z,34.00,68.00
2026-04-06T06:10:00Z,34.00,68.00
2026-04-06T06:11:00Z,34.00,68.00
2026-04-06T06:12:00Z,33.50,68.00
2026-04-06T06:14:00Z,33.50,68.00
2026-04-06T06:15:00Z,33.50,68.00
2026-04-06T06:16:00Z,33.00,68.00
2026-04-06T06:19:00Z,33.00,68.47
2026-04-06T06:20:00Z,33.00,69.00
2026-04-06T06:21:00Z,33.00,69.00
2026-04-06T06:23:00Z,33.00,69.00
2026-04-06T06:24:00Z,33.00,69.00
2026-04-06T06:26:00Z,33.00,68.00
2026-04-06T06:28:00Z,33.00,68.00
2026-04-06T06:29:00Z,33.00,68.00
2026-04-06T06:30:00Z,33.00,68.00
2026-04-06T06:31:00Z,33.00,68.00
2026-04-06T06:32:00Z,33.00,68.29
2026-04-06T06:33:00Z,33.00,68.29
2026-04-06T06:34:00Z,33.00,69.00
2026-04-06T06:35:00Z,33.00,69.00
2026-04-06T06:36:00Z,33.00,66.65
2026-04-06T06:37:00Z,33.00,69.00
2026-04-06T06:38:00Z,33.00,69.00
2026-04-06T06:40:00Z,33.00,69.00
2026-04-06T06:41:00Z,33.00,70.25
2026-04-06T06:42:00Z,32.00,70.00
2026-04-06T06:43:00Z,32.00,70.00
2026-04-06T06:45:00Z,32.82,70.00
2026-04-06T06:46:00Z,32.84,70.00
2026-04-06T06:47:00Z,32.99,70.00
2026-04-06T06:49:00Z,33.00,69.82
2026-04-06T06:51:00Z,30.00,69.00
2026-04-06T06:52:00Z,30.00,67.00
2026-04-06T06:53:00Z,30.00,69.32
2026-04-06T06:55:00Z,30.00,69.84
2026-04-06T06:56:00Z,30.00,70.00
2026-04-06T06:57:00Z,30.00,69.55
2026-04-06T06:58:00Z,30.00,69.00
2026-04-06T06:59:00Z,32.93,67.00
2026-04-06T07:00:00Z,32.75,67.00
2026-04-06T07:01:00Z,32.78,69.00
2026-04-06T07:02:00Z,32.78,69.95
2026-04-06T07:03:00Z,32.78,70.00
2026-04-06T07:05:00Z,32.00,69.77
2026-04-06T07:06:00Z,32.85,69.31
2026-04-06T07:07:00Z,33.00,69.49
2026-04-06T07:08:00Z,32.99,68.78
2026-04-06T07:09:00Z,35.78,67.40
2026-04-06T07:10:00Z,34.36,68.12
2026-04-06T07:11:00Z,33.76,68.25
2026-04-06T07:12:00Z,32.26,70.11
2026-04-06T07:13:00Z,30.60,72.33
2026-04-06T07:14:00Z,26.94,76.47
2026-04-06T07:15:00Z,19.48,77.55
2026-04-06T07:16:00Z,17.93,83.24
2026-04-06T07:17:00Z,16.81,85.19
2026-04-06T07:18:00Z,14.50,86.78
2026-04-06T07:19:00Z,14.48,86.41
2026-04-06T07:20:00Z,13.29,89.38
2026-04-06T07:21:00Z,17.59,85.62
2026-04-06T07:22:00Z,15.80,86.51
2026-04-06T07:23:00Z,16.06,85.60
2026-04-06T07:24:00Z,16.20,85.53
2026-04-06T07:25:00Z,18.05,84.63
2026-04-06T07:26:00Z,22.16,79.36
2026-04-06T07:27:00Z,23.62,77.09
2026-04-06T07:28:00Z,20.95,79.35
2026-04-06T07:29:00Z,21.96,80.07
2026-04-06T07:30:00Z,15.75,84.96
2026-04-06T07:31:00Z,20.74,81.34
2026-04-06T07:32:00Z,21.06,81.61
2026-04-06T07:33:00Z,20.12,81.37
2026-04-06T07:34:00Z,20.30,83.47
2026-04-06T07:35:00Z,15.97,85.02
2026-04-06T07:36:00Z,15.46,86.12
2026-04-06T07:37:00Z,16.57,84.84
2026-04-06T07:38:00Z,21.09,81.51
2026-04-06T07:39:00Z,18.57,81.93
2026-04-06T07:40:00Z,17.88,83.22
2026-04-06T07:41:00Z,15.62,85.92
2026-04-06T07:42:00Z,16.67,84.76
2026-04-06T07:43:00Z,17.49,85.64
2026-04-06T07:44:00Z,14.58,90.15
2026-04-06T07:45:00Z,11.56,90.21
2026-04-06T07:46:00Z,12.25,88.61
2026-04-06T07:47:00Z,9.19,94.38
2026-04-06T07:48:00Z,12.50,88.64
2026-04-06T07:49:00Z,15.77,86.06
2026-04-06T07:50:00Z,16.71,85.00
2026-04-06T07:51:00Z,14.77,86.33
2026-04-06T07:52:00Z,13.95,87.05
2026-04-06T07:53:00Z,12.00,88.27
2026-04-06T07:54:00Z,12.20,88.00
2026-04-06T07:55:00Z,14.86,83.60
2026-04-06T07:56:00Z,16.09,84.34
2026-04-06T07:57:00Z,14.80,86.69
2026-04-06T07:58:00Z,14.05,87.90
2026-04-06T07:59:00Z,11.55,87.63
2026-04-06T08:00:00Z,14.23,85.67
2026-04-06T08:01:00Z,12.39,86.02
2026-04-06T08:02:00Z,15.88,85.53
2026-04-06T08:03:00Z,13.18,88.05
2026-04-06T08:04:00Z,12.96,88.05
2026-04-06T08:05:00Z,12.92,88.00
2026-04-06T08:06:00Z,13.13,88.44
2026-04-06T08:07:00Z,17.35,87.30
2026-04-06T08:08:00Z,18.41,84.92
2026-04-06T08:09:00Z,24.11,78.24
2026-04-06T08:10:00Z,28.23,74.69
2026-04-06T08:11:00Z,23.92,76.45
2026-04-06T08:12:00Z,24.59,73.01
2026-04-06T08:13:00Z,26.41,73.39
2026-04-06T08:14:00Z,26.47,76.45
2026-04-06T08:15:00Z,20.35,80.97
2026-04-06T08:16:00Z,16.93,84.65
2026-04-06T08:17:00Z,14.37,86.00
2026-04-06T08:18:00Z,14.02,86.99
2026-04-06T08:19:00Z,13.64,85.98
2026-04-06T08:20:00Z,16.98,85.22
2026-04-06T08:21:00Z,13.21,86.78
2026-04-06T08:22:00Z,10.55,89.79
2026-04-06T08:23:00Z,8.79,91.92
2026-04-06T08:24:00Z,10.61,91.01
2026-04-06T08:25:00Z,11.77,90.77
2026-04-06T08:26:00Z,9.15,92.56
2026-04-06T08:27:00Z,4.51,95.74
2026-04-06T08:28:00Z,3.16,97.82
2026-04-06T08:29:00Z,1.76,98.75
2026-04-06T08:30:00Z,1.00,99.00
2026-04-06T08:31:00Z,1.00,99.00
2026-04-06T08:32:00Z,1.00,99.00
