# event_ticker=KXATPMATCH-25NOV10SINAUG
# final_score=7-5 6-1
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Felix Auger-Aliassime
# kalshi_date=2025-11-10
timestamp,Jannik Sinner,Felix Auger-Aliassime
2025-11-10T11:59:00Z,91.00,11.00
2025-11-10T12:00:00Z,91.00,11.00
2025-11-10T12:07:00Z,91.00,11.00
2025-11-10T12:12:00Z,91.00,11.00
2025-11-10T12:13:00Z,91.00,11.00
2025-11-10T12:16:00Z,91.00,11.00
2025-11-10T12:17:00Z,91.00,11.00
2025-11-10T12:18:00Z,91.00,10.07
2025-11-10T12:19:00Z,90.86,10.00
2025-11-10T12:20:00Z,91.00,10.00
2025-11-10T12:25:00Z,91.00,10.00
2025-11-10T12:26:00Z,91.00,10.00
2025-11-10T12:27:00Z,91.00,10.00
2025-11-10T12:28:00Z,91.00,10.00
2025-11-10T12:30:00Z,91.00,10.00
2025-11-10T12:31:00Z,91.00,10.00
2025-11-10T12:34:00Z,91.00,10.00
2025-11-10T12:36:00Z,91.00,10.00
2025-11-10T12:37:00Z,91.00,10.00
2025-11-10T12:38:00Z,91.00,10.00
2025-11-10T12:40:00Z,91.00,10.00
2025-11-10T12:42:00Z,91.00,10.00
2025-11-10T12:43:00Z,91.00,10.00
2025-11-10T12:45:00Z,91.00,10.00
2025-11-10T12:47:00Z,91.00,10.00
2025-11-10T12:48:00Z,91.00,10.00
2025-11-10T12:53:00Z,91.00,10.00
2025-11-10T12:56:00Z,91.00,10.00
2025-11-10T12:58:00Z,91.00,10.00
2025-11-10T12:59:00Z,91.00,10.00
2025-11-10T13:00:00Z,91.00,10.00
2025-11-10T13:01:00Z,91.00,10.00
2025-11-10T13:02:00Z,91.00,10.00
2025-11-10T13:03:00Z,91.00,10.00
2025-11-10T13:05:00Z,91.00,10.00
2025-11-10T13:08:00Z,91.00,10.00
2025-11-10T13:09:00Z,91.00,10.00
2025-11-10T13:10:00Z,91.00,10.00
2025-11-10T13:11:00Z,91.00,10.00
2025-11-10T13:12:00Z,91.00,10.00
2025-11-10T13:13:00Z,91.00,10.00
2025-11-10T13:15:00Z,91.00,10.00
2025-11-10T13:16:00Z,91.00,10.00
2025-11-10T13:17:00Z,91.00,10.00
2025-11-10T13:18:00Z,91.00,10.00
2025-11-10T13:19:00Z,91.00,10.00
2025-11-10T13:20:00Z,91.00,10.00
2025-11-10T13:21:00Z,91.00,10.00
2025-11-10T13:22:00Z,91.00,10.00
2025-11-10T13:23:00Z,91.00,10.00
2025-11-10T13:24:00Z,91.00,10.00
2025-11-10T13:27:00Z,91.00,9.00
2025-11-10T13:28:00Z,91.00,9.00
2025-11-10T13:29:00Z,91.00,10.00
2025-11-10T13:30:00Z,91.00,10.00
2025-11-10T13:32:00Z,91.00,10.00
2025-11-10T13:33:00Z,90.04,10.00
2025-11-10T13:34:00Z,90.04,10.00
2025-11-10T13:35:00Z,90.04,10.00
2025-11-10T13:36:00Z,91.00,10.00
2025-11-10T13:37:00Z,91.00,10.00
2025-11-10T13:38:00Z,91.00,9.00
2025-11-10T13:40:00Z,91.00,9.00
2025-11-10T13:41:00Z,91.00,9.00
2025-11-10T13:42:00Z,91.00,9.79
2025-11-10T13:43:00Z,91.00,10.00
2025-11-10T13:45:00Z,91.00,10.00
2025-11-10T13:46:00Z,91.00,10.00
2025-11-10T13:47:00Z,91.00,10.00
2025-11-10T13:48:00Z,91.00,10.00
2025-11-10T13:50:00Z,91.00,10.00
2025-11-10T13:51:00Z,91.00,10.00
2025-11-10T13:52:00Z,91.00,10.00
2025-11-10T13:53:00Z,91.00,10.00
2025-11-10T13:54:00Z,91.00,10.00
2025-11-10T13:55:00Z,91.00,10.00
2025-11-10T13:56:00Z,91.00,9.09
2025-11-10T13:57:00Z,91.00,10.00
2025-11-10T13:58:00Z,91.00,10.00
2025-11-10T13:59:00Z,91.00,10.00
2025-11-10T14:00:00Z,91.00,10.00
2025-11-10T14:01:00Z,91.00,10.00
2025-11-10T14:02:00Z,91.00,10.00
2025-11-10T14:03:00Z,91.00,10.00
2025-11-10T14:04:00Z,91.00,10.00
2025-11-10T14:05:00Z,91.00,10.00
2025-11-10T14:07:00Z,91.00,10.00
2025-11-10T14:08:00Z,91.00,9.70
2025-11-10T14:09:00Z,91.00,10.00
2025-11-10T14:12:00Z,91.00,10.00
2025-11-10T14:13:00Z,91.00,10.00
2025-11-10T14:14:00Z,91.00,10.00
2025-11-10T14:15:00Z,91.00,10.00
2025-11-10T14:16:00Z,91.00,10.00
2025-11-10T14:17:00Z,91.00,10.00
2025-11-10T14:18:00Z,91.00,10.00
2025-11-10T14:19:00Z,91.00,10.00
2025-11-10T14:20:00Z,90.74,10.00
2025-11-10T14:21:00Z,91.00,10.00
2025-11-10T14:22:00Z,91.00,10.00
2025-11-10T14:24:00Z,91.00,10.00
2025-11-10T14:25:00Z,91.00,10.00
2025-11-10T14:26:00Z,91.00,10.00
2025-11-10T14:27:00Z,91.00,10.00
2025-11-10T14:28:00Z,91.00,10.00
2025-11-10T14:29:00Z,91.00,10.00
2025-11-10T14:30:00Z,90.93,10.00
2025-11-10T14:31:00Z,91.00,10.00
2025-11-10T14:33:00Z,91.00,10.00
2025-11-10T14:34:00Z,91.00,10.00
2025-11-10T14:35:00Z,91.00,10.00
2025-11-10T14:36:00Z,91.00,10.00
2025-11-10T14:37:00Z,91.00,10.00
2025-11-10T14:38:00Z,91.00,10.00
2025-11-10T14:39:00Z,91.00,10.00
2025-11-10T14:40:00Z,91.00,10.00
2025-11-10T14:41:00Z,91.00,10.00
2025-11-10T14:42:00Z,91.00,9.00
2025-11-10T14:43:00Z,91.00,10.00
2025-11-10T14:44:00Z,90.60,10.00
2025-11-10T14:45:00Z,91.00,9.92
2025-11-10T14:46:00Z,91.00,9.00
2025-11-10T14:47:00Z,91.00,10.00
2025-11-10T14:48:00Z,91.00,9.52
2025-11-10T14:49:00Z,91.00,10.00
2025-11-10T14:50:00Z,91.00,10.00
2025-11-10T14:51:00Z,91.00,10.00
2025-11-10T14:52:00Z,91.00,10.00
2025-11-10T14:53:00Z,91.00,10.00
2025-11-10T14:54:00Z,91.00,10.00
2025-11-10T14:55:00Z,91.00,9.91
2025-11-10T14:56:00Z,91.00,9.91
2025-11-10T14:57:00Z,91.00,9.00
2025-11-10T14:58:00Z,91.00,10.00
2025-11-10T14:59:00Z,91.00,10.00
2025-11-10T15:00:00Z,91.00,10.00
2025-11-10T15:01:00Z,91.00,10.00
2025-11-10T15:02:00Z,91.00,10.00
2025-11-10T15:03:00Z,91.00,10.00
2025-11-10T15:04:00Z,91.00,10.00
2025-11-10T15:05:00Z,91.00,10.00
2025-11-10T15:06:00Z,91.00,10.00
2025-11-10T15:07:00Z,91.31,9.99
2025-11-10T15:08:00Z,92.00,10.00
2025-11-10T15:09:00Z,91.00,10.00
2025-11-10T15:10:00Z,92.00,9.47
2025-11-10T15:11:00Z,92.00,10.00
2025-11-10T15:12:00Z,92.00,9.36
2025-11-10T15:13:00Z,92.00,10.00
2025-11-10T15:14:00Z,92.00,9.88
2025-11-10T15:15:00Z,92.00,9.01
2025-11-10T15:16:00Z,91.98,9.00
2025-11-10T15:17:00Z,92.00,10.00
2025-11-10T15:18:00Z,92.00,10.00
2025-11-10T15:19:00Z,92.00,10.00
2025-11-10T15:20:00Z,92.00,10.00
2025-11-10T15:21:00Z,92.00,10.00
2025-11-10T15:22:00Z,91.97,9.06
2025-11-10T15:23:00Z,92.00,10.00
2025-11-10T15:24:00Z,91.91,9.62
2025-11-10T15:25:00Z,92.00,10.00
2025-11-10T15:26:00Z,92.00,10.00
2025-11-10T15:27:00Z,92.00,9.00
2025-11-10T15:28:00Z,92.00,9.00
2025-11-10T15:29:00Z,92.00,9.00
2025-11-10T15:30:00Z,92.00,9.00
2025-11-10T15:31:00Z,92.00,9.00
2025-11-10T15:32:00Z,91.98,9.00
2025-11-10T15:33:00Z,92.00,9.00
2025-11-10T15:34:00Z,92.00,9.00
2025-11-10T15:35:00Z,92.00,9.00
2025-11-10T15:36:00Z,92.00,9.00
2025-11-10T15:37:00Z,92.00,8.47
2025-11-10T15:38:00Z,92.00,9.00
2025-11-10T15:39:00Z,91.90,9.00
2025-11-10T15:40:00Z,92.00,9.00
2025-11-10T15:41:00Z,92.00,9.00
2025-11-10T15:42:00Z,92.00,9.00
2025-11-10T15:43:00Z,92.00,9.00
2025-11-10T15:44:00Z,92.00,9.00
2025-11-10T15:45:00Z,92.00,9.00
2025-11-10T15:46:00Z,92.00,9.00
2025-11-10T15:47:00Z,92.00,9.00
2025-11-10T15:48:00Z,92.00,9.00
2025-11-10T15:49:00Z,91.83,8.99
2025-11-10T15:50:00Z,92.00,9.00
2025-11-10T15:51:00Z,92.00,9.00
2025-11-10T15:52:00Z,92.00,9.00
2025-11-10T15:53:00Z,92.00,9.00
2025-11-10T15:54:00Z,92.00,9.00
2025-11-10T15:55:00Z,92.00,9.00
2025-11-10T15:56:00Z,92.00,9.00
2025-11-10T15:57:00Z,92.00,9.00
2025-11-10T15:58:00Z,92.00,9.00
2025-11-10T15:59:00Z,92.00,8.63
2025-11-10T16:00:00Z,92.00,9.00
2025-11-10T16:01:00Z,92.00,9.00
2025-11-10T16:02:00Z,92.00,9.00
2025-11-10T16:04:00Z,92.00,9.00
2025-11-10T16:05:00Z,92.00,9.00
2025-11-10T16:06:00Z,92.00,9.00
2025-11-10T16:07:00Z,92.00,9.00
2025-11-10T16:08:00Z,91.99,9.00
2025-11-10T16:09:00Z,92.00,9.00
2025-11-10T16:10:00Z,91.92,9.00
2025-11-10T16:11:00Z,92.00,9.00
2025-11-10T16:12:00Z,92.00,9.00
2025-11-10T16:13:00Z,92.00,9.00
2025-11-10T16:14:00Z,91.10,9.00
2025-11-10T16:15:00Z,92.00,9.00
2025-11-10T16:16:00Z,92.00,9.00
2025-11-10T16:17:00Z,92.00,9.00
2025-11-10T16:18:00Z,92.00,9.00
2025-11-10T16:19:00Z,92.00,9.00
2025-11-10T16:20:00Z,91.89,9.00
2025-11-10T16:21:00Z,92.00,9.00
2025-11-10T16:22:00Z,92.00,8.06
2025-11-10T16:23:00Z,92.00,9.00
2025-11-10T16:24:00Z,92.00,9.00
2025-11-10T16:25:00Z,92.00,9.00
2025-11-10T16:26:00Z,92.00,9.00
2025-11-10T16:27:00Z,92.00,9.00
2025-11-10T16:28:00Z,92.00,9.00
2025-11-10T16:29:00Z,92.00,9.00
2025-11-10T16:30:00Z,92.00,9.00
2025-11-10T16:31:00Z,92.00,8.97
2025-11-10T16:32:00Z,92.00,9.00
2025-11-10T16:33:00Z,92.00,9.00
2025-11-10T16:34:00Z,92.00,9.00
2025-11-10T16:35:00Z,92.00,9.00
2025-11-10T16:36:00Z,92.00,9.00
2025-11-10T16:37:00Z,92.00,9.00
2025-11-10T16:38:00Z,92.00,9.00
2025-11-10T16:39:00Z,92.00,9.00
2025-11-10T16:40:00Z,92.00,9.00
2025-11-10T16:41:00Z,91.80,9.00
2025-11-10T16:42:00Z,92.00,9.00
2025-11-10T16:43:00Z,92.00,9.00
2025-11-10T16:44:00Z,92.00,9.00
2025-11-10T16:45:00Z,92.00,9.00
2025-11-10T16:46:00Z,92.00,9.00
2025-11-10T16:47:00Z,92.00,9.00
2025-11-10T16:48:00Z,92.00,9.00
2025-11-10T16:49:00Z,92.00,9.00
2025-11-10T16:50:00Z,92.00,9.00
2025-11-10T16:52:00Z,92.00,9.00
2025-11-10T16:53:00Z,92.00,9.00
2025-11-10T16:54:00Z,92.00,9.00
2025-11-10T16:55:00Z,92.00,9.00
2025-11-10T16:56:00Z,91.81,9.00
2025-11-10T16:57:00Z,92.00,8.72
2025-11-10T16:58:00Z,92.00,9.00
2025-11-10T16:59:00Z,92.00,9.00
2025-11-10T17:00:00Z,91.64,9.00
2025-11-10T17:01:00Z,92.00,9.00
2025-11-10T17:02:00Z,92.00,9.00
2025-11-10T17:03:00Z,92.00,9.00
2025-11-10T17:04:00Z,92.00,8.83
2025-11-10T17:05:00Z,91.00,9.00
2025-11-10T17:06:00Z,92.00,9.00
2025-11-10T17:07:00Z,92.00,9.00
2025-11-10T17:08:00Z,92.00,9.00
2025-11-10T17:09:00Z,92.00,9.00
2025-11-10T17:10:00Z,92.00,9.00
2025-11-10T17:11:00Z,92.00,9.00
2025-11-10T17:12:00Z,92.00,9.00
2025-11-10T17:13:00Z,92.00,9.00
2025-11-10T17:14:00Z,92.00,9.00
2025-11-10T17:15:00Z,91.01,9.00
2025-11-10T17:16:00Z,92.00,9.00
2025-11-10T17:17:00Z,92.00,9.00
2025-11-10T17:18:00Z,92.00,9.00
2025-11-10T17:19:00Z,92.00,9.00
2025-11-10T17:20:00Z,92.00,9.00
2025-11-10T17:21:00Z,92.00,9.00
2025-11-10T17:22:00Z,92.00,8.86
2025-11-10T17:23:00Z,92.00,9.00
2025-11-10T17:24:00Z,92.00,9.00
2025-11-10T17:25:00Z,92.00,9.00
2025-11-10T17:26:00Z,91.05,9.00
2025-11-10T17:27:00Z,91.05,9.00
2025-11-10T17:28:00Z,91.44,9.00
2025-11-10T17:29:00Z,92.00,9.00
2025-11-10T17:30:00Z,92.00,9.00
2025-11-10T17:31:00Z,91.96,9.00
2025-11-10T17:32:00Z,92.00,9.00
2025-11-10T17:33:00Z,91.92,9.00
2025-11-10T17:34:00Z,92.00,9.00
2025-11-10T17:35:00Z,92.00,8.97
2025-11-10T17:36:00Z,92.00,8.99
2025-11-10T17:37:00Z,92.00,9.00
2025-11-10T17:38:00Z,92.00,8.11
2025-11-10T17:39:00Z,92.00,8.39
2025-11-10T17:40:00Z,92.00,9.00
2025-11-10T17:41:00Z,92.00,8.84
2025-11-10T17:42:00Z,92.00,9.00
2025-11-10T17:43:00Z,92.00,9.00
2025-11-10T17:44:00Z,91.36,9.00
2025-11-10T17:45:00Z,92.00,9.00
2025-11-10T17:46:00Z,92.00,9.00
2025-11-10T17:47:00Z,92.00,9.00
2025-11-10T17:48:00Z,92.00,9.00
2025-11-10T17:49:00Z,91.00,9.00
2025-11-10T17:51:00Z,92.00,9.00
2025-11-10T17:52:00Z,91.05,9.00
2025-11-10T17:53:00Z,92.00,9.00
2025-11-10T17:54:00Z,92.00,9.00
2025-11-10T17:55:00Z,92.00,9.00
2025-11-10T17:56:00Z,92.00,8.02
2025-11-10T17:57:00Z,92.00,9.00
2025-11-10T17:58:00Z,92.00,9.00
2025-11-10T17:59:00Z,92.00,8.98
2025-11-10T18:00:00Z,92.00,9.00
2025-11-10T18:01:00Z,92.00,9.00
2025-11-10T18:02:00Z,92.00,8.92
2025-11-10T18:03:00Z,92.00,8.08
2025-11-10T18:04:00Z,91.02,8.69
2025-11-10T18:05:00Z,92.00,9.00
2025-11-10T18:06:00Z,91.74,9.00
2025-11-10T18:07:00Z,92.00,9.00
2025-11-10T18:08:00Z,91.95,9.00
2025-11-10T18:09:00Z,92.00,8.86
2025-11-10T18:10:00Z,92.00,9.00
2025-11-10T18:11:00Z,92.00,9.00
2025-11-10T18:12:00Z,92.00,9.00
2025-11-10T18:13:00Z,92.00,9.00
2025-11-10T18:14:00Z,92.00,9.00
2025-11-10T18:15:00Z,92.00,9.00
2025-11-10T18:16:00Z,92.00,9.00
2025-11-10T18:17:00Z,92.00,9.00
2025-11-10T18:18:00Z,92.00,9.00
2025-11-10T18:19:00Z,92.00,9.00
2025-11-10T18:20:00Z,92.00,9.00
2025-11-10T18:21:00Z,91.98,9.00
2025-11-10T18:22:00Z,92.00,9.00
2025-11-10T18:23:00Z,92.00,9.00
2025-11-10T18:24:00Z,92.00,9.00
2025-11-10T18:25:00Z,92.00,9.00
2025-11-10T18:26:00Z,92.00,9.00
2025-11-10T18:27:00Z,92.00,9.00
2025-11-10T18:28:00Z,92.00,9.00
2025-11-10T18:29:00Z,92.00,9.00
2025-11-10T18:30:00Z,92.00,9.00
2025-11-10T18:31:00Z,92.00,9.00
2025-11-10T18:32:00Z,92.00,9.00
2025-11-10T18:33:00Z,92.00,9.00
2025-11-10T18:34:00Z,92.00,9.00
2025-11-10T18:35:00Z,92.00,9.00
2025-11-10T18:36:00Z,92.00,9.00
2025-11-10T18:37:00Z,92.00,9.00
2025-11-10T18:38:00Z,91.70,9.00
2025-11-10T18:39:00Z,92.00,9.00
2025-11-10T18:40:00Z,92.00,9.00
2025-11-10T18:41:00Z,92.00,8.93
2025-11-10T18:42:00Z,91.84,9.00
2025-11-10T18:43:00Z,91.84,9.00
2025-11-10T18:44:00Z,92.00,9.00
2025-11-10T18:45:00Z,92.00,9.00
2025-11-10T18:46:00Z,91.91,9.00
2025-11-10T18:47:00Z,91.91,9.00
2025-11-10T18:48:00Z,92.00,9.00
2025-11-10T18:49:00Z,91.09,9.00
2025-11-10T18:50:00Z,92.00,9.00
2025-11-10T18:51:00Z,92.00,9.00
2025-11-10T18:52:00Z,92.00,9.00
2025-11-10T18:53:00Z,92.00,9.00
2025-11-10T18:54:00Z,92.00,9.00
2025-11-10T18:55:00Z,92.00,9.00
2025-11-10T18:56:00Z,92.00,9.00
2025-11-10T18:57:00Z,92.00,9.00
2025-11-10T18:58:00Z,91.99,9.00
2025-11-10T18:59:00Z,92.00,9.00
2025-11-10T19:00:00Z,92.00,9.00
2025-11-10T19:01:00Z,92.00,9.00
2025-11-10T19:02:00Z,92.00,9.00
2025-11-10T19:03:00Z,92.00,9.00
2025-11-10T19:04:00Z,92.00,9.00
2025-11-10T19:05:00Z,92.00,9.00
2025-11-10T19:06:00Z,92.00,8.06
2025-11-10T19:07:00Z,92.00,9.00
2025-11-10T19:08:00Z,91.02,9.00
2025-11-10T19:09:00Z,92.00,9.00
2025-11-10T19:10:00Z,92.00,9.00
2025-11-10T19:11:00Z,91.94,9.00
2025-11-10T19:12:00Z,92.00,9.00
2025-11-10T19:13:00Z,92.00,9.00
2025-11-10T19:14:00Z,91.51,9.00
2025-11-10T19:15:00Z,92.00,9.00
2025-11-10T19:16:00Z,92.00,8.76
2025-11-10T19:17:00Z,92.00,9.00
2025-11-10T19:18:00Z,92.00,9.00
2025-11-10T19:19:00Z,91.99,9.00
2025-11-10T19:20:00Z,92.00,9.00
2025-11-10T19:21:00Z,92.00,9.00
2025-11-10T19:22:00Z,92.00,9.00
2025-11-10T19:23:00Z,92.00,8.00
2025-11-10T19:24:00Z,92.00,9.00
2025-11-10T19:25:00Z,92.00,9.00
2025-11-10T19:26:00Z,92.00,9.00
2025-11-10T19:27:00Z,92.00,9.00
2025-11-10T19:28:00Z,91.68,9.00
2025-11-10T19:29:00Z,92.00,9.00
2025-11-10T19:30:00Z,92.00,9.00
2025-11-10T19:31:00Z,92.00,9.00
2025-11-10T19:32:00Z,92.00,9.00
2025-11-10T19:33:00Z,91.00,9.00
2025-11-10T19:34:00Z,92.00,9.00
2025-11-10T19:35:00Z,91.99,9.00
2025-11-10T19:36:00Z,92.00,9.00
2025-11-10T19:37:00Z,92.00,9.00
2025-11-10T19:38:00Z,92.00,9.00
2025-11-10T19:39:00Z,92.00,8.87
2025-11-10T19:40:00Z,92.00,9.00
2025-11-10T19:41:00Z,92.00,9.00
2025-11-10T19:42:00Z,92.76,8.88
2025-11-10T19:43:00Z,93.00,8.99
2025-11-10T19:44:00Z,93.00,8.60
2025-11-10T19:45:00Z,93.59,7.97
2025-11-10T19:46:00Z,94.83,7.33
2025-11-10T19:47:00Z,94.56,6.30
2025-11-10T19:48:00Z,93.22,7.96
2025-11-10T19:49:00Z,92.97,8.13
2025-11-10T19:50:00Z,93.86,8.13
2025-11-10T19:51:00Z,93.85,7.97
2025-11-10T19:52:00Z,94.01,7.28
2025-11-10T19:53:00Z,94.00,7.00
2025-11-10T19:54:00Z,93.95,7.60
2025-11-10T19:55:00Z,93.61,7.28
2025-11-10T19:56:00Z,93.02,8.09
2025-11-10T19:57:00Z,92.99,8.61
2025-11-10T19:58:00Z,91.69,8.80
2025-11-10T19:59:00Z,92.23,9.37
2025-11-10T20:00:00Z,92.00,9.40
2025-11-10T20:01:00Z,92.06,8.33
2025-11-10T20:02:00Z,93.00,7.89
2025-11-10T20:03:00Z,93.00,8.00
2025-11-10T20:04:00Z,92.17,8.71
2025-11-10T20:05:00Z,91.37,9.10
2025-11-10T20:06:00Z,91.99,9.30
2025-11-10T20:07:00Z,92.12,8.16
2025-11-10T20:08:00Z,93.01,6.93
2025-11-10T20:09:00Z,93.00,7.90
2025-11-10T20:10:00Z,93.10,6.60
2025-11-10T20:11:00Z,93.15,7.97
2025-11-10T20:12:00Z,93.68,7.83
2025-11-10T20:13:00Z,92.21,8.08
2025-11-10T20:14:00Z,92.02,8.95
2025-11-10T20:15:00Z,92.92,6.22
2025-11-10T20:16:00Z,93.00,7.16
2025-11-10T20:17:00Z,93.00,8.00
2025-11-10T20:18:00Z,92.86,7.02
2025-11-10T20:19:00Z,92.56,7.24
2025-11-10T20:20:00Z,92.00,8.63
2025-11-10T20:21:00Z,92.00,8.93
2025-11-10T20:22:00Z,92.00,9.00
2025-11-10T20:23:00Z,91.82,9.04
2025-11-10T20:24:00Z,92.00,8.91
2025-11-10T20:25:00Z,91.91,8.85
2025-11-10T20:26:00Z,92.01,8.26
2025-11-10T20:27:00Z,93.07,6.91
2025-11-10T20:28:00Z,93.00,7.57
2025-11-10T20:29:00Z,92.10,8.22
2025-11-10T20:30:00Z,93.08,6.73
2025-11-10T20:31:00Z,92.25,7.59
2025-11-10T20:32:00Z,92.02,8.83
2025-11-10T20:33:00Z,92.48,8.45
2025-11-10T20:34:00Z,93.01,7.58
2025-11-10T20:35:00Z,93.00,7.93
2025-11-10T20:36:00Z,92.00,8.20
2025-11-10T20:37:00Z,91.20,9.19
2025-11-10T20:38:00Z,91.54,8.93
2025-11-10T20:39:00Z,94.18,6.18
2025-11-10T20:40:00Z,94.01,6.11
2025-11-10T20:41:00Z,96.25,3.61
2025-11-10T20:42:00Z,96.76,3.77
2025-11-10T20:43:00Z,96.93,3.93
2025-11-10T20:44:00Z,96.43,3.86
2025-11-10T20:45:00Z,96.72,3.40
2025-11-10T20:46:00Z,97.00,3.94
2025-11-10T20:47:00Z,97.00,3.89
2025-11-10T20:48:00Z,97.00,3.05
2025-11-10T20:49:00Z,97.00,3.54
2025-11-10T20:50:00Z,97.99,2.26
2025-11-10T20:51:00Z,98.00,2.83
2025-11-10T20:52:00Z,97.01,2.29
2025-11-10T20:53:00Z,97.51,2.87
2025-11-10T20:54:00Z,98.33,2.03
2025-11-10T20:55:00Z,99.00,1.06
2025-11-10T20:56:00Z,98.99,1.00
2025-11-10T20:57:00Z,98.03,1.36
2025-11-10T20:58:00Z,99.00,1.76
2025-11-10T20:59:00Z,99.00,1.39
2025-11-10T21:00:00Z,99.00,1.00
2025-11-10T21:01:00Z,99.00,1.00
2025-11-10T21:02:00Z,99.00,1.00
2025-11-10T21:03:00Z,99.00,1.00
2025-11-10T21:04:00Z,99.00,1.00
2025-11-10T21:06:00Z,99.00,1.00
2025-11-10T21:07:00Z,99.00,1.00
2025-11-10T21:08:00Z,99.00,1.00
2025-11-10T21:09:00Z,99.00,1.00
2025-11-10T21:10:00Z,99.00,1.00
2025-11-10T21:11:00Z,99.00,1.00
2025-11-10T21:12:00Z,99.00,1.00
2025-11-10T21:13:00Z,99.00,1.00
2025-11-10T21:14:00Z,99.00,1.00
2025-11-10T21:15:00Z,99.00,1.00
2025-11-10T21:16:00Z,99.00,1.00
2025-11-10T21:17:00Z,99.00,1.00
2025-11-10T21:18:00Z,99.00,1.00
2025-11-10T21:20:00Z,99.00,1.00
2025-11-10T21:21:00Z,99.00,1.00
2025-11-10T21:22:00Z,99.00,1.00
2025-11-10T21:23:00Z,99.00,1.00
2025-11-10T21:24:00Z,99.00,1.00
2025-11-10T21:25:00Z,99.00,1.00
2025-11-10T21:26:00Z,99.00,1.00
