# event_ticker=KXATPMATCH-26APR24NAKBLO
# final_score=3-6 6-3 6-4
# score_resolution=6-3 3-6 4-6
# match_winner=Alexander Blockx
# fav_player=Brandon Nakashima
# dog_player=Alexander Blockx
# kalshi_date=2026-04-24
timestamp,Brandon Nakashima,Alexander Blockx
2026-04-25T04:32:00Z,42.00,59.00
2026-04-25T04:33:00Z,42.00,59.00
2026-04-25T04:37:00Z,42.00,59.00
2026-04-25T04:43:00Z,42.00,59.00
2026-04-25T04:52:00Z,42.00,59.00
2026-04-25T04:53:00Z,42.00,59.00
2026-04-25T04:56:00Z,42.00,59.00
2026-04-25T04:59:00Z,42.00,59.00
2026-04-25T05:03:00Z,42.00,59.00
2026-04-25T05:06:00Z,42.00,59.00
2026-04-25T05:08:00Z,42.00,59.00
2026-04-25T05:09:00Z,42.00,59.00
2026-04-25T05:10:00Z,42.00,59.00
2026-04-25T05:12:00Z,42.00,59.00
2026-04-25T05:13:00Z,42.00,59.00
2026-04-25T05:16:00Z,42.00,59.00
2026-04-25T05:17:00Z,42.00,59.00
2026-04-25T05:18:00Z,42.00,59.00
2026-04-25T05:20:00Z,42.00,59.00
2026-04-25T05:21:00Z,42.00,59.00
2026-04-25T05:22:00Z,42.00,59.00
2026-04-25T05:23:00Z,42.00,59.00
2026-04-25T05:24:00Z,42.00,59.00
2026-04-25T05:25:00Z,42.00,59.00
2026-04-25T05:26:00Z,42.00,59.00
2026-04-25T05:27:00Z,42.00,59.00
2026-04-25T05:28:00Z,42.00,59.00
2026-04-25T05:29:00Z,42.00,59.00
2026-04-25T05:30:00Z,42.00,59.00
2026-04-25T05:32:00Z,42.00,59.00
2026-04-25T05:33:00Z,42.00,59.00
2026-04-25T05:35:00Z,42.00,59.00
2026-04-25T05:36:00Z,41.00,59.00
2026-04-25T05:37:00Z,42.00,59.00
2026-04-25T05:39:00Z,42.00,59.00
2026-04-25T05:40:00Z,42.00,59.00
2026-04-25T05:41:00Z,42.00,60.00
2026-04-25T05:42:00Z,42.00,59.99
2026-04-25T05:44:00Z,42.00,60.00
2026-04-25T05:45:00Z,42.00,60.00
2026-04-25T05:46:00Z,42.00,60.00
2026-04-25T05:48:00Z,42.00,59.00
2026-04-25T05:51:00Z,42.00,59.00
2026-04-25T05:52:00Z,42.00,59.00
2026-04-25T05:55:00Z,42.00,59.00
2026-04-25T05:57:00Z,42.00,59.00
2026-04-25T05:59:00Z,42.00,59.00
2026-04-25T06:03:00Z,42.00,59.00
2026-04-25T06:05:00Z,42.00,59.00
2026-04-25T06:06:00Z,42.00,59.00
2026-04-25T06:13:00Z,42.00,58.19
2026-04-25T06:14:00Z,42.00,59.00
2026-04-25T06:15:00Z,42.00,59.00
2026-04-25T06:16:00Z,42.00,57.00
2026-04-25T06:19:00Z,42.00,59.00
2026-04-25T06:22:00Z,42.00,59.00
2026-04-25T06:25:00Z,43.00,59.00
2026-04-25T06:28:00Z,43.00,60.00
2026-04-25T06:32:00Z,43.00,60.00
2026-04-25T06:35:00Z,43.00,60.00
2026-04-25T06:40:00Z,43.00,59.00
2026-04-25T06:46:00Z,43.00,59.00
2026-04-25T06:47:00Z,43.00,59.00
2026-04-25T06:50:00Z,43.00,59.00
2026-04-25T06:53:00Z,43.00,58.91
2026-04-25T06:55:00Z,43.00,59.00
2026-04-25T07:00:00Z,43.00,59.00
2026-04-25T07:01:00Z,43.00,59.00
2026-04-25T07:03:00Z,43.00,59.00
2026-04-25T07:04:00Z,43.00,59.00
2026-04-25T07:05:00Z,43.00,59.00
2026-04-25T07:06:00Z,42.00,59.00
2026-04-25T07:15:00Z,42.00,59.00
2026-04-25T07:16:00Z,42.00,59.00
2026-04-25T07:18:00Z,42.00,59.00
2026-04-25T07:19:00Z,42.00,59.00
2026-04-25T07:21:00Z,42.00,59.00
2026-04-25T07:22:00Z,42.00,59.00
2026-04-25T07:26:00Z,42.00,59.00
2026-04-25T07:28:00Z,42.00,59.00
2026-04-25T07:29:00Z,42.00,59.00
2026-04-25T07:33:00Z,42.00,59.00
2026-04-25T07:36:00Z,42.00,59.00
2026-04-25T07:37:00Z,42.00,59.00
2026-04-25T07:40:00Z,42.00,59.00
2026-04-25T07:43:00Z,42.00,59.00
2026-04-25T07:53:00Z,42.00,59.00
2026-04-25T07:55:00Z,42.00,59.00
2026-04-25T07:56:00Z,42.00,59.00
2026-04-25T07:57:00Z,42.00,59.00
2026-04-25T08:00:00Z,42.00,59.00
2026-04-25T08:01:00Z,42.00,59.00
2026-04-25T08:10:00Z,42.00,59.00
2026-04-25T08:12:00Z,42.67,59.00
2026-04-25T08:16:00Z,42.67,59.00
2026-04-25T08:21:00Z,42.67,59.00
2026-04-25T08:25:00Z,42.67,59.00
2026-04-25T08:29:00Z,42.67,59.00
2026-04-25T08:35:00Z,42.67,59.00
2026-04-25T08:39:00Z,42.67,59.00
2026-04-25T08:43:00Z,42.67,59.00
2026-04-25T08:56:00Z,40.19,59.00
2026-04-25T09:09:00Z,40.19,60.00
2026-04-25T09:11:00Z,41.00,60.00
2026-04-25T09:13:00Z,41.00,60.00
2026-04-25T09:17:00Z,41.00,60.00
2026-04-25T09:32:00Z,41.00,60.00
2026-04-25T09:36:00Z,41.00,60.00
2026-04-25T09:46:00Z,41.00,60.00
2026-04-25T09:52:00Z,41.00,60.00
2026-04-25T09:55:00Z,41.00,60.00
2026-04-25T09:56:00Z,41.00,60.00
2026-04-25T09:58:00Z,41.00,60.00
2026-04-25T10:03:00Z,41.00,60.00
2026-04-25T10:06:00Z,41.00,60.00
2026-04-25T10:07:00Z,41.00,60.00
2026-04-25T10:09:00Z,41.00,60.00
2026-04-25T10:10:00Z,41.00,60.00
2026-04-25T10:17:00Z,41.00,60.00
2026-04-25T10:24:00Z,41.00,60.00
2026-04-25T10:28:00Z,41.00,60.00
2026-04-25T10:30:00Z,41.00,60.00
2026-04-25T10:35:00Z,41.00,60.00
2026-04-25T10:47:00Z,41.00,60.00
2026-04-25T10:50:00Z,41.00,60.00
2026-04-25T10:53:00Z,41.00,60.00
2026-04-25T10:54:00Z,41.00,60.00
2026-04-25T11:00:00Z,41.00,60.00
2026-04-25T11:04:00Z,41.00,60.00
2026-04-25T11:07:00Z,41.00,60.00
2026-04-25T11:08:00Z,41.00,60.00
2026-04-25T11:09:00Z,41.00,60.00
2026-04-25T11:10:00Z,41.00,60.00
2026-04-25T11:14:00Z,41.00,60.00
2026-04-25T11:16:00Z,41.00,60.00
2026-04-25T11:17:00Z,41.00,60.00
2026-04-25T11:18:00Z,41.00,60.00
2026-04-25T11:21:00Z,40.00,60.00
2026-04-25T11:22:00Z,40.00,60.00
2026-04-25T11:23:00Z,41.00,60.00
2026-04-25T11:24:00Z,41.00,60.00
2026-04-25T11:27:00Z,41.00,60.00
2026-04-25T11:30:00Z,41.00,60.00
2026-04-25T11:34:00Z,41.00,60.00
2026-04-25T11:38:00Z,41.00,60.00
2026-04-25T11:39:00Z,41.00,60.00
2026-04-25T11:41:00Z,41.00,60.24
2026-04-25T11:43:00Z,41.00,61.00
2026-04-25T11:45:00Z,41.00,61.00
2026-04-25T11:48:00Z,41.00,61.00
2026-04-25T11:49:00Z,41.00,60.00
2026-04-25T11:50:00Z,41.00,60.00
2026-04-25T11:53:00Z,41.00,60.00
2026-04-25T11:54:00Z,41.00,60.00
2026-04-25T11:55:00Z,41.98,60.00
2026-04-25T11:56:00Z,42.00,60.00
2026-04-25T11:57:00Z,43.00,60.00
2026-04-25T11:59:00Z,43.00,60.00
2026-04-25T12:01:00Z,43.00,60.00
2026-04-25T12:02:00Z,43.00,60.00
2026-04-25T12:03:00Z,42.00,60.00
2026-04-25T12:04:00Z,42.00,60.00
2026-04-25T12:05:00Z,42.00,60.00
2026-04-25T12:06:00Z,42.00,60.00
2026-04-25T12:07:00Z,42.00,60.00
2026-04-25T12:08:00Z,41.00,60.00
2026-04-25T12:09:00Z,40.68,60.00
2026-04-25T12:10:00Z,41.41,60.00
2026-04-25T12:11:00Z,41.00,59.31
2026-04-25T12:12:00Z,41.90,59.31
2026-04-25T12:13:00Z,41.90,59.00
2026-04-25T12:14:00Z,41.90,59.00
2026-04-25T12:15:00Z,41.90,59.00
2026-04-25T12:16:00Z,42.00,59.00
2026-04-25T12:17:00Z,42.00,59.00
2026-04-25T12:18:00Z,42.00,59.00
2026-04-25T12:19:00Z,42.00,58.00
2026-04-25T12:20:00Z,42.00,59.00
2026-04-25T12:21:00Z,42.00,59.00
2026-04-25T12:22:00Z,42.00,59.00
2026-04-25T12:23:00Z,42.00,60.00
2026-04-25T12:24:00Z,42.00,60.00
2026-04-25T12:25:00Z,42.00,60.00
2026-04-25T12:26:00Z,42.05,60.00
2026-04-25T12:27:00Z,42.11,60.00
2026-04-25T12:28:00Z,42.00,59.00
2026-04-25T12:29:00Z,42.00,59.00
2026-04-25T12:30:00Z,42.00,59.00
2026-04-25T12:31:00Z,42.00,59.00
2026-04-25T12:32:00Z,42.66,59.00
2026-04-25T12:33:00Z,43.00,59.00
2026-04-25T12:34:00Z,43.03,43.53
2026-04-25T12:35:00Z,43.00,58.00
2026-04-25T12:36:00Z,44.08,58.00
2026-04-25T12:37:00Z,44.80,58.00
2026-04-25T12:38:00Z,43.99,57.99
2026-04-25T12:39:00Z,44.49,56.79
2026-04-25T12:40:00Z,44.43,56.22
2026-04-25T12:41:00Z,47.66,55.00
2026-04-25T12:42:00Z,48.21,52.96
2026-04-25T12:43:00Z,47.11,55.06
2026-04-25T12:44:00Z,46.60,55.59
2026-04-25T12:45:00Z,45.95,56.31
2026-04-25T12:46:00Z,46.41,55.85
2026-04-25T12:47:00Z,44.26,58.20
2026-04-25T12:48:00Z,44.43,57.34
2026-04-25T12:49:00Z,44.32,57.02
2026-04-25T12:50:00Z,41.95,58.62
2026-04-25T12:51:00Z,44.34,56.04
2026-04-25T12:52:00Z,44.99,56.43
2026-04-25T12:53:00Z,41.94,58.88
2026-04-25T12:54:00Z,45.50,57.91
2026-04-25T12:55:00Z,50.26,49.57
2026-04-25T12:56:00Z,58.86,42.09
2026-04-25T12:57:00Z,62.27,39.49
2026-04-25T12:58:00Z,64.33,36.01
2026-04-25T12:59:00Z,65.94,35.00
2026-04-25T13:00:00Z,65.53,36.00
2026-04-25T13:01:00Z,63.71,38.02
2026-04-25T13:02:00Z,63.16,37.99
2026-04-25T13:03:00Z,65.64,36.23
2026-04-25T13:04:00Z,66.81,33.90
2026-04-25T13:05:00Z,66.22,34.55
2026-04-25T13:06:00Z,66.54,34.00
2026-04-25T13:07:00Z,67.77,33.75
2026-04-25T13:08:00Z,65.94,34.78
2026-04-25T13:09:00Z,67.45,34.74
2026-04-25T13:10:00Z,71.53,28.60
2026-04-25T13:11:00Z,71.04,29.05
2026-04-25T13:12:00Z,71.68,28.81
2026-04-25T13:13:00Z,71.78,31.44
2026-04-25T13:14:00Z,66.29,33.55
2026-04-25T13:15:00Z,64.91,36.93
2026-04-25T13:16:00Z,58.56,42.66
2026-04-25T13:17:00Z,60.48,38.33
2026-04-25T13:18:00Z,67.94,33.11
2026-04-25T13:19:00Z,65.32,35.41
2026-04-25T13:20:00Z,63.57,37.15
2026-04-25T13:21:00Z,64.00,36.98
2026-04-25T13:22:00Z,65.83,36.49
2026-04-25T13:23:00Z,64.18,38.82
2026-04-25T13:24:00Z,62.74,39.28
2026-04-25T13:25:00Z,54.84,50.90
2026-04-25T13:26:00Z,44.23,56.22
2026-04-25T13:27:00Z,51.28,51.36
2026-04-25T13:28:00Z,54.16,45.73
2026-04-25T13:29:00Z,54.63,46.33
2026-04-25T13:30:00Z,50.18,51.05
2026-04-25T13:31:00Z,45.43,54.14
2026-04-25T13:32:00Z,44.93,55.86
2026-04-25T13:33:00Z,44.47,56.27
2026-04-25T13:34:00Z,44.32,56.29
2026-04-25T13:35:00Z,45.01,56.63
2026-04-25T13:36:00Z,44.03,56.42
2026-04-25T13:37:00Z,43.98,56.07
2026-04-25T13:38:00Z,40.17,60.07
2026-04-25T13:39:00Z,43.09,57.02
2026-04-25T13:40:00Z,44.00,57.55
2026-04-25T13:41:00Z,44.90,54.68
2026-04-25T13:42:00Z,51.19,50.29
2026-04-25T13:43:00Z,49.91,51.76
2026-04-25T13:44:00Z,49.81,49.44
2026-04-25T13:45:00Z,47.15,54.00
2026-04-25T13:46:00Z,44.88,56.08
2026-04-25T13:47:00Z,43.94,57.00
2026-04-25T13:48:00Z,43.33,56.79
2026-04-25T13:49:00Z,44.74,54.44
2026-04-25T13:50:00Z,44.98,55.95
2026-04-25T13:51:00Z,43.67,56.29
2026-04-25T13:52:00Z,44.40,56.61
2026-04-25T13:53:00Z,43.92,58.50
2026-04-25T13:54:00Z,42.98,57.76
2026-04-25T13:55:00Z,43.00,57.88
2026-04-25T13:56:00Z,42.99,56.94
2026-04-25T13:57:00Z,40.84,60.23
2026-04-25T13:58:00Z,44.27,56.84
2026-04-25T13:59:00Z,37.87,59.62
2026-04-25T14:00:00Z,30.46,74.25
2026-04-25T14:01:00Z,16.14,83.80
2026-04-25T14:02:00Z,16.11,85.36
2026-04-25T14:03:00Z,14.57,86.27
2026-04-25T14:04:00Z,11.48,88.00
2026-04-25T14:05:00Z,13.00,87.84
2026-04-25T14:06:00Z,12.80,87.48
2026-04-25T14:07:00Z,11.95,88.36
2026-04-25T14:08:00Z,13.87,86.72
2026-04-25T14:09:00Z,14.00,86.62
2026-04-25T14:10:00Z,12.10,88.57
2026-04-25T14:11:00Z,9.59,90.24
2026-04-25T14:12:00Z,8.86,92.35
2026-04-25T14:13:00Z,10.88,89.98
2026-04-25T14:14:00Z,10.94,89.69
2026-04-25T14:15:00Z,12.00,88.70
2026-04-25T14:16:00Z,11.29,88.86
2026-04-25T14:17:00Z,8.11,92.81
2026-04-25T14:18:00Z,7.26,92.87
2026-04-25T14:19:00Z,8.62,92.37
2026-04-25T14:20:00Z,8.91,91.03
2026-04-25T14:21:00Z,9.95,91.44
2026-04-25T14:22:00Z,8.82,92.38
2026-04-25T14:23:00Z,5.53,94.46
2026-04-25T14:24:00Z,4.86,95.53
2026-04-25T14:25:00Z,5.55,94.15
2026-04-25T14:26:00Z,5.83,94.91
2026-04-25T14:27:00Z,5.74,94.53
2026-04-25T14:28:00Z,9.56,90.25
2026-04-25T14:29:00Z,7.68,92.61
2026-04-25T14:30:00Z,1.50,98.60
2026-04-25T14:31:00Z,1.00,99.00
2026-04-25T14:32:00Z,1.00,99.00
2026-04-25T14:33:00Z,1.00,99.00
