# event_ticker=KXATPMATCH-26MAY11NAKBAS
# final_score=7-6(5) 6-4
# score_resolution=7-6 6-4
# match_winner=Nikoloz Basilashvili
# fav_player=Nikoloz Basilashvili
# dog_player=Brandon Nakashima
# kalshi_date=2026-05-11
timestamp,Brandon Nakashima,Nikoloz Basilashvili
2026-05-11T03:48:00Z,62.00,39.00
2026-05-11T03:49:00Z,62.00,39.00
2026-05-11T03:50:00Z,62.00,39.00
2026-05-11T03:54:00Z,62.00,39.00
2026-05-11T03:55:00Z,62.00,39.00
2026-05-11T03:56:00Z,62.00,39.00
2026-05-11T03:57:00Z,62.00,39.00
2026-05-11T03:58:00Z,62.00,39.00
2026-05-11T04:02:00Z,62.00,39.00
2026-05-11T04:03:00Z,62.00,39.00
2026-05-11T04:04:00Z,62.00,39.00
2026-05-11T04:05:00Z,62.00,39.00
2026-05-11T04:06:00Z,62.00,39.00
2026-05-11T04:07:00Z,62.00,39.00
2026-05-11T04:09:00Z,62.00,39.00
2026-05-11T04:10:00Z,62.00,39.00
2026-05-11T04:11:00Z,62.00,39.00
2026-05-11T04:13:00Z,62.00,39.00
2026-05-11T04:14:00Z,61.00,39.00
2026-05-11T04:15:00Z,62.00,39.00
2026-05-11T04:17:00Z,62.00,39.00
2026-05-11T04:18:00Z,62.00,39.00
2026-05-11T04:20:00Z,62.00,39.00
2026-05-11T04:21:00Z,62.00,39.00
2026-05-11T04:22:00Z,62.00,39.00
2026-05-11T04:26:00Z,62.00,39.00
2026-05-11T04:27:00Z,62.00,39.00
2026-05-11T04:28:00Z,62.00,40.00
2026-05-11T04:29:00Z,62.00,40.00
2026-05-11T04:31:00Z,62.00,40.00
2026-05-11T04:33:00Z,62.00,40.00
2026-05-11T04:34:00Z,62.00,40.00
2026-05-11T04:35:00Z,62.00,40.00
2026-05-11T04:36:00Z,62.00,40.00
2026-05-11T04:38:00Z,62.00,40.00
2026-05-11T04:41:00Z,62.00,40.00
2026-05-11T04:43:00Z,62.00,40.00
2026-05-11T04:45:00Z,62.00,40.00
2026-05-11T04:47:00Z,62.00,40.00
2026-05-11T04:48:00Z,62.00,40.00
2026-05-11T04:49:00Z,62.00,40.00
2026-05-11T04:51:00Z,62.00,40.00
2026-05-11T04:53:00Z,62.00,40.00
2026-05-11T04:54:00Z,62.00,40.00
2026-05-11T04:57:00Z,62.00,40.00
2026-05-11T04:58:00Z,62.00,40.00
2026-05-11T04:59:00Z,61.00,39.03
2026-05-11T05:00:00Z,62.00,39.00
2026-05-11T05:01:00Z,62.00,39.66
2026-05-11T05:02:00Z,62.00,40.00
2026-05-11T05:03:00Z,62.00,40.00
2026-05-11T05:04:00Z,62.00,40.00
2026-05-11T05:05:00Z,62.00,40.00
2026-05-11T05:06:00Z,62.00,40.00
2026-05-11T05:07:00Z,62.00,40.00
2026-05-11T05:08:00Z,62.00,40.00
2026-05-11T05:09:00Z,62.00,40.00
2026-05-11T05:10:00Z,62.00,40.00
2026-05-11T05:11:00Z,62.00,40.00
2026-05-11T05:12:00Z,62.00,40.00
2026-05-11T05:14:00Z,62.00,40.00
2026-05-11T05:15:00Z,62.00,40.00
2026-05-11T05:16:00Z,62.00,40.00
2026-05-11T05:17:00Z,62.00,40.00
2026-05-11T05:18:00Z,62.00,39.62
2026-05-11T05:19:00Z,62.00,40.00
2026-05-11T05:20:00Z,62.00,40.00
2026-05-11T05:22:00Z,61.00,40.00
2026-05-11T05:23:00Z,61.00,40.00
2026-05-11T05:24:00Z,62.00,40.00
2026-05-11T05:25:00Z,62.00,40.00
2026-05-11T05:26:00Z,62.00,40.00
2026-05-11T05:27:00Z,62.00,40.00
2026-05-11T05:29:00Z,62.00,40.00
2026-05-11T05:30:00Z,62.00,40.00
2026-05-11T05:31:00Z,62.00,40.00
2026-05-11T05:34:00Z,61.00,39.97
2026-05-11T05:35:00Z,61.00,40.00
2026-05-11T05:36:00Z,61.00,40.00
2026-05-11T05:37:00Z,61.00,40.00
2026-05-11T05:40:00Z,61.00,40.00
2026-05-11T05:41:00Z,61.00,40.00
2026-05-11T05:43:00Z,61.00,40.00
2026-05-11T05:44:00Z,61.00,40.00
2026-05-11T05:46:00Z,61.00,40.00
2026-05-11T05:48:00Z,61.00,40.00
2026-05-11T05:49:00Z,61.00,40.00
2026-05-11T05:51:00Z,61.00,40.00
2026-05-11T05:52:00Z,61.00,40.00
2026-05-11T05:53:00Z,61.00,40.00
2026-05-11T05:54:00Z,61.00,40.00
2026-05-11T05:59:00Z,61.00,40.00
2026-05-11T06:00:00Z,61.00,40.00
2026-05-11T06:01:00Z,61.00,40.00
2026-05-11T06:03:00Z,60.00,40.00
2026-05-11T06:08:00Z,60.00,40.00
2026-05-11T06:10:00Z,60.00,40.00
2026-05-11T06:11:00Z,61.00,40.00
2026-05-11T06:12:00Z,61.00,40.00
2026-05-11T06:13:00Z,61.00,40.00
2026-05-11T06:14:00Z,61.00,40.00
2026-05-11T06:15:00Z,61.00,40.00
2026-05-11T06:18:00Z,61.00,40.00
2026-05-11T06:21:00Z,61.00,40.00
2026-05-11T06:22:00Z,61.00,40.00
2026-05-11T06:24:00Z,61.00,40.00
2026-05-11T06:25:00Z,61.00,40.00
2026-05-11T06:28:00Z,61.00,40.00
2026-05-11T06:30:00Z,61.00,40.00
2026-05-11T06:31:00Z,61.00,40.00
2026-05-11T06:32:00Z,61.00,40.00
2026-05-11T06:35:00Z,61.00,40.00
2026-05-11T06:36:00Z,61.00,40.00
2026-05-11T06:38:00Z,61.00,40.00
2026-05-11T06:39:00Z,61.00,40.00
2026-05-11T06:40:00Z,61.00,40.00
2026-05-11T06:41:00Z,61.00,40.00
2026-05-11T06:42:00Z,60.00,40.00
2026-05-11T06:43:00Z,61.00,40.00
2026-05-11T06:44:00Z,61.00,40.00
2026-05-11T06:46:00Z,61.00,40.00
2026-05-11T06:47:00Z,61.00,40.00
2026-05-11T06:48:00Z,61.00,40.00
2026-05-11T06:49:00Z,61.00,40.00
2026-05-11T06:51:00Z,61.00,40.00
2026-05-11T06:52:00Z,61.00,40.00
2026-05-11T06:55:00Z,61.00,40.00
2026-05-11T06:56:00Z,60.00,40.00
2026-05-11T06:58:00Z,60.00,40.00
2026-05-11T07:01:00Z,61.00,41.00
2026-05-11T07:04:00Z,61.00,41.00
2026-05-11T07:08:00Z,61.00,41.00
2026-05-11T07:12:00Z,60.00,41.00
2026-05-11T07:13:00Z,60.00,41.00
2026-05-11T07:16:00Z,60.00,41.00
2026-05-11T07:18:00Z,60.00,41.00
2026-05-11T07:19:00Z,60.00,41.00
2026-05-11T07:21:00Z,60.00,41.00
2026-05-11T07:22:00Z,60.00,41.00
2026-05-11T07:26:00Z,60.00,41.00
2026-05-11T07:29:00Z,60.00,41.00
2026-05-11T07:30:00Z,60.00,41.00
2026-05-11T07:35:00Z,60.00,41.00
2026-05-11T07:39:00Z,60.00,41.00
2026-05-11T07:40:00Z,60.00,42.00
2026-05-11T07:41:00Z,59.62,42.00
2026-05-11T07:44:00Z,59.62,42.00
2026-05-11T07:48:00Z,59.62,42.00
2026-05-11T07:52:00Z,59.00,42.00
2026-05-11T07:54:00Z,58.00,42.00
2026-05-11T07:55:00Z,59.00,42.00
2026-05-11T07:56:00Z,59.00,42.00
2026-05-11T08:03:00Z,59.00,42.00
2026-05-11T08:04:00Z,59.00,42.00
2026-05-11T08:06:00Z,59.00,42.00
2026-05-11T08:08:00Z,59.00,42.00
2026-05-11T08:16:00Z,59.00,42.00
2026-05-11T08:17:00Z,59.00,42.00
2026-05-11T08:18:00Z,59.00,42.00
2026-05-11T08:19:00Z,59.00,42.06
2026-05-11T08:22:00Z,59.00,43.00
2026-05-11T08:24:00Z,59.00,43.00
2026-05-11T08:25:00Z,59.00,43.00
2026-05-11T08:29:00Z,59.00,43.00
2026-05-11T08:31:00Z,59.00,43.00
2026-05-11T08:38:00Z,59.00,43.00
2026-05-11T08:40:00Z,59.00,43.00
2026-05-11T08:46:00Z,59.00,43.00
2026-05-11T08:47:00Z,59.00,43.00
2026-05-11T08:52:00Z,59.00,43.00
2026-05-11T08:53:00Z,58.00,43.00
2026-05-11T08:55:00Z,59.00,43.00
2026-05-11T08:58:00Z,59.00,43.00
2026-05-11T09:03:00Z,59.00,43.00
2026-05-11T09:08:00Z,59.00,43.00
2026-05-11T09:09:00Z,59.00,43.00
2026-05-11T09:15:00Z,59.00,42.32
2026-05-11T09:16:00Z,59.00,42.32
2026-05-11T09:18:00Z,59.00,43.00
2026-05-11T09:21:00Z,59.00,43.00
2026-05-11T09:22:00Z,59.00,43.00
2026-05-11T09:26:00Z,59.00,43.00
2026-05-11T09:29:00Z,58.00,43.00
2026-05-11T09:31:00Z,59.00,43.00
2026-05-11T09:33:00Z,59.00,43.00
2026-05-11T09:35:00Z,59.00,43.00
2026-05-11T09:36:00Z,59.00,42.00
2026-05-11T09:37:00Z,59.00,42.00
2026-05-11T09:39:00Z,59.00,43.00
2026-05-11T09:42:00Z,59.00,43.00
2026-05-11T09:46:00Z,59.00,43.00
2026-05-11T09:47:00Z,59.00,43.00
2026-05-11T09:48:00Z,59.00,42.00
2026-05-11T09:50:00Z,59.00,43.00
2026-05-11T09:51:00Z,59.00,43.00
2026-05-11T09:52:00Z,59.00,43.00
2026-05-11T09:53:00Z,59.00,43.00
2026-05-11T09:54:00Z,58.00,43.00
2026-05-11T09:55:00Z,59.00,43.00
2026-05-11T09:57:00Z,59.00,43.00
2026-05-11T09:58:00Z,59.00,42.00
2026-05-11T09:59:00Z,59.00,43.00
2026-05-11T10:00:00Z,59.00,43.00
2026-05-11T10:01:00Z,59.00,43.00
2026-05-11T10:05:00Z,59.00,43.00
2026-05-11T10:06:00Z,59.00,43.00
2026-05-11T10:07:00Z,59.00,43.00
2026-05-11T10:08:00Z,59.00,43.00
2026-05-11T10:09:00Z,59.00,43.00
2026-05-11T10:10:00Z,59.00,43.00
2026-05-11T10:11:00Z,59.00,43.00
2026-05-11T10:12:00Z,59.00,43.00
2026-05-11T10:13:00Z,58.22,43.00
2026-05-11T10:14:00Z,59.00,43.00
2026-05-11T10:15:00Z,59.00,43.00
2026-05-11T10:16:00Z,59.00,43.00
2026-05-11T10:17:00Z,59.00,43.00
2026-05-11T10:19:00Z,58.00,43.00
2026-05-11T10:20:00Z,59.22,43.00
2026-05-11T10:21:00Z,59.22,43.00
2026-05-11T10:24:00Z,59.00,43.00
2026-05-11T10:25:00Z,59.00,43.00
2026-05-11T10:26:00Z,59.00,43.00
2026-05-11T10:28:00Z,58.77,43.00
2026-05-11T10:29:00Z,59.00,43.00
2026-05-11T10:30:00Z,59.00,43.00
2026-05-11T10:31:00Z,58.47,43.00
2026-05-11T10:32:00Z,59.00,43.00
2026-05-11T10:33:00Z,58.91,43.00
2026-05-11T10:34:00Z,58.91,43.00
2026-05-11T10:35:00Z,58.00,43.00
2026-05-11T10:36:00Z,58.00,43.00
2026-05-11T10:37:00Z,59.26,43.00
2026-05-11T10:38:00Z,60.00,43.00
2026-05-11T10:39:00Z,60.00,43.00
2026-05-11T10:40:00Z,60.03,43.00
2026-05-11T10:41:00Z,61.00,41.88
2026-05-11T10:42:00Z,60.97,41.80
2026-05-11T10:43:00Z,61.00,41.44
2026-05-11T10:44:00Z,61.00,41.00
2026-05-11T10:45:00Z,61.03,41.44
2026-05-11T10:46:00Z,61.42,41.03
2026-05-11T10:47:00Z,61.55,42.01
2026-05-11T10:48:00Z,61.96,38.84
2026-05-11T10:49:00Z,62.26,38.57
2026-05-11T10:50:00Z,62.02,38.19
2026-05-11T10:51:00Z,62.00,39.11
2026-05-11T10:52:00Z,58.78,42.89
2026-05-11T10:53:00Z,61.74,41.13
2026-05-11T10:54:00Z,63.00,39.00
2026-05-11T10:55:00Z,63.99,37.79
2026-05-11T10:56:00Z,63.87,39.00
2026-05-11T10:57:00Z,63.00,40.99
2026-05-11T10:58:00Z,58.99,42.21
2026-05-11T10:59:00Z,60.98,40.10
2026-05-11T11:00:00Z,60.93,40.00
2026-05-11T11:01:00Z,60.73,41.97
2026-05-11T11:02:00Z,57.89,43.94
2026-05-11T11:03:00Z,55.28,44.13
2026-05-11T11:04:00Z,57.91,43.29
2026-05-11T11:05:00Z,59.00,42.00
2026-05-11T11:06:00Z,60.11,41.81
2026-05-11T11:07:00Z,66.32,37.34
2026-05-11T11:08:00Z,63.53,34.20
2026-05-11T11:09:00Z,56.69,44.99
2026-05-11T11:10:00Z,53.40,47.51
2026-05-11T11:11:00Z,52.15,50.98
2026-05-11T11:12:00Z,52.56,49.58
2026-05-11T11:13:00Z,57.50,44.95
2026-05-11T11:14:00Z,58.00,43.67
2026-05-11T11:15:00Z,58.12,44.05
2026-05-11T11:16:00Z,55.70,45.73
2026-05-11T11:17:00Z,55.94,46.34
2026-05-11T11:18:00Z,57.91,43.60
2026-05-11T11:19:00Z,59.00,42.00
2026-05-11T11:20:00Z,59.00,41.86
2026-05-11T11:21:00Z,57.10,42.85
2026-05-11T11:22:00Z,59.40,45.06
2026-05-11T11:23:00Z,55.38,46.77
2026-05-11T11:24:00Z,56.26,42.44
2026-05-11T11:25:00Z,59.00,43.00
2026-05-11T11:26:00Z,58.98,42.93
2026-05-11T11:27:00Z,57.13,45.34
2026-05-11T11:28:00Z,58.80,45.89
2026-05-11T11:29:00Z,57.72,39.18
2026-05-11T11:30:00Z,56.03,48.58
2026-05-11T11:31:00Z,43.01,57.90
2026-05-11T11:32:00Z,40.51,59.49
2026-05-11T11:33:00Z,44.40,55.67
2026-05-11T11:34:00Z,41.49,59.55
2026-05-11T11:35:00Z,48.90,51.04
2026-05-11T11:36:00Z,54.16,46.22
2026-05-11T11:37:00Z,54.87,48.41
2026-05-11T11:38:00Z,39.41,60.51
2026-05-11T11:39:00Z,31.24,68.93
2026-05-11T11:40:00Z,31.28,69.14
2026-05-11T11:41:00Z,31.66,69.77
2026-05-11T11:42:00Z,32.00,69.21
2026-05-11T11:43:00Z,32.35,68.78
2026-05-11T11:44:00Z,32.81,68.04
2026-05-11T11:45:00Z,28.07,70.11
2026-05-11T11:46:00Z,27.18,73.88
2026-05-11T11:47:00Z,27.99,72.08
2026-05-11T11:48:00Z,23.77,75.81
2026-05-11T11:49:00Z,24.11,74.24
2026-05-11T11:50:00Z,23.13,76.33
2026-05-11T11:51:00Z,28.43,71.26
2026-05-11T11:52:00Z,28.46,72.76
2026-05-11T11:53:00Z,27.83,74.55
2026-05-11T11:54:00Z,27.00,73.52
2026-05-11T11:55:00Z,26.15,74.89
2026-05-11T11:56:00Z,28.64,70.93
2026-05-11T11:57:00Z,30.70,70.08
2026-05-11T11:58:00Z,29.04,72.67
2026-05-11T11:59:00Z,35.40,67.75
2026-05-11T12:00:00Z,40.86,53.26
2026-05-11T12:01:00Z,49.67,51.44
2026-05-11T12:02:00Z,50.89,48.88
2026-05-11T12:03:00Z,48.82,51.29
2026-05-11T12:04:00Z,47.49,52.62
2026-05-11T12:05:00Z,50.81,51.95
2026-05-11T12:06:00Z,46.68,59.09
2026-05-11T12:07:00Z,42.02,56.24
2026-05-11T12:08:00Z,29.82,70.43
2026-05-11T12:09:00Z,30.67,69.84
2026-05-11T12:10:00Z,31.01,66.20
2026-05-11T12:11:00Z,26.32,71.83
2026-05-11T12:12:00Z,24.93,76.00
2026-05-11T12:13:00Z,25.52,75.80
2026-05-11T12:14:00Z,27.61,73.67
2026-05-11T12:15:00Z,28.40,71.06
2026-05-11T12:16:00Z,26.61,73.31
2026-05-11T12:17:00Z,18.37,82.58
2026-05-11T12:18:00Z,18.13,80.54
2026-05-11T12:19:00Z,28.52,73.78
2026-05-11T12:20:00Z,24.01,75.58
2026-05-11T12:21:00Z,22.23,77.76
2026-05-11T12:22:00Z,22.95,78.07
2026-05-11T12:23:00Z,20.84,80.46
2026-05-11T12:24:00Z,20.57,80.93
2026-05-11T12:25:00Z,8.23,91.05
2026-05-11T12:26:00Z,6.88,96.41
2026-05-11T12:27:00Z,6.88,99.00
