# event_ticker=KXATPCHALLENGERMATCH-26MAR28SAFLLA
# final_score=6-4 7-5
# score_resolution=4-6 5-7
# match_winner=Pablo Llamas Ruiz
# fav_player=Roman Safiullin
# dog_player=Pablo Llamas Ruiz
# kalshi_date=2026-03-28
timestamp,Roman Safiullin,Pablo Llamas Ruiz
2026-03-28T10:23:00Z,42.68,59.55
2026-03-28T10:24:00Z,43.00,59.55
2026-03-28T10:32:00Z,43.00,60.00
2026-03-28T10:36:00Z,43.00,60.00
2026-03-28T10:40:00Z,41.00,60.00
2026-03-28T10:42:00Z,42.00,60.00
2026-03-28T10:47:00Z,42.00,60.00
2026-03-28T10:50:00Z,42.00,60.00
2026-03-28T10:51:00Z,42.00,60.00
2026-03-28T11:03:00Z,42.00,60.00
2026-03-28T11:04:00Z,42.83,60.00
2026-03-28T11:06:00Z,42.83,60.00
2026-03-28T11:08:00Z,42.83,60.00
2026-03-28T11:09:00Z,43.00,60.00
2026-03-28T11:11:00Z,42.91,59.00
2026-03-28T11:14:00Z,42.82,59.00
2026-03-28T11:17:00Z,43.00,59.00
2026-03-28T11:18:00Z,43.00,59.00
2026-03-28T11:23:00Z,43.00,59.86
2026-03-28T11:24:00Z,43.00,59.12
2026-03-28T11:27:00Z,43.00,59.12
2026-03-28T11:28:00Z,43.00,59.00
2026-03-28T11:30:00Z,41.00,59.00
2026-03-28T11:32:00Z,41.00,59.00
2026-03-28T11:37:00Z,41.00,60.45
2026-03-28T11:38:00Z,41.00,61.00
2026-03-28T11:39:00Z,41.00,61.00
2026-03-28T11:40:00Z,41.00,61.00
2026-03-28T11:42:00Z,41.00,61.00
2026-03-28T11:43:00Z,41.00,61.81
2026-03-28T11:45:00Z,41.00,61.98
2026-03-28T11:48:00Z,41.00,61.98
2026-03-28T11:56:00Z,41.00,60.53
2026-03-28T11:57:00Z,41.00,60.53
2026-03-28T11:58:00Z,41.00,62.00
2026-03-28T11:59:00Z,41.00,59.00
2026-03-28T12:03:00Z,41.00,62.00
2026-03-28T12:04:00Z,41.00,62.00
2026-03-28T12:05:00Z,41.00,62.00
2026-03-28T12:06:00Z,41.00,62.00
2026-03-28T12:07:00Z,41.00,62.00
2026-03-28T12:08:00Z,41.00,62.00
2026-03-28T12:09:00Z,41.00,62.00
2026-03-28T12:10:00Z,41.00,62.00
2026-03-28T12:11:00Z,41.00,62.00
2026-03-28T12:12:00Z,40.98,62.51
2026-03-28T12:13:00Z,40.10,62.00
2026-03-28T12:14:00Z,40.08,62.00
2026-03-28T12:15:00Z,40.00,63.10
2026-03-28T12:16:00Z,38.96,64.00
2026-03-28T12:17:00Z,39.11,64.00
2026-03-28T12:18:00Z,38.97,64.65
2026-03-28T12:19:00Z,38.83,64.39
2026-03-28T12:20:00Z,35.70,66.85
2026-03-28T12:21:00Z,37.00,65.00
2026-03-28T12:22:00Z,36.56,65.16
2026-03-28T12:23:00Z,36.00,65.00
2026-03-28T12:24:00Z,37.00,64.97
2026-03-28T12:25:00Z,38.00,64.97
2026-03-28T12:26:00Z,38.00,64.70
2026-03-28T12:27:00Z,37.99,64.00
2026-03-28T12:28:00Z,38.00,63.99
2026-03-28T12:29:00Z,37.95,64.96
2026-03-28T12:30:00Z,37.95,65.00
2026-03-28T12:31:00Z,39.30,62.00
2026-03-28T12:32:00Z,38.41,63.34
2026-03-28T12:33:00Z,39.02,63.08
2026-03-28T12:34:00Z,34.87,67.63
2026-03-28T12:35:00Z,27.62,73.94
2026-03-28T12:36:00Z,26.90,73.79
2026-03-28T12:37:00Z,21.55,76.05
2026-03-28T12:38:00Z,27.80,74.21
2026-03-28T12:39:00Z,26.03,75.95
2026-03-28T12:40:00Z,25.99,75.00
2026-03-28T12:41:00Z,26.71,72.82
2026-03-28T12:42:00Z,29.59,72.54
2026-03-28T12:43:00Z,29.96,72.00
2026-03-28T12:44:00Z,29.49,72.00
2026-03-28T12:45:00Z,26.00,73.22
2026-03-28T12:46:00Z,26.00,73.01
2026-03-28T12:47:00Z,24.00,75.65
2026-03-28T12:48:00Z,22.94,77.00
2026-03-28T12:49:00Z,23.47,78.02
2026-03-28T12:50:00Z,19.16,82.83
2026-03-28T12:51:00Z,16.93,84.55
2026-03-28T12:52:00Z,16.64,85.44
2026-03-28T12:53:00Z,15.00,86.00
2026-03-28T12:54:00Z,13.91,86.38
2026-03-28T12:55:00Z,14.01,87.00
2026-03-28T12:56:00Z,12.39,88.44
2026-03-28T12:57:00Z,14.43,87.35
2026-03-28T12:58:00Z,13.85,87.87
2026-03-28T12:59:00Z,13.05,87.87
2026-03-28T13:00:00Z,12.00,89.78
2026-03-28T13:01:00Z,12.00,87.53
2026-03-28T13:02:00Z,12.29,88.98
2026-03-28T13:03:00Z,13.00,88.02
2026-03-28T13:04:00Z,13.00,88.00
2026-03-28T13:05:00Z,13.14,88.69
2026-03-28T13:06:00Z,13.85,88.61
2026-03-28T13:07:00Z,14.23,86.00
2026-03-28T13:08:00Z,16.53,84.89
2026-03-28T13:09:00Z,18.54,83.00
2026-03-28T13:10:00Z,19.52,81.93
2026-03-28T13:11:00Z,22.51,78.84
2026-03-28T13:12:00Z,21.97,78.43
2026-03-28T13:13:00Z,20.40,78.54
2026-03-28T13:14:00Z,26.64,75.73
2026-03-28T13:15:00Z,26.36,76.45
2026-03-28T13:16:00Z,16.41,81.22
2026-03-28T13:17:00Z,16.95,83.19
2026-03-28T13:18:00Z,17.20,83.19
2026-03-28T13:19:00Z,18.00,83.00
2026-03-28T13:20:00Z,16.85,83.41
2026-03-28T13:21:00Z,14.40,85.69
2026-03-28T13:22:00Z,10.35,87.29
2026-03-28T13:23:00Z,9.04,90.99
2026-03-28T13:24:00Z,13.21,90.04
2026-03-28T13:25:00Z,10.67,91.34
2026-03-28T13:26:00Z,7.92,93.26
2026-03-28T13:27:00Z,8.21,93.27
2026-03-28T13:28:00Z,7.79,93.30
2026-03-28T13:29:00Z,9.79,92.24
2026-03-28T13:30:00Z,8.00,91.48
2026-03-28T13:31:00Z,11.00,90.26
2026-03-28T13:32:00Z,13.03,88.01
2026-03-28T13:33:00Z,15.70,83.99
2026-03-28T13:34:00Z,9.72,90.79
2026-03-28T13:35:00Z,7.91,91.93
2026-03-28T13:36:00Z,17.61,82.70
2026-03-28T13:37:00Z,19.66,80.20
2026-03-28T13:38:00Z,18.74,84.16
2026-03-28T13:39:00Z,22.89,77.16
2026-03-28T13:40:00Z,11.67,86.57
2026-03-28T13:41:00Z,9.70,90.95
2026-03-28T13:42:00Z,12.75,89.42
2026-03-28T13:43:00Z,18.93,83.18
2026-03-28T13:44:00Z,21.80,78.84
2026-03-28T13:45:00Z,19.48,80.35
2026-03-28T13:46:00Z,15.61,85.49
2026-03-28T13:47:00Z,20.27,81.98
2026-03-28T13:48:00Z,24.70,79.64
2026-03-28T13:49:00Z,24.53,78.44
2026-03-28T13:50:00Z,19.82,79.13
2026-03-28T13:51:00Z,23.92,76.05
2026-03-28T13:52:00Z,21.29,78.11
2026-03-28T13:53:00Z,22.22,81.51
2026-03-28T13:54:00Z,23.67,75.29
2026-03-28T13:55:00Z,27.30,73.19
2026-03-28T13:56:00Z,27.63,73.48
2026-03-28T13:57:00Z,21.88,79.00
2026-03-28T13:58:00Z,20.23,81.08
2026-03-28T13:59:00Z,14.08,85.18
2026-03-28T14:00:00Z,12.74,90.22
2026-03-28T14:01:00Z,19.45,81.60
2026-03-28T14:02:00Z,24.10,81.54
2026-03-28T14:03:00Z,14.26,87.64
2026-03-28T14:04:00Z,19.96,83.77
2026-03-28T14:05:00Z,22.45,79.15
2026-03-28T14:06:00Z,24.85,74.39
2026-03-28T14:07:00Z,25.14,75.13
2026-03-28T14:08:00Z,22.61,78.01
2026-03-28T14:09:00Z,17.58,82.50
2026-03-28T14:10:00Z,15.16,86.20
2026-03-28T14:11:00Z,12.35,89.11
2026-03-28T14:12:00Z,12.09,88.86
2026-03-28T14:13:00Z,10.75,90.12
2026-03-28T14:14:00Z,4.64,95.69
2026-03-28T14:15:00Z,4.16,96.37
2026-03-28T14:16:00Z,2.67,97.89
2026-03-28T14:17:00Z,1.23,98.94
2026-03-28T14:18:00Z,1.99,98.83
2026-03-28T14:19:00Z,2.26,98.38
2026-03-28T14:20:00Z,4.82,96.59
2026-03-28T14:21:00Z,3.76,96.61
2026-03-28T14:22:00Z,1.00,99.00
2026-03-28T14:23:00Z,1.00,99.00
2026-03-28T14:24:00Z,1.00,99.00
2026-03-28T14:25:00Z,1.00,99.00
2026-03-28T14:26:00Z,1.00,99.00
2026-03-28T14:27:00Z,1.00,99.00
2026-03-28T14:28:00Z,1.00,99.00
2026-03-28T14:29:00Z,1.00,99.00
2026-03-28T14:30:00Z,1.00,99.00
2026-03-28T14:31:00Z,1.00,99.00
