# event_ticker=KXATPMATCH-26FEB19DZUFAR
# final_score=7-6(1) 6-4
# score_resolution=6-7 4-6
# match_winner=Jaime Faria
# fav_player=Damir Dzumhur
# dog_player=Jaime Faria
# kalshi_date=2026-02-19
timestamp,Damir Dzumhur,Jaime Faria
2026-02-19T16:52:00Z,39.00,62.00
2026-02-19T16:55:00Z,39.00,62.00
2026-02-19T16:56:00Z,39.00,62.00
2026-02-19T16:57:00Z,39.00,62.00
2026-02-19T16:58:00Z,39.00,62.00
2026-02-19T17:00:00Z,39.00,62.00
2026-02-19T17:07:00Z,37.21,62.00
2026-02-19T17:08:00Z,39.00,62.00
2026-02-19T17:13:00Z,39.00,62.00
2026-02-19T17:14:00Z,39.00,62.00
2026-02-19T17:15:00Z,39.00,62.00
2026-02-19T17:16:00Z,39.00,62.00
2026-02-19T17:18:00Z,39.00,62.00
2026-02-19T17:19:00Z,39.00,62.00
2026-02-19T17:23:00Z,39.00,62.00
2026-02-19T17:24:00Z,39.00,62.00
2026-02-19T17:25:00Z,39.00,62.00
2026-02-19T17:27:00Z,39.00,62.00
2026-02-19T17:29:00Z,39.00,62.00
2026-02-19T17:31:00Z,39.00,61.38
2026-02-19T17:32:00Z,39.00,62.00
2026-02-19T17:40:00Z,39.00,62.00
2026-02-19T17:43:00Z,39.00,62.00
2026-02-19T17:44:00Z,39.00,62.00
2026-02-19T17:51:00Z,39.00,62.00
2026-02-19T17:54:00Z,39.00,62.00
2026-02-19T17:55:00Z,39.00,62.00
2026-02-19T17:56:00Z,39.00,61.00
2026-02-19T18:04:00Z,39.00,62.00
2026-02-19T18:05:00Z,39.00,62.00
2026-02-19T18:10:00Z,39.00,62.00
2026-02-19T18:15:00Z,39.00,62.00
2026-02-19T18:16:00Z,39.00,62.00
2026-02-19T18:21:00Z,39.00,62.00
2026-02-19T18:24:00Z,39.00,62.00
2026-02-19T18:25:00Z,39.00,62.00
2026-02-19T18:28:00Z,39.00,62.00
2026-02-19T18:32:00Z,39.00,62.00
2026-02-19T18:34:00Z,39.00,61.00
2026-02-19T18:38:00Z,39.00,61.00
2026-02-19T18:39:00Z,39.00,62.00
2026-02-19T18:40:00Z,39.00,62.00
2026-02-19T18:41:00Z,39.00,61.55
2026-02-19T18:42:00Z,39.00,62.00
2026-02-19T18:43:00Z,39.00,62.00
2026-02-19T18:46:00Z,39.00,62.00
2026-02-19T18:47:00Z,39.00,62.00
2026-02-19T18:48:00Z,40.00,62.00
2026-02-19T18:49:00Z,40.00,62.00
2026-02-19T18:50:00Z,40.00,62.00
2026-02-19T18:53:00Z,40.00,61.00
2026-02-19T18:55:00Z,40.00,62.00
2026-02-19T18:56:00Z,40.00,62.00
2026-02-19T18:57:00Z,40.00,62.00
2026-02-19T18:58:00Z,40.00,62.00
2026-02-19T18:59:00Z,40.00,61.00
2026-02-19T19:02:00Z,40.00,61.00
2026-02-19T19:03:00Z,40.00,62.00
2026-02-19T19:05:00Z,40.00,62.00
2026-02-19T19:06:00Z,40.00,62.00
2026-02-19T19:08:00Z,40.00,62.99
2026-02-19T19:09:00Z,40.00,61.83
2026-02-19T19:11:00Z,40.00,61.83
2026-02-19T19:13:00Z,40.00,62.00
2026-02-19T19:14:00Z,40.00,62.00
2026-02-19T19:15:00Z,40.00,62.00
2026-02-19T19:16:00Z,40.00,62.00
2026-02-19T19:17:00Z,40.00,61.99
2026-02-19T19:18:00Z,40.00,62.00
2026-02-19T19:19:00Z,40.00,62.00
2026-02-19T19:20:00Z,40.00,62.00
2026-02-19T19:21:00Z,40.00,62.00
2026-02-19T19:22:00Z,40.00,62.00
2026-02-19T19:23:00Z,40.00,62.00
2026-02-19T19:24:00Z,40.00,61.23
2026-02-19T19:26:00Z,40.33,61.23
2026-02-19T19:27:00Z,41.00,61.23
2026-02-19T19:28:00Z,41.00,61.00
2026-02-19T19:29:00Z,41.00,61.00
2026-02-19T19:30:00Z,41.00,61.00
2026-02-19T19:31:00Z,41.00,60.00
2026-02-19T19:32:00Z,41.00,60.00
2026-02-19T19:33:00Z,41.00,60.00
2026-02-19T19:34:00Z,41.00,60.00
2026-02-19T19:35:00Z,41.00,60.00
2026-02-19T19:36:00Z,41.00,59.56
2026-02-19T19:37:00Z,40.00,61.00
2026-02-19T19:38:00Z,40.71,62.62
2026-02-19T19:39:00Z,42.00,62.60
2026-02-19T19:40:00Z,41.74,62.08
2026-02-19T19:41:00Z,44.47,58.13
2026-02-19T19:42:00Z,46.05,55.13
2026-02-19T19:43:00Z,46.98,54.50
2026-02-19T19:44:00Z,48.00,54.62
2026-02-19T19:45:00Z,50.63,51.64
2026-02-19T19:46:00Z,55.54,43.52
2026-02-19T19:47:00Z,64.28,40.77
2026-02-19T19:48:00Z,65.80,35.39
2026-02-19T19:49:00Z,65.98,34.93
2026-02-19T19:50:00Z,65.99,35.77
2026-02-19T19:51:00Z,64.40,37.61
2026-02-19T19:52:00Z,61.74,40.12
2026-02-19T19:53:00Z,62.12,38.06
2026-02-19T19:54:00Z,62.01,37.98
2026-02-19T19:55:00Z,64.43,37.27
2026-02-19T19:56:00Z,64.87,36.50
2026-02-19T19:57:00Z,65.38,37.62
2026-02-19T19:58:00Z,64.77,38.65
2026-02-19T19:59:00Z,63.29,39.10
2026-02-19T20:00:00Z,62.30,39.03
2026-02-19T20:01:00Z,58.05,41.82
2026-02-19T20:02:00Z,63.15,37.46
2026-02-19T20:03:00Z,64.21,37.23
2026-02-19T20:04:00Z,66.63,35.95
2026-02-19T20:05:00Z,65.87,35.64
2026-02-19T20:06:00Z,59.27,36.82
2026-02-19T20:07:00Z,62.44,37.96
2026-02-19T20:08:00Z,63.90,39.97
2026-02-19T20:09:00Z,64.18,37.32
2026-02-19T20:10:00Z,60.42,42.03
2026-02-19T20:11:00Z,58.51,47.29
2026-02-19T20:12:00Z,45.36,54.07
2026-02-19T20:13:00Z,46.00,54.95
2026-02-19T20:14:00Z,46.67,54.13
2026-02-19T20:15:00Z,50.26,51.44
2026-02-19T20:16:00Z,53.18,49.06
2026-02-19T20:17:00Z,51.74,50.26
2026-02-19T20:18:00Z,50.64,51.34
2026-02-19T20:19:00Z,44.45,56.50
2026-02-19T20:20:00Z,41.11,59.73
2026-02-19T20:21:00Z,30.42,63.86
2026-02-19T20:22:00Z,24.50,74.43
2026-02-19T20:23:00Z,28.36,69.00
2026-02-19T20:24:00Z,36.94,64.29
2026-02-19T20:25:00Z,39.25,61.42
2026-02-19T20:26:00Z,44.00,57.10
2026-02-19T20:27:00Z,46.93,54.46
2026-02-19T20:28:00Z,46.16,56.26
2026-02-19T20:29:00Z,50.23,56.12
2026-02-19T20:30:00Z,43.13,59.33
2026-02-19T20:31:00Z,39.54,62.27
2026-02-19T20:32:00Z,37.82,63.90
2026-02-19T20:33:00Z,30.94,69.91
2026-02-19T20:34:00Z,27.79,72.52
2026-02-19T20:35:00Z,24.76,75.09
2026-02-19T20:36:00Z,22.25,76.39
2026-02-19T20:37:00Z,18.41,83.99
2026-02-19T20:38:00Z,16.35,83.32
2026-02-19T20:39:00Z,15.18,85.01
2026-02-19T20:40:00Z,15.78,84.62
2026-02-19T20:41:00Z,15.99,84.00
2026-02-19T20:42:00Z,15.79,84.17
2026-02-19T20:43:00Z,16.66,84.85
2026-02-19T20:44:00Z,15.43,84.88
2026-02-19T20:45:00Z,16.84,83.95
2026-02-19T20:46:00Z,16.72,84.30
2026-02-19T20:47:00Z,17.00,84.61
2026-02-19T20:48:00Z,16.59,84.03
2026-02-19T20:49:00Z,17.00,84.45
2026-02-19T20:50:00Z,16.57,82.15
2026-02-19T20:51:00Z,17.18,85.04
2026-02-19T20:52:00Z,13.71,86.78
2026-02-19T20:53:00Z,14.52,86.02
2026-02-19T20:54:00Z,17.65,84.23
2026-02-19T20:55:00Z,17.77,83.75
2026-02-19T20:56:00Z,16.14,85.19
2026-02-19T20:57:00Z,16.66,85.72
2026-02-19T20:58:00Z,13.90,86.62
2026-02-19T20:59:00Z,13.89,86.84
2026-02-19T21:00:00Z,11.99,87.35
2026-02-19T21:01:00Z,8.92,92.59
2026-02-19T21:02:00Z,5.63,93.84
2026-02-19T21:03:00Z,11.78,89.74
2026-02-19T21:04:00Z,11.28,90.84
2026-02-19T21:05:00Z,10.11,90.77
2026-02-19T21:06:00Z,14.50,88.54
2026-02-19T21:07:00Z,12.35,88.61
2026-02-19T21:08:00Z,11.43,89.65
2026-02-19T21:09:00Z,14.92,85.95
2026-02-19T21:10:00Z,15.73,85.00
2026-02-19T21:11:00Z,13.70,87.54
2026-02-19T21:12:00Z,14.10,86.59
2026-02-19T21:13:00Z,13.87,87.96
2026-02-19T21:14:00Z,13.00,87.71
2026-02-19T21:15:00Z,12.87,85.99
2026-02-19T21:16:00Z,15.32,87.22
2026-02-19T21:17:00Z,16.90,83.15
2026-02-19T21:18:00Z,16.97,81.83
2026-02-19T21:19:00Z,20.30,79.99
2026-02-19T21:20:00Z,18.12,84.12
2026-02-19T21:21:00Z,17.97,82.07
2026-02-19T21:22:00Z,19.27,81.62
2026-02-19T21:23:00Z,19.61,81.11
2026-02-19T21:24:00Z,16.96,83.77
2026-02-19T21:25:00Z,22.20,81.61
2026-02-19T21:26:00Z,23.87,78.26
2026-02-19T21:27:00Z,17.42,83.89
2026-02-19T21:28:00Z,15.26,84.78
2026-02-19T21:29:00Z,21.81,84.98
2026-02-19T21:30:00Z,25.56,80.95
2026-02-19T21:31:00Z,22.39,78.77
2026-02-19T21:32:00Z,23.38,76.91
2026-02-19T21:33:00Z,25.05,75.81
2026-02-19T21:34:00Z,22.55,80.27
2026-02-19T21:35:00Z,20.16,80.68
2026-02-19T21:36:00Z,17.73,83.10
2026-02-19T21:37:00Z,17.63,82.86
2026-02-19T21:38:00Z,17.47,82.90
2026-02-19T21:39:00Z,17.15,82.86
2026-02-19T21:40:00Z,20.66,82.87
2026-02-19T21:41:00Z,15.94,83.66
2026-02-19T21:42:00Z,14.26,86.50
2026-02-19T21:43:00Z,6.45,92.26
2026-02-19T21:44:00Z,1.00,99.00
2026-02-19T21:45:00Z,1.00,99.00
2026-02-19T21:46:00Z,1.00,99.00
2026-02-19T21:47:00Z,1.00,99.00
2026-02-19T21:48:00Z,1.00,99.00
2026-02-19T21:49:00Z,1.00,99.00
2026-02-19T21:50:00Z,1.00,99.00
2026-02-19T21:51:00Z,1.00,99.00
