# event_ticker=KXATPCHALLENGERMATCH-26JUN04DONWIN
# final_score=7-6(2) 6-7(4) 7-5
# score_resolution=6-7 7-6 5-7
# match_winner=Alexander Donski
# fav_player=Edward Winter
# dog_player=Alexander Donski
# kalshi_date=2026-06-04
timestamp,Alexander Donski,Edward Winter
2026-06-03T23:11:00Z,,74.00
2026-06-03T23:41:00Z,29.00,74.00
2026-06-04T01:14:00Z,29.00,74.00
2026-06-04T01:32:00Z,29.00,73.00
2026-06-04T01:36:00Z,28.00,73.00
2026-06-04T01:44:00Z,27.00,73.00
2026-06-04T01:48:00Z,27.00,73.00
2026-06-04T02:06:00Z,27.00,73.00
2026-06-04T02:21:00Z,27.00,73.00
2026-06-04T02:23:00Z,28.00,73.00
2026-06-04T02:33:00Z,28.00,73.00
2026-06-04T02:37:00Z,27.00,73.00
2026-06-04T02:39:00Z,28.00,73.00
2026-06-04T02:43:00Z,28.00,73.00
2026-06-04T02:48:00Z,28.00,73.00
2026-06-04T02:52:00Z,28.00,73.00
2026-06-04T02:53:00Z,28.00,73.00
2026-06-04T02:55:00Z,28.00,73.00
2026-06-04T02:57:00Z,28.00,73.00
2026-06-04T03:11:00Z,28.00,73.00
2026-06-04T03:12:00Z,28.00,73.00
2026-06-04T03:13:00Z,28.00,73.00
2026-06-04T03:14:00Z,28.00,73.00
2026-06-04T03:15:00Z,28.00,73.00
2026-06-04T03:16:00Z,28.00,73.00
2026-06-04T03:17:00Z,28.00,73.00
2026-06-04T03:18:00Z,28.00,73.00
2026-06-04T03:21:00Z,28.00,73.00
2026-06-04T03:26:00Z,28.00,73.00
2026-06-04T03:28:00Z,28.00,72.86
2026-06-04T03:29:00Z,28.00,73.00
2026-06-04T03:31:00Z,28.00,73.00
2026-06-04T03:33:00Z,28.00,73.00
2026-06-04T03:35:00Z,28.00,72.00
2026-06-04T03:37:00Z,28.00,72.00
2026-06-04T03:38:00Z,28.00,72.50
2026-06-04T03:39:00Z,28.00,72.50
2026-06-04T03:42:00Z,28.00,72.50
2026-06-04T03:45:00Z,28.00,72.50
2026-06-04T03:48:00Z,27.00,72.50
2026-06-04T03:53:00Z,27.00,73.18
2026-06-04T03:57:00Z,27.00,74.00
2026-06-04T04:00:00Z,28.00,74.00
2026-06-04T04:03:00Z,28.00,74.00
2026-06-04T04:05:00Z,28.00,74.00
2026-06-04T04:08:00Z,28.00,74.00
2026-06-04T04:09:00Z,28.00,74.00
2026-06-04T04:11:00Z,28.00,74.00
2026-06-04T04:13:00Z,27.00,74.00
2026-06-04T04:22:00Z,28.00,74.00
2026-06-04T04:25:00Z,28.00,74.00
2026-06-04T04:27:00Z,28.00,74.00
2026-06-04T04:28:00Z,28.00,74.00
2026-06-04T04:29:00Z,28.00,74.00
2026-06-04T04:30:00Z,28.00,74.00
2026-06-04T04:34:00Z,28.00,74.00
2026-06-04T04:40:00Z,28.00,74.00
2026-06-04T04:41:00Z,28.00,74.00
2026-06-04T04:44:00Z,28.00,74.00
2026-06-04T04:45:00Z,28.00,74.00
2026-06-04T04:46:00Z,28.00,73.00
2026-06-04T04:47:00Z,28.00,74.56
2026-06-04T04:48:00Z,28.00,75.00
2026-06-04T04:49:00Z,28.00,75.00
2026-06-04T04:52:00Z,28.00,75.00
2026-06-04T04:53:00Z,28.00,75.00
2026-06-04T05:00:00Z,28.00,75.00
2026-06-04T05:01:00Z,28.00,75.00
2026-06-04T05:02:00Z,28.00,75.00
2026-06-04T05:03:00Z,28.00,75.00
2026-06-04T05:05:00Z,28.00,75.00
2026-06-04T05:06:00Z,28.00,75.00
2026-06-04T05:07:00Z,28.00,75.00
2026-06-04T05:08:00Z,28.00,75.00
2026-06-04T05:09:00Z,28.00,75.00
2026-06-04T05:11:00Z,27.00,75.00
2026-06-04T05:12:00Z,27.00,75.00
2026-06-04T05:14:00Z,28.00,75.00
2026-06-04T05:16:00Z,28.00,75.00
2026-06-04T05:17:00Z,27.62,75.00
2026-06-04T05:23:00Z,27.62,75.00
2026-06-04T05:24:00Z,28.00,75.00
2026-06-04T05:25:00Z,28.00,75.00
2026-06-04T05:26:00Z,28.00,75.00
2026-06-04T05:35:00Z,28.00,75.00
2026-06-04T05:38:00Z,28.00,75.00
2026-06-04T05:42:00Z,28.00,75.00
2026-06-04T05:46:00Z,28.00,75.00
2026-06-04T05:47:00Z,28.00,75.00
2026-06-04T05:49:00Z,28.00,75.00
2026-06-04T05:51:00Z,28.00,75.00
2026-06-04T05:58:00Z,28.00,73.00
2026-06-04T06:00:00Z,28.00,73.00
2026-06-04T06:03:00Z,28.00,73.00
2026-06-04T06:07:00Z,28.00,73.56
2026-06-04T06:08:00Z,28.00,74.00
2026-06-04T06:09:00Z,28.00,73.00
2026-06-04T06:11:00Z,28.00,73.00
2026-06-04T06:14:00Z,28.00,73.00
2026-06-04T06:20:00Z,28.00,74.00
2026-06-04T06:22:00Z,28.00,74.00
2026-06-04T06:30:00Z,28.00,74.00
2026-06-04T06:31:00Z,28.00,74.00
2026-06-04T06:32:00Z,28.00,74.00
2026-06-04T06:40:00Z,28.00,74.00
2026-06-04T06:47:00Z,28.00,74.00
2026-06-04T06:49:00Z,28.00,74.00
2026-06-04T06:50:00Z,28.00,74.00
2026-06-04T06:55:00Z,28.00,74.00
2026-06-04T06:56:00Z,28.00,74.00
2026-06-04T07:00:00Z,28.00,74.00
2026-06-04T09:01:00Z,32.51,77.58
2026-06-04T09:02:00Z,29.99,74.04
2026-06-04T09:03:00Z,34.79,68.00
2026-06-04T09:04:00Z,31.95,68.63
2026-06-04T09:05:00Z,35.88,68.19
2026-06-04T09:06:00Z,32.04,69.73
2026-06-04T09:07:00Z,41.34,65.86
2026-06-04T09:08:00Z,46.02,65.61
2026-06-04T09:09:00Z,45.76,58.17
2026-06-04T09:10:00Z,49.21,51.59
2026-06-04T09:11:00Z,54.75,47.75
2026-06-04T09:12:00Z,48.83,54.40
2026-06-04T09:13:00Z,50.93,53.62
2026-06-04T09:14:00Z,54.83,50.07
2026-06-04T09:15:00Z,58.45,35.58
2026-06-04T09:16:00Z,67.31,33.13
2026-06-04T09:17:00Z,64.72,37.47
2026-06-04T09:18:00Z,61.30,39.27
2026-06-04T09:19:00Z,60.91,39.33
2026-06-04T09:20:00Z,64.54,39.84
2026-06-04T09:21:00Z,62.34,41.00
2026-06-04T09:22:00Z,65.19,40.27
2026-06-04T09:23:00Z,62.90,38.34
2026-06-04T09:24:00Z,64.30,36.62
2026-06-04T09:25:00Z,62.30,39.98
2026-06-04T09:26:00Z,58.83,44.24
2026-06-04T09:27:00Z,59.52,43.31
2026-06-04T09:28:00Z,61.47,38.66
2026-06-04T09:29:00Z,61.49,40.51
2026-06-04T09:30:00Z,61.08,41.34
2026-06-04T09:31:00Z,62.44,39.82
2026-06-04T09:32:00Z,62.41,39.00
2026-06-04T09:33:00Z,64.77,37.22
2026-06-04T09:34:00Z,66.04,36.70
2026-06-04T09:35:00Z,62.52,36.13
2026-06-04T09:36:00Z,65.09,36.52
2026-06-04T09:37:00Z,67.41,33.82
2026-06-04T09:38:00Z,64.67,36.78
2026-06-04T09:39:00Z,65.00,37.50
2026-06-04T09:40:00Z,65.43,37.82
2026-06-04T09:41:00Z,60.76,40.33
2026-06-04T09:42:00Z,58.67,44.04
2026-06-04T09:43:00Z,53.53,50.29
2026-06-04T09:44:00Z,53.34,48.48
2026-06-04T09:45:00Z,52.99,48.07
2026-06-04T09:46:00Z,62.45,38.80
2026-06-04T09:47:00Z,65.15,37.02
2026-06-04T09:48:00Z,61.85,37.45
2026-06-04T09:49:00Z,59.00,42.45
2026-06-04T09:50:00Z,57.45,44.15
2026-06-04T09:51:00Z,54.34,46.27
2026-06-04T09:52:00Z,59.17,48.23
2026-06-04T09:53:00Z,57.10,43.99
2026-06-04T09:54:00Z,58.48,42.98
2026-06-04T09:55:00Z,62.19,39.63
2026-06-04T09:56:00Z,63.45,38.54
2026-06-04T09:57:00Z,73.74,28.79
2026-06-04T09:58:00Z,73.13,32.30
2026-06-04T09:59:00Z,65.49,35.03
2026-06-04T10:00:00Z,65.31,36.43
2026-06-04T10:01:00Z,62.99,38.89
2026-06-04T10:02:00Z,63.29,40.67
2026-06-04T10:03:00Z,61.38,38.47
2026-06-04T10:04:00Z,64.27,40.30
2026-06-04T10:05:00Z,70.33,43.06
2026-06-04T10:06:00Z,59.05,43.76
2026-06-04T10:07:00Z,56.17,46.76
2026-06-04T10:08:00Z,64.91,36.59
2026-06-04T10:09:00Z,64.96,34.88
2026-06-04T10:10:00Z,62.31,38.66
2026-06-04T10:11:00Z,58.42,43.03
2026-06-04T10:12:00Z,60.52,41.10
2026-06-04T10:13:00Z,51.89,50.70
2026-06-04T10:14:00Z,57.72,35.04
2026-06-04T10:15:00Z,65.65,36.94
2026-06-04T10:16:00Z,63.40,37.94
2026-06-04T10:17:00Z,63.09,38.51
2026-06-04T10:18:00Z,61.22,40.14
2026-06-04T10:19:00Z,52.44,48.92
2026-06-04T10:20:00Z,46.49,53.07
2026-06-04T10:21:00Z,53.09,46.22
2026-06-04T10:22:00Z,57.54,42.37
2026-06-04T10:23:00Z,48.71,56.05
2026-06-04T10:24:00Z,47.93,52.95
2026-06-04T10:25:00Z,46.13,55.06
2026-06-04T10:26:00Z,43.75,62.86
2026-06-04T10:27:00Z,32.22,68.01
2026-06-04T10:28:00Z,35.58,65.80
2026-06-04T10:29:00Z,35.12,65.84
2026-06-04T10:30:00Z,33.60,66.00
2026-06-04T10:31:00Z,32.53,67.04
2026-06-04T10:32:00Z,34.22,69.73
2026-06-04T10:33:00Z,30.25,68.30
2026-06-04T10:34:00Z,32.58,71.15
2026-06-04T10:35:00Z,31.74,69.23
2026-06-04T10:36:00Z,35.61,66.03
2026-06-04T10:37:00Z,34.76,66.19
2026-06-04T10:38:00Z,39.39,65.21
2026-06-04T10:39:00Z,50.77,46.19
2026-06-04T10:40:00Z,49.31,51.75
2026-06-04T10:41:00Z,35.02,62.79
2026-06-04T10:42:00Z,45.05,60.77
2026-06-04T10:43:00Z,50.02,51.93
2026-06-04T10:44:00Z,63.99,37.85
2026-06-04T10:45:00Z,68.56,31.83
2026-06-04T10:46:00Z,66.90,34.65
2026-06-04T10:47:00Z,53.35,45.95
2026-06-04T10:48:00Z,41.82,57.48
2026-06-04T10:49:00Z,46.87,56.00
2026-06-04T10:50:00Z,54.47,45.29
2026-06-04T10:51:00Z,63.50,38.52
2026-06-04T10:52:00Z,55.08,45.40
2026-06-04T10:53:00Z,62.03,37.36
