# event_ticker=KXATPMATCH-26MAY11TIAPEL
# final_score=7-6(8) 6-1
# score_resolution=7-6 6-1
# match_winner=Andrea Pellegrino
# fav_player=Andrea Pellegrino
# dog_player=Frances Tiafoe
# kalshi_date=2026-05-11
timestamp,Frances Tiafoe,Andrea Pellegrino
2026-05-11T13:08:00Z,15.85,85.06
2026-05-11T13:09:00Z,15.24,87.53
2026-05-11T13:10:00Z,14.04,83.16
2026-05-11T13:11:00Z,10.02,90.03
2026-05-11T13:12:00Z,9.73,90.19
2026-05-11T13:13:00Z,8.03,91.77
2026-05-11T13:14:00Z,5.62,93.75
2026-05-11T13:15:00Z,2.30,97.13
2026-05-11T13:16:00Z,1.00,99.00
2026-05-11T13:17:00Z,1.00,99.00
2026-05-11T13:18:00Z,1.00,99.00
2026-05-11T13:19:00Z,1.00,99.00
2026-05-11T13:20:00Z,1.00,99.00
2026-05-11T13:21:00Z,1.00,99.00
2026-05-11T13:22:00Z,1.00,99.00
