# event_ticker=KXATPMATCH-26MAY16BRORUU
# final_score=6-3 7-5
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Jenson Brooksby
# kalshi_date=2026-05-16
timestamp,Jenson Brooksby,Casper Ruud
2026-05-19T06:12:00Z,16.00,86.00
2026-05-19T06:29:00Z,16.00,85.00
2026-05-19T06:31:00Z,16.00,85.00
2026-05-19T06:40:00Z,16.00,85.00
2026-05-19T06:48:00Z,16.00,85.00
2026-05-19T06:54:00Z,16.00,85.00
2026-05-19T06:56:00Z,16.00,85.00
2026-05-19T07:01:00Z,16.00,85.45
2026-05-19T07:06:00Z,16.00,86.00
2026-05-19T07:12:00Z,16.00,86.00
2026-05-19T07:15:00Z,15.00,86.00
2026-05-19T07:19:00Z,16.00,86.00
2026-05-19T07:20:00Z,16.00,86.00
2026-05-19T07:30:00Z,16.00,84.00
2026-05-19T07:51:00Z,16.00,85.00
2026-05-19T07:53:00Z,16.00,85.00
2026-05-19T07:55:00Z,16.00,86.00
2026-05-19T07:56:00Z,16.00,86.00
2026-05-19T08:03:00Z,16.00,86.00
2026-05-19T08:04:00Z,16.00,86.00
2026-05-19T08:05:00Z,16.00,86.00
2026-05-19T08:14:00Z,16.00,87.00
2026-05-19T08:20:00Z,16.00,87.00
2026-05-19T08:27:00Z,16.00,86.00
2026-05-19T08:32:00Z,16.00,87.00
2026-05-19T08:40:00Z,16.00,87.00
2026-05-19T08:43:00Z,16.00,87.00
2026-05-19T08:44:00Z,15.00,87.00
2026-05-19T08:46:00Z,15.00,87.00
2026-05-19T08:51:00Z,16.00,87.00
2026-05-19T08:54:00Z,16.00,87.00
2026-05-19T08:59:00Z,16.00,87.00
2026-05-19T09:11:00Z,16.00,87.00
2026-05-19T09:15:00Z,16.00,87.00
2026-05-19T09:17:00Z,16.00,87.00
2026-05-19T09:20:00Z,15.00,87.00
2026-05-19T09:21:00Z,15.00,87.00
2026-05-19T09:26:00Z,15.00,87.00
2026-05-19T09:29:00Z,15.00,87.00
2026-05-19T09:33:00Z,15.00,87.00
2026-05-19T09:37:00Z,15.00,87.00
2026-05-19T09:38:00Z,15.00,86.14
2026-05-19T09:42:00Z,14.00,87.00
2026-05-19T09:45:00Z,14.00,87.00
2026-05-19T09:47:00Z,14.00,87.00
2026-05-19T09:50:00Z,14.00,87.00
2026-05-19T09:56:00Z,14.00,86.84
2026-05-19T09:59:00Z,14.00,87.00
2026-05-19T10:01:00Z,14.00,87.00
2026-05-19T10:05:00Z,14.00,86.00
2026-05-19T10:09:00Z,14.00,87.00
2026-05-19T10:12:00Z,13.87,87.00
2026-05-19T10:13:00Z,13.00,87.00
2026-05-19T10:14:00Z,13.00,87.00
2026-05-19T10:16:00Z,13.00,87.00
2026-05-19T10:20:00Z,13.00,87.00
2026-05-19T10:26:00Z,13.00,87.00
2026-05-19T10:28:00Z,13.00,87.00
2026-05-19T10:30:00Z,13.00,87.00
2026-05-19T10:31:00Z,13.00,87.00
2026-05-19T10:34:00Z,13.00,86.00
2026-05-19T10:39:00Z,13.00,87.00
2026-05-19T10:44:00Z,13.00,87.00
2026-05-19T10:48:00Z,13.00,87.00
2026-05-19T10:58:00Z,13.00,87.00
2026-05-19T11:00:00Z,13.00,87.00
2026-05-19T11:02:00Z,13.00,87.00
2026-05-19T11:03:00Z,13.00,87.00
2026-05-19T11:05:00Z,13.00,87.00
2026-05-19T11:07:00Z,13.00,87.78
2026-05-19T11:10:00Z,13.00,87.00
2026-05-19T11:14:00Z,13.00,88.00
2026-05-19T11:17:00Z,13.00,88.58
2026-05-19T11:19:00Z,13.00,89.00
2026-05-19T11:20:00Z,13.00,89.00
2026-05-19T11:22:00Z,13.00,89.00
2026-05-19T11:30:00Z,12.00,89.00
2026-05-19T11:36:00Z,12.00,89.00
2026-05-19T11:37:00Z,12.00,89.00
2026-05-19T11:45:00Z,12.00,89.00
2026-05-19T11:46:00Z,12.00,89.00
2026-05-19T11:47:00Z,12.00,89.00
2026-05-19T11:48:00Z,12.00,89.00
2026-05-19T11:49:00Z,12.00,89.00
2026-05-19T11:50:00Z,12.00,89.00
2026-05-19T11:51:00Z,12.00,89.00
2026-05-19T11:54:00Z,12.00,89.00
2026-05-19T11:56:00Z,12.00,88.00
2026-05-19T11:59:00Z,12.00,89.00
2026-05-19T12:04:00Z,12.00,88.00
2026-05-19T12:05:00Z,12.00,89.00
2026-05-19T12:11:00Z,12.00,89.00
2026-05-19T12:17:00Z,12.00,89.00
2026-05-19T12:19:00Z,12.00,89.00
2026-05-19T12:22:00Z,12.00,90.00
2026-05-19T12:25:00Z,12.00,90.00
2026-05-19T12:27:00Z,12.00,90.00
2026-05-19T12:29:00Z,12.00,90.00
2026-05-19T12:30:00Z,12.00,90.00
2026-05-19T12:33:00Z,12.00,90.00
2026-05-19T12:41:00Z,12.00,90.00
2026-05-19T12:43:00Z,12.00,90.00
2026-05-19T12:50:00Z,12.00,89.00
2026-05-19T12:51:00Z,12.00,89.00
2026-05-19T12:53:00Z,12.00,89.00
2026-05-19T12:57:00Z,12.00,88.00
2026-05-19T12:58:00Z,12.00,88.00
2026-05-19T12:59:00Z,12.00,88.00
2026-05-19T13:00:00Z,12.00,89.00
2026-05-19T13:01:00Z,12.00,89.00
2026-05-19T13:02:00Z,12.00,89.00
2026-05-19T13:03:00Z,12.00,89.00
2026-05-19T13:04:00Z,12.00,89.00
2026-05-19T13:08:00Z,12.00,89.00
2026-05-19T13:09:00Z,12.00,89.00
2026-05-19T13:10:00Z,12.00,89.00
2026-05-19T13:11:00Z,12.00,89.00
2026-05-19T13:12:00Z,12.00,89.00
2026-05-19T13:13:00Z,12.00,89.00
2026-05-19T13:15:00Z,12.00,90.00
2026-05-19T13:17:00Z,12.00,90.00
2026-05-19T13:18:00Z,12.00,90.00
2026-05-19T13:19:00Z,12.00,90.00
2026-05-19T13:20:00Z,12.00,90.00
2026-05-19T13:21:00Z,12.00,90.00
2026-05-19T13:22:00Z,12.00,90.00
2026-05-19T13:23:00Z,12.00,90.00
2026-05-19T13:24:00Z,12.00,90.00
2026-05-19T13:25:00Z,12.00,90.00
2026-05-19T13:26:00Z,12.00,90.00
2026-05-19T13:27:00Z,11.00,90.00
2026-05-19T13:28:00Z,11.00,90.00
2026-05-19T13:30:00Z,11.00,90.00
2026-05-19T13:31:00Z,12.00,89.99
2026-05-19T13:33:00Z,12.00,90.00
2026-05-19T13:34:00Z,11.93,90.00
2026-05-19T13:35:00Z,12.00,90.00
2026-05-19T13:36:00Z,12.00,90.00
2026-05-19T13:37:00Z,12.00,89.76
2026-05-19T13:38:00Z,11.47,90.21
2026-05-19T13:39:00Z,10.76,91.00
2026-05-19T13:40:00Z,8.24,92.63
2026-05-19T13:41:00Z,7.73,93.73
2026-05-19T13:42:00Z,6.00,94.03
2026-05-19T13:43:00Z,7.01,93.30
2026-05-19T13:44:00Z,7.34,93.03
2026-05-19T13:45:00Z,8.64,93.42
2026-05-19T13:46:00Z,5.00,94.75
2026-05-19T13:47:00Z,4.25,96.00
2026-05-19T13:48:00Z,4.00,96.89
2026-05-19T13:49:00Z,4.00,97.00
2026-05-19T13:50:00Z,3.21,97.00
2026-05-19T13:51:00Z,3.00,97.77
2026-05-19T13:52:00Z,3.00,97.00
2026-05-19T13:53:00Z,2.96,97.63
2026-05-19T13:54:00Z,3.00,97.29
2026-05-19T13:55:00Z,3.22,97.11
2026-05-19T13:56:00Z,3.94,97.00
2026-05-19T13:57:00Z,4.00,97.00
2026-05-19T13:58:00Z,4.00,96.00
2026-05-19T13:59:00Z,3.08,97.00
2026-05-19T14:00:00Z,3.31,97.00
2026-05-19T14:01:00Z,4.00,96.52
2026-05-19T14:02:00Z,3.43,96.24
2026-05-19T14:03:00Z,2.23,98.00
2026-05-19T14:04:00Z,2.47,97.90
2026-05-19T14:05:00Z,3.01,97.73
2026-05-19T14:06:00Z,4.00,96.70
2026-05-19T14:07:00Z,4.00,97.00
2026-05-19T14:08:00Z,3.88,96.00
2026-05-19T14:09:00Z,4.38,96.85
2026-05-19T14:10:00Z,4.95,96.00
2026-05-19T14:11:00Z,7.23,93.29
2026-05-19T14:12:00Z,7.00,93.29
2026-05-19T14:13:00Z,5.33,93.29
2026-05-19T14:14:00Z,4.43,95.91
2026-05-19T14:15:00Z,4.92,96.05
2026-05-19T14:16:00Z,5.00,96.03
2026-05-19T14:17:00Z,5.84,95.00
2026-05-19T14:18:00Z,5.08,95.00
2026-05-19T14:19:00Z,4.72,96.00
2026-05-19T14:20:00Z,4.99,96.00
2026-05-19T14:21:00Z,4.93,96.90
2026-05-19T14:22:00Z,5.00,95.45
2026-05-19T14:23:00Z,6.00,95.99
2026-05-19T14:24:00Z,5.38,95.97
2026-05-19T14:25:00Z,4.20,96.00
2026-05-19T14:26:00Z,4.65,96.00
2026-05-19T14:27:00Z,6.00,95.25
2026-05-19T14:28:00Z,6.00,95.00
2026-05-19T14:29:00Z,5.08,95.64
2026-05-19T14:30:00Z,4.82,96.99
2026-05-19T14:31:00Z,1.95,98.00
2026-05-19T14:32:00Z,2.00,98.00
2026-05-19T14:33:00Z,2.20,97.95
2026-05-19T14:34:00Z,3.12,96.52
2026-05-19T14:35:00Z,3.96,96.39
2026-05-19T14:36:00Z,4.44,95.51
2026-05-19T14:37:00Z,6.61,94.00
2026-05-19T14:38:00Z,7.43,93.56
2026-05-19T14:39:00Z,7.75,92.99
2026-05-19T14:40:00Z,7.62,92.97
2026-05-19T14:41:00Z,6.68,94.00
2026-05-19T14:42:00Z,7.43,94.00
2026-05-19T14:43:00Z,6.97,93.52
2026-05-19T14:44:00Z,6.44,94.95
2026-05-19T14:45:00Z,7.19,93.72
2026-05-19T14:46:00Z,7.90,93.63
2026-05-19T14:47:00Z,7.81,93.18
2026-05-19T14:48:00Z,8.00,93.00
2026-05-19T14:49:00Z,7.23,93.00
2026-05-19T14:50:00Z,6.41,94.26
2026-05-19T14:51:00Z,5.11,94.98
2026-05-19T14:52:00Z,6.87,94.05
2026-05-19T14:53:00Z,6.12,94.81
2026-05-19T14:54:00Z,7.28,94.05
2026-05-19T14:55:00Z,7.98,93.00
2026-05-19T14:56:00Z,7.71,93.00
2026-05-19T14:57:00Z,6.68,94.11
2026-05-19T14:58:00Z,5.90,94.50
2026-05-19T14:59:00Z,5.57,95.50
2026-05-19T15:00:00Z,2.95,96.69
2026-05-19T15:01:00Z,2.10,97.95
2026-05-19T15:02:00Z,1.79,98.26
2026-05-19T15:03:00Z,1.00,99.00
2026-05-19T15:04:00Z,1.00,99.00
2026-05-19T15:05:00Z,1.00,99.00
2026-05-19T15:06:00Z,1.00,99.00
2026-05-19T15:07:00Z,1.00,99.00
2026-05-19T15:08:00Z,1.06,99.00
2026-05-19T15:09:00Z,1.00,99.00
2026-05-19T15:10:00Z,1.00,99.00
2026-05-19T15:12:00Z,1.00,99.00
