# event_ticker=KXATPMATCH-26MAY21KOVUGO
# final_score=6-4 6-7(10) 6-2
# score_resolution=6-4 6-7 6-2
# match_winner=Aleksandar Kovacevic
# fav_player=Aleksandar Kovacevic
# dog_player=Camilo Ugo Carabelli
# kalshi_date=2026-05-21
timestamp,Aleksandar Kovacevic,Camilo Ugo Carabelli
2026-05-21T13:39:00Z,31.00,71.00
2026-05-21T13:40:00Z,31.00,71.00
2026-05-21T13:41:00Z,31.00,71.00
2026-05-21T13:42:00Z,31.00,71.00
2026-05-21T13:45:00Z,31.00,71.00
2026-05-21T13:47:00Z,31.00,71.00
2026-05-21T13:48:00Z,31.00,71.00
2026-05-21T13:49:00Z,31.00,71.00
2026-05-21T13:50:00Z,31.00,71.00
2026-05-21T13:51:00Z,31.00,71.00
2026-05-21T13:53:00Z,30.25,71.00
2026-05-21T13:54:00Z,31.00,71.00
2026-05-21T13:55:00Z,31.00,71.00
2026-05-21T13:56:00Z,30.27,71.00
2026-05-21T13:58:00Z,30.27,71.00
2026-05-21T13:59:00Z,31.00,71.00
2026-05-21T14:01:00Z,31.00,71.00
2026-05-21T14:03:00Z,31.00,71.00
2026-05-21T14:04:00Z,31.00,71.00
2026-05-21T14:05:00Z,31.00,71.00
2026-05-21T14:06:00Z,31.00,71.00
2026-05-21T14:07:00Z,31.00,71.00
2026-05-21T14:08:00Z,31.00,71.00
2026-05-21T14:11:00Z,31.00,71.00
2026-05-21T14:12:00Z,30.00,71.00
2026-05-21T14:13:00Z,30.00,71.00
2026-05-21T14:16:00Z,30.00,71.00
2026-05-21T14:18:00Z,30.00,71.00
2026-05-21T14:19:00Z,30.00,71.00
2026-05-21T14:20:00Z,31.00,71.00
2026-05-21T14:21:00Z,31.00,71.00
2026-05-21T14:22:00Z,31.00,70.00
2026-05-21T14:25:00Z,31.00,71.00
2026-05-21T14:26:00Z,31.00,71.00
2026-05-21T14:28:00Z,31.00,71.00
2026-05-21T14:29:00Z,31.00,71.00
2026-05-21T14:30:00Z,31.00,71.00
2026-05-21T14:31:00Z,31.00,71.00
2026-05-21T14:32:00Z,31.00,71.00
2026-05-21T14:34:00Z,31.00,71.00
2026-05-21T14:35:00Z,31.00,71.00
2026-05-21T14:36:00Z,31.00,71.00
2026-05-21T14:37:00Z,30.01,70.85
2026-05-21T14:38:00Z,31.00,71.00
2026-05-21T14:39:00Z,31.00,71.00
2026-05-21T14:40:00Z,31.00,71.00
2026-05-21T14:42:00Z,31.00,71.00
2026-05-21T14:43:00Z,31.00,71.00
2026-05-21T14:44:00Z,31.00,71.00
2026-05-21T14:45:00Z,31.00,71.00
2026-05-21T14:46:00Z,31.00,71.00
2026-05-21T14:47:00Z,31.00,71.00
2026-05-21T14:48:00Z,31.00,71.00
2026-05-21T14:49:00Z,31.00,70.00
2026-05-21T14:50:00Z,31.00,71.00
2026-05-21T14:51:00Z,31.00,71.00
2026-05-21T14:52:00Z,31.00,71.00
2026-05-21T14:53:00Z,31.00,71.00
2026-05-21T14:54:00Z,31.00,71.00
2026-05-21T14:55:00Z,31.00,71.00
2026-05-21T14:56:00Z,31.00,71.00
2026-05-21T14:57:00Z,31.00,71.00
2026-05-21T14:58:00Z,31.00,71.00
2026-05-21T14:59:00Z,31.00,71.00
2026-05-21T15:01:00Z,31.00,71.00
2026-05-21T15:02:00Z,31.00,71.00
2026-05-21T15:03:00Z,31.00,71.00
2026-05-21T15:04:00Z,29.38,71.00
2026-05-21T15:05:00Z,31.00,71.00
2026-05-21T15:06:00Z,31.00,71.00
2026-05-21T15:07:00Z,31.00,71.00
2026-05-21T15:08:00Z,31.00,71.00
2026-05-21T15:09:00Z,30.00,71.00
2026-05-21T15:10:00Z,30.00,71.00
2026-05-21T15:11:00Z,30.87,69.99
2026-05-21T15:12:00Z,30.96,71.00
2026-05-21T15:13:00Z,31.00,71.00
2026-05-21T15:14:00Z,31.00,71.00
2026-05-21T15:15:00Z,31.00,71.00
2026-05-21T15:16:00Z,31.00,71.00
2026-05-21T15:17:00Z,30.02,71.00
2026-05-21T15:18:00Z,28.10,72.86
2026-05-21T15:19:00Z,25.64,74.59
2026-05-21T15:20:00Z,26.97,73.65
2026-05-21T15:21:00Z,26.14,74.18
2026-05-21T15:22:00Z,26.05,74.17
2026-05-21T15:23:00Z,25.71,74.25
2026-05-21T15:24:00Z,25.60,73.91
2026-05-21T15:25:00Z,27.59,71.54
2026-05-21T15:26:00Z,26.94,75.33
2026-05-21T15:27:00Z,26.10,75.00
2026-05-21T15:28:00Z,26.00,75.00
2026-05-21T15:29:00Z,28.52,72.98
2026-05-21T15:30:00Z,30.51,69.62
2026-05-21T15:31:00Z,35.32,69.05
2026-05-21T15:32:00Z,43.03,58.36
2026-05-21T15:33:00Z,40.35,61.38
2026-05-21T15:34:00Z,37.10,61.55
2026-05-21T15:35:00Z,37.56,62.22
2026-05-21T15:36:00Z,33.48,68.09
2026-05-21T15:37:00Z,37.79,63.00
2026-05-21T15:38:00Z,46.94,64.42
2026-05-21T15:39:00Z,39.78,59.72
2026-05-21T15:40:00Z,50.83,50.47
2026-05-21T15:41:00Z,51.00,50.00
2026-05-21T15:42:00Z,51.24,50.23
2026-05-21T15:43:00Z,48.55,53.71
2026-05-21T15:44:00Z,46.44,53.93
2026-05-21T15:45:00Z,45.18,55.76
2026-05-21T15:46:00Z,48.24,52.79
2026-05-21T15:47:00Z,54.83,46.90
2026-05-21T15:48:00Z,53.84,46.95
2026-05-21T15:49:00Z,53.22,48.13
2026-05-21T15:50:00Z,53.99,48.00
2026-05-21T15:51:00Z,55.27,48.65
2026-05-21T15:52:00Z,57.43,45.34
2026-05-21T15:53:00Z,59.71,42.08
2026-05-21T15:54:00Z,59.27,41.06
2026-05-21T15:55:00Z,61.19,40.66
2026-05-21T15:56:00Z,61.02,40.17
2026-05-21T15:57:00Z,58.98,42.07
2026-05-21T15:58:00Z,59.19,41.83
2026-05-21T15:59:00Z,62.87,38.22
2026-05-21T16:00:00Z,61.10,39.87
2026-05-21T16:01:00Z,64.34,36.23
2026-05-21T16:02:00Z,63.84,37.03
2026-05-21T16:03:00Z,63.51,37.24
2026-05-21T16:04:00Z,63.80,36.86
2026-05-21T16:05:00Z,64.39,36.76
2026-05-21T16:06:00Z,66.06,35.54
2026-05-21T16:07:00Z,60.23,39.69
2026-05-21T16:08:00Z,59.11,41.48
2026-05-21T16:09:00Z,61.30,40.82
2026-05-21T16:10:00Z,61.39,39.89
2026-05-21T16:11:00Z,62.84,38.02
2026-05-21T16:12:00Z,63.93,36.75
2026-05-21T16:13:00Z,66.94,33.55
2026-05-21T16:14:00Z,66.90,34.24
2026-05-21T16:15:00Z,62.07,39.78
2026-05-21T16:16:00Z,59.13,41.63
2026-05-21T16:17:00Z,59.78,41.19
2026-05-21T16:18:00Z,57.97,44.35
2026-05-21T16:19:00Z,57.04,45.27
2026-05-21T16:20:00Z,53.73,48.29
2026-05-21T16:21:00Z,60.64,42.17
2026-05-21T16:22:00Z,62.85,38.01
2026-05-21T16:23:00Z,59.38,40.85
2026-05-21T16:24:00Z,57.71,42.77
2026-05-21T16:25:00Z,56.97,43.62
2026-05-21T16:26:00Z,57.06,43.87
2026-05-21T16:27:00Z,59.63,39.60
2026-05-21T16:28:00Z,61.67,39.46
2026-05-21T16:29:00Z,59.87,41.61
2026-05-21T16:30:00Z,62.51,38.88
2026-05-21T16:31:00Z,59.82,40.62
2026-05-21T16:32:00Z,61.34,39.49
2026-05-21T16:33:00Z,57.10,43.20
2026-05-21T16:34:00Z,56.82,44.94
2026-05-21T16:35:00Z,55.96,43.88
2026-05-21T16:36:00Z,52.82,48.01
2026-05-21T16:37:00Z,54.66,47.36
2026-05-21T16:38:00Z,50.00,50.44
2026-05-21T16:39:00Z,54.15,48.46
2026-05-21T16:40:00Z,56.54,41.04
2026-05-21T16:41:00Z,61.07,40.07
2026-05-21T16:42:00Z,59.25,42.42
2026-05-21T16:43:00Z,56.04,44.64
2026-05-21T16:44:00Z,55.04,46.11
2026-05-21T16:45:00Z,54.92,45.83
2026-05-21T16:46:00Z,58.73,43.79
2026-05-21T16:47:00Z,60.62,40.40
2026-05-21T16:48:00Z,61.93,40.19
2026-05-21T16:49:00Z,60.31,40.50
2026-05-21T16:50:00Z,57.95,42.61
2026-05-21T16:51:00Z,57.17,43.86
2026-05-21T16:52:00Z,55.91,45.11
2026-05-21T16:53:00Z,55.76,45.86
2026-05-21T16:54:00Z,55.44,44.90
2026-05-21T16:55:00Z,50.21,51.58
2026-05-21T16:56:00Z,52.03,47.47
2026-05-21T16:57:00Z,59.86,40.03
2026-05-21T16:58:00Z,58.51,43.39
2026-05-21T16:59:00Z,64.51,43.31
2026-05-21T17:00:00Z,52.07,48.47
2026-05-21T17:01:00Z,61.76,36.72
2026-05-21T17:02:00Z,75.54,22.58
2026-05-21T17:03:00Z,81.38,18.02
2026-05-21T17:04:00Z,88.89,11.55
2026-05-21T17:05:00Z,79.20,19.37
2026-05-21T17:06:00Z,62.29,40.85
2026-05-21T17:07:00Z,44.79,55.32
2026-05-21T17:08:00Z,63.66,36.73
2026-05-21T17:09:00Z,85.98,13.65
2026-05-21T17:10:00Z,69.92,31.46
2026-05-21T17:11:00Z,56.22,49.78
2026-05-21T17:12:00Z,58.72,40.42
2026-05-21T17:13:00Z,54.34,45.72
2026-05-21T17:14:00Z,64.48,35.29
2026-05-21T17:15:00Z,52.22,48.37
2026-05-21T17:16:00Z,61.69,43.78
2026-05-21T17:17:00Z,38.65,62.07
2026-05-21T17:18:00Z,37.88,61.32
2026-05-21T17:19:00Z,38.43,59.86
2026-05-21T17:20:00Z,40.87,60.20
2026-05-21T17:21:00Z,40.61,60.72
2026-05-21T17:22:00Z,39.92,60.74
2026-05-21T17:23:00Z,39.30,61.15
2026-05-21T17:24:00Z,34.28,64.01
2026-05-21T17:25:00Z,37.74,61.50
2026-05-21T17:26:00Z,36.71,65.51
2026-05-21T17:27:00Z,33.84,68.37
2026-05-21T17:28:00Z,41.53,56.62
2026-05-21T17:29:00Z,47.55,55.21
2026-05-21T17:30:00Z,44.48,54.76
2026-05-21T17:31:00Z,41.01,60.61
2026-05-21T17:32:00Z,40.83,61.45
2026-05-21T17:33:00Z,37.65,62.55
2026-05-21T17:34:00Z,33.10,65.11
2026-05-21T17:35:00Z,44.78,57.79
2026-05-21T17:36:00Z,45.82,54.89
2026-05-21T17:37:00Z,45.96,54.88
2026-05-21T17:38:00Z,50.74,52.00
2026-05-21T17:39:00Z,57.19,42.49
2026-05-21T17:40:00Z,64.54,34.65
2026-05-21T17:41:00Z,77.45,22.58
2026-05-21T17:42:00Z,83.02,17.28
2026-05-21T17:43:00Z,86.12,13.81
2026-05-21T17:44:00Z,86.52,13.54
2026-05-21T17:45:00Z,87.08,12.39
2026-05-21T17:46:00Z,90.32,8.99
2026-05-21T17:47:00Z,87.20,12.76
2026-05-21T17:48:00Z,84.40,16.19
2026-05-21T17:49:00Z,73.39,26.26
2026-05-21T17:50:00Z,73.72,24.90
2026-05-21T17:51:00Z,75.57,24.28
2026-05-21T17:52:00Z,84.96,15.08
2026-05-21T17:53:00Z,82.48,17.55
2026-05-21T17:54:00Z,85.24,17.30
2026-05-21T17:55:00Z,70.30,27.63
2026-05-21T17:56:00Z,79.49,20.38
2026-05-21T17:57:00Z,89.57,9.03
2026-05-21T17:58:00Z,90.30,9.88
2026-05-21T17:59:00Z,91.94,8.32
2026-05-21T18:00:00Z,96.72,3.45
2026-05-21T18:01:00Z,98.85,2.58
2026-05-21T18:02:00Z,99.00,1.00
2026-05-21T18:03:00Z,99.00,1.00
2026-05-21T18:04:00Z,99.00,1.00
