# event_ticker=KXATPCHALLENGERMATCH-26JUN01SEAKRU
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Henry Searle
# fav_player=Mitchell Krueger
# dog_player=Henry Searle
# kalshi_date=2026-06-01
timestamp,Henry Searle,Mitchell Krueger
2026-06-03T05:36:00Z,61.00,41.00
2026-06-03T05:37:00Z,60.00,41.00
2026-06-03T05:39:00Z,60.00,41.00
2026-06-03T05:40:00Z,60.00,40.68
2026-06-03T05:42:00Z,60.00,41.00
2026-06-03T05:43:00Z,60.54,41.00
2026-06-03T05:44:00Z,60.54,41.00
2026-06-03T05:46:00Z,60.54,40.00
2026-06-03T05:48:00Z,61.00,41.00
2026-06-03T05:49:00Z,61.00,41.00
2026-06-03T05:51:00Z,61.00,41.00
2026-06-03T05:52:00Z,61.00,41.00
2026-06-03T05:54:00Z,61.00,41.00
2026-06-03T05:55:00Z,61.00,41.00
2026-06-03T05:56:00Z,61.00,41.00
2026-06-03T05:58:00Z,61.00,41.00
2026-06-03T06:00:00Z,61.00,40.20
2026-06-03T06:04:00Z,60.96,41.00
2026-06-03T06:06:00Z,60.39,41.00
2026-06-03T06:08:00Z,60.39,41.00
2026-06-03T06:09:00Z,61.00,41.00
2026-06-03T06:10:00Z,61.00,41.00
2026-06-03T06:11:00Z,61.00,41.00
2026-06-03T06:12:00Z,61.00,41.00
2026-06-03T06:13:00Z,61.00,41.00
2026-06-03T06:14:00Z,61.00,40.00
2026-06-03T06:15:00Z,61.00,41.00
2026-06-03T06:16:00Z,61.00,41.00
2026-06-03T06:17:00Z,61.00,41.00
2026-06-03T06:18:00Z,61.00,41.00
2026-06-03T06:19:00Z,60.00,41.00
2026-06-03T06:22:00Z,60.00,40.00
2026-06-03T06:23:00Z,60.00,41.00
2026-06-03T06:25:00Z,60.00,41.00
2026-06-03T06:26:00Z,60.00,41.00
2026-06-03T06:29:00Z,60.00,41.00
2026-06-03T06:30:00Z,60.00,41.00
2026-06-03T06:32:00Z,61.00,40.00
2026-06-03T06:34:00Z,61.00,41.00
2026-06-03T06:35:00Z,61.00,41.00
2026-06-03T06:37:00Z,61.00,40.05
2026-06-03T06:40:00Z,61.00,39.92
2026-06-03T06:41:00Z,61.00,41.00
2026-06-03T06:47:00Z,60.00,41.00
2026-06-03T06:52:00Z,61.00,41.00
2026-06-03T06:53:00Z,61.00,40.99
2026-06-03T06:54:00Z,61.00,41.00
2026-06-03T06:56:00Z,61.00,40.01
2026-06-03T06:57:00Z,61.00,39.00
2026-06-03T06:59:00Z,61.00,40.42
2026-06-03T07:01:00Z,61.00,41.00
2026-06-03T07:02:00Z,61.00,39.47
2026-06-03T07:04:00Z,61.00,40.00
2026-06-03T07:05:00Z,61.00,41.00
2026-06-03T07:08:00Z,61.99,39.45
2026-06-03T07:09:00Z,61.99,38.83
2026-06-03T07:11:00Z,61.99,40.00
2026-06-03T07:13:00Z,61.99,39.19
2026-06-03T07:16:00Z,61.00,40.00
2026-06-03T07:18:00Z,62.00,40.00
2026-06-03T07:22:00Z,62.00,40.00
2026-06-03T07:24:00Z,61.00,40.00
2026-06-03T07:26:00Z,61.00,41.00
2026-06-03T07:27:00Z,61.00,41.00
2026-06-03T07:28:00Z,61.00,40.00
2026-06-03T07:30:00Z,61.00,39.00
2026-06-03T07:34:00Z,61.95,41.00
2026-06-03T07:36:00Z,61.24,41.00
2026-06-03T07:39:00Z,61.24,41.00
2026-06-03T07:41:00Z,61.24,39.47
2026-06-03T07:42:00Z,62.00,40.00
2026-06-03T07:47:00Z,62.00,39.00
2026-06-03T07:48:00Z,62.00,39.00
2026-06-03T07:49:00Z,62.00,41.00
2026-06-03T07:51:00Z,60.33,38.02
2026-06-03T07:52:00Z,60.33,40.18
2026-06-03T07:54:00Z,60.33,41.00
2026-06-03T07:57:00Z,60.33,41.00
2026-06-03T07:58:00Z,60.33,39.40
2026-06-03T08:00:00Z,61.00,39.40
2026-06-03T08:02:00Z,61.00,40.00
2026-06-03T08:03:00Z,62.00,40.00
2026-06-03T08:04:00Z,62.00,38.96
2026-06-03T08:06:00Z,62.00,40.00
2026-06-03T08:07:00Z,61.60,40.00
2026-06-03T08:09:00Z,60.00,40.00
2026-06-03T08:10:00Z,60.00,39.00
2026-06-03T08:11:00Z,60.00,40.00
2026-06-03T08:13:00Z,60.00,39.00
2026-06-03T08:15:00Z,61.00,40.00
2026-06-03T08:17:00Z,61.00,40.00
2026-06-03T08:19:00Z,61.00,40.00
2026-06-03T08:22:00Z,60.95,40.00
2026-06-03T08:27:00Z,62.00,40.00
2026-06-03T08:28:00Z,60.00,40.00
2026-06-03T08:29:00Z,59.00,40.00
2026-06-03T08:30:00Z,59.00,40.00
2026-06-03T08:32:00Z,61.00,40.00
2026-06-03T08:38:00Z,60.10,40.00
2026-06-03T08:46:00Z,62.16,40.00
2026-06-03T08:49:00Z,62.16,38.00
2026-06-03T08:50:00Z,62.16,40.00
2026-06-03T08:54:00Z,62.16,40.70
2026-06-03T08:57:00Z,62.16,38.50
2026-06-03T08:59:00Z,62.16,38.00
2026-06-03T09:00:00Z,62.16,41.00
2026-06-03T09:03:00Z,61.00,41.00
2026-06-03T09:09:00Z,61.00,41.00
2026-06-03T09:12:00Z,61.00,41.00
2026-06-03T09:13:00Z,59.00,38.61
2026-06-03T09:18:00Z,59.00,38.61
2026-06-03T09:21:00Z,59.00,38.00
2026-06-03T09:25:00Z,59.00,41.00
2026-06-03T09:26:00Z,59.00,38.00
2026-06-03T09:28:00Z,59.00,41.59
2026-06-03T09:33:00Z,62.00,41.59
2026-06-03T09:35:00Z,62.00,41.59
2026-06-03T09:36:00Z,62.00,38.00
2026-06-03T09:40:00Z,62.00,37.21
2026-06-03T09:41:00Z,62.00,38.00
2026-06-03T09:42:00Z,62.00,38.00
2026-06-03T09:45:00Z,62.00,37.00
2026-06-03T09:47:00Z,63.00,37.00
2026-06-03T09:52:00Z,63.00,37.00
2026-06-03T09:53:00Z,63.00,38.00
2026-06-03T09:59:00Z,63.00,38.00
2026-06-03T10:01:00Z,63.00,41.00
2026-06-03T10:02:00Z,62.00,41.00
2026-06-03T10:03:00Z,62.00,41.00
2026-06-03T10:06:00Z,62.00,38.00
2026-06-03T10:07:00Z,62.00,37.91
2026-06-03T10:10:00Z,62.00,37.91
2026-06-03T10:12:00Z,62.00,37.91
2026-06-03T10:13:00Z,62.00,41.92
2026-06-03T10:14:00Z,62.00,41.92
2026-06-03T10:17:00Z,62.00,41.57
2026-06-03T10:19:00Z,60.00,41.57
2026-06-03T10:21:00Z,59.13,41.57
2026-06-03T10:22:00Z,59.13,38.00
2026-06-03T10:23:00Z,61.00,38.00
2026-06-03T10:25:00Z,61.00,38.00
2026-06-03T10:26:00Z,61.00,41.98
2026-06-03T10:27:00Z,61.00,41.60
2026-06-03T10:33:00Z,61.00,41.60
2026-06-03T10:35:00Z,61.00,41.00
2026-06-03T10:36:00Z,61.00,38.00
2026-06-03T10:37:00Z,61.46,38.00
2026-06-03T10:38:00Z,62.00,38.00
2026-06-03T10:43:00Z,62.00,38.00
2026-06-03T10:45:00Z,62.00,40.00
2026-06-03T10:46:00Z,61.47,40.00
2026-06-03T10:47:00Z,61.47,40.00
2026-06-03T10:48:00Z,61.47,40.00
2026-06-03T10:50:00Z,61.47,38.00
2026-06-03T10:51:00Z,62.00,40.00
2026-06-03T10:52:00Z,62.00,40.00
2026-06-03T10:54:00Z,62.00,40.00
2026-06-03T10:56:00Z,60.00,40.00
2026-06-03T10:59:00Z,62.01,40.00
2026-06-03T11:00:00Z,62.00,40.00
2026-06-03T11:02:00Z,62.00,40.00
2026-06-03T11:03:00Z,58.03,40.00
2026-06-03T11:05:00Z,58.03,41.37
2026-06-03T11:06:00Z,58.03,38.57
2026-06-03T11:07:00Z,58.03,41.00
2026-06-03T11:08:00Z,62.00,38.00
2026-06-03T11:09:00Z,61.85,40.13
2026-06-03T11:10:00Z,58.00,41.00
2026-06-03T11:11:00Z,58.00,38.00
2026-06-03T11:12:00Z,61.00,40.00
2026-06-03T11:14:00Z,61.00,37.00
2026-06-03T11:16:00Z,61.00,41.23
2026-06-03T11:19:00Z,62.00,41.23
2026-06-03T11:20:00Z,62.87,41.23
2026-06-03T11:21:00Z,62.00,41.23
2026-06-03T11:24:00Z,62.00,40.00
2026-06-03T11:25:00Z,62.00,40.00
2026-06-03T11:26:00Z,62.00,40.00
2026-06-03T11:27:00Z,62.00,38.00
2026-06-03T11:30:00Z,62.00,40.74
2026-06-03T11:31:00Z,62.00,41.00
2026-06-03T11:32:00Z,62.00,37.23
2026-06-03T11:34:00Z,62.00,37.23
2026-06-03T11:36:00Z,62.69,37.23
2026-06-03T11:37:00Z,63.00,37.00
2026-06-03T11:38:00Z,63.00,37.00
2026-06-03T11:44:00Z,63.00,39.00
2026-06-03T11:45:00Z,62.00,39.00
2026-06-03T11:46:00Z,62.00,39.36
2026-06-03T11:49:00Z,61.41,39.36
2026-06-03T11:51:00Z,61.41,39.00
2026-06-03T11:52:00Z,58.68,39.00
2026-06-03T11:55:00Z,62.90,39.00
2026-06-03T11:56:00Z,62.00,39.00
2026-06-03T11:57:00Z,62.00,40.00
2026-06-03T11:59:00Z,58.00,40.00
2026-06-03T12:07:00Z,61.00,40.00
2026-06-03T12:08:00Z,58.00,40.00
2026-06-03T12:09:00Z,62.00,40.00
2026-06-03T12:10:00Z,59.35,40.00
2026-06-03T12:11:00Z,62.00,38.86
2026-06-03T12:13:00Z,62.00,40.00
2026-06-03T12:15:00Z,62.00,38.00
2026-06-03T12:16:00Z,62.00,40.00
2026-06-03T12:17:00Z,62.00,40.00
2026-06-03T12:18:00Z,62.00,40.00
2026-06-03T12:19:00Z,62.00,40.00
2026-06-03T12:22:00Z,62.00,39.27
2026-06-03T12:23:00Z,58.00,39.27
2026-06-03T12:29:00Z,58.00,40.00
2026-06-03T12:30:00Z,58.00,38.00
2026-06-03T12:34:00Z,61.00,38.00
2026-06-03T12:35:00Z,61.27,38.00
2026-06-03T12:37:00Z,61.00,38.00
2026-06-03T12:38:00Z,61.00,41.00
2026-06-03T12:39:00Z,61.00,41.00
2026-06-03T12:40:00Z,61.00,41.00
2026-06-03T12:42:00Z,61.00,41.00
2026-06-03T12:43:00Z,61.00,39.61
2026-06-03T12:44:00Z,61.00,38.00
2026-06-03T12:50:00Z,61.00,40.20
2026-06-03T12:51:00Z,58.51,40.20
2026-06-03T12:54:00Z,58.51,40.00
2026-06-03T12:55:00Z,58.51,41.00
2026-06-03T12:56:00Z,58.51,40.85
2026-06-03T12:57:00Z,58.51,40.00
2026-06-03T12:59:00Z,58.00,38.82
2026-06-03T13:00:00Z,58.00,40.00
2026-06-03T13:03:00Z,58.00,40.00
2026-06-03T13:04:00Z,61.00,40.00
2026-06-03T13:05:00Z,57.74,42.28
2026-06-03T13:06:00Z,57.02,42.28
2026-06-03T13:07:00Z,57.02,38.00
2026-06-03T13:08:00Z,57.02,43.85
2026-06-03T13:09:00Z,57.00,43.85
2026-06-03T13:10:00Z,57.00,44.00
2026-06-03T13:11:00Z,59.09,37.07
2026-06-03T13:12:00Z,59.09,43.00
2026-06-03T13:13:00Z,59.00,43.00
2026-06-03T13:15:00Z,59.00,43.93
2026-06-03T13:16:00Z,59.00,37.90
2026-06-03T13:18:00Z,59.00,43.26
2026-06-03T13:19:00Z,59.00,43.26
2026-06-03T13:20:00Z,59.00,44.23
2026-06-03T13:21:00Z,59.00,44.53
2026-06-03T13:23:00Z,59.00,43.51
2026-06-03T13:26:00Z,59.00,44.98
2026-06-03T13:28:00Z,59.00,37.00
2026-06-03T13:29:00Z,59.00,44.00
2026-06-03T13:30:00Z,59.00,42.35
2026-06-03T13:31:00Z,59.00,44.98
2026-06-03T13:32:00Z,59.00,44.98
2026-06-03T13:34:00Z,59.00,45.90
2026-06-03T13:35:00Z,59.00,39.42
2026-06-03T13:36:00Z,57.00,39.42
2026-06-03T13:37:00Z,57.00,45.75
2026-06-03T13:38:00Z,57.00,39.05
2026-06-03T13:40:00Z,59.00,45.95
2026-06-03T13:42:00Z,58.00,45.95
2026-06-03T13:43:00Z,58.00,40.00
2026-06-03T13:45:00Z,56.00,40.00
2026-06-03T13:46:00Z,52.47,62.15
2026-06-03T13:47:00Z,52.47,40.98
2026-06-03T13:48:00Z,55.00,40.98
2026-06-03T13:50:00Z,55.00,51.66
2026-06-03T13:51:00Z,55.00,52.00
2026-06-03T13:52:00Z,55.00,43.00
2026-06-03T13:53:00Z,55.00,52.00
2026-06-03T13:54:00Z,58.30,48.64
2026-06-03T13:55:00Z,58.30,43.16
2026-06-03T13:56:00Z,58.30,42.66
2026-06-03T13:57:00Z,59.00,43.00
2026-06-03T13:58:00Z,59.00,41.63
2026-06-03T13:59:00Z,59.00,39.71
2026-06-03T14:00:00Z,59.00,39.71
2026-06-03T14:01:00Z,59.00,42.00
2026-06-03T14:03:00Z,59.00,41.00
2026-06-03T14:04:00Z,59.00,41.00
2026-06-03T14:06:00Z,60.00,41.00
2026-06-03T14:09:00Z,59.00,41.00
2026-06-03T14:10:00Z,59.00,38.00
2026-06-03T14:11:00Z,58.00,43.00
2026-06-03T14:12:00Z,54.00,43.00
2026-06-03T14:13:00Z,59.00,44.08
2026-06-03T14:14:00Z,59.00,44.08
2026-06-03T14:18:00Z,54.48,45.00
2026-06-03T14:20:00Z,54.48,46.00
2026-06-03T14:21:00Z,60.27,39.00
2026-06-03T14:22:00Z,60.27,44.00
2026-06-03T14:23:00Z,60.27,44.00
2026-06-03T14:24:00Z,58.00,44.00
2026-06-03T14:25:00Z,58.00,41.90
2026-06-03T14:27:00Z,53.87,44.00
2026-06-03T14:28:00Z,53.87,42.00
2026-06-03T14:30:00Z,58.00,42.00
2026-06-03T14:33:00Z,38.23,46.84
2026-06-03T14:34:00Z,38.23,49.19
2026-06-03T14:35:00Z,54.32,49.19
2026-06-03T14:37:00Z,54.32,45.15
2026-06-03T14:38:00Z,57.00,42.00
2026-06-03T14:39:00Z,52.00,42.00
2026-06-03T14:40:00Z,52.00,42.00
2026-06-03T14:41:00Z,52.00,45.00
2026-06-03T14:42:00Z,52.00,45.94
2026-06-03T14:43:00Z,57.00,40.50
2026-06-03T14:44:00Z,57.00,39.00
2026-06-03T14:45:00Z,57.00,42.00
2026-06-03T14:46:00Z,59.34,42.00
2026-06-03T14:47:00Z,60.00,42.00
2026-06-03T14:48:00Z,60.00,42.00
2026-06-03T14:50:00Z,55.00,42.00
2026-06-03T14:51:00Z,55.00,41.59
2026-06-03T14:52:00Z,60.00,39.00
2026-06-03T14:53:00Z,60.00,39.00
2026-06-03T14:54:00Z,57.00,39.00
2026-06-03T14:55:00Z,57.00,40.15
2026-06-03T14:56:00Z,57.00,41.00
2026-06-03T14:57:00Z,61.00,39.03
2026-06-03T14:58:00Z,58.00,39.03
2026-06-03T14:59:00Z,54.91,39.03
2026-06-03T15:00:00Z,54.91,41.00
2026-06-03T15:01:00Z,54.91,38.00
2026-06-03T15:02:00Z,54.91,39.42
2026-06-03T15:06:00Z,61.02,39.42
2026-06-03T15:08:00Z,62.00,45.70
2026-06-03T15:09:00Z,59.57,45.70
2026-06-03T15:10:00Z,59.57,41.61
2026-06-03T15:12:00Z,58.00,41.61
2026-06-03T15:13:00Z,58.00,41.00
2026-06-03T15:16:00Z,58.00,39.00
2026-06-03T15:18:00Z,58.00,37.23
2026-06-03T15:19:00Z,58.00,42.00
2026-06-03T15:20:00Z,61.00,42.00
2026-06-03T15:21:00Z,61.00,42.00
2026-06-03T15:22:00Z,57.70,42.00
2026-06-03T15:23:00Z,61.16,39.00
2026-06-03T15:24:00Z,61.00,39.00
2026-06-03T15:25:00Z,61.00,42.00
2026-06-03T15:27:00Z,60.00,42.00
2026-06-03T15:28:00Z,60.00,42.00
2026-06-03T15:31:00Z,60.00,40.92
2026-06-03T15:32:00Z,61.04,43.75
2026-06-03T15:34:00Z,61.34,43.75
2026-06-03T15:36:00Z,61.34,42.06
2026-06-03T15:37:00Z,61.34,42.00
2026-06-03T15:38:00Z,61.00,42.00
2026-06-03T15:39:00Z,60.72,43.28
2026-06-03T15:40:00Z,61.00,41.82
2026-06-03T15:41:00Z,58.67,42.72
2026-06-03T15:42:00Z,56.74,42.69
2026-06-03T15:43:00Z,55.37,45.38
2026-06-03T15:44:00Z,55.50,46.06
2026-06-03T15:45:00Z,56.28,45.84
2026-06-03T15:46:00Z,58.06,42.22
2026-06-03T15:47:00Z,58.47,42.73
2026-06-03T15:48:00Z,59.75,41.62
2026-06-03T15:49:00Z,65.10,31.96
2026-06-03T15:50:00Z,76.95,24.94
2026-06-03T15:51:00Z,73.64,26.66
2026-06-03T15:52:00Z,78.61,25.44
2026-06-03T15:53:00Z,80.63,19.27
2026-06-03T15:54:00Z,79.05,21.65
2026-06-03T15:55:00Z,77.84,22.75
2026-06-03T15:56:00Z,78.00,23.04
2026-06-03T15:57:00Z,77.29,23.73
2026-06-03T15:58:00Z,74.01,26.05
2026-06-03T15:59:00Z,77.22,23.14
2026-06-03T16:00:00Z,80.69,21.58
2026-06-03T16:01:00Z,79.98,22.56
2026-06-03T16:02:00Z,80.36,22.50
2026-06-03T16:03:00Z,80.91,22.00
2026-06-03T16:04:00Z,80.78,21.33
2026-06-03T16:05:00Z,82.26,17.59
2026-06-03T16:06:00Z,82.83,17.47
2026-06-03T16:07:00Z,81.92,20.28
2026-06-03T16:08:00Z,87.94,13.90
2026-06-03T16:09:00Z,93.01,8.65
2026-06-03T16:10:00Z,93.45,9.78
2026-06-03T16:11:00Z,89.06,11.85
2026-06-03T16:12:00Z,87.89,9.98
2026-06-03T16:13:00Z,93.30,8.13
2026-06-03T16:14:00Z,92.99,7.22
2026-06-03T16:15:00Z,93.61,7.60
2026-06-03T16:16:00Z,95.00,6.88
2026-06-03T16:17:00Z,93.00,8.76
2026-06-03T16:18:00Z,91.59,8.87
2026-06-03T16:19:00Z,93.71,8.40
2026-06-03T16:20:00Z,92.59,9.70
2026-06-03T16:21:00Z,94.21,6.78
2026-06-03T16:22:00Z,95.73,5.87
2026-06-03T16:23:00Z,95.99,5.28
2026-06-03T16:24:00Z,95.30,6.71
2026-06-03T16:25:00Z,94.27,7.41
2026-06-03T16:26:00Z,95.00,7.75
2026-06-03T16:27:00Z,95.53,4.00
2026-06-03T16:28:00Z,94.58,7.84
2026-06-03T16:29:00Z,95.20,9.09
2026-06-03T16:30:00Z,91.33,8.88
2026-06-03T16:31:00Z,93.99,8.04
2026-06-03T16:32:00Z,92.11,7.45
2026-06-03T16:33:00Z,95.48,5.35
2026-06-03T16:34:00Z,96.40,4.98
2026-06-03T16:35:00Z,96.47,3.71
2026-06-03T16:36:00Z,96.41,5.06
2026-06-03T16:37:00Z,97.04,4.43
2026-06-03T16:38:00Z,98.76,2.40
2026-06-03T16:39:00Z,96.14,2.38
2026-06-03T16:40:00Z,96.13,5.64
2026-06-03T16:41:00Z,93.18,5.46
2026-06-03T16:42:00Z,95.00,5.10
2026-06-03T16:43:00Z,96.99,4.56
2026-06-03T16:44:00Z,96.11,4.58
2026-06-03T16:45:00Z,97.74,3.99
2026-06-03T16:46:00Z,97.95,4.00
2026-06-03T16:47:00Z,97.15,4.12
2026-06-03T16:48:00Z,96.93,5.00
2026-06-03T16:49:00Z,97.01,3.34
2026-06-03T16:50:00Z,93.17,9.39
2026-06-03T16:51:00Z,93.63,8.05
2026-06-03T16:52:00Z,93.71,9.49
2026-06-03T16:53:00Z,98.43,3.04
2026-06-03T16:54:00Z,99.00,1.00
2026-06-03T16:55:00Z,99.00,1.00
2026-06-03T16:56:00Z,99.00,1.00
2026-06-03T16:59:00Z,99.00,1.00
2026-06-03T17:00:00Z,99.00,1.00
2026-06-03T17:01:00Z,99.00,1.00
