# event_ticker=KXATPMATCH-25AUG11FONATM
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Terence Atmane
# fav_player=Joao Fonseca
# dog_player=Terence Atmane
# kalshi_date=2025-08-11
timestamp,Joao Fonseca,Terence Atmane
2025-08-11T21:38:00Z,77.00,25.00
2025-08-11T21:39:00Z,77.00,25.00
2025-08-11T21:42:00Z,77.00,25.00
2025-08-11T21:43:00Z,77.00,25.00
2025-08-11T21:46:00Z,77.00,25.00
2025-08-11T21:50:00Z,77.00,25.00
2025-08-11T21:51:00Z,77.00,25.00
2025-08-11T21:57:00Z,77.00,25.00
2025-08-11T21:58:00Z,77.00,25.00
2025-08-11T21:59:00Z,77.00,25.00
2025-08-11T22:02:00Z,77.00,25.00
2025-08-11T22:13:00Z,77.00,25.00
2025-08-11T22:20:00Z,77.00,23.95
2025-08-11T22:35:00Z,77.00,23.95
2025-08-11T22:39:00Z,77.02,23.95
2025-08-11T22:45:00Z,77.00,24.84
2025-08-11T22:46:00Z,77.00,25.00
2025-08-11T22:50:00Z,77.00,25.00
2025-08-11T22:57:00Z,77.00,25.00
2025-08-11T23:03:00Z,75.00,25.00
2025-08-11T23:13:00Z,74.00,25.00
2025-08-11T23:25:00Z,74.00,25.00
2025-08-11T23:26:00Z,74.00,25.03
2025-08-11T23:29:00Z,74.00,26.00
2025-08-11T23:31:00Z,74.00,26.00
2025-08-11T23:33:00Z,76.00,26.00
2025-08-11T23:34:00Z,76.00,26.00
2025-08-11T23:35:00Z,76.00,23.28
2025-08-11T23:36:00Z,76.00,26.00
2025-08-11T23:37:00Z,76.00,26.00
2025-08-11T23:38:00Z,76.00,26.00
2025-08-11T23:41:00Z,77.00,25.00
2025-08-11T23:42:00Z,76.00,26.00
2025-08-11T23:43:00Z,76.00,26.00
2025-08-11T23:44:00Z,76.00,26.00
2025-08-11T23:46:00Z,76.00,26.00
2025-08-11T23:47:00Z,76.00,26.00
2025-08-11T23:48:00Z,76.00,26.25
2025-08-11T23:49:00Z,75.00,26.25
2025-08-11T23:51:00Z,75.78,26.25
2025-08-11T23:52:00Z,75.78,25.00
2025-08-11T23:53:00Z,74.00,28.02
2025-08-11T23:54:00Z,72.00,30.83
2025-08-11T23:55:00Z,68.73,35.19
2025-08-11T23:56:00Z,63.36,42.95
2025-08-11T23:57:00Z,63.00,38.67
2025-08-11T23:58:00Z,65.01,39.61
2025-08-11T23:59:00Z,66.98,39.87
2025-08-12T00:00:00Z,66.00,33.00
2025-08-12T00:01:00Z,69.00,35.21
2025-08-12T00:02:00Z,67.43,36.00
2025-08-12T00:04:00Z,67.00,31.00
2025-08-12T00:05:00Z,67.00,37.00
2025-08-12T00:06:00Z,65.85,38.00
2025-08-12T00:07:00Z,65.00,38.18
2025-08-12T00:08:00Z,61.51,40.53
2025-08-12T00:09:00Z,55.00,44.51
2025-08-12T00:10:00Z,49.78,48.99
2025-08-12T00:11:00Z,48.17,54.81
2025-08-12T00:12:00Z,46.70,56.00
2025-08-12T00:13:00Z,42.96,59.20
2025-08-12T00:14:00Z,45.47,58.77
2025-08-12T00:15:00Z,46.00,58.77
2025-08-12T00:16:00Z,45.92,56.00
2025-08-12T00:17:00Z,46.00,56.00
2025-08-12T00:18:00Z,45.95,56.32
2025-08-12T00:19:00Z,45.02,55.37
2025-08-12T00:20:00Z,44.62,55.65
2025-08-12T00:21:00Z,45.71,56.88
2025-08-12T00:22:00Z,44.00,59.25
2025-08-12T00:23:00Z,44.00,59.25
2025-08-12T00:24:00Z,46.00,56.94
2025-08-12T00:25:00Z,44.00,57.57
2025-08-12T00:26:00Z,46.32,57.57
2025-08-12T00:27:00Z,43.10,60.13
2025-08-12T00:28:00Z,44.51,55.11
2025-08-12T00:29:00Z,43.62,56.92
2025-08-12T00:30:00Z,42.71,60.28
2025-08-12T00:31:00Z,44.01,58.00
2025-08-12T00:32:00Z,43.39,58.00
2025-08-12T00:33:00Z,37.65,64.45
2025-08-12T00:34:00Z,32.97,69.43
2025-08-12T00:35:00Z,28.44,76.36
2025-08-12T00:36:00Z,31.47,67.89
2025-08-12T00:37:00Z,27.07,76.91
2025-08-12T00:38:00Z,21.83,83.13
2025-08-12T00:39:00Z,12.60,87.72
2025-08-12T00:40:00Z,15.07,89.56
2025-08-12T00:41:00Z,2.49,92.35
2025-08-12T00:42:00Z,8.48,94.53
2025-08-12T00:43:00Z,6.25,95.40
2025-08-12T00:44:00Z,3.00,97.80
2025-08-12T00:45:00Z,3.43,98.23
2025-08-12T00:46:00Z,3.43,96.00
2025-08-12T00:47:00Z,3.06,96.00
2025-08-12T00:48:00Z,3.54,96.00
2025-08-12T00:50:00Z,3.73,96.01
2025-08-12T00:51:00Z,6.82,93.80
2025-08-12T00:52:00Z,2.00,93.00
2025-08-12T00:53:00Z,10.37,86.09
2025-08-12T00:54:00Z,9.45,91.07
2025-08-12T00:55:00Z,15.69,87.84
2025-08-12T00:56:00Z,9.51,85.95
2025-08-12T00:57:00Z,15.03,79.40
2025-08-12T00:58:00Z,16.94,80.76
2025-08-12T00:59:00Z,11.60,91.73
2025-08-12T01:00:00Z,5.36,93.94
2025-08-12T01:01:00Z,2.61,97.98
2025-08-12T01:02:00Z,3.04,97.42
2025-08-12T01:03:00Z,6.62,96.32
2025-08-12T01:04:00Z,8.00,92.36
2025-08-12T01:05:00Z,8.10,91.39
2025-08-12T01:06:00Z,6.00,96.88
2025-08-12T01:07:00Z,7.58,91.02
2025-08-12T01:08:00Z,7.38,91.00
2025-08-12T01:09:00Z,1.18,97.96
2025-08-12T01:10:00Z,1.18,99.00
2025-08-12T01:11:00Z,1.18,99.00
