# event_ticker=KXATPMATCH-26MAR22JODETC
# final_score=7-5 6-4
# score_resolution=5-7 4-6
# match_winner=Tomas Martin Etcheverry
# fav_player=Rafael Jodar
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2026-03-22
timestamp,Rafael Jodar,Tomas Martin Etcheverry
2026-03-22T14:02:00Z,58.00,43.00
2026-03-22T14:03:00Z,58.00,43.00
2026-03-22T14:04:00Z,58.00,43.00
2026-03-22T14:09:00Z,58.00,43.00
2026-03-22T14:11:00Z,58.00,43.00
2026-03-22T14:12:00Z,58.00,43.00
2026-03-22T14:13:00Z,58.00,43.00
2026-03-22T14:14:00Z,58.00,43.00
2026-03-22T14:15:00Z,58.00,43.00
2026-03-22T14:16:00Z,58.00,43.00
2026-03-22T14:18:00Z,58.00,43.00
2026-03-22T14:21:00Z,58.00,43.00
2026-03-22T14:22:00Z,58.00,43.00
2026-03-22T14:26:00Z,58.00,43.00
2026-03-22T14:27:00Z,58.00,43.02
2026-03-22T14:29:00Z,57.00,44.00
2026-03-22T14:30:00Z,57.00,44.00
2026-03-22T14:33:00Z,57.00,44.00
2026-03-22T14:35:00Z,57.00,44.00
2026-03-22T14:36:00Z,57.00,44.00
2026-03-22T14:38:00Z,57.00,44.00
2026-03-22T14:39:00Z,57.00,44.00
2026-03-22T14:40:00Z,57.00,44.00
2026-03-22T14:41:00Z,57.00,44.00
2026-03-22T14:43:00Z,57.00,43.00
2026-03-22T14:44:00Z,57.00,43.97
2026-03-22T14:47:00Z,57.00,44.00
2026-03-22T14:51:00Z,57.00,44.00
2026-03-22T14:52:00Z,57.00,44.00
2026-03-22T14:56:00Z,57.00,44.00
2026-03-22T14:57:00Z,57.00,44.00
2026-03-22T14:58:00Z,57.00,44.00
2026-03-22T14:59:00Z,57.00,44.00
2026-03-22T15:00:00Z,57.00,44.00
2026-03-22T15:01:00Z,56.00,45.00
2026-03-22T15:02:00Z,57.00,45.00
2026-03-22T15:06:00Z,57.00,45.00
2026-03-22T15:07:00Z,57.00,44.39
2026-03-22T15:08:00Z,57.00,45.00
2026-03-22T15:09:00Z,57.00,45.00
2026-03-22T15:10:00Z,57.00,45.00
2026-03-22T15:11:00Z,57.00,45.00
2026-03-22T15:12:00Z,57.00,45.00
2026-03-22T15:13:00Z,56.00,45.00
2026-03-22T15:15:00Z,57.00,45.00
2026-03-22T15:17:00Z,57.00,45.00
2026-03-22T15:19:00Z,57.00,45.00
2026-03-22T15:20:00Z,57.00,45.00
2026-03-22T15:21:00Z,57.00,45.00
2026-03-22T15:22:00Z,57.00,45.00
2026-03-22T15:23:00Z,57.00,45.00
2026-03-22T15:24:00Z,57.00,45.00
2026-03-22T15:25:00Z,57.00,45.00
2026-03-22T15:26:00Z,57.00,45.00
2026-03-22T15:27:00Z,57.00,44.00
2026-03-22T15:29:00Z,57.00,44.00
2026-03-22T15:31:00Z,57.00,44.00
2026-03-22T15:34:00Z,57.00,44.00
2026-03-22T15:35:00Z,57.00,44.00
2026-03-22T15:36:00Z,57.00,44.00
2026-03-22T15:39:00Z,57.00,44.00
2026-03-22T15:40:00Z,57.00,45.00
2026-03-22T15:41:00Z,57.00,45.00
2026-03-22T15:42:00Z,57.00,45.00
2026-03-22T15:43:00Z,57.00,45.00
2026-03-22T15:44:00Z,57.00,45.00
2026-03-22T15:45:00Z,57.00,45.00
2026-03-22T15:46:00Z,57.00,44.67
2026-03-22T15:47:00Z,56.63,45.00
2026-03-22T15:48:00Z,56.63,45.00
2026-03-22T15:49:00Z,56.63,45.00
2026-03-22T15:51:00Z,56.00,45.00
2026-03-22T15:52:00Z,56.00,44.24
2026-03-22T15:53:00Z,56.00,45.00
2026-03-22T15:54:00Z,56.00,45.00
2026-03-22T15:55:00Z,56.00,46.00
2026-03-22T15:56:00Z,56.00,46.00
2026-03-22T15:57:00Z,56.00,46.00
2026-03-22T15:58:00Z,56.00,46.00
2026-03-22T15:59:00Z,56.00,46.00
2026-03-22T16:02:00Z,56.00,46.00
2026-03-22T16:04:00Z,56.03,46.00
2026-03-22T16:05:00Z,56.00,46.00
2026-03-22T16:06:00Z,56.00,45.00
2026-03-22T16:07:00Z,56.00,45.00
2026-03-22T16:08:00Z,56.00,45.76
2026-03-22T16:09:00Z,56.00,46.00
2026-03-22T16:10:00Z,56.00,46.00
2026-03-22T16:11:00Z,55.89,46.00
2026-03-22T16:12:00Z,55.89,46.00
2026-03-22T16:13:00Z,55.00,46.00
2026-03-22T16:14:00Z,55.99,46.00
2026-03-22T16:15:00Z,55.00,46.00
2026-03-22T16:16:00Z,55.00,46.00
2026-03-22T16:17:00Z,55.00,46.00
2026-03-22T16:18:00Z,55.99,46.00
2026-03-22T16:20:00Z,55.00,45.99
2026-03-22T16:21:00Z,55.00,45.99
2026-03-22T16:22:00Z,55.00,46.00
2026-03-22T16:23:00Z,55.00,46.00
2026-03-22T16:24:00Z,55.00,46.00
2026-03-22T16:25:00Z,55.63,46.00
2026-03-22T16:26:00Z,55.00,46.00
2026-03-22T16:27:00Z,55.79,46.00
2026-03-22T16:30:00Z,55.00,46.00
2026-03-22T16:31:00Z,55.00,46.00
2026-03-22T16:32:00Z,55.00,46.00
2026-03-22T16:33:00Z,55.00,46.00
2026-03-22T16:35:00Z,55.00,46.00
2026-03-22T16:36:00Z,55.60,46.00
2026-03-22T16:37:00Z,55.00,46.00
2026-03-22T16:38:00Z,55.00,46.00
2026-03-22T16:40:00Z,55.00,46.00
2026-03-22T16:41:00Z,55.00,46.00
2026-03-22T16:42:00Z,56.00,46.00
2026-03-22T16:43:00Z,56.00,46.00
2026-03-22T16:45:00Z,56.00,46.00
2026-03-22T16:46:00Z,56.00,46.00
2026-03-22T16:47:00Z,56.00,46.00
2026-03-22T16:48:00Z,55.31,46.00
2026-03-22T16:49:00Z,55.00,46.00
2026-03-22T16:50:00Z,55.67,46.00
2026-03-22T16:51:00Z,56.00,46.00
2026-03-22T16:52:00Z,56.00,46.00
2026-03-22T16:53:00Z,56.00,46.00
2026-03-22T16:54:00Z,56.00,46.00
2026-03-22T16:55:00Z,56.00,46.00
2026-03-22T16:56:00Z,56.00,46.00
2026-03-22T16:57:00Z,56.00,46.00
2026-03-22T16:58:00Z,56.00,46.00
2026-03-22T16:59:00Z,56.00,46.00
2026-03-22T17:00:00Z,56.00,46.00
2026-03-22T17:01:00Z,56.00,46.60
2026-03-22T17:02:00Z,56.00,46.60
2026-03-22T17:03:00Z,56.00,45.46
2026-03-22T17:04:00Z,56.00,46.00
2026-03-22T17:05:00Z,56.00,46.00
2026-03-22T17:06:00Z,56.00,46.00
2026-03-22T17:07:00Z,56.00,46.00
2026-03-22T17:09:00Z,56.00,46.00
2026-03-22T17:10:00Z,56.00,46.00
2026-03-22T17:11:00Z,56.00,45.34
2026-03-22T17:14:00Z,56.00,46.00
2026-03-22T17:16:00Z,56.00,46.00
2026-03-22T17:17:00Z,56.00,46.00
2026-03-22T17:19:00Z,56.00,46.00
2026-03-22T17:20:00Z,56.00,46.00
2026-03-22T17:21:00Z,56.00,46.00
2026-03-22T17:22:00Z,56.00,46.00
2026-03-22T17:23:00Z,56.00,46.00
2026-03-22T17:25:00Z,56.00,46.00
2026-03-22T17:26:00Z,55.83,46.00
2026-03-22T17:27:00Z,55.97,46.00
2026-03-22T17:29:00Z,56.00,46.00
2026-03-22T17:30:00Z,56.00,46.06
2026-03-22T17:31:00Z,56.00,46.00
2026-03-22T17:32:00Z,56.00,46.85
2026-03-22T17:33:00Z,53.75,47.00
2026-03-22T17:34:00Z,55.00,47.00
2026-03-22T17:35:00Z,55.00,47.00
2026-03-22T17:36:00Z,55.00,47.00
2026-03-22T17:37:00Z,55.00,47.00
2026-03-22T17:38:00Z,55.00,47.00
2026-03-22T17:42:00Z,55.00,47.00
2026-03-22T17:43:00Z,55.00,47.00
2026-03-22T17:44:00Z,53.00,47.83
2026-03-22T17:45:00Z,54.00,47.87
2026-03-22T17:46:00Z,54.00,48.00
2026-03-22T17:47:00Z,54.00,48.00
2026-03-22T17:48:00Z,54.00,48.00
2026-03-22T17:49:00Z,55.00,46.97
2026-03-22T17:50:00Z,55.00,47.00
2026-03-22T17:51:00Z,55.00,48.02
2026-03-22T17:52:00Z,55.00,46.98
2026-03-22T17:53:00Z,55.00,47.31
2026-03-22T17:54:00Z,55.57,47.04
2026-03-22T17:55:00Z,55.10,47.00
2026-03-22T17:56:00Z,55.10,47.00
2026-03-22T17:57:00Z,55.42,47.00
2026-03-22T17:58:00Z,55.00,46.37
2026-03-22T17:59:00Z,55.66,47.00
2026-03-22T18:00:00Z,55.00,47.00
2026-03-22T18:01:00Z,55.00,47.00
2026-03-22T18:02:00Z,55.00,46.93
2026-03-22T18:03:00Z,54.30,47.44
2026-03-22T18:04:00Z,55.56,46.98
2026-03-22T18:05:00Z,55.40,45.98
2026-03-22T18:06:00Z,58.94,42.94
2026-03-22T18:07:00Z,58.10,42.98
2026-03-22T18:08:00Z,57.89,42.33
2026-03-22T18:09:00Z,58.09,43.68
2026-03-22T18:10:00Z,51.74,47.28
2026-03-22T18:11:00Z,50.89,50.71
2026-03-22T18:12:00Z,52.33,50.64
2026-03-22T18:13:00Z,42.60,59.32
2026-03-22T18:14:00Z,45.26,53.54
2026-03-22T18:15:00Z,50.49,48.10
2026-03-22T18:16:00Z,54.67,46.04
2026-03-22T18:17:00Z,54.86,46.69
2026-03-22T18:18:00Z,51.03,50.70
2026-03-22T18:19:00Z,51.12,50.77
2026-03-22T18:20:00Z,52.74,48.17
2026-03-22T18:21:00Z,51.08,49.25
2026-03-22T18:22:00Z,53.16,47.53
2026-03-22T18:23:00Z,57.75,45.87
2026-03-22T18:24:00Z,59.24,42.03
2026-03-22T18:25:00Z,55.23,43.99
2026-03-22T18:26:00Z,57.63,46.19
2026-03-22T18:27:00Z,54.98,45.97
2026-03-22T18:28:00Z,53.01,48.00
2026-03-22T18:29:00Z,56.00,45.39
2026-03-22T18:30:00Z,58.41,44.54
2026-03-22T18:31:00Z,58.95,42.87
2026-03-22T18:32:00Z,58.95,42.19
2026-03-22T18:33:00Z,61.73,38.92
2026-03-22T18:34:00Z,60.32,42.66
2026-03-22T18:35:00Z,60.81,41.41
2026-03-22T18:36:00Z,57.73,44.07
2026-03-22T18:37:00Z,60.96,41.59
2026-03-22T18:38:00Z,58.94,41.27
2026-03-22T18:39:00Z,59.98,39.93
2026-03-22T18:40:00Z,60.74,39.99
2026-03-22T18:41:00Z,62.47,42.08
2026-03-22T18:42:00Z,63.37,38.03
2026-03-22T18:43:00Z,68.18,30.33
2026-03-22T18:44:00Z,64.47,38.67
2026-03-22T18:45:00Z,60.99,40.50
2026-03-22T18:46:00Z,60.67,39.61
2026-03-22T18:47:00Z,60.47,41.01
2026-03-22T18:48:00Z,63.06,38.07
2026-03-22T18:49:00Z,57.75,41.40
2026-03-22T18:50:00Z,58.56,51.45
2026-03-22T18:51:00Z,52.32,48.18
2026-03-22T18:52:00Z,35.42,65.02
2026-03-22T18:53:00Z,35.69,64.93
2026-03-22T18:54:00Z,36.74,63.44
2026-03-22T18:55:00Z,32.10,70.18
2026-03-22T18:56:00Z,32.94,67.22
2026-03-22T18:57:00Z,30.68,66.72
2026-03-22T18:58:00Z,31.29,68.40
2026-03-22T18:59:00Z,33.54,67.87
2026-03-22T19:00:00Z,34.74,66.26
2026-03-22T19:01:00Z,38.14,64.13
2026-03-22T19:02:00Z,38.26,63.24
2026-03-22T19:03:00Z,39.70,60.67
2026-03-22T19:04:00Z,39.00,60.36
2026-03-22T19:05:00Z,38.21,61.61
2026-03-22T19:06:00Z,41.10,59.05
2026-03-22T19:07:00Z,39.46,60.39
2026-03-22T19:08:00Z,36.24,64.81
2026-03-22T19:09:00Z,34.88,65.63
2026-03-22T19:10:00Z,25.47,74.98
2026-03-22T19:11:00Z,19.60,78.45
2026-03-22T19:12:00Z,15.09,84.62
2026-03-22T19:13:00Z,16.27,83.89
2026-03-22T19:14:00Z,14.17,85.30
2026-03-22T19:15:00Z,11.33,88.11
2026-03-22T19:16:00Z,12.75,88.06
2026-03-22T19:17:00Z,13.43,85.23
2026-03-22T19:18:00Z,18.34,80.54
2026-03-22T19:19:00Z,13.40,86.76
2026-03-22T19:20:00Z,11.55,88.62
2026-03-22T19:21:00Z,15.90,86.04
2026-03-22T19:22:00Z,15.85,84.84
2026-03-22T19:23:00Z,15.86,84.98
2026-03-22T19:24:00Z,13.28,85.81
2026-03-22T19:25:00Z,10.89,89.85
2026-03-22T19:26:00Z,11.65,88.06
2026-03-22T19:27:00Z,10.18,89.41
2026-03-22T19:28:00Z,10.94,90.52
2026-03-22T19:29:00Z,10.71,89.09
2026-03-22T19:30:00Z,9.85,87.46
2026-03-22T19:31:00Z,9.01,90.49
2026-03-22T19:32:00Z,10.36,91.00
2026-03-22T19:33:00Z,11.52,89.73
2026-03-22T19:34:00Z,10.94,88.90
2026-03-22T19:35:00Z,9.03,91.03
2026-03-22T19:36:00Z,7.70,90.37
2026-03-22T19:37:00Z,10.91,90.00
2026-03-22T19:38:00Z,10.91,90.00
2026-03-22T19:39:00Z,15.28,87.67
2026-03-22T19:40:00Z,9.98,90.17
2026-03-22T19:41:00Z,6.33,94.57
2026-03-22T19:42:00Z,4.45,95.64
2026-03-22T19:43:00Z,4.29,95.48
2026-03-22T19:44:00Z,4.06,95.64
2026-03-22T19:45:00Z,3.28,96.02
2026-03-22T19:46:00Z,5.70,94.52
2026-03-22T19:47:00Z,6.71,94.91
2026-03-22T19:48:00Z,5.44,94.07
2026-03-22T19:49:00Z,5.49,94.13
2026-03-22T19:50:00Z,5.61,96.69
2026-03-22T19:51:00Z,3.62,95.80
2026-03-22T19:52:00Z,4.65,94.73
2026-03-22T19:53:00Z,2.03,98.80
2026-03-22T19:54:00Z,1.00,99.00
2026-03-22T19:55:00Z,1.00,99.00
2026-03-22T19:56:00Z,1.00,99.00
