# event_ticker=KXATPMATCH-26APR22POPDAM
# final_score=7-6(7) 6-4
# score_resolution=6-7 4-6
# match_winner=Martin Damm
# fav_player=Alexei Popyrin
# dog_player=Martin Damm Jr
# kalshi_date=2026-04-22
timestamp,Alexei Popyrin,Martin Damm Jr
2026-04-23T10:27:00Z,65.00,37.00
2026-04-23T10:32:00Z,65.00,36.00
2026-04-23T10:34:00Z,65.00,36.00
2026-04-23T10:36:00Z,65.00,36.00
2026-04-23T10:38:00Z,65.00,36.00
2026-04-23T10:40:00Z,65.00,36.00
2026-04-23T10:41:00Z,65.00,36.00
2026-04-23T10:42:00Z,65.00,36.00
2026-04-23T10:43:00Z,65.00,36.00
2026-04-23T10:45:00Z,65.00,36.00
2026-04-23T10:56:00Z,65.00,36.00
2026-04-23T11:00:00Z,65.00,37.00
2026-04-23T11:03:00Z,65.00,37.00
2026-04-23T11:07:00Z,65.00,37.00
2026-04-23T11:09:00Z,65.00,36.00
2026-04-23T11:11:00Z,65.00,36.00
2026-04-23T11:22:00Z,64.00,36.00
2026-04-23T11:24:00Z,64.00,37.00
2026-04-23T11:34:00Z,64.00,37.00
2026-04-23T11:35:00Z,64.00,37.00
2026-04-23T11:37:00Z,64.00,37.00
2026-04-23T11:38:00Z,64.00,37.00
2026-04-23T11:40:00Z,64.00,37.00
2026-04-23T11:42:00Z,65.00,37.00
2026-04-23T11:43:00Z,65.00,37.00
2026-04-23T11:45:00Z,65.00,37.00
2026-04-23T11:46:00Z,65.93,37.00
2026-04-23T11:47:00Z,66.00,37.00
2026-04-23T11:48:00Z,66.00,37.00
2026-04-23T11:49:00Z,65.87,37.00
2026-04-23T11:50:00Z,65.13,36.99
2026-04-23T11:51:00Z,67.20,36.99
2026-04-23T11:52:00Z,62.86,38.14
2026-04-23T11:53:00Z,62.99,38.84
2026-04-23T11:54:00Z,62.54,39.97
2026-04-23T11:55:00Z,52.91,47.53
2026-04-23T11:56:00Z,48.39,51.93
2026-04-23T11:57:00Z,57.19,42.97
2026-04-23T11:58:00Z,62.61,40.52
2026-04-23T11:59:00Z,64.11,35.99
2026-04-23T12:00:00Z,62.00,38.98
2026-04-23T12:01:00Z,60.16,40.04
2026-04-23T12:02:00Z,59.99,41.00
2026-04-23T12:03:00Z,62.76,41.57
2026-04-23T12:04:00Z,60.88,40.01
2026-04-23T12:05:00Z,62.77,38.00
2026-04-23T12:06:00Z,63.31,37.13
2026-04-23T12:07:00Z,62.87,38.05
2026-04-23T12:08:00Z,65.41,37.09
2026-04-23T12:09:00Z,65.18,35.91
2026-04-23T12:10:00Z,62.99,38.77
2026-04-23T12:11:00Z,63.00,38.29
2026-04-23T12:12:00Z,64.48,35.92
2026-04-23T12:13:00Z,65.00,36.00
2026-04-23T12:14:00Z,65.77,35.87
2026-04-23T12:15:00Z,66.93,35.37
2026-04-23T12:16:00Z,64.98,37.76
2026-04-23T12:17:00Z,63.85,38.79
2026-04-23T12:18:00Z,64.00,38.86
2026-04-23T12:19:00Z,65.05,39.37
2026-04-23T12:20:00Z,66.00,36.00
2026-04-23T12:21:00Z,67.62,34.41
2026-04-23T12:22:00Z,67.77,34.57
2026-04-23T12:23:00Z,65.66,37.52
2026-04-23T12:24:00Z,63.33,37.94
2026-04-23T12:25:00Z,63.33,37.08
2026-04-23T12:26:00Z,65.82,35.07
2026-04-23T12:27:00Z,67.00,34.23
2026-04-23T12:28:00Z,64.03,34.51
2026-04-23T12:29:00Z,62.99,37.38
2026-04-23T12:30:00Z,62.99,35.73
2026-04-23T12:31:00Z,74.45,26.91
2026-04-23T12:32:00Z,74.66,29.97
2026-04-23T12:33:00Z,72.17,23.66
2026-04-23T12:34:00Z,70.72,23.66
2026-04-23T12:35:00Z,71.56,30.48
2026-04-23T12:36:00Z,76.53,26.96
2026-04-23T12:37:00Z,73.29,27.10
2026-04-23T12:38:00Z,70.62,32.43
2026-04-23T12:39:00Z,67.59,33.05
2026-04-23T12:40:00Z,67.49,33.34
2026-04-23T12:41:00Z,68.93,32.02
2026-04-23T12:42:00Z,64.65,35.93
2026-04-23T12:43:00Z,66.01,37.48
2026-04-23T12:44:00Z,64.21,36.10
2026-04-23T12:45:00Z,56.53,43.80
2026-04-23T12:46:00Z,54.40,39.52
2026-04-23T12:47:00Z,58.76,42.03
2026-04-23T12:48:00Z,60.39,41.10
2026-04-23T12:49:00Z,64.49,39.67
2026-04-23T12:50:00Z,60.95,41.60
2026-04-23T12:51:00Z,67.54,34.82
2026-04-23T12:52:00Z,75.74,26.11
2026-04-23T12:53:00Z,65.58,35.38
2026-04-23T12:54:00Z,69.81,31.73
2026-04-23T12:55:00Z,61.12,40.67
2026-04-23T12:56:00Z,66.80,32.91
2026-04-23T12:57:00Z,65.83,34.74
2026-04-23T12:58:00Z,58.95,43.32
2026-04-23T12:59:00Z,57.49,48.82
2026-04-23T13:00:00Z,39.98,60.03
2026-04-23T13:01:00Z,40.49,61.03
2026-04-23T13:02:00Z,41.16,60.70
2026-04-23T13:03:00Z,41.41,60.14
2026-04-23T13:04:00Z,40.25,60.97
2026-04-23T13:05:00Z,40.80,60.81
2026-04-23T13:06:00Z,42.53,59.31
2026-04-23T13:07:00Z,39.67,62.02
2026-04-23T13:08:00Z,38.72,61.91
2026-04-23T13:09:00Z,38.83,62.72
2026-04-23T13:10:00Z,40.59,59.08
2026-04-23T13:11:00Z,43.33,58.14
2026-04-23T13:12:00Z,47.66,56.82
2026-04-23T13:13:00Z,49.14,54.63
2026-04-23T13:14:00Z,55.56,52.89
2026-04-23T13:15:00Z,57.35,50.70
2026-04-23T13:16:00Z,53.37,50.69
2026-04-23T13:17:00Z,48.43,49.99
2026-04-23T13:18:00Z,48.68,53.88
2026-04-23T13:19:00Z,49.90,53.55
2026-04-23T13:20:00Z,51.99,49.82
2026-04-23T13:21:00Z,50.96,50.38
2026-04-23T13:22:00Z,47.57,54.41
2026-04-23T13:23:00Z,45.28,56.52
2026-04-23T13:24:00Z,41.51,60.88
2026-04-23T13:25:00Z,43.73,59.78
2026-04-23T13:26:00Z,37.96,63.09
2026-04-23T13:27:00Z,7.56,92.46
2026-04-23T13:28:00Z,7.37,92.96
2026-04-23T13:29:00Z,6.09,95.31
2026-04-23T13:30:00Z,4.13,96.59
2026-04-23T13:31:00Z,4.92,96.21
2026-04-23T13:32:00Z,4.04,96.94
2026-04-23T13:33:00Z,4.29,96.12
2026-04-23T13:34:00Z,4.00,96.97
2026-04-23T13:35:00Z,6.20,94.75
2026-04-23T13:36:00Z,11.23,92.61
2026-04-23T13:37:00Z,15.56,83.80
2026-04-23T13:38:00Z,2.48,95.15
2026-04-23T13:39:00Z,1.16,99.00
2026-04-23T13:40:00Z,1.16,99.00
2026-04-23T13:41:00Z,1.00,99.00
2026-04-23T13:42:00Z,1.00,99.00
