# event_ticker=KXATPCHALLENGERMATCH-26APR20GIUFEN
# final_score=7-6(4) 6-2
# score_resolution=7-6 6-2
# match_winner=Massimo Giunta
# fav_player=Massimo Giunta
# dog_player=Andrew Fenty
# kalshi_date=2026-04-20
timestamp,Massimo Giunta,Andrew Fenty
2026-04-21T03:50:00Z,66.00,30.00
2026-04-21T03:52:00Z,66.00,32.00
2026-04-21T03:53:00Z,66.00,32.52
2026-04-21T03:54:00Z,66.00,34.00
2026-04-21T03:55:00Z,65.74,34.00
2026-04-21T03:56:00Z,68.00,34.00
2026-04-21T03:57:00Z,68.00,34.00
2026-04-21T03:59:00Z,68.00,31.57
2026-04-21T04:00:00Z,68.00,34.27
2026-04-21T04:01:00Z,68.00,33.73
2026-04-21T04:02:00Z,68.00,34.00
2026-04-21T04:03:00Z,68.00,34.00
2026-04-21T04:04:00Z,68.00,31.00
2026-04-21T04:05:00Z,68.00,33.00
2026-04-21T04:06:00Z,68.00,33.00
2026-04-21T04:07:00Z,68.00,33.32
2026-04-21T04:08:00Z,68.00,33.33
2026-04-21T04:09:00Z,68.00,34.00
2026-04-21T04:10:00Z,68.00,30.68
2026-04-21T04:12:00Z,68.00,33.56
2026-04-21T04:13:00Z,65.91,34.11
2026-04-21T04:14:00Z,65.91,35.00
2026-04-21T04:15:00Z,65.00,31.22
2026-04-21T04:16:00Z,67.00,34.97
2026-04-21T04:17:00Z,65.00,33.00
2026-04-21T04:18:00Z,65.00,35.00
2026-04-21T04:19:00Z,65.00,35.00
2026-04-21T04:20:00Z,67.00,35.00
2026-04-21T04:21:00Z,67.00,35.00
2026-04-21T04:22:00Z,67.00,35.00
2026-04-21T04:23:00Z,65.00,33.31
2026-04-21T04:24:00Z,65.00,31.00
2026-04-21T04:25:00Z,65.00,34.71
2026-04-21T04:26:00Z,68.00,31.00
2026-04-21T04:27:00Z,68.00,33.79
2026-04-21T04:28:00Z,68.00,34.00
2026-04-21T04:29:00Z,68.00,31.00
2026-04-21T04:30:00Z,68.00,33.74
2026-04-21T04:31:00Z,68.00,33.94
2026-04-21T04:32:00Z,65.00,34.00
2026-04-21T04:34:00Z,68.00,34.00
2026-04-21T04:35:00Z,68.00,34.73
2026-04-21T04:36:00Z,66.00,34.95
2026-04-21T04:37:00Z,66.00,31.00
2026-04-21T04:38:00Z,65.86,31.00
2026-04-21T04:39:00Z,65.86,34.06
2026-04-21T04:41:00Z,67.00,35.00
2026-04-21T04:42:00Z,67.00,35.00
2026-04-21T04:43:00Z,67.00,35.00
2026-04-21T04:44:00Z,67.00,35.00
2026-04-21T04:45:00Z,67.17,31.00
2026-04-21T04:46:00Z,67.17,34.00
2026-04-21T04:47:00Z,68.00,31.00
2026-04-21T04:48:00Z,68.00,32.03
2026-04-21T04:49:00Z,67.83,32.03
2026-04-21T04:50:00Z,67.00,34.13
2026-04-21T04:51:00Z,66.42,34.00
2026-04-21T04:52:00Z,67.00,34.00
2026-04-21T04:53:00Z,67.00,34.61
2026-04-21T04:54:00Z,66.00,35.00
2026-04-21T04:55:00Z,67.00,34.68
2026-04-21T04:56:00Z,65.39,33.92
2026-04-21T04:57:00Z,65.39,35.00
2026-04-21T04:58:00Z,65.39,31.66
2026-04-21T04:59:00Z,65.39,31.00
2026-04-21T05:00:00Z,65.39,31.52
2026-04-21T05:02:00Z,65.39,35.00
2026-04-21T05:03:00Z,65.39,35.00
2026-04-21T05:04:00Z,67.00,35.00
2026-04-21T05:05:00Z,67.00,35.00
2026-04-21T05:06:00Z,65.51,35.00
2026-04-21T05:07:00Z,67.00,35.00
2026-04-21T05:08:00Z,67.00,34.00
2026-04-21T05:09:00Z,65.00,31.24
2026-04-21T05:10:00Z,65.00,32.10
2026-04-21T05:11:00Z,68.00,34.00
2026-04-21T05:12:00Z,68.00,31.00
2026-04-21T05:13:00Z,67.00,31.62
2026-04-21T05:14:00Z,67.00,31.27
2026-04-21T05:15:00Z,67.00,31.00
2026-04-21T05:16:00Z,68.00,33.82
2026-04-21T05:17:00Z,67.00,34.00
2026-04-21T05:19:00Z,67.00,31.00
2026-04-21T05:20:00Z,67.78,31.00
2026-04-21T05:21:00Z,68.00,31.00
2026-04-21T05:22:00Z,68.00,34.00
2026-04-21T05:23:00Z,65.00,31.08
2026-04-21T05:24:00Z,65.01,31.08
2026-04-21T05:25:00Z,68.00,31.00
2026-04-21T05:26:00Z,65.27,34.00
2026-04-21T05:27:00Z,68.35,33.94
2026-04-21T05:28:00Z,68.98,33.84
2026-04-21T05:29:00Z,67.26,32.36
2026-04-21T05:30:00Z,68.00,33.89
2026-04-21T05:31:00Z,67.05,33.99
2026-04-21T05:32:00Z,65.00,34.98
2026-04-21T05:33:00Z,66.96,34.16
2026-04-21T05:34:00Z,65.00,32.38
2026-04-21T05:35:00Z,67.00,34.65
2026-04-21T05:36:00Z,65.74,34.16
2026-04-21T05:37:00Z,67.00,35.00
2026-04-21T05:38:00Z,67.46,35.00
2026-04-21T05:39:00Z,67.00,34.18
2026-04-21T05:40:00Z,67.00,34.12
2026-04-21T05:41:00Z,67.00,34.13
2026-04-21T05:42:00Z,67.00,35.24
2026-04-21T05:43:00Z,65.33,35.51
2026-04-21T05:44:00Z,65.33,35.10
2026-04-21T05:45:00Z,65.19,32.07
2026-04-21T05:46:00Z,66.01,32.93
2026-04-21T05:47:00Z,66.00,34.91
2026-04-21T05:48:00Z,66.00,33.09
2026-04-21T05:49:00Z,65.00,34.11
2026-04-21T05:50:00Z,65.99,33.67
2026-04-21T05:51:00Z,67.00,35.92
2026-04-21T05:52:00Z,66.69,33.49
2026-04-21T05:53:00Z,67.00,35.12
2026-04-21T05:54:00Z,67.00,32.60
2026-04-21T05:55:00Z,67.00,34.81
2026-04-21T05:56:00Z,67.00,32.28
2026-04-21T05:57:00Z,65.88,34.51
2026-04-21T05:58:00Z,65.00,33.95
2026-04-21T05:59:00Z,66.39,32.91
2026-04-21T06:00:00Z,67.00,34.98
2026-04-21T06:01:00Z,65.09,34.98
2026-04-21T06:02:00Z,67.00,34.98
2026-04-21T06:03:00Z,67.00,34.40
2026-04-21T06:04:00Z,67.00,35.49
2026-04-21T06:05:00Z,65.04,35.60
2026-04-21T06:06:00Z,67.00,35.81
2026-04-21T06:07:00Z,67.00,35.00
2026-04-21T06:08:00Z,64.59,36.00
2026-04-21T06:09:00Z,66.00,35.97
2026-04-21T06:10:00Z,66.00,36.00
2026-04-21T06:11:00Z,66.00,35.65
2026-04-21T06:12:00Z,64.00,34.78
2026-04-21T06:13:00Z,66.00,36.00
2026-04-21T06:14:00Z,66.00,33.91
2026-04-21T06:15:00Z,66.00,34.17
2026-04-21T06:16:00Z,67.00,34.17
2026-04-21T06:17:00Z,65.55,33.00
2026-04-21T06:18:00Z,65.55,35.00
2026-04-21T06:19:00Z,66.93,33.36
2026-04-21T06:20:00Z,67.00,35.00
2026-04-21T06:21:00Z,67.00,33.05
2026-04-21T06:22:00Z,67.00,33.13
2026-04-21T06:23:00Z,67.00,35.19
2026-04-21T06:24:00Z,66.53,35.08
2026-04-21T06:25:00Z,67.00,36.00
2026-04-21T06:27:00Z,67.00,36.00
2026-04-21T06:28:00Z,65.00,36.00
2026-04-21T06:29:00Z,67.00,33.00
2026-04-21T06:30:00Z,67.00,33.00
2026-04-21T06:31:00Z,67.00,35.00
2026-04-21T06:32:00Z,67.00,35.00
2026-04-21T06:34:00Z,65.00,34.25
2026-04-21T06:35:00Z,65.00,33.00
2026-04-21T06:36:00Z,65.00,35.00
2026-04-21T06:37:00Z,67.00,35.00
2026-04-21T06:38:00Z,67.00,34.36
2026-04-21T06:39:00Z,67.80,34.36
2026-04-21T06:40:00Z,67.80,35.00
2026-04-21T06:41:00Z,67.80,35.00
2026-04-21T06:42:00Z,65.00,34.75
2026-04-21T06:43:00Z,65.00,33.94
2026-04-21T06:44:00Z,65.00,35.00
2026-04-21T06:45:00Z,67.00,35.00
2026-04-21T06:46:00Z,67.00,33.16
2026-04-21T06:47:00Z,67.00,35.00
2026-04-21T06:48:00Z,65.00,35.00
2026-04-21T06:49:00Z,65.00,35.00
2026-04-21T06:50:00Z,65.00,33.38
2026-04-21T06:51:00Z,65.00,35.21
2026-04-21T06:52:00Z,65.27,35.66
2026-04-21T06:53:00Z,65.27,33.44
2026-04-21T06:54:00Z,66.00,33.91
2026-04-21T06:55:00Z,66.00,33.00
2026-04-21T06:56:00Z,66.00,35.00
2026-04-21T06:58:00Z,66.00,35.79
2026-04-21T07:00:00Z,66.00,34.82
2026-04-21T07:01:00Z,65.88,35.00
2026-04-21T07:02:00Z,66.00,34.31
2026-04-21T07:03:00Z,67.00,34.88
2026-04-21T07:04:00Z,67.00,34.88
2026-04-21T07:05:00Z,67.00,35.00
2026-04-21T07:06:00Z,67.00,32.03
2026-04-21T07:07:00Z,67.00,32.03
2026-04-21T07:08:00Z,67.00,31.17
2026-04-21T07:10:00Z,65.00,33.00
2026-04-21T07:11:00Z,65.00,35.00
2026-04-21T07:12:00Z,65.00,35.00
2026-04-21T07:13:00Z,66.00,35.00
2026-04-21T07:14:00Z,66.00,33.20
2026-04-21T07:15:00Z,66.00,33.00
2026-04-21T07:16:00Z,65.00,33.00
2026-04-21T07:17:00Z,65.00,33.00
2026-04-21T07:18:00Z,65.80,33.00
2026-04-21T07:19:00Z,66.00,34.16
2026-04-21T07:22:00Z,66.00,35.00
2026-04-21T07:23:00Z,66.00,35.86
2026-04-21T07:25:00Z,65.00,35.00
2026-04-21T07:26:00Z,65.00,35.00
2026-04-21T07:27:00Z,65.00,35.00
2026-04-21T07:28:00Z,66.00,33.00
2026-04-21T07:29:00Z,66.00,35.85
2026-04-21T07:30:00Z,66.00,33.67
2026-04-21T07:31:00Z,67.00,34.45
2026-04-21T07:32:00Z,66.07,35.82
2026-04-21T07:33:00Z,67.00,35.00
2026-04-21T07:34:00Z,67.00,33.43
2026-04-21T07:35:00Z,66.82,35.91
2026-04-21T07:36:00Z,65.00,33.00
2026-04-21T07:37:00Z,65.00,34.49
2026-04-21T07:38:00Z,64.82,35.75
2026-04-21T07:40:00Z,66.00,34.63
2026-04-21T07:41:00Z,66.00,35.00
2026-04-21T07:43:00Z,64.01,35.00
2026-04-21T07:44:00Z,64.01,33.21
2026-04-21T07:45:00Z,66.00,33.21
2026-04-21T07:46:00Z,64.00,35.00
2026-04-21T07:48:00Z,64.00,35.00
2026-04-21T07:49:00Z,66.00,35.00
2026-04-21T07:50:00Z,64.00,35.00
2026-04-21T07:51:00Z,64.00,35.00
2026-04-21T07:54:00Z,64.00,35.00
2026-04-21T07:55:00Z,64.00,35.62
2026-04-21T07:56:00Z,64.00,35.62
2026-04-21T07:58:00Z,66.00,35.00
2026-04-21T07:59:00Z,66.00,35.00
2026-04-21T08:00:00Z,66.00,36.00
2026-04-21T08:01:00Z,66.00,36.00
2026-04-21T08:02:00Z,64.00,36.00
2026-04-21T08:04:00Z,66.00,35.38
2026-04-21T08:05:00Z,66.00,33.29
2026-04-21T08:06:00Z,66.23,33.29
2026-04-21T08:07:00Z,65.00,33.29
2026-04-21T08:08:00Z,67.00,33.29
2026-04-21T08:09:00Z,65.00,33.68
2026-04-21T08:10:00Z,65.00,35.08
2026-04-21T08:11:00Z,67.00,35.08
2026-04-21T08:12:00Z,67.00,35.00
2026-04-21T08:13:00Z,67.00,35.00
2026-04-21T08:14:00Z,67.00,34.32
2026-04-21T08:15:00Z,67.00,34.98
2026-04-21T08:16:00Z,67.00,33.34
2026-04-21T08:18:00Z,67.00,33.00
2026-04-21T08:19:00Z,67.00,35.51
2026-04-21T08:20:00Z,67.00,34.03
2026-04-21T08:21:00Z,67.00,34.03
2026-04-21T08:22:00Z,67.00,35.00
2026-04-21T08:23:00Z,67.00,35.02
2026-04-21T08:25:00Z,66.82,35.78
2026-04-21T08:26:00Z,66.22,33.96
2026-04-21T08:27:00Z,66.22,35.07
2026-04-21T08:28:00Z,66.22,36.00
2026-04-21T08:29:00Z,65.00,36.00
2026-04-21T08:30:00Z,65.00,34.46
2026-04-21T08:31:00Z,65.00,34.04
2026-04-21T08:32:00Z,67.00,35.00
2026-04-21T08:33:00Z,67.00,33.00
2026-04-21T08:35:00Z,67.00,35.00
2026-04-21T08:36:00Z,67.00,35.03
2026-04-21T08:37:00Z,67.00,36.00
2026-04-21T08:38:00Z,67.00,34.98
2026-04-21T08:39:00Z,65.00,33.11
2026-04-21T08:40:00Z,67.00,35.51
2026-04-21T08:41:00Z,65.00,35.51
2026-04-21T08:42:00Z,65.00,33.00
2026-04-21T08:43:00Z,67.13,33.00
2026-04-21T08:44:00Z,67.00,33.00
2026-04-21T08:45:00Z,67.00,33.00
2026-04-21T08:48:00Z,67.00,35.81
2026-04-21T08:50:00Z,67.00,33.00
2026-04-21T08:52:00Z,67.00,35.33
2026-04-21T08:53:00Z,67.00,35.33
2026-04-21T08:54:00Z,65.00,35.33
2026-04-21T08:55:00Z,65.00,35.14
2026-04-21T08:58:00Z,65.00,36.00
2026-04-21T08:59:00Z,65.00,35.72
2026-04-21T09:00:00Z,65.00,33.00
2026-04-21T09:02:00Z,65.00,36.00
2026-04-21T09:03:00Z,66.71,36.00
2026-04-21T09:04:00Z,67.35,36.00
2026-04-21T09:05:00Z,67.28,36.00
2026-04-21T09:07:00Z,67.00,33.00
2026-04-21T09:08:00Z,67.00,32.00
2026-04-21T09:10:00Z,67.00,35.00
2026-04-21T09:11:00Z,67.00,35.26
2026-04-21T09:12:00Z,67.00,34.48
2026-04-21T09:13:00Z,66.01,34.48
2026-04-21T09:15:00Z,66.00,34.00
2026-04-21T09:18:00Z,66.00,35.28
2026-04-21T09:19:00Z,66.00,33.00
2026-04-21T09:20:00Z,66.00,33.59
2026-04-21T09:21:00Z,65.00,33.59
2026-04-21T09:22:00Z,65.00,35.26
2026-04-21T09:23:00Z,66.21,35.90
2026-04-21T09:24:00Z,67.00,33.32
2026-04-21T09:25:00Z,67.00,33.00
2026-04-21T09:26:00Z,67.00,36.00
2026-04-21T09:27:00Z,67.00,33.00
2026-04-21T09:30:00Z,67.00,36.76
2026-04-21T09:31:00Z,67.00,36.80
2026-04-21T09:33:00Z,65.80,35.79
2026-04-21T09:34:00Z,65.00,35.79
2026-04-21T09:35:00Z,65.33,37.00
2026-04-21T09:36:00Z,65.00,37.00
2026-04-21T09:37:00Z,65.96,37.00
2026-04-21T09:38:00Z,66.00,37.00
2026-04-21T09:40:00Z,66.00,37.00
2026-04-21T09:41:00Z,65.62,37.00
2026-04-21T09:42:00Z,65.31,37.00
2026-04-21T09:43:00Z,65.00,37.00
2026-04-21T09:44:00Z,65.00,36.00
2026-04-21T09:45:00Z,65.00,36.00
2026-04-21T09:46:00Z,65.00,33.29
2026-04-21T09:47:00Z,65.00,37.00
2026-04-21T09:48:00Z,65.00,36.21
2026-04-21T09:49:00Z,65.00,37.00
2026-04-21T09:50:00Z,66.00,37.00
2026-04-21T09:52:00Z,65.02,37.00
2026-04-21T09:53:00Z,65.02,37.00
2026-04-21T09:55:00Z,66.00,36.25
2026-04-21T09:56:00Z,64.00,36.25
2026-04-21T09:57:00Z,64.00,36.25
2026-04-21T09:58:00Z,66.00,36.25
2026-04-21T09:59:00Z,66.00,36.25
2026-04-21T10:01:00Z,66.00,33.92
2026-04-21T10:02:00Z,66.00,33.92
2026-04-21T10:03:00Z,66.00,37.00
2026-04-21T10:04:00Z,66.00,36.22
2026-04-21T10:05:00Z,66.00,36.00
2026-04-21T10:08:00Z,66.00,36.00
2026-04-21T10:09:00Z,66.00,36.00
2026-04-21T10:10:00Z,66.00,36.00
2026-04-21T10:12:00Z,66.00,34.22
2026-04-21T10:13:00Z,66.00,36.69
2026-04-21T10:14:00Z,66.00,34.00
2026-04-21T10:16:00Z,65.56,33.05
2026-04-21T10:17:00Z,64.00,36.07
2026-04-21T10:19:00Z,64.00,37.00
2026-04-21T10:21:00Z,66.00,37.00
2026-04-21T10:24:00Z,66.00,37.00
2026-04-21T10:25:00Z,66.00,34.00
2026-04-21T10:27:00Z,66.00,34.68
2026-04-21T10:28:00Z,66.00,36.55
2026-04-21T10:29:00Z,66.00,34.96
2026-04-21T10:30:00Z,66.00,34.00
2026-04-21T10:32:00Z,64.00,34.00
2026-04-21T10:34:00Z,66.00,35.01
2026-04-21T10:36:00Z,66.00,36.00
2026-04-21T10:37:00Z,66.00,36.00
2026-04-21T10:38:00Z,66.00,34.00
2026-04-21T10:40:00Z,66.00,34.00
2026-04-21T10:43:00Z,66.00,36.00
2026-04-21T10:44:00Z,66.00,36.00
2026-04-21T10:49:00Z,66.00,35.98
2026-04-21T10:50:00Z,64.00,34.02
2026-04-21T10:51:00Z,64.00,36.93
2026-04-21T10:52:00Z,63.93,36.93
2026-04-21T10:53:00Z,65.00,36.00
2026-04-21T10:54:00Z,65.00,36.00
2026-04-21T10:57:00Z,65.00,36.00
2026-04-21T10:58:00Z,63.29,36.00
2026-04-21T11:00:00Z,63.29,36.00
2026-04-21T11:01:00Z,63.29,34.00
2026-04-21T11:02:00Z,65.00,34.00
2026-04-21T11:03:00Z,65.00,36.00
2026-04-21T11:04:00Z,65.00,36.00
2026-04-21T11:05:00Z,65.00,34.00
2026-04-21T11:06:00Z,65.00,34.00
2026-04-21T11:07:00Z,65.00,34.00
2026-04-21T11:08:00Z,65.00,34.00
2026-04-21T11:10:00Z,65.00,36.00
2026-04-21T11:11:00Z,65.00,34.43
2026-04-21T11:12:00Z,65.00,36.00
2026-04-21T11:13:00Z,65.00,34.00
2026-04-21T11:14:00Z,65.00,34.00
2026-04-21T11:16:00Z,62.69,34.00
2026-04-21T11:17:00Z,62.69,35.86
2026-04-21T11:19:00Z,64.00,34.00
2026-04-21T11:20:00Z,64.00,34.00
2026-04-21T11:21:00Z,63.78,34.99
2026-04-21T11:22:00Z,63.78,34.03
2026-04-21T11:23:00Z,64.00,36.00
2026-04-21T11:24:00Z,64.00,35.50
2026-04-21T11:25:00Z,64.00,36.00
2026-04-21T11:26:00Z,64.00,36.00
2026-04-21T11:27:00Z,64.00,36.00
2026-04-21T11:28:00Z,64.00,36.00
2026-04-21T11:29:00Z,64.00,36.00
2026-04-21T11:30:00Z,64.00,34.00
2026-04-21T11:31:00Z,64.00,34.00
2026-04-21T11:32:00Z,64.00,34.00
2026-04-21T11:33:00Z,64.00,34.00
2026-04-21T11:34:00Z,65.00,34.00
2026-04-21T11:35:00Z,65.00,34.00
2026-04-21T11:36:00Z,65.00,34.00
2026-04-21T11:37:00Z,64.00,34.00
2026-04-21T11:38:00Z,65.00,36.61
2026-04-21T11:39:00Z,65.00,36.00
2026-04-21T11:40:00Z,65.00,36.00
2026-04-21T11:41:00Z,65.00,34.17
2026-04-21T11:42:00Z,63.68,34.00
2026-04-21T11:43:00Z,63.68,34.00
2026-04-21T11:44:00Z,63.68,36.00
2026-04-21T11:47:00Z,63.68,35.00
2026-04-21T11:49:00Z,65.00,35.00
2026-04-21T11:50:00Z,65.00,36.00
2026-04-21T11:51:00Z,63.00,36.00
2026-04-21T11:52:00Z,63.00,36.00
2026-04-21T11:53:00Z,63.00,35.00
2026-04-21T11:54:00Z,65.00,35.00
2026-04-21T11:56:00Z,65.00,36.00
2026-04-21T11:57:00Z,65.00,36.00
2026-04-21T11:58:00Z,63.00,35.27
2026-04-21T12:00:00Z,66.00,35.00
2026-04-21T12:01:00Z,66.00,35.00
2026-04-21T12:02:00Z,63.00,35.00
2026-04-21T12:04:00Z,66.00,35.09
2026-04-21T12:05:00Z,63.18,35.09
2026-04-21T12:06:00Z,65.00,35.63
2026-04-21T12:08:00Z,65.00,36.00
2026-04-21T12:09:00Z,65.00,36.00
2026-04-21T12:11:00Z,63.00,36.84
2026-04-21T12:12:00Z,63.00,36.84
2026-04-21T12:13:00Z,65.00,36.84
2026-04-21T12:14:00Z,65.00,36.84
2026-04-21T12:16:00Z,65.00,36.73
2026-04-21T12:17:00Z,65.00,37.00
2026-04-21T12:18:00Z,65.00,37.00
2026-04-21T12:19:00Z,65.00,35.00
2026-04-21T12:21:00Z,65.00,35.00
2026-04-21T12:22:00Z,65.00,36.90
2026-04-21T12:23:00Z,64.83,36.30
2026-04-21T12:24:00Z,64.83,37.00
2026-04-21T12:25:00Z,65.00,37.00
2026-04-21T12:26:00Z,64.54,37.00
2026-04-21T12:27:00Z,64.54,35.00
2026-04-21T12:28:00Z,64.54,35.38
2026-04-21T12:29:00Z,65.00,37.00
2026-04-21T12:32:00Z,63.43,37.00
2026-04-21T12:33:00Z,65.00,37.00
2026-04-21T12:34:00Z,65.00,37.00
2026-04-21T12:35:00Z,64.11,35.52
2026-04-21T12:36:00Z,63.00,36.59
2026-04-21T12:37:00Z,65.00,35.00
2026-04-21T12:38:00Z,63.00,36.27
2026-04-21T12:39:00Z,65.00,35.00
2026-04-21T12:40:00Z,65.00,35.00
2026-04-21T12:41:00Z,65.00,36.00
2026-04-21T12:42:00Z,65.00,36.00
2026-04-21T12:43:00Z,63.00,36.00
2026-04-21T12:44:00Z,65.00,36.00
2026-04-21T12:45:00Z,63.00,36.00
2026-04-21T12:46:00Z,63.00,35.00
2026-04-21T12:48:00Z,64.91,36.00
2026-04-21T12:49:00Z,65.00,37.00
2026-04-21T12:50:00Z,65.00,37.00
2026-04-21T12:51:00Z,65.00,37.00
2026-04-21T12:52:00Z,63.00,37.00
2026-04-21T12:53:00Z,65.00,36.62
2026-04-21T12:54:00Z,65.00,35.00
2026-04-21T12:55:00Z,65.00,36.00
2026-04-21T12:56:00Z,65.00,36.85
2026-04-21T12:57:00Z,65.00,37.00
2026-04-21T12:58:00Z,63.50,35.00
2026-04-21T12:59:00Z,64.37,36.54
2026-04-21T13:00:00Z,65.00,35.00
2026-04-21T13:01:00Z,65.00,36.00
2026-04-21T13:02:00Z,65.00,37.00
2026-04-21T13:03:00Z,65.00,36.02
2026-04-21T13:04:00Z,65.00,37.00
2026-04-21T13:05:00Z,64.33,36.82
2026-04-21T13:06:00Z,64.33,35.35
2026-04-21T13:07:00Z,65.00,35.96
2026-04-21T13:08:00Z,63.32,35.69
2026-04-21T13:09:00Z,65.00,36.31
2026-04-21T13:10:00Z,65.00,36.31
2026-04-21T13:11:00Z,65.00,35.09
2026-04-21T13:12:00Z,64.35,35.09
2026-04-21T13:14:00Z,64.35,33.92
2026-04-21T13:16:00Z,63.02,36.09
2026-04-21T13:17:00Z,63.35,36.53
2026-04-21T13:18:00Z,63.00,36.53
2026-04-21T13:19:00Z,65.00,37.00
2026-04-21T13:20:00Z,65.00,36.99
2026-04-21T13:21:00Z,65.00,37.00
2026-04-21T13:22:00Z,65.00,36.68
2026-04-21T13:23:00Z,65.00,36.68
2026-04-21T13:24:00Z,65.00,34.00
2026-04-21T13:25:00Z,65.00,36.00
2026-04-21T13:26:00Z,65.00,36.00
2026-04-21T13:27:00Z,65.00,36.00
2026-04-21T13:28:00Z,66.00,36.00
2026-04-21T13:29:00Z,64.93,36.00
2026-04-21T13:30:00Z,64.93,36.00
2026-04-21T13:31:00Z,63.75,35.00
2026-04-21T13:32:00Z,62.93,36.57
2026-04-21T13:33:00Z,62.81,35.00
2026-04-21T13:34:00Z,62.72,35.00
2026-04-21T13:35:00Z,63.00,34.54
2026-04-21T13:36:00Z,63.20,34.00
2026-04-21T13:37:00Z,65.00,36.00
2026-04-21T13:38:00Z,65.00,34.02
2026-04-21T13:39:00Z,65.00,35.67
2026-04-21T13:40:00Z,63.00,36.00
2026-04-21T13:41:00Z,63.00,36.00
2026-04-21T13:42:00Z,63.00,36.00
2026-04-21T13:43:00Z,63.00,36.00
2026-04-21T13:44:00Z,63.00,34.02
2026-04-21T13:45:00Z,63.00,35.97
2026-04-21T13:47:00Z,63.00,36.00
2026-04-21T13:48:00Z,63.79,36.00
2026-04-21T13:49:00Z,63.79,34.22
2026-04-21T13:50:00Z,65.00,33.23
2026-04-21T13:51:00Z,65.00,34.68
2026-04-21T13:52:00Z,65.00,34.48
2026-04-21T13:53:00Z,64.11,35.00
2026-04-21T13:54:00Z,64.11,33.00
2026-04-21T13:55:00Z,64.69,35.00
2026-04-21T13:56:00Z,64.69,35.00
2026-04-21T13:57:00Z,64.00,34.00
2026-04-21T13:58:00Z,65.00,34.00
2026-04-21T13:59:00Z,65.00,34.00
2026-04-21T14:00:00Z,66.00,33.06
2026-04-21T14:01:00Z,66.00,33.00
2026-04-21T14:02:00Z,66.00,34.33
2026-04-21T14:03:00Z,66.00,33.09
2026-04-21T14:04:00Z,64.00,33.68
2026-04-21T14:05:00Z,64.00,34.00
2026-04-21T14:06:00Z,65.40,34.82
2026-04-21T14:07:00Z,64.00,35.00
2026-04-21T14:08:00Z,66.00,35.00
2026-04-21T14:09:00Z,66.00,35.00
2026-04-21T14:10:00Z,66.00,34.96
2026-04-21T14:11:00Z,66.00,34.29
2026-04-21T14:12:00Z,66.00,35.00
2026-04-21T14:13:00Z,66.00,34.01
2026-04-21T14:15:00Z,66.00,33.00
2026-04-21T14:16:00Z,66.00,35.00
2026-04-21T14:17:00Z,64.00,35.00
2026-04-21T14:19:00Z,64.00,35.00
2026-04-21T14:20:00Z,64.00,34.00
2026-04-21T14:21:00Z,64.00,34.42
2026-04-21T14:22:00Z,65.00,33.18
2026-04-21T14:24:00Z,65.00,35.00
2026-04-21T14:25:00Z,65.00,35.00
2026-04-21T14:26:00Z,65.00,35.00
2026-04-21T14:27:00Z,65.00,33.00
2026-04-21T14:28:00Z,65.00,33.00
2026-04-21T14:29:00Z,65.00,33.00
2026-04-21T14:31:00Z,65.00,34.80
2026-04-21T14:32:00Z,65.00,34.68
2026-04-21T14:33:00Z,65.00,34.68
2026-04-21T14:34:00Z,66.00,35.00
2026-04-21T14:35:00Z,64.35,35.00
2026-04-21T14:36:00Z,64.00,35.00
