# event_ticker=KXATPMATCH-26APR09BERFON
# final_score=6-3 6-2
# match_winner=Joao Fonseca
# fav_player=Joao Fonseca
# dog_player=Matteo Berrettini
# kalshi_date=2026-04-09
timestamp,Joao Fonseca,Matteo Berrettini
2026-04-09T01:23:00Z,61.00,42.00
2026-04-09T01:28:00Z,60.00,42.00
2026-04-09T01:29:00Z,59.00,41.00
2026-04-09T01:30:00Z,60.00,41.00
2026-04-09T01:31:00Z,60.00,41.00
2026-04-09T01:32:00Z,60.00,41.00
2026-04-09T01:34:00Z,60.00,42.00
2026-04-09T01:35:00Z,60.00,42.00
2026-04-09T01:36:00Z,60.00,40.00
2026-04-09T01:38:00Z,60.00,40.00
2026-04-09T01:41:00Z,60.00,42.00
2026-04-09T01:42:00Z,60.00,42.00
2026-04-09T01:43:00Z,60.00,42.00
2026-04-09T01:49:00Z,60.00,42.00
2026-04-09T01:52:00Z,59.00,42.00
2026-04-09T01:55:00Z,61.00,42.00
2026-04-09T01:59:00Z,61.00,42.00
2026-04-09T02:00:00Z,61.00,42.00
2026-04-09T02:01:00Z,61.00,42.00
2026-04-09T02:03:00Z,61.00,42.00
2026-04-09T02:05:00Z,61.00,42.00
2026-04-09T02:07:00Z,61.00,42.00
2026-04-09T02:11:00Z,61.00,42.00
2026-04-09T02:12:00Z,59.00,42.00
2026-04-09T02:13:00Z,59.00,42.00
2026-04-09T02:15:00Z,61.00,40.00
2026-04-09T02:16:00Z,61.00,40.00
2026-04-09T02:18:00Z,61.00,41.00
2026-04-09T02:20:00Z,61.00,42.00
2026-04-09T02:21:00Z,61.00,42.00
2026-04-09T02:22:00Z,61.00,42.00
2026-04-09T02:23:00Z,61.00,41.00
2026-04-09T02:25:00Z,61.00,41.00
2026-04-09T02:27:00Z,61.00,41.00
2026-04-09T02:28:00Z,61.00,41.00
2026-04-09T02:29:00Z,61.00,41.00
2026-04-09T02:31:00Z,61.00,41.00
2026-04-09T02:35:00Z,61.00,41.00
2026-04-09T02:36:00Z,61.00,41.00
2026-04-09T02:37:00Z,61.00,41.00
2026-04-09T02:38:00Z,61.00,41.00
2026-04-09T02:43:00Z,58.57,41.00
2026-04-09T02:48:00Z,60.18,41.00
2026-04-09T02:49:00Z,60.85,42.00
2026-04-09T02:50:00Z,60.85,42.00
2026-04-09T02:52:00Z,61.00,42.00
2026-04-09T02:53:00Z,61.00,42.00
2026-04-09T02:55:00Z,61.00,42.00
2026-04-09T02:56:00Z,61.00,42.00
2026-04-09T02:58:00Z,60.32,41.00
2026-04-09T03:00:00Z,60.32,41.00
2026-04-09T03:02:00Z,61.00,41.00
2026-04-09T03:03:00Z,61.00,41.00
2026-04-09T03:05:00Z,60.00,41.00
2026-04-09T03:06:00Z,61.00,41.00
2026-04-09T03:09:00Z,61.00,41.00
2026-04-09T03:10:00Z,60.96,41.00
2026-04-09T03:13:00Z,61.00,41.00
2026-04-09T03:14:00Z,61.00,41.00
2026-04-09T03:15:00Z,61.00,41.00
2026-04-09T03:16:00Z,61.00,41.00
2026-04-09T03:18:00Z,61.00,41.00
2026-04-09T03:19:00Z,61.00,41.00
2026-04-09T03:22:00Z,61.00,41.00
2026-04-09T03:23:00Z,61.00,41.00
2026-04-09T03:24:00Z,61.00,41.00
2026-04-09T03:26:00Z,61.00,41.00
2026-04-09T03:28:00Z,61.00,41.00
2026-04-09T03:29:00Z,61.00,41.00
2026-04-09T03:30:00Z,61.00,41.00
2026-04-09T03:31:00Z,61.51,41.00
2026-04-09T03:32:00Z,62.00,41.00
2026-04-09T03:33:00Z,62.00,41.00
2026-04-09T03:34:00Z,62.00,41.00
2026-04-09T03:35:00Z,61.00,41.00
2026-04-09T03:36:00Z,61.00,41.00
2026-04-09T03:37:00Z,61.00,41.00
2026-04-09T03:38:00Z,61.00,41.00
2026-04-09T03:39:00Z,61.82,41.00
2026-04-09T03:41:00Z,59.07,41.00
2026-04-09T03:42:00Z,61.00,41.00
2026-04-09T03:43:00Z,62.00,41.00
2026-04-09T03:44:00Z,62.00,41.00
2026-04-09T03:45:00Z,62.00,41.00
2026-04-09T03:47:00Z,62.00,41.00
2026-04-09T03:48:00Z,62.00,41.00
2026-04-09T03:49:00Z,62.00,41.00
2026-04-09T03:50:00Z,62.00,41.00
2026-04-09T03:52:00Z,61.99,39.00
2026-04-09T03:53:00Z,62.00,41.00
2026-04-09T03:58:00Z,62.00,41.00
2026-04-09T03:59:00Z,62.00,39.00
2026-04-09T04:00:00Z,62.00,39.00
2026-04-09T04:01:00Z,62.00,40.00
2026-04-09T04:02:00Z,62.00,40.00
2026-04-09T04:03:00Z,62.00,40.00
2026-04-09T04:04:00Z,62.00,40.00
2026-04-09T04:05:00Z,62.00,40.00
2026-04-09T04:07:00Z,61.90,40.00
2026-04-09T04:08:00Z,62.00,39.00
2026-04-09T04:09:00Z,62.00,40.00
2026-04-09T04:12:00Z,62.00,40.00
2026-04-09T04:13:00Z,62.00,40.00
2026-04-09T04:14:00Z,62.00,40.00
2026-04-09T04:15:00Z,62.00,40.00
2026-04-09T04:16:00Z,62.00,40.00
2026-04-09T04:17:00Z,61.35,40.00
2026-04-09T04:18:00Z,59.85,40.00
2026-04-09T04:19:00Z,61.00,41.00
2026-04-09T04:20:00Z,61.00,41.00
2026-04-09T04:21:00Z,61.49,41.00
2026-04-09T04:22:00Z,62.00,41.00
2026-04-09T04:23:00Z,62.00,40.00
2026-04-09T04:25:00Z,62.00,40.00
2026-04-09T04:26:00Z,62.00,40.00
2026-04-09T04:27:00Z,62.00,40.00
2026-04-09T04:28:00Z,62.00,40.00
2026-04-09T04:29:00Z,62.00,40.00
2026-04-09T04:30:00Z,62.00,40.00
2026-04-09T04:31:00Z,61.00,41.21
2026-04-09T04:32:00Z,61.00,41.73
2026-04-09T04:33:00Z,61.00,41.00
2026-04-09T04:34:00Z,61.00,40.97
2026-04-09T04:35:00Z,61.00,40.97
2026-04-09T04:36:00Z,61.00,42.00
2026-04-09T04:37:00Z,61.00,41.00
2026-04-09T04:38:00Z,61.00,41.00
2026-04-09T04:39:00Z,61.00,41.00
2026-04-09T04:40:00Z,61.00,41.00
2026-04-09T04:41:00Z,61.00,41.00
2026-04-09T04:42:00Z,61.00,41.00
2026-04-09T04:43:00Z,61.00,41.00
2026-04-09T04:44:00Z,61.00,41.00
2026-04-09T04:45:00Z,61.00,41.00
2026-04-09T04:47:00Z,61.00,41.00
2026-04-09T04:48:00Z,61.00,41.00
2026-04-09T04:49:00Z,61.00,41.00
2026-04-09T04:50:00Z,61.00,40.34
2026-04-09T04:51:00Z,61.00,41.00
2026-04-09T04:52:00Z,61.00,41.36
2026-04-09T04:53:00Z,61.00,42.00
2026-04-09T04:54:00Z,61.00,42.00
2026-04-09T04:55:00Z,61.00,42.00
2026-04-09T04:56:00Z,61.00,42.00
2026-04-09T04:57:00Z,61.00,42.00
2026-04-09T04:58:00Z,61.00,42.00
2026-04-09T04:59:00Z,60.83,42.00
2026-04-09T05:00:00Z,61.00,42.00
2026-04-09T05:01:00Z,61.00,42.00
2026-04-09T05:02:00Z,61.00,42.00
2026-04-09T05:03:00Z,61.00,42.00
2026-04-09T05:04:00Z,61.00,42.00
2026-04-09T05:05:00Z,61.00,42.00
2026-04-09T05:06:00Z,61.00,42.00
2026-04-09T05:08:00Z,61.00,42.00
2026-04-09T05:09:00Z,61.00,41.63
2026-04-09T05:10:00Z,61.00,41.31
2026-04-09T05:11:00Z,61.00,41.31
2026-04-09T05:12:00Z,61.00,41.31
2026-04-09T05:13:00Z,61.00,41.00
2026-04-09T05:14:00Z,61.00,40.00
2026-04-09T05:15:00Z,61.00,41.00
2026-04-09T05:16:00Z,61.00,41.00
2026-04-09T05:17:00Z,61.00,41.00
2026-04-09T05:18:00Z,61.00,40.67
2026-04-09T05:19:00Z,61.00,40.67
2026-04-09T05:20:00Z,61.00,40.67
2026-04-09T05:21:00Z,61.00,41.00
2026-04-09T05:22:00Z,61.00,41.00
2026-04-09T05:23:00Z,61.00,41.00
2026-04-09T05:24:00Z,61.00,41.00
2026-04-09T05:25:00Z,61.00,41.00
2026-04-09T05:26:00Z,61.00,41.00
2026-04-09T05:27:00Z,61.00,41.00
2026-04-09T05:28:00Z,61.00,41.00
2026-04-09T05:29:00Z,61.00,41.00
2026-04-09T05:30:00Z,61.00,41.00
2026-04-09T05:31:00Z,61.00,41.00
2026-04-09T05:32:00Z,61.00,41.00
2026-04-09T05:33:00Z,61.00,41.00
2026-04-09T05:34:00Z,60.00,41.00
2026-04-09T05:35:00Z,60.94,41.00
2026-04-09T05:36:00Z,61.00,41.00
2026-04-09T05:37:00Z,61.00,41.00
2026-04-09T05:38:00Z,61.00,40.62
2026-04-09T05:39:00Z,61.00,41.00
2026-04-09T05:40:00Z,61.00,41.00
2026-04-09T05:41:00Z,61.00,41.00
2026-04-09T05:42:00Z,61.00,41.00
2026-04-09T05:43:00Z,61.00,41.00
2026-04-09T05:44:00Z,61.00,41.00
2026-04-09T05:45:00Z,61.00,41.00
2026-04-09T05:46:00Z,61.00,41.00
2026-04-09T05:47:00Z,61.00,41.00
2026-04-09T05:48:00Z,61.00,41.00
2026-04-09T05:49:00Z,61.00,41.00
2026-04-09T05:52:00Z,61.00,41.00
2026-04-09T05:53:00Z,61.00,41.35
2026-04-09T05:54:00Z,61.00,42.00
2026-04-09T05:55:00Z,61.00,42.00
2026-04-09T05:56:00Z,61.00,42.00
2026-04-09T05:57:00Z,61.00,42.00
2026-04-09T05:58:00Z,61.00,42.00
2026-04-09T05:59:00Z,61.00,41.73
2026-04-09T06:00:00Z,61.00,42.00
2026-04-09T06:01:00Z,61.00,42.00
2026-04-09T06:02:00Z,61.00,41.00
2026-04-09T06:03:00Z,61.00,41.00
2026-04-09T06:04:00Z,61.00,41.00
2026-04-09T06:05:00Z,61.00,41.00
2026-04-09T06:06:00Z,61.00,41.00
2026-04-09T06:07:00Z,61.00,41.00
2026-04-09T06:08:00Z,61.00,40.00
2026-04-09T06:09:00Z,61.00,41.00
2026-04-09T06:11:00Z,61.00,41.00
2026-04-09T06:12:00Z,61.00,40.00
2026-04-09T06:14:00Z,61.00,40.00
2026-04-09T06:15:00Z,61.00,40.00
2026-04-09T06:16:00Z,61.00,40.00
2026-04-09T06:17:00Z,61.00,40.00
2026-04-09T06:18:00Z,61.00,40.00
2026-04-09T06:19:00Z,61.00,40.00
2026-04-09T06:20:00Z,61.00,40.00
2026-04-09T06:21:00Z,61.00,40.00
2026-04-09T06:22:00Z,61.00,40.00
2026-04-09T06:23:00Z,60.03,40.01
2026-04-09T06:24:00Z,61.00,41.00
2026-04-09T06:25:00Z,61.00,41.00
2026-04-09T06:26:00Z,61.00,41.20
2026-04-09T06:27:00Z,61.00,41.20
2026-04-09T06:28:00Z,61.00,41.00
2026-04-09T06:29:00Z,61.00,41.10
2026-04-09T06:30:00Z,61.00,42.00
2026-04-09T06:31:00Z,61.00,41.56
2026-04-09T06:32:00Z,61.00,42.00
2026-04-09T06:33:00Z,61.00,42.00
2026-04-09T06:35:00Z,61.00,42.00
2026-04-09T06:36:00Z,61.00,42.00
2026-04-09T06:38:00Z,61.00,41.00
2026-04-09T06:39:00Z,61.00,41.00
2026-04-09T06:40:00Z,61.00,41.00
2026-04-09T06:41:00Z,61.00,41.00
2026-04-09T06:42:00Z,61.00,41.00
2026-04-09T06:43:00Z,61.00,41.00
2026-04-09T06:44:00Z,61.00,41.54
2026-04-09T06:46:00Z,60.00,42.00
2026-04-09T06:47:00Z,60.00,42.00
2026-04-09T06:48:00Z,60.00,40.64
2026-04-09T06:49:00Z,61.00,42.00
2026-04-09T06:50:00Z,61.00,42.00
2026-04-09T06:51:00Z,61.00,42.00
2026-04-09T06:52:00Z,61.00,42.00
2026-04-09T06:53:00Z,61.00,42.00
2026-04-09T06:54:00Z,61.00,41.00
2026-04-09T06:55:00Z,61.00,41.43
2026-04-09T06:56:00Z,61.00,40.00
2026-04-09T06:57:00Z,61.00,42.00
2026-04-09T07:00:00Z,61.00,42.00
2026-04-09T09:01:00Z,57.72,45.31
2026-04-09T09:02:00Z,59.24,45.04
2026-04-09T09:03:00Z,58.95,44.05
2026-04-09T09:04:00Z,57.00,45.00
2026-04-09T09:05:00Z,57.00,44.25
2026-04-09T09:06:00Z,56.93,45.00
2026-04-09T09:07:00Z,57.00,45.00
2026-04-09T09:08:00Z,56.73,45.00
2026-04-09T09:09:00Z,56.00,45.38
2026-04-09T09:10:00Z,56.86,46.00
2026-04-09T09:11:00Z,57.00,46.00
2026-04-09T09:12:00Z,57.00,43.85
2026-04-09T09:13:00Z,59.93,42.98
2026-04-09T09:14:00Z,61.49,41.00
2026-04-09T09:15:00Z,62.20,40.10
2026-04-09T09:16:00Z,65.39,37.17
2026-04-09T09:17:00Z,64.70,34.75
2026-04-09T09:18:00Z,64.84,36.54
2026-04-09T09:19:00Z,60.34,40.15
2026-04-09T09:20:00Z,55.49,43.94
2026-04-09T09:21:00Z,61.26,39.23
2026-04-09T09:22:00Z,62.74,38.32
2026-04-09T09:23:00Z,63.37,38.00
2026-04-09T09:24:00Z,64.16,38.28
2026-04-09T09:25:00Z,62.29,39.62
2026-04-09T09:26:00Z,64.74,36.09
2026-04-09T09:27:00Z,61.60,40.92
2026-04-09T09:28:00Z,61.00,39.91
2026-04-09T09:29:00Z,62.09,38.95
2026-04-09T09:30:00Z,62.05,39.00
2026-04-09T09:31:00Z,61.98,38.99
2026-04-09T09:32:00Z,60.23,40.00
2026-04-09T09:33:00Z,59.86,42.38
2026-04-09T09:34:00Z,57.03,44.11
2026-04-09T09:35:00Z,57.02,42.69
2026-04-09T09:36:00Z,55.35,46.10
2026-04-09T09:37:00Z,60.98,42.97
2026-04-09T09:38:00Z,60.00,40.91
2026-04-09T09:39:00Z,59.48,42.04
2026-04-09T09:40:00Z,57.00,44.94
2026-04-09T09:41:00Z,57.78,42.48
2026-04-09T09:42:00Z,58.47,43.69
2026-04-09T09:43:00Z,59.90,40.69
2026-04-09T09:44:00Z,61.53,38.95
2026-04-09T09:45:00Z,73.10,26.16
2026-04-09T09:46:00Z,79.37,22.42
2026-04-09T09:47:00Z,80.62,19.80
2026-04-09T09:48:00Z,80.97,19.82
2026-04-09T09:49:00Z,81.99,19.21
2026-04-09T09:50:00Z,81.95,18.69
2026-04-09T09:51:00Z,82.27,18.73
2026-04-09T09:52:00Z,82.02,18.61
2026-04-09T09:53:00Z,86.81,15.19
2026-04-09T09:54:00Z,83.81,18.97
2026-04-09T09:55:00Z,80.80,21.00
2026-04-09T09:56:00Z,81.00,20.93
2026-04-09T09:57:00Z,79.23,22.43
2026-04-09T09:58:00Z,78.10,23.23
2026-04-09T09:59:00Z,81.07,21.86
2026-04-09T10:00:00Z,81.47,19.09
2026-04-09T10:01:00Z,83.28,15.63
2026-04-09T10:02:00Z,84.06,13.94
2026-04-09T10:03:00Z,93.25,8.70
2026-04-09T10:04:00Z,94.16,6.45
2026-04-09T10:05:00Z,94.09,6.17
2026-04-09T10:06:00Z,93.78,7.56
2026-04-09T10:07:00Z,94.46,6.52
2026-04-09T10:08:00Z,90.01,8.21
2026-04-09T10:09:00Z,83.51,17.47
2026-04-09T10:10:00Z,80.39,19.92
2026-04-09T10:11:00Z,84.32,17.00
2026-04-09T10:12:00Z,84.15,14.67
2026-04-09T10:13:00Z,88.29,11.62
2026-04-09T10:14:00Z,93.91,6.81
2026-04-09T10:15:00Z,93.88,6.91
2026-04-09T10:16:00Z,95.89,4.31
2026-04-09T10:17:00Z,96.04,4.06
2026-04-09T10:18:00Z,95.17,4.10
2026-04-09T10:19:00Z,96.64,4.12
2026-04-09T10:20:00Z,97.94,2.28
2026-04-09T10:21:00Z,98.34,1.70
2026-04-09T10:22:00Z,98.98,1.00
2026-04-09T10:23:00Z,99.00,1.00
2026-04-09T10:24:00Z,99.00,1.00
2026-04-09T10:25:00Z,99.00,1.00
2026-04-09T10:26:00Z,99.00,1.00
