# event_ticker=KXATPMATCH-25NOV04SPIBOR
# final_score=5-7 6-3 6-4
# score_resolution=7-5 3-6 4-6
# match_winner=Nuno Borges
# fav_player=Eliot Spizzirri
# dog_player=Nuno Borges
# kalshi_date=2025-11-04
timestamp,Eliot Spizzirri,Nuno Borges
2025-11-04T07:54:00Z,45.00,
2025-11-04T08:02:00Z,45.00,58.00
2025-11-04T08:31:00Z,45.00,58.00
2025-11-04T08:48:00Z,45.00,58.00
2025-11-04T08:54:00Z,42.09,58.00
2025-11-04T09:15:00Z,42.09,58.00
2025-11-04T09:33:00Z,42.09,58.00
2025-11-04T09:44:00Z,43.00,58.00
2025-11-04T10:28:00Z,43.00,58.00
2025-11-04T10:32:00Z,43.00,58.00
2025-11-04T10:52:00Z,43.00,58.00
2025-11-04T10:53:00Z,43.00,58.00
2025-11-04T11:04:00Z,43.00,58.00
2025-11-04T11:33:00Z,43.00,58.00
2025-11-04T11:51:00Z,43.00,58.00
2025-11-04T11:57:00Z,43.00,58.00
2025-11-04T12:09:00Z,43.00,58.00
2025-11-04T12:44:00Z,43.00,58.00
2025-11-04T13:13:00Z,43.00,58.00
2025-11-04T13:20:00Z,43.00,58.00
2025-11-04T13:24:00Z,42.00,58.00
2025-11-04T13:26:00Z,43.00,58.00
2025-11-04T13:28:00Z,43.00,58.00
2025-11-04T13:35:00Z,43.00,57.00
2025-11-04T13:44:00Z,43.00,58.00
2025-11-04T13:56:00Z,43.00,58.00
2025-11-04T13:59:00Z,43.00,58.00
2025-11-04T14:03:00Z,43.00,58.00
2025-11-04T14:12:00Z,43.00,57.00
2025-11-04T14:13:00Z,43.00,58.00
2025-11-04T14:25:00Z,43.00,58.00
2025-11-04T14:27:00Z,43.00,58.00
2025-11-04T14:29:00Z,43.00,58.00
2025-11-04T14:31:00Z,43.00,58.00
2025-11-04T14:41:00Z,43.00,58.00
2025-11-04T14:44:00Z,43.00,58.00
2025-11-04T14:45:00Z,43.00,58.00
2025-11-04T14:50:00Z,43.00,58.00
2025-11-04T15:02:00Z,43.00,58.00
2025-11-04T15:09:00Z,43.00,58.00
2025-11-04T15:13:00Z,43.00,57.00
2025-11-04T15:14:00Z,43.00,58.00
2025-11-04T15:18:00Z,43.00,58.00
2025-11-04T15:19:00Z,43.00,58.00
2025-11-04T15:20:00Z,43.00,58.00
2025-11-04T15:22:00Z,43.00,58.00
2025-11-04T15:25:00Z,43.00,57.00
2025-11-04T15:27:00Z,43.00,58.00
2025-11-04T15:28:00Z,43.00,58.00
2025-11-04T15:31:00Z,43.47,58.00
2025-11-04T15:34:00Z,43.47,58.00
2025-11-04T15:36:00Z,43.47,58.00
2025-11-04T15:44:00Z,43.47,57.50
2025-11-04T15:45:00Z,43.47,58.00
2025-11-04T15:49:00Z,43.47,58.00
2025-11-04T15:51:00Z,43.47,58.00
2025-11-04T15:55:00Z,44.00,58.00
2025-11-04T15:56:00Z,44.00,58.00
2025-11-04T15:57:00Z,44.00,58.00
2025-11-04T16:02:00Z,44.00,58.00
2025-11-04T16:03:00Z,44.00,58.00
2025-11-04T16:12:00Z,44.00,58.00
2025-11-04T16:19:00Z,44.00,58.00
2025-11-04T16:22:00Z,44.00,58.00
2025-11-04T16:29:00Z,44.00,58.00
2025-11-04T16:30:00Z,44.00,58.00
2025-11-04T16:32:00Z,44.00,58.00
2025-11-04T16:35:00Z,43.00,58.00
2025-11-04T16:40:00Z,44.00,58.00
2025-11-04T16:41:00Z,44.00,58.00
2025-11-04T16:46:00Z,44.00,58.00
2025-11-04T16:47:00Z,43.00,58.00
2025-11-04T16:48:00Z,43.00,58.00
2025-11-04T16:50:00Z,43.00,58.00
2025-11-04T16:51:00Z,43.00,58.00
2025-11-04T16:56:00Z,43.00,58.00
2025-11-04T16:59:00Z,43.00,58.00
2025-11-04T17:00:00Z,43.00,58.00
2025-11-04T17:04:00Z,44.00,58.00
2025-11-04T17:11:00Z,44.00,58.00
2025-11-04T17:16:00Z,44.00,58.00
2025-11-04T17:17:00Z,44.00,58.00
2025-11-04T17:19:00Z,44.00,58.00
2025-11-04T17:21:00Z,44.00,58.00
2025-11-04T17:31:00Z,44.00,58.00
2025-11-04T17:33:00Z,44.00,58.00
2025-11-04T17:35:00Z,44.00,58.00
2025-11-04T17:36:00Z,43.00,58.00
2025-11-04T17:37:00Z,43.00,58.00
2025-11-04T17:39:00Z,44.00,58.00
2025-11-04T17:42:00Z,44.00,58.00
2025-11-04T17:43:00Z,44.00,58.00
2025-11-04T17:44:00Z,44.00,58.00
2025-11-04T17:46:00Z,44.00,59.00
2025-11-04T17:47:00Z,44.00,59.00
2025-11-04T17:49:00Z,44.00,58.85
2025-11-04T17:51:00Z,44.00,59.00
2025-11-04T17:52:00Z,44.00,58.00
2025-11-04T17:55:00Z,44.00,58.00
2025-11-04T17:57:00Z,44.00,57.61
2025-11-04T17:58:00Z,44.00,58.00
2025-11-04T17:59:00Z,44.00,58.00
2025-11-04T18:00:00Z,44.00,58.00
2025-11-04T18:01:00Z,44.00,58.00
2025-11-04T18:02:00Z,44.00,58.00
2025-11-04T18:03:00Z,44.00,58.00
2025-11-04T18:05:00Z,44.00,58.00
2025-11-04T18:06:00Z,44.00,58.00
2025-11-04T18:07:00Z,44.00,58.00
2025-11-04T18:10:00Z,44.00,58.00
2025-11-04T18:11:00Z,44.00,58.00
2025-11-04T18:12:00Z,44.00,58.00
2025-11-04T18:14:00Z,44.00,58.00
2025-11-04T18:16:00Z,44.00,58.00
2025-11-04T18:17:00Z,44.00,58.00
2025-11-04T18:18:00Z,44.00,58.00
2025-11-04T18:19:00Z,44.00,58.00
2025-11-04T18:20:00Z,44.00,58.00
2025-11-04T18:21:00Z,44.00,58.00
2025-11-04T18:22:00Z,44.00,58.00
2025-11-04T18:23:00Z,44.00,58.00
2025-11-04T18:24:00Z,44.00,58.00
2025-11-04T18:25:00Z,44.00,58.00
2025-11-04T18:26:00Z,44.00,58.00
2025-11-04T18:28:00Z,43.00,58.00
2025-11-04T18:29:00Z,43.00,58.00
2025-11-04T18:30:00Z,43.00,58.00
2025-11-04T18:31:00Z,43.00,58.00
2025-11-04T18:34:00Z,42.84,59.00
2025-11-04T18:35:00Z,42.84,59.00
2025-11-04T18:37:00Z,42.84,59.00
2025-11-04T18:38:00Z,43.00,59.00
2025-11-04T18:39:00Z,43.00,59.00
2025-11-04T18:41:00Z,43.00,59.00
2025-11-04T18:42:00Z,43.00,59.00
2025-11-04T18:44:00Z,43.00,59.00
2025-11-04T18:46:00Z,43.00,59.00
2025-11-04T18:47:00Z,43.00,59.00
2025-11-04T18:48:00Z,43.00,59.00
2025-11-04T18:51:00Z,43.00,59.00
2025-11-04T18:52:00Z,43.00,59.00
2025-11-04T18:53:00Z,43.00,59.00
2025-11-04T18:54:00Z,42.00,59.00
2025-11-04T18:55:00Z,42.00,59.00
2025-11-04T18:57:00Z,42.00,59.00
2025-11-04T19:00:00Z,42.00,59.00
2025-11-04T19:01:00Z,42.00,59.00
2025-11-04T19:03:00Z,42.00,58.00
2025-11-04T19:05:00Z,42.00,59.00
2025-11-04T19:08:00Z,42.00,59.00
2025-11-04T19:12:00Z,42.00,58.00
2025-11-04T19:13:00Z,42.00,59.00
2025-11-04T19:14:00Z,42.00,59.00
2025-11-04T19:15:00Z,42.00,59.00
2025-11-04T19:16:00Z,42.00,59.00
2025-11-04T19:17:00Z,42.00,59.00
2025-11-04T19:18:00Z,42.00,59.00
2025-11-04T19:19:00Z,42.00,59.00
2025-11-04T19:20:00Z,41.71,59.00
2025-11-04T19:21:00Z,42.00,59.00
2025-11-04T19:22:00Z,42.00,59.00
2025-11-04T19:24:00Z,42.00,59.00
2025-11-04T19:25:00Z,42.00,59.00
2025-11-04T19:26:00Z,42.00,59.00
2025-11-04T19:27:00Z,42.83,59.00
2025-11-04T19:29:00Z,41.00,59.00
2025-11-04T19:30:00Z,41.00,59.00
2025-11-04T19:31:00Z,41.00,59.00
2025-11-04T19:33:00Z,41.00,59.00
2025-11-04T19:35:00Z,41.00,59.00
2025-11-04T19:36:00Z,42.48,59.00
2025-11-04T19:37:00Z,42.48,59.00
2025-11-04T19:38:00Z,43.00,59.00
2025-11-04T19:39:00Z,41.88,59.00
2025-11-04T19:40:00Z,41.88,60.58
2025-11-04T19:41:00Z,42.00,59.00
2025-11-04T19:42:00Z,37.86,64.00
2025-11-04T19:43:00Z,40.99,64.00
2025-11-04T19:44:00Z,39.01,62.73
2025-11-04T19:45:00Z,40.27,61.10
2025-11-04T19:46:00Z,38.00,64.66
2025-11-04T19:47:00Z,38.15,63.00
2025-11-04T19:48:00Z,29.48,69.23
2025-11-04T19:49:00Z,32.00,68.62
2025-11-04T19:50:00Z,37.84,63.61
2025-11-04T19:51:00Z,34.84,65.72
2025-11-04T19:52:00Z,37.92,64.20
2025-11-04T19:53:00Z,43.56,54.35
2025-11-04T19:54:00Z,47.93,54.86
2025-11-04T19:55:00Z,44.35,52.22
2025-11-04T19:56:00Z,39.48,62.00
2025-11-04T19:57:00Z,40.00,61.00
2025-11-04T19:58:00Z,38.21,62.26
2025-11-04T19:59:00Z,38.50,64.10
2025-11-04T20:00:00Z,39.00,59.82
2025-11-04T20:01:00Z,42.33,58.20
2025-11-04T20:02:00Z,45.83,55.75
2025-11-04T20:03:00Z,46.49,55.43
2025-11-04T20:04:00Z,39.00,62.00
2025-11-04T20:05:00Z,36.60,61.70
2025-11-04T20:06:00Z,37.10,63.56
2025-11-04T20:07:00Z,39.24,61.50
2025-11-04T20:08:00Z,42.14,59.48
2025-11-04T20:09:00Z,45.28,56.51
2025-11-04T20:10:00Z,49.40,52.95
2025-11-04T20:11:00Z,40.67,59.59
2025-11-04T20:12:00Z,40.04,61.22
2025-11-04T20:13:00Z,40.94,61.00
2025-11-04T20:14:00Z,38.04,65.39
2025-11-04T20:15:00Z,43.99,62.17
2025-11-04T20:16:00Z,45.83,57.71
2025-11-04T20:17:00Z,44.74,59.17
2025-11-04T20:18:00Z,38.78,61.07
2025-11-04T20:19:00Z,39.26,61.00
2025-11-04T20:20:00Z,40.83,59.06
2025-11-04T20:21:00Z,41.40,58.38
2025-11-04T20:22:00Z,42.95,57.79
2025-11-04T20:23:00Z,44.92,57.18
2025-11-04T20:24:00Z,51.10,49.64
2025-11-04T20:25:00Z,54.41,43.60
2025-11-04T20:26:00Z,68.85,34.02
2025-11-04T20:27:00Z,66.46,34.20
2025-11-04T20:28:00Z,69.48,30.12
2025-11-04T20:29:00Z,66.66,33.64
2025-11-04T20:30:00Z,65.16,35.31
2025-11-04T20:31:00Z,58.86,37.41
2025-11-04T20:32:00Z,70.68,31.56
2025-11-04T20:33:00Z,71.44,29.18
2025-11-04T20:34:00Z,70.11,31.57
2025-11-04T20:35:00Z,69.74,32.75
2025-11-04T20:36:00Z,71.00,24.97
2025-11-04T20:37:00Z,77.29,25.07
2025-11-04T20:38:00Z,68.84,30.98
