# event_ticker=KXATPCHALLENGERMATCH-26APR11HSUWAL
# final_score=6-2 5-7 6-2
# match_winner=Adam Walton
# fav_player=Adam Walton
# dog_player=Yu Hsiou Hsu
# kalshi_date=2026-04-11
timestamp,Adam Walton,Yu Hsiou Hsu
2026-04-12T17:59:00Z,72.00,
2026-04-12T18:02:00Z,72.00,
2026-04-12T18:24:00Z,73.00,
2026-04-12T18:29:00Z,73.00,
2026-04-12T18:46:00Z,72.00,
2026-04-12T19:33:00Z,72.00,29.00
2026-04-12T19:34:00Z,72.00,30.00
2026-04-12T19:46:00Z,71.00,30.00
2026-04-12T21:01:00Z,72.00,30.00
2026-04-12T21:18:00Z,72.00,30.00
2026-04-12T21:28:00Z,72.00,29.00
2026-04-12T22:43:00Z,72.00,29.00
2026-04-12T22:57:00Z,73.00,29.00
2026-04-12T23:53:00Z,72.00,29.00
2026-04-13T00:20:00Z,72.00,29.00
2026-04-13T01:08:00Z,71.00,29.00
2026-04-13T01:13:00Z,71.00,29.00
2026-04-13T01:16:00Z,71.00,29.00
2026-04-13T01:19:00Z,71.00,30.00
2026-04-13T01:24:00Z,72.00,30.00
2026-04-13T01:36:00Z,72.00,30.00
2026-04-13T01:43:00Z,72.00,30.00
2026-04-13T01:44:00Z,70.00,30.00
2026-04-13T01:45:00Z,71.00,30.00
2026-04-13T01:47:00Z,71.00,30.00
2026-04-13T01:54:00Z,72.00,30.00
2026-04-13T02:15:00Z,71.00,30.00
2026-04-13T02:17:00Z,72.00,30.00
2026-04-13T02:29:00Z,71.00,30.00
2026-04-13T02:32:00Z,71.00,30.00
2026-04-13T02:54:00Z,71.00,30.00
2026-04-13T02:59:00Z,71.00,30.00
2026-04-13T03:02:00Z,71.00,30.00
2026-04-13T03:08:00Z,71.00,30.00
2026-04-13T03:09:00Z,71.06,30.00
2026-04-13T03:15:00Z,71.00,30.00
2026-04-13T03:16:00Z,72.00,30.00
2026-04-13T03:18:00Z,72.00,30.00
2026-04-13T03:19:00Z,72.00,30.00
2026-04-13T03:27:00Z,72.00,30.00
2026-04-13T03:30:00Z,72.00,30.00
2026-04-13T03:34:00Z,72.00,29.00
2026-04-13T03:36:00Z,72.00,29.00
2026-04-13T03:39:00Z,72.00,29.00
2026-04-13T03:40:00Z,72.00,29.00
2026-04-13T03:44:00Z,72.00,29.00
2026-04-13T03:50:00Z,72.00,29.00
2026-04-13T03:56:00Z,72.00,29.00
2026-04-13T03:59:00Z,72.84,29.00
2026-04-13T04:01:00Z,72.84,29.00
2026-04-13T04:02:00Z,73.00,29.00
2026-04-13T04:05:00Z,73.00,29.00
2026-04-13T04:08:00Z,73.00,29.00
2026-04-13T04:12:00Z,73.00,29.00
2026-04-13T04:13:00Z,72.32,29.00
2026-04-13T04:15:00Z,73.00,29.00
2026-04-13T04:16:00Z,73.00,29.00
2026-04-13T04:19:00Z,72.69,29.00
2026-04-13T04:27:00Z,73.00,29.00
2026-04-13T04:29:00Z,73.00,29.00
2026-04-13T04:32:00Z,73.00,29.00
2026-04-13T04:33:00Z,73.00,29.00
2026-04-13T04:35:00Z,73.00,29.00
2026-04-13T04:36:00Z,73.00,29.00
2026-04-13T04:37:00Z,73.00,29.00
2026-04-13T04:38:00Z,73.00,29.00
2026-04-13T04:39:00Z,73.00,29.00
2026-04-13T04:41:00Z,73.00,29.00
2026-04-13T04:42:00Z,72.00,29.00
2026-04-13T04:43:00Z,72.23,29.00
2026-04-13T04:53:00Z,73.00,29.00
2026-04-13T04:54:00Z,73.00,29.00
2026-04-13T04:55:00Z,73.00,29.00
2026-04-13T04:57:00Z,73.00,29.00
2026-04-13T04:58:00Z,73.00,29.00
2026-04-13T05:03:00Z,73.00,29.00
2026-04-13T05:04:00Z,73.00,29.00
2026-04-13T05:05:00Z,73.00,29.00
2026-04-13T05:07:00Z,73.00,29.00
2026-04-13T05:08:00Z,73.00,29.00
2026-04-13T05:10:00Z,73.00,29.00
2026-04-13T05:11:00Z,73.00,29.00
2026-04-13T05:14:00Z,73.00,29.00
2026-04-13T05:16:00Z,73.00,29.00
2026-04-13T05:19:00Z,73.00,29.00
2026-04-13T05:23:00Z,73.52,29.00
2026-04-13T05:24:00Z,74.00,27.45
2026-04-13T05:25:00Z,74.00,29.00
2026-04-13T05:27:00Z,73.80,29.00
2026-04-13T05:28:00Z,73.39,29.00
2026-04-13T05:29:00Z,73.39,28.00
2026-04-13T05:31:00Z,74.00,28.00
2026-04-13T05:35:00Z,73.70,28.00
2026-04-13T05:36:00Z,73.17,28.00
2026-04-13T05:37:00Z,74.55,28.00
2026-04-13T05:38:00Z,75.00,27.00
2026-04-13T05:39:00Z,75.00,27.00
2026-04-13T05:40:00Z,75.04,26.99
2026-04-13T05:41:00Z,75.00,26.00
2026-04-13T05:42:00Z,79.64,22.08
2026-04-13T05:43:00Z,82.74,18.04
2026-04-13T05:44:00Z,83.26,17.01
2026-04-13T05:45:00Z,85.88,14.00
2026-04-13T05:46:00Z,85.88,14.88
2026-04-13T05:47:00Z,86.33,14.01
2026-04-13T05:48:00Z,87.34,13.01
2026-04-13T05:49:00Z,87.29,13.47
2026-04-13T05:50:00Z,86.00,14.03
2026-04-13T05:51:00Z,85.86,15.63
2026-04-13T05:52:00Z,85.77,15.26
2026-04-13T05:53:00Z,85.56,13.61
2026-04-13T05:54:00Z,82.64,19.84
2026-04-13T05:55:00Z,82.34,18.34
2026-04-13T05:56:00Z,86.00,16.00
2026-04-13T05:57:00Z,87.00,14.87
2026-04-13T05:58:00Z,85.00,15.00
2026-04-13T05:59:00Z,85.00,15.00
2026-04-13T06:00:00Z,85.65,15.73
2026-04-13T06:01:00Z,84.84,15.97
2026-04-13T06:02:00Z,88.35,12.47
2026-04-13T06:03:00Z,89.24,9.40
2026-04-13T06:04:00Z,91.00,9.40
2026-04-13T06:05:00Z,90.00,10.25
2026-04-13T06:06:00Z,90.45,10.00
2026-04-13T06:07:00Z,89.71,9.00
2026-04-13T06:08:00Z,90.03,9.15
2026-04-13T06:09:00Z,92.03,8.17
2026-04-13T06:10:00Z,91.69,8.45
2026-04-13T06:11:00Z,91.00,8.45
2026-04-13T06:12:00Z,91.18,9.79
2026-04-13T06:13:00Z,91.00,10.00
2026-04-13T06:14:00Z,90.18,10.29
2026-04-13T06:15:00Z,90.54,10.44
2026-04-13T06:16:00Z,91.68,10.68
2026-04-13T06:17:00Z,91.78,10.30
2026-04-13T06:18:00Z,90.98,10.58
2026-04-13T06:19:00Z,91.17,9.95
2026-04-13T06:20:00Z,91.23,9.83
2026-04-13T06:21:00Z,91.61,9.95
2026-04-13T06:22:00Z,91.18,10.84
2026-04-13T06:23:00Z,90.03,11.42
2026-04-13T06:24:00Z,90.01,12.00
2026-04-13T06:25:00Z,90.08,11.12
2026-04-13T06:26:00Z,91.24,12.10
2026-04-13T06:27:00Z,92.67,10.40
2026-04-13T06:28:00Z,89.99,10.68
2026-04-13T06:29:00Z,89.99,11.80
2026-04-13T06:30:00Z,90.58,11.36
2026-04-13T06:31:00Z,87.25,13.60
2026-04-13T06:32:00Z,88.00,13.24
2026-04-13T06:33:00Z,88.92,11.62
2026-04-13T06:34:00Z,88.79,12.32
2026-04-13T06:35:00Z,88.35,12.89
2026-04-13T06:36:00Z,89.20,11.95
2026-04-13T06:37:00Z,90.01,10.05
2026-04-13T06:38:00Z,94.12,7.40
2026-04-13T06:39:00Z,95.14,6.44
2026-04-13T06:40:00Z,95.00,8.64
2026-04-13T06:41:00Z,89.36,11.11
2026-04-13T06:42:00Z,92.02,11.34
2026-04-13T06:43:00Z,89.00,11.88
2026-04-13T06:44:00Z,87.80,13.60
2026-04-13T06:45:00Z,88.25,12.02
2026-04-13T06:46:00Z,89.61,12.54
2026-04-13T06:47:00Z,87.97,12.17
2026-04-13T06:48:00Z,86.12,13.64
2026-04-13T06:49:00Z,85.66,15.95
2026-04-13T06:50:00Z,86.00,15.67
2026-04-13T06:51:00Z,86.70,14.89
2026-04-13T06:52:00Z,87.15,13.08
2026-04-13T06:53:00Z,87.21,15.77
2026-04-13T06:54:00Z,83.79,17.02
2026-04-13T06:55:00Z,79.64,21.46
2026-04-13T06:56:00Z,80.91,19.89
2026-04-13T06:57:00Z,80.70,21.00
2026-04-13T06:58:00Z,84.92,17.09
2026-04-13T06:59:00Z,84.58,16.37
2026-04-13T07:00:00Z,85.11,14.25
2026-04-13T07:01:00Z,86.15,14.71
2026-04-13T07:02:00Z,83.34,17.81
2026-04-13T07:03:00Z,81.00,19.98
2026-04-13T07:04:00Z,81.00,18.15
2026-04-13T07:05:00Z,80.56,21.26
2026-04-13T07:06:00Z,75.65,24.66
2026-04-13T07:07:00Z,80.65,19.42
2026-04-13T07:08:00Z,80.17,23.11
2026-04-13T07:09:00Z,76.42,23.70
2026-04-13T07:10:00Z,81.53,20.63
2026-04-13T07:11:00Z,86.66,14.12
2026-04-13T07:12:00Z,93.43,7.85
2026-04-13T07:13:00Z,95.56,4.49
2026-04-13T07:14:00Z,94.18,7.90
2026-04-13T07:15:00Z,84.23,16.38
2026-04-13T07:16:00Z,86.66,15.28
2026-04-13T07:17:00Z,90.55,9.78
2026-04-13T07:18:00Z,89.00,13.48
2026-04-13T07:19:00Z,80.67,20.13
2026-04-13T07:20:00Z,80.47,20.55
2026-04-13T07:21:00Z,81.41,23.92
2026-04-13T07:22:00Z,73.85,27.27
2026-04-13T07:23:00Z,63.97,37.60
2026-04-13T07:24:00Z,60.28,42.20
2026-04-13T07:25:00Z,59.39,41.13
2026-04-13T07:26:00Z,62.12,40.18
2026-04-13T07:27:00Z,68.27,37.72
2026-04-13T07:28:00Z,80.05,20.48
2026-04-13T07:29:00Z,82.44,17.87
2026-04-13T07:30:00Z,82.92,20.81
2026-04-13T07:31:00Z,81.43,19.06
2026-04-13T07:32:00Z,86.90,15.80
2026-04-13T07:33:00Z,86.77,14.07
2026-04-13T07:34:00Z,87.94,13.29
2026-04-13T07:35:00Z,89.36,12.09
2026-04-13T07:36:00Z,90.76,9.87
2026-04-13T07:37:00Z,94.62,5.91
2026-04-13T07:38:00Z,97.26,3.01
2026-04-13T07:39:00Z,96.74,3.49
2026-04-13T07:40:00Z,96.41,5.07
2026-04-13T07:41:00Z,95.47,7.62
2026-04-13T07:42:00Z,91.32,8.88
2026-04-13T07:43:00Z,93.54,8.10
2026-04-13T07:44:00Z,96.48,4.81
2026-04-13T07:45:00Z,97.82,2.57
2026-04-13T07:46:00Z,98.56,1.80
2026-04-13T07:47:00Z,98.28,2.13
2026-04-13T07:48:00Z,98.99,1.02
2026-04-13T07:49:00Z,98.96,1.02
2026-04-13T07:50:00Z,99.00,1.00
2026-04-13T07:51:00Z,99.00,1.00
2026-04-13T07:52:00Z,99.00,1.00
2026-04-13T07:53:00Z,99.00,1.00
2026-04-13T07:54:00Z,99.00,1.12
2026-04-13T07:55:00Z,99.00,1.62
2026-04-13T07:56:00Z,99.00,1.40
2026-04-13T07:57:00Z,99.00,3.00
2026-04-13T07:58:00Z,99.00,1.62
2026-04-13T07:59:00Z,99.00,1.00
2026-04-13T08:00:00Z,99.00,1.00
2026-04-13T08:02:00Z,99.00,1.00
2026-04-13T08:03:00Z,99.00,1.00
2026-04-13T08:05:00Z,99.00,1.00
2026-04-13T08:06:00Z,99.00,1.00
