# event_ticker=KXATPMATCH-26MAY08HUMKOP
# final_score=6-3 6-2
# match_winner=Ugo Humbert
# fav_player=Ugo Humbert
# dog_player=Vit Kopriva
# kalshi_date=2026-05-08
timestamp,Ugo Humbert,Vit Kopriva
2026-05-08T11:09:00Z,36.00,64.00
2026-05-08T11:15:00Z,36.00,64.00
2026-05-08T11:18:00Z,36.00,64.00
2026-05-08T11:19:00Z,36.00,64.00
2026-05-08T11:22:00Z,36.00,64.00
2026-05-08T11:33:00Z,36.00,64.00
2026-05-08T11:40:00Z,36.00,64.00
2026-05-08T12:08:00Z,36.00,64.00
2026-05-08T12:10:00Z,36.00,64.00
2026-05-08T12:15:00Z,36.00,64.00
2026-05-08T12:18:00Z,36.00,64.00
2026-05-08T12:20:00Z,36.00,64.00
2026-05-08T12:27:00Z,36.00,64.00
2026-05-08T12:28:00Z,36.00,64.00
2026-05-08T12:30:00Z,36.00,64.00
2026-05-08T12:32:00Z,36.00,64.00
2026-05-08T12:36:00Z,36.00,65.00
2026-05-08T12:38:00Z,35.00,65.00
2026-05-08T12:42:00Z,35.00,65.00
2026-05-08T12:51:00Z,35.00,65.00
2026-05-08T12:52:00Z,35.00,65.00
2026-05-08T12:53:00Z,36.00,65.00
2026-05-08T12:54:00Z,36.00,65.00
2026-05-08T12:56:00Z,36.00,65.00
2026-05-08T12:58:00Z,35.00,65.00
2026-05-08T12:59:00Z,35.00,65.00
2026-05-08T13:05:00Z,35.00,65.00
2026-05-08T13:06:00Z,36.00,65.00
2026-05-08T13:07:00Z,36.00,65.00
2026-05-08T13:08:00Z,36.00,65.00
2026-05-08T13:11:00Z,36.00,65.00
2026-05-08T13:13:00Z,36.00,65.00
2026-05-08T13:20:00Z,36.00,65.00
2026-05-08T13:22:00Z,36.00,65.00
2026-05-08T13:24:00Z,36.00,65.00
2026-05-08T13:25:00Z,36.00,65.00
2026-05-08T13:39:00Z,36.00,65.00
2026-05-08T13:40:00Z,36.00,65.00
2026-05-08T13:41:00Z,36.00,65.00
2026-05-08T13:42:00Z,36.00,65.00
2026-05-08T13:44:00Z,36.00,65.00
2026-05-08T13:45:00Z,36.00,65.00
2026-05-08T13:49:00Z,36.00,65.00
2026-05-08T13:52:00Z,36.00,64.00
2026-05-08T13:54:00Z,36.00,64.00
2026-05-08T13:58:00Z,36.00,65.00
2026-05-08T13:59:00Z,36.00,65.00
2026-05-08T14:01:00Z,36.00,65.00
2026-05-08T14:02:00Z,36.00,65.00
2026-05-08T14:04:00Z,36.00,65.00
2026-05-08T14:08:00Z,36.00,65.00
2026-05-08T14:09:00Z,36.00,65.00
2026-05-08T14:13:00Z,36.00,65.00
2026-05-08T14:14:00Z,36.00,65.00
2026-05-08T14:19:00Z,36.00,65.00
2026-05-08T14:20:00Z,36.00,65.00
2026-05-08T14:22:00Z,36.00,65.00
2026-05-08T14:29:00Z,36.00,65.00
2026-05-08T14:31:00Z,36.00,65.00
2026-05-08T14:32:00Z,36.00,65.00
2026-05-08T14:33:00Z,36.00,65.00
2026-05-08T14:40:00Z,36.00,65.00
2026-05-08T14:41:00Z,36.00,65.00
2026-05-08T14:47:00Z,36.00,65.00
2026-05-08T14:50:00Z,36.00,65.00
2026-05-08T14:58:00Z,36.00,66.00
2026-05-08T15:05:00Z,36.00,66.00
2026-05-08T15:08:00Z,36.00,66.00
2026-05-08T15:10:00Z,34.00,66.00
2026-05-08T15:11:00Z,34.00,66.00
2026-05-08T15:12:00Z,34.00,66.00
2026-05-08T15:15:00Z,34.00,66.00
2026-05-08T15:16:00Z,34.00,65.00
2026-05-08T15:17:00Z,34.00,65.00
2026-05-08T15:19:00Z,34.00,66.00
2026-05-08T15:20:00Z,34.00,66.00
2026-05-08T15:21:00Z,34.00,67.00
2026-05-08T15:22:00Z,34.00,67.00
2026-05-08T15:24:00Z,34.00,67.00
2026-05-08T15:25:00Z,34.00,67.00
2026-05-08T15:28:00Z,34.00,68.00
2026-05-08T15:30:00Z,34.00,66.00
2026-05-08T15:32:00Z,34.00,67.00
2026-05-08T15:33:00Z,34.00,67.00
2026-05-08T15:34:00Z,34.00,67.00
2026-05-08T15:36:00Z,34.00,67.00
2026-05-08T15:39:00Z,34.00,67.00
2026-05-08T15:40:00Z,34.00,67.00
2026-05-08T15:42:00Z,34.00,66.87
2026-05-08T15:49:00Z,34.00,67.00
2026-05-08T15:50:00Z,34.00,67.00
2026-05-08T15:51:00Z,34.00,67.00
2026-05-08T15:52:00Z,34.00,67.00
2026-05-08T15:53:00Z,34.00,67.00
2026-05-08T15:54:00Z,33.00,67.00
2026-05-08T15:56:00Z,33.00,67.00
2026-05-08T16:01:00Z,33.00,67.00
2026-05-08T16:03:00Z,33.83,67.00
2026-05-08T16:04:00Z,34.00,67.00
2026-05-08T16:06:00Z,34.00,67.00
2026-05-08T16:07:00Z,34.00,67.00
2026-05-08T16:08:00Z,34.00,67.00
2026-05-08T16:09:00Z,34.00,67.00
2026-05-08T16:11:00Z,34.00,67.00
2026-05-08T16:12:00Z,34.00,67.00
2026-05-08T16:14:00Z,34.00,67.00
2026-05-08T16:15:00Z,34.00,67.00
2026-05-08T16:19:00Z,34.00,67.00
2026-05-08T16:20:00Z,34.00,67.00
2026-05-08T16:21:00Z,34.00,67.00
2026-05-08T16:22:00Z,34.00,67.00
2026-05-08T16:23:00Z,34.00,67.00
2026-05-08T16:24:00Z,34.00,67.00
2026-05-08T16:26:00Z,34.00,67.00
2026-05-08T16:27:00Z,33.00,67.00
2026-05-08T16:28:00Z,34.00,67.00
2026-05-08T16:30:00Z,34.00,67.00
2026-05-08T16:31:00Z,34.00,67.00
2026-05-08T16:33:00Z,33.00,67.94
2026-05-08T16:34:00Z,33.00,69.00
2026-05-08T16:35:00Z,33.00,69.00
2026-05-08T16:36:00Z,32.00,69.00
2026-05-08T16:37:00Z,32.00,69.00
2026-05-08T16:38:00Z,32.00,69.00
2026-05-08T16:39:00Z,32.00,69.00
2026-05-08T16:40:00Z,32.00,69.00
2026-05-08T16:41:00Z,32.00,69.00
2026-05-08T16:42:00Z,32.00,69.00
2026-05-08T16:43:00Z,32.00,69.00
2026-05-08T16:45:00Z,32.00,69.00
2026-05-08T16:46:00Z,32.00,69.00
2026-05-08T16:47:00Z,32.00,69.00
2026-05-08T16:48:00Z,32.00,69.00
2026-05-08T16:49:00Z,32.00,69.00
2026-05-08T16:50:00Z,32.00,68.49
2026-05-08T16:51:00Z,32.00,69.00
2026-05-08T16:52:00Z,32.00,69.00
2026-05-08T16:53:00Z,32.00,69.00
2026-05-08T16:54:00Z,32.00,69.00
2026-05-08T16:55:00Z,32.00,69.00
2026-05-08T16:57:00Z,32.00,69.00
2026-05-08T16:58:00Z,32.00,69.00
2026-05-08T16:59:00Z,32.00,69.00
2026-05-08T17:00:00Z,32.00,69.00
2026-05-08T17:01:00Z,32.00,69.00
2026-05-08T17:03:00Z,32.00,69.00
2026-05-08T17:04:00Z,30.02,69.00
2026-05-08T17:05:00Z,32.00,69.00
2026-05-08T17:06:00Z,32.00,69.05
2026-05-08T17:08:00Z,31.00,69.05
2026-05-08T17:09:00Z,31.00,70.00
2026-05-08T17:10:00Z,31.25,70.00
2026-05-08T17:11:00Z,32.00,70.00
2026-05-08T17:12:00Z,32.00,70.00
2026-05-08T17:13:00Z,32.00,70.00
2026-05-08T17:14:00Z,32.00,70.00
2026-05-08T17:16:00Z,30.00,70.00
2026-05-08T17:17:00Z,30.00,70.00
2026-05-08T17:18:00Z,30.00,70.00
2026-05-08T17:19:00Z,32.00,70.00
2026-05-08T17:22:00Z,32.00,70.00
2026-05-08T17:24:00Z,32.00,70.00
2026-05-08T17:25:00Z,32.00,70.00
2026-05-08T17:26:00Z,32.00,69.00
2026-05-08T17:27:00Z,32.00,69.00
2026-05-08T17:30:00Z,32.00,70.00
2026-05-08T17:32:00Z,32.00,69.00
2026-05-08T17:33:00Z,31.91,70.00
2026-05-08T17:34:00Z,31.91,69.00
2026-05-08T17:35:00Z,31.87,69.00
2026-05-08T17:36:00Z,31.00,69.00
2026-05-08T17:37:00Z,32.00,69.00
2026-05-08T17:38:00Z,32.00,69.97
2026-05-08T17:39:00Z,31.58,69.97
2026-05-08T17:40:00Z,31.58,70.00
2026-05-08T17:41:00Z,31.58,70.00
2026-05-08T17:42:00Z,32.00,69.13
2026-05-08T17:43:00Z,29.00,70.00
2026-05-08T17:44:00Z,29.00,70.00
2026-05-08T17:45:00Z,29.00,70.00
2026-05-08T17:46:00Z,32.00,70.00
2026-05-08T17:47:00Z,32.00,70.00
2026-05-08T17:48:00Z,32.00,70.00
2026-05-08T17:50:00Z,30.67,69.00
2026-05-08T17:51:00Z,30.67,69.99
2026-05-08T17:52:00Z,30.67,69.48
2026-05-08T17:53:00Z,31.98,69.48
2026-05-08T17:54:00Z,32.00,69.00
2026-05-08T17:56:00Z,32.00,69.00
2026-05-08T17:57:00Z,32.00,69.00
2026-05-08T17:58:00Z,32.00,69.00
2026-05-08T17:59:00Z,32.00,69.00
2026-05-08T18:00:00Z,32.00,69.00
2026-05-08T18:01:00Z,32.00,69.00
2026-05-08T18:02:00Z,32.00,69.00
2026-05-08T18:03:00Z,32.00,69.00
2026-05-08T18:04:00Z,32.00,69.00
2026-05-08T18:05:00Z,32.00,69.00
2026-05-08T18:06:00Z,32.00,69.00
2026-05-08T18:07:00Z,32.00,69.00
2026-05-08T18:08:00Z,31.44,69.00
2026-05-08T18:09:00Z,31.82,69.00
2026-05-08T18:10:00Z,32.00,69.00
2026-05-08T18:11:00Z,32.00,69.00
2026-05-08T18:12:00Z,32.00,69.00
2026-05-08T18:13:00Z,32.00,70.00
2026-05-08T18:14:00Z,32.00,70.75
2026-05-08T18:15:00Z,32.00,70.90
2026-05-08T18:16:00Z,30.00,70.97
2026-05-08T18:17:00Z,32.00,70.29
2026-05-08T18:18:00Z,32.00,70.00
2026-05-08T18:19:00Z,32.00,70.00
2026-05-08T18:20:00Z,32.00,69.74
2026-05-08T18:21:00Z,32.12,69.84
2026-05-08T18:22:00Z,33.00,69.57
2026-05-08T18:23:00Z,34.64,65.68
2026-05-08T18:24:00Z,35.82,64.71
2026-05-08T18:25:00Z,36.14,64.06
2026-05-08T18:26:00Z,36.42,66.71
2026-05-08T18:27:00Z,32.95,67.97
2026-05-08T18:28:00Z,33.88,67.68
2026-05-08T18:29:00Z,33.80,67.30
2026-05-08T18:30:00Z,33.39,68.85
2026-05-08T18:31:00Z,31.49,70.45
2026-05-08T18:32:00Z,25.57,79.52
2026-05-08T18:33:00Z,28.56,73.37
2026-05-08T18:34:00Z,31.91,70.10
2026-05-08T18:35:00Z,33.93,66.94
2026-05-08T18:36:00Z,34.00,67.00
2026-05-08T18:37:00Z,33.32,67.02
2026-05-08T18:38:00Z,31.80,70.02
2026-05-08T18:39:00Z,29.21,71.06
2026-05-08T18:40:00Z,30.35,70.14
2026-05-08T18:41:00Z,31.94,68.05
2026-05-08T18:42:00Z,30.91,71.42
2026-05-08T18:43:00Z,25.34,76.53
2026-05-08T18:44:00Z,28.93,70.89
2026-05-08T18:45:00Z,30.00,71.00
2026-05-08T18:46:00Z,30.23,70.03
2026-05-08T18:47:00Z,29.93,70.93
2026-05-08T18:48:00Z,27.95,73.00
2026-05-08T18:49:00Z,28.75,72.71
2026-05-08T18:50:00Z,30.77,69.09
2026-05-08T18:51:00Z,32.00,68.07
2026-05-08T18:52:00Z,32.00,69.00
2026-05-08T18:53:00Z,31.96,68.28
2026-05-08T18:54:00Z,34.86,65.79
2026-05-08T18:55:00Z,47.83,55.11
2026-05-08T18:56:00Z,52.99,47.73
2026-05-08T18:57:00Z,51.88,49.27
2026-05-08T18:58:00Z,52.42,48.50
2026-05-08T18:59:00Z,56.20,49.10
2026-05-08T19:00:00Z,58.65,41.46
2026-05-08T19:01:00Z,58.69,41.76
2026-05-08T19:02:00Z,59.14,40.97
2026-05-08T19:03:00Z,57.81,43.05
2026-05-08T19:04:00Z,55.93,45.00
2026-05-08T19:05:00Z,55.85,44.99
2026-05-08T19:06:00Z,52.63,49.07
2026-05-08T19:07:00Z,48.07,53.67
2026-05-08T19:08:00Z,53.27,51.18
2026-05-08T19:09:00Z,58.14,44.14
2026-05-08T19:10:00Z,63.28,42.15
2026-05-08T19:11:00Z,67.53,32.29
2026-05-08T19:12:00Z,66.76,33.85
2026-05-08T19:13:00Z,70.10,29.30
2026-05-08T19:14:00Z,75.36,23.96
2026-05-08T19:15:00Z,78.74,21.26
2026-05-08T19:16:00Z,77.40,21.32
2026-05-08T19:17:00Z,78.84,22.59
2026-05-08T19:18:00Z,75.65,26.51
2026-05-08T19:19:00Z,71.64,27.47
2026-05-08T19:20:00Z,81.55,20.48
2026-05-08T19:21:00Z,78.63,22.95
2026-05-08T19:22:00Z,83.62,16.67
2026-05-08T19:23:00Z,83.90,16.86
2026-05-08T19:24:00Z,86.01,12.85
2026-05-08T19:25:00Z,91.25,7.26
2026-05-08T19:26:00Z,96.81,3.57
2026-05-08T19:27:00Z,96.75,3.34
2026-05-08T19:28:00Z,97.98,1.44
2026-05-08T19:29:00Z,98.54,2.12
2026-05-08T19:30:00Z,98.15,2.19
2026-05-08T19:31:00Z,98.67,1.48
2026-05-08T19:32:00Z,99.00,1.00
2026-05-08T19:33:00Z,99.00,1.00
2026-05-08T19:34:00Z,99.00,1.00
2026-05-08T19:35:00Z,99.00,1.00
2026-05-08T19:36:00Z,99.00,1.00
2026-05-08T19:37:00Z,99.00,1.00
2026-05-08T19:38:00Z,99.00,1.00
2026-05-08T19:39:00Z,99.00,1.00
2026-05-08T19:40:00Z,99.00,1.00
2026-05-08T19:41:00Z,99.00,1.00
2026-05-08T19:42:00Z,99.00,1.00
