# event_ticker=KXATPMATCH-26FEB15TABNAV
# final_score=6-3 6-3
# match_winner=Alejandro Tabilo
# fav_player=Alejandro Tabilo
# dog_player=Emilio Nava
# kalshi_date=2026-02-15
timestamp,Alejandro Tabilo,Emilio Nava
2026-02-16T17:28:00Z,67.00,34.00
2026-02-16T17:33:00Z,67.00,34.00
2026-02-16T17:34:00Z,67.00,34.00
2026-02-16T17:39:00Z,67.00,34.00
2026-02-16T17:40:00Z,67.00,34.00
2026-02-16T17:43:00Z,67.00,34.00
2026-02-16T17:44:00Z,67.00,34.00
2026-02-16T17:52:00Z,67.00,34.00
2026-02-16T17:53:00Z,67.00,34.00
2026-02-16T17:56:00Z,67.00,34.00
2026-02-16T17:57:00Z,66.99,34.00
2026-02-16T18:04:00Z,67.00,34.00
2026-02-16T18:05:00Z,67.00,34.00
2026-02-16T18:06:00Z,67.00,34.00
2026-02-16T18:11:00Z,67.00,34.00
2026-02-16T18:12:00Z,67.00,34.00
2026-02-16T18:15:00Z,67.00,34.00
2026-02-16T18:17:00Z,67.00,34.00
2026-02-16T18:18:00Z,67.00,34.00
2026-02-16T18:21:00Z,67.00,34.00
2026-02-16T18:35:00Z,67.00,34.00
2026-02-16T18:38:00Z,67.00,34.00
2026-02-16T18:39:00Z,67.00,34.00
2026-02-16T18:40:00Z,67.00,34.00
2026-02-16T18:41:00Z,67.00,34.00
2026-02-16T18:43:00Z,67.00,34.00
2026-02-16T18:56:00Z,67.00,34.00
2026-02-16T19:04:00Z,67.00,34.00
2026-02-16T19:05:00Z,67.00,34.00
2026-02-16T19:07:00Z,67.00,34.00
2026-02-16T19:25:00Z,67.00,34.00
2026-02-16T19:27:00Z,67.00,34.00
2026-02-16T19:28:00Z,67.00,34.00
2026-02-16T19:30:00Z,67.00,34.00
2026-02-16T19:31:00Z,67.00,34.00
2026-02-16T19:34:00Z,67.00,34.00
2026-02-16T19:40:00Z,67.00,34.00
2026-02-16T19:43:00Z,67.00,34.00
2026-02-16T19:46:00Z,67.00,34.00
2026-02-16T19:49:00Z,67.00,34.00
2026-02-16T19:52:00Z,67.00,34.00
2026-02-16T19:58:00Z,67.00,34.00
2026-02-16T20:01:00Z,67.00,34.00
2026-02-16T20:02:00Z,67.00,34.00
2026-02-16T20:03:00Z,67.00,34.00
2026-02-16T20:04:00Z,67.00,34.00
2026-02-16T20:06:00Z,67.00,34.00
2026-02-16T20:07:00Z,67.00,34.00
2026-02-16T20:11:00Z,67.00,34.00
2026-02-16T20:12:00Z,67.00,34.00
2026-02-16T20:13:00Z,67.00,34.00
2026-02-16T20:14:00Z,67.00,34.00
2026-02-16T20:15:00Z,67.00,34.00
2026-02-16T20:17:00Z,67.00,34.00
2026-02-16T20:18:00Z,67.00,34.00
2026-02-16T20:19:00Z,67.00,34.00
2026-02-16T20:20:00Z,67.31,34.00
2026-02-16T20:21:00Z,67.00,34.00
2026-02-16T20:22:00Z,66.00,34.00
2026-02-16T20:23:00Z,67.35,34.00
2026-02-16T20:24:00Z,67.00,34.00
2026-02-16T20:27:00Z,67.00,34.00
2026-02-16T20:29:00Z,67.00,34.00
2026-02-16T20:30:00Z,67.00,34.00
2026-02-16T20:31:00Z,67.59,34.00
2026-02-16T20:34:00Z,68.00,34.00
2026-02-16T20:35:00Z,68.00,34.00
2026-02-16T20:36:00Z,68.00,34.00
2026-02-16T20:37:00Z,68.00,34.00
2026-02-16T20:38:00Z,68.00,34.00
2026-02-16T20:39:00Z,68.00,34.00
2026-02-16T20:40:00Z,68.00,34.00
2026-02-16T20:41:00Z,68.00,34.00
2026-02-16T20:42:00Z,68.00,34.00
2026-02-16T20:44:00Z,68.00,33.00
2026-02-16T20:46:00Z,68.00,33.00
2026-02-16T20:47:00Z,68.00,33.00
2026-02-16T20:50:00Z,68.00,33.64
2026-02-16T20:51:00Z,68.00,33.64
2026-02-16T20:52:00Z,68.00,33.98
2026-02-16T20:53:00Z,68.00,34.00
2026-02-16T20:54:00Z,68.00,34.00
2026-02-16T20:55:00Z,68.00,33.52
2026-02-16T20:56:00Z,68.00,34.00
2026-02-16T20:57:00Z,67.99,34.00
2026-02-16T20:58:00Z,67.00,34.00
2026-02-16T21:00:00Z,67.00,34.00
2026-02-16T21:03:00Z,67.00,34.00
2026-02-16T21:04:00Z,67.00,34.00
2026-02-16T21:07:00Z,67.00,34.00
2026-02-16T21:08:00Z,67.00,34.00
2026-02-16T21:09:00Z,67.00,34.00
2026-02-16T21:10:00Z,67.00,34.00
2026-02-16T21:11:00Z,67.00,34.00
2026-02-16T21:15:00Z,67.00,34.00
2026-02-16T21:16:00Z,67.00,34.00
2026-02-16T21:17:00Z,67.00,34.00
2026-02-16T21:20:00Z,67.00,34.00
2026-02-16T21:21:00Z,67.00,34.00
2026-02-16T21:22:00Z,67.07,34.00
2026-02-16T21:23:00Z,65.53,34.00
2026-02-16T21:25:00Z,67.00,34.00
2026-02-16T21:26:00Z,67.00,34.00
2026-02-16T21:27:00Z,67.00,34.00
2026-02-16T21:33:00Z,67.00,34.00
2026-02-16T21:34:00Z,67.00,35.00
2026-02-16T21:35:00Z,66.00,35.00
2026-02-16T21:37:00Z,66.00,35.00
2026-02-16T21:38:00Z,66.00,35.00
2026-02-16T21:39:00Z,67.00,35.00
2026-02-16T21:40:00Z,66.87,35.00
2026-02-16T21:41:00Z,66.00,35.00
2026-02-16T21:42:00Z,66.00,35.00
2026-02-16T21:43:00Z,66.00,35.00
2026-02-16T21:44:00Z,66.00,35.00
2026-02-16T21:45:00Z,66.00,36.00
2026-02-16T21:46:00Z,66.54,36.29
2026-02-16T21:47:00Z,66.73,35.67
2026-02-16T21:48:00Z,66.37,34.00
2026-02-16T21:49:00Z,66.18,35.00
2026-02-16T21:50:00Z,66.00,35.29
2026-02-16T21:51:00Z,67.00,36.00
2026-02-16T21:52:00Z,67.91,34.81
2026-02-16T21:53:00Z,69.20,32.17
2026-02-16T21:54:00Z,72.00,30.00
2026-02-16T21:55:00Z,70.14,30.92
2026-02-16T21:56:00Z,70.00,31.06
2026-02-16T21:57:00Z,68.46,31.70
2026-02-16T21:58:00Z,70.30,31.03
2026-02-16T21:59:00Z,71.77,29.13
2026-02-16T22:00:00Z,73.00,28.26
2026-02-16T22:01:00Z,76.40,22.91
2026-02-16T22:02:00Z,80.04,18.59
2026-02-16T22:03:00Z,81.82,19.06
2026-02-16T22:04:00Z,76.21,22.64
2026-02-16T22:05:00Z,73.11,30.67
2026-02-16T22:06:00Z,70.09,31.36
2026-02-16T22:07:00Z,73.05,28.41
2026-02-16T22:08:00Z,73.00,28.00
2026-02-16T22:09:00Z,72.53,27.66
2026-02-16T22:10:00Z,72.96,28.50
2026-02-16T22:11:00Z,75.69,24.02
2026-02-16T22:12:00Z,75.74,24.44
2026-02-16T22:13:00Z,80.86,20.96
2026-02-16T22:14:00Z,86.00,14.90
2026-02-16T22:15:00Z,84.66,15.19
2026-02-16T22:16:00Z,87.04,12.06
2026-02-16T22:17:00Z,86.68,12.78
2026-02-16T22:18:00Z,88.00,12.67
2026-02-16T22:19:00Z,87.19,13.08
2026-02-16T22:20:00Z,87.56,13.89
2026-02-16T22:21:00Z,88.37,12.27
2026-02-16T22:22:00Z,87.53,12.68
2026-02-16T22:23:00Z,89.00,11.76
2026-02-16T22:24:00Z,88.97,11.85
2026-02-16T22:25:00Z,89.72,12.00
2026-02-16T22:26:00Z,90.00,11.17
2026-02-16T22:27:00Z,90.07,10.30
2026-02-16T22:28:00Z,90.71,9.61
2026-02-16T22:29:00Z,94.14,5.09
2026-02-16T22:30:00Z,95.96,4.24
2026-02-16T22:31:00Z,97.64,3.03
2026-02-16T22:32:00Z,97.57,2.77
2026-02-16T22:33:00Z,97.20,3.20
2026-02-16T22:34:00Z,96.42,3.88
2026-02-16T22:35:00Z,95.97,3.71
2026-02-16T22:36:00Z,96.02,4.00
2026-02-16T22:37:00Z,95.71,5.85
2026-02-16T22:38:00Z,96.70,3.62
2026-02-16T22:39:00Z,97.11,2.62
2026-02-16T22:40:00Z,97.99,2.96
2026-02-16T22:41:00Z,97.61,3.16
2026-02-16T22:42:00Z,97.02,3.92
2026-02-16T22:43:00Z,97.00,4.00
2026-02-16T22:44:00Z,97.99,3.00
2026-02-16T22:45:00Z,97.77,2.39
2026-02-16T22:46:00Z,97.77,2.82
2026-02-16T22:47:00Z,98.00,3.00
2026-02-16T22:48:00Z,97.00,2.99
2026-02-16T22:49:00Z,97.89,3.00
2026-02-16T22:50:00Z,97.95,3.07
2026-02-16T22:51:00Z,97.99,2.00
2026-02-16T22:52:00Z,98.98,1.84
2026-02-16T22:53:00Z,99.00,1.35
2026-02-16T22:54:00Z,98.00,1.11
2026-02-16T22:56:00Z,99.00,1.11
2026-02-16T22:57:00Z,99.00,1.11
2026-02-16T22:58:00Z,99.00,1.00
2026-02-16T22:59:00Z,99.00,1.00
