# event_ticker=KXATPCHALLENGERMATCH-26MAR13GIUJUB
# final_score=7-6(0) 6-7(0) 6-4
# score_resolution=6-7 7-6 4-6
# match_winner=Paul Jubb
# fav_player=Lorenzo Giustino
# dog_player=Paul Jubb
# kalshi_date=2026-03-13
timestamp,Lorenzo Giustino,Paul Jubb
2026-03-13T09:56:00Z,40.00,61.00
2026-03-13T10:03:00Z,41.00,61.00
2026-03-13T10:04:00Z,41.53,61.00
2026-03-13T10:08:00Z,41.12,61.00
2026-03-13T10:09:00Z,42.00,61.00
2026-03-13T10:21:00Z,41.00,61.00
2026-03-13T10:22:00Z,41.00,61.00
2026-03-13T10:24:00Z,41.00,61.00
2026-03-13T10:28:00Z,41.00,61.00
2026-03-13T10:30:00Z,41.00,61.00
2026-03-13T10:31:00Z,41.00,61.00
2026-03-13T10:32:00Z,41.00,61.00
2026-03-13T10:33:00Z,41.00,61.00
2026-03-13T10:34:00Z,41.00,61.00
2026-03-13T10:35:00Z,41.98,61.00
2026-03-13T10:36:00Z,41.97,61.00
2026-03-13T10:38:00Z,41.97,61.00
2026-03-13T10:40:00Z,41.97,61.00
2026-03-13T10:42:00Z,41.28,61.00
2026-03-13T10:43:00Z,41.89,61.00
2026-03-13T10:44:00Z,41.89,61.00
2026-03-13T10:46:00Z,41.89,61.00
2026-03-13T10:47:00Z,41.89,61.00
2026-03-13T10:48:00Z,41.89,61.00
2026-03-13T10:49:00Z,41.00,61.00
2026-03-13T10:50:00Z,44.22,58.74
2026-03-13T10:51:00Z,43.45,59.87
2026-03-13T10:53:00Z,43.45,60.00
2026-03-13T10:55:00Z,44.66,60.00
2026-03-13T10:56:00Z,42.00,60.00
2026-03-13T10:57:00Z,39.45,60.00
2026-03-13T10:58:00Z,35.00,67.54
2026-03-13T10:59:00Z,33.00,68.10
2026-03-13T11:00:00Z,38.83,70.18
2026-03-13T11:01:00Z,27.00,72.00
2026-03-13T11:02:00Z,29.13,72.00
2026-03-13T11:03:00Z,33.54,70.00
2026-03-13T11:04:00Z,33.56,66.79
2026-03-13T11:05:00Z,35.37,68.67
2026-03-13T11:06:00Z,31.87,70.00
2026-03-13T11:07:00Z,29.00,72.00
2026-03-13T11:09:00Z,29.00,73.81
2026-03-13T11:10:00Z,26.01,75.00
2026-03-13T11:11:00Z,28.48,71.00
2026-03-13T11:12:00Z,30.00,71.00
2026-03-13T11:13:00Z,29.82,75.00
2026-03-13T11:14:00Z,27.31,73.00
2026-03-13T11:15:00Z,25.80,72.17
2026-03-13T11:16:00Z,31.00,69.00
2026-03-13T11:17:00Z,29.11,72.00
2026-03-13T11:18:00Z,26.55,75.67
2026-03-13T11:19:00Z,26.28,75.76
2026-03-13T11:20:00Z,29.80,71.94
2026-03-13T11:21:00Z,28.94,75.00
2026-03-13T11:22:00Z,30.90,71.00
2026-03-13T11:23:00Z,23.39,75.00
2026-03-13T11:24:00Z,29.00,72.85
2026-03-13T11:25:00Z,26.00,76.00
2026-03-13T11:26:00Z,20.80,78.41
2026-03-13T11:27:00Z,17.07,81.99
2026-03-13T11:28:00Z,20.68,80.74
2026-03-13T11:29:00Z,19.00,80.74
2026-03-13T11:30:00Z,18.57,83.00
2026-03-13T11:31:00Z,17.00,83.00
2026-03-13T11:32:00Z,17.00,83.00
2026-03-13T11:33:00Z,18.00,83.00
2026-03-13T11:34:00Z,16.30,83.00
2026-03-13T11:35:00Z,18.66,83.00
2026-03-13T11:36:00Z,19.00,83.00
2026-03-13T11:37:00Z,20.97,79.00
2026-03-13T11:38:00Z,24.12,74.00
2026-03-13T11:39:00Z,25.27,75.00
2026-03-13T11:40:00Z,27.51,75.00
2026-03-13T11:41:00Z,27.93,75.00
2026-03-13T11:42:00Z,23.62,75.00
2026-03-13T11:43:00Z,27.00,74.00
2026-03-13T11:44:00Z,28.67,73.00
2026-03-13T11:45:00Z,29.23,68.00
2026-03-13T11:46:00Z,41.98,60.78
2026-03-13T11:47:00Z,37.58,66.24
2026-03-13T11:48:00Z,47.90,53.70
2026-03-13T11:49:00Z,50.05,50.62
2026-03-13T11:50:00Z,54.49,47.74
2026-03-13T11:51:00Z,59.39,41.27
2026-03-13T11:52:00Z,61.03,39.97
2026-03-13T11:53:00Z,60.98,40.04
2026-03-13T11:54:00Z,65.80,38.99
2026-03-13T11:55:00Z,60.24,41.84
2026-03-13T11:56:00Z,53.38,49.00
2026-03-13T11:57:00Z,46.66,55.85
2026-03-13T11:58:00Z,34.32,67.01
2026-03-13T11:59:00Z,28.45,75.79
2026-03-13T12:00:00Z,24.59,77.45
2026-03-13T12:01:00Z,21.91,78.92
2026-03-13T12:02:00Z,22.00,78.70
2026-03-13T12:03:00Z,21.87,78.48
2026-03-13T12:04:00Z,23.67,76.29
2026-03-13T12:05:00Z,30.04,72.73
2026-03-13T12:06:00Z,29.82,70.99
2026-03-13T12:07:00Z,35.00,66.83
2026-03-13T12:08:00Z,36.69,65.75
2026-03-13T12:09:00Z,39.56,62.00
2026-03-13T12:10:00Z,41.44,58.89
2026-03-13T12:11:00Z,41.95,59.15
2026-03-13T12:12:00Z,40.13,60.62
2026-03-13T12:13:00Z,38.34,62.76
2026-03-13T12:14:00Z,34.15,65.82
2026-03-13T12:15:00Z,34.98,66.60
2026-03-13T12:16:00Z,37.31,61.19
2026-03-13T12:17:00Z,40.80,60.38
2026-03-13T12:18:00Z,38.89,63.50
2026-03-13T12:19:00Z,42.49,57.44
2026-03-13T12:20:00Z,42.19,57.56
2026-03-13T12:21:00Z,47.32,53.32
2026-03-13T12:22:00Z,48.14,53.40
2026-03-13T12:23:00Z,49.99,51.33
2026-03-13T12:24:00Z,50.18,52.00
2026-03-13T12:25:00Z,51.92,47.08
2026-03-13T12:26:00Z,53.35,46.69
2026-03-13T12:27:00Z,53.50,47.78
2026-03-13T12:28:00Z,51.78,49.50
2026-03-13T12:29:00Z,45.31,54.83
2026-03-13T12:30:00Z,50.15,52.64
2026-03-13T12:31:00Z,50.04,50.22
2026-03-13T12:32:00Z,44.42,54.30
2026-03-13T12:33:00Z,47.55,54.90
2026-03-13T12:34:00Z,43.26,56.87
2026-03-13T12:35:00Z,48.86,55.56
2026-03-13T12:36:00Z,46.04,55.05
2026-03-13T12:37:00Z,45.57,55.22
2026-03-13T12:38:00Z,47.62,55.76
2026-03-13T12:39:00Z,44.41,56.83
2026-03-13T12:40:00Z,41.53,58.94
2026-03-13T12:41:00Z,41.66,59.40
2026-03-13T12:42:00Z,39.73,63.64
2026-03-13T12:43:00Z,37.69,63.95
2026-03-13T12:44:00Z,33.23,68.53
2026-03-13T12:45:00Z,23.84,75.78
2026-03-13T12:46:00Z,18.41,82.78
2026-03-13T12:47:00Z,17.72,82.65
2026-03-13T12:48:00Z,15.21,85.65
2026-03-13T12:49:00Z,16.79,85.46
2026-03-13T12:50:00Z,16.09,83.69
2026-03-13T12:51:00Z,16.06,86.25
2026-03-13T12:52:00Z,20.36,79.96
2026-03-13T12:53:00Z,24.01,76.93
2026-03-13T12:54:00Z,25.66,77.91
2026-03-13T12:55:00Z,22.78,76.25
2026-03-13T12:56:00Z,23.27,77.31
2026-03-13T12:57:00Z,21.23,77.90
2026-03-13T12:58:00Z,23.37,77.77
2026-03-13T12:59:00Z,16.70,83.67
2026-03-13T13:00:00Z,16.95,84.70
2026-03-13T13:01:00Z,15.04,88.27
2026-03-13T13:02:00Z,13.48,87.26
2026-03-13T13:03:00Z,10.45,89.63
2026-03-13T13:04:00Z,4.18,94.37
2026-03-13T13:05:00Z,8.18,89.29
2026-03-13T13:06:00Z,18.48,83.10
2026-03-13T13:07:00Z,20.61,78.19
2026-03-13T13:08:00Z,28.11,72.11
2026-03-13T13:09:00Z,34.46,63.13
2026-03-13T13:10:00Z,41.88,58.20
2026-03-13T13:11:00Z,48.43,51.77
2026-03-13T13:12:00Z,49.98,49.83
2026-03-13T13:13:00Z,50.53,49.57
2026-03-13T13:14:00Z,49.91,49.68
2026-03-13T13:15:00Z,49.80,50.33
2026-03-13T13:16:00Z,49.24,52.56
2026-03-13T13:17:00Z,51.49,50.33
2026-03-13T13:18:00Z,55.37,43.94
2026-03-13T13:19:00Z,55.09,43.47
2026-03-13T13:20:00Z,53.75,50.30
2026-03-13T13:21:00Z,44.04,57.31
2026-03-13T13:22:00Z,39.57,60.95
2026-03-13T13:23:00Z,47.47,54.03
2026-03-13T13:24:00Z,50.16,50.18
2026-03-13T13:25:00Z,46.54,53.27
2026-03-13T13:26:00Z,53.79,45.33
2026-03-13T13:27:00Z,54.02,48.89
2026-03-13T13:28:00Z,59.61,40.87
2026-03-13T13:29:00Z,68.46,31.74
2026-03-13T13:30:00Z,76.82,23.62
2026-03-13T13:31:00Z,79.73,19.91
2026-03-13T13:32:00Z,82.93,17.12
2026-03-13T13:33:00Z,80.72,19.77
2026-03-13T13:34:00Z,75.56,24.65
2026-03-13T13:35:00Z,68.27,33.03
2026-03-13T13:36:00Z,57.44,42.00
2026-03-13T13:37:00Z,59.39,41.83
2026-03-13T13:38:00Z,61.29,39.45
2026-03-13T13:39:00Z,56.36,46.90
2026-03-13T13:40:00Z,51.99,48.28
2026-03-13T13:41:00Z,56.41,44.14
2026-03-13T13:42:00Z,66.03,37.87
2026-03-13T13:43:00Z,77.55,22.58
2026-03-13T13:44:00Z,75.02,26.12
2026-03-13T13:45:00Z,67.62,31.31
2026-03-13T13:46:00Z,72.23,28.01
2026-03-13T13:47:00Z,76.26,23.92
2026-03-13T13:48:00Z,72.01,33.14
2026-03-13T13:49:00Z,74.93,25.05
2026-03-13T13:50:00Z,73.21,26.63
2026-03-13T13:51:00Z,84.52,14.49
2026-03-13T13:52:00Z,86.56,13.62
2026-03-13T13:53:00Z,85.51,14.50
2026-03-13T13:54:00Z,86.65,14.62
2026-03-13T13:55:00Z,86.45,13.57
2026-03-13T13:56:00Z,84.13,18.06
2026-03-13T13:57:00Z,77.95,24.06
2026-03-13T13:58:00Z,79.15,21.66
2026-03-13T13:59:00Z,79.87,19.77
2026-03-13T14:00:00Z,84.23,19.91
2026-03-13T14:01:00Z,72.97,27.15
2026-03-13T14:02:00Z,64.12,38.60
2026-03-13T14:03:00Z,59.54,40.76
2026-03-13T14:04:00Z,58.85,45.84
2026-03-13T14:05:00Z,61.42,35.61
2026-03-13T14:06:00Z,59.01,45.07
2026-03-13T14:07:00Z,55.33,43.99
2026-03-13T14:08:00Z,54.78,46.46
2026-03-13T14:09:00Z,58.17,42.50
2026-03-13T14:10:00Z,46.22,52.36
2026-03-13T14:11:00Z,48.24,53.51
2026-03-13T14:12:00Z,53.32,51.16
2026-03-13T14:13:00Z,40.16,62.44
2026-03-13T14:14:00Z,28.03,74.23
2026-03-13T14:15:00Z,13.65,86.33
2026-03-13T14:16:00Z,15.03,85.24
2026-03-13T14:17:00Z,30.04,68.53
2026-03-13T14:18:00Z,44.08,55.75
2026-03-13T14:19:00Z,44.81,59.73
2026-03-13T14:20:00Z,32.40,67.52
2026-03-13T14:21:00Z,18.03,82.60
2026-03-13T14:22:00Z,6.28,93.48
2026-03-13T14:23:00Z,1.00,99.00
2026-03-13T14:24:00Z,1.00,99.00
2026-03-13T14:25:00Z,1.00,99.00
2026-03-13T14:26:00Z,1.00,99.00
2026-03-13T14:27:00Z,1.00,99.00
2026-03-13T14:28:00Z,1.00,99.00
2026-03-13T14:29:00Z,1.00,99.00
2026-03-13T14:30:00Z,1.00,99.00
2026-03-13T14:31:00Z,1.00,99.00
2026-03-13T14:32:00Z,1.00,99.00
