# event_ticker=KXATPMATCH-26FEB08ALTCER
# final_score=6-2 6-2
# score_resolution=2-6 2-6
# match_winner=Juan Manuel Cerundolo
# fav_player=Daniel Altmaier
# dog_player=Juan Manuel Cerundolo
# kalshi_date=2026-02-08
timestamp,Daniel Altmaier,Juan Manuel Cerundolo
2026-02-10T14:54:00Z,42.00,59.00
2026-02-10T14:55:00Z,42.00,59.00
2026-02-10T14:56:00Z,42.00,58.00
2026-02-10T15:00:00Z,42.00,59.00
2026-02-10T15:01:00Z,42.00,59.00
2026-02-10T15:07:00Z,42.00,59.00
2026-02-10T15:08:00Z,42.00,59.00
2026-02-10T15:09:00Z,42.00,59.00
2026-02-10T15:11:00Z,42.00,59.78
2026-02-10T15:12:00Z,42.00,58.00
2026-02-10T15:13:00Z,42.00,58.00
2026-02-10T15:15:00Z,42.00,58.00
2026-02-10T15:17:00Z,42.00,59.00
2026-02-10T15:18:00Z,42.00,59.00
2026-02-10T15:19:00Z,42.00,59.00
2026-02-10T15:20:00Z,42.00,59.00
2026-02-10T15:21:00Z,42.00,59.00
2026-02-10T15:24:00Z,43.00,59.00
2026-02-10T15:25:00Z,43.00,58.00
2026-02-10T15:26:00Z,43.00,59.00
2026-02-10T15:28:00Z,43.00,59.00
2026-02-10T15:29:00Z,43.00,59.00
2026-02-10T15:33:00Z,43.00,59.00
2026-02-10T15:34:00Z,43.00,59.00
2026-02-10T15:35:00Z,43.00,59.00
2026-02-10T15:36:00Z,43.00,59.00
2026-02-10T15:37:00Z,43.00,59.00
2026-02-10T15:38:00Z,43.00,59.00
2026-02-10T15:39:00Z,43.00,59.00
2026-02-10T15:40:00Z,43.00,59.00
2026-02-10T15:42:00Z,43.00,59.92
2026-02-10T15:43:00Z,43.00,58.98
2026-02-10T15:44:00Z,43.00,59.00
2026-02-10T15:45:00Z,43.00,59.00
2026-02-10T15:46:00Z,43.00,59.00
2026-02-10T15:47:00Z,43.00,59.00
2026-02-10T15:48:00Z,43.00,59.00
2026-02-10T15:49:00Z,43.00,59.00
2026-02-10T15:50:00Z,43.00,59.00
2026-02-10T15:51:00Z,43.00,58.00
2026-02-10T15:53:00Z,43.00,59.00
2026-02-10T15:55:00Z,43.00,59.00
2026-02-10T15:56:00Z,44.00,59.00
2026-02-10T15:59:00Z,44.00,59.00
2026-02-10T16:01:00Z,43.96,59.00
2026-02-10T16:03:00Z,43.62,59.00
2026-02-10T16:04:00Z,43.39,59.00
2026-02-10T16:05:00Z,44.00,59.00
2026-02-10T16:06:00Z,44.00,59.00
2026-02-10T16:07:00Z,44.14,59.00
2026-02-10T16:08:00Z,44.97,58.72
2026-02-10T16:09:00Z,45.00,59.06
2026-02-10T16:10:00Z,44.27,57.08
2026-02-10T16:11:00Z,44.91,57.87
2026-02-10T16:12:00Z,44.22,60.68
2026-02-10T16:13:00Z,39.51,65.15
2026-02-10T16:14:00Z,37.35,63.86
2026-02-10T16:15:00Z,32.18,69.18
2026-02-10T16:16:00Z,27.81,72.02
2026-02-10T16:17:00Z,26.23,73.75
2026-02-10T16:18:00Z,24.11,76.05
2026-02-10T16:19:00Z,24.35,76.06
2026-02-10T16:20:00Z,23.89,79.69
2026-02-10T16:21:00Z,18.99,80.04
2026-02-10T16:22:00Z,24.57,77.38
2026-02-10T16:23:00Z,26.66,74.99
2026-02-10T16:24:00Z,26.09,74.97
2026-02-10T16:25:00Z,26.12,75.03
2026-02-10T16:26:00Z,29.96,72.82
2026-02-10T16:27:00Z,32.66,68.31
2026-02-10T16:28:00Z,29.56,71.13
2026-02-10T16:29:00Z,29.20,72.49
2026-02-10T16:30:00Z,22.35,79.51
2026-02-10T16:31:00Z,21.73,88.25
2026-02-10T16:32:00Z,16.98,83.50
2026-02-10T16:33:00Z,18.79,82.47
2026-02-10T16:34:00Z,16.74,84.98
2026-02-10T16:35:00Z,17.15,85.00
2026-02-10T16:36:00Z,15.83,85.56
2026-02-10T16:37:00Z,14.95,87.00
2026-02-10T16:38:00Z,16.08,85.52
2026-02-10T16:39:00Z,16.98,86.48
2026-02-10T16:40:00Z,14.35,87.44
2026-02-10T16:41:00Z,14.18,87.88
2026-02-10T16:42:00Z,12.09,88.43
2026-02-10T16:43:00Z,13.87,87.00
2026-02-10T16:44:00Z,15.24,87.87
2026-02-10T16:45:00Z,15.00,86.00
2026-02-10T16:46:00Z,16.01,85.01
2026-02-10T16:47:00Z,16.08,84.97
2026-02-10T16:48:00Z,19.39,82.04
2026-02-10T16:49:00Z,19.57,83.03
2026-02-10T16:50:00Z,20.10,82.05
2026-02-10T16:51:00Z,21.38,82.30
2026-02-10T16:52:00Z,17.01,84.28
2026-02-10T16:53:00Z,16.78,85.00
2026-02-10T16:54:00Z,17.74,84.90
2026-02-10T16:55:00Z,19.08,83.71
2026-02-10T16:56:00Z,19.07,80.29
2026-02-10T16:57:00Z,21.15,80.13
2026-02-10T16:58:00Z,20.65,80.94
2026-02-10T16:59:00Z,22.26,80.24
2026-02-10T17:00:00Z,24.48,80.40
2026-02-10T17:01:00Z,21.40,79.87
2026-02-10T17:02:00Z,21.17,81.92
2026-02-10T17:03:00Z,21.02,80.28
2026-02-10T17:04:00Z,22.56,79.76
2026-02-10T17:05:00Z,21.47,79.46
2026-02-10T17:06:00Z,25.36,79.00
2026-02-10T17:07:00Z,23.20,80.03
2026-02-10T17:08:00Z,20.99,80.47
2026-02-10T17:09:00Z,20.98,80.82
2026-02-10T17:10:00Z,21.28,81.12
2026-02-10T17:11:00Z,20.80,81.90
2026-02-10T17:12:00Z,19.99,80.78
2026-02-10T17:13:00Z,17.07,85.05
2026-02-10T17:14:00Z,14.68,84.16
2026-02-10T17:15:00Z,16.02,87.11
2026-02-10T17:16:00Z,8.67,92.24
2026-02-10T17:17:00Z,8.65,92.58
2026-02-10T17:18:00Z,6.16,94.59
2026-02-10T17:19:00Z,5.99,95.97
2026-02-10T17:20:00Z,5.42,95.18
2026-02-10T17:21:00Z,5.72,96.10
2026-02-10T17:22:00Z,5.51,96.86
2026-02-10T17:23:00Z,3.51,97.08
2026-02-10T17:24:00Z,1.42,98.81
2026-02-10T17:25:00Z,1.97,98.28
2026-02-10T17:26:00Z,1.00,98.96
2026-02-10T17:27:00Z,1.00,99.00
2026-02-10T17:28:00Z,1.77,98.78
2026-02-10T17:29:00Z,1.65,99.00
2026-02-10T17:30:00Z,1.00,99.00
2026-02-10T17:31:00Z,1.00,99.00
2026-02-10T17:32:00Z,1.00,99.00
2026-02-10T17:33:00Z,1.00,99.00
2026-02-10T17:34:00Z,1.00,99.00
2026-02-10T17:35:00Z,1.00,99.00
2026-02-10T17:36:00Z,1.00,99.00
2026-02-10T17:37:00Z,1.00,99.00
2026-02-10T17:39:00Z,1.00,99.00
2026-02-10T17:40:00Z,1.00,99.00
2026-02-10T17:41:00Z,1.00,99.00
2026-02-10T17:42:00Z,1.00,99.00
2026-02-10T17:43:00Z,1.00,99.00
