# event_ticker=KXATPCHALLENGERMATCH-26FEB14DOSAND
# final_score=4-6 6-2 7-5
# score_resolution=6-4 2-6 5-7
# match_winner=Stefan Dostanic
# fav_player=Andres Andrade
# dog_player=Stefan Dostanic
# kalshi_date=2026-02-14
timestamp,Andres Andrade,Stefan Dostanic
2026-02-14T18:29:00Z,55.47,47.20
2026-02-14T18:30:00Z,53.12,47.93
2026-02-14T18:31:00Z,54.21,44.86
2026-02-14T18:32:00Z,53.00,47.58
2026-02-14T18:33:00Z,53.00,48.58
2026-02-14T18:34:00Z,56.15,46.65
2026-02-14T18:35:00Z,60.72,40.52
2026-02-14T18:36:00Z,59.88,40.44
2026-02-14T18:37:00Z,56.35,45.75
2026-02-14T18:38:00Z,55.35,43.59
2026-02-14T18:39:00Z,59.43,41.08
2026-02-14T18:40:00Z,60.93,41.00
2026-02-14T18:41:00Z,60.63,40.05
2026-02-14T18:42:00Z,62.36,38.55
2026-02-14T18:43:00Z,68.09,29.10
2026-02-14T18:44:00Z,72.02,29.96
2026-02-14T18:45:00Z,73.16,24.19
2026-02-14T18:46:00Z,72.34,26.60
2026-02-14T18:47:00Z,75.68,26.35
2026-02-14T18:48:00Z,71.07,29.24
2026-02-14T18:49:00Z,68.61,29.00
2026-02-14T18:50:00Z,66.21,34.13
2026-02-14T18:51:00Z,61.65,39.86
2026-02-14T18:52:00Z,62.37,39.08
2026-02-14T18:53:00Z,60.08,41.03
2026-02-14T18:54:00Z,60.77,40.43
2026-02-14T18:55:00Z,62.93,41.32
2026-02-14T18:56:00Z,63.16,40.67
2026-02-14T18:57:00Z,68.49,32.71
2026-02-14T18:58:00Z,68.24,35.16
2026-02-14T18:59:00Z,65.86,37.44
2026-02-14T19:00:00Z,65.90,37.43
2026-02-14T19:01:00Z,53.51,42.96
2026-02-14T19:02:00Z,50.94,49.62
2026-02-14T19:03:00Z,48.69,53.10
2026-02-14T19:04:00Z,51.84,50.63
2026-02-14T19:05:00Z,30.53,58.29
2026-02-14T19:06:00Z,46.20,59.62
2026-02-14T19:07:00Z,50.59,51.20
2026-02-14T19:08:00Z,44.64,55.17
2026-02-14T19:09:00Z,42.05,58.86
2026-02-14T19:10:00Z,40.55,60.34
2026-02-14T19:11:00Z,36.89,61.91
2026-02-14T19:12:00Z,43.54,60.21
2026-02-14T19:13:00Z,45.61,55.66
2026-02-14T19:14:00Z,46.21,55.09
2026-02-14T19:15:00Z,43.61,59.19
2026-02-14T19:16:00Z,46.45,54.04
2026-02-14T19:17:00Z,47.39,54.86
2026-02-14T19:18:00Z,49.62,53.14
2026-02-14T19:19:00Z,49.00,54.12
2026-02-14T19:20:00Z,48.84,55.02
2026-02-14T19:21:00Z,40.07,62.53
2026-02-14T19:22:00Z,41.81,59.74
2026-02-14T19:23:00Z,49.87,56.02
2026-02-14T19:24:00Z,46.73,54.36
2026-02-14T19:25:00Z,47.30,55.02
2026-02-14T19:26:00Z,40.03,60.67
2026-02-14T19:27:00Z,39.67,62.54
2026-02-14T19:28:00Z,36.30,65.01
2026-02-14T19:29:00Z,30.68,69.01
2026-02-14T19:30:00Z,30.98,68.79
2026-02-14T19:31:00Z,35.40,68.35
2026-02-14T19:32:00Z,31.02,70.29
2026-02-14T19:33:00Z,30.11,74.44
2026-02-14T19:34:00Z,27.06,77.47
2026-02-14T19:35:00Z,28.21,75.61
2026-02-14T19:36:00Z,27.52,75.20
2026-02-14T19:37:00Z,23.54,82.40
2026-02-14T19:38:00Z,21.12,79.97
2026-02-14T19:39:00Z,28.68,72.29
2026-02-14T19:40:00Z,33.44,66.94
2026-02-14T19:41:00Z,26.89,71.76
2026-02-14T19:42:00Z,25.44,75.38
2026-02-14T19:43:00Z,25.99,75.00
2026-02-14T19:44:00Z,25.02,79.53
2026-02-14T19:45:00Z,27.57,74.98
2026-02-14T19:46:00Z,28.95,72.49
2026-02-14T19:47:00Z,35.18,66.51
2026-02-14T19:48:00Z,32.31,68.94
2026-02-14T19:49:00Z,32.06,70.55
2026-02-14T19:50:00Z,30.48,70.45
2026-02-14T19:51:00Z,29.16,71.96
2026-02-14T19:52:00Z,30.06,69.75
2026-02-14T19:53:00Z,26.81,69.68
2026-02-14T19:54:00Z,36.41,65.70
2026-02-14T19:55:00Z,37.99,62.54
2026-02-14T19:56:00Z,47.20,63.83
2026-02-14T19:57:00Z,40.47,62.36
2026-02-14T19:58:00Z,44.64,48.44
2026-02-14T19:59:00Z,36.25,65.19
2026-02-14T20:00:00Z,32.47,68.74
2026-02-14T20:01:00Z,39.20,64.45
2026-02-14T20:02:00Z,41.86,62.05
2026-02-14T20:03:00Z,39.92,61.85
2026-02-14T20:04:00Z,52.26,51.04
2026-02-14T20:05:00Z,71.77,24.14
2026-02-14T20:06:00Z,84.74,15.21
2026-02-14T20:07:00Z,80.58,20.76
2026-02-14T20:08:00Z,84.25,14.69
2026-02-14T20:09:00Z,95.16,5.20
2026-02-14T20:10:00Z,97.06,3.54
2026-02-14T20:11:00Z,87.32,13.84
2026-02-14T20:12:00Z,89.68,12.06
2026-02-14T20:13:00Z,88.95,12.25
2026-02-14T20:14:00Z,72.17,30.62
2026-02-14T20:15:00Z,46.23,52.51
2026-02-14T20:16:00Z,40.37,58.41
2026-02-14T20:17:00Z,33.85,63.97
2026-02-14T20:18:00Z,30.16,71.89
2026-02-14T20:19:00Z,30.20,71.08
2026-02-14T20:20:00Z,37.41,64.49
2026-02-14T20:21:00Z,33.29,66.58
2026-02-14T20:22:00Z,19.84,78.52
2026-02-14T20:23:00Z,9.51,86.91
2026-02-14T20:24:00Z,27.73,77.86
2026-02-14T20:25:00Z,36.96,67.36
2026-02-14T20:26:00Z,31.37,68.75
2026-02-14T20:27:00Z,33.92,66.84
2026-02-14T20:28:00Z,19.06,80.43
2026-02-14T20:29:00Z,25.58,78.67
2026-02-14T20:30:00Z,34.36,68.51
2026-02-14T20:31:00Z,30.97,66.93
2026-02-14T20:32:00Z,18.02,80.43
2026-02-14T20:33:00Z,19.66,79.94
2026-02-14T20:34:00Z,26.30,75.37
2026-02-14T20:35:00Z,11.79,97.32
2026-02-14T20:36:00Z,1.00,99.00
2026-02-14T20:37:00Z,1.00,99.00
2026-02-14T20:38:00Z,1.00,99.00
2026-02-14T20:39:00Z,1.00,99.00
2026-02-14T20:40:00Z,1.00,99.00
2026-02-14T20:41:00Z,1.00,99.00
