# event_ticker=KXATPMATCH-26FEB18BERLAJ
# final_score=3-6 6-4 6-2
# score_resolution=6-3 4-6 2-6
# match_winner=Matteo Berrettini
# fav_player=Dusan Lajovic
# dog_player=Matteo Berrettini
# kalshi_date=2026-02-18
timestamp,Dusan Lajovic,Matteo Berrettini
2026-02-19T18:09:00Z,29.00,73.00
2026-02-19T18:22:00Z,29.00,73.00
2026-02-19T18:56:00Z,28.00,73.00
2026-02-19T18:58:00Z,28.00,73.00
2026-02-19T18:59:00Z,29.00,73.00
2026-02-19T19:02:00Z,29.00,73.00
2026-02-19T19:21:00Z,29.00,73.00
2026-02-19T19:24:00Z,29.00,73.00
2026-02-19T19:25:00Z,29.00,73.00
2026-02-19T19:31:00Z,29.00,73.00
2026-02-19T19:35:00Z,29.00,73.00
2026-02-19T19:36:00Z,29.00,73.00
2026-02-19T19:43:00Z,29.00,73.00
2026-02-19T19:51:00Z,29.00,73.00
2026-02-19T20:06:00Z,29.00,73.00
2026-02-19T20:28:00Z,29.00,73.00
2026-02-19T20:33:00Z,29.00,72.00
2026-02-19T20:39:00Z,29.00,72.00
2026-02-19T20:42:00Z,29.00,71.00
2026-02-19T20:56:00Z,29.00,72.00
2026-02-19T20:58:00Z,29.00,72.00
2026-02-19T21:02:00Z,29.00,72.00
2026-02-19T21:05:00Z,29.00,72.00
2026-02-19T21:09:00Z,29.00,72.00
2026-02-19T21:15:00Z,29.00,72.00
2026-02-19T21:20:00Z,29.00,72.00
2026-02-19T21:26:00Z,29.00,72.00
2026-02-19T21:29:00Z,29.00,72.00
2026-02-19T21:36:00Z,29.00,72.00
2026-02-19T21:38:00Z,29.00,72.00
2026-02-19T21:42:00Z,29.00,72.00
2026-02-19T21:46:00Z,29.00,72.00
2026-02-19T21:47:00Z,29.00,72.00
2026-02-19T21:48:00Z,29.00,72.00
2026-02-19T21:49:00Z,29.00,72.00
2026-02-19T21:51:00Z,29.00,72.00
2026-02-19T21:53:00Z,29.00,73.00
2026-02-19T21:58:00Z,29.00,73.00
2026-02-19T21:59:00Z,29.00,73.00
2026-02-19T22:00:00Z,28.50,73.00
2026-02-19T22:01:00Z,28.50,73.00
2026-02-19T22:02:00Z,29.00,73.00
2026-02-19T22:03:00Z,29.00,73.00
2026-02-19T22:04:00Z,29.00,73.00
2026-02-19T22:05:00Z,29.00,73.00
2026-02-19T22:06:00Z,29.00,73.00
2026-02-19T22:07:00Z,29.00,73.00
2026-02-19T22:09:00Z,29.00,73.00
2026-02-19T22:10:00Z,29.00,73.00
2026-02-19T22:12:00Z,29.00,73.00
2026-02-19T22:15:00Z,29.00,73.00
2026-02-19T22:16:00Z,29.00,73.00
2026-02-19T22:17:00Z,29.00,73.00
2026-02-19T22:19:00Z,29.00,73.00
2026-02-19T22:29:00Z,28.49,73.00
2026-02-19T22:32:00Z,28.09,73.00
2026-02-19T22:40:00Z,29.00,73.00
2026-02-19T22:41:00Z,29.00,73.00
2026-02-19T22:43:00Z,29.00,73.00
2026-02-19T22:44:00Z,29.00,73.00
2026-02-19T22:48:00Z,29.00,73.00
2026-02-19T22:52:00Z,29.00,73.00
2026-02-19T23:01:00Z,29.00,73.00
2026-02-19T23:03:00Z,29.00,73.00
2026-02-19T23:07:00Z,29.00,73.00
2026-02-19T23:09:00Z,29.00,73.00
2026-02-19T23:10:00Z,29.00,73.00
2026-02-19T23:12:00Z,29.00,73.00
2026-02-19T23:13:00Z,29.00,73.00
2026-02-19T23:14:00Z,29.00,73.00
2026-02-19T23:17:00Z,29.00,73.00
2026-02-19T23:18:00Z,29.00,73.00
2026-02-19T23:19:00Z,29.00,73.00
2026-02-19T23:20:00Z,29.00,73.00
2026-02-19T23:21:00Z,29.00,72.51
2026-02-19T23:22:00Z,29.00,73.00
2026-02-19T23:23:00Z,29.00,73.00
2026-02-19T23:24:00Z,29.00,73.00
2026-02-19T23:26:00Z,29.00,73.00
2026-02-19T23:27:00Z,29.00,73.00
2026-02-19T23:30:00Z,29.00,72.45
2026-02-19T23:31:00Z,29.00,72.90
2026-02-19T23:34:00Z,29.00,73.00
2026-02-19T23:35:00Z,29.00,73.00
2026-02-19T23:36:00Z,29.00,73.00
2026-02-19T23:37:00Z,29.00,73.00
2026-02-19T23:38:00Z,29.00,73.00
2026-02-19T23:40:00Z,29.00,73.00
2026-02-19T23:41:00Z,29.00,73.00
2026-02-19T23:42:00Z,29.00,73.00
2026-02-19T23:43:00Z,29.00,73.00
2026-02-19T23:44:00Z,29.00,72.98
2026-02-19T23:45:00Z,29.00,72.98
2026-02-19T23:46:00Z,29.00,72.02
2026-02-19T23:47:00Z,29.00,72.03
2026-02-19T23:48:00Z,29.00,72.03
2026-02-19T23:51:00Z,29.00,72.00
2026-02-19T23:52:00Z,28.00,72.00
2026-02-19T23:54:00Z,28.00,73.00
2026-02-19T23:55:00Z,28.00,73.00
2026-02-19T23:57:00Z,28.00,73.00
2026-02-19T23:58:00Z,28.00,73.00
2026-02-20T00:00:00Z,28.00,73.00
2026-02-20T00:04:00Z,29.82,69.99
2026-02-20T00:06:00Z,30.00,69.99
2026-02-20T00:07:00Z,30.00,72.00
2026-02-20T00:08:00Z,30.00,72.00
2026-02-20T00:12:00Z,30.00,72.00
2026-02-20T00:14:00Z,29.00,72.00
2026-02-20T00:15:00Z,29.00,72.00
2026-02-20T00:16:00Z,29.00,72.00
2026-02-20T00:17:00Z,29.00,72.00
2026-02-20T00:19:00Z,29.00,72.00
2026-02-20T00:23:00Z,29.00,72.00
2026-02-20T00:25:00Z,29.00,72.00
2026-02-20T00:27:00Z,29.00,72.06
2026-02-20T00:28:00Z,29.00,73.00
2026-02-20T00:29:00Z,29.00,73.00
2026-02-20T00:33:00Z,29.00,73.00
2026-02-20T00:35:00Z,29.00,73.00
2026-02-20T00:37:00Z,29.00,71.00
2026-02-20T00:39:00Z,29.00,72.57
2026-02-20T00:45:00Z,28.00,71.00
2026-02-20T00:47:00Z,28.00,73.00
2026-02-20T00:48:00Z,29.00,73.00
2026-02-20T00:49:00Z,29.00,70.39
2026-02-20T00:52:00Z,29.00,72.00
2026-02-20T00:53:00Z,29.00,71.62
2026-02-20T00:54:00Z,28.00,72.00
2026-02-20T00:55:00Z,29.00,72.00
2026-02-20T00:56:00Z,29.00,72.00
2026-02-20T00:57:00Z,29.00,72.00
2026-02-20T00:58:00Z,29.00,72.35
2026-02-20T00:59:00Z,29.00,72.00
2026-02-20T01:02:00Z,29.00,72.00
2026-02-20T01:03:00Z,29.00,72.00
2026-02-20T01:06:00Z,29.00,72.00
2026-02-20T01:07:00Z,29.00,72.00
2026-02-20T01:09:00Z,29.00,72.91
2026-02-20T01:11:00Z,29.00,73.00
2026-02-20T01:12:00Z,29.00,73.00
2026-02-20T01:13:00Z,31.83,72.51
2026-02-20T01:14:00Z,33.04,69.02
2026-02-20T01:15:00Z,33.11,68.12
2026-02-20T01:16:00Z,31.95,69.64
2026-02-20T01:17:00Z,31.95,68.00
2026-02-20T01:18:00Z,35.94,65.36
2026-02-20T01:19:00Z,44.40,54.92
2026-02-20T01:20:00Z,54.43,47.87
2026-02-20T01:21:00Z,55.97,44.80
2026-02-20T01:22:00Z,56.00,45.00
2026-02-20T01:23:00Z,54.73,46.41
2026-02-20T01:24:00Z,55.01,46.21
2026-02-20T01:25:00Z,55.29,46.23
2026-02-20T01:26:00Z,54.10,46.47
2026-02-20T01:27:00Z,56.32,46.41
2026-02-20T01:28:00Z,56.38,46.09
2026-02-20T01:29:00Z,56.97,45.00
2026-02-20T01:30:00Z,57.15,45.00
2026-02-20T01:31:00Z,57.79,44.99
2026-02-20T01:32:00Z,57.93,45.48
2026-02-20T01:33:00Z,54.61,47.28
2026-02-20T01:34:00Z,57.15,45.70
2026-02-20T01:35:00Z,60.19,42.13
2026-02-20T01:36:00Z,60.97,39.94
2026-02-20T01:37:00Z,60.99,40.05
2026-02-20T01:38:00Z,61.54,40.11
2026-02-20T01:39:00Z,58.99,42.92
2026-02-20T01:40:00Z,63.12,40.60
2026-02-20T01:41:00Z,62.71,38.90
2026-02-20T01:42:00Z,61.10,40.35
2026-02-20T01:43:00Z,61.30,38.90
2026-02-20T01:44:00Z,60.60,40.00
2026-02-20T01:45:00Z,61.78,40.27
2026-02-20T01:46:00Z,66.04,37.21
2026-02-20T01:47:00Z,62.19,37.23
2026-02-20T01:48:00Z,65.99,37.25
2026-02-20T01:49:00Z,60.86,38.38
2026-02-20T01:50:00Z,69.26,33.48
2026-02-20T01:51:00Z,68.27,32.91
2026-02-20T01:52:00Z,64.02,35.62
2026-02-20T01:53:00Z,65.72,35.61
2026-02-20T01:54:00Z,66.76,33.57
2026-02-20T01:55:00Z,60.34,39.98
2026-02-20T01:56:00Z,62.59,39.91
2026-02-20T01:57:00Z,65.16,34.54
2026-02-20T01:58:00Z,63.05,36.93
2026-02-20T01:59:00Z,58.78,42.51
2026-02-20T02:00:00Z,57.75,46.47
2026-02-20T02:01:00Z,56.29,45.30
2026-02-20T02:02:00Z,54.99,47.41
2026-02-20T02:03:00Z,60.81,40.62
2026-02-20T02:04:00Z,58.49,44.13
2026-02-20T02:05:00Z,57.36,42.81
2026-02-20T02:06:00Z,60.29,40.33
2026-02-20T02:07:00Z,64.90,34.86
2026-02-20T02:08:00Z,61.48,41.20
2026-02-20T02:09:00Z,58.34,41.41
2026-02-20T02:10:00Z,58.47,43.79
2026-02-20T02:11:00Z,58.72,44.00
2026-02-20T02:12:00Z,58.32,41.26
2026-02-20T02:13:00Z,63.76,36.85
2026-02-20T02:14:00Z,62.19,38.78
2026-02-20T02:15:00Z,59.38,42.32
2026-02-20T02:16:00Z,58.52,43.37
2026-02-20T02:17:00Z,58.97,43.73
2026-02-20T02:18:00Z,56.01,49.65
2026-02-20T02:19:00Z,49.66,53.00
2026-02-20T02:20:00Z,43.11,58.01
2026-02-20T02:21:00Z,38.25,63.57
2026-02-20T02:22:00Z,38.31,63.03
2026-02-20T02:23:00Z,36.81,64.04
2026-02-20T02:24:00Z,42.44,58.64
2026-02-20T02:25:00Z,42.19,60.76
2026-02-20T02:26:00Z,48.96,50.58
2026-02-20T02:27:00Z,58.67,42.83
2026-02-20T02:28:00Z,59.04,41.51
2026-02-20T02:29:00Z,58.53,41.44
2026-02-20T02:30:00Z,59.69,43.53
2026-02-20T02:31:00Z,64.87,35.11
2026-02-20T02:32:00Z,61.17,37.32
2026-02-20T02:33:00Z,62.50,35.18
2026-02-20T02:34:00Z,57.54,40.98
2026-02-20T02:35:00Z,57.99,42.99
2026-02-20T02:36:00Z,57.92,42.97
2026-02-20T02:37:00Z,63.15,41.45
2026-02-20T02:38:00Z,62.05,38.30
2026-02-20T02:39:00Z,56.02,42.04
2026-02-20T02:40:00Z,43.25,65.24
2026-02-20T02:41:00Z,32.01,68.80
2026-02-20T02:42:00Z,33.95,66.61
2026-02-20T02:43:00Z,34.00,66.74
2026-02-20T02:44:00Z,34.50,66.81
2026-02-20T02:45:00Z,34.25,66.74
2026-02-20T02:46:00Z,34.00,67.00
2026-02-20T02:47:00Z,33.55,67.00
2026-02-20T02:48:00Z,33.99,67.00
2026-02-20T02:49:00Z,33.98,66.62
2026-02-20T02:50:00Z,33.85,66.95
2026-02-20T02:51:00Z,33.98,67.00
2026-02-20T02:52:00Z,32.48,66.85
2026-02-20T02:53:00Z,31.68,72.75
2026-02-20T02:54:00Z,28.56,72.11
2026-02-20T02:55:00Z,29.88,69.01
2026-02-20T02:56:00Z,29.32,71.26
2026-02-20T02:57:00Z,33.65,65.02
2026-02-20T02:58:00Z,30.70,65.75
2026-02-20T02:59:00Z,35.45,63.30
2026-02-20T03:00:00Z,32.50,67.69
2026-02-20T03:01:00Z,31.64,68.51
2026-02-20T03:02:00Z,31.51,69.68
2026-02-20T03:03:00Z,29.46,72.92
2026-02-20T03:04:00Z,25.67,71.51
2026-02-20T03:05:00Z,31.67,78.96
2026-02-20T03:06:00Z,30.86,72.12
2026-02-20T03:07:00Z,28.30,68.64
2026-02-20T03:08:00Z,21.54,77.21
2026-02-20T03:09:00Z,31.88,67.43
2026-02-20T03:10:00Z,33.89,67.46
2026-02-20T03:11:00Z,28.92,71.54
2026-02-20T03:12:00Z,27.76,72.95
2026-02-20T03:13:00Z,27.99,73.27
2026-02-20T03:14:00Z,26.36,73.48
2026-02-20T03:15:00Z,23.05,76.54
2026-02-20T03:16:00Z,12.72,88.32
2026-02-20T03:17:00Z,5.58,95.01
2026-02-20T03:18:00Z,3.47,95.89
2026-02-20T03:19:00Z,2.22,97.69
2026-02-20T03:20:00Z,2.56,97.07
2026-02-20T03:21:00Z,2.14,98.03
2026-02-20T03:22:00Z,1.06,98.99
2026-02-20T03:23:00Z,1.06,99.00
2026-02-20T03:24:00Z,1.06,99.00
2026-02-20T03:25:00Z,1.00,99.00
2026-02-20T03:26:00Z,1.00,99.00
2026-02-20T03:27:00Z,1.00,99.00
2026-02-20T03:28:00Z,1.00,99.00
2026-02-20T03:29:00Z,1.00,99.00
2026-02-20T03:30:00Z,1.00,99.00
2026-02-20T03:31:00Z,1.00,99.00
2026-02-20T03:32:00Z,1.00,99.00
