# event_ticker=KXATPMATCH-25OCT03SHEGOF
# final_score=6-2 6-4
# score_resolution=2-6 4-6
# match_winner=David Goffin
# fav_player=Ben Shelton
# dog_player=David Goffin
# kalshi_date=2025-10-03
timestamp,Ben Shelton,David Goffin
2025-10-02T23:48:00Z,70.00,30.00
2025-10-02T23:49:00Z,72.00,30.00
2025-10-02T23:54:00Z,72.00,30.00
2025-10-02T23:59:00Z,72.00,30.00
2025-10-03T00:06:00Z,72.00,29.00
2025-10-03T00:08:00Z,72.00,29.00
2025-10-03T00:14:00Z,72.00,29.00
2025-10-03T00:22:00Z,72.00,28.00
2025-10-03T00:24:00Z,72.00,28.00
2025-10-03T00:25:00Z,73.00,28.00
2025-10-03T00:34:00Z,73.00,28.00
2025-10-03T00:35:00Z,73.00,28.00
2025-10-03T00:37:00Z,73.00,28.00
2025-10-03T00:39:00Z,73.00,28.00
2025-10-03T00:40:00Z,73.00,28.00
2025-10-03T00:41:00Z,73.00,28.00
2025-10-03T00:49:00Z,73.00,28.00
2025-10-03T00:51:00Z,73.00,28.00
2025-10-03T00:52:00Z,73.00,28.00
2025-10-03T00:54:00Z,73.00,28.00
2025-10-03T00:57:00Z,73.00,28.00
2025-10-03T00:59:00Z,73.00,28.00
2025-10-03T01:00:00Z,73.00,28.00
2025-10-03T01:09:00Z,74.00,28.00
2025-10-03T01:11:00Z,74.00,28.00
2025-10-03T01:14:00Z,74.00,28.00
2025-10-03T01:16:00Z,74.00,27.00
2025-10-03T01:18:00Z,73.00,27.00
2025-10-03T01:19:00Z,74.00,27.00
2025-10-03T01:23:00Z,74.00,28.00
2025-10-03T01:24:00Z,74.00,28.00
2025-10-03T01:29:00Z,74.00,28.00
2025-10-03T01:31:00Z,74.00,28.00
2025-10-03T01:36:00Z,74.00,28.00
2025-10-03T01:37:00Z,74.00,28.00
2025-10-03T01:42:00Z,74.00,28.00
2025-10-03T01:44:00Z,74.00,28.00
2025-10-03T01:45:00Z,74.00,28.00
2025-10-03T01:49:00Z,74.00,28.00
2025-10-03T01:50:00Z,74.00,28.00
2025-10-03T01:54:00Z,74.00,28.00
2025-10-03T01:58:00Z,74.00,28.00
2025-10-03T01:59:00Z,74.00,28.00
2025-10-03T02:01:00Z,74.00,27.00
2025-10-03T02:03:00Z,74.00,27.94
2025-10-03T02:04:00Z,74.00,27.94
2025-10-03T02:07:00Z,74.00,27.94
2025-10-03T02:09:00Z,74.00,27.94
2025-10-03T02:17:00Z,74.00,28.00
2025-10-03T02:19:00Z,74.00,28.00
2025-10-03T02:20:00Z,74.00,28.00
2025-10-03T02:21:00Z,74.00,28.00
2025-10-03T02:25:00Z,74.00,28.00
2025-10-03T02:26:00Z,74.00,28.00
2025-10-03T02:31:00Z,74.00,28.00
2025-10-03T02:32:00Z,74.00,28.00
2025-10-03T02:34:00Z,74.00,27.00
2025-10-03T02:40:00Z,74.00,27.00
2025-10-03T02:41:00Z,74.00,27.00
2025-10-03T02:43:00Z,74.00,27.00
2025-10-03T02:46:00Z,74.33,27.00
2025-10-03T02:49:00Z,75.00,27.00
2025-10-03T02:51:00Z,75.00,27.00
2025-10-03T02:54:00Z,75.00,26.00
2025-10-03T02:56:00Z,75.00,26.00
2025-10-03T02:58:00Z,75.00,26.00
2025-10-03T03:01:00Z,75.00,27.00
2025-10-03T03:04:00Z,75.00,27.00
2025-10-03T03:09:00Z,75.00,27.00
2025-10-03T03:11:00Z,75.00,27.00
2025-10-03T03:12:00Z,74.00,27.00
2025-10-03T03:13:00Z,74.36,26.00
2025-10-03T03:14:00Z,75.00,26.00
2025-10-03T03:16:00Z,75.00,27.00
2025-10-03T03:18:00Z,75.00,27.00
2025-10-03T03:19:00Z,75.00,27.00
2025-10-03T03:20:00Z,75.00,27.00
2025-10-03T03:21:00Z,75.00,27.00
2025-10-03T03:22:00Z,75.00,27.00
2025-10-03T03:25:00Z,75.00,27.00
2025-10-03T03:26:00Z,75.00,27.00
2025-10-03T03:27:00Z,75.00,27.00
2025-10-03T03:29:00Z,75.00,26.00
2025-10-03T03:31:00Z,75.00,26.00
2025-10-03T03:32:00Z,75.00,26.00
2025-10-03T03:33:00Z,75.00,26.00
2025-10-03T03:34:00Z,75.00,26.00
2025-10-03T03:36:00Z,75.00,26.00
2025-10-03T03:38:00Z,75.00,26.00
2025-10-03T03:39:00Z,75.00,26.00
2025-10-03T03:40:00Z,75.00,26.69
2025-10-03T03:41:00Z,75.41,26.04
2025-10-03T03:42:00Z,75.00,26.00
2025-10-03T03:43:00Z,75.57,26.00
2025-10-03T03:44:00Z,75.91,26.00
2025-10-03T03:45:00Z,76.00,26.00
2025-10-03T03:46:00Z,75.50,26.00
2025-10-03T03:47:00Z,75.36,26.00
2025-10-03T03:48:00Z,75.70,26.00
2025-10-03T03:49:00Z,75.15,26.00
2025-10-03T03:50:00Z,75.00,26.00
2025-10-03T03:51:00Z,75.28,26.00
2025-10-03T03:52:00Z,75.00,26.00
2025-10-03T03:53:00Z,75.00,26.00
2025-10-03T03:54:00Z,75.00,26.00
2025-10-03T03:55:00Z,75.00,26.40
2025-10-03T03:56:00Z,75.00,27.00
2025-10-03T03:57:00Z,75.00,27.00
2025-10-03T03:58:00Z,74.16,27.00
2025-10-03T03:59:00Z,74.46,27.00
2025-10-03T04:00:00Z,76.00,26.00
2025-10-03T04:01:00Z,75.00,26.00
2025-10-03T04:02:00Z,75.00,26.00
2025-10-03T04:03:00Z,75.00,26.00
2025-10-03T04:04:00Z,75.00,25.00
2025-10-03T04:05:00Z,75.00,26.00
2025-10-03T04:06:00Z,75.00,26.00
2025-10-03T04:07:00Z,75.00,27.21
2025-10-03T04:08:00Z,74.00,27.02
2025-10-03T04:09:00Z,74.42,27.00
2025-10-03T04:10:00Z,74.77,27.00
2025-10-03T04:11:00Z,74.99,27.00
2025-10-03T04:12:00Z,74.98,27.00
2025-10-03T04:13:00Z,75.00,27.00
2025-10-03T04:14:00Z,74.98,25.08
2025-10-03T04:15:00Z,74.42,25.93
2025-10-03T04:16:00Z,75.00,27.00
2025-10-03T04:17:00Z,75.00,26.98
2025-10-03T04:18:00Z,75.00,27.00
2025-10-03T04:19:00Z,75.00,27.00
2025-10-03T04:20:00Z,75.00,27.00
2025-10-03T04:21:00Z,75.00,27.00
2025-10-03T04:22:00Z,74.52,26.99
2025-10-03T04:23:00Z,75.00,27.00
2025-10-03T04:24:00Z,75.00,27.00
2025-10-03T04:25:00Z,75.00,27.00
2025-10-03T04:26:00Z,75.00,27.00
2025-10-03T04:27:00Z,75.00,27.00
2025-10-03T04:28:00Z,75.00,27.00
2025-10-03T04:29:00Z,75.00,27.00
2025-10-03T04:30:00Z,75.00,26.81
2025-10-03T04:31:00Z,75.00,27.00
2025-10-03T04:32:00Z,75.00,27.00
2025-10-03T04:33:00Z,75.10,27.00
2025-10-03T04:34:00Z,75.97,27.00
2025-10-03T04:35:00Z,76.00,26.74
2025-10-03T04:36:00Z,76.87,26.00
2025-10-03T04:37:00Z,77.00,26.00
2025-10-03T04:38:00Z,77.00,26.00
2025-10-03T04:39:00Z,78.02,26.00
2025-10-03T04:40:00Z,77.06,26.00
2025-10-03T04:41:00Z,78.00,26.00
2025-10-03T04:42:00Z,77.02,25.68
2025-10-03T04:43:00Z,79.80,25.00
2025-10-03T04:44:00Z,81.32,22.00
2025-10-03T04:45:00Z,81.02,20.11
2025-10-03T04:46:00Z,81.07,20.47
2025-10-03T04:47:00Z,82.00,21.02
2025-10-03T04:48:00Z,78.23,24.93
2025-10-03T04:49:00Z,75.27,26.02
2025-10-03T04:50:00Z,70.04,31.07
2025-10-03T04:51:00Z,61.66,39.49
2025-10-03T04:52:00Z,61.35,40.26
2025-10-03T04:53:00Z,59.09,52.57
2025-10-03T04:54:00Z,64.77,38.36
2025-10-03T04:55:00Z,63.46,40.02
2025-10-03T04:56:00Z,63.79,40.15
2025-10-03T04:57:00Z,62.12,41.51
2025-10-03T04:58:00Z,61.00,41.85
2025-10-03T04:59:00Z,57.04,43.65
2025-10-03T05:00:00Z,57.66,44.87
2025-10-03T05:01:00Z,55.99,43.51
2025-10-03T05:02:00Z,55.30,46.43
2025-10-03T05:03:00Z,57.25,44.00
2025-10-03T05:04:00Z,59.09,42.00
2025-10-03T05:05:00Z,59.88,41.99
2025-10-03T05:06:00Z,58.60,41.72
2025-10-03T05:07:00Z,51.98,48.86
2025-10-03T05:08:00Z,50.23,52.86
2025-10-03T05:09:00Z,48.62,53.99
2025-10-03T05:10:00Z,48.47,55.10
2025-10-03T05:11:00Z,43.59,58.47
2025-10-03T05:12:00Z,44.20,59.57
2025-10-03T05:13:00Z,42.94,58.29
2025-10-03T05:14:00Z,42.66,60.99
2025-10-03T05:15:00Z,38.69,63.82
2025-10-03T05:16:00Z,37.31,63.06
2025-10-03T05:17:00Z,37.65,62.62
2025-10-03T05:18:00Z,38.11,62.69
2025-10-03T05:19:00Z,37.89,63.00
2025-10-03T05:20:00Z,37.09,65.03
2025-10-03T05:21:00Z,38.99,63.29
2025-10-03T05:22:00Z,41.32,60.13
2025-10-03T05:23:00Z,43.63,57.36
2025-10-03T05:24:00Z,41.01,61.96
2025-10-03T05:25:00Z,41.00,60.97
2025-10-03T05:26:00Z,42.25,61.57
2025-10-03T05:27:00Z,39.07,60.70
2025-10-03T05:28:00Z,39.47,62.23
2025-10-03T05:29:00Z,41.34,60.79
2025-10-03T05:30:00Z,41.64,59.70
2025-10-03T05:31:00Z,45.45,59.84
2025-10-03T05:32:00Z,39.00,60.74
2025-10-03T05:33:00Z,38.42,63.86
2025-10-03T05:34:00Z,40.42,62.23
2025-10-03T05:35:00Z,44.06,57.64
2025-10-03T05:36:00Z,43.67,57.14
2025-10-03T05:37:00Z,43.46,58.20
2025-10-03T05:38:00Z,45.12,59.32
2025-10-03T05:39:00Z,41.30,61.26
2025-10-03T05:40:00Z,41.85,62.26
2025-10-03T05:41:00Z,41.42,62.00
2025-10-03T05:42:00Z,42.53,60.27
2025-10-03T05:43:00Z,43.96,56.10
2025-10-03T05:44:00Z,45.69,55.02
2025-10-03T05:45:00Z,46.00,54.81
2025-10-03T05:46:00Z,48.65,53.23
2025-10-03T05:47:00Z,46.65,54.82
2025-10-03T05:48:00Z,52.32,50.26
2025-10-03T05:49:00Z,55.01,49.38
2025-10-03T05:50:00Z,54.60,44.39
2025-10-03T05:51:00Z,52.00,47.00
2025-10-03T05:52:00Z,54.68,45.70
2025-10-03T05:53:00Z,60.52,43.65
2025-10-03T05:54:00Z,51.00,44.98
2025-10-03T05:55:00Z,58.19,44.35
2025-10-03T05:56:00Z,54.41,46.06
2025-10-03T05:57:00Z,56.56,40.95
2025-10-03T05:58:00Z,55.08,47.47
2025-10-03T05:59:00Z,55.16,45.70
2025-10-03T06:00:00Z,55.25,45.24
2025-10-03T06:01:00Z,51.53,46.00
2025-10-03T06:02:00Z,59.22,44.26
2025-10-03T06:03:00Z,51.33,52.28
2025-10-03T06:04:00Z,45.29,56.05
2025-10-03T06:05:00Z,39.41,59.60
2025-10-03T06:06:00Z,27.78,76.57
2025-10-03T06:07:00Z,20.00,79.73
2025-10-03T06:08:00Z,8.82,91.27
2025-10-03T06:09:00Z,8.23,93.35
2025-10-03T06:10:00Z,6.07,94.32
2025-10-03T06:11:00Z,7.20,93.24
2025-10-03T06:12:00Z,2.95,97.45
2025-10-03T06:13:00Z,3.17,98.64
2025-10-03T06:14:00Z,3.17,99.00
2025-10-03T06:15:00Z,3.17,99.00
2025-10-03T06:16:00Z,3.17,99.00
