# event_ticker=KXATPMATCH-25SEP30TIEMED
# final_score=7-6(6) 6-7(1) 6-4
# score_resolution=7-6 6-7 6-4
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Learner Tien
# kalshi_date=2025-09-30
timestamp,Daniil Medvedev,Learner Tien
2025-09-30T06:34:00Z,75.00,27.00
2025-09-30T06:36:00Z,75.00,27.00
2025-09-30T06:37:00Z,75.00,27.00
2025-09-30T06:39:00Z,75.00,27.00
2025-09-30T06:42:00Z,75.00,27.00
2025-09-30T06:43:00Z,75.00,27.00
2025-09-30T06:45:00Z,75.00,27.00
2025-09-30T06:47:00Z,75.00,27.00
2025-09-30T06:53:00Z,75.00,27.00
2025-09-30T06:54:00Z,75.00,27.00
2025-09-30T06:59:00Z,75.00,27.00
2025-09-30T07:00:00Z,75.00,26.00
2025-09-30T07:01:00Z,75.00,26.00
2025-09-30T07:04:00Z,75.00,27.00
2025-09-30T07:05:00Z,75.00,27.00
2025-09-30T07:06:00Z,75.00,27.00
2025-09-30T07:07:00Z,75.00,27.00
2025-09-30T07:10:00Z,75.00,27.00
2025-09-30T07:15:00Z,75.00,27.00
2025-09-30T07:22:00Z,75.00,25.00
2025-09-30T07:23:00Z,75.00,26.00
2025-09-30T07:24:00Z,75.00,26.00
2025-09-30T07:31:00Z,75.00,26.00
2025-09-30T07:35:00Z,75.00,26.00
2025-09-30T07:36:00Z,75.00,26.00
2025-09-30T07:37:00Z,75.00,26.00
2025-09-30T07:38:00Z,75.00,26.00
2025-09-30T07:44:00Z,75.00,26.00
2025-09-30T07:45:00Z,75.00,26.00
2025-09-30T07:46:00Z,75.00,26.00
2025-09-30T07:51:00Z,75.00,26.00
2025-09-30T07:53:00Z,75.00,26.00
2025-09-30T07:54:00Z,75.00,26.00
2025-09-30T07:56:00Z,75.00,26.00
2025-09-30T08:00:00Z,75.00,26.00
2025-09-30T08:03:00Z,75.00,26.00
2025-09-30T08:05:00Z,75.00,24.00
2025-09-30T08:06:00Z,75.00,26.00
2025-09-30T08:08:00Z,75.00,26.00
2025-09-30T08:09:00Z,75.00,26.00
2025-09-30T08:10:00Z,75.00,26.00
2025-09-30T08:12:00Z,75.00,26.00
2025-09-30T08:13:00Z,75.00,25.89
2025-09-30T08:14:00Z,75.00,25.00
2025-09-30T08:15:00Z,75.00,25.30
2025-09-30T08:16:00Z,75.00,26.00
2025-09-30T08:18:00Z,75.00,26.00
2025-09-30T08:19:00Z,75.00,26.00
2025-09-30T08:20:00Z,75.21,26.00
2025-09-30T08:21:00Z,75.90,25.70
2025-09-30T08:22:00Z,75.90,26.00
2025-09-30T08:23:00Z,74.46,26.00
2025-09-30T08:24:00Z,75.00,25.00
2025-09-30T08:27:00Z,76.00,25.00
2025-09-30T08:28:00Z,76.00,25.00
2025-09-30T08:32:00Z,76.00,25.00
2025-09-30T08:33:00Z,76.00,25.00
2025-09-30T08:34:00Z,76.00,25.00
2025-09-30T08:35:00Z,76.00,25.00
2025-09-30T08:36:00Z,76.00,25.00
2025-09-30T08:37:00Z,76.00,25.00
2025-09-30T08:38:00Z,76.00,25.00
2025-09-30T08:39:00Z,76.00,25.00
2025-09-30T08:40:00Z,76.00,25.00
2025-09-30T08:41:00Z,76.00,25.00
2025-09-30T08:42:00Z,76.00,25.00
2025-09-30T08:43:00Z,76.00,25.00
2025-09-30T08:44:00Z,76.00,25.00
2025-09-30T08:45:00Z,76.00,25.00
2025-09-30T08:46:00Z,76.00,25.00
2025-09-30T08:47:00Z,76.00,24.00
2025-09-30T08:48:00Z,76.00,24.00
2025-09-30T08:49:00Z,76.00,25.00
2025-09-30T08:50:00Z,76.00,25.00
2025-09-30T08:52:00Z,76.65,25.00
2025-09-30T08:54:00Z,76.65,25.00
2025-09-30T08:55:00Z,76.00,25.00
2025-09-30T08:56:00Z,76.00,25.00
2025-09-30T08:59:00Z,76.00,25.00
2025-09-30T09:00:00Z,76.00,25.00
2025-09-30T09:01:00Z,76.00,26.00
2025-09-30T09:03:00Z,76.00,25.00
2025-09-30T09:04:00Z,76.00,25.00
2025-09-30T09:05:00Z,76.00,25.00
2025-09-30T09:07:00Z,76.00,25.00
2025-09-30T09:09:00Z,76.00,25.00
2025-09-30T09:10:00Z,78.22,23.81
2025-09-30T09:11:00Z,78.22,23.00
2025-09-30T09:12:00Z,78.00,23.43
2025-09-30T09:13:00Z,74.00,26.97
2025-09-30T09:14:00Z,74.46,27.06
2025-09-30T09:15:00Z,75.17,27.99
2025-09-30T09:16:00Z,70.00,30.51
2025-09-30T09:17:00Z,73.00,26.42
2025-09-30T09:18:00Z,67.03,33.89
2025-09-30T09:19:00Z,68.00,37.27
2025-09-30T09:20:00Z,70.07,30.21
2025-09-30T09:21:00Z,68.00,36.18
2025-09-30T09:22:00Z,63.24,36.19
2025-09-30T09:23:00Z,62.74,39.89
2025-09-30T09:24:00Z,53.57,44.88
2025-09-30T09:25:00Z,55.10,48.93
2025-09-30T09:26:00Z,50.58,47.98
2025-09-30T09:27:00Z,48.00,53.00
2025-09-30T09:28:00Z,51.29,50.36
2025-09-30T09:29:00Z,54.31,48.17
2025-09-30T09:30:00Z,56.08,43.66
2025-09-30T09:31:00Z,60.00,39.55
2025-09-30T09:32:00Z,63.01,39.55
2025-09-30T09:33:00Z,63.58,38.42
2025-09-30T09:34:00Z,63.00,39.00
2025-09-30T09:35:00Z,63.33,35.82
2025-09-30T09:36:00Z,62.26,38.00
2025-09-30T09:37:00Z,62.70,40.45
2025-09-30T09:38:00Z,62.08,38.72
2025-09-30T09:39:00Z,62.80,40.98
2025-09-30T09:40:00Z,63.18,42.55
2025-09-30T09:41:00Z,56.68,46.62
2025-09-30T09:42:00Z,55.74,44.94
2025-09-30T09:43:00Z,55.74,45.04
2025-09-30T09:44:00Z,57.15,42.00
2025-09-30T09:45:00Z,57.15,48.15
2025-09-30T09:46:00Z,58.00,45.00
2025-09-30T09:47:00Z,53.76,46.94
2025-09-30T09:48:00Z,56.46,45.68
2025-09-30T09:49:00Z,63.16,40.00
2025-09-30T09:50:00Z,65.53,36.81
2025-09-30T09:51:00Z,58.38,46.50
2025-09-30T09:52:00Z,64.06,34.97
2025-09-30T09:53:00Z,60.64,41.69
2025-09-30T09:54:00Z,56.75,41.38
2025-09-30T09:55:00Z,66.20,36.59
2025-09-30T09:56:00Z,63.76,36.59
2025-09-30T09:57:00Z,72.60,28.18
2025-09-30T09:58:00Z,78.76,24.48
2025-09-30T09:59:00Z,77.80,24.29
2025-09-30T10:00:00Z,77.00,18.39
2025-09-30T10:01:00Z,80.15,20.26
2025-09-30T10:02:00Z,81.00,20.00
2025-09-30T10:03:00Z,80.28,18.94
2025-09-30T10:04:00Z,84.93,18.94
2025-09-30T10:05:00Z,84.93,18.78
2025-09-30T10:06:00Z,82.00,19.75
2025-09-30T10:07:00Z,86.13,13.84
2025-09-30T10:08:00Z,86.17,12.89
2025-09-30T10:09:00Z,85.00,18.09
2025-09-30T10:10:00Z,82.00,19.75
2025-09-30T10:11:00Z,82.37,18.34
2025-09-30T10:12:00Z,77.48,24.69
2025-09-30T10:13:00Z,81.00,21.10
2025-09-30T10:14:00Z,83.92,17.73
2025-09-30T10:15:00Z,83.80,18.17
2025-09-30T10:16:00Z,84.00,17.71
2025-09-30T10:17:00Z,79.09,21.37
2025-09-30T10:18:00Z,81.83,18.00
2025-09-30T10:19:00Z,89.65,12.82
2025-09-30T10:20:00Z,90.69,8.35
2025-09-30T10:21:00Z,91.57,8.59
2025-09-30T10:22:00Z,90.76,7.64
2025-09-30T10:23:00Z,93.40,8.70
2025-09-30T10:24:00Z,92.81,8.31
2025-09-30T10:25:00Z,93.86,8.85
2025-09-30T10:26:00Z,93.70,7.00
2025-09-30T10:27:00Z,92.00,6.61
2025-09-30T10:28:00Z,92.00,6.86
2025-09-30T10:29:00Z,94.00,5.89
2025-09-30T10:30:00Z,95.63,8.00
2025-09-30T10:31:00Z,96.98,5.01
2025-09-30T10:32:00Z,98.00,1.99
2025-09-30T10:33:00Z,98.65,1.31
2025-09-30T10:34:00Z,98.65,1.00
2025-09-30T10:35:00Z,98.65,2.13
2025-09-30T10:36:00Z,98.00,2.94
2025-09-30T10:37:00Z,98.00,1.00
2025-09-30T10:38:00Z,98.00,2.84
2025-09-30T10:39:00Z,98.00,2.86
2025-09-30T10:40:00Z,98.00,2.74
2025-09-30T10:41:00Z,99.00,2.74
2025-09-30T10:42:00Z,97.00,1.04
2025-09-30T10:44:00Z,99.00,3.00
2025-09-30T10:45:00Z,98.96,3.00
2025-09-30T10:46:00Z,98.00,3.00
2025-09-30T10:47:00Z,97.17,3.32
2025-09-30T10:48:00Z,96.48,5.00
2025-09-30T10:49:00Z,94.00,5.95
2025-09-30T10:50:00Z,94.00,7.96
2025-09-30T10:51:00Z,94.00,8.00
2025-09-30T10:52:00Z,96.72,5.68
2025-09-30T10:53:00Z,98.97,3.00
2025-09-30T10:54:00Z,98.97,2.02
2025-09-30T10:55:00Z,99.00,2.77
2025-09-30T10:56:00Z,99.00,5.00
2025-09-30T10:57:00Z,99.00,4.77
2025-09-30T10:58:00Z,99.00,8.76
2025-09-30T10:59:00Z,99.00,8.93
2025-09-30T11:00:00Z,99.00,7.93
2025-09-30T11:01:00Z,84.09,19.00
2025-09-30T11:02:00Z,89.09,16.70
2025-09-30T11:03:00Z,81.08,18.55
2025-09-30T11:04:00Z,84.26,17.34
2025-09-30T11:05:00Z,83.36,14.95
2025-09-30T11:06:00Z,78.79,20.91
2025-09-30T11:07:00Z,71.72,30.09
2025-09-30T11:08:00Z,68.75,33.80
2025-09-30T11:09:00Z,68.38,26.68
2025-09-30T11:10:00Z,51.24,41.24
2025-09-30T11:11:00Z,63.74,32.87
2025-09-30T11:12:00Z,64.00,36.37
2025-09-30T11:13:00Z,64.18,36.44
2025-09-30T11:14:00Z,69.02,41.00
2025-09-30T11:15:00Z,69.48,38.43
2025-09-30T11:16:00Z,64.53,43.65
2025-09-30T11:17:00Z,65.06,35.17
2025-09-30T11:18:00Z,64.17,37.17
2025-09-30T11:19:00Z,63.00,40.00
2025-09-30T11:20:00Z,62.04,38.11
2025-09-30T11:21:00Z,64.34,38.40
2025-09-30T11:22:00Z,64.00,37.83
2025-09-30T11:23:00Z,64.73,39.00
2025-09-30T11:24:00Z,64.82,38.35
2025-09-30T11:25:00Z,56.67,42.30
2025-09-30T11:26:00Z,46.16,57.35
2025-09-30T11:27:00Z,31.70,68.42
2025-09-30T11:28:00Z,28.31,81.73
2025-09-30T11:29:00Z,14.10,83.60
2025-09-30T11:30:00Z,13.42,90.36
2025-09-30T11:31:00Z,7.81,93.06
2025-09-30T11:32:00Z,6.45,93.89
2025-09-30T11:33:00Z,12.96,94.88
2025-09-30T11:34:00Z,5.96,92.22
2025-09-30T11:35:00Z,3.33,89.93
2025-09-30T11:36:00Z,3.57,96.12
2025-09-30T11:37:00Z,2.17,97.62
2025-09-30T11:38:00Z,2.11,97.00
2025-09-30T11:39:00Z,1.35,98.88
2025-09-30T11:40:00Z,1.00,99.00
2025-09-30T11:41:00Z,1.00,99.00
2025-09-30T11:42:00Z,1.00,99.00
2025-09-30T11:44:00Z,1.00,99.00
2025-09-30T11:45:00Z,1.00,99.00
2025-09-30T11:47:00Z,1.00,99.00
2025-09-30T11:48:00Z,1.00,99.00
2025-09-30T11:49:00Z,1.00,99.00
2025-09-30T11:51:00Z,1.00,99.00
2025-09-30T11:52:00Z,1.00,99.00
2025-09-30T11:54:00Z,1.00,99.00
2025-09-30T11:57:00Z,1.00,99.00
2025-09-30T11:58:00Z,1.00,99.00
2025-09-30T12:03:00Z,1.00,99.00
2025-09-30T12:04:00Z,1.00,99.00
2025-09-30T12:05:00Z,1.00,99.00
2025-09-30T12:06:00Z,1.00,99.00
2025-09-30T12:07:00Z,1.00,99.00
2025-09-30T12:09:00Z,1.00,99.00
2025-09-30T12:10:00Z,1.00,99.00
2025-09-30T12:11:00Z,1.00,99.00
2025-09-30T12:15:00Z,1.00,99.00
2025-09-30T12:16:00Z,1.00,99.00
2025-09-30T12:17:00Z,1.00,99.00
2025-09-30T12:19:00Z,1.00,99.00
2025-09-30T12:21:00Z,1.00,99.00
2025-09-30T12:23:00Z,1.00,99.00
2025-09-30T12:30:00Z,1.00,99.00
2025-09-30T12:34:00Z,1.00,99.00
2025-09-30T12:38:00Z,1.00,99.00
2025-09-30T12:41:00Z,1.00,99.00
2025-09-30T12:42:00Z,1.00,99.00
2025-09-30T12:43:00Z,1.00,99.00
2025-09-30T12:45:00Z,1.00,99.00
2025-09-30T12:46:00Z,1.00,99.00
2025-09-30T12:47:00Z,1.00,99.00
2025-09-30T12:52:00Z,1.00,99.00
2025-09-30T12:54:00Z,1.00,99.00
2025-09-30T12:55:00Z,1.00,99.00
2025-09-30T12:56:00Z,1.00,99.00
2025-09-30T13:00:00Z,1.00,99.00
2025-09-30T13:10:00Z,1.00,99.00
2025-09-30T13:17:00Z,1.00,99.00
2025-09-30T13:19:00Z,1.00,99.00
2025-09-30T13:22:00Z,1.00,99.00
2025-09-30T13:34:00Z,1.00,99.00
2025-09-30T13:39:00Z,1.00,99.00
2025-09-30T13:46:00Z,1.00,99.00
2025-09-30T13:48:00Z,1.00,99.00
2025-09-30T13:51:00Z,1.00,99.00
2025-09-30T13:52:00Z,1.00,99.00
2025-09-30T13:59:00Z,1.00,99.00
2025-09-30T14:03:00Z,1.00,99.00
2025-09-30T14:09:00Z,1.00,99.00
2025-09-30T14:10:00Z,1.00,99.00
2025-09-30T14:12:00Z,1.00,99.00
2025-09-30T14:15:00Z,1.00,99.00
2025-09-30T14:16:00Z,1.00,99.00
2025-09-30T14:21:00Z,1.00,99.00
2025-09-30T14:22:00Z,1.00,99.00
2025-09-30T14:24:00Z,1.00,99.00
2025-09-30T14:27:00Z,1.00,99.00
2025-09-30T14:30:00Z,1.00,99.00
2025-09-30T14:41:00Z,1.00,99.00
2025-09-30T14:42:00Z,1.00,99.00
2025-09-30T14:45:00Z,1.00,99.00
2025-09-30T14:53:00Z,1.00,99.00
2025-09-30T15:06:00Z,1.00,99.00
2025-09-30T15:07:00Z,1.00,99.00
