# event_ticker=KXATPMATCH-26FEB08DEFIL
# final_score=7-6(3) 6-2
# score_resolution=7-6 6-2
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Arthur Fils
# kalshi_date=2026-02-08
timestamp,Alex de Minaur,Arthur Fils
2026-02-10T11:53:00Z,78.00,24.00
2026-02-10T12:11:00Z,78.00,24.00
2026-02-10T12:16:00Z,78.00,24.00
2026-02-10T12:21:00Z,79.00,24.00
2026-02-10T12:28:00Z,78.00,23.00
2026-02-10T12:32:00Z,78.00,23.00
2026-02-10T12:33:00Z,78.00,23.00
2026-02-10T12:34:00Z,78.00,23.00
2026-02-10T12:37:00Z,78.00,23.00
2026-02-10T12:47:00Z,78.00,23.00
2026-02-10T12:49:00Z,78.00,24.00
2026-02-10T13:09:00Z,78.00,24.00
2026-02-10T13:10:00Z,78.00,24.00
2026-02-10T13:13:00Z,78.00,23.00
2026-02-10T13:16:00Z,78.00,23.00
2026-02-10T13:24:00Z,78.00,23.00
2026-02-10T13:28:00Z,78.00,23.00
2026-02-10T13:29:00Z,78.00,23.00
2026-02-10T13:30:00Z,78.00,23.00
2026-02-10T13:38:00Z,78.00,23.00
2026-02-10T13:41:00Z,78.00,23.00
2026-02-10T13:43:00Z,78.00,23.00
2026-02-10T13:44:00Z,78.00,23.00
2026-02-10T13:45:00Z,78.00,23.00
2026-02-10T13:46:00Z,78.00,23.00
2026-02-10T13:48:00Z,77.92,23.00
2026-02-10T13:49:00Z,78.45,23.00
2026-02-10T13:52:00Z,79.00,23.00
2026-02-10T13:53:00Z,79.00,23.00
2026-02-10T13:55:00Z,79.00,23.00
2026-02-10T13:56:00Z,79.00,23.00
2026-02-10T13:57:00Z,79.00,23.00
2026-02-10T13:58:00Z,79.00,23.00
2026-02-10T14:00:00Z,79.00,23.00
2026-02-10T14:01:00Z,79.00,23.00
2026-02-10T14:02:00Z,78.00,23.00
2026-02-10T14:04:00Z,78.00,23.00
2026-02-10T14:10:00Z,78.00,23.00
2026-02-10T14:11:00Z,77.00,23.00
2026-02-10T14:13:00Z,77.00,23.00
2026-02-10T14:15:00Z,77.00,23.00
2026-02-10T14:16:00Z,78.00,23.00
2026-02-10T14:17:00Z,78.00,23.00
2026-02-10T14:18:00Z,78.00,23.00
2026-02-10T14:21:00Z,78.00,23.00
2026-02-10T14:22:00Z,77.00,23.00
2026-02-10T14:23:00Z,77.00,23.00
2026-02-10T14:24:00Z,77.15,23.00
2026-02-10T14:27:00Z,78.00,23.00
2026-02-10T14:28:00Z,78.00,23.00
2026-02-10T14:29:00Z,78.00,23.00
2026-02-10T14:30:00Z,78.00,22.98
2026-02-10T14:32:00Z,78.00,22.98
2026-02-10T14:33:00Z,78.00,22.98
2026-02-10T14:35:00Z,78.00,23.00
2026-02-10T14:36:00Z,78.00,23.00
2026-02-10T14:37:00Z,78.00,23.00
2026-02-10T14:38:00Z,79.00,23.00
2026-02-10T14:43:00Z,79.00,23.00
2026-02-10T14:44:00Z,79.00,23.00
2026-02-10T14:45:00Z,79.00,22.00
2026-02-10T14:49:00Z,78.57,22.00
2026-02-10T14:53:00Z,79.00,22.00
2026-02-10T14:55:00Z,79.00,22.00
2026-02-10T14:56:00Z,79.00,22.00
2026-02-10T14:59:00Z,79.00,22.00
2026-02-10T15:00:00Z,79.00,22.00
2026-02-10T15:01:00Z,79.00,22.00
2026-02-10T15:02:00Z,79.00,22.00
2026-02-10T15:04:00Z,79.00,22.00
2026-02-10T15:05:00Z,79.00,22.00
2026-02-10T15:08:00Z,79.00,22.00
2026-02-10T15:11:00Z,79.00,22.00
2026-02-10T15:13:00Z,79.00,22.00
2026-02-10T15:15:00Z,79.00,22.00
2026-02-10T15:17:00Z,78.99,22.00
2026-02-10T15:19:00Z,79.00,22.00
2026-02-10T15:20:00Z,79.00,22.00
2026-02-10T15:21:00Z,79.00,22.00
2026-02-10T15:23:00Z,79.00,22.00
2026-02-10T15:25:00Z,79.00,22.00
2026-02-10T15:26:00Z,79.00,22.00
2026-02-10T15:27:00Z,79.00,22.00
2026-02-10T15:28:00Z,79.00,22.00
2026-02-10T15:29:00Z,79.00,22.00
2026-02-10T15:31:00Z,79.00,22.00
2026-02-10T15:34:00Z,79.00,22.00
2026-02-10T15:35:00Z,79.00,22.00
2026-02-10T15:38:00Z,79.00,22.00
2026-02-10T15:39:00Z,79.00,22.00
2026-02-10T15:44:00Z,78.39,22.00
2026-02-10T15:46:00Z,79.00,22.00
2026-02-10T15:47:00Z,79.00,22.00
2026-02-10T15:48:00Z,79.00,22.00
2026-02-10T15:50:00Z,79.00,22.00
2026-02-10T15:51:00Z,79.00,22.00
2026-02-10T15:52:00Z,79.00,22.54
2026-02-10T15:54:00Z,79.00,22.54
2026-02-10T15:55:00Z,79.00,23.00
2026-02-10T15:57:00Z,78.17,23.00
2026-02-10T15:59:00Z,79.00,23.00
2026-02-10T16:01:00Z,79.00,23.00
2026-02-10T16:02:00Z,79.00,23.00
2026-02-10T16:03:00Z,78.00,23.00
2026-02-10T16:04:00Z,78.00,23.00
2026-02-10T16:08:00Z,78.00,23.00
2026-02-10T16:09:00Z,79.00,23.00
2026-02-10T16:10:00Z,79.00,23.00
2026-02-10T16:11:00Z,79.00,23.00
2026-02-10T16:13:00Z,79.00,23.00
2026-02-10T16:14:00Z,80.00,23.00
2026-02-10T16:15:00Z,80.00,22.00
2026-02-10T16:16:00Z,80.00,22.00
2026-02-10T16:21:00Z,80.00,22.00
2026-02-10T16:22:00Z,80.00,22.00
2026-02-10T16:23:00Z,80.00,22.00
2026-02-10T16:24:00Z,80.00,22.00
2026-02-10T16:25:00Z,80.00,21.00
2026-02-10T16:26:00Z,80.00,21.00
2026-02-10T16:27:00Z,80.00,21.00
2026-02-10T16:28:00Z,80.00,22.00
2026-02-10T16:30:00Z,80.00,22.00
2026-02-10T16:31:00Z,80.00,22.00
2026-02-10T16:32:00Z,80.00,22.00
2026-02-10T16:33:00Z,80.00,22.00
2026-02-10T16:34:00Z,80.00,22.00
2026-02-10T16:35:00Z,80.00,22.00
2026-02-10T16:36:00Z,79.81,22.00
2026-02-10T16:37:00Z,79.81,22.00
2026-02-10T16:42:00Z,80.00,22.00
2026-02-10T16:46:00Z,80.00,22.00
2026-02-10T16:47:00Z,80.00,22.00
2026-02-10T16:49:00Z,80.00,22.00
2026-02-10T16:50:00Z,80.00,22.00
2026-02-10T16:51:00Z,80.00,22.00
2026-02-10T16:52:00Z,80.00,22.00
2026-02-10T16:53:00Z,80.00,20.02
2026-02-10T16:54:00Z,80.00,21.00
2026-02-10T16:56:00Z,80.00,21.00
2026-02-10T16:57:00Z,80.00,21.00
2026-02-10T16:58:00Z,81.00,21.00
2026-02-10T16:59:00Z,81.00,20.91
2026-02-10T17:00:00Z,81.00,20.00
2026-02-10T17:01:00Z,79.00,20.99
2026-02-10T17:02:00Z,79.91,20.99
2026-02-10T17:05:00Z,80.00,20.99
2026-02-10T17:06:00Z,80.00,20.99
2026-02-10T17:07:00Z,80.87,20.99
2026-02-10T17:08:00Z,80.87,21.00
2026-02-10T17:09:00Z,81.00,21.00
2026-02-10T17:10:00Z,81.00,21.00
2026-02-10T17:13:00Z,80.03,21.00
2026-02-10T17:14:00Z,80.03,20.84
2026-02-10T17:15:00Z,80.03,21.00
2026-02-10T17:17:00Z,81.00,21.00
2026-02-10T17:18:00Z,81.00,21.00
2026-02-10T17:20:00Z,81.00,21.00
2026-02-10T17:21:00Z,81.00,21.00
2026-02-10T17:22:00Z,81.00,21.00
2026-02-10T17:23:00Z,81.00,20.00
2026-02-10T17:24:00Z,81.00,20.00
2026-02-10T17:25:00Z,81.00,19.00
2026-02-10T17:26:00Z,81.00,19.00
2026-02-10T17:27:00Z,81.00,20.29
2026-02-10T17:28:00Z,80.74,20.29
2026-02-10T17:29:00Z,81.00,20.29
2026-02-10T17:30:00Z,81.00,20.29
2026-02-10T17:32:00Z,82.00,20.29
2026-02-10T17:33:00Z,82.00,20.29
2026-02-10T17:34:00Z,82.00,20.29
2026-02-10T17:35:00Z,82.00,20.29
2026-02-10T17:39:00Z,82.00,20.29
2026-02-10T17:40:00Z,82.00,19.00
2026-02-10T17:44:00Z,82.00,19.00
2026-02-10T17:45:00Z,82.00,19.00
2026-02-10T17:46:00Z,82.00,19.00
2026-02-10T17:47:00Z,82.00,20.00
2026-02-10T17:48:00Z,82.00,20.00
2026-02-10T17:49:00Z,82.00,20.00
2026-02-10T17:50:00Z,82.00,21.00
2026-02-10T17:51:00Z,82.00,21.00
2026-02-10T17:52:00Z,82.00,21.00
2026-02-10T17:53:00Z,82.00,21.00
2026-02-10T17:56:00Z,81.96,21.00
2026-02-10T17:57:00Z,82.00,21.00
2026-02-10T17:58:00Z,82.00,21.00
2026-02-10T17:59:00Z,82.00,21.00
2026-02-10T18:00:00Z,82.00,21.00
2026-02-10T18:01:00Z,82.00,21.00
2026-02-10T18:02:00Z,82.00,21.00
2026-02-10T18:04:00Z,82.00,21.00
2026-02-10T18:05:00Z,82.00,21.00
2026-02-10T18:07:00Z,82.00,21.00
2026-02-10T18:08:00Z,82.00,20.00
2026-02-10T18:10:00Z,82.00,20.00
2026-02-10T18:13:00Z,82.00,19.64
2026-02-10T18:14:00Z,82.00,19.64
2026-02-10T18:15:00Z,82.00,20.00
2026-02-10T18:16:00Z,82.00,20.00
2026-02-10T18:17:00Z,82.00,20.00
2026-02-10T18:18:00Z,81.50,20.00
2026-02-10T18:19:00Z,82.00,20.00
2026-02-10T18:20:00Z,80.87,20.00
2026-02-10T18:21:00Z,81.00,19.15
2026-02-10T18:22:00Z,81.00,19.15
2026-02-10T18:24:00Z,81.00,20.00
2026-02-10T18:25:00Z,81.00,20.00
2026-02-10T18:26:00Z,82.00,20.00
2026-02-10T18:27:00Z,82.00,20.00
2026-02-10T18:28:00Z,82.00,20.00
2026-02-10T18:29:00Z,82.00,20.00
2026-02-10T18:30:00Z,82.00,20.00
2026-02-10T18:31:00Z,82.00,20.00
2026-02-10T18:32:00Z,82.00,20.00
2026-02-10T18:33:00Z,82.00,20.00
2026-02-10T18:34:00Z,82.00,20.00
2026-02-10T18:35:00Z,81.00,20.00
2026-02-10T18:36:00Z,82.00,20.00
2026-02-10T18:37:00Z,82.00,20.00
2026-02-10T18:38:00Z,81.18,20.00
2026-02-10T18:39:00Z,81.38,20.00
2026-02-10T18:40:00Z,81.00,20.00
2026-02-10T18:41:00Z,81.82,20.00
2026-02-10T18:42:00Z,81.04,19.99
2026-02-10T18:43:00Z,81.41,20.79
2026-02-10T18:44:00Z,83.63,17.14
2026-02-10T18:45:00Z,84.31,13.09
2026-02-10T18:46:00Z,89.65,12.65
2026-02-10T18:47:00Z,90.73,10.40
2026-02-10T18:48:00Z,90.00,11.07
2026-02-10T18:49:00Z,90.00,11.44
2026-02-10T18:50:00Z,89.04,12.74
2026-02-10T18:51:00Z,88.28,11.98
2026-02-10T18:52:00Z,87.33,14.17
2026-02-10T18:53:00Z,86.43,16.36
2026-02-10T18:54:00Z,83.07,18.21
2026-02-10T18:55:00Z,80.71,21.49
2026-02-10T18:56:00Z,77.93,24.56
2026-02-10T18:57:00Z,74.95,25.97
2026-02-10T18:58:00Z,74.96,26.75
2026-02-10T18:59:00Z,75.00,25.21
2026-02-10T19:00:00Z,76.22,25.73
2026-02-10T19:01:00Z,77.63,23.36
2026-02-10T19:02:00Z,76.28,23.71
2026-02-10T19:03:00Z,73.17,26.63
2026-02-10T19:04:00Z,75.38,23.76
2026-02-10T19:05:00Z,76.14,24.18
2026-02-10T19:06:00Z,75.03,25.93
2026-02-10T19:07:00Z,71.95,28.38
2026-02-10T19:08:00Z,71.33,29.88
2026-02-10T19:09:00Z,71.01,29.98
2026-02-10T19:10:00Z,74.80,27.72
2026-02-10T19:11:00Z,76.00,25.64
2026-02-10T19:12:00Z,76.73,25.81
2026-02-10T19:13:00Z,75.43,25.17
2026-02-10T19:14:00Z,73.33,27.03
2026-02-10T19:15:00Z,75.33,27.63
2026-02-10T19:16:00Z,76.76,25.01
2026-02-10T19:17:00Z,77.70,26.49
2026-02-10T19:18:00Z,77.06,23.73
2026-02-10T19:19:00Z,72.82,29.33
2026-02-10T19:20:00Z,71.99,30.43
2026-02-10T19:21:00Z,71.85,30.72
2026-02-10T19:22:00Z,69.04,34.49
2026-02-10T19:23:00Z,69.32,35.44
2026-02-10T19:24:00Z,72.82,28.11
2026-02-10T19:25:00Z,75.69,26.95
2026-02-10T19:26:00Z,71.47,28.56
2026-02-10T19:27:00Z,72.32,31.20
2026-02-10T19:28:00Z,72.00,31.36
2026-02-10T19:29:00Z,74.53,25.61
2026-02-10T19:30:00Z,77.12,27.78
2026-02-10T19:31:00Z,75.93,25.65
2026-02-10T19:32:00Z,71.10,29.91
2026-02-10T19:33:00Z,69.00,31.13
2026-02-10T19:34:00Z,70.33,30.58
2026-02-10T19:35:00Z,74.86,27.07
2026-02-10T19:36:00Z,73.03,25.56
2026-02-10T19:37:00Z,72.19,29.52
2026-02-10T19:38:00Z,74.48,25.13
2026-02-10T19:39:00Z,71.57,28.92
2026-02-10T19:40:00Z,73.91,27.82
2026-02-10T19:41:00Z,86.13,21.28
2026-02-10T19:42:00Z,89.76,10.70
2026-02-10T19:43:00Z,90.65,9.81
2026-02-10T19:44:00Z,90.21,9.46
2026-02-10T19:45:00Z,88.98,10.59
2026-02-10T19:46:00Z,90.46,9.30
2026-02-10T19:47:00Z,91.48,8.90
2026-02-10T19:48:00Z,92.39,7.03
2026-02-10T19:49:00Z,95.05,6.77
2026-02-10T19:50:00Z,97.65,3.90
2026-02-10T19:51:00Z,96.93,3.64
2026-02-10T19:52:00Z,97.24,2.08
2026-02-10T19:53:00Z,98.18,1.49
2026-02-10T19:54:00Z,98.33,1.48
2026-02-10T19:55:00Z,98.92,1.82
2026-02-10T19:56:00Z,97.62,2.84
2026-02-10T19:57:00Z,97.52,2.92
2026-02-10T19:58:00Z,97.95,2.77
2026-02-10T19:59:00Z,97.95,2.93
2026-02-10T20:00:00Z,98.98,1.03
2026-02-10T20:01:00Z,98.37,1.50
2026-02-10T20:02:00Z,98.75,1.93
2026-02-10T20:03:00Z,98.89,2.00
2026-02-10T20:04:00Z,98.23,2.00
2026-02-10T20:05:00Z,98.02,2.00
2026-02-10T20:06:00Z,98.92,1.88
2026-02-10T20:07:00Z,98.17,1.50
2026-02-10T20:08:00Z,98.06,2.06
2026-02-10T20:09:00Z,98.95,1.92
2026-02-10T20:10:00Z,99.00,1.64
2026-02-10T20:11:00Z,99.00,1.00
2026-02-10T20:12:00Z,99.00,1.00
2026-02-10T20:13:00Z,99.00,1.00
2026-02-10T20:14:00Z,99.00,1.00
2026-02-10T20:15:00Z,99.00,1.00
2026-02-10T20:16:00Z,99.00,1.00
2026-02-10T20:17:00Z,99.00,1.00
2026-02-10T20:18:00Z,99.00,1.00
2026-02-10T20:19:00Z,99.00,1.00
2026-02-10T20:20:00Z,99.00,1.00
2026-02-10T20:22:00Z,99.00,1.00
