# event_ticker=KXATPMATCH-26JAN10BORETC
# final_score=7-5 3-6 7-6(2)
# score_resolution=7-5 3-6 7-6
# match_winner=Nuno Borges
# fav_player=Nuno Borges
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2026-01-10
timestamp,Nuno Borges,Tomas Martin Etcheverry
2026-01-12T21:20:00Z,,49.00
2026-01-12T21:21:00Z,51.00,49.00
2026-01-12T21:36:00Z,51.00,49.00
2026-01-12T22:18:00Z,51.00,49.00
2026-01-12T22:22:00Z,51.00,49.00
2026-01-12T22:37:00Z,51.00,49.02
2026-01-13T02:35:00Z,51.00,49.02
2026-01-13T03:33:00Z,51.00,49.02
2026-01-13T03:35:00Z,51.00,49.02
2026-01-13T03:37:00Z,51.00,49.02
2026-01-13T03:57:00Z,51.00,49.02
2026-01-13T04:06:00Z,51.00,49.02
2026-01-13T04:07:00Z,51.00,49.00
2026-01-13T04:12:00Z,51.00,49.00
2026-01-13T04:14:00Z,51.00,49.00
2026-01-13T04:18:00Z,51.00,49.00
2026-01-13T04:30:00Z,51.00,49.00
2026-01-13T04:37:00Z,51.00,49.00
2026-01-13T04:58:00Z,51.00,49.00
2026-01-13T04:59:00Z,51.00,49.00
2026-01-13T05:05:00Z,51.00,49.00
2026-01-13T05:09:00Z,51.00,49.00
2026-01-13T05:23:00Z,51.00,49.00
2026-01-13T05:35:00Z,51.85,49.00
2026-01-13T05:36:00Z,53.55,49.00
2026-01-13T05:37:00Z,54.00,49.00
2026-01-13T05:41:00Z,54.00,48.00
2026-01-13T05:43:00Z,54.00,48.00
2026-01-13T05:46:00Z,54.00,48.00
2026-01-13T05:49:00Z,54.00,48.00
2026-01-13T05:50:00Z,54.00,48.00
2026-01-13T05:52:00Z,54.00,47.98
2026-01-13T05:53:00Z,52.00,47.98
2026-01-13T05:55:00Z,54.00,47.98
2026-01-13T05:56:00Z,54.00,47.98
2026-01-13T05:57:00Z,54.00,47.98
2026-01-13T05:58:00Z,53.69,48.00
2026-01-13T06:00:00Z,53.69,47.00
2026-01-13T06:01:00Z,53.00,48.00
2026-01-13T06:02:00Z,53.00,48.00
2026-01-13T06:04:00Z,53.00,48.00
2026-01-13T06:05:00Z,53.00,48.00
2026-01-13T06:06:00Z,52.08,48.00
2026-01-13T06:07:00Z,53.00,48.00
2026-01-13T06:08:00Z,53.00,48.00
2026-01-13T06:09:00Z,53.00,48.00
2026-01-13T06:10:00Z,53.00,48.00
2026-01-13T06:11:00Z,53.83,48.00
2026-01-13T06:12:00Z,53.00,49.00
2026-01-13T06:13:00Z,52.01,49.00
2026-01-13T06:15:00Z,52.01,49.00
2026-01-13T06:16:00Z,53.00,49.00
2026-01-13T06:18:00Z,53.00,49.00
2026-01-13T06:19:00Z,53.00,49.00
2026-01-13T06:20:00Z,53.00,49.00
2026-01-13T06:22:00Z,53.00,49.00
2026-01-13T06:23:00Z,52.90,49.00
2026-01-13T06:24:00Z,53.00,49.00
2026-01-13T06:25:00Z,53.00,49.00
2026-01-13T06:27:00Z,53.00,49.00
2026-01-13T06:30:00Z,53.00,49.00
2026-01-13T06:33:00Z,53.00,49.00
2026-01-13T06:36:00Z,53.00,49.00
2026-01-13T06:37:00Z,53.00,49.00
2026-01-13T06:38:00Z,52.04,49.00
2026-01-13T06:40:00Z,53.00,49.00
2026-01-13T06:41:00Z,53.63,49.00
2026-01-13T06:42:00Z,53.00,49.00
2026-01-13T06:43:00Z,53.00,49.00
2026-01-13T06:47:00Z,54.00,49.00
2026-01-13T06:49:00Z,54.00,49.00
2026-01-13T06:50:00Z,52.46,49.00
2026-01-13T06:51:00Z,54.00,49.00
2026-01-13T06:52:00Z,54.00,49.00
2026-01-13T06:54:00Z,54.00,48.00
2026-01-13T06:56:00Z,54.00,48.00
2026-01-13T06:57:00Z,51.05,48.00
2026-01-13T06:58:00Z,53.00,48.00
2026-01-13T07:00:00Z,53.83,48.00
2026-01-13T07:02:00Z,54.00,48.00
2026-01-13T07:03:00Z,55.00,48.00
2026-01-13T07:04:00Z,55.00,48.00
2026-01-13T07:07:00Z,55.00,48.00
2026-01-13T07:08:00Z,55.00,47.00
2026-01-13T07:10:00Z,55.00,48.48
2026-01-13T07:11:00Z,54.00,47.00
2026-01-13T07:12:00Z,54.00,49.04
2026-01-13T07:14:00Z,54.00,48.00
2026-01-13T07:15:00Z,54.00,48.00
2026-01-13T07:16:00Z,54.20,46.38
2026-01-13T07:17:00Z,54.00,46.38
2026-01-13T07:18:00Z,54.00,46.38
2026-01-13T07:20:00Z,54.00,46.38
2026-01-13T07:21:00Z,53.00,47.00
2026-01-13T07:22:00Z,54.00,47.00
2026-01-13T07:23:00Z,53.04,46.00
2026-01-13T07:25:00Z,54.03,46.89
2026-01-13T07:26:00Z,55.00,48.00
2026-01-13T07:27:00Z,55.00,48.00
2026-01-13T07:28:00Z,55.00,48.00
2026-01-13T07:30:00Z,54.00,48.00
2026-01-13T07:31:00Z,55.00,48.00
2026-01-13T07:33:00Z,55.34,46.88
2026-01-13T07:34:00Z,57.03,46.88
2026-01-13T07:35:00Z,57.41,45.38
2026-01-13T07:36:00Z,58.00,45.00
2026-01-13T07:37:00Z,57.55,45.17
2026-01-13T07:38:00Z,53.94,50.64
2026-01-13T07:39:00Z,52.19,51.84
2026-01-13T07:40:00Z,53.53,49.24
2026-01-13T07:41:00Z,53.12,47.73
2026-01-13T07:42:00Z,56.15,46.99
2026-01-13T07:43:00Z,58.21,41.09
2026-01-13T07:44:00Z,58.00,45.00
2026-01-13T07:45:00Z,55.84,46.98
2026-01-13T07:46:00Z,55.48,45.67
2026-01-13T07:47:00Z,55.66,44.62
2026-01-13T07:48:00Z,57.25,42.90
2026-01-13T07:49:00Z,57.58,42.80
2026-01-13T07:50:00Z,58.51,43.21
2026-01-13T07:51:00Z,56.19,43.92
2026-01-13T07:52:00Z,56.73,43.92
2026-01-13T07:53:00Z,52.82,49.00
2026-01-13T07:54:00Z,50.91,50.96
2026-01-13T07:55:00Z,54.75,45.84
2026-01-13T07:56:00Z,57.65,44.19
2026-01-13T07:57:00Z,56.00,45.96
2026-01-13T07:58:00Z,55.55,45.76
2026-01-13T07:59:00Z,55.00,46.54
2026-01-13T08:00:00Z,54.99,47.00
2026-01-13T08:01:00Z,54.99,44.78
2026-01-13T08:02:00Z,60.07,41.83
2026-01-13T08:03:00Z,66.44,43.03
2026-01-13T08:04:00Z,56.00,44.00
2026-01-13T08:05:00Z,60.69,44.84
2026-01-13T08:06:00Z,56.07,45.87
2026-01-13T08:07:00Z,56.51,45.21
2026-01-13T08:08:00Z,56.78,46.00
2026-01-13T08:09:00Z,55.25,48.00
2026-01-13T08:10:00Z,54.91,44.08
2026-01-13T08:11:00Z,53.94,46.25
2026-01-13T08:12:00Z,54.81,45.77
2026-01-13T08:13:00Z,57.33,44.00
2026-01-13T08:14:00Z,57.55,49.16
2026-01-13T08:15:00Z,56.48,43.40
2026-01-13T08:16:00Z,61.65,44.10
2026-01-13T08:17:00Z,56.28,46.85
2026-01-13T08:18:00Z,54.72,46.64
2026-01-13T08:19:00Z,54.22,45.98
2026-01-13T08:20:00Z,55.75,48.93
2026-01-13T08:21:00Z,54.46,49.98
2026-01-13T08:22:00Z,50.22,48.48
2026-01-13T08:23:00Z,57.23,44.04
2026-01-13T08:24:00Z,63.95,39.43
2026-01-13T08:25:00Z,61.12,38.90
2026-01-13T08:26:00Z,63.42,34.49
2026-01-13T08:27:00Z,73.74,28.12
2026-01-13T08:28:00Z,77.49,23.90
2026-01-13T08:29:00Z,75.10,24.50
2026-01-13T08:30:00Z,69.16,21.45
2026-01-13T08:31:00Z,80.75,19.05
2026-01-13T08:32:00Z,81.86,19.87
2026-01-13T08:33:00Z,84.33,20.19
2026-01-13T08:34:00Z,79.06,20.39
2026-01-13T08:35:00Z,77.86,24.25
2026-01-13T08:36:00Z,76.91,25.00
2026-01-13T08:37:00Z,80.04,22.73
2026-01-13T08:38:00Z,77.69,23.66
2026-01-13T08:39:00Z,81.53,20.00
2026-01-13T08:40:00Z,83.80,20.22
2026-01-13T08:41:00Z,76.76,24.05
2026-01-13T08:42:00Z,77.37,23.68
2026-01-13T08:43:00Z,75.60,26.08
2026-01-13T08:44:00Z,76.19,24.53
2026-01-13T08:45:00Z,74.61,25.81
2026-01-13T08:46:00Z,72.74,30.94
2026-01-13T08:47:00Z,69.49,30.08
2026-01-13T08:48:00Z,57.69,41.23
2026-01-13T08:49:00Z,57.68,43.63
2026-01-13T08:50:00Z,57.17,45.43
2026-01-13T08:51:00Z,54.60,46.17
2026-01-13T08:52:00Z,53.63,45.99
2026-01-13T08:53:00Z,51.93,47.32
2026-01-13T08:54:00Z,55.45,44.39
2026-01-13T08:55:00Z,58.03,45.00
2026-01-13T08:56:00Z,58.01,46.03
2026-01-13T08:57:00Z,52.82,48.90
2026-01-13T08:58:00Z,51.29,48.09
2026-01-13T08:59:00Z,52.25,49.18
2026-01-13T09:00:00Z,53.00,49.17
2026-01-13T09:01:00Z,52.57,50.77
2026-01-13T09:02:00Z,51.80,50.62
2026-01-13T09:03:00Z,52.07,49.84
2026-01-13T09:04:00Z,55.20,45.13
2026-01-13T09:05:00Z,53.33,48.44
2026-01-13T09:06:00Z,51.80,47.12
2026-01-13T09:07:00Z,52.83,46.95
2026-01-13T09:08:00Z,49.70,49.38
2026-01-13T09:09:00Z,51.00,50.79
2026-01-13T09:10:00Z,51.00,32.00
