# event_ticker=KXATPMATCH-26APR17NORJOD
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Rafael Jodar
# fav_player=Cameron Norrie
# dog_player=Rafael Jodar
# kalshi_date=2026-04-17
timestamp,Cameron Norrie,Rafael Jodar
2026-04-17T04:03:00Z,,71.00
2026-04-17T04:05:00Z,30.00,71.00
2026-04-17T04:10:00Z,30.00,71.00
2026-04-17T04:13:00Z,30.00,71.00
2026-04-17T04:16:00Z,30.00,71.00
2026-04-17T04:20:00Z,30.00,71.00
2026-04-17T04:21:00Z,30.00,71.00
2026-04-17T04:22:00Z,30.00,71.00
2026-04-17T04:23:00Z,30.00,71.00
2026-04-17T04:24:00Z,30.00,71.00
2026-04-17T04:29:00Z,30.00,71.00
2026-04-17T04:32:00Z,30.00,71.00
2026-04-17T04:36:00Z,30.00,71.00
2026-04-17T04:37:00Z,30.00,71.00
2026-04-17T04:40:00Z,30.00,71.00
2026-04-17T04:47:00Z,30.00,71.00
2026-04-17T04:49:00Z,30.00,71.00
2026-04-17T04:52:00Z,29.00,71.00
2026-04-17T04:56:00Z,29.00,71.00
2026-04-17T04:57:00Z,29.00,71.00
2026-04-17T05:02:00Z,29.00,71.00
2026-04-17T05:03:00Z,30.00,71.00
2026-04-17T05:07:00Z,30.00,71.00
2026-04-17T05:08:00Z,30.00,71.00
2026-04-17T05:14:00Z,30.00,71.00
2026-04-17T05:17:00Z,30.00,71.00
2026-04-17T05:21:00Z,30.00,71.00
2026-04-17T05:25:00Z,30.00,71.00
2026-04-17T05:30:00Z,30.00,71.00
2026-04-17T05:34:00Z,30.00,71.00
2026-04-17T05:35:00Z,30.00,71.00
2026-04-17T05:37:00Z,30.00,71.00
2026-04-17T05:42:00Z,30.00,71.00
2026-04-17T05:43:00Z,30.00,71.00
2026-04-17T05:49:00Z,30.00,71.00
2026-04-17T05:51:00Z,30.00,71.00
2026-04-17T05:58:00Z,30.00,71.00
2026-04-17T06:10:00Z,30.00,71.00
2026-04-17T06:12:00Z,30.00,71.00
2026-04-17T06:14:00Z,30.00,71.00
2026-04-17T06:15:00Z,30.00,71.00
2026-04-17T06:20:00Z,30.00,71.00
2026-04-17T06:21:00Z,30.00,71.00
2026-04-17T06:25:00Z,30.00,71.00
2026-04-17T06:26:00Z,30.00,71.00
2026-04-17T06:27:00Z,30.00,71.00
2026-04-17T06:28:00Z,30.00,71.00
2026-04-17T06:31:00Z,30.00,71.00
2026-04-17T06:35:00Z,30.00,71.00
2026-04-17T06:39:00Z,30.00,71.00
2026-04-17T06:50:00Z,30.00,71.00
2026-04-17T06:53:00Z,30.00,71.00
2026-04-17T07:02:00Z,30.00,71.00
2026-04-17T07:09:00Z,30.00,71.98
2026-04-17T07:42:00Z,30.00,71.98
2026-04-17T07:45:00Z,30.00,72.00
2026-04-17T07:47:00Z,30.00,72.00
2026-04-17T08:01:00Z,30.00,72.00
2026-04-17T08:27:00Z,30.00,72.00
2026-04-17T08:33:00Z,30.00,72.00
2026-04-17T08:42:00Z,30.00,72.00
2026-04-17T08:43:00Z,30.00,70.00
2026-04-17T08:46:00Z,30.00,72.00
2026-04-17T08:54:00Z,30.00,72.00
2026-04-17T09:02:00Z,30.00,72.00
2026-04-17T09:05:00Z,30.00,72.00
2026-04-17T09:09:00Z,30.00,72.00
2026-04-17T09:11:00Z,30.00,72.00
2026-04-17T09:14:00Z,30.00,72.00
2026-04-17T09:23:00Z,30.00,72.00
2026-04-17T09:30:00Z,30.00,72.00
2026-04-17T09:38:00Z,30.00,72.00
2026-04-17T09:41:00Z,30.00,72.00
2026-04-17T09:44:00Z,30.00,72.00
2026-04-17T09:50:00Z,30.00,72.00
2026-04-17T10:01:00Z,30.00,72.00
2026-04-17T10:09:00Z,30.00,72.00
2026-04-17T10:11:00Z,30.00,72.00
2026-04-17T10:12:00Z,30.00,72.00
2026-04-17T10:18:00Z,30.00,72.00
2026-04-17T10:22:00Z,30.00,72.00
2026-04-17T10:24:00Z,30.00,72.00
2026-04-17T10:25:00Z,30.00,72.00
2026-04-17T10:31:00Z,30.00,72.00
2026-04-17T10:34:00Z,29.00,72.00
2026-04-17T10:36:00Z,29.00,72.00
2026-04-17T10:43:00Z,30.00,72.00
2026-04-17T10:44:00Z,30.00,72.00
2026-04-17T10:53:00Z,30.00,72.00
2026-04-17T11:02:00Z,30.00,70.00
2026-04-17T11:06:00Z,30.00,70.00
2026-04-17T11:13:00Z,30.00,72.00
2026-04-17T11:14:00Z,30.00,72.00
2026-04-17T11:15:00Z,29.00,72.00
2026-04-17T11:18:00Z,29.00,72.00
2026-04-17T11:20:00Z,29.00,72.00
2026-04-17T11:23:00Z,29.00,72.00
2026-04-17T11:25:00Z,30.00,72.00
2026-04-17T11:27:00Z,30.00,72.00
2026-04-17T11:29:00Z,30.00,72.00
2026-04-17T11:30:00Z,30.00,72.00
2026-04-17T11:31:00Z,30.00,72.00
2026-04-17T11:32:00Z,30.00,72.00
2026-04-17T11:34:00Z,30.00,72.00
2026-04-17T11:36:00Z,30.00,71.00
2026-04-17T11:39:00Z,30.00,71.00
2026-04-17T11:40:00Z,30.00,71.00
2026-04-17T11:41:00Z,30.00,71.00
2026-04-17T11:44:00Z,30.00,71.00
