# event_ticker=KXATPMATCH-26APR01BORDZU
# final_score=7-6(1) 6-4
# score_resolution=7-6 6-4
# match_winner=Damir Dzumhur
# fav_player=Damir Dzumhur
# dog_player=Nuno Borges
# kalshi_date=2026-04-01
timestamp,Damir Dzumhur,Nuno Borges
2026-04-01T00:42:00Z,,66.00
2026-04-01T01:15:00Z,,66.00
2026-04-01T02:14:00Z,,66.00
2026-04-01T02:24:00Z,36.00,66.00
2026-04-01T02:49:00Z,36.00,66.00
2026-04-01T02:53:00Z,36.00,66.00
2026-04-01T03:02:00Z,34.00,66.00
2026-04-01T03:25:00Z,34.00,66.00
2026-04-01T03:30:00Z,34.00,66.00
2026-04-01T03:41:00Z,34.00,65.00
2026-04-01T03:49:00Z,34.00,65.00
2026-04-01T03:53:00Z,34.00,66.00
2026-04-01T04:13:00Z,34.00,66.00
2026-04-01T04:15:00Z,34.00,66.00
2026-04-01T04:31:00Z,34.00,66.00
2026-04-01T04:37:00Z,34.00,66.00
2026-04-01T04:41:00Z,34.00,66.00
2026-04-01T04:48:00Z,34.00,66.00
2026-04-01T04:55:00Z,34.00,66.00
2026-04-01T04:59:00Z,34.00,66.00
2026-04-01T05:08:00Z,34.00,66.00
2026-04-01T05:16:00Z,34.00,66.00
2026-04-01T05:17:00Z,34.00,66.00
2026-04-01T05:19:00Z,34.00,66.00
2026-04-01T05:25:00Z,34.00,66.00
2026-04-01T05:29:00Z,34.00,66.00
2026-04-01T05:32:00Z,34.00,66.00
2026-04-01T05:34:00Z,34.00,66.00
2026-04-01T05:38:00Z,34.00,66.00
2026-04-01T05:39:00Z,35.00,66.00
2026-04-01T05:43:00Z,35.00,66.00
2026-04-01T05:44:00Z,35.00,66.00
2026-04-01T05:46:00Z,35.00,66.89
2026-04-01T05:50:00Z,35.00,67.00
2026-04-01T05:53:00Z,35.00,67.00
2026-04-01T05:55:00Z,35.00,67.00
2026-04-01T06:00:00Z,35.00,67.00
2026-04-01T06:04:00Z,35.00,67.00
2026-04-01T06:05:00Z,35.00,67.00
2026-04-01T06:09:00Z,35.00,67.00
2026-04-01T06:11:00Z,35.00,67.00
2026-04-01T06:15:00Z,35.00,67.00
2026-04-01T06:19:00Z,35.00,67.00
2026-04-01T06:34:00Z,35.00,67.00
2026-04-01T06:44:00Z,35.00,67.00
2026-04-01T06:59:00Z,35.00,67.00
2026-04-01T07:08:00Z,35.00,67.00
2026-04-01T07:10:00Z,35.00,67.00
2026-04-01T07:11:00Z,35.00,67.00
2026-04-01T07:14:00Z,35.00,67.00
2026-04-01T07:16:00Z,35.00,67.00
2026-04-01T07:18:00Z,35.00,66.99
2026-04-01T07:19:00Z,35.00,67.00
2026-04-01T07:25:00Z,35.00,67.00
2026-04-01T07:37:00Z,35.00,66.96
2026-04-01T07:40:00Z,35.00,67.00
2026-04-01T07:46:00Z,35.00,67.00
2026-04-01T07:49:00Z,35.00,67.00
2026-04-01T07:50:00Z,35.00,67.00
2026-04-01T07:57:00Z,35.00,67.00
2026-04-01T08:02:00Z,35.00,67.00
2026-04-01T08:20:00Z,35.00,67.00
2026-04-01T08:26:00Z,35.00,67.00
2026-04-01T08:31:00Z,35.00,68.00
2026-04-01T08:34:00Z,34.00,68.00
2026-04-01T08:37:00Z,34.00,67.00
2026-04-01T08:41:00Z,34.00,66.00
2026-04-01T08:43:00Z,35.00,66.00
2026-04-01T09:09:00Z,35.00,66.00
2026-04-01T09:12:00Z,36.00,66.00
2026-04-01T09:17:00Z,35.00,66.00
2026-04-01T09:35:00Z,35.00,66.00
2026-04-01T09:37:00Z,35.00,66.00
2026-04-01T09:40:00Z,35.00,66.00
2026-04-01T09:52:00Z,35.00,66.00
2026-04-01T09:53:00Z,36.00,66.00
2026-04-01T09:54:00Z,36.00,66.00
2026-04-01T09:57:00Z,36.00,66.00
2026-04-01T09:58:00Z,36.00,65.00
2026-04-01T10:01:00Z,36.00,65.00
2026-04-01T10:04:00Z,37.00,64.00
2026-04-01T10:11:00Z,37.00,64.00
2026-04-01T10:12:00Z,37.00,64.00
2026-04-01T10:13:00Z,37.00,65.00
2026-04-01T10:14:00Z,37.00,63.00
2026-04-01T10:22:00Z,37.00,63.00
2026-04-01T10:26:00Z,37.00,63.00
2026-04-01T10:28:00Z,37.00,63.00
2026-04-01T10:32:00Z,37.00,63.50
2026-04-01T10:36:00Z,37.08,64.00
2026-04-01T10:37:00Z,37.08,64.00
2026-04-01T10:38:00Z,37.00,64.00
2026-04-01T10:39:00Z,37.00,64.00
2026-04-01T10:41:00Z,37.00,64.00
2026-04-01T10:45:00Z,37.00,64.00
2026-04-01T10:48:00Z,37.00,64.00
2026-04-01T10:49:00Z,37.00,64.00
2026-04-01T10:50:00Z,37.00,64.00
2026-04-01T10:51:00Z,37.00,64.00
2026-04-01T10:52:00Z,37.00,64.00
2026-04-01T10:53:00Z,37.00,64.00
2026-04-01T10:54:00Z,37.00,64.00
2026-04-01T10:55:00Z,37.00,64.00
2026-04-01T10:56:00Z,37.00,64.00
2026-04-01T10:57:00Z,37.00,64.17
2026-04-01T10:58:00Z,37.00,64.17
