# event_ticker=KXATPCHALLENGERMATCH-26MAR28ALTBON
# final_score=6-2 2-6 6-1
# match_winner=Daniel Altmaier
# fav_player=Daniel Altmaier
# dog_player=Federico Bondioli
# kalshi_date=2026-03-28
timestamp,Daniel Altmaier,Federico Bondioli
2026-03-28T12:32:00Z,77.00,25.00
2026-03-28T12:36:00Z,77.00,25.00
2026-03-28T12:43:00Z,77.00,25.00
2026-03-28T12:45:00Z,78.00,25.00
2026-03-28T12:47:00Z,78.00,25.00
2026-03-28T12:59:00Z,78.00,25.00
2026-03-28T13:00:00Z,78.00,25.00
2026-03-28T13:01:00Z,78.00,25.00
2026-03-28T13:02:00Z,78.00,25.00
2026-03-28T13:03:00Z,78.00,25.00
2026-03-28T13:07:00Z,78.00,25.00
2026-03-28T13:12:00Z,78.00,25.00
2026-03-28T13:14:00Z,77.00,25.00
2026-03-28T13:15:00Z,77.00,25.00
2026-03-28T13:17:00Z,77.00,25.00
2026-03-28T13:23:00Z,77.00,25.00
2026-03-28T13:24:00Z,77.00,25.00
2026-03-28T13:27:00Z,77.00,25.00
2026-03-28T13:31:00Z,77.00,25.00
2026-03-28T13:33:00Z,77.00,25.00
2026-03-28T13:35:00Z,77.00,25.00
2026-03-28T13:37:00Z,76.00,25.00
2026-03-28T13:39:00Z,77.00,25.00
2026-03-28T13:42:00Z,77.00,25.00
2026-03-28T13:43:00Z,77.00,25.00
2026-03-28T13:46:00Z,77.00,25.00
2026-03-28T13:48:00Z,77.00,25.00
2026-03-28T13:49:00Z,77.00,25.00
2026-03-28T13:50:00Z,77.00,25.00
2026-03-28T13:54:00Z,77.00,25.00
2026-03-28T13:57:00Z,77.00,25.00
2026-03-28T13:59:00Z,77.00,25.00
2026-03-28T14:00:00Z,77.00,25.00
2026-03-28T14:04:00Z,77.00,25.00
2026-03-28T14:05:00Z,77.00,25.00
2026-03-28T14:07:00Z,77.00,24.00
2026-03-28T14:08:00Z,77.00,24.00
2026-03-28T14:11:00Z,77.00,24.00
2026-03-28T14:13:00Z,77.00,24.00
2026-03-28T14:14:00Z,77.00,24.03
2026-03-28T14:15:00Z,77.00,25.00
2026-03-28T14:16:00Z,77.00,23.00
2026-03-28T14:17:00Z,77.00,23.00
2026-03-28T14:18:00Z,77.00,23.00
2026-03-28T14:19:00Z,77.00,24.00
2026-03-28T14:20:00Z,77.11,24.00
2026-03-28T14:21:00Z,77.00,24.00
2026-03-28T14:25:00Z,77.00,24.59
2026-03-28T14:26:00Z,77.00,24.59
2026-03-28T14:29:00Z,77.00,24.59
2026-03-28T14:30:00Z,77.00,24.95
2026-03-28T14:31:00Z,77.00,24.00
2026-03-28T14:32:00Z,77.00,24.00
2026-03-28T14:33:00Z,77.52,24.00
2026-03-28T14:34:00Z,75.33,24.00
2026-03-28T14:35:00Z,75.33,24.91
2026-03-28T14:36:00Z,77.00,24.91
2026-03-28T14:37:00Z,77.00,24.91
2026-03-28T14:38:00Z,77.00,24.91
2026-03-28T14:39:00Z,77.00,24.58
2026-03-28T14:40:00Z,77.00,24.58
2026-03-28T14:41:00Z,77.00,24.58
2026-03-28T14:42:00Z,77.00,24.58
2026-03-28T14:43:00Z,77.00,24.58
2026-03-28T14:44:00Z,77.04,24.58
2026-03-28T14:45:00Z,77.85,24.99
2026-03-28T14:46:00Z,76.84,25.14
2026-03-28T14:47:00Z,75.12,25.00
2026-03-28T14:48:00Z,75.11,25.50
2026-03-28T14:49:00Z,76.44,25.00
2026-03-28T14:50:00Z,76.54,25.00
2026-03-28T14:51:00Z,77.05,23.97
2026-03-28T14:52:00Z,77.12,24.97
2026-03-28T14:53:00Z,76.95,25.00
2026-03-28T14:54:00Z,77.00,25.00
2026-03-28T14:55:00Z,77.28,25.00
2026-03-28T14:56:00Z,77.95,25.00
2026-03-28T14:57:00Z,77.00,25.00
2026-03-28T14:58:00Z,77.00,25.00
2026-03-28T14:59:00Z,76.00,25.00
2026-03-28T15:00:00Z,76.94,25.00
2026-03-28T15:01:00Z,77.00,25.00
2026-03-28T15:02:00Z,76.14,25.00
2026-03-28T15:03:00Z,74.06,27.04
2026-03-28T15:04:00Z,73.28,26.56
2026-03-28T15:05:00Z,74.01,26.56
2026-03-28T15:06:00Z,76.32,24.64
2026-03-28T15:07:00Z,77.00,23.98
2026-03-28T15:08:00Z,81.95,17.83
2026-03-28T15:09:00Z,83.23,18.28
2026-03-28T15:10:00Z,83.51,16.58
2026-03-28T15:11:00Z,86.77,13.90
2026-03-28T15:12:00Z,87.21,12.55
2026-03-28T15:13:00Z,87.81,13.00
2026-03-28T15:14:00Z,89.00,12.96
2026-03-28T15:15:00Z,87.23,12.57
2026-03-28T15:16:00Z,88.70,10.41
2026-03-28T15:17:00Z,87.25,12.00
2026-03-28T15:18:00Z,86.68,14.11
2026-03-28T15:19:00Z,87.82,14.81
2026-03-28T15:20:00Z,87.88,14.00
2026-03-28T15:21:00Z,88.98,11.88
2026-03-28T15:22:00Z,88.99,12.00
2026-03-28T15:23:00Z,89.00,11.71
2026-03-28T15:24:00Z,89.21,11.20
2026-03-28T15:25:00Z,87.64,13.53
2026-03-28T15:26:00Z,88.66,11.50
2026-03-28T15:27:00Z,89.03,12.52
2026-03-28T15:28:00Z,89.99,11.86
2026-03-28T15:29:00Z,90.06,10.08
2026-03-28T15:30:00Z,91.37,9.37
2026-03-28T15:31:00Z,91.92,8.26
2026-03-28T15:32:00Z,92.58,8.71
2026-03-28T15:33:00Z,92.86,9.06
2026-03-28T15:34:00Z,92.99,8.48
2026-03-28T15:35:00Z,93.58,7.08
2026-03-28T15:36:00Z,94.67,6.93
2026-03-28T15:37:00Z,94.79,6.47
2026-03-28T15:38:00Z,94.68,6.02
2026-03-28T15:39:00Z,93.30,6.75
2026-03-28T15:40:00Z,92.86,8.02
2026-03-28T15:41:00Z,89.73,11.83
2026-03-28T15:42:00Z,83.46,15.89
2026-03-28T15:43:00Z,83.33,17.22
2026-03-28T15:44:00Z,85.37,17.77
2026-03-28T15:45:00Z,88.82,11.01
2026-03-28T15:46:00Z,88.31,12.01
2026-03-28T15:47:00Z,89.02,11.14
2026-03-28T15:48:00Z,88.12,13.15
2026-03-28T15:49:00Z,85.79,14.72
2026-03-28T15:50:00Z,84.83,14.79
2026-03-28T15:51:00Z,84.38,16.85
2026-03-28T15:52:00Z,86.45,14.58
2026-03-28T15:53:00Z,84.67,15.46
2026-03-28T15:54:00Z,87.11,13.82
2026-03-28T15:55:00Z,88.68,13.45
2026-03-28T15:56:00Z,83.86,16.00
2026-03-28T15:57:00Z,83.30,17.29
2026-03-28T15:58:00Z,81.91,18.73
2026-03-28T15:59:00Z,81.10,19.45
2026-03-28T16:00:00Z,81.04,20.80
2026-03-28T16:01:00Z,79.00,22.15
2026-03-28T16:02:00Z,78.79,21.67
2026-03-28T16:03:00Z,71.74,28.02
2026-03-28T16:04:00Z,71.00,29.19
2026-03-28T16:05:00Z,66.83,33.77
2026-03-28T16:06:00Z,65.72,35.59
2026-03-28T16:07:00Z,65.16,34.11
2026-03-28T16:08:00Z,68.33,32.86
2026-03-28T16:09:00Z,69.61,31.92
2026-03-28T16:10:00Z,68.07,32.93
2026-03-28T16:11:00Z,68.63,31.94
2026-03-28T16:12:00Z,70.30,32.42
2026-03-28T16:13:00Z,69.91,32.37
2026-03-28T16:14:00Z,67.35,32.57
2026-03-28T16:15:00Z,67.92,32.52
2026-03-28T16:16:00Z,67.95,32.82
2026-03-28T16:17:00Z,71.72,27.21
2026-03-28T16:18:00Z,74.88,24.87
2026-03-28T16:19:00Z,74.59,27.14
2026-03-28T16:20:00Z,75.45,26.95
2026-03-28T16:21:00Z,79.12,19.26
2026-03-28T16:22:00Z,82.57,17.46
2026-03-28T16:23:00Z,78.64,22.25
2026-03-28T16:24:00Z,84.65,15.88
2026-03-28T16:25:00Z,91.24,9.28
2026-03-28T16:26:00Z,93.46,5.93
2026-03-28T16:27:00Z,94.26,5.66
2026-03-28T16:28:00Z,94.42,6.27
2026-03-28T16:29:00Z,94.00,6.25
2026-03-28T16:30:00Z,95.34,4.30
2026-03-28T16:31:00Z,94.16,5.93
2026-03-28T16:32:00Z,92.39,8.02
2026-03-28T16:33:00Z,87.90,13.21
2026-03-28T16:34:00Z,85.94,13.88
2026-03-28T16:35:00Z,90.59,9.75
2026-03-28T16:36:00Z,92.11,8.94
2026-03-28T16:37:00Z,93.24,9.32
2026-03-28T16:38:00Z,92.51,7.75
2026-03-28T16:39:00Z,95.03,5.15
2026-03-28T16:40:00Z,95.82,4.29
2026-03-28T16:41:00Z,97.08,2.96
2026-03-28T16:42:00Z,96.28,3.33
2026-03-28T16:43:00Z,97.23,2.29
2026-03-28T16:44:00Z,98.89,1.24
2026-03-28T16:45:00Z,99.00,1.00
2026-03-28T16:46:00Z,99.00,1.00
2026-03-28T16:47:00Z,99.00,1.00
2026-03-28T16:48:00Z,99.00,1.00
2026-03-28T16:49:00Z,99.00,1.00
2026-03-28T16:50:00Z,99.00,1.00
2026-03-28T16:51:00Z,99.00,1.00
2026-03-28T16:52:00Z,99.00,1.00
2026-03-28T16:53:00Z,99.00,1.00
