# event_ticker=KXATPMATCH-25NOV12SINZVE
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Jannik Sinner
# fav_player=Alexander Zverev
# dog_player=Jannik Sinner
# kalshi_date=2025-11-12
timestamp,Alexander Zverev,Jannik Sinner
2025-11-12T07:49:00Z,,89.00
2025-11-12T07:50:00Z,13.00,89.00
2025-11-12T07:51:00Z,12.00,89.00
2025-11-12T07:53:00Z,12.00,89.00
2025-11-12T07:54:00Z,12.00,89.00
2025-11-12T07:56:00Z,13.00,89.00
2025-11-12T07:57:00Z,12.98,89.00
2025-11-12T07:58:00Z,12.98,89.00
2025-11-12T08:00:00Z,13.00,89.00
2025-11-12T08:01:00Z,13.00,89.00
2025-11-12T08:04:00Z,13.00,89.00
2025-11-12T08:07:00Z,13.00,89.00
2025-11-12T08:13:00Z,13.00,88.00
2025-11-12T08:15:00Z,13.00,89.00
2025-11-12T08:16:00Z,13.00,88.00
2025-11-12T08:17:00Z,12.00,88.00
2025-11-12T08:18:00Z,12.00,89.00
2025-11-12T08:19:00Z,12.94,89.00
2025-11-12T08:31:00Z,12.94,89.00
2025-11-12T08:33:00Z,13.00,89.00
2025-11-12T08:37:00Z,13.00,89.00
2025-11-12T08:38:00Z,13.00,89.00
2025-11-12T08:40:00Z,13.00,89.00
2025-11-12T08:41:00Z,13.00,89.00
2025-11-12T08:43:00Z,13.00,89.00
2025-11-12T08:45:00Z,13.00,89.00
2025-11-12T08:46:00Z,13.00,89.00
2025-11-12T08:49:00Z,13.00,89.00
2025-11-12T08:51:00Z,13.00,89.00
2025-11-12T08:57:00Z,13.00,88.00
2025-11-12T09:01:00Z,13.00,88.00
2025-11-12T09:03:00Z,13.00,89.00
2025-11-12T09:08:00Z,12.00,89.00
2025-11-12T09:09:00Z,12.00,89.00
2025-11-12T09:11:00Z,12.00,89.00
2025-11-12T09:13:00Z,12.00,89.00
2025-11-12T09:15:00Z,12.00,89.00
2025-11-12T09:24:00Z,12.00,89.00
2025-11-12T09:26:00Z,12.00,89.00
2025-11-12T09:28:00Z,12.00,89.00
2025-11-12T09:35:00Z,12.73,89.00
2025-11-12T09:36:00Z,13.00,89.00
2025-11-12T09:42:00Z,12.00,89.00
2025-11-12T09:49:00Z,12.00,89.00
2025-11-12T09:57:00Z,12.00,89.00
2025-11-12T10:02:00Z,12.00,89.00
2025-11-12T10:06:00Z,12.00,89.00
2025-11-12T10:08:00Z,12.00,89.00
2025-11-12T10:09:00Z,12.00,89.00
2025-11-12T10:23:00Z,13.00,89.00
2025-11-12T10:25:00Z,13.00,89.00
2025-11-12T10:27:00Z,13.00,89.00
2025-11-12T10:33:00Z,13.00,89.00
2025-11-12T10:37:00Z,13.00,89.00
2025-11-12T10:38:00Z,13.00,89.00
2025-11-12T10:43:00Z,13.00,89.00
2025-11-12T10:46:00Z,13.00,89.00
2025-11-12T10:47:00Z,13.00,89.00
2025-11-12T10:54:00Z,13.00,89.00
2025-11-12T10:56:00Z,13.00,89.00
2025-11-12T11:00:00Z,13.00,89.00
2025-11-12T11:07:00Z,13.00,88.00
2025-11-12T11:10:00Z,13.00,88.00
2025-11-12T11:13:00Z,13.00,89.00
2025-11-12T11:16:00Z,13.00,89.00
2025-11-12T11:17:00Z,13.00,89.00
2025-11-12T11:24:00Z,13.00,89.00
2025-11-12T11:26:00Z,13.00,89.00
2025-11-12T11:38:00Z,13.00,89.00
2025-11-12T11:39:00Z,13.00,89.00
2025-11-12T11:41:00Z,13.00,89.00
2025-11-12T11:44:00Z,13.00,89.00
2025-11-12T11:51:00Z,13.00,89.00
2025-11-12T11:54:00Z,11.77,89.00
2025-11-12T11:57:00Z,12.00,89.00
2025-11-12T11:59:00Z,12.66,89.00
2025-11-12T12:05:00Z,13.00,89.00
2025-11-12T12:07:00Z,13.00,89.00
2025-11-12T12:10:00Z,13.00,89.00
2025-11-12T12:11:00Z,13.00,89.00
2025-11-12T12:13:00Z,13.00,89.00
2025-11-12T12:16:00Z,13.00,89.00
2025-11-12T12:21:00Z,13.00,89.00
2025-11-12T12:22:00Z,13.00,89.00
2025-11-12T12:24:00Z,13.00,89.00
2025-11-12T12:26:00Z,13.00,89.00
2025-11-12T12:28:00Z,13.00,89.00
2025-11-12T12:29:00Z,13.00,89.00
2025-11-12T12:30:00Z,13.00,89.00
2025-11-12T12:34:00Z,13.00,89.00
2025-11-12T12:37:00Z,13.00,89.00
2025-11-12T12:38:00Z,13.00,89.00
2025-11-12T12:41:00Z,13.00,89.00
2025-11-12T12:42:00Z,13.00,89.00
2025-11-12T12:43:00Z,13.00,89.00
2025-11-12T12:44:00Z,13.00,89.00
2025-11-12T12:45:00Z,13.00,89.00
2025-11-12T12:47:00Z,13.00,89.00
2025-11-12T12:49:00Z,13.00,89.00
2025-11-12T12:51:00Z,13.00,89.00
2025-11-12T12:52:00Z,13.00,89.00
2025-11-12T12:54:00Z,13.00,89.00
2025-11-12T12:55:00Z,13.00,89.00
2025-11-12T13:00:00Z,13.00,89.00
2025-11-12T13:01:00Z,13.00,89.00
2025-11-12T13:02:00Z,13.00,89.00
2025-11-12T13:03:00Z,13.00,89.00
2025-11-12T13:04:00Z,12.00,89.00
2025-11-12T13:05:00Z,13.00,89.00
2025-11-12T13:07:00Z,13.00,89.00
2025-11-12T13:08:00Z,13.00,89.00
2025-11-12T13:09:00Z,13.00,89.00
2025-11-12T13:10:00Z,13.00,89.00
2025-11-12T13:11:00Z,13.00,89.00
2025-11-12T13:12:00Z,13.00,89.00
2025-11-12T13:13:00Z,13.00,89.00
2025-11-12T13:14:00Z,13.00,89.00
2025-11-12T13:15:00Z,13.00,89.00
2025-11-12T13:17:00Z,13.00,89.00
2025-11-12T13:18:00Z,13.00,89.00
2025-11-12T13:19:00Z,13.00,89.00
2025-11-12T13:23:00Z,13.00,89.00
2025-11-12T13:24:00Z,13.00,89.00
2025-11-12T13:25:00Z,13.00,89.00
2025-11-12T13:27:00Z,13.00,89.00
2025-11-12T13:28:00Z,13.00,88.00
2025-11-12T13:29:00Z,13.00,89.00
2025-11-12T13:32:00Z,13.00,88.00
2025-11-12T13:33:00Z,13.00,88.00
2025-11-12T13:34:00Z,13.00,89.00
2025-11-12T13:35:00Z,13.00,89.00
2025-11-12T13:39:00Z,13.00,88.00
2025-11-12T13:41:00Z,13.00,89.00
2025-11-12T13:42:00Z,13.00,89.00
2025-11-12T13:46:00Z,13.00,89.00
2025-11-12T13:47:00Z,13.00,88.90
2025-11-12T13:48:00Z,13.00,89.00
2025-11-12T13:50:00Z,13.00,89.00
2025-11-12T13:51:00Z,13.00,89.00
2025-11-12T13:52:00Z,13.00,89.00
2025-11-12T13:53:00Z,13.00,89.00
2025-11-12T13:56:00Z,12.29,89.00
2025-11-12T13:57:00Z,12.29,89.00
2025-11-12T13:58:00Z,12.00,89.00
2025-11-12T14:01:00Z,13.00,89.00
2025-11-12T14:02:00Z,13.00,89.00
2025-11-12T14:03:00Z,13.00,89.00
2025-11-12T14:04:00Z,13.00,89.00
2025-11-12T14:05:00Z,13.00,89.00
2025-11-12T14:08:00Z,13.00,89.00
2025-11-12T14:09:00Z,13.00,89.00
2025-11-12T14:12:00Z,12.00,89.00
2025-11-12T14:13:00Z,12.00,89.00
2025-11-12T14:14:00Z,13.00,89.00
2025-11-12T14:16:00Z,13.00,89.00
2025-11-12T14:19:00Z,13.00,89.00
2025-11-12T14:20:00Z,13.00,89.00
2025-11-12T14:21:00Z,13.00,89.00
