# event_ticker=KXATPCHALLENGERMATCH-26APR07ARTMAG
# final_score=6-3 4-6 6-4
# match_winner=Bor Artnak
# fav_player=Bor Artnak
# dog_player=Alan Magadan
# kalshi_date=2026-04-07
timestamp,Bor Artnak,Alan Magadan
2026-04-07T22:27:00Z,61.73,41.79
2026-04-07T22:38:00Z,61.88,41.79
2026-04-07T22:45:00Z,62.00,41.79
2026-04-07T22:52:00Z,62.00,38.00
2026-04-07T22:54:00Z,62.00,38.00
2026-04-07T22:55:00Z,62.00,42.00
2026-04-07T23:24:00Z,62.00,42.00
2026-04-07T23:26:00Z,62.00,42.00
2026-04-07T23:27:00Z,61.64,42.00
2026-04-07T23:29:00Z,62.00,42.00
2026-04-07T23:32:00Z,62.00,41.91
2026-04-07T23:43:00Z,62.00,41.91
2026-04-07T23:47:00Z,62.00,42.00
2026-04-07T23:56:00Z,62.00,42.00
2026-04-07T23:57:00Z,62.00,42.00
2026-04-07T23:59:00Z,62.00,42.00
2026-04-08T00:02:00Z,62.00,42.00
2026-04-08T00:03:00Z,62.00,42.00
2026-04-08T00:15:00Z,61.70,42.00
2026-04-08T00:18:00Z,58.00,42.00
2026-04-08T00:29:00Z,62.99,42.00
2026-04-08T00:30:00Z,62.00,42.00
2026-04-08T00:31:00Z,62.00,41.00
2026-04-08T00:35:00Z,61.00,41.00
2026-04-08T00:36:00Z,61.00,41.00
2026-04-08T00:37:00Z,61.98,40.50
2026-04-08T00:38:00Z,62.00,40.50
2026-04-08T00:41:00Z,62.00,40.50
2026-04-08T00:43:00Z,62.00,40.50
2026-04-08T00:45:00Z,62.00,40.50
2026-04-08T00:46:00Z,62.00,41.00
2026-04-08T00:47:00Z,63.00,41.00
2026-04-08T00:48:00Z,63.00,41.00
2026-04-08T00:49:00Z,63.42,41.00
2026-04-08T00:50:00Z,63.00,41.00
2026-04-08T00:51:00Z,63.00,41.00
2026-04-08T00:52:00Z,63.00,41.00
2026-04-08T00:53:00Z,63.00,38.00
2026-04-08T00:54:00Z,63.00,38.00
2026-04-08T00:56:00Z,61.51,38.00
2026-04-08T00:57:00Z,62.78,38.00
2026-04-08T00:58:00Z,63.00,38.00
2026-04-08T00:59:00Z,60.79,38.00
2026-04-08T01:00:00Z,63.00,38.00
2026-04-08T01:01:00Z,63.00,38.00
2026-04-08T01:02:00Z,63.00,38.00
2026-04-08T01:03:00Z,63.00,38.00
2026-04-08T01:05:00Z,63.00,38.00
2026-04-08T01:06:00Z,63.00,38.00
2026-04-08T01:07:00Z,63.00,38.00
2026-04-08T01:08:00Z,63.00,38.00
2026-04-08T01:09:00Z,63.00,38.00
2026-04-08T01:10:00Z,63.00,38.00
2026-04-08T01:11:00Z,63.00,38.00
2026-04-08T01:12:00Z,63.00,38.00
2026-04-08T01:13:00Z,63.00,39.00
2026-04-08T01:14:00Z,62.93,39.00
2026-04-08T01:15:00Z,63.00,39.00
2026-04-08T01:16:00Z,63.76,37.00
2026-04-08T01:17:00Z,64.75,36.78
2026-04-08T01:18:00Z,65.02,36.78
2026-04-08T01:19:00Z,65.71,34.73
2026-04-08T01:20:00Z,66.12,35.33
2026-04-08T01:21:00Z,70.17,33.85
2026-04-08T01:22:00Z,73.64,29.74
2026-04-08T01:23:00Z,79.34,22.05
2026-04-08T01:24:00Z,81.71,18.96
2026-04-08T01:25:00Z,82.02,18.32
2026-04-08T01:26:00Z,82.95,17.61
2026-04-08T01:27:00Z,85.10,14.90
2026-04-08T01:28:00Z,88.04,12.13
2026-04-08T01:29:00Z,87.11,13.82
2026-04-08T01:30:00Z,86.84,13.00
2026-04-08T01:31:00Z,87.86,14.61
2026-04-08T01:32:00Z,88.44,12.90
2026-04-08T01:33:00Z,89.08,10.72
2026-04-08T01:34:00Z,89.84,11.00
2026-04-08T01:35:00Z,89.00,12.93
2026-04-08T01:36:00Z,88.06,13.12
2026-04-08T01:37:00Z,85.86,14.99
2026-04-08T01:38:00Z,86.00,14.20
2026-04-08T01:39:00Z,87.24,13.76
2026-04-08T01:40:00Z,86.00,16.31
2026-04-08T01:41:00Z,84.69,17.00
2026-04-08T01:42:00Z,84.08,16.00
2026-04-08T01:43:00Z,84.00,17.04
2026-04-08T01:44:00Z,82.58,18.00
2026-04-08T01:45:00Z,83.03,17.15
2026-04-08T01:46:00Z,82.95,18.99
2026-04-08T01:47:00Z,83.08,17.60
2026-04-08T01:48:00Z,84.49,16.09
2026-04-08T01:49:00Z,86.09,14.91
2026-04-08T01:50:00Z,83.76,17.07
2026-04-08T01:51:00Z,86.17,14.74
2026-04-08T01:52:00Z,89.20,11.67
2026-04-08T01:53:00Z,93.40,8.51
2026-04-08T01:54:00Z,93.91,7.64
2026-04-08T01:55:00Z,89.90,11.56
2026-04-08T01:56:00Z,88.68,14.18
2026-04-08T01:57:00Z,92.66,8.21
2026-04-08T01:58:00Z,94.86,5.04
2026-04-08T01:59:00Z,96.69,2.72
2026-04-08T02:00:00Z,97.20,2.79
2026-04-08T02:01:00Z,97.53,1.47
2026-04-08T02:02:00Z,98.07,2.12
2026-04-08T02:03:00Z,98.43,2.94
2026-04-08T02:04:00Z,97.29,3.00
2026-04-08T02:05:00Z,97.18,3.33
2026-04-08T02:06:00Z,95.21,5.29
2026-04-08T02:07:00Z,94.25,5.80
2026-04-08T02:08:00Z,93.53,6.92
2026-04-08T02:09:00Z,94.46,6.78
2026-04-08T02:10:00Z,92.32,6.57
2026-04-08T02:11:00Z,90.94,9.97
2026-04-08T02:12:00Z,87.67,10.75
2026-04-08T02:13:00Z,83.37,16.58
2026-04-08T02:14:00Z,80.99,18.97
2026-04-08T02:15:00Z,82.96,18.46
2026-04-08T02:16:00Z,74.98,24.93
2026-04-08T02:17:00Z,74.80,26.72
2026-04-08T02:18:00Z,78.90,21.23
2026-04-08T02:19:00Z,81.14,19.90
2026-04-08T02:20:00Z,78.53,22.07
2026-04-08T02:21:00Z,79.35,20.10
2026-04-08T02:22:00Z,76.07,24.74
2026-04-08T02:23:00Z,76.00,25.26
2026-04-08T02:24:00Z,72.05,29.58
2026-04-08T02:25:00Z,68.11,33.02
2026-04-08T02:26:00Z,62.36,38.19
2026-04-08T02:27:00Z,55.64,43.66
2026-04-08T02:28:00Z,56.55,44.12
2026-04-08T02:29:00Z,57.00,44.60
2026-04-08T02:30:00Z,56.55,44.81
2026-04-08T02:31:00Z,62.29,39.27
2026-04-08T02:32:00Z,66.69,36.08
2026-04-08T02:33:00Z,67.59,30.99
2026-04-08T02:34:00Z,60.29,38.75
2026-04-08T02:35:00Z,52.01,49.38
2026-04-08T02:36:00Z,49.09,53.74
2026-04-08T02:37:00Z,53.74,49.16
2026-04-08T02:38:00Z,45.80,56.04
2026-04-08T02:39:00Z,47.17,56.62
2026-04-08T02:40:00Z,30.53,67.92
2026-04-08T02:41:00Z,31.55,73.12
2026-04-08T02:42:00Z,48.25,53.73
2026-04-08T02:43:00Z,54.40,45.97
2026-04-08T02:44:00Z,55.52,48.51
2026-04-08T02:45:00Z,53.54,48.19
2026-04-08T02:46:00Z,57.97,42.44
2026-04-08T02:47:00Z,63.48,37.64
2026-04-08T02:48:00Z,60.23,38.58
2026-04-08T02:49:00Z,69.21,29.69
2026-04-08T02:50:00Z,70.27,25.64
2026-04-08T02:51:00Z,58.02,37.91
2026-04-08T02:52:00Z,52.06,48.29
2026-04-08T02:53:00Z,51.45,48.30
2026-04-08T02:54:00Z,55.56,44.04
2026-04-08T02:55:00Z,58.05,41.93
2026-04-08T02:56:00Z,58.31,41.08
2026-04-08T02:57:00Z,65.23,34.80
2026-04-08T02:58:00Z,75.97,24.90
2026-04-08T02:59:00Z,71.36,27.29
2026-04-08T03:00:00Z,77.57,22.37
2026-04-08T03:01:00Z,67.33,32.92
2026-04-08T03:02:00Z,82.44,14.89
2026-04-08T03:03:00Z,85.66,13.25
2026-04-08T03:04:00Z,84.00,15.40
2026-04-08T03:05:00Z,82.41,18.33
2026-04-08T03:06:00Z,87.77,15.39
2026-04-08T03:07:00Z,83.86,18.43
2026-04-08T03:08:00Z,77.83,22.72
2026-04-08T03:09:00Z,92.52,11.00
2026-04-08T03:10:00Z,94.29,5.42
2026-04-08T03:11:00Z,93.75,6.22
2026-04-08T03:12:00Z,90.71,9.73
2026-04-08T03:13:00Z,89.57,11.64
2026-04-08T03:14:00Z,92.96,9.14
2026-04-08T03:15:00Z,98.10,3.68
2026-04-08T03:16:00Z,98.89,1.53
2026-04-08T03:17:00Z,99.00,1.00
