# event_ticker=KXATPCHALLENGERMATCH-26FEB11HUSMIK
# final_score=6-4 4-6 6-1
# match_winner=Luka Mikrut
# fav_player=Luka Mikrut
# dog_player=Giles Hussey
# kalshi_date=2026-02-11
timestamp,Luka Mikrut,Giles Hussey
2026-02-11T07:26:00Z,51.00,51.00
2026-02-11T07:33:00Z,51.00,51.00
2026-02-11T07:40:00Z,51.00,51.00
2026-02-11T07:42:00Z,51.00,51.00
2026-02-11T07:51:00Z,51.84,51.00
2026-02-11T07:57:00Z,51.84,51.00
2026-02-11T07:59:00Z,51.23,51.00
2026-02-11T08:00:00Z,52.00,51.00
2026-02-11T08:04:00Z,52.00,49.74
2026-02-11T08:14:00Z,52.00,50.00
2026-02-11T08:44:00Z,52.95,50.00
2026-02-11T08:48:00Z,53.00,50.00
2026-02-11T08:55:00Z,53.00,49.00
2026-02-11T09:04:00Z,53.00,50.00
2026-02-11T09:05:00Z,53.00,50.00
2026-02-11T09:29:00Z,53.00,50.00
2026-02-11T09:41:00Z,52.00,50.00
2026-02-11T09:48:00Z,53.00,50.00
2026-02-11T09:50:00Z,51.00,49.00
2026-02-11T09:52:00Z,51.00,51.00
2026-02-11T09:58:00Z,51.00,51.00
2026-02-11T10:04:00Z,51.00,51.99
2026-02-11T10:13:00Z,51.00,51.99
2026-02-11T10:23:00Z,51.00,51.99
2026-02-11T10:30:00Z,51.00,51.99
2026-02-11T10:31:00Z,51.00,51.99
2026-02-11T10:32:00Z,51.00,51.34
2026-02-11T10:39:00Z,51.00,51.34
2026-02-11T10:44:00Z,51.00,51.34
2026-02-11T10:49:00Z,51.00,52.00
2026-02-11T10:54:00Z,51.00,52.00
2026-02-11T10:59:00Z,51.00,52.00
2026-02-11T11:06:00Z,51.00,52.00
2026-02-11T11:07:00Z,51.00,51.98
2026-02-11T11:08:00Z,51.00,53.00
2026-02-11T11:10:00Z,51.00,53.00
2026-02-11T11:11:00Z,51.00,53.00
2026-02-11T11:13:00Z,51.00,53.00
2026-02-11T11:15:00Z,51.00,52.98
2026-02-11T11:29:00Z,51.00,52.54
2026-02-11T11:32:00Z,51.00,52.75
2026-02-11T11:37:00Z,47.00,52.75
2026-02-11T11:38:00Z,47.00,53.25
2026-02-11T11:41:00Z,49.00,53.25
2026-02-11T11:50:00Z,48.00,53.25
2026-02-11T11:55:00Z,48.00,53.25
2026-02-11T12:01:00Z,48.42,53.25
2026-02-11T12:06:00Z,49.00,53.25
2026-02-11T12:08:00Z,49.00,53.96
2026-02-11T12:11:00Z,49.00,54.00
2026-02-11T12:12:00Z,49.00,54.00
2026-02-11T12:19:00Z,48.93,54.00
2026-02-11T12:22:00Z,49.00,54.00
2026-02-11T12:25:00Z,49.00,54.00
2026-02-11T12:27:00Z,49.00,53.83
2026-02-11T12:36:00Z,49.00,54.00
2026-02-11T12:38:00Z,49.00,51.00
2026-02-11T12:39:00Z,48.70,51.00
2026-02-11T12:40:00Z,49.00,51.00
2026-02-11T12:41:00Z,49.00,51.00
2026-02-11T12:43:00Z,49.00,53.00
2026-02-11T12:45:00Z,49.00,53.59
2026-02-11T12:46:00Z,49.03,52.00
2026-02-11T12:47:00Z,50.00,52.00
2026-02-11T12:48:00Z,50.00,52.00
2026-02-11T12:49:00Z,50.00,52.00
2026-02-11T12:50:00Z,48.33,53.00
2026-02-11T12:51:00Z,50.00,52.38
2026-02-11T12:52:00Z,48.00,53.48
2026-02-11T12:53:00Z,48.77,53.48
2026-02-11T12:54:00Z,46.07,58.81
2026-02-11T12:55:00Z,39.00,60.89
2026-02-11T12:56:00Z,45.73,56.89
2026-02-11T12:57:00Z,49.00,52.00
2026-02-11T12:58:00Z,52.00,51.51
2026-02-11T12:59:00Z,55.87,43.69
2026-02-11T13:00:00Z,53.22,43.61
2026-02-11T13:01:00Z,51.24,47.10
2026-02-11T13:02:00Z,54.93,46.07
2026-02-11T13:03:00Z,49.04,49.00
2026-02-11T13:04:00Z,55.33,48.80
2026-02-11T13:05:00Z,50.66,52.11
2026-02-11T13:06:00Z,50.95,51.17
2026-02-11T13:07:00Z,47.02,59.00
2026-02-11T13:08:00Z,47.22,59.00
2026-02-11T13:09:00Z,48.00,59.00
2026-02-11T13:10:00Z,50.21,53.10
2026-02-11T13:11:00Z,51.00,50.95
2026-02-11T13:12:00Z,50.00,50.00
2026-02-11T13:13:00Z,51.26,52.00
2026-02-11T13:14:00Z,51.00,50.00
2026-02-11T13:15:00Z,48.23,48.17
2026-02-11T13:16:00Z,60.41,36.65
2026-02-11T13:17:00Z,66.97,36.12
2026-02-11T13:18:00Z,70.01,29.99
2026-02-11T13:19:00Z,72.67,28.94
2026-02-11T13:20:00Z,73.07,28.00
2026-02-11T13:21:00Z,72.69,28.00
2026-02-11T13:22:00Z,71.44,27.90
2026-02-11T13:23:00Z,71.58,31.00
2026-02-11T13:24:00Z,70.16,31.00
2026-02-11T13:25:00Z,69.76,31.00
2026-02-11T13:26:00Z,65.41,33.17
2026-02-11T13:27:00Z,63.63,35.00
2026-02-11T13:28:00Z,66.60,37.43
2026-02-11T13:29:00Z,67.63,35.40
2026-02-11T13:30:00Z,71.08,29.78
2026-02-11T13:31:00Z,73.85,26.00
2026-02-11T13:32:00Z,74.11,26.03
2026-02-11T13:33:00Z,73.99,27.92
2026-02-11T13:34:00Z,71.21,26.46
2026-02-11T13:35:00Z,71.41,26.46
2026-02-11T13:36:00Z,76.58,25.00
2026-02-11T13:37:00Z,73.70,27.34
2026-02-11T13:38:00Z,74.96,26.19
2026-02-11T13:39:00Z,72.78,28.86
2026-02-11T13:40:00Z,70.67,32.80
2026-02-11T13:41:00Z,66.96,34.15
2026-02-11T13:42:00Z,63.35,41.36
2026-02-11T13:43:00Z,62.62,40.97
2026-02-11T13:44:00Z,56.00,43.24
2026-02-11T13:45:00Z,58.73,44.68
2026-02-11T13:46:00Z,60.86,40.80
2026-02-11T13:47:00Z,64.85,39.82
2026-02-11T13:48:00Z,62.58,44.10
2026-02-11T13:49:00Z,55.93,44.33
2026-02-11T13:50:00Z,52.75,47.04
2026-02-11T13:51:00Z,63.26,34.48
2026-02-11T13:52:00Z,62.67,38.57
2026-02-11T13:53:00Z,64.11,32.33
2026-02-11T13:54:00Z,61.34,36.98
2026-02-11T13:55:00Z,61.84,38.34
2026-02-11T13:56:00Z,64.55,40.40
2026-02-11T13:57:00Z,73.75,26.42
2026-02-11T13:58:00Z,75.14,24.98
2026-02-11T13:59:00Z,75.80,23.09
2026-02-11T14:00:00Z,75.42,24.29
2026-02-11T14:01:00Z,75.63,25.00
2026-02-11T14:02:00Z,75.67,23.99
2026-02-11T14:03:00Z,76.19,23.99
2026-02-11T14:04:00Z,70.47,28.08
2026-02-11T14:05:00Z,72.00,36.81
2026-02-11T14:06:00Z,66.62,31.29
2026-02-11T14:07:00Z,64.00,36.77
2026-02-11T14:08:00Z,57.38,39.97
2026-02-11T14:09:00Z,59.21,40.60
2026-02-11T14:10:00Z,58.42,42.86
2026-02-11T14:11:00Z,57.17,41.73
2026-02-11T14:12:00Z,57.15,44.32
2026-02-11T14:13:00Z,56.26,41.04
2026-02-11T14:14:00Z,56.84,44.49
2026-02-11T14:15:00Z,61.00,39.40
2026-02-11T14:16:00Z,59.85,39.40
2026-02-11T14:17:00Z,57.00,45.00
2026-02-11T14:18:00Z,60.24,43.22
2026-02-11T14:19:00Z,66.75,35.80
2026-02-11T14:20:00Z,60.34,37.97
2026-02-11T14:21:00Z,56.80,44.35
2026-02-11T14:22:00Z,61.90,41.06
2026-02-11T14:23:00Z,61.12,39.40
2026-02-11T14:24:00Z,61.82,39.00
2026-02-11T14:25:00Z,60.96,40.04
2026-02-11T14:26:00Z,61.68,40.28
2026-02-11T14:27:00Z,73.42,38.27
2026-02-11T14:28:00Z,70.09,31.43
2026-02-11T14:29:00Z,71.06,32.66
2026-02-11T14:30:00Z,71.12,34.18
2026-02-11T14:31:00Z,62.47,39.64
2026-02-11T14:32:00Z,56.86,45.85
2026-02-11T14:33:00Z,56.74,47.02
2026-02-11T14:34:00Z,60.05,40.08
2026-02-11T14:35:00Z,62.02,39.38
2026-02-11T14:36:00Z,62.68,39.04
2026-02-11T14:37:00Z,61.17,39.33
2026-02-11T14:38:00Z,63.28,36.55
2026-02-11T14:39:00Z,76.28,30.01
2026-02-11T14:40:00Z,68.89,34.21
2026-02-11T14:41:00Z,70.02,34.54
2026-02-11T14:42:00Z,61.79,40.80
2026-02-11T14:43:00Z,59.56,41.86
2026-02-11T14:44:00Z,59.27,41.56
2026-02-11T14:45:00Z,59.83,43.79
2026-02-11T14:46:00Z,58.46,43.32
2026-02-11T14:47:00Z,59.09,42.04
2026-02-11T14:48:00Z,62.17,40.04
2026-02-11T14:49:00Z,66.98,36.86
2026-02-11T14:50:00Z,68.50,31.00
2026-02-11T14:51:00Z,71.69,30.31
2026-02-11T14:52:00Z,64.34,37.97
2026-02-11T14:53:00Z,65.93,35.78
2026-02-11T14:54:00Z,65.00,33.81
2026-02-11T14:55:00Z,66.39,37.15
2026-02-11T14:56:00Z,59.21,42.10
2026-02-11T14:57:00Z,54.64,45.67
2026-02-11T14:58:00Z,54.39,45.99
2026-02-11T14:59:00Z,56.08,45.41
2026-02-11T15:00:00Z,61.76,41.06
2026-02-11T15:01:00Z,63.49,35.57
2026-02-11T15:02:00Z,64.67,37.68
2026-02-11T15:03:00Z,69.52,32.92
2026-02-11T15:04:00Z,70.29,31.40
2026-02-11T15:05:00Z,77.11,23.82
2026-02-11T15:06:00Z,84.34,13.78
2026-02-11T15:07:00Z,86.19,14.36
2026-02-11T15:08:00Z,85.81,17.80
2026-02-11T15:09:00Z,83.44,13.79
2026-02-11T15:10:00Z,85.19,14.23
2026-02-11T15:11:00Z,81.61,22.75
2026-02-11T15:12:00Z,85.85,18.22
2026-02-11T15:13:00Z,88.15,12.61
2026-02-11T15:14:00Z,88.45,11.94
2026-02-11T15:15:00Z,91.11,7.81
2026-02-11T15:16:00Z,93.37,6.66
2026-02-11T15:17:00Z,90.68,8.52
2026-02-11T15:18:00Z,90.07,10.70
2026-02-11T15:19:00Z,86.15,12.27
2026-02-11T15:20:00Z,89.91,9.40
2026-02-11T15:21:00Z,92.92,8.03
2026-02-11T15:22:00Z,92.96,7.83
2026-02-11T15:23:00Z,92.86,8.06
2026-02-11T15:24:00Z,92.37,11.93
2026-02-11T15:25:00Z,93.80,7.44
2026-02-11T15:26:00Z,98.51,1.75
2026-02-11T15:27:00Z,98.80,1.99
2026-02-11T15:28:00Z,98.83,2.67
2026-02-11T15:29:00Z,99.00,1.29
2026-02-11T15:30:00Z,99.00,1.00
2026-02-11T15:31:00Z,99.00,1.00
2026-02-11T15:32:00Z,99.00,1.00
