# event_ticker=KXATPMATCH-26MAY09MEDFON
# final_score=3-6 6-3 7-6(1)
# score_resolution=3-6 6-3 7-6
# match_winner=Hamad Medjedovic
# fav_player=Hamad Medjedovic
# dog_player=Joao Fonseca
# kalshi_date=2026-05-09
timestamp,Hamad Medjedovic,Joao Fonseca
2026-05-09T13:46:00Z,38.00,64.00
2026-05-09T13:47:00Z,38.00,64.00
2026-05-09T13:48:00Z,38.00,64.00
2026-05-09T13:50:00Z,38.00,64.00
2026-05-09T13:54:00Z,38.00,64.00
2026-05-09T13:55:00Z,38.00,64.00
2026-05-09T13:58:00Z,38.00,64.00
2026-05-09T14:01:00Z,38.00,64.00
2026-05-09T14:02:00Z,38.00,64.00
2026-05-09T14:03:00Z,38.00,64.00
2026-05-09T14:04:00Z,37.00,64.00
2026-05-09T14:05:00Z,37.00,64.00
2026-05-09T14:07:00Z,37.00,64.00
2026-05-09T14:10:00Z,37.00,64.00
2026-05-09T14:16:00Z,37.00,64.00
2026-05-09T14:17:00Z,37.00,64.00
2026-05-09T14:20:00Z,37.00,64.00
2026-05-09T14:29:00Z,37.00,64.00
2026-05-09T14:30:00Z,37.00,64.00
2026-05-09T14:33:00Z,37.00,64.00
2026-05-09T14:34:00Z,37.00,64.00
2026-05-09T14:36:00Z,37.00,64.00
2026-05-09T14:37:00Z,37.00,64.00
2026-05-09T14:39:00Z,37.00,64.00
2026-05-09T14:44:00Z,36.00,64.00
2026-05-09T14:45:00Z,36.00,64.00
2026-05-09T14:46:00Z,36.00,64.00
2026-05-09T14:51:00Z,37.00,64.00
2026-05-09T14:52:00Z,37.00,64.00
2026-05-09T14:53:00Z,37.00,64.00
2026-05-09T14:54:00Z,37.00,64.00
2026-05-09T14:56:00Z,37.00,64.00
2026-05-09T15:05:00Z,37.00,64.00
2026-05-09T15:09:00Z,37.00,64.00
2026-05-09T15:12:00Z,37.00,64.00
2026-05-09T15:13:00Z,37.00,63.00
2026-05-09T15:15:00Z,37.00,64.00
2026-05-09T15:16:00Z,37.00,63.00
2026-05-09T15:18:00Z,37.00,63.00
2026-05-09T15:19:00Z,37.00,64.00
2026-05-09T15:23:00Z,37.00,64.00
2026-05-09T15:24:00Z,37.00,63.00
2026-05-09T15:25:00Z,37.00,64.00
2026-05-09T15:27:00Z,37.00,64.00
2026-05-09T15:33:00Z,37.00,64.00
2026-05-09T15:35:00Z,37.00,64.00
2026-05-09T15:37:00Z,37.00,64.00
2026-05-09T15:38:00Z,37.00,64.00
2026-05-09T15:39:00Z,37.00,64.00
2026-05-09T15:40:00Z,37.00,64.00
2026-05-09T15:41:00Z,37.00,64.00
2026-05-09T15:42:00Z,37.00,64.00
2026-05-09T15:44:00Z,37.00,64.00
2026-05-09T15:45:00Z,37.00,64.00
2026-05-09T15:48:00Z,37.00,64.00
2026-05-09T15:49:00Z,37.00,63.00
2026-05-09T15:53:00Z,37.00,64.00
2026-05-09T15:55:00Z,37.00,64.00
2026-05-09T15:56:00Z,37.00,64.00
2026-05-09T15:57:00Z,37.00,64.00
2026-05-09T15:58:00Z,37.00,64.00
2026-05-09T15:59:00Z,37.00,64.00
2026-05-09T16:00:00Z,37.00,63.00
2026-05-09T16:04:00Z,37.00,64.00
2026-05-09T16:05:00Z,37.00,64.00
2026-05-09T16:07:00Z,37.00,64.00
2026-05-09T16:08:00Z,37.00,64.00
2026-05-09T16:10:00Z,37.00,64.00
2026-05-09T16:11:00Z,37.00,64.00
2026-05-09T16:12:00Z,37.00,64.00
2026-05-09T16:14:00Z,37.00,64.00
2026-05-09T16:17:00Z,37.00,64.00
2026-05-09T16:18:00Z,37.00,64.00
2026-05-09T16:19:00Z,37.00,64.00
2026-05-09T16:20:00Z,37.00,64.00
2026-05-09T16:22:00Z,37.00,64.00
2026-05-09T16:23:00Z,37.00,64.00
2026-05-09T16:24:00Z,37.00,63.15
2026-05-09T16:25:00Z,37.00,63.24
2026-05-09T16:26:00Z,37.00,64.00
2026-05-09T16:27:00Z,37.00,64.00
2026-05-09T16:28:00Z,37.00,64.00
2026-05-09T16:29:00Z,37.00,64.00
2026-05-09T16:30:00Z,37.00,63.93
2026-05-09T16:31:00Z,37.00,64.00
2026-05-09T16:32:00Z,37.00,64.00
2026-05-09T16:33:00Z,37.00,64.00
2026-05-09T16:34:00Z,37.00,64.00
2026-05-09T16:36:00Z,37.00,64.00
2026-05-09T16:37:00Z,37.00,64.00
2026-05-09T16:38:00Z,37.00,64.00
2026-05-09T16:39:00Z,37.00,64.00
2026-05-09T16:40:00Z,37.00,64.00
2026-05-09T16:41:00Z,37.00,64.00
2026-05-09T16:43:00Z,37.00,64.00
2026-05-09T16:45:00Z,37.00,64.00
2026-05-09T16:46:00Z,37.00,64.00
2026-05-09T16:47:00Z,37.00,64.00
2026-05-09T16:48:00Z,37.00,64.00
2026-05-09T16:49:00Z,37.00,64.00
2026-05-09T16:50:00Z,37.00,64.00
2026-05-09T16:51:00Z,37.00,64.00
2026-05-09T16:52:00Z,37.00,64.00
2026-05-09T16:53:00Z,37.00,64.00
2026-05-09T16:54:00Z,37.00,64.00
2026-05-09T16:55:00Z,37.00,64.00
2026-05-09T16:59:00Z,37.00,64.00
2026-05-09T17:01:00Z,37.00,64.00
2026-05-09T17:02:00Z,37.00,64.00
2026-05-09T17:03:00Z,37.00,64.00
2026-05-09T17:04:00Z,37.00,64.00
2026-05-09T17:05:00Z,37.00,64.00
2026-05-09T17:06:00Z,37.00,64.00
2026-05-09T17:07:00Z,37.00,64.00
2026-05-09T17:08:00Z,37.00,64.00
2026-05-09T17:09:00Z,37.00,64.00
2026-05-09T17:11:00Z,37.00,64.00
2026-05-09T17:12:00Z,37.00,64.00
2026-05-09T17:14:00Z,37.00,64.00
2026-05-09T17:15:00Z,37.00,64.00
2026-05-09T17:16:00Z,36.00,64.00
2026-05-09T17:18:00Z,37.00,64.00
2026-05-09T17:19:00Z,37.00,64.93
2026-05-09T17:20:00Z,36.00,64.93
2026-05-09T17:21:00Z,36.00,64.93
2026-05-09T17:22:00Z,36.00,65.00
2026-05-09T17:23:00Z,36.00,65.00
2026-05-09T17:25:00Z,36.00,64.00
2026-05-09T17:26:00Z,36.00,65.00
2026-05-09T17:27:00Z,36.00,65.00
2026-05-09T17:28:00Z,36.00,64.00
2026-05-09T17:29:00Z,36.00,65.00
2026-05-09T17:30:00Z,36.00,65.00
2026-05-09T17:31:00Z,36.00,65.00
2026-05-09T17:32:00Z,36.00,64.22
2026-05-09T17:33:00Z,36.00,65.00
2026-05-09T17:34:00Z,36.00,65.00
2026-05-09T17:35:00Z,36.00,64.98
2026-05-09T17:36:00Z,36.00,65.00
2026-05-09T17:37:00Z,36.00,65.00
2026-05-09T17:38:00Z,36.00,65.00
2026-05-09T17:39:00Z,36.00,65.00
2026-05-09T17:41:00Z,36.00,65.00
2026-05-09T17:42:00Z,36.00,65.00
2026-05-09T17:43:00Z,36.00,65.00
2026-05-09T17:44:00Z,36.00,65.00
2026-05-09T17:45:00Z,36.00,65.00
2026-05-09T17:46:00Z,36.00,65.00
2026-05-09T17:47:00Z,36.00,65.00
2026-05-09T17:48:00Z,36.00,65.00
2026-05-09T17:49:00Z,36.00,65.00
2026-05-09T17:50:00Z,36.00,65.00
2026-05-09T17:51:00Z,36.00,65.00
2026-05-09T17:52:00Z,36.00,65.23
2026-05-09T17:53:00Z,36.00,66.00
2026-05-09T17:54:00Z,35.00,66.00
2026-05-09T17:55:00Z,35.00,66.00
2026-05-09T17:56:00Z,35.00,66.00
2026-05-09T17:57:00Z,34.78,66.00
2026-05-09T17:58:00Z,35.00,66.00
2026-05-09T17:59:00Z,35.04,66.00
2026-05-09T18:00:00Z,36.00,66.00
2026-05-09T18:01:00Z,36.00,66.00
2026-05-09T18:02:00Z,36.00,66.00
2026-05-09T18:03:00Z,36.14,66.00
2026-05-09T18:04:00Z,36.14,66.99
2026-05-09T18:05:00Z,35.00,67.00
2026-05-09T18:06:00Z,34.28,67.00
2026-05-09T18:07:00Z,34.00,67.00
2026-05-09T18:08:00Z,33.19,67.00
2026-05-09T18:09:00Z,32.75,68.39
2026-05-09T18:10:00Z,34.81,65.53
2026-05-09T18:11:00Z,34.53,66.40
2026-05-09T18:12:00Z,33.18,67.98
2026-05-09T18:13:00Z,32.90,67.46
2026-05-09T18:14:00Z,30.93,70.01
2026-05-09T18:15:00Z,29.62,71.23
2026-05-09T18:16:00Z,28.00,72.36
2026-05-09T18:17:00Z,30.63,70.39
2026-05-09T18:18:00Z,32.11,67.18
2026-05-09T18:19:00Z,32.64,68.38
2026-05-09T18:20:00Z,32.04,69.00
2026-05-09T18:21:00Z,32.00,69.00
2026-05-09T18:22:00Z,31.88,69.99
2026-05-09T18:23:00Z,26.86,73.98
2026-05-09T18:24:00Z,24.99,75.94
2026-05-09T18:25:00Z,28.43,72.25
2026-05-09T18:26:00Z,30.16,69.95
2026-05-09T18:27:00Z,30.64,69.53
2026-05-09T18:28:00Z,34.36,66.42
2026-05-09T18:29:00Z,33.58,66.75
2026-05-09T18:30:00Z,31.32,70.13
2026-05-09T18:31:00Z,30.00,70.96
2026-05-09T18:32:00Z,30.00,71.00
2026-05-09T18:33:00Z,32.57,69.20
2026-05-09T18:34:00Z,34.21,66.96
2026-05-09T18:35:00Z,32.33,68.16
2026-05-09T18:36:00Z,31.82,68.98
2026-05-09T18:37:00Z,31.85,69.00
2026-05-09T18:38:00Z,31.08,71.72
2026-05-09T18:39:00Z,32.11,69.21
2026-05-09T18:40:00Z,24.22,76.46
2026-05-09T18:41:00Z,20.47,81.78
2026-05-09T18:42:00Z,13.84,84.68
2026-05-09T18:43:00Z,13.01,86.68
2026-05-09T18:44:00Z,12.41,87.20
2026-05-09T18:45:00Z,12.96,87.04
2026-05-09T18:46:00Z,12.97,87.99
2026-05-09T18:47:00Z,12.39,87.98
2026-05-09T18:48:00Z,12.35,88.88
2026-05-09T18:49:00Z,10.72,92.49
2026-05-09T18:50:00Z,12.82,89.29
2026-05-09T18:51:00Z,9.44,89.80
2026-05-09T18:52:00Z,14.03,86.83
2026-05-09T18:53:00Z,14.95,85.93
2026-05-09T18:54:00Z,16.22,85.00
2026-05-09T18:55:00Z,18.46,82.81
2026-05-09T18:56:00Z,14.94,86.14
2026-05-09T18:57:00Z,13.86,87.23
2026-05-09T18:58:00Z,11.20,88.99
2026-05-09T18:59:00Z,8.37,91.95
2026-05-09T19:00:00Z,12.45,89.94
2026-05-09T19:01:00Z,14.23,87.54
2026-05-09T19:02:00Z,14.65,86.39
2026-05-09T19:03:00Z,14.84,86.38
2026-05-09T19:04:00Z,15.99,84.96
2026-05-09T19:05:00Z,15.84,84.98
2026-05-09T19:06:00Z,15.93,85.28
2026-05-09T19:07:00Z,14.74,86.42
2026-05-09T19:08:00Z,14.01,86.90
2026-05-09T19:09:00Z,14.16,86.82
2026-05-09T19:10:00Z,12.09,87.89
2026-05-09T19:11:00Z,8.17,92.92
2026-05-09T19:12:00Z,10.50,91.35
2026-05-09T19:13:00Z,14.25,87.80
2026-05-09T19:14:00Z,14.99,85.99
2026-05-09T19:15:00Z,14.54,86.03
2026-05-09T19:16:00Z,15.92,85.55
2026-05-09T19:17:00Z,21.63,81.70
2026-05-09T19:18:00Z,17.57,86.03
2026-05-09T19:19:00Z,13.25,87.95
2026-05-09T19:20:00Z,12.96,86.26
2026-05-09T19:21:00Z,14.73,85.22
2026-05-09T19:22:00Z,15.95,84.92
2026-05-09T19:23:00Z,16.00,84.46
2026-05-09T19:24:00Z,18.17,83.64
2026-05-09T19:25:00Z,19.74,79.41
2026-05-09T19:26:00Z,25.56,74.53
2026-05-09T19:27:00Z,32.18,69.83
2026-05-09T19:28:00Z,34.05,67.26
2026-05-09T19:29:00Z,35.61,65.09
2026-05-09T19:30:00Z,37.77,62.33
2026-05-09T19:31:00Z,37.44,62.89
2026-05-09T19:32:00Z,37.56,62.86
2026-05-09T19:33:00Z,37.75,62.89
2026-05-09T19:34:00Z,36.84,63.09
2026-05-09T19:35:00Z,33.29,66.37
2026-05-09T19:36:00Z,41.18,62.17
2026-05-09T19:37:00Z,45.02,56.82
2026-05-09T19:38:00Z,35.17,65.05
2026-05-09T19:39:00Z,35.01,66.01
2026-05-09T19:40:00Z,35.07,66.01
2026-05-09T19:41:00Z,35.78,66.30
2026-05-09T19:42:00Z,25.72,74.74
2026-05-09T19:43:00Z,28.15,71.35
2026-05-09T19:44:00Z,33.69,66.62
2026-05-09T19:45:00Z,39.76,60.51
2026-05-09T19:46:00Z,41.41,61.87
2026-05-09T19:47:00Z,50.45,50.03
2026-05-09T19:48:00Z,68.35,31.09
2026-05-09T19:49:00Z,69.35,30.81
2026-05-09T19:50:00Z,71.54,28.77
2026-05-09T19:51:00Z,74.88,24.07
2026-05-09T19:52:00Z,77.22,23.58
2026-05-09T19:53:00Z,78.43,22.54
2026-05-09T19:54:00Z,84.54,14.30
2026-05-09T19:55:00Z,93.65,5.01
2026-05-09T19:56:00Z,95.61,4.39
2026-05-09T19:57:00Z,95.85,4.35
2026-05-09T19:58:00Z,93.08,7.42
2026-05-09T19:59:00Z,88.00,11.92
2026-05-09T20:00:00Z,81.85,18.64
2026-05-09T20:01:00Z,79.17,20.56
2026-05-09T20:02:00Z,79.78,20.78
2026-05-09T20:03:00Z,79.51,21.04
2026-05-09T20:04:00Z,82.51,19.24
2026-05-09T20:05:00Z,88.78,11.85
2026-05-09T20:06:00Z,89.66,10.06
2026-05-09T20:07:00Z,88.76,12.04
2026-05-09T20:08:00Z,87.55,12.92
2026-05-09T20:09:00Z,87.84,12.92
2026-05-09T20:10:00Z,87.19,12.72
2026-05-09T20:11:00Z,90.72,10.34
2026-05-09T20:12:00Z,89.22,13.82
2026-05-09T20:13:00Z,75.98,27.02
2026-05-09T20:14:00Z,86.61,13.31
2026-05-09T20:15:00Z,91.94,9.11
2026-05-09T20:16:00Z,76.95,24.17
2026-05-09T20:17:00Z,65.61,34.07
2026-05-09T20:18:00Z,39.88,59.06
2026-05-09T20:19:00Z,34.18,64.66
2026-05-09T20:20:00Z,32.05,67.16
2026-05-09T20:21:00Z,30.31,68.85
2026-05-09T20:22:00Z,28.75,69.83
2026-05-09T20:23:00Z,29.73,69.97
2026-05-09T20:24:00Z,26.15,75.01
2026-05-09T20:25:00Z,34.99,68.34
2026-05-09T20:26:00Z,40.34,58.85
2026-05-09T20:27:00Z,54.64,44.00
2026-05-09T20:28:00Z,74.09,29.64
2026-05-09T20:29:00Z,87.26,12.06
2026-05-09T20:30:00Z,90.12,11.79
2026-05-09T20:31:00Z,94.45,6.73
2026-05-09T20:32:00Z,97.87,2.39
2026-05-09T20:33:00Z,99.00,1.00
2026-05-09T20:34:00Z,99.00,1.00
2026-05-09T20:35:00Z,99.00,1.00
2026-05-09T20:36:00Z,99.00,1.00
2026-05-09T20:37:00Z,99.00,1.00
2026-05-09T20:38:00Z,99.00,1.00
