# event_ticker=KXATPMATCH-25SEP28MOUZVE
# final_score=7-5 3-6 6-3
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Corentin Moutet
# kalshi_date=2025-09-28
timestamp,Alexander Zverev,Corentin Moutet
2025-09-28T10:57:00Z,84.00,17.00
2025-09-28T10:59:00Z,84.00,17.00
2025-09-28T11:01:00Z,84.00,18.00
2025-09-28T11:03:00Z,84.00,18.00
2025-09-28T11:04:00Z,84.00,18.13
2025-09-28T11:06:00Z,83.00,18.13
2025-09-28T11:10:00Z,83.00,19.00
2025-09-28T11:11:00Z,83.00,19.00
2025-09-28T11:12:00Z,83.00,19.00
2025-09-28T11:13:00Z,83.00,19.00
2025-09-28T11:14:00Z,82.00,20.00
2025-09-28T11:15:00Z,82.00,21.27
2025-09-28T11:16:00Z,80.00,21.00
2025-09-28T11:17:00Z,79.00,21.00
2025-09-28T11:18:00Z,79.00,23.43
2025-09-28T11:19:00Z,82.76,23.16
2025-09-28T11:20:00Z,81.84,22.63
2025-09-28T11:22:00Z,82.00,19.95
2025-09-28T11:23:00Z,80.00,23.00
2025-09-28T11:24:00Z,77.00,24.06
2025-09-28T11:26:00Z,73.68,27.15
2025-09-28T11:27:00Z,68.96,35.84
2025-09-28T11:28:00Z,67.27,31.09
2025-09-28T11:29:00Z,74.34,29.00
2025-09-28T11:30:00Z,76.00,27.00
2025-09-28T11:31:00Z,76.00,23.60
2025-09-28T11:32:00Z,80.00,22.78
2025-09-28T11:33:00Z,77.77,25.24
2025-09-28T11:34:00Z,75.00,25.18
2025-09-28T11:35:00Z,78.46,25.05
2025-09-28T11:36:00Z,78.46,21.01
2025-09-28T11:37:00Z,80.60,18.17
2025-09-28T11:38:00Z,83.79,18.92
2025-09-28T11:39:00Z,88.00,13.76
2025-09-28T11:40:00Z,88.10,12.12
2025-09-28T11:41:00Z,87.00,14.67
2025-09-28T11:42:00Z,86.26,15.87
2025-09-28T11:43:00Z,86.26,14.01
2025-09-28T11:44:00Z,89.00,13.00
2025-09-28T11:45:00Z,90.02,12.86
2025-09-28T11:46:00Z,89.00,12.10
2025-09-28T11:47:00Z,87.01,13.30
2025-09-28T11:48:00Z,87.01,15.00
2025-09-28T11:49:00Z,86.00,16.00
2025-09-28T11:50:00Z,87.59,16.00
2025-09-28T11:51:00Z,84.88,20.00
2025-09-28T11:52:00Z,85.00,20.00
2025-09-28T11:53:00Z,87.38,20.00
2025-09-28T11:54:00Z,85.46,14.08
2025-09-28T11:55:00Z,88.00,12.74
2025-09-28T11:56:00Z,87.00,13.50
2025-09-28T11:57:00Z,87.00,17.00
2025-09-28T11:58:00Z,85.00,17.00
2025-09-28T11:59:00Z,82.00,17.93
2025-09-28T12:00:00Z,81.25,19.67
2025-09-28T12:01:00Z,72.73,23.20
2025-09-28T12:02:00Z,69.77,33.47
2025-09-28T12:03:00Z,71.05,32.97
2025-09-28T12:04:00Z,78.61,21.12
2025-09-28T12:05:00Z,78.61,18.00
2025-09-28T12:06:00Z,81.90,18.36
2025-09-28T12:07:00Z,86.00,15.00
2025-09-28T12:08:00Z,89.78,18.00
2025-09-28T12:09:00Z,79.10,23.42
2025-09-28T12:10:00Z,75.00,27.00
2025-09-28T12:11:00Z,80.00,24.92
2025-09-28T12:12:00Z,84.00,15.80
2025-09-28T12:13:00Z,86.67,15.80
2025-09-28T12:14:00Z,91.00,11.21
2025-09-28T12:15:00Z,92.00,11.00
2025-09-28T12:16:00Z,90.00,11.00
2025-09-28T12:17:00Z,91.00,12.00
2025-09-28T12:18:00Z,88.36,12.34
2025-09-28T12:19:00Z,84.86,16.09
2025-09-28T12:20:00Z,84.02,15.20
2025-09-28T12:21:00Z,83.65,18.91
2025-09-28T12:22:00Z,88.14,14.00
2025-09-28T12:23:00Z,86.00,15.00
2025-09-28T12:24:00Z,86.00,13.00
2025-09-28T12:25:00Z,82.90,14.88
2025-09-28T12:26:00Z,81.00,20.00
2025-09-28T12:27:00Z,82.52,19.00
2025-09-28T12:28:00Z,83.00,19.00
2025-09-28T12:29:00Z,83.67,18.09
2025-09-28T12:30:00Z,83.00,15.30
2025-09-28T12:31:00Z,83.00,16.74
2025-09-28T12:32:00Z,85.31,16.00
2025-09-28T12:33:00Z,84.00,16.26
2025-09-28T12:34:00Z,86.02,17.00
2025-09-28T12:35:00Z,83.07,20.00
2025-09-28T12:36:00Z,82.00,20.00
2025-09-28T12:37:00Z,82.00,20.00
2025-09-28T12:38:00Z,79.47,20.58
2025-09-28T12:39:00Z,77.84,25.00
2025-09-28T12:40:00Z,71.09,31.29
2025-09-28T12:41:00Z,71.35,33.48
2025-09-28T12:42:00Z,61.16,39.46
2025-09-28T12:43:00Z,60.02,41.95
2025-09-28T12:45:00Z,62.27,40.76
2025-09-28T12:46:00Z,58.82,40.00
2025-09-28T12:47:00Z,61.39,40.02
2025-09-28T12:48:00Z,62.64,38.94
2025-09-28T12:49:00Z,61.90,40.98
2025-09-28T12:50:00Z,61.33,40.98
2025-09-28T12:51:00Z,58.00,43.91
2025-09-28T12:52:00Z,59.06,43.00
2025-09-28T12:53:00Z,64.13,36.89
2025-09-28T12:54:00Z,67.65,35.00
2025-09-28T12:55:00Z,68.16,34.96
2025-09-28T12:56:00Z,61.95,37.06
2025-09-28T12:57:00Z,58.05,42.00
2025-09-28T12:58:00Z,57.06,42.33
2025-09-28T12:59:00Z,61.75,44.57
2025-09-28T13:00:00Z,56.40,49.09
2025-09-28T13:01:00Z,43.31,53.30
2025-09-28T13:02:00Z,33.89,66.71
2025-09-28T13:03:00Z,40.16,70.65
2025-09-28T13:04:00Z,31.27,69.25
2025-09-28T13:05:00Z,28.08,70.38
2025-09-28T13:06:00Z,38.70,63.11
2025-09-28T13:07:00Z,49.75,51.43
2025-09-28T13:08:00Z,59.08,40.67
2025-09-28T13:09:00Z,57.97,45.52
2025-09-28T13:10:00Z,54.02,43.49
2025-09-28T13:11:00Z,57.13,40.82
2025-09-28T13:12:00Z,59.52,35.35
2025-09-28T13:13:00Z,64.02,40.94
2025-09-28T13:14:00Z,65.37,35.27
2025-09-28T13:15:00Z,64.66,35.27
2025-09-28T13:16:00Z,67.05,31.97
2025-09-28T13:17:00Z,68.88,31.00
2025-09-28T13:18:00Z,70.58,28.06
2025-09-28T13:19:00Z,73.00,35.74
2025-09-28T13:20:00Z,60.75,40.96
2025-09-28T13:21:00Z,63.96,42.00
2025-09-28T13:22:00Z,60.84,38.00
2025-09-28T13:23:00Z,62.89,37.46
2025-09-28T13:24:00Z,64.37,34.95
2025-09-28T13:25:00Z,62.95,41.29
2025-09-28T13:26:00Z,58.16,44.05
2025-09-28T13:27:00Z,63.02,36.36
2025-09-28T13:28:00Z,63.02,34.78
2025-09-28T13:29:00Z,67.38,35.00
2025-09-28T13:30:00Z,70.47,30.60
2025-09-28T13:31:00Z,77.36,23.64
2025-09-28T13:32:00Z,77.38,22.56
2025-09-28T13:33:00Z,80.30,22.44
2025-09-28T13:34:00Z,82.16,18.79
2025-09-28T13:35:00Z,75.30,27.17
2025-09-28T13:36:00Z,77.14,21.65
2025-09-28T13:37:00Z,87.04,14.10
2025-09-28T13:38:00Z,92.90,7.33
2025-09-28T13:39:00Z,94.40,7.04
2025-09-28T13:40:00Z,89.69,9.18
2025-09-28T13:41:00Z,95.78,6.21
2025-09-28T13:42:00Z,95.63,6.00
2025-09-28T13:43:00Z,95.79,5.33
2025-09-28T13:44:00Z,96.41,2.84
2025-09-28T13:45:00Z,95.59,3.91
2025-09-28T13:46:00Z,96.12,2.71
2025-09-28T13:47:00Z,96.63,4.13
2025-09-28T13:48:00Z,96.12,5.00
2025-09-28T13:49:00Z,97.38,4.33
2025-09-28T13:50:00Z,95.49,5.79
2025-09-28T13:51:00Z,94.99,4.41
2025-09-28T13:52:00Z,99.00,1.00
2025-09-28T13:53:00Z,99.00,1.00
2025-09-28T13:54:00Z,99.00,1.00
2025-09-28T13:55:00Z,99.00,1.00
2025-09-28T13:56:00Z,99.00,1.00
2025-09-28T13:57:00Z,99.00,1.00
2025-09-28T13:59:00Z,99.00,1.00
2025-09-28T14:01:00Z,99.00,1.00
