# event_ticker=KXATPMATCH-25AUG12MEDALC
# final_score=6-4 6-4
# match_winner=Carlos Alcaraz
# fav_player=Carlos Alcaraz
# dog_player=Hamad Medjedovic
# kalshi_date=2025-08-12
timestamp,Carlos Alcaraz,Hamad Medjedovic
2025-08-12T15:32:00Z,87.00,14.00
2025-08-12T15:34:00Z,87.00,14.00
2025-08-12T15:39:00Z,87.93,14.00
2025-08-12T15:43:00Z,87.00,14.00
2025-08-12T15:45:00Z,86.00,14.00
2025-08-12T15:50:00Z,87.00,14.00
2025-08-12T15:52:00Z,87.00,14.00
2025-08-12T15:53:00Z,87.00,14.00
2025-08-12T15:56:00Z,87.00,14.00
2025-08-12T15:57:00Z,87.00,14.00
2025-08-12T15:58:00Z,87.00,14.00
2025-08-12T16:01:00Z,87.00,14.00
2025-08-12T16:04:00Z,87.00,14.00
2025-08-12T16:08:00Z,87.00,14.00
2025-08-12T16:13:00Z,87.00,14.00
2025-08-12T16:15:00Z,87.00,15.60
2025-08-12T16:17:00Z,87.00,15.60
2025-08-12T16:19:00Z,87.00,15.60
2025-08-12T16:20:00Z,87.00,15.00
2025-08-12T16:25:00Z,87.00,15.00
2025-08-12T16:28:00Z,87.00,15.00
2025-08-12T16:30:00Z,87.00,15.00
2025-08-12T16:32:00Z,87.00,15.00
2025-08-12T16:38:00Z,87.00,15.00
2025-08-12T16:39:00Z,87.00,15.00
2025-08-12T16:43:00Z,87.00,15.00
2025-08-12T16:44:00Z,87.00,13.00
2025-08-12T16:48:00Z,87.00,15.00
2025-08-12T16:49:00Z,87.00,15.00
2025-08-12T16:50:00Z,87.00,15.00
2025-08-12T16:51:00Z,87.00,15.00
2025-08-12T16:52:00Z,86.00,15.00
2025-08-12T16:53:00Z,87.00,15.00
2025-08-12T16:56:00Z,87.00,15.00
2025-08-12T16:59:00Z,87.00,15.00
2025-08-12T17:01:00Z,87.00,15.00
2025-08-12T17:02:00Z,87.00,15.00
2025-08-12T17:08:00Z,87.00,15.00
2025-08-12T17:13:00Z,87.00,15.00
2025-08-12T17:14:00Z,86.00,15.00
2025-08-12T17:15:00Z,87.00,15.00
2025-08-12T17:16:00Z,87.00,15.00
2025-08-12T17:22:00Z,87.00,15.00
2025-08-12T17:23:00Z,87.00,15.00
2025-08-12T17:26:00Z,87.00,15.00
2025-08-12T17:31:00Z,86.00,15.00
2025-08-12T17:34:00Z,87.00,14.00
2025-08-12T17:37:00Z,87.00,14.00
2025-08-12T17:38:00Z,87.00,14.00
2025-08-12T17:39:00Z,87.00,14.00
2025-08-12T17:42:00Z,87.00,15.00
2025-08-12T17:43:00Z,86.36,15.00
2025-08-12T17:46:00Z,86.00,15.00
2025-08-12T17:48:00Z,86.00,14.00
2025-08-12T17:52:00Z,87.00,14.00
2025-08-12T17:53:00Z,87.00,14.00
2025-08-12T17:54:00Z,87.00,14.00
2025-08-12T17:55:00Z,87.00,16.00
2025-08-12T17:56:00Z,87.00,16.00
2025-08-12T17:57:00Z,87.00,16.00
2025-08-12T18:12:00Z,87.00,14.00
2025-08-12T18:13:00Z,87.00,13.97
2025-08-12T18:14:00Z,87.00,13.97
2025-08-12T18:17:00Z,87.00,13.97
2025-08-12T18:20:00Z,87.00,13.97
2025-08-12T18:22:00Z,87.00,16.00
2025-08-12T18:24:00Z,86.00,16.00
2025-08-12T18:26:00Z,87.00,16.00
2025-08-12T18:29:00Z,86.00,16.00
2025-08-12T18:30:00Z,87.00,16.00
2025-08-12T18:31:00Z,87.00,16.00
2025-08-12T18:33:00Z,87.00,14.86
2025-08-12T18:38:00Z,87.00,14.86
2025-08-12T18:41:00Z,87.00,15.00
2025-08-12T18:42:00Z,86.00,17.00
2025-08-12T18:44:00Z,86.00,17.00
2025-08-12T18:45:00Z,86.00,17.00
2025-08-12T18:46:00Z,86.22,17.00
2025-08-12T18:47:00Z,86.00,17.00
2025-08-12T18:50:00Z,86.00,15.00
2025-08-12T18:51:00Z,86.00,15.00
2025-08-12T18:53:00Z,86.00,16.00
2025-08-12T18:54:00Z,86.00,16.00
2025-08-12T18:55:00Z,86.00,16.00
2025-08-12T18:56:00Z,86.00,16.00
2025-08-12T18:59:00Z,86.00,16.00
2025-08-12T19:00:00Z,86.00,16.00
2025-08-12T19:01:00Z,86.00,15.76
2025-08-12T19:02:00Z,86.00,16.00
2025-08-12T19:03:00Z,86.00,16.00
2025-08-12T19:05:00Z,86.00,15.44
2025-08-12T19:06:00Z,86.00,15.44
2025-08-12T19:07:00Z,86.00,16.00
2025-08-12T19:09:00Z,86.00,16.00
2025-08-12T19:10:00Z,86.00,16.00
2025-08-12T19:11:00Z,86.00,16.00
2025-08-12T19:12:00Z,86.97,15.93
2025-08-12T19:13:00Z,87.77,15.53
2025-08-12T19:14:00Z,87.77,15.76
2025-08-12T19:15:00Z,88.00,15.00
2025-08-12T19:16:00Z,88.00,14.00
2025-08-12T19:17:00Z,85.01,15.99
2025-08-12T19:18:00Z,85.55,16.00
2025-08-12T19:19:00Z,85.11,16.00
2025-08-12T19:20:00Z,85.55,16.32
2025-08-12T19:21:00Z,87.77,14.71
2025-08-12T19:22:00Z,86.29,14.71
2025-08-12T19:23:00Z,85.62,14.84
2025-08-12T19:24:00Z,85.00,17.00
2025-08-12T19:25:00Z,85.07,16.19
2025-08-12T19:26:00Z,85.00,17.55
2025-08-12T19:27:00Z,80.01,18.93
2025-08-12T19:28:00Z,80.08,24.40
2025-08-12T19:29:00Z,81.00,16.67
2025-08-12T19:30:00Z,82.85,22.00
2025-08-12T19:31:00Z,83.88,17.00
2025-08-12T19:32:00Z,82.00,18.00
2025-08-12T19:33:00Z,84.00,18.54
2025-08-12T19:34:00Z,82.02,21.85
2025-08-12T19:35:00Z,81.99,20.85
2025-08-12T19:36:00Z,83.21,19.47
2025-08-12T19:37:00Z,84.78,16.44
2025-08-12T19:38:00Z,83.02,18.62
2025-08-12T19:39:00Z,82.64,19.00
2025-08-12T19:40:00Z,83.00,20.36
2025-08-12T19:41:00Z,82.00,21.28
2025-08-12T19:42:00Z,85.47,17.61
2025-08-12T19:43:00Z,81.87,21.12
2025-08-12T19:44:00Z,84.39,19.65
2025-08-12T19:45:00Z,83.90,15.45
2025-08-12T19:46:00Z,86.01,16.18
2025-08-12T19:47:00Z,89.33,13.66
2025-08-12T19:48:00Z,84.48,18.46
2025-08-12T19:49:00Z,85.46,18.46
2025-08-12T19:50:00Z,84.35,14.57
2025-08-12T19:51:00Z,89.92,14.01
2025-08-12T19:52:00Z,93.69,9.43
2025-08-12T19:53:00Z,95.00,5.99
2025-08-12T19:54:00Z,94.14,8.98
2025-08-12T19:55:00Z,95.68,8.00
2025-08-12T19:56:00Z,94.90,4.15
2025-08-12T19:57:00Z,95.00,4.15
2025-08-12T19:58:00Z,92.00,5.50
2025-08-12T19:59:00Z,95.53,6.11
2025-08-12T20:00:00Z,95.53,7.39
2025-08-12T20:01:00Z,92.00,7.33
2025-08-12T20:02:00Z,95.86,6.57
2025-08-12T20:03:00Z,95.97,3.80
2025-08-12T20:04:00Z,95.97,6.13
2025-08-12T20:05:00Z,95.90,7.00
2025-08-12T20:06:00Z,97.00,8.58
2025-08-12T20:07:00Z,97.00,8.40
2025-08-12T20:08:00Z,95.00,4.00
2025-08-12T20:09:00Z,94.40,5.00
2025-08-12T20:10:00Z,97.17,6.44
2025-08-12T20:11:00Z,97.17,6.38
2025-08-12T20:12:00Z,97.17,3.96
2025-08-12T20:13:00Z,96.00,5.66
2025-08-12T20:14:00Z,94.00,5.66
2025-08-12T20:15:00Z,94.12,6.00
2025-08-12T20:16:00Z,93.68,7.00
2025-08-12T20:17:00Z,93.23,7.00
2025-08-12T20:18:00Z,94.58,7.57
2025-08-12T20:19:00Z,94.63,5.37
2025-08-12T20:20:00Z,95.00,6.00
2025-08-12T20:21:00Z,95.00,6.06
2025-08-12T20:22:00Z,95.00,5.28
2025-08-12T20:23:00Z,95.00,5.49
2025-08-12T20:24:00Z,95.00,6.00
2025-08-12T20:25:00Z,97.98,2.06
2025-08-12T20:26:00Z,97.35,2.64
2025-08-12T20:27:00Z,99.00,1.31
2025-08-12T20:28:00Z,98.00,3.07
2025-08-12T20:29:00Z,99.00,4.09
2025-08-12T20:30:00Z,98.00,4.09
2025-08-12T20:31:00Z,97.07,4.00
2025-08-12T20:32:00Z,96.96,2.10
2025-08-12T20:33:00Z,97.75,2.82
2025-08-12T20:34:00Z,95.41,4.61
2025-08-12T20:35:00Z,94.00,7.27
2025-08-12T20:36:00Z,93.84,8.20
2025-08-12T20:37:00Z,92.04,8.48
2025-08-12T20:38:00Z,93.18,8.89
2025-08-12T20:39:00Z,97.00,6.39
2025-08-12T20:40:00Z,97.83,1.82
2025-08-12T20:41:00Z,97.45,2.00
2025-08-12T20:42:00Z,98.11,2.00
2025-08-12T20:43:00Z,98.96,1.08
2025-08-12T20:44:00Z,98.00,1.90
2025-08-12T20:45:00Z,99.00,1.89
2025-08-12T20:46:00Z,99.00,1.78
2025-08-12T20:47:00Z,98.00,2.00
2025-08-12T20:48:00Z,99.00,2.00
2025-08-12T20:49:00Z,99.00,1.00
2025-08-12T20:50:00Z,99.00,1.79
2025-08-12T20:51:00Z,99.00,1.00
2025-08-12T20:52:00Z,99.00,1.00
2025-08-12T20:54:00Z,99.00,1.00
2025-08-12T20:56:00Z,99.00,1.00
