# event_ticker=KXATPMATCH-25AUG21YUNVAN
# final_score=6-3 5-7 6-3
# match_winner=Botic van de Zandschulp
# fav_player=Botic Van de Zandschulp
# dog_player=Yunchaokete Bu
# kalshi_date=2025-08-21
timestamp,Botic Van de Zandschulp,Yunchaokete Bu
2025-08-22T05:48:00Z,92.00,10.34
2025-08-22T05:49:00Z,92.00,9.00
2025-08-22T05:50:00Z,92.00,9.00
2025-08-22T05:51:00Z,92.00,5.23
2025-08-22T05:52:00Z,92.00,5.23
2025-08-22T05:54:00Z,92.00,8.24
2025-08-22T06:00:00Z,92.00,8.24
2025-08-22T06:01:00Z,92.78,8.24
2025-08-22T06:06:00Z,92.78,7.14
2025-08-22T06:07:00Z,95.00,7.14
2025-08-22T06:08:00Z,95.00,9.87
2025-08-22T06:09:00Z,92.71,11.66
2025-08-22T06:11:00Z,92.71,11.00
2025-08-22T06:13:00Z,92.00,5.00
2025-08-22T06:14:00Z,92.00,5.00
2025-08-22T06:16:00Z,94.00,5.00
2025-08-22T06:18:00Z,94.00,5.00
2025-08-22T06:20:00Z,94.00,5.00
2025-08-22T06:21:00Z,94.00,5.00
2025-08-22T06:22:00Z,94.04,10.45
2025-08-22T06:24:00Z,93.00,15.41
2025-08-22T06:26:00Z,93.00,12.90
2025-08-22T06:27:00Z,93.00,12.90
2025-08-22T06:28:00Z,93.00,12.90
2025-08-22T06:32:00Z,93.00,15.61
2025-08-22T06:33:00Z,93.00,15.61
2025-08-22T06:35:00Z,91.94,12.00
2025-08-22T06:39:00Z,91.00,13.00
2025-08-22T06:40:00Z,92.00,13.00
2025-08-22T06:46:00Z,92.00,13.50
2025-08-22T06:47:00Z,92.00,13.50
2025-08-22T06:48:00Z,87.30,13.50
2025-08-22T06:51:00Z,90.00,13.50
2025-08-22T06:55:00Z,90.00,18.00
2025-08-22T06:57:00Z,90.93,18.00
2025-08-22T07:00:00Z,92.78,18.00
2025-08-22T07:02:00Z,92.78,17.00
2025-08-22T07:03:00Z,93.00,17.00
2025-08-22T07:06:00Z,93.00,17.00
2025-08-22T07:09:00Z,80.02,17.00
2025-08-22T07:12:00Z,81.00,17.00
2025-08-22T07:15:00Z,93.00,17.00
2025-08-22T07:20:00Z,93.00,17.00
2025-08-22T07:24:00Z,93.00,17.00
2025-08-22T07:28:00Z,93.00,17.00
2025-08-22T07:29:00Z,93.00,17.00
2025-08-22T07:40:00Z,93.00,16.00
2025-08-22T07:52:00Z,83.00,16.00
2025-08-22T08:01:00Z,83.00,16.24
2025-08-22T08:19:00Z,90.00,16.24
2025-08-22T08:25:00Z,83.00,16.24
2025-08-22T08:33:00Z,83.00,5.21
2025-08-22T08:38:00Z,93.00,5.21
2025-08-22T09:01:00Z,93.00,16.00
2025-08-22T09:03:00Z,93.00,16.00
2025-08-22T09:07:00Z,92.44,16.00
2025-08-22T09:13:00Z,84.00,16.00
2025-08-22T09:14:00Z,84.00,16.00
2025-08-22T09:17:00Z,92.00,16.00
2025-08-22T09:19:00Z,87.00,14.00
2025-08-22T09:22:00Z,87.00,15.00
2025-08-22T09:33:00Z,91.30,15.00
2025-08-22T09:34:00Z,86.00,15.00
2025-08-22T09:41:00Z,92.00,15.00
2025-08-22T09:44:00Z,92.00,15.00
2025-08-22T09:46:00Z,92.00,10.00
2025-08-22T09:48:00Z,92.00,6.29
2025-08-22T10:08:00Z,92.00,6.29
2025-08-22T10:10:00Z,92.00,16.00
2025-08-22T10:14:00Z,92.00,16.00
2025-08-22T10:16:00Z,92.00,16.25
2025-08-22T10:18:00Z,86.00,16.25
2025-08-22T10:20:00Z,92.00,16.25
2025-08-22T10:22:00Z,86.00,16.25
2025-08-22T10:23:00Z,86.00,17.00
2025-08-22T10:28:00Z,86.00,17.00
2025-08-22T10:29:00Z,92.70,17.00
2025-08-22T10:33:00Z,92.70,6.00
2025-08-22T10:34:00Z,92.70,17.00
2025-08-22T10:36:00Z,92.70,6.00
2025-08-22T10:38:00Z,93.00,6.00
2025-08-22T10:39:00Z,93.00,17.00
2025-08-22T10:48:00Z,93.00,17.00
2025-08-22T10:51:00Z,93.00,17.00
2025-08-22T10:53:00Z,93.00,17.00
2025-08-22T10:57:00Z,93.00,6.00
2025-08-22T11:06:00Z,93.00,17.00
2025-08-22T11:19:00Z,86.00,17.00
2025-08-22T11:25:00Z,93.00,17.00
2025-08-22T11:26:00Z,92.00,17.00
2025-08-22T11:36:00Z,92.00,8.00
2025-08-22T11:41:00Z,92.00,15.67
2025-08-22T11:43:00Z,92.00,7.01
2025-08-22T11:47:00Z,92.00,15.67
2025-08-22T11:49:00Z,93.00,15.67
2025-08-22T11:56:00Z,93.00,13.00
2025-08-22T11:57:00Z,93.00,7.00
2025-08-22T11:59:00Z,93.00,7.00
2025-08-22T12:03:00Z,93.00,7.00
2025-08-22T12:10:00Z,93.00,7.00
2025-08-22T12:11:00Z,93.00,6.00
2025-08-22T12:13:00Z,93.00,6.00
2025-08-22T12:17:00Z,93.00,10.00
2025-08-22T12:20:00Z,93.00,10.00
2025-08-22T12:21:00Z,93.00,10.00
2025-08-22T12:23:00Z,91.00,10.00
2025-08-22T12:29:00Z,91.00,10.00
2025-08-22T12:32:00Z,92.82,10.00
2025-08-22T12:33:00Z,92.82,10.00
2025-08-22T12:34:00Z,92.82,10.00
2025-08-22T12:35:00Z,92.00,10.00
2025-08-22T12:37:00Z,90.62,10.00
2025-08-22T12:40:00Z,91.00,10.00
2025-08-22T12:41:00Z,91.00,10.00
2025-08-22T12:43:00Z,91.00,11.00
2025-08-22T12:44:00Z,91.00,11.00
2025-08-22T12:46:00Z,91.00,11.00
2025-08-22T12:48:00Z,91.00,11.00
2025-08-22T12:49:00Z,90.00,11.00
2025-08-22T12:52:00Z,91.00,11.00
2025-08-22T12:55:00Z,91.61,11.00
2025-08-22T12:58:00Z,90.00,11.00
2025-08-22T12:59:00Z,90.00,11.00
2025-08-22T13:02:00Z,93.00,11.00
2025-08-22T13:09:00Z,90.00,11.00
2025-08-22T13:10:00Z,93.00,11.00
2025-08-22T13:13:00Z,91.44,11.00
2025-08-22T13:16:00Z,93.00,7.00
2025-08-22T13:18:00Z,93.00,11.00
2025-08-22T13:20:00Z,93.00,7.00
2025-08-22T13:22:00Z,93.00,7.00
2025-08-22T13:24:00Z,91.00,7.00
2025-08-22T13:26:00Z,89.85,10.00
2025-08-22T13:27:00Z,90.00,10.00
2025-08-22T13:28:00Z,90.00,7.59
2025-08-22T13:29:00Z,92.00,7.59
2025-08-22T13:31:00Z,92.94,7.59
2025-08-22T13:34:00Z,92.94,10.00
2025-08-22T13:35:00Z,90.00,10.00
2025-08-22T13:36:00Z,93.00,10.00
2025-08-22T13:37:00Z,93.00,10.00
2025-08-22T13:38:00Z,93.00,10.00
2025-08-22T13:42:00Z,93.00,7.00
2025-08-22T13:43:00Z,93.00,9.00
2025-08-22T13:45:00Z,90.00,9.00
2025-08-22T13:48:00Z,92.00,9.00
2025-08-22T13:51:00Z,92.00,9.00
2025-08-22T13:54:00Z,92.00,9.00
2025-08-22T13:58:00Z,92.00,9.00
2025-08-22T13:59:00Z,92.00,9.00
2025-08-22T14:00:00Z,92.00,9.00
2025-08-22T14:01:00Z,92.00,9.00
2025-08-22T14:03:00Z,90.00,9.23
2025-08-22T14:04:00Z,92.00,9.23
2025-08-22T14:05:00Z,92.00,11.19
2025-08-22T14:06:00Z,90.00,11.19
2025-08-22T14:07:00Z,90.00,12.00
2025-08-22T14:08:00Z,89.00,12.00
2025-08-22T14:09:00Z,89.00,13.00
2025-08-22T14:10:00Z,90.00,13.00
2025-08-22T14:11:00Z,90.00,13.00
2025-08-22T14:12:00Z,90.00,13.00
2025-08-22T14:18:00Z,92.00,13.00
2025-08-22T14:19:00Z,89.57,13.00
2025-08-22T14:21:00Z,89.57,10.00
2025-08-22T14:22:00Z,90.87,10.00
2025-08-22T14:25:00Z,90.87,10.00
2025-08-22T14:29:00Z,90.87,10.00
2025-08-22T14:30:00Z,90.87,10.00
2025-08-22T14:31:00Z,90.87,10.70
2025-08-22T14:35:00Z,91.00,10.70
2025-08-22T14:37:00Z,91.00,10.00
2025-08-22T14:38:00Z,91.00,7.00
2025-08-22T14:39:00Z,91.00,10.00
2025-08-22T14:40:00Z,92.00,10.00
2025-08-22T14:43:00Z,92.00,9.00
2025-08-22T14:44:00Z,92.00,9.00
2025-08-22T14:49:00Z,92.00,9.00
2025-08-22T14:50:00Z,92.00,9.00
2025-08-22T14:51:00Z,92.00,9.00
2025-08-22T14:55:00Z,92.88,9.00
2025-08-22T14:56:00Z,92.88,10.00
2025-08-22T14:57:00Z,92.88,10.16
2025-08-22T15:01:00Z,93.00,10.16
2025-08-22T15:02:00Z,93.00,10.16
2025-08-22T15:06:00Z,93.00,10.00
2025-08-22T15:09:00Z,92.68,10.00
2025-08-22T15:10:00Z,92.68,10.00
2025-08-22T15:11:00Z,92.68,10.00
2025-08-22T15:12:00Z,90.00,10.00
2025-08-22T15:13:00Z,92.00,10.00
2025-08-22T15:16:00Z,89.26,10.49
2025-08-22T15:17:00Z,89.26,10.00
2025-08-22T15:18:00Z,91.00,10.00
2025-08-22T15:19:00Z,91.80,10.00
2025-08-22T15:23:00Z,91.00,10.00
2025-08-22T15:24:00Z,91.00,10.00
2025-08-22T15:29:00Z,93.00,10.00
2025-08-22T15:33:00Z,93.00,10.00
2025-08-22T15:34:00Z,93.00,10.00
2025-08-22T15:35:00Z,93.00,10.00
2025-08-22T15:39:00Z,93.00,10.00
2025-08-22T15:40:00Z,93.00,10.00
2025-08-22T15:43:00Z,93.00,10.00
2025-08-22T15:46:00Z,93.00,8.00
2025-08-22T15:48:00Z,93.00,10.00
2025-08-22T15:50:00Z,91.00,10.00
2025-08-22T15:52:00Z,91.00,10.00
2025-08-22T15:53:00Z,92.00,10.00
2025-08-22T15:54:00Z,92.00,10.00
2025-08-22T15:55:00Z,92.00,10.00
2025-08-22T15:56:00Z,92.00,10.00
2025-08-22T15:59:00Z,88.34,10.00
2025-08-22T16:00:00Z,91.94,10.00
2025-08-22T16:03:00Z,91.94,10.37
2025-08-22T16:04:00Z,92.00,10.37
2025-08-22T16:06:00Z,92.00,11.00
2025-08-22T16:11:00Z,92.00,10.33
2025-08-22T16:12:00Z,92.00,10.33
2025-08-22T16:13:00Z,92.00,10.42
2025-08-22T16:15:00Z,88.76,10.42
2025-08-22T16:16:00Z,91.00,10.42
2025-08-22T16:19:00Z,91.00,10.42
2025-08-22T16:22:00Z,91.90,9.00
2025-08-22T16:23:00Z,92.00,9.00
2025-08-22T16:25:00Z,90.00,9.00
2025-08-22T16:28:00Z,92.00,9.00
2025-08-22T16:29:00Z,92.00,10.44
2025-08-22T16:30:00Z,90.00,10.44
2025-08-22T16:31:00Z,92.00,10.44
2025-08-22T16:34:00Z,92.00,10.44
2025-08-22T16:37:00Z,92.00,10.00
2025-08-22T16:38:00Z,92.00,9.00
2025-08-22T16:41:00Z,91.00,9.00
2025-08-22T16:43:00Z,88.00,9.00
2025-08-22T16:44:00Z,88.00,10.00
2025-08-22T16:45:00Z,88.00,10.01
2025-08-22T16:49:00Z,91.36,10.01
2025-08-22T16:52:00Z,91.00,10.01
2025-08-22T16:58:00Z,91.00,10.00
2025-08-22T16:59:00Z,91.00,8.00
2025-08-22T17:00:00Z,91.00,10.76
2025-08-22T17:01:00Z,92.00,10.76
2025-08-22T17:14:00Z,92.00,10.00
2025-08-22T17:16:00Z,90.00,10.00
2025-08-22T17:21:00Z,90.00,10.56
2025-08-22T17:22:00Z,90.00,10.00
2025-08-22T17:24:00Z,90.00,10.00
2025-08-22T17:27:00Z,90.00,10.00
2025-08-22T17:29:00Z,90.00,10.00
2025-08-22T17:30:00Z,91.00,9.00
2025-08-22T17:31:00Z,91.87,9.00
2025-08-22T17:42:00Z,91.87,9.64
2025-08-22T17:43:00Z,91.87,10.00
2025-08-22T17:45:00Z,91.87,10.20
2025-08-22T17:48:00Z,91.87,10.55
2025-08-22T17:49:00Z,92.00,10.29
2025-08-22T17:50:00Z,92.00,10.29
2025-08-22T17:53:00Z,91.10,10.29
2025-08-22T17:54:00Z,90.00,10.29
2025-08-22T17:56:00Z,90.00,9.00
2025-08-22T17:58:00Z,90.00,9.00
2025-08-22T18:01:00Z,92.00,9.00
2025-08-22T18:02:00Z,92.00,10.00
2025-08-22T18:03:00Z,92.00,10.00
2025-08-22T18:04:00Z,90.00,10.00
2025-08-22T18:05:00Z,92.00,10.00
2025-08-22T18:06:00Z,92.00,10.00
2025-08-22T18:08:00Z,92.00,10.00
2025-08-22T18:09:00Z,92.00,10.00
2025-08-22T18:11:00Z,92.00,10.66
2025-08-22T18:12:00Z,92.00,11.00
2025-08-22T18:14:00Z,91.00,11.00
2025-08-22T18:15:00Z,91.00,11.00
2025-08-22T18:17:00Z,91.00,9.00
2025-08-22T18:18:00Z,91.00,10.00
2025-08-22T18:19:00Z,91.00,10.00
2025-08-22T18:24:00Z,91.00,10.00
2025-08-22T18:25:00Z,91.00,10.00
2025-08-22T18:26:00Z,91.00,10.00
2025-08-22T18:28:00Z,91.00,10.00
2025-08-22T18:29:00Z,91.00,10.00
2025-08-22T18:30:00Z,90.90,9.00
2025-08-22T18:32:00Z,90.90,10.00
2025-08-22T18:34:00Z,90.90,9.00
2025-08-22T18:35:00Z,92.00,9.00
2025-08-22T18:36:00Z,91.00,9.00
2025-08-22T18:37:00Z,92.00,9.00
2025-08-22T18:39:00Z,92.00,9.00
2025-08-22T18:40:00Z,92.00,10.00
2025-08-22T18:41:00Z,92.00,10.00
2025-08-22T18:45:00Z,92.00,10.00
2025-08-22T18:48:00Z,92.00,9.05
2025-08-22T18:50:00Z,92.00,10.00
2025-08-22T18:52:00Z,92.00,9.67
2025-08-22T18:53:00Z,92.00,9.67
2025-08-22T18:55:00Z,92.00,9.67
2025-08-22T18:56:00Z,92.00,10.00
2025-08-22T19:00:00Z,92.00,10.00
2025-08-22T19:02:00Z,92.08,10.00
2025-08-22T19:03:00Z,92.00,10.00
2025-08-22T19:05:00Z,92.00,9.00
2025-08-22T19:06:00Z,91.00,8.05
2025-08-22T19:07:00Z,92.25,8.05
2025-08-22T19:10:00Z,92.25,9.00
2025-08-22T19:11:00Z,92.69,9.20
2025-08-22T19:12:00Z,83.72,16.17
2025-08-22T19:13:00Z,73.68,26.51
2025-08-22T19:14:00Z,73.87,26.25
2025-08-22T19:15:00Z,75.36,33.03
2025-08-22T19:16:00Z,69.09,33.44
2025-08-22T19:17:00Z,74.05,35.48
2025-08-22T19:18:00Z,70.35,28.25
2025-08-22T19:19:00Z,68.87,36.88
2025-08-22T19:20:00Z,68.54,35.69
2025-08-22T19:21:00Z,72.00,30.99
2025-08-22T19:22:00Z,73.72,27.29
2025-08-22T19:23:00Z,75.66,24.12
2025-08-22T19:24:00Z,74.06,25.98
2025-08-22T19:25:00Z,72.54,32.03
2025-08-22T19:26:00Z,67.53,36.50
2025-08-22T19:27:00Z,67.62,36.84
2025-08-22T19:28:00Z,59.49,41.84
2025-08-22T19:29:00Z,64.67,41.56
2025-08-22T19:30:00Z,58.93,46.19
2025-08-22T19:31:00Z,42.03,46.19
2025-08-22T19:32:00Z,50.24,57.50
2025-08-22T19:33:00Z,45.49,57.95
2025-08-22T19:34:00Z,56.18,54.31
2025-08-22T19:35:00Z,59.68,46.91
2025-08-22T19:36:00Z,51.77,47.68
2025-08-22T19:37:00Z,61.34,45.00
2025-08-22T19:38:00Z,72.00,29.44
2025-08-22T19:39:00Z,73.76,27.74
2025-08-22T19:40:00Z,79.08,24.00
2025-08-22T19:41:00Z,79.14,19.46
2025-08-22T19:42:00Z,80.35,15.00
2025-08-22T19:43:00Z,87.25,12.62
2025-08-22T19:44:00Z,92.30,6.82
2025-08-22T19:45:00Z,94.26,7.00
2025-08-22T19:46:00Z,95.08,4.53
2025-08-22T19:47:00Z,95.25,7.02
2025-08-22T19:48:00Z,93.56,8.57
2025-08-22T19:49:00Z,94.27,7.10
2025-08-22T19:50:00Z,98.45,2.43
2025-08-22T19:51:00Z,98.59,1.88
2025-08-22T19:52:00Z,98.00,3.00
2025-08-22T19:53:00Z,97.65,1.16
2025-08-22T19:54:00Z,99.00,1.39
2025-08-22T19:55:00Z,99.00,1.82
2025-08-22T19:56:00Z,99.00,2.00
2025-08-22T19:57:00Z,97.18,2.00
2025-08-22T19:58:00Z,98.19,2.00
2025-08-22T19:59:00Z,98.78,2.82
2025-08-22T20:00:00Z,98.00,3.00
2025-08-22T20:01:00Z,98.01,2.00
2025-08-22T20:02:00Z,99.00,1.00
2025-08-22T20:03:00Z,99.00,1.80
2025-08-22T20:04:00Z,99.00,1.80
2025-08-22T20:05:00Z,99.00,1.80
2025-08-22T20:06:00Z,99.00,1.00
2025-08-22T20:07:00Z,99.00,3.94
2025-08-22T20:08:00Z,99.00,2.82
2025-08-22T20:09:00Z,99.00,2.82
2025-08-22T20:10:00Z,93.27,4.91
2025-08-22T20:11:00Z,90.00,9.68
2025-08-22T20:12:00Z,90.00,9.10
2025-08-22T20:13:00Z,96.00,6.03
2025-08-22T20:14:00Z,96.72,9.54
2025-08-22T20:15:00Z,91.96,11.32
2025-08-22T20:16:00Z,94.59,6.84
2025-08-22T20:17:00Z,94.00,8.58
2025-08-22T20:18:00Z,89.42,12.62
2025-08-22T20:19:00Z,94.11,5.76
2025-08-22T20:20:00Z,98.97,3.84
