# event_ticker=KXATPMATCH-26MAR17QUIHUR
# final_score=6-2 6-4
# match_winner=Ethan Quinn
# fav_player=Ethan Quinn
# dog_player=Hubert Hurkacz
# kalshi_date=2026-03-17
timestamp,Ethan Quinn,Hubert Hurkacz
2026-03-19T12:16:00Z,44.00,57.00
2026-03-19T12:22:00Z,44.00,57.00
2026-03-19T12:27:00Z,44.00,57.00
2026-03-19T12:28:00Z,43.00,57.00
2026-03-19T12:29:00Z,43.00,57.00
2026-03-19T12:30:00Z,43.00,57.00
2026-03-19T12:32:00Z,44.00,57.00
2026-03-19T12:39:00Z,44.00,57.00
2026-03-19T12:41:00Z,44.00,57.00
2026-03-19T12:44:00Z,43.00,57.00
2026-03-19T12:47:00Z,44.00,57.00
2026-03-19T12:53:00Z,44.00,57.00
2026-03-19T12:58:00Z,44.00,57.00
2026-03-19T13:04:00Z,43.00,57.00
2026-03-19T13:07:00Z,44.00,57.00
2026-03-19T13:12:00Z,44.00,57.00
2026-03-19T13:22:00Z,44.00,56.01
2026-03-19T13:25:00Z,44.00,57.00
2026-03-19T13:28:00Z,44.00,57.00
2026-03-19T13:36:00Z,44.00,57.00
2026-03-19T13:39:00Z,44.00,57.00
2026-03-19T13:41:00Z,44.00,57.00
2026-03-19T13:48:00Z,44.00,57.00
2026-03-19T13:52:00Z,44.00,57.00
2026-03-19T13:53:00Z,44.00,57.00
2026-03-19T13:55:00Z,44.00,57.00
2026-03-19T13:57:00Z,44.00,57.00
2026-03-19T14:00:00Z,44.00,57.00
2026-03-19T14:03:00Z,44.00,57.00
2026-03-19T14:05:00Z,44.00,57.00
2026-03-19T14:09:00Z,44.00,57.00
2026-03-19T14:11:00Z,44.00,57.00
2026-03-19T14:13:00Z,44.00,57.00
2026-03-19T14:21:00Z,44.00,57.00
2026-03-19T14:22:00Z,44.00,57.00
2026-03-19T14:23:00Z,44.00,57.00
2026-03-19T14:25:00Z,44.00,57.00
2026-03-19T14:27:00Z,44.00,57.00
2026-03-19T14:28:00Z,44.00,57.00
2026-03-19T14:29:00Z,44.00,58.00
2026-03-19T14:33:00Z,44.00,58.00
2026-03-19T14:34:00Z,44.00,58.00
2026-03-19T14:38:00Z,44.00,58.00
2026-03-19T14:40:00Z,44.00,56.00
2026-03-19T14:50:00Z,44.00,56.00
2026-03-19T14:58:00Z,44.00,58.00
2026-03-19T14:59:00Z,44.00,58.00
2026-03-19T15:12:00Z,44.00,58.00
2026-03-19T15:13:00Z,44.00,58.00
2026-03-19T15:15:00Z,44.00,58.00
2026-03-19T15:21:00Z,42.56,58.00
2026-03-19T15:22:00Z,42.56,58.00
2026-03-19T15:26:00Z,42.56,58.00
2026-03-19T15:27:00Z,42.56,58.00
2026-03-19T15:28:00Z,43.00,58.00
2026-03-19T15:29:00Z,43.00,58.00
2026-03-19T15:30:00Z,43.00,58.00
2026-03-19T15:35:00Z,43.00,58.00
2026-03-19T15:39:00Z,43.00,58.00
2026-03-19T15:46:00Z,43.00,57.60
2026-03-19T15:47:00Z,43.00,59.00
2026-03-19T15:49:00Z,43.00,59.00
2026-03-19T15:55:00Z,43.00,58.00
2026-03-19T15:57:00Z,43.00,58.00
2026-03-19T16:02:00Z,43.00,58.00
2026-03-19T16:04:00Z,43.00,58.00
2026-03-19T16:05:00Z,43.00,58.00
2026-03-19T16:06:00Z,43.00,58.00
2026-03-19T16:07:00Z,43.00,58.00
2026-03-19T16:08:00Z,43.00,58.00
2026-03-19T16:09:00Z,44.00,58.00
2026-03-19T16:10:00Z,44.00,58.00
2026-03-19T16:12:00Z,44.00,58.00
2026-03-19T16:13:00Z,44.00,58.00
2026-03-19T16:14:00Z,43.02,58.00
2026-03-19T16:16:00Z,43.00,58.00
2026-03-19T16:17:00Z,43.00,58.00
2026-03-19T16:18:00Z,43.00,58.00
2026-03-19T16:19:00Z,43.00,58.00
2026-03-19T16:20:00Z,43.00,58.00
2026-03-19T16:21:00Z,43.00,58.00
2026-03-19T16:22:00Z,44.00,58.00
2026-03-19T16:27:00Z,44.00,58.00
2026-03-19T16:28:00Z,44.00,58.00
2026-03-19T16:29:00Z,44.00,58.00
2026-03-19T16:30:00Z,44.00,58.00
2026-03-19T16:31:00Z,44.00,58.00
2026-03-19T16:32:00Z,44.00,58.00
2026-03-19T16:33:00Z,44.00,58.00
2026-03-19T16:34:00Z,44.00,58.00
2026-03-19T16:35:00Z,44.00,58.00
2026-03-19T16:36:00Z,44.00,56.00
2026-03-19T16:37:00Z,44.00,56.90
2026-03-19T16:38:00Z,44.96,56.90
2026-03-19T16:39:00Z,44.96,58.00
2026-03-19T16:41:00Z,44.00,58.00
2026-03-19T16:42:00Z,44.00,58.00
2026-03-19T16:43:00Z,44.00,58.00
2026-03-19T16:44:00Z,44.00,58.00
2026-03-19T16:45:00Z,44.00,58.00
2026-03-19T16:47:00Z,44.00,58.00
2026-03-19T16:49:00Z,44.00,58.00
2026-03-19T16:50:00Z,44.16,58.00
2026-03-19T16:51:00Z,45.17,57.00
2026-03-19T16:52:00Z,43.49,57.97
2026-03-19T16:53:00Z,39.46,59.09
2026-03-19T16:54:00Z,40.22,60.58
2026-03-19T16:55:00Z,39.76,61.11
2026-03-19T16:56:00Z,37.38,60.93
2026-03-19T16:57:00Z,42.45,58.15
2026-03-19T16:58:00Z,42.82,60.19
2026-03-19T16:59:00Z,40.32,59.02
2026-03-19T17:00:00Z,43.87,56.35
2026-03-19T17:01:00Z,44.06,57.00
2026-03-19T17:02:00Z,42.14,56.55
2026-03-19T17:03:00Z,39.00,56.55
2026-03-19T17:04:00Z,39.00,62.00
2026-03-19T17:05:00Z,36.00,63.00
2026-03-19T17:06:00Z,37.54,65.21
2026-03-19T17:07:00Z,37.47,62.18
2026-03-19T17:08:00Z,37.57,61.16
2026-03-19T17:09:00Z,45.38,53.54
2026-03-19T17:10:00Z,51.61,48.50
2026-03-19T17:11:00Z,58.00,41.42
2026-03-19T17:12:00Z,58.99,40.49
2026-03-19T17:13:00Z,58.94,40.78
2026-03-19T17:14:00Z,61.16,38.71
2026-03-19T17:15:00Z,63.39,37.87
2026-03-19T17:16:00Z,63.43,36.13
2026-03-19T17:17:00Z,67.78,34.13
2026-03-19T17:18:00Z,69.92,30.48
2026-03-19T17:19:00Z,72.13,27.54
2026-03-19T17:20:00Z,73.00,26.75
2026-03-19T17:21:00Z,72.86,26.42
2026-03-19T17:22:00Z,73.00,26.00
2026-03-19T17:23:00Z,73.67,26.00
2026-03-19T17:24:00Z,74.10,26.00
2026-03-19T17:25:00Z,75.57,25.04
2026-03-19T17:26:00Z,78.41,23.19
2026-03-19T17:27:00Z,75.22,23.78
2026-03-19T17:28:00Z,71.49,28.97
2026-03-19T17:29:00Z,73.44,27.90
2026-03-19T17:30:00Z,75.00,24.48
2026-03-19T17:31:00Z,73.23,26.55
2026-03-19T17:32:00Z,72.76,27.14
2026-03-19T17:33:00Z,70.97,29.39
2026-03-19T17:34:00Z,69.50,31.00
2026-03-19T17:35:00Z,70.01,31.00
2026-03-19T17:36:00Z,72.00,31.00
2026-03-19T17:37:00Z,73.14,28.00
2026-03-19T17:38:00Z,70.61,29.50
2026-03-19T17:39:00Z,75.97,27.71
2026-03-19T17:40:00Z,72.01,28.99
2026-03-19T17:41:00Z,72.00,29.00
2026-03-19T17:42:00Z,69.41,30.61
2026-03-19T17:43:00Z,63.95,35.84
2026-03-19T17:44:00Z,67.46,32.76
2026-03-19T17:45:00Z,74.65,28.25
2026-03-19T17:46:00Z,71.58,31.07
2026-03-19T17:47:00Z,69.00,32.00
2026-03-19T17:48:00Z,69.25,31.82
2026-03-19T17:49:00Z,71.53,29.60
2026-03-19T17:50:00Z,74.35,27.45
2026-03-19T17:51:00Z,76.89,24.74
2026-03-19T17:52:00Z,83.97,16.47
2026-03-19T17:53:00Z,86.37,17.38
2026-03-19T17:54:00Z,96.15,5.41
2026-03-19T17:55:00Z,97.75,2.65
2026-03-19T17:56:00Z,98.71,1.26
2026-03-19T17:57:00Z,98.72,1.01
2026-03-19T17:58:00Z,98.95,2.13
2026-03-19T17:59:00Z,99.00,2.13
2026-03-19T18:00:00Z,99.00,1.00
2026-03-19T18:01:00Z,99.00,1.00
2026-03-19T18:02:00Z,99.00,1.00
2026-03-19T18:03:00Z,99.00,1.00
