# event_ticker=KXATPMATCH-26FEB15KECBEL
# final_score=6-1 6-4
# score_resolution=1-6 4-6
# match_winner=Miomir Kecmanovic
# fav_player=Mattia Bellucci
# dog_player=Miomir Kecmanovic
# kalshi_date=2026-02-15
timestamp,Mattia Bellucci,Miomir Kecmanovic
2026-02-17T18:46:00Z,32.00,69.00
2026-02-17T18:57:00Z,32.00,69.00
2026-02-17T18:58:00Z,32.00,69.00
2026-02-17T19:18:00Z,32.00,69.00
2026-02-17T19:25:00Z,32.00,69.00
2026-02-17T19:27:00Z,32.00,69.00
2026-02-17T19:29:00Z,32.00,69.00
2026-02-17T19:31:00Z,32.00,69.00
2026-02-17T19:59:00Z,32.00,69.00
2026-02-17T20:04:00Z,32.00,69.00
2026-02-17T20:05:00Z,32.00,69.00
2026-02-17T20:12:00Z,32.00,69.00
2026-02-17T20:20:00Z,32.55,69.00
2026-02-17T20:25:00Z,33.00,69.00
2026-02-17T20:37:00Z,33.00,69.00
2026-02-17T20:39:00Z,33.00,68.00
2026-02-17T20:44:00Z,33.00,68.00
2026-02-17T20:45:00Z,33.00,68.00
2026-02-17T20:53:00Z,33.00,68.00
2026-02-17T20:55:00Z,33.00,68.00
2026-02-17T21:02:00Z,33.00,68.00
2026-02-17T21:03:00Z,33.00,68.00
2026-02-17T21:04:00Z,33.00,68.00
2026-02-17T21:08:00Z,33.00,68.00
2026-02-17T21:09:00Z,33.00,68.00
2026-02-17T21:10:00Z,33.00,68.00
2026-02-17T21:13:00Z,33.00,68.00
2026-02-17T21:16:00Z,33.00,68.00
2026-02-17T21:19:00Z,33.00,68.00
2026-02-17T21:20:00Z,33.00,68.00
2026-02-17T21:23:00Z,33.00,68.00
2026-02-17T21:24:00Z,33.00,68.00
2026-02-17T21:25:00Z,34.00,68.00
2026-02-17T21:26:00Z,34.00,65.00
2026-02-17T21:29:00Z,34.00,65.00
2026-02-17T21:30:00Z,34.00,65.00
2026-02-17T21:32:00Z,34.00,65.00
2026-02-17T21:33:00Z,34.00,65.00
2026-02-17T21:34:00Z,34.00,66.00
2026-02-17T21:35:00Z,34.00,66.00
2026-02-17T21:43:00Z,34.00,66.00
2026-02-17T21:45:00Z,34.00,66.00
2026-02-17T21:47:00Z,34.00,66.00
2026-02-17T21:48:00Z,34.00,66.00
2026-02-17T21:49:00Z,35.00,66.00
2026-02-17T21:50:00Z,35.00,66.00
2026-02-17T21:51:00Z,35.00,66.00
2026-02-17T21:52:00Z,35.00,66.00
2026-02-17T21:55:00Z,35.00,66.00
2026-02-17T21:58:00Z,35.00,66.00
2026-02-17T21:59:00Z,35.00,66.00
2026-02-17T22:00:00Z,35.00,66.00
2026-02-17T22:02:00Z,35.00,66.00
2026-02-17T22:05:00Z,35.00,66.00
2026-02-17T22:08:00Z,35.00,66.00
2026-02-17T22:09:00Z,35.00,66.00
2026-02-17T22:10:00Z,35.00,66.00
2026-02-17T22:11:00Z,35.00,66.00
2026-02-17T22:12:00Z,35.00,66.00
2026-02-17T22:14:00Z,35.00,66.00
2026-02-17T22:15:00Z,35.00,66.00
2026-02-17T22:16:00Z,35.00,66.00
2026-02-17T22:17:00Z,35.00,66.00
2026-02-17T22:18:00Z,35.00,66.00
2026-02-17T22:20:00Z,35.00,66.00
2026-02-17T22:21:00Z,35.00,66.00
2026-02-17T22:22:00Z,35.00,66.00
2026-02-17T22:23:00Z,35.00,66.00
2026-02-17T22:24:00Z,35.00,66.00
2026-02-17T22:25:00Z,35.00,66.00
2026-02-17T22:26:00Z,35.00,66.00
2026-02-17T22:27:00Z,35.00,66.00
2026-02-17T22:28:00Z,35.00,66.00
2026-02-17T22:32:00Z,35.00,66.00
2026-02-17T22:33:00Z,35.00,66.00
2026-02-17T22:34:00Z,35.00,66.00
2026-02-17T22:36:00Z,35.00,66.00
2026-02-17T22:38:00Z,35.00,66.00
2026-02-17T22:41:00Z,35.00,66.00
2026-02-17T22:42:00Z,35.00,66.00
2026-02-17T22:43:00Z,35.00,66.00
2026-02-17T22:44:00Z,35.00,66.00
2026-02-17T22:45:00Z,35.00,66.00
2026-02-17T22:46:00Z,35.00,66.00
2026-02-17T22:47:00Z,34.00,66.66
2026-02-17T22:48:00Z,35.00,66.00
2026-02-17T22:49:00Z,35.00,66.00
2026-02-17T22:50:00Z,35.00,66.00
2026-02-17T22:51:00Z,35.00,66.00
2026-02-17T22:52:00Z,35.00,69.11
2026-02-17T22:53:00Z,33.00,67.00
2026-02-17T22:54:00Z,33.00,68.00
2026-02-17T22:55:00Z,33.00,68.28
2026-02-17T22:56:00Z,33.00,68.00
2026-02-17T22:57:00Z,33.00,68.00
2026-02-17T22:58:00Z,33.00,68.00
2026-02-17T22:59:00Z,33.00,68.00
2026-02-17T23:00:00Z,33.00,68.00
2026-02-17T23:02:00Z,33.00,69.00
2026-02-17T23:04:00Z,33.00,68.00
2026-02-17T23:05:00Z,34.00,68.00
2026-02-17T23:06:00Z,34.00,68.00
2026-02-17T23:07:00Z,34.00,68.00
2026-02-17T23:09:00Z,33.00,68.00
2026-02-17T23:11:00Z,33.00,68.17
2026-02-17T23:12:00Z,34.00,68.92
2026-02-17T23:13:00Z,34.00,68.99
2026-02-17T23:14:00Z,34.00,69.00
2026-02-17T23:15:00Z,34.00,69.00
2026-02-17T23:16:00Z,34.00,69.00
2026-02-17T23:17:00Z,33.75,69.00
2026-02-17T23:18:00Z,33.75,69.00
2026-02-17T23:19:00Z,33.75,68.50
2026-02-17T23:20:00Z,33.00,69.19
2026-02-17T23:21:00Z,33.00,70.00
2026-02-17T23:22:00Z,33.00,69.99
2026-02-17T23:23:00Z,33.00,70.00
2026-02-17T23:24:00Z,31.43,68.15
2026-02-17T23:25:00Z,34.00,69.00
2026-02-17T23:26:00Z,29.77,71.53
2026-02-17T23:27:00Z,30.00,70.72
2026-02-17T23:28:00Z,29.22,72.72
2026-02-17T23:29:00Z,27.07,74.01
2026-02-17T23:30:00Z,30.37,70.15
2026-02-17T23:31:00Z,31.60,72.48
2026-02-17T23:32:00Z,29.00,73.01
2026-02-17T23:33:00Z,28.00,73.03
2026-02-17T23:34:00Z,28.35,72.17
2026-02-17T23:35:00Z,28.35,73.68
2026-02-17T23:36:00Z,20.65,80.73
2026-02-17T23:37:00Z,15.00,84.16
2026-02-17T23:38:00Z,13.93,86.07
2026-02-17T23:39:00Z,13.00,87.49
2026-02-17T23:40:00Z,13.00,85.34
2026-02-17T23:41:00Z,14.00,85.34
2026-02-17T23:42:00Z,12.01,88.71
2026-02-17T23:43:00Z,11.00,89.00
2026-02-17T23:44:00Z,10.38,89.81
2026-02-17T23:45:00Z,9.00,91.81
2026-02-17T23:46:00Z,11.68,91.80
2026-02-17T23:47:00Z,9.00,91.93
2026-02-17T23:49:00Z,10.62,90.00
2026-02-17T23:50:00Z,8.18,92.16
2026-02-17T23:51:00Z,10.10,91.38
2026-02-17T23:52:00Z,9.14,93.09
2026-02-17T23:53:00Z,8.84,93.00
2026-02-17T23:54:00Z,9.51,90.00
2026-02-17T23:55:00Z,9.86,91.00
2026-02-17T23:56:00Z,9.00,91.53
2026-02-17T23:57:00Z,12.98,90.16
2026-02-17T23:58:00Z,13.49,89.42
2026-02-17T23:59:00Z,10.99,89.64
2026-02-18T00:00:00Z,11.08,89.64
2026-02-18T00:01:00Z,13.68,86.56
2026-02-18T00:02:00Z,14.67,87.01
2026-02-18T00:03:00Z,10.49,91.77
2026-02-18T00:04:00Z,12.94,88.98
2026-02-18T00:05:00Z,13.13,88.47
2026-02-18T00:06:00Z,14.85,87.12
2026-02-18T00:07:00Z,14.33,86.18
2026-02-18T00:08:00Z,15.00,86.00
2026-02-18T00:09:00Z,12.98,87.59
2026-02-18T00:10:00Z,13.34,86.11
2026-02-18T00:11:00Z,12.85,90.26
2026-02-18T00:12:00Z,11.83,90.62
2026-02-18T00:13:00Z,7.17,94.26
2026-02-18T00:14:00Z,2.85,97.01
2026-02-18T00:15:00Z,3.00,97.00
2026-02-18T00:16:00Z,1.99,98.72
2026-02-18T00:17:00Z,1.01,98.25
2026-02-18T00:18:00Z,1.47,98.00
2026-02-18T00:19:00Z,1.31,99.00
2026-02-18T00:20:00Z,1.00,99.00
2026-02-18T00:21:00Z,1.00,99.00
2026-02-18T00:22:00Z,1.00,99.00
2026-02-18T00:23:00Z,1.97,98.01
2026-02-18T00:24:00Z,2.20,98.06
2026-02-18T00:25:00Z,1.18,99.00
2026-02-18T00:26:00Z,1.00,99.00
2026-02-18T00:28:00Z,1.00,99.00
2026-02-18T00:29:00Z,1.00,99.00
