# event_ticker=KXATPMATCH-26MAY19GASKHA
# final_score=3-6 6-3 7-6(4)
# score_resolution=3-6 6-3 7-6
# match_winner=Karen Khachanov
# fav_player=Karen Khachanov
# dog_player=Hugo Gaston
# kalshi_date=2026-05-19
timestamp,Hugo Gaston,Karen Khachanov
2026-05-19T02:28:00Z,,82.00
2026-05-19T02:36:00Z,18.00,82.00
2026-05-19T02:37:00Z,18.00,82.00
2026-05-19T02:42:00Z,18.00,82.00
2026-05-19T03:13:00Z,18.00,82.00
2026-05-19T03:28:00Z,18.00,82.00
2026-05-19T04:21:00Z,18.00,82.00
2026-05-19T04:24:00Z,19.00,82.00
2026-05-19T04:26:00Z,19.00,82.00
2026-05-19T04:29:00Z,19.00,82.00
2026-05-19T04:43:00Z,19.00,82.00
2026-05-19T04:51:00Z,19.00,82.00
2026-05-19T04:55:00Z,19.00,82.00
2026-05-19T05:02:00Z,19.00,82.00
2026-05-19T05:11:00Z,19.00,82.00
2026-05-19T05:13:00Z,19.00,82.00
2026-05-19T05:19:00Z,19.00,82.00
2026-05-19T05:42:00Z,19.00,82.00
2026-05-19T05:43:00Z,19.00,82.00
2026-05-19T06:13:00Z,18.00,82.00
2026-05-19T06:33:00Z,18.00,82.00
2026-05-19T06:38:00Z,18.00,82.00
2026-05-19T06:53:00Z,18.00,82.00
2026-05-19T07:02:00Z,18.00,82.00
2026-05-19T07:16:00Z,18.00,82.00
2026-05-19T07:55:00Z,18.00,82.00
2026-05-19T08:09:00Z,19.00,82.00
2026-05-19T08:57:00Z,19.00,82.00
2026-05-19T09:04:00Z,19.00,82.00
2026-05-19T09:21:00Z,19.00,82.00
2026-05-19T09:43:00Z,19.00,82.00
2026-05-19T09:53:00Z,19.00,82.00
2026-05-19T09:55:00Z,19.00,82.00
2026-05-19T09:56:00Z,19.00,82.00
2026-05-19T10:18:00Z,19.00,82.00
2026-05-19T10:23:00Z,19.00,82.00
2026-05-19T10:38:00Z,19.00,82.00
2026-05-19T11:00:00Z,18.00,82.00
2026-05-19T11:01:00Z,18.00,82.00
2026-05-19T11:05:00Z,18.00,82.00
2026-05-19T11:09:00Z,18.00,82.00
2026-05-19T11:24:00Z,18.00,82.00
2026-05-19T11:25:00Z,19.00,82.00
2026-05-19T11:30:00Z,19.00,82.00
2026-05-19T11:37:00Z,18.00,82.00
2026-05-19T11:43:00Z,18.00,82.00
2026-05-19T11:48:00Z,18.00,82.00
2026-05-19T12:03:00Z,19.00,82.00
2026-05-19T12:21:00Z,19.00,82.00
2026-05-19T12:22:00Z,19.00,82.00
2026-05-19T12:27:00Z,19.00,82.00
2026-05-19T12:28:00Z,19.00,82.00
2026-05-19T12:29:00Z,19.00,82.00
2026-05-19T12:34:00Z,19.00,82.00
2026-05-19T12:36:00Z,19.00,82.00
2026-05-19T12:37:00Z,19.00,82.00
2026-05-19T12:38:00Z,19.00,82.00
2026-05-19T12:43:00Z,19.00,82.00
2026-05-19T12:44:00Z,19.00,82.00
2026-05-19T12:46:00Z,19.00,82.00
2026-05-19T12:51:00Z,19.00,82.00
2026-05-19T12:53:00Z,19.00,82.22
2026-05-19T12:54:00Z,19.00,83.00
2026-05-19T12:59:00Z,19.00,82.00
2026-05-19T13:02:00Z,19.00,81.00
2026-05-19T13:04:00Z,19.00,82.00
2026-05-19T13:06:00Z,19.00,82.00
2026-05-19T13:07:00Z,19.00,82.00
2026-05-19T13:09:00Z,19.00,82.00
2026-05-19T13:10:00Z,19.00,82.00
2026-05-19T13:11:00Z,19.00,82.00
2026-05-19T13:12:00Z,18.00,82.00
2026-05-19T13:13:00Z,18.00,82.00
2026-05-19T13:14:00Z,18.00,82.00
2026-05-19T13:15:00Z,19.00,82.00
2026-05-19T13:16:00Z,19.00,82.00
2026-05-19T13:17:00Z,19.00,82.00
2026-05-19T13:18:00Z,19.00,82.00
2026-05-19T13:20:00Z,19.00,82.00
2026-05-19T13:21:00Z,19.00,82.00
2026-05-19T13:22:00Z,19.00,82.00
2026-05-19T13:23:00Z,19.00,82.00
2026-05-19T13:24:00Z,19.00,81.03
2026-05-19T13:25:00Z,19.00,81.00
2026-05-19T13:26:00Z,20.75,81.00
2026-05-19T13:27:00Z,21.00,80.00
2026-05-19T13:28:00Z,21.00,79.90
2026-05-19T13:29:00Z,23.14,77.29
2026-05-19T13:30:00Z,28.92,75.30
2026-05-19T13:31:00Z,33.97,69.61
2026-05-19T13:32:00Z,36.20,65.40
2026-05-19T13:33:00Z,38.79,61.77
2026-05-19T13:34:00Z,38.11,62.86
2026-05-19T13:35:00Z,39.96,61.93
2026-05-19T13:36:00Z,40.15,60.84
2026-05-19T13:37:00Z,42.24,57.04
2026-05-19T13:38:00Z,48.26,50.81
2026-05-19T13:39:00Z,52.93,49.15
2026-05-19T13:40:00Z,55.97,46.72
2026-05-19T13:41:00Z,56.77,42.91
2026-05-19T13:42:00Z,58.60,43.00
2026-05-19T13:43:00Z,58.75,43.00
2026-05-19T13:44:00Z,58.98,42.87
2026-05-19T13:45:00Z,58.47,42.84
2026-05-19T13:46:00Z,59.10,42.01
2026-05-19T13:47:00Z,58.28,42.88
2026-05-19T13:48:00Z,57.09,43.98
2026-05-19T13:49:00Z,57.16,45.20
2026-05-19T13:50:00Z,52.50,48.88
2026-05-19T13:51:00Z,49.58,50.55
2026-05-19T13:52:00Z,49.30,51.00
2026-05-19T13:53:00Z,50.39,51.31
2026-05-19T13:54:00Z,51.84,48.92
2026-05-19T13:55:00Z,52.52,48.38
2026-05-19T13:56:00Z,51.91,50.21
2026-05-19T13:57:00Z,51.56,49.12
2026-05-19T13:58:00Z,48.67,52.21
2026-05-19T13:59:00Z,43.72,54.79
2026-05-19T14:00:00Z,42.38,58.49
2026-05-19T14:01:00Z,41.88,58.63
2026-05-19T14:02:00Z,42.76,56.71
2026-05-19T14:03:00Z,47.63,53.34
2026-05-19T14:04:00Z,38.51,59.14
2026-05-19T14:05:00Z,41.71,61.91
2026-05-19T14:06:00Z,41.13,61.92
2026-05-19T14:07:00Z,41.36,62.55
2026-05-19T14:08:00Z,43.58,58.63
2026-05-19T14:09:00Z,42.55,57.26
2026-05-19T14:10:00Z,38.02,59.66
2026-05-19T14:11:00Z,48.41,53.22
2026-05-19T14:12:00Z,47.42,52.73
2026-05-19T14:13:00Z,46.71,53.69
2026-05-19T14:14:00Z,45.22,54.56
2026-05-19T14:15:00Z,44.13,56.11
2026-05-19T14:16:00Z,41.46,59.41
2026-05-19T14:17:00Z,38.30,62.11
2026-05-19T14:18:00Z,40.08,59.42
2026-05-19T14:19:00Z,40.08,58.13
2026-05-19T14:20:00Z,45.69,54.55
2026-05-19T14:21:00Z,48.22,52.19
2026-05-19T14:22:00Z,44.87,56.33
2026-05-19T14:23:00Z,42.44,57.97
2026-05-19T14:24:00Z,42.95,58.08
2026-05-19T14:25:00Z,44.38,58.11
2026-05-19T14:26:00Z,42.57,59.33
2026-05-19T14:27:00Z,42.30,59.17
2026-05-19T14:28:00Z,45.00,56.96
2026-05-19T14:29:00Z,45.30,56.54
2026-05-19T14:30:00Z,43.20,57.55
2026-05-19T14:31:00Z,44.26,58.52
2026-05-19T14:32:00Z,41.51,58.96
2026-05-19T14:33:00Z,41.99,58.38
2026-05-19T14:34:00Z,43.99,57.71
2026-05-19T14:35:00Z,40.85,60.30
2026-05-19T14:36:00Z,29.47,67.83
2026-05-19T14:37:00Z,26.33,73.38
2026-05-19T14:38:00Z,28.41,73.34
2026-05-19T14:39:00Z,26.01,74.86
2026-05-19T14:40:00Z,24.20,75.93
2026-05-19T14:41:00Z,25.21,75.68
2026-05-19T14:42:00Z,24.72,75.08
2026-05-19T14:43:00Z,24.60,75.02
2026-05-19T14:44:00Z,25.77,74.64
2026-05-19T14:45:00Z,29.19,72.89
2026-05-19T14:46:00Z,29.82,71.90
2026-05-19T14:47:00Z,27.54,73.99
2026-05-19T14:48:00Z,24.38,75.11
2026-05-19T14:49:00Z,24.96,75.29
2026-05-19T14:50:00Z,24.99,75.11
2026-05-19T14:51:00Z,24.98,75.84
2026-05-19T14:52:00Z,25.00,75.39
2026-05-19T14:53:00Z,24.15,75.42
2026-05-19T14:54:00Z,25.00,75.99
2026-05-19T14:55:00Z,24.72,75.97
2026-05-19T14:56:00Z,25.21,75.00
2026-05-19T14:57:00Z,22.77,76.14
2026-05-19T14:58:00Z,22.80,77.75
2026-05-19T14:59:00Z,24.15,76.69
2026-05-19T15:00:00Z,31.88,69.00
2026-05-19T15:01:00Z,28.36,71.86
2026-05-19T15:02:00Z,30.11,71.79
2026-05-19T15:03:00Z,32.67,65.99
2026-05-19T15:04:00Z,30.50,71.54
2026-05-19T15:05:00Z,32.42,68.54
2026-05-19T15:06:00Z,33.20,66.33
2026-05-19T15:07:00Z,36.88,63.87
2026-05-19T15:08:00Z,36.46,63.95
2026-05-19T15:09:00Z,41.11,63.16
2026-05-19T15:10:00Z,37.65,64.67
2026-05-19T15:11:00Z,31.92,67.88
2026-05-19T15:12:00Z,34.59,67.34
2026-05-19T15:13:00Z,36.47,64.78
2026-05-19T15:14:00Z,39.06,64.21
2026-05-19T15:15:00Z,30.86,70.93
2026-05-19T15:16:00Z,36.70,65.95
2026-05-19T15:17:00Z,38.50,62.70
2026-05-19T15:18:00Z,39.05,62.31
2026-05-19T15:19:00Z,48.19,54.24
2026-05-19T15:20:00Z,63.68,36.03
2026-05-19T15:21:00Z,72.68,26.46
2026-05-19T15:22:00Z,69.24,29.82
2026-05-19T15:23:00Z,65.56,34.17
2026-05-19T15:24:00Z,68.61,31.00
2026-05-19T15:25:00Z,58.94,38.96
2026-05-19T15:26:00Z,63.07,37.20
2026-05-19T15:27:00Z,63.94,32.96
2026-05-19T15:28:00Z,65.03,38.58
2026-05-19T15:29:00Z,73.10,32.34
2026-05-19T15:30:00Z,69.92,27.11
2026-05-19T15:31:00Z,61.64,42.91
2026-05-19T15:32:00Z,46.77,58.31
2026-05-19T15:33:00Z,40.92,59.63
2026-05-19T15:34:00Z,37.38,63.06
2026-05-19T15:35:00Z,32.03,67.27
2026-05-19T15:36:00Z,36.81,60.47
2026-05-19T15:37:00Z,44.64,55.25
2026-05-19T15:38:00Z,45.81,54.17
2026-05-19T15:39:00Z,46.26,52.30
2026-05-19T15:40:00Z,42.55,58.67
2026-05-19T15:41:00Z,42.41,59.87
2026-05-19T15:42:00Z,39.40,60.65
2026-05-19T15:43:00Z,39.59,61.34
2026-05-19T15:44:00Z,32.00,68.61
2026-05-19T15:45:00Z,30.67,73.59
2026-05-19T15:46:00Z,31.11,72.66
2026-05-19T15:47:00Z,30.89,70.44
2026-05-19T15:48:00Z,29.78,71.20
2026-05-19T15:49:00Z,29.80,71.70
2026-05-19T15:50:00Z,33.96,62.81
2026-05-19T15:51:00Z,49.48,51.10
2026-05-19T15:52:00Z,49.78,50.93
2026-05-19T15:53:00Z,46.82,52.42
2026-05-19T15:54:00Z,39.68,61.23
2026-05-19T15:55:00Z,32.52,64.51
2026-05-19T15:56:00Z,19.82,80.64
2026-05-19T15:57:00Z,31.57,67.51
2026-05-19T15:58:00Z,47.27,55.68
2026-05-19T15:59:00Z,41.97,59.45
2026-05-19T16:00:00Z,31.14,69.86
2026-05-19T16:01:00Z,15.28,83.93
2026-05-19T16:02:00Z,7.15,93.60
2026-05-19T16:03:00Z,1.00,99.00
2026-05-19T16:04:00Z,1.00,99.00
