# event_ticker=KXATPMATCH-25AUG08BROMUL
# final_score=7-6(2) 5-7 6-1
# score_resolution=6-7 7-5 1-6
# match_winner=Jenson Brooksby
# fav_player=Alexandre Muller
# dog_player=Jenson Brooksby
# kalshi_date=2025-08-08
timestamp,Alexandre Muller,Jenson Brooksby
2025-08-08T20:56:00Z,47.80,50.09
2025-08-08T20:57:00Z,43.14,50.09
2025-08-08T20:58:00Z,30.84,61.00
2025-08-08T20:59:00Z,24.33,73.00
2025-08-08T21:00:00Z,23.00,76.61
2025-08-08T21:01:00Z,20.99,80.00
2025-08-08T21:02:00Z,23.00,79.05
2025-08-08T21:03:00Z,22.00,81.36
2025-08-08T21:04:00Z,20.92,82.53
2025-08-08T21:05:00Z,16.00,85.71
2025-08-08T21:06:00Z,16.98,85.71
2025-08-08T21:07:00Z,17.40,85.71
2025-08-08T21:08:00Z,16.68,85.71
2025-08-08T21:09:00Z,18.00,83.10
2025-08-08T21:10:00Z,22.06,79.93
2025-08-08T21:11:00Z,20.00,81.00
2025-08-08T21:12:00Z,25.89,80.00
2025-08-08T21:13:00Z,28.91,80.00
2025-08-08T21:14:00Z,31.53,71.70
2025-08-08T21:15:00Z,39.00,64.97
2025-08-08T21:16:00Z,37.70,64.00
2025-08-08T21:17:00Z,45.99,62.61
2025-08-08T21:18:00Z,45.04,56.84
2025-08-08T21:19:00Z,43.21,57.40
2025-08-08T21:20:00Z,44.01,50.11
2025-08-08T21:21:00Z,38.55,59.00
2025-08-08T21:22:00Z,38.55,56.00
2025-08-08T21:23:00Z,43.85,57.44
2025-08-08T21:24:00Z,47.13,55.00
2025-08-08T21:25:00Z,43.00,57.00
2025-08-08T21:26:00Z,43.00,59.00
2025-08-08T21:27:00Z,43.70,55.57
2025-08-08T21:28:00Z,49.12,55.00
2025-08-08T21:29:00Z,47.71,61.00
2025-08-08T21:30:00Z,33.89,66.22
2025-08-08T21:31:00Z,38.91,62.39
2025-08-08T21:32:00Z,29.00,68.08
2025-08-08T21:33:00Z,29.00,68.08
2025-08-08T21:34:00Z,20.86,78.75
2025-08-08T21:35:00Z,23.16,79.00
2025-08-08T21:36:00Z,34.00,71.22
2025-08-08T21:37:00Z,24.80,81.00
2025-08-08T21:38:00Z,21.64,82.00
2025-08-08T21:39:00Z,22.00,83.62
2025-08-08T21:40:00Z,10.79,89.47
2025-08-08T21:41:00Z,13.28,90.37
2025-08-08T21:42:00Z,16.00,82.03
2025-08-08T21:43:00Z,19.82,83.98
2025-08-08T21:44:00Z,10.31,90.50
2025-08-08T21:45:00Z,5.44,95.24
2025-08-08T21:46:00Z,11.15,91.33
2025-08-08T21:47:00Z,16.23,87.80
2025-08-08T21:48:00Z,12.50,90.89
2025-08-08T21:49:00Z,15.39,87.12
2025-08-08T21:50:00Z,17.00,80.48
2025-08-08T21:51:00Z,13.00,88.34
2025-08-08T21:52:00Z,15.00,84.91
2025-08-08T21:53:00Z,8.32,89.82
2025-08-08T21:54:00Z,6.09,94.68
2025-08-08T21:55:00Z,18.79,85.39
2025-08-08T21:56:00Z,24.78,85.39
2025-08-08T21:57:00Z,29.35,68.63
2025-08-08T21:58:00Z,28.03,71.10
2025-08-08T21:59:00Z,34.57,67.37
2025-08-08T22:00:00Z,35.93,65.78
2025-08-08T22:01:00Z,28.02,72.11
2025-08-08T22:02:00Z,30.00,76.99
2025-08-08T22:03:00Z,31.81,66.93
2025-08-08T22:04:00Z,32.21,67.84
2025-08-08T22:05:00Z,48.86,58.27
2025-08-08T22:06:00Z,50.86,52.05
2025-08-08T22:07:00Z,50.00,52.05
2025-08-08T22:08:00Z,52.97,52.21
2025-08-08T22:09:00Z,48.00,59.29
2025-08-08T22:10:00Z,53.78,53.00
2025-08-08T22:11:00Z,54.00,43.39
2025-08-08T22:12:00Z,53.44,46.57
2025-08-08T22:13:00Z,54.16,47.00
2025-08-08T22:14:00Z,53.00,47.00
2025-08-08T22:15:00Z,53.00,47.00
2025-08-08T22:16:00Z,54.73,46.38
2025-08-08T22:17:00Z,54.98,46.38
2025-08-08T22:18:00Z,54.27,50.00
2025-08-08T22:19:00Z,52.00,53.13
2025-08-08T22:20:00Z,49.80,53.63
2025-08-08T22:21:00Z,47.78,55.82
2025-08-08T22:22:00Z,47.78,61.63
2025-08-08T22:23:00Z,54.00,46.00
2025-08-08T22:24:00Z,53.15,48.92
2025-08-08T22:25:00Z,49.76,52.48
2025-08-08T22:26:00Z,43.00,60.00
2025-08-08T22:27:00Z,48.59,58.40
2025-08-08T22:28:00Z,50.47,52.00
2025-08-08T22:29:00Z,45.00,57.43
2025-08-08T22:30:00Z,44.00,58.00
2025-08-08T22:31:00Z,43.16,58.00
2025-08-08T22:32:00Z,30.92,67.11
2025-08-08T22:33:00Z,28.96,73.48
2025-08-08T22:34:00Z,32.00,68.14
2025-08-08T22:35:00Z,38.82,72.68
2025-08-08T22:36:00Z,26.98,73.65
2025-08-08T22:37:00Z,24.77,77.65
2025-08-08T22:38:00Z,22.56,79.03
2025-08-08T22:39:00Z,19.42,85.95
2025-08-08T22:40:00Z,10.69,86.57
2025-08-08T22:41:00Z,12.71,89.68
2025-08-08T22:42:00Z,12.06,88.82
2025-08-08T22:43:00Z,5.00,95.24
2025-08-08T22:44:00Z,8.42,94.78
2025-08-08T22:45:00Z,1.00,98.61
2025-08-08T22:46:00Z,2.00,98.67
2025-08-08T22:47:00Z,2.00,98.67
2025-08-08T22:48:00Z,2.00,99.00
2025-08-08T22:49:00Z,2.00,99.00
2025-08-08T22:50:00Z,2.00,99.00
2025-08-08T22:51:00Z,2.00,99.00
