# event_ticker=KXATPCHALLENGERMATCH-26FEB27BUTIMA
# final_score=6-3 6-3
# match_winner=Edas Butvilas
# fav_player=Edas Butvilas
# dog_player=Masamichi Imamura
# kalshi_date=2026-02-27
timestamp,Edas Butvilas,Masamichi Imamura
2026-02-26T18:52:00Z,81.00,
2026-02-26T19:02:00Z,81.00,
2026-02-26T19:03:00Z,81.00,23.00
2026-02-26T19:33:00Z,81.00,23.00
2026-02-26T19:34:00Z,81.00,23.00
2026-02-26T19:42:00Z,78.00,23.00
2026-02-26T20:47:00Z,78.00,23.00
2026-02-26T21:26:00Z,78.00,23.00
2026-02-26T21:31:00Z,78.00,23.00
2026-02-26T21:53:00Z,78.00,23.00
2026-02-26T22:03:00Z,78.00,23.00
2026-02-26T22:04:00Z,78.00,23.00
2026-02-26T22:07:00Z,78.00,23.00
2026-02-26T22:12:00Z,78.00,23.00
2026-02-26T22:26:00Z,78.00,23.00
2026-02-26T22:27:00Z,78.00,23.00
2026-02-26T22:44:00Z,78.00,23.00
2026-02-26T23:11:00Z,78.00,23.00
2026-02-26T23:18:00Z,78.00,23.00
2026-02-26T23:42:00Z,78.00,23.00
2026-02-26T23:49:00Z,78.00,23.00
2026-02-26T23:59:00Z,77.00,23.00
2026-02-27T00:17:00Z,77.00,23.00
2026-02-27T00:24:00Z,78.00,22.00
2026-02-27T00:30:00Z,78.00,23.00
2026-02-27T00:37:00Z,78.00,23.00
2026-02-27T00:41:00Z,78.00,23.00
2026-02-27T00:46:00Z,78.00,23.00
2026-02-27T00:47:00Z,78.00,23.00
2026-02-27T01:10:00Z,78.00,23.00
2026-02-27T02:06:00Z,78.00,23.00
2026-02-27T02:46:00Z,78.00,23.00
2026-02-27T02:47:00Z,78.00,23.00
2026-02-27T02:55:00Z,78.00,23.00
2026-02-27T02:59:00Z,78.00,23.00
2026-02-27T03:13:00Z,78.00,23.00
2026-02-27T03:24:00Z,78.00,23.00
2026-02-27T03:26:00Z,78.00,23.00
2026-02-27T03:34:00Z,78.00,23.00
2026-02-27T03:35:00Z,78.00,23.00
2026-02-27T03:47:00Z,78.00,23.00
2026-02-27T03:50:00Z,78.00,23.00
2026-02-27T03:56:00Z,78.00,23.00
2026-02-27T03:57:00Z,78.00,23.00
2026-02-27T03:58:00Z,78.00,23.00
2026-02-27T04:01:00Z,78.00,23.00
2026-02-27T04:05:00Z,78.00,23.00
2026-02-27T04:08:00Z,78.00,23.00
2026-02-27T04:09:00Z,78.00,23.00
2026-02-27T04:10:00Z,78.00,23.00
2026-02-27T04:11:00Z,78.00,23.00
2026-02-27T04:12:00Z,78.00,23.00
2026-02-27T04:13:00Z,78.00,23.00
2026-02-27T04:14:00Z,78.00,23.00
2026-02-27T04:15:00Z,78.00,23.00
2026-02-27T04:17:00Z,78.00,23.00
2026-02-27T04:18:00Z,78.00,23.00
2026-02-27T04:20:00Z,78.00,23.00
2026-02-27T04:21:00Z,78.00,23.00
2026-02-27T04:22:00Z,78.00,23.00
2026-02-27T04:23:00Z,78.00,23.00
2026-02-27T04:24:00Z,78.00,23.00
2026-02-27T04:33:00Z,78.00,23.00
2026-02-27T04:36:00Z,78.00,23.00
2026-02-27T04:40:00Z,78.00,23.00
2026-02-27T04:44:00Z,78.00,23.00
2026-02-27T04:49:00Z,78.00,23.00
2026-02-27T04:51:00Z,78.00,23.00
2026-02-27T04:55:00Z,78.00,23.00
2026-02-27T04:59:00Z,78.00,23.48
2026-02-27T05:00:00Z,78.00,23.00
2026-02-27T05:01:00Z,78.00,23.00
2026-02-27T05:06:00Z,78.00,23.00
2026-02-27T05:07:00Z,78.00,23.00
2026-02-27T05:09:00Z,78.00,23.68
2026-02-27T05:10:00Z,78.00,24.00
2026-02-27T05:11:00Z,78.00,23.67
2026-02-27T05:12:00Z,78.00,24.00
2026-02-27T05:13:00Z,78.00,24.00
2026-02-27T05:14:00Z,78.00,24.00
2026-02-27T05:15:00Z,78.00,24.00
2026-02-27T05:18:00Z,78.00,23.00
2026-02-27T05:19:00Z,78.00,23.00
2026-02-27T05:20:00Z,78.00,23.00
2026-02-27T05:21:00Z,77.00,23.00
2026-02-27T05:26:00Z,77.00,23.00
2026-02-27T05:28:00Z,77.00,23.00
2026-02-27T05:31:00Z,77.00,23.55
2026-02-27T05:34:00Z,77.00,23.69
2026-02-27T05:35:00Z,77.00,24.00
2026-02-27T05:38:00Z,77.00,24.00
2026-02-27T05:39:00Z,77.00,24.23
2026-02-27T05:40:00Z,76.00,24.23
2026-02-27T05:41:00Z,76.00,24.00
2026-02-27T05:42:00Z,78.00,24.00
2026-02-27T05:43:00Z,78.00,24.00
2026-02-27T05:46:00Z,78.00,24.00
2026-02-27T05:48:00Z,78.00,24.00
2026-02-27T05:50:00Z,77.00,24.00
2026-02-27T05:52:00Z,77.07,24.00
2026-02-27T05:53:00Z,77.07,24.00
2026-02-27T05:54:00Z,76.21,24.00
2026-02-27T05:55:00Z,76.49,24.21
2026-02-27T05:56:00Z,76.00,24.00
2026-02-27T05:57:00Z,78.00,25.00
2026-02-27T05:58:00Z,78.00,25.00
2026-02-27T05:59:00Z,78.00,25.00
2026-02-27T06:00:00Z,78.00,25.00
2026-02-27T06:01:00Z,78.00,24.86
2026-02-27T06:02:00Z,78.00,23.99
2026-02-27T06:03:00Z,78.00,24.46
2026-02-27T06:04:00Z,78.00,24.00
2026-02-27T06:05:00Z,78.00,24.00
2026-02-27T06:06:00Z,77.00,24.00
2026-02-27T06:07:00Z,77.00,24.00
2026-02-27T06:08:00Z,77.00,24.00
2026-02-27T06:09:00Z,77.00,24.00
2026-02-27T06:10:00Z,77.00,24.00
2026-02-27T06:11:00Z,77.00,24.92
2026-02-27T06:12:00Z,76.70,24.00
2026-02-27T06:13:00Z,76.70,24.49
2026-02-27T06:14:00Z,76.70,25.00
2026-02-27T06:15:00Z,77.00,25.00
2026-02-27T06:16:00Z,77.00,24.18
2026-02-27T06:17:00Z,77.00,24.00
2026-02-27T06:18:00Z,77.00,24.54
2026-02-27T06:19:00Z,77.00,24.33
2026-02-27T06:20:00Z,77.00,24.00
2026-02-27T06:21:00Z,77.00,24.41
2026-02-27T06:22:00Z,77.00,24.06
2026-02-27T06:23:00Z,77.00,24.32
2026-02-27T06:24:00Z,77.61,26.56
2026-02-27T06:25:00Z,76.24,26.59
2026-02-27T06:26:00Z,75.60,26.52
2026-02-27T06:27:00Z,75.13,27.28
2026-02-27T06:28:00Z,73.66,30.22
2026-02-27T06:29:00Z,73.36,29.93
2026-02-27T06:30:00Z,72.90,29.05
2026-02-27T06:31:00Z,73.44,26.57
2026-02-27T06:32:00Z,75.91,26.76
2026-02-27T06:33:00Z,75.16,27.91
2026-02-27T06:34:00Z,71.18,28.75
2026-02-27T06:35:00Z,74.75,28.49
2026-02-27T06:36:00Z,72.98,28.89
2026-02-27T06:37:00Z,74.23,28.49
2026-02-27T06:38:00Z,74.88,27.95
2026-02-27T06:39:00Z,74.76,27.99
2026-02-27T06:40:00Z,74.50,26.87
2026-02-27T06:41:00Z,76.74,24.91
2026-02-27T06:42:00Z,82.04,21.39
2026-02-27T06:43:00Z,81.19,21.04
2026-02-27T06:44:00Z,80.63,21.05
2026-02-27T06:45:00Z,80.01,22.79
2026-02-27T06:46:00Z,76.40,25.57
2026-02-27T06:47:00Z,79.45,22.89
2026-02-27T06:48:00Z,81.71,19.50
2026-02-27T06:49:00Z,85.15,15.50
2026-02-27T06:50:00Z,88.47,12.34
2026-02-27T06:51:00Z,90.69,10.40
2026-02-27T06:52:00Z,90.27,10.95
2026-02-27T06:53:00Z,91.00,11.08
2026-02-27T06:54:00Z,91.82,9.14
2026-02-27T06:55:00Z,93.46,7.17
2026-02-27T06:56:00Z,94.15,6.94
2026-02-27T06:57:00Z,93.40,8.60
2026-02-27T06:58:00Z,90.96,10.52
2026-02-27T06:59:00Z,90.59,11.58
2026-02-27T07:00:00Z,91.24,10.41
2026-02-27T07:01:00Z,93.53,7.85
2026-02-27T07:02:00Z,93.87,7.10
2026-02-27T07:03:00Z,92.43,10.96
2026-02-27T07:04:00Z,91.98,9.80
2026-02-27T07:05:00Z,90.58,10.48
2026-02-27T07:06:00Z,90.75,10.42
2026-02-27T07:07:00Z,91.26,10.70
2026-02-27T07:08:00Z,90.89,11.37
2026-02-27T07:09:00Z,90.97,11.06
2026-02-27T07:10:00Z,89.99,11.06
2026-02-27T07:11:00Z,89.96,11.24
2026-02-27T07:12:00Z,90.62,11.24
2026-02-27T07:13:00Z,90.56,10.99
2026-02-27T07:14:00Z,89.32,14.38
2026-02-27T07:15:00Z,86.61,15.95
2026-02-27T07:16:00Z,85.26,16.69
2026-02-27T07:17:00Z,89.68,13.18
2026-02-27T07:18:00Z,88.90,13.30
2026-02-27T07:19:00Z,88.13,14.26
2026-02-27T07:20:00Z,90.70,10.09
2026-02-27T07:21:00Z,93.29,7.03
2026-02-27T07:22:00Z,95.09,6.13
2026-02-27T07:23:00Z,95.70,5.12
2026-02-27T07:24:00Z,95.95,4.17
2026-02-27T07:25:00Z,94.35,6.77
2026-02-27T07:26:00Z,93.61,10.62
2026-02-27T07:27:00Z,94.12,5.93
2026-02-27T07:28:00Z,92.24,10.85
2026-02-27T07:29:00Z,88.29,17.78
2026-02-27T07:30:00Z,84.25,15.00
2026-02-27T07:31:00Z,83.30,17.95
2026-02-27T07:32:00Z,85.45,15.46
2026-02-27T07:33:00Z,87.32,11.89
2026-02-27T07:34:00Z,92.45,7.44
2026-02-27T07:35:00Z,93.95,7.10
2026-02-27T07:36:00Z,93.58,7.91
2026-02-27T07:37:00Z,93.14,8.28
2026-02-27T07:38:00Z,95.11,5.74
2026-02-27T07:39:00Z,96.00,3.34
2026-02-27T07:40:00Z,96.11,4.37
2026-02-27T07:41:00Z,93.87,6.43
2026-02-27T07:42:00Z,93.91,6.71
2026-02-27T07:43:00Z,94.95,5.96
2026-02-27T07:44:00Z,95.14,6.36
2026-02-27T07:45:00Z,92.10,9.95
2026-02-27T07:46:00Z,92.65,7.54
2026-02-27T07:47:00Z,93.19,6.27
2026-02-27T07:48:00Z,90.15,11.90
2026-02-27T07:49:00Z,90.77,10.70
2026-02-27T07:50:00Z,93.15,6.61
2026-02-27T07:51:00Z,95.13,4.82
2026-02-27T07:52:00Z,95.43,5.26
2026-02-27T07:53:00Z,95.58,4.50
2026-02-27T07:54:00Z,95.73,4.78
2026-02-27T07:55:00Z,95.31,6.26
2026-02-27T07:56:00Z,94.21,6.23
2026-02-27T07:57:00Z,94.21,7.07
2026-02-27T07:58:00Z,95.59,4.64
2026-02-27T07:59:00Z,96.89,2.16
2026-02-27T08:00:00Z,97.97,2.03
2026-02-27T08:01:00Z,97.96,3.55
2026-02-27T08:02:00Z,98.95,1.32
2026-02-27T08:03:00Z,99.00,1.00
2026-02-27T08:04:00Z,99.00,1.00
2026-02-27T08:05:00Z,99.00,1.00
2026-02-27T08:06:00Z,99.00,1.00
2026-02-27T08:07:00Z,99.00,1.00
2026-02-27T08:08:00Z,99.00,1.00
2026-02-27T08:09:00Z,99.00,1.00
2026-02-27T08:11:00Z,99.00,1.00
2026-02-27T08:12:00Z,99.00,1.00
