# event_ticker=KXATPCHALLENGERMATCH-26APR18BOLYUN
# final_score=7-5 6-2
# score_resolution=5-7 2-6
# match_winner=Yunchaokete Bu
# fav_player=Alex Bolt
# dog_player=Yunchaokete Bu
# kalshi_date=2026-04-18
timestamp,Alex Bolt,Yunchaokete Bu
2026-04-17T20:01:00Z,37.00,
2026-04-17T20:05:00Z,37.00,65.00
2026-04-17T20:16:00Z,37.00,65.00
2026-04-17T20:51:00Z,37.00,65.00
2026-04-17T21:03:00Z,38.00,65.00
2026-04-17T21:15:00Z,38.00,64.00
2026-04-17T21:17:00Z,38.00,64.00
2026-04-17T21:20:00Z,38.00,64.00
2026-04-17T21:24:00Z,38.00,64.00
2026-04-17T21:26:00Z,38.00,64.00
2026-04-17T21:29:00Z,38.00,64.00
2026-04-17T21:33:00Z,38.00,64.00
2026-04-17T21:35:00Z,38.00,64.00
2026-04-17T21:36:00Z,38.00,64.00
2026-04-17T21:40:00Z,38.00,64.00
2026-04-17T21:48:00Z,38.00,64.00
2026-04-17T21:50:00Z,38.00,64.00
2026-04-17T21:51:00Z,38.00,64.00
2026-04-17T21:52:00Z,38.00,63.00
2026-04-17T21:54:00Z,38.00,64.00
2026-04-17T21:57:00Z,38.00,64.00
2026-04-17T22:06:00Z,38.00,64.00
2026-04-17T22:09:00Z,38.00,64.00
2026-04-17T22:11:00Z,38.00,64.00
2026-04-17T22:12:00Z,38.00,64.00
2026-04-17T22:18:00Z,38.00,64.00
2026-04-17T22:19:00Z,38.00,64.00
2026-04-17T22:20:00Z,36.03,64.00
2026-04-17T22:26:00Z,35.00,64.00
2026-04-17T22:43:00Z,37.00,64.00
2026-04-17T23:03:00Z,37.00,64.00
2026-04-17T23:05:00Z,37.00,64.00
2026-04-17T23:07:00Z,37.00,64.18
2026-04-17T23:24:00Z,37.00,65.00
2026-04-17T23:27:00Z,37.00,65.00
2026-04-17T23:32:00Z,37.00,65.00
2026-04-17T23:53:00Z,37.00,65.00
2026-04-18T00:10:00Z,37.00,65.00
2026-04-18T00:16:00Z,37.00,65.00
2026-04-18T00:30:00Z,36.00,65.00
2026-04-18T00:43:00Z,36.00,65.00
2026-04-18T00:48:00Z,36.00,65.00
2026-04-18T01:04:00Z,36.00,65.00
2026-04-18T01:09:00Z,36.00,64.00
2026-04-18T01:11:00Z,37.00,64.00
2026-04-18T01:12:00Z,37.00,64.00
2026-04-18T01:15:00Z,37.00,64.00
2026-04-18T01:18:00Z,37.00,64.00
2026-04-18T01:23:00Z,37.00,64.00
2026-04-18T01:24:00Z,37.00,65.00
2026-04-18T01:25:00Z,37.00,65.00
2026-04-18T01:26:00Z,37.00,65.00
2026-04-18T01:32:00Z,37.00,65.00
2026-04-18T01:36:00Z,37.00,65.00
2026-04-18T01:37:00Z,37.00,65.00
2026-04-18T01:42:00Z,37.00,65.00
2026-04-18T01:47:00Z,37.00,63.00
2026-04-18T01:52:00Z,37.00,63.00
2026-04-18T01:57:00Z,37.00,63.00
2026-04-18T02:02:00Z,37.00,64.00
2026-04-18T02:06:00Z,37.00,64.00
2026-04-18T02:07:00Z,37.00,64.00
2026-04-18T02:10:00Z,37.00,64.00
2026-04-18T02:12:00Z,37.00,64.00
2026-04-18T02:13:00Z,37.00,64.00
2026-04-18T02:17:00Z,37.00,64.00
2026-04-18T02:19:00Z,37.00,64.00
2026-04-18T02:22:00Z,36.00,64.00
2026-04-18T02:24:00Z,36.00,65.00
2026-04-18T02:26:00Z,36.00,65.00
2026-04-18T02:30:00Z,37.00,65.00
2026-04-18T02:33:00Z,37.00,65.00
2026-04-18T02:34:00Z,37.00,65.00
2026-04-18T02:43:00Z,37.00,65.00
2026-04-18T02:48:00Z,37.00,65.00
2026-04-18T02:49:00Z,37.00,65.00
2026-04-18T02:50:00Z,37.00,65.00
2026-04-18T02:53:00Z,35.00,65.00
2026-04-18T02:56:00Z,37.00,65.00
2026-04-18T02:57:00Z,37.00,65.00
2026-04-18T02:58:00Z,37.00,65.00
2026-04-18T02:59:00Z,37.00,65.00
2026-04-18T03:05:00Z,37.00,65.00
2026-04-18T03:07:00Z,37.00,65.00
2026-04-18T03:13:00Z,35.00,65.00
2026-04-18T03:19:00Z,35.00,65.00
2026-04-18T03:20:00Z,37.00,65.00
2026-04-18T03:25:00Z,37.00,65.00
2026-04-18T03:28:00Z,35.00,65.00
2026-04-18T03:30:00Z,35.00,65.00
2026-04-18T03:34:00Z,35.00,65.00
2026-04-18T03:35:00Z,37.00,66.00
2026-04-18T03:37:00Z,37.00,66.00
2026-04-18T03:39:00Z,37.00,66.00
2026-04-18T03:40:00Z,37.00,66.00
2026-04-18T03:46:00Z,37.00,66.00
2026-04-18T03:49:00Z,37.00,66.00
2026-04-18T03:50:00Z,37.00,66.00
2026-04-18T03:51:00Z,37.00,66.00
2026-04-18T03:54:00Z,37.00,66.00
2026-04-18T03:56:00Z,37.00,66.00
2026-04-18T03:57:00Z,37.00,65.00
2026-04-18T04:02:00Z,37.00,65.00
2026-04-18T04:08:00Z,37.00,65.00
2026-04-18T04:11:00Z,37.00,65.00
2026-04-18T04:12:00Z,37.00,65.00
2026-04-18T04:13:00Z,37.00,65.00
2026-04-18T04:14:00Z,37.00,63.60
2026-04-18T04:26:00Z,37.00,65.00
2026-04-18T04:27:00Z,37.00,65.00
2026-04-18T04:28:00Z,37.00,65.00
2026-04-18T04:29:00Z,37.00,65.00
2026-04-18T04:31:00Z,37.00,65.00
2026-04-18T04:33:00Z,37.00,65.00
2026-04-18T04:35:00Z,37.00,65.00
2026-04-18T04:43:00Z,37.00,65.00
2026-04-18T04:47:00Z,37.00,65.00
2026-04-18T04:48:00Z,37.00,65.00
2026-04-18T04:49:00Z,37.00,65.00
2026-04-18T04:50:00Z,37.00,65.00
2026-04-18T04:51:00Z,37.00,65.00
2026-04-18T04:52:00Z,36.02,66.60
2026-04-18T04:53:00Z,36.02,68.00
2026-04-18T04:54:00Z,36.00,68.00
2026-04-18T04:55:00Z,36.00,67.00
2026-04-18T04:56:00Z,34.87,67.00
2026-04-18T04:58:00Z,34.87,67.00
2026-04-18T04:59:00Z,35.00,67.00
2026-04-18T05:00:00Z,35.00,67.00
2026-04-18T05:01:00Z,35.00,67.00
2026-04-18T05:02:00Z,35.00,67.00
2026-04-18T05:03:00Z,35.00,67.00
2026-04-18T05:04:00Z,35.00,67.00
2026-04-18T05:05:00Z,35.00,67.00
2026-04-18T05:07:00Z,35.00,67.00
2026-04-18T05:08:00Z,35.00,67.00
2026-04-18T05:10:00Z,35.00,67.00
2026-04-18T05:11:00Z,35.00,67.00
2026-04-18T05:13:00Z,35.00,67.00
2026-04-18T05:14:00Z,35.00,67.00
2026-04-18T05:15:00Z,34.74,67.00
2026-04-18T05:16:00Z,35.00,67.00
2026-04-18T05:17:00Z,35.00,67.00
2026-04-18T05:18:00Z,35.00,67.00
2026-04-18T05:19:00Z,35.00,67.00
2026-04-18T05:20:00Z,35.00,67.00
2026-04-18T05:21:00Z,35.00,67.00
2026-04-18T05:22:00Z,35.00,67.00
2026-04-18T05:23:00Z,35.00,67.00
2026-04-18T05:24:00Z,35.00,67.00
2026-04-18T05:25:00Z,35.00,67.00
2026-04-18T05:26:00Z,35.00,67.00
2026-04-18T05:27:00Z,34.00,67.00
2026-04-18T05:28:00Z,35.00,67.25
2026-04-18T05:29:00Z,35.00,67.00
2026-04-18T05:30:00Z,35.00,67.00
2026-04-18T05:31:00Z,35.00,66.39
2026-04-18T05:32:00Z,35.47,67.00
2026-04-18T05:33:00Z,36.00,67.00
2026-04-18T05:34:00Z,36.00,67.00
2026-04-18T05:35:00Z,36.00,67.00
2026-04-18T05:36:00Z,36.00,67.00
2026-04-18T05:37:00Z,36.00,67.00
2026-04-18T05:38:00Z,36.00,67.00
2026-04-18T05:40:00Z,35.42,67.00
2026-04-18T05:41:00Z,35.42,66.00
2026-04-18T05:43:00Z,36.00,66.00
2026-04-18T05:44:00Z,36.00,66.00
2026-04-18T05:45:00Z,36.00,66.00
2026-04-18T05:49:00Z,35.31,66.00
2026-04-18T05:50:00Z,36.00,66.00
2026-04-18T05:51:00Z,36.00,66.00
2026-04-18T05:52:00Z,36.00,64.42
2026-04-18T05:54:00Z,36.00,66.00
2026-04-18T05:55:00Z,36.00,66.00
2026-04-18T05:57:00Z,36.00,66.00
2026-04-18T05:58:00Z,36.00,66.00
2026-04-18T05:59:00Z,36.00,66.00
2026-04-18T06:01:00Z,36.00,66.00
2026-04-18T06:04:00Z,36.00,66.00
2026-04-18T06:06:00Z,36.00,66.00
2026-04-18T06:07:00Z,36.00,64.48
2026-04-18T06:08:00Z,36.00,64.39
2026-04-18T06:09:00Z,36.00,66.00
2026-04-18T06:10:00Z,36.00,66.00
2026-04-18T06:11:00Z,36.00,66.00
2026-04-18T06:12:00Z,35.92,66.72
2026-04-18T06:13:00Z,35.00,67.00
2026-04-18T06:14:00Z,34.00,67.54
2026-04-18T06:15:00Z,34.00,68.00
2026-04-18T06:16:00Z,34.00,69.00
2026-04-18T06:17:00Z,34.00,68.00
2026-04-18T06:18:00Z,34.00,68.00
2026-04-18T06:19:00Z,33.00,68.00
2026-04-18T06:20:00Z,34.00,68.00
2026-04-18T06:21:00Z,34.00,68.00
2026-04-18T06:22:00Z,34.00,67.00
2026-04-18T06:23:00Z,34.00,68.14
2026-04-18T06:24:00Z,34.00,68.04
2026-04-18T06:25:00Z,34.00,68.00
2026-04-18T06:26:00Z,34.00,68.00
2026-04-18T06:28:00Z,34.00,68.00
2026-04-18T06:29:00Z,34.00,68.00
2026-04-18T06:30:00Z,34.00,67.54
2026-04-18T06:31:00Z,34.00,68.00
2026-04-18T06:32:00Z,33.00,68.00
2026-04-18T06:33:00Z,34.00,68.00
2026-04-18T06:34:00Z,34.00,68.00
2026-04-18T06:35:00Z,34.00,68.00
2026-04-18T06:37:00Z,34.00,66.00
2026-04-18T06:38:00Z,34.00,66.00
2026-04-18T06:40:00Z,34.00,67.00
2026-04-18T06:41:00Z,34.00,67.00
2026-04-18T06:42:00Z,34.00,67.00
2026-04-18T06:43:00Z,34.00,67.00
2026-04-18T06:44:00Z,34.00,67.62
2026-04-18T06:45:00Z,34.00,68.00
2026-04-18T06:47:00Z,34.00,68.00
2026-04-18T06:48:00Z,34.00,68.00
2026-04-18T06:49:00Z,33.99,68.00
2026-04-18T06:50:00Z,33.72,68.00
2026-04-18T06:51:00Z,35.00,68.00
2026-04-18T06:52:00Z,35.00,68.00
2026-04-18T06:53:00Z,35.00,68.00
2026-04-18T06:54:00Z,34.00,68.00
2026-04-18T06:55:00Z,34.48,68.00
2026-04-18T06:56:00Z,34.00,68.00
2026-04-18T06:57:00Z,35.54,67.00
2026-04-18T06:58:00Z,35.93,67.00
2026-04-18T06:59:00Z,36.00,66.63
2026-04-18T07:00:00Z,36.00,66.00
2026-04-18T07:01:00Z,36.00,66.00
2026-04-18T07:02:00Z,36.81,66.00
2026-04-18T07:03:00Z,35.95,66.00
2026-04-18T07:04:00Z,37.00,64.51
2026-04-18T07:05:00Z,37.00,65.00
2026-04-18T07:06:00Z,37.02,65.00
2026-04-18T07:07:00Z,37.72,64.67
2026-04-18T07:08:00Z,38.00,64.85
2026-04-18T07:09:00Z,38.00,64.44
2026-04-18T07:10:00Z,38.00,64.91
2026-04-18T07:11:00Z,38.00,64.91
2026-04-18T07:12:00Z,38.00,65.00
2026-04-18T07:13:00Z,38.00,65.00
2026-04-18T07:14:00Z,38.00,65.00
2026-04-18T07:15:00Z,38.00,65.00
2026-04-18T07:16:00Z,38.00,65.00
2026-04-18T07:17:00Z,38.00,65.00
2026-04-18T07:18:00Z,38.00,65.00
2026-04-18T07:19:00Z,38.00,65.00
2026-04-18T07:20:00Z,37.04,64.99
2026-04-18T07:21:00Z,37.88,64.97
2026-04-18T07:22:00Z,38.00,64.00
2026-04-18T07:23:00Z,38.00,64.93
2026-04-18T07:24:00Z,38.00,65.00
2026-04-18T07:25:00Z,38.00,65.00
2026-04-18T07:26:00Z,38.00,65.00
2026-04-18T07:27:00Z,38.00,65.00
2026-04-18T07:28:00Z,38.00,65.00
2026-04-18T07:29:00Z,38.00,65.00
2026-04-18T07:30:00Z,38.00,65.00
2026-04-18T07:31:00Z,38.00,64.00
2026-04-18T07:32:00Z,38.01,63.50
2026-04-18T07:33:00Z,38.75,63.50
2026-04-18T07:34:00Z,38.00,64.38
2026-04-18T07:35:00Z,39.94,64.38
2026-04-18T07:36:00Z,41.12,61.34
2026-04-18T07:37:00Z,42.75,58.68
2026-04-18T07:38:00Z,43.39,58.96
2026-04-18T07:39:00Z,46.26,54.71
2026-04-18T07:40:00Z,46.86,54.06
2026-04-18T07:41:00Z,49.28,54.09
2026-04-18T07:42:00Z,56.70,53.04
2026-04-18T07:43:00Z,46.15,51.07
2026-04-18T07:44:00Z,42.70,57.98
2026-04-18T07:45:00Z,46.47,54.01
2026-04-18T07:46:00Z,45.45,54.12
2026-04-18T07:47:00Z,47.97,53.98
2026-04-18T07:48:00Z,48.60,53.50
2026-04-18T07:49:00Z,45.93,55.12
2026-04-18T07:50:00Z,44.08,55.51
2026-04-18T07:51:00Z,43.94,57.31
2026-04-18T07:52:00Z,43.50,58.26
2026-04-18T07:53:00Z,41.77,60.42
2026-04-18T07:54:00Z,42.71,61.58
2026-04-18T07:55:00Z,46.31,56.80
2026-04-18T07:56:00Z,46.34,53.94
2026-04-18T07:57:00Z,46.66,52.49
2026-04-18T07:58:00Z,48.21,52.70
2026-04-18T07:59:00Z,45.53,55.81
2026-04-18T08:00:00Z,46.31,56.27
2026-04-18T08:01:00Z,44.23,59.09
2026-04-18T08:02:00Z,38.18,61.57
2026-04-18T08:03:00Z,31.78,70.45
2026-04-18T08:04:00Z,30.93,69.91
2026-04-18T08:05:00Z,36.68,63.10
2026-04-18T08:06:00Z,45.16,56.03
2026-04-18T08:07:00Z,45.43,55.98
2026-04-18T08:08:00Z,41.50,59.64
2026-04-18T08:09:00Z,40.31,62.51
2026-04-18T08:10:00Z,42.37,60.37
2026-04-18T08:11:00Z,39.88,61.91
2026-04-18T08:12:00Z,39.02,59.96
2026-04-18T08:13:00Z,44.08,57.00
