# event_ticker=KXATPMATCH-26APR29FILLEH
# final_score=6-3 6-4
# match_winner=Arthur Fils
# fav_player=Arthur Fils
# dog_player=Jiri Lehecka
# kalshi_date=2026-04-29
timestamp,Arthur Fils,Jiri Lehecka
2026-04-29T08:08:00Z,62.00,39.00
2026-04-29T08:12:00Z,62.00,39.00
2026-04-29T08:16:00Z,62.00,39.00
2026-04-29T08:21:00Z,62.00,39.00
2026-04-29T08:25:00Z,61.00,39.00
2026-04-29T08:26:00Z,61.00,39.00
2026-04-29T08:27:00Z,62.00,39.72
2026-04-29T08:28:00Z,62.00,39.72
2026-04-29T08:31:00Z,62.00,40.00
2026-04-29T08:35:00Z,62.00,40.00
2026-04-29T08:36:00Z,62.00,40.00
2026-04-29T08:38:00Z,62.00,40.00
2026-04-29T08:39:00Z,62.00,40.00
2026-04-29T08:41:00Z,61.00,40.00
2026-04-29T08:42:00Z,61.00,40.00
2026-04-29T08:44:00Z,62.00,40.00
2026-04-29T08:46:00Z,62.00,40.00
2026-04-29T08:49:00Z,62.00,40.00
2026-04-29T08:50:00Z,62.00,40.00
2026-04-29T08:51:00Z,62.00,40.00
2026-04-29T08:52:00Z,62.00,40.00
2026-04-29T09:02:00Z,62.00,37.55
2026-04-29T09:07:00Z,62.00,37.55
2026-04-29T09:09:00Z,62.00,37.55
2026-04-29T09:10:00Z,62.00,39.00
2026-04-29T09:12:00Z,62.00,39.00
2026-04-29T09:13:00Z,62.00,39.00
2026-04-29T09:16:00Z,62.00,39.00
2026-04-29T09:21:00Z,62.00,39.47
2026-04-29T09:37:00Z,62.00,40.00
2026-04-29T09:40:00Z,62.00,40.00
2026-04-29T09:41:00Z,62.00,40.00
2026-04-29T09:43:00Z,62.00,40.00
2026-04-29T09:44:00Z,62.16,40.00
2026-04-29T09:46:00Z,61.00,40.00
2026-04-29T09:59:00Z,63.00,40.00
2026-04-29T10:00:00Z,63.00,40.00
2026-04-29T10:02:00Z,63.00,40.00
2026-04-29T10:03:00Z,63.00,40.00
2026-04-29T10:06:00Z,63.00,40.00
2026-04-29T10:12:00Z,63.00,40.00
2026-04-29T10:13:00Z,63.00,40.00
2026-04-29T10:14:00Z,63.00,39.00
2026-04-29T10:15:00Z,63.00,39.00
2026-04-29T10:21:00Z,63.00,39.00
2026-04-29T10:23:00Z,63.00,39.00
2026-04-29T10:29:00Z,63.00,39.00
2026-04-29T10:34:00Z,63.00,39.00
2026-04-29T10:41:00Z,63.00,39.00
2026-04-29T10:43:00Z,62.00,39.00
2026-04-29T10:47:00Z,63.00,39.00
2026-04-29T10:50:00Z,63.00,39.00
2026-04-29T10:52:00Z,63.00,39.00
2026-04-29T10:53:00Z,63.00,37.00
2026-04-29T10:54:00Z,63.00,37.00
2026-04-29T10:59:00Z,63.00,37.00
2026-04-29T11:00:00Z,63.00,37.00
2026-04-29T11:01:00Z,63.00,37.00
2026-04-29T11:05:00Z,63.00,39.00
2026-04-29T11:06:00Z,63.00,39.00
2026-04-29T11:12:00Z,63.00,39.00
2026-04-29T11:15:00Z,63.00,39.00
2026-04-29T11:18:00Z,63.00,39.00
2026-04-29T11:25:00Z,63.00,39.00
2026-04-29T11:26:00Z,63.00,39.00
2026-04-29T11:27:00Z,63.00,39.00
2026-04-29T11:29:00Z,63.00,39.00
