# event_ticker=KXATPMATCH-26JUN12SHESHI
# final_score=4-6 6-3 6-4
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Sho Shimabukuro
# kalshi_date=2026-06-12
timestamp,Ben Shelton,Sho Shimabukuro
2026-06-12T23:40:00Z,47.00,52.00
2026-06-12T23:41:00Z,45.83,52.00
2026-06-12T23:42:00Z,47.00,52.73
2026-06-12T23:43:00Z,46.00,52.73
2026-06-12T23:44:00Z,46.00,52.00
2026-06-12T23:45:00Z,46.00,52.00
2026-06-12T23:46:00Z,45.07,52.00
2026-06-12T23:47:00Z,45.07,54.00
2026-06-12T23:48:00Z,45.07,52.00
2026-06-12T23:49:00Z,47.00,52.00
2026-06-12T23:50:00Z,46.24,53.00
2026-06-12T23:51:00Z,46.00,54.00
2026-06-12T23:52:00Z,47.00,53.00
2026-06-12T23:53:00Z,46.00,54.00
2026-06-12T23:55:00Z,46.86,54.00
2026-06-12T23:56:00Z,47.00,54.00
2026-06-12T23:57:00Z,46.83,54.00
2026-06-12T23:58:00Z,46.83,53.00
2026-06-12T23:59:00Z,46.21,53.00
2026-06-13T00:00:00Z,46.00,53.00
2026-06-13T00:01:00Z,46.00,52.18
2026-06-13T00:02:00Z,46.00,52.00
2026-06-13T00:03:00Z,47.00,54.00
2026-06-13T00:04:00Z,46.25,52.00
2026-06-13T00:05:00Z,46.00,52.00
2026-06-13T00:06:00Z,46.09,54.00
2026-06-13T00:07:00Z,47.00,54.00
2026-06-13T00:10:00Z,47.00,54.00
2026-06-13T00:11:00Z,46.99,53.29
2026-06-13T00:14:00Z,46.99,52.00
2026-06-13T00:15:00Z,46.00,52.00
2026-06-13T00:16:00Z,46.00,54.00
2026-06-13T00:17:00Z,47.00,54.00
2026-06-13T00:18:00Z,46.00,52.00
2026-06-13T00:19:00Z,47.00,54.00
2026-06-13T00:20:00Z,46.00,54.00
2026-06-13T00:21:00Z,46.00,52.00
2026-06-13T00:22:00Z,46.00,52.00
2026-06-13T00:23:00Z,46.00,52.00
2026-06-13T00:24:00Z,46.00,52.48
2026-06-13T00:25:00Z,46.00,52.48
2026-06-13T00:26:00Z,46.00,52.00
2026-06-13T00:27:00Z,46.49,52.00
2026-06-13T00:28:00Z,47.00,52.00
2026-06-13T00:29:00Z,46.37,52.00
2026-06-13T00:30:00Z,47.00,52.00
2026-06-13T00:31:00Z,47.00,52.00
2026-06-13T00:32:00Z,46.00,52.00
2026-06-13T00:33:00Z,46.10,52.00
2026-06-13T00:34:00Z,46.00,52.00
2026-06-13T00:36:00Z,47.00,52.00
2026-06-13T00:37:00Z,47.00,53.00
2026-06-13T00:38:00Z,46.00,52.51
2026-06-13T00:39:00Z,46.48,52.51
2026-06-13T00:41:00Z,46.42,52.81
2026-06-13T00:42:00Z,46.42,53.00
2026-06-13T00:43:00Z,47.00,53.00
2026-06-13T00:44:00Z,47.00,52.00
2026-06-13T00:46:00Z,47.00,53.00
2026-06-13T00:47:00Z,46.00,52.00
2026-06-13T00:48:00Z,46.48,52.00
2026-06-13T00:49:00Z,46.67,52.00
2026-06-13T00:50:00Z,46.67,52.00
2026-06-13T00:51:00Z,46.01,54.00
2026-06-13T00:52:00Z,44.79,53.33
2026-06-13T00:53:00Z,46.00,53.33
2026-06-13T00:55:00Z,46.00,54.00
2026-06-13T00:57:00Z,46.01,54.00
2026-06-13T00:58:00Z,46.03,54.00
2026-06-13T00:59:00Z,47.00,53.00
2026-06-13T01:00:00Z,47.00,54.00
2026-06-13T01:01:00Z,46.09,53.00
2026-06-13T01:02:00Z,46.11,53.00
2026-06-13T01:04:00Z,46.11,54.00
2026-06-13T01:05:00Z,46.67,54.00
2026-06-13T01:06:00Z,46.00,54.00
2026-06-13T01:10:00Z,47.00,54.00
2026-06-13T01:12:00Z,46.00,54.00
2026-06-13T01:13:00Z,46.00,53.00
2026-06-13T01:14:00Z,47.00,53.00
2026-06-13T01:15:00Z,47.00,53.00
2026-06-13T01:16:00Z,46.16,53.00
2026-06-13T01:17:00Z,46.00,53.00
2026-06-13T01:18:00Z,46.11,53.00
2026-06-13T01:19:00Z,46.00,53.00
2026-06-13T01:20:00Z,46.00,53.00
2026-06-13T01:21:00Z,47.00,52.54
2026-06-13T01:22:00Z,47.00,52.08
2026-06-13T01:23:00Z,46.17,54.00
2026-06-13T01:24:00Z,47.20,54.00
2026-06-13T01:25:00Z,46.00,54.00
2026-06-13T01:26:00Z,46.00,52.00
2026-06-13T01:27:00Z,48.00,52.00
2026-06-13T01:28:00Z,47.66,52.00
2026-06-13T01:29:00Z,47.00,53.00
2026-06-13T01:30:00Z,48.00,52.12
2026-06-13T01:31:00Z,47.00,52.00
2026-06-13T01:32:00Z,47.00,52.00
2026-06-13T01:34:00Z,47.17,53.00
2026-06-13T01:35:00Z,47.36,52.00
2026-06-13T01:37:00Z,48.00,52.00
2026-06-13T01:38:00Z,47.95,52.00
2026-06-13T01:39:00Z,47.02,52.00
2026-06-13T01:40:00Z,47.00,52.00
2026-06-13T01:41:00Z,47.00,52.00
2026-06-13T01:42:00Z,47.33,53.00
2026-06-13T01:43:00Z,47.33,53.00
2026-06-13T01:46:00Z,48.00,53.00
2026-06-13T01:47:00Z,48.00,53.00
2026-06-13T01:48:00Z,48.00,52.33
2026-06-13T01:51:00Z,47.00,52.00
2026-06-13T01:52:00Z,47.00,52.00
2026-06-13T01:53:00Z,47.16,52.00
2026-06-13T01:54:00Z,48.00,52.00
2026-06-13T01:55:00Z,47.00,52.00
2026-06-13T01:56:00Z,47.96,53.00
2026-06-13T01:57:00Z,48.00,53.00
2026-06-13T01:58:00Z,48.00,52.00
2026-06-13T02:00:00Z,47.66,52.00
2026-06-13T02:01:00Z,47.85,52.01
2026-06-13T02:02:00Z,47.99,52.01
2026-06-13T02:03:00Z,47.78,53.00
2026-06-13T02:04:00Z,47.80,53.00
2026-06-13T02:05:00Z,48.00,52.74
2026-06-13T02:06:00Z,48.00,52.74
2026-06-13T02:07:00Z,48.00,52.74
2026-06-13T02:09:00Z,48.00,52.00
2026-06-13T02:10:00Z,46.39,52.00
2026-06-13T02:11:00Z,46.33,54.00
2026-06-13T02:12:00Z,46.33,54.00
2026-06-13T02:13:00Z,46.88,54.00
2026-06-13T02:14:00Z,46.88,54.00
2026-06-13T02:15:00Z,47.00,54.00
2026-06-13T02:16:00Z,46.00,54.00
2026-06-13T02:18:00Z,46.38,53.42
2026-06-13T02:19:00Z,47.00,53.00
2026-06-13T02:20:00Z,46.00,54.00
2026-06-13T02:21:00Z,47.00,54.00
2026-06-13T02:22:00Z,46.99,54.00
2026-06-13T02:23:00Z,48.00,54.00
2026-06-13T02:24:00Z,48.00,52.00
2026-06-13T02:25:00Z,47.00,52.81
2026-06-13T02:26:00Z,48.00,52.81
2026-06-13T02:27:00Z,47.00,52.83
2026-06-13T02:28:00Z,47.66,52.83
2026-06-13T02:29:00Z,48.00,53.00
2026-06-13T02:30:00Z,48.00,53.00
2026-06-13T02:31:00Z,48.00,53.00
2026-06-13T02:32:00Z,47.00,53.00
2026-06-13T02:35:00Z,48.00,53.00
2026-06-13T02:36:00Z,48.00,52.00
2026-06-13T02:37:00Z,47.25,52.72
2026-06-13T02:38:00Z,47.25,53.00
2026-06-13T02:39:00Z,48.00,53.00
2026-06-13T02:40:00Z,48.00,53.00
2026-06-13T02:43:00Z,47.95,52.00
2026-06-13T02:44:00Z,47.95,53.00
2026-06-13T02:45:00Z,47.18,53.00
2026-06-13T02:46:00Z,47.04,53.00
2026-06-13T02:47:00Z,48.00,53.00
2026-06-13T02:48:00Z,47.00,53.00
2026-06-13T02:49:00Z,48.00,53.00
2026-06-13T02:50:00Z,47.01,53.00
2026-06-13T02:51:00Z,48.00,53.00
2026-06-13T02:52:00Z,47.95,53.00
2026-06-13T02:53:00Z,48.00,53.00
2026-06-13T02:54:00Z,48.00,53.00
2026-06-13T02:55:00Z,48.00,52.00
2026-06-13T02:56:00Z,47.95,52.00
2026-06-13T02:57:00Z,48.00,52.00
2026-06-13T02:58:00Z,48.00,53.00
2026-06-13T02:59:00Z,47.02,52.00
2026-06-13T03:00:00Z,48.00,52.00
2026-06-13T03:01:00Z,48.00,53.00
2026-06-13T03:02:00Z,47.98,53.00
2026-06-13T03:03:00Z,47.28,53.00
2026-06-13T03:04:00Z,47.28,52.16
2026-06-13T03:05:00Z,47.00,52.16
2026-06-13T03:06:00Z,47.00,53.00
2026-06-13T03:07:00Z,47.10,53.00
2026-06-13T03:08:00Z,48.00,52.00
2026-06-13T03:09:00Z,46.16,53.00
2026-06-13T03:10:00Z,47.93,52.36
2026-06-13T03:11:00Z,48.00,52.24
2026-06-13T03:12:00Z,48.00,53.00
2026-06-13T03:13:00Z,48.00,53.00
2026-06-13T03:14:00Z,48.94,52.51
2026-06-13T03:15:00Z,47.90,53.00
2026-06-13T03:16:00Z,49.00,53.17
2026-06-13T03:17:00Z,49.00,53.17
2026-06-13T03:18:00Z,47.90,53.17
2026-06-13T03:19:00Z,48.69,51.17
2026-06-13T03:20:00Z,48.70,53.43
2026-06-13T03:21:00Z,48.70,54.00
2026-06-13T03:22:00Z,48.23,53.00
2026-06-13T03:23:00Z,48.12,53.00
2026-06-13T03:24:00Z,49.00,54.00
2026-06-13T03:25:00Z,49.00,54.00
2026-06-13T03:26:00Z,49.00,54.00
2026-06-13T03:27:00Z,48.94,54.00
2026-06-13T03:28:00Z,47.72,54.00
2026-06-13T03:29:00Z,47.99,54.00
2026-06-13T03:30:00Z,48.33,54.00
2026-06-13T03:31:00Z,47.96,54.00
2026-06-13T03:32:00Z,48.00,53.00
2026-06-13T03:33:00Z,48.00,53.00
2026-06-13T03:34:00Z,48.00,53.00
2026-06-13T03:35:00Z,48.00,53.00
2026-06-13T03:36:00Z,48.00,51.43
2026-06-13T03:37:00Z,48.00,52.70
2026-06-13T03:38:00Z,48.00,51.00
2026-06-13T03:39:00Z,48.29,51.00
2026-06-13T03:40:00Z,48.26,51.00
2026-06-13T03:41:00Z,49.00,53.00
2026-06-13T03:42:00Z,49.00,51.00
2026-06-13T03:43:00Z,49.00,53.00
2026-06-13T03:44:00Z,49.00,51.00
2026-06-13T03:45:00Z,47.64,51.00
2026-06-13T03:46:00Z,49.00,51.00
2026-06-13T03:47:00Z,45.80,52.00
2026-06-13T03:48:00Z,48.23,53.00
2026-06-13T03:49:00Z,48.00,53.00
2026-06-13T03:50:00Z,48.76,53.00
2026-06-13T03:51:00Z,48.00,53.00
2026-06-13T03:52:00Z,48.35,53.00
2026-06-13T03:53:00Z,47.82,53.00
2026-06-13T03:54:00Z,47.84,53.00
2026-06-13T03:55:00Z,48.00,53.17
2026-06-13T03:56:00Z,48.00,54.00
2026-06-13T03:57:00Z,48.00,54.00
2026-06-13T03:58:00Z,48.00,54.00
2026-06-13T03:59:00Z,48.00,54.00
2026-06-13T04:00:00Z,46.41,52.76
2026-06-13T04:01:00Z,47.91,52.76
2026-06-13T04:02:00Z,48.13,52.00
2026-06-13T04:03:00Z,48.00,52.00
2026-06-13T04:04:00Z,48.00,52.12
2026-06-13T04:05:00Z,48.00,53.00
2026-06-13T04:06:00Z,48.00,53.00
2026-06-13T04:07:00Z,48.58,52.41
2026-06-13T04:08:00Z,48.00,52.00
2026-06-13T04:09:00Z,48.00,52.00
2026-06-13T04:10:00Z,47.95,53.00
2026-06-13T04:11:00Z,48.00,52.00
2026-06-13T04:12:00Z,48.00,52.00
2026-06-13T04:13:00Z,48.00,53.00
2026-06-13T04:14:00Z,48.00,52.97
2026-06-13T04:15:00Z,48.00,52.00
2026-06-13T04:16:00Z,48.00,52.00
2026-06-13T04:17:00Z,48.00,52.01
2026-06-13T04:18:00Z,48.00,52.01
2026-06-13T04:19:00Z,47.02,52.01
2026-06-13T04:20:00Z,48.00,52.01
2026-06-13T04:21:00Z,48.00,53.00
2026-06-13T04:22:00Z,47.98,53.00
2026-06-13T04:23:00Z,47.97,53.00
2026-06-13T04:24:00Z,48.00,52.00
2026-06-13T04:25:00Z,48.00,53.00
2026-06-13T04:26:00Z,48.00,53.00
2026-06-13T04:27:00Z,48.00,53.00
2026-06-13T04:28:00Z,48.00,53.00
2026-06-13T04:29:00Z,48.89,51.06
2026-06-13T04:30:00Z,48.80,52.88
2026-06-13T04:31:00Z,49.00,53.00
2026-06-13T04:32:00Z,48.51,53.00
2026-06-13T04:33:00Z,47.13,53.00
2026-06-13T04:34:00Z,48.00,52.38
2026-06-13T04:35:00Z,48.00,52.38
2026-06-13T04:36:00Z,48.38,53.00
2026-06-13T04:37:00Z,49.00,54.00
2026-06-13T04:38:00Z,49.00,51.00
2026-06-13T04:39:00Z,48.58,53.01
2026-06-13T04:40:00Z,48.57,54.00
2026-06-13T04:41:00Z,48.57,53.72
2026-06-13T04:42:00Z,49.44,54.00
2026-06-13T04:43:00Z,47.36,51.83
2026-06-13T04:44:00Z,48.00,53.00
2026-06-13T04:45:00Z,49.00,53.00
2026-06-13T04:46:00Z,49.00,53.00
2026-06-13T04:47:00Z,47.00,53.00
2026-06-13T04:48:00Z,49.00,53.00
2026-06-13T04:49:00Z,49.00,53.00
2026-06-13T04:50:00Z,49.00,53.00
2026-06-13T04:51:00Z,47.34,53.00
2026-06-13T04:52:00Z,49.00,51.14
2026-06-13T04:53:00Z,49.30,51.01
2026-06-13T04:54:00Z,50.09,51.92
2026-06-13T04:55:00Z,50.98,51.00
2026-06-13T04:56:00Z,51.00,50.75
2026-06-13T04:57:00Z,50.98,50.85
2026-06-13T04:58:00Z,51.13,51.30
2026-06-13T04:59:00Z,52.00,49.49
2026-06-13T05:00:00Z,52.00,50.91
2026-06-13T05:01:00Z,51.87,50.94
2026-06-13T05:02:00Z,52.46,49.02
2026-06-13T05:03:00Z,52.47,49.19
2026-06-13T05:04:00Z,51.96,49.90
2026-06-13T05:05:00Z,52.31,49.14
2026-06-13T05:06:00Z,52.31,47.89
2026-06-13T05:07:00Z,53.00,49.00
2026-06-13T05:08:00Z,52.53,48.87
2026-06-13T05:09:00Z,53.75,48.75
2026-06-13T05:10:00Z,53.00,49.00
2026-06-13T05:11:00Z,52.95,49.00
2026-06-13T05:12:00Z,54.88,48.03
2026-06-13T05:13:00Z,52.73,48.00
2026-06-13T05:14:00Z,52.91,48.66
2026-06-13T05:15:00Z,53.00,48.00
2026-06-13T05:16:00Z,52.74,49.00
2026-06-13T05:17:00Z,53.00,48.02
2026-06-13T05:18:00Z,52.30,48.02
2026-06-13T05:19:00Z,52.32,49.00
2026-06-13T05:20:00Z,53.69,49.76
2026-06-13T05:21:00Z,52.19,49.62
2026-06-13T05:22:00Z,50.25,48.00
2026-06-13T05:23:00Z,51.15,49.88
2026-06-13T05:24:00Z,52.00,49.00
2026-06-13T05:25:00Z,51.91,49.98
2026-06-13T05:26:00Z,49.95,49.00
2026-06-13T05:27:00Z,51.71,50.00
2026-06-13T05:28:00Z,51.63,48.39
2026-06-13T05:29:00Z,52.00,50.00
2026-06-13T05:30:00Z,52.00,49.67
2026-06-13T05:31:00Z,52.00,49.67
2026-06-13T05:32:00Z,51.92,49.67
2026-06-13T05:33:00Z,51.00,49.67
2026-06-13T05:34:00Z,52.00,49.67
2026-06-13T05:35:00Z,52.00,49.68
2026-06-13T05:36:00Z,52.00,48.00
2026-06-13T05:37:00Z,52.00,48.00
2026-06-13T05:38:00Z,53.00,49.00
2026-06-13T05:39:00Z,52.96,50.00
2026-06-13T05:40:00Z,51.02,50.00
2026-06-13T05:41:00Z,52.94,49.00
2026-06-13T05:42:00Z,53.00,49.98
2026-06-13T05:43:00Z,54.41,48.00
2026-06-13T05:44:00Z,51.75,49.00
2026-06-13T05:45:00Z,51.26,48.90
2026-06-13T05:46:00Z,51.26,50.00
2026-06-13T05:47:00Z,52.00,50.00
2026-06-13T05:48:00Z,52.00,49.74
2026-06-13T05:49:00Z,51.00,48.90
2026-06-13T05:50:00Z,51.26,49.95
2026-06-13T05:51:00Z,52.00,50.00
2026-06-13T05:52:00Z,52.00,50.00
2026-06-13T05:53:00Z,50.71,50.00
2026-06-13T05:54:00Z,50.41,50.00
2026-06-13T05:56:00Z,50.76,48.00
2026-06-13T05:57:00Z,51.00,49.99
2026-06-13T05:58:00Z,51.00,49.99
2026-06-13T05:59:00Z,51.00,49.97
2026-06-13T06:00:00Z,52.00,51.00
2026-06-13T06:01:00Z,52.00,51.00
2026-06-13T06:02:00Z,52.00,51.00
2026-06-13T06:03:00Z,52.00,50.71
2026-06-13T06:04:00Z,52.00,49.00
2026-06-13T06:05:00Z,51.96,49.00
2026-06-13T06:06:00Z,52.00,49.00
2026-06-13T06:07:00Z,51.00,50.00
2026-06-13T06:08:00Z,52.00,48.97
2026-06-13T06:09:00Z,49.04,50.00
2026-06-13T06:10:00Z,51.95,50.00
2026-06-13T06:11:00Z,51.04,50.00
2026-06-13T06:12:00Z,50.13,50.00
2026-06-13T06:13:00Z,52.00,50.00
2026-06-13T06:14:00Z,49.17,49.00
2026-06-13T06:15:00Z,52.00,49.00
2026-06-13T06:16:00Z,49.99,49.00
2026-06-13T06:17:00Z,51.00,49.00
2026-06-13T06:18:00Z,49.33,49.00
2026-06-13T06:19:00Z,50.59,51.15
2026-06-13T06:20:00Z,51.00,52.00
2026-06-13T06:21:00Z,49.46,53.25
2026-06-13T06:22:00Z,49.00,53.00
2026-06-13T06:24:00Z,50.00,53.00
2026-06-13T06:26:00Z,48.00,53.00
2026-06-13T06:27:00Z,49.00,53.00
2026-06-13T06:28:00Z,49.00,52.00
2026-06-13T06:29:00Z,48.79,51.00
2026-06-13T06:30:00Z,49.00,52.00
2026-06-13T06:31:00Z,49.00,52.00
2026-06-13T06:32:00Z,49.00,51.00
2026-06-13T06:33:00Z,49.00,53.00
2026-06-13T06:34:00Z,49.00,53.85
2026-06-13T06:35:00Z,49.00,54.00
2026-06-13T06:36:00Z,49.00,54.00
2026-06-13T06:37:00Z,49.00,53.92
2026-06-13T06:38:00Z,49.00,53.92
2026-06-13T06:39:00Z,49.00,53.92
2026-06-13T06:40:00Z,50.22,53.92
2026-06-13T06:41:00Z,50.00,53.92
2026-06-13T06:42:00Z,50.12,53.00
2026-06-13T06:43:00Z,50.00,53.00
2026-06-13T06:44:00Z,49.40,53.00
2026-06-13T06:45:00Z,50.21,49.21
2026-06-13T06:46:00Z,50.21,50.00
2026-06-13T06:47:00Z,50.00,50.00
2026-06-13T06:48:00Z,50.23,51.00
2026-06-13T06:49:00Z,51.00,51.00
2026-06-13T06:50:00Z,51.33,51.89
2026-06-13T06:51:00Z,50.51,49.30
2026-06-13T06:52:00Z,50.92,52.00
2026-06-13T06:53:00Z,50.99,52.00
2026-06-13T06:54:00Z,50.99,49.00
2026-06-13T06:55:00Z,50.20,49.00
2026-06-13T06:56:00Z,51.69,49.00
2026-06-13T06:57:00Z,52.00,49.00
2026-06-13T06:58:00Z,50.30,49.00
2026-06-13T06:59:00Z,52.00,51.00
2026-06-13T07:00:00Z,52.00,51.00
2026-06-13T07:01:00Z,50.00,51.00
2026-06-13T07:02:00Z,52.00,51.00
2026-06-13T07:03:00Z,52.00,49.00
2026-06-13T07:04:00Z,52.00,49.00
2026-06-13T07:05:00Z,52.00,51.00
2026-06-13T07:07:00Z,52.00,51.00
2026-06-13T07:08:00Z,52.00,51.00
2026-06-13T07:09:00Z,52.00,51.00
2026-06-13T07:11:00Z,50.00,51.00
2026-06-13T07:13:00Z,50.00,51.00
2026-06-13T07:14:00Z,52.00,51.00
2026-06-13T07:15:00Z,52.00,51.00
2026-06-13T07:16:00Z,51.90,49.96
2026-06-13T07:17:00Z,52.00,49.96
2026-06-13T07:18:00Z,52.00,48.00
2026-06-13T07:19:00Z,52.00,48.00
2026-06-13T07:20:00Z,51.55,48.00
2026-06-13T07:21:00Z,51.84,49.50
2026-06-13T07:22:00Z,50.04,51.00
2026-06-13T07:23:00Z,52.00,51.00
2026-06-13T07:24:00Z,52.00,51.00
2026-06-13T07:25:00Z,52.00,51.00
2026-06-13T07:26:00Z,52.00,51.00
2026-06-13T07:27:00Z,52.00,51.72
2026-06-13T07:28:00Z,51.47,51.14
2026-06-13T07:29:00Z,50.30,52.00
2026-06-13T07:31:00Z,51.00,52.00
2026-06-13T07:32:00Z,51.02,52.00
2026-06-13T07:33:00Z,52.00,52.00
2026-06-13T07:34:00Z,52.00,52.00
2026-06-13T07:35:00Z,52.00,52.00
2026-06-13T07:36:00Z,52.00,52.00
2026-06-13T07:37:00Z,52.00,52.00
2026-06-13T07:38:00Z,52.00,51.00
2026-06-13T07:39:00Z,49.55,51.00
2026-06-13T07:40:00Z,52.00,50.91
2026-06-13T07:41:00Z,52.00,50.91
2026-06-13T07:42:00Z,50.30,51.00
2026-06-13T07:44:00Z,52.00,51.00
2026-06-13T07:45:00Z,52.00,51.00
2026-06-13T07:46:00Z,52.00,51.00
2026-06-13T07:47:00Z,52.00,51.32
2026-06-13T07:48:00Z,52.00,52.00
2026-06-13T07:49:00Z,52.00,52.00
2026-06-13T07:50:00Z,51.00,52.00
2026-06-13T07:51:00Z,51.52,52.00
2026-06-13T07:52:00Z,52.00,52.00
2026-06-13T07:53:00Z,52.00,52.00
2026-06-13T07:54:00Z,53.00,49.00
2026-06-13T07:55:00Z,51.49,50.12
2026-06-13T07:56:00Z,51.49,49.47
2026-06-13T07:57:00Z,52.00,49.00
2026-06-13T07:58:00Z,52.00,49.00
2026-06-13T07:59:00Z,51.48,49.00
2026-06-13T08:00:00Z,51.48,49.42
2026-06-13T08:01:00Z,52.11,51.00
2026-06-13T08:02:00Z,52.97,50.90
2026-06-13T08:03:00Z,52.97,51.00
2026-06-13T08:04:00Z,53.00,51.00
2026-06-13T08:05:00Z,53.00,49.00
2026-06-13T08:06:00Z,52.94,49.00
2026-06-13T08:07:00Z,53.87,49.00
2026-06-13T08:09:00Z,52.25,49.00
2026-06-13T08:10:00Z,53.00,49.00
2026-06-13T08:11:00Z,53.29,49.00
2026-06-13T08:12:00Z,53.61,49.00
2026-06-13T08:13:00Z,53.97,49.00
2026-06-13T08:14:00Z,53.00,49.00
2026-06-13T08:15:00Z,53.00,49.00
