# event_ticker=KXATPMATCH-26MAY13RUUKHA
# final_score=6-1 1-6 6-2
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Karen Khachanov
# kalshi_date=2026-05-13
timestamp,Casper Ruud,Karen Khachanov
2026-05-13T04:44:00Z,79.00,23.00
2026-05-13T04:47:00Z,79.16,23.00
2026-05-13T04:48:00Z,79.00,23.00
2026-05-13T04:49:00Z,79.00,23.00
2026-05-13T04:51:00Z,78.53,23.00
2026-05-13T04:52:00Z,79.00,23.00
2026-05-13T04:53:00Z,78.77,23.00
2026-05-13T04:55:00Z,79.00,23.00
2026-05-13T04:56:00Z,79.00,23.00
2026-05-13T04:57:00Z,79.00,23.00
2026-05-13T04:58:00Z,79.00,23.00
2026-05-13T04:59:00Z,79.00,23.00
2026-05-13T05:00:00Z,79.00,23.00
2026-05-13T05:01:00Z,79.00,23.00
2026-05-13T05:02:00Z,78.00,23.00
2026-05-13T05:03:00Z,79.00,23.00
2026-05-13T05:04:00Z,79.00,23.00
2026-05-13T05:05:00Z,79.00,23.00
2026-05-13T05:06:00Z,79.00,23.00
2026-05-13T05:08:00Z,79.00,23.00
2026-05-13T05:09:00Z,78.14,22.00
2026-05-13T05:10:00Z,79.00,22.99
2026-05-13T05:11:00Z,79.00,23.00
2026-05-13T05:12:00Z,79.00,23.00
2026-05-13T05:13:00Z,79.00,23.00
2026-05-13T05:14:00Z,79.00,23.00
2026-05-13T05:15:00Z,79.00,23.00
2026-05-13T05:17:00Z,78.54,23.00
2026-05-13T05:18:00Z,79.00,23.00
2026-05-13T05:21:00Z,79.00,23.00
2026-05-13T05:22:00Z,79.00,23.00
2026-05-13T05:23:00Z,79.00,23.00
2026-05-13T05:25:00Z,79.00,23.00
2026-05-13T05:27:00Z,79.00,23.00
2026-05-13T05:30:00Z,79.00,23.00
2026-05-13T05:31:00Z,79.84,23.00
2026-05-13T05:33:00Z,80.00,23.00
2026-05-13T05:36:00Z,80.00,23.00
2026-05-13T05:37:00Z,80.00,23.00
2026-05-13T05:38:00Z,80.00,23.00
2026-05-13T05:40:00Z,80.00,23.00
2026-05-13T05:43:00Z,79.00,23.00
2026-05-13T05:44:00Z,79.00,23.00
2026-05-13T05:45:00Z,79.00,23.00
2026-05-13T05:46:00Z,79.00,22.00
2026-05-13T05:47:00Z,79.00,23.00
2026-05-13T05:50:00Z,79.00,23.00
2026-05-13T05:53:00Z,79.00,23.00
2026-05-13T05:54:00Z,79.00,23.00
2026-05-13T05:55:00Z,80.00,21.94
2026-05-13T05:57:00Z,80.00,22.00
2026-05-13T05:58:00Z,78.00,22.00
2026-05-13T06:00:00Z,80.00,22.00
2026-05-13T06:02:00Z,80.00,22.00
2026-05-13T06:03:00Z,80.00,22.00
2026-05-13T06:04:00Z,80.00,22.00
2026-05-13T06:05:00Z,80.00,22.00
2026-05-13T06:06:00Z,80.00,23.00
2026-05-13T06:07:00Z,80.00,23.00
2026-05-13T06:09:00Z,80.00,23.00
2026-05-13T06:11:00Z,79.00,23.00
2026-05-13T06:12:00Z,79.00,23.00
2026-05-13T06:13:00Z,79.00,23.00
2026-05-13T06:14:00Z,78.97,23.00
2026-05-13T06:15:00Z,79.00,23.00
2026-05-13T06:16:00Z,79.00,23.00
2026-05-13T06:19:00Z,79.00,23.00
2026-05-13T06:20:00Z,79.00,23.00
2026-05-13T06:21:00Z,79.00,22.90
2026-05-13T06:23:00Z,79.00,23.00
2026-05-13T06:24:00Z,79.00,23.00
2026-05-13T06:25:00Z,79.00,23.00
2026-05-13T06:32:00Z,79.00,23.00
2026-05-13T06:33:00Z,79.00,23.00
2026-05-13T06:34:00Z,79.00,23.00
2026-05-13T06:35:00Z,79.00,23.00
2026-05-13T06:37:00Z,79.00,22.00
2026-05-13T06:41:00Z,79.00,22.00
2026-05-13T06:42:00Z,79.00,23.00
2026-05-13T06:44:00Z,79.00,22.00
2026-05-13T06:45:00Z,79.00,22.00
2026-05-13T06:47:00Z,79.00,22.00
2026-05-13T06:48:00Z,79.00,22.00
2026-05-13T06:49:00Z,79.00,22.00
2026-05-13T06:52:00Z,79.00,22.00
2026-05-13T06:55:00Z,79.00,22.00
2026-05-13T06:57:00Z,79.00,22.00
2026-05-13T07:00:00Z,79.00,22.00
2026-05-13T07:01:00Z,79.00,21.17
2026-05-13T07:05:00Z,79.00,22.00
2026-05-13T07:11:00Z,79.00,22.00
2026-05-13T07:12:00Z,79.00,22.00
2026-05-13T07:13:00Z,79.70,22.00
2026-05-13T07:15:00Z,80.00,22.00
2026-05-13T07:20:00Z,80.00,22.00
2026-05-13T07:21:00Z,80.00,22.00
2026-05-13T07:23:00Z,80.00,22.00
2026-05-13T07:25:00Z,80.00,22.00
2026-05-13T07:26:00Z,80.00,22.00
2026-05-13T07:29:00Z,80.00,22.00
2026-05-13T07:31:00Z,80.00,22.00
2026-05-13T07:33:00Z,80.00,22.00
2026-05-13T07:34:00Z,80.00,22.00
2026-05-13T07:37:00Z,80.00,22.00
2026-05-13T07:38:00Z,78.00,22.00
2026-05-13T07:46:00Z,78.00,22.00
2026-05-13T07:47:00Z,78.00,22.00
2026-05-13T07:48:00Z,78.00,22.00
2026-05-13T07:49:00Z,78.00,22.00
2026-05-13T07:55:00Z,80.00,22.00
2026-05-13T07:57:00Z,80.00,22.00
2026-05-13T08:00:00Z,80.00,22.00
2026-05-13T08:01:00Z,79.00,22.00
2026-05-13T08:02:00Z,80.00,22.00
2026-05-13T08:03:00Z,80.00,22.00
2026-05-13T08:05:00Z,80.00,22.00
2026-05-13T08:10:00Z,80.00,22.00
2026-05-13T08:11:00Z,80.00,22.00
2026-05-13T08:12:00Z,80.00,22.00
2026-05-13T08:14:00Z,80.00,22.00
2026-05-13T08:16:00Z,80.00,22.00
2026-05-13T08:17:00Z,80.00,22.00
2026-05-13T08:25:00Z,80.00,22.00
2026-05-13T08:27:00Z,80.00,22.00
2026-05-13T08:28:00Z,80.00,22.00
2026-05-13T08:37:00Z,80.00,22.00
2026-05-13T08:45:00Z,80.00,22.00
2026-05-13T08:50:00Z,80.00,22.00
2026-05-13T08:55:00Z,80.00,22.00
2026-05-13T08:56:00Z,80.00,22.00
2026-05-13T08:57:00Z,78.33,22.00
2026-05-13T09:02:00Z,78.33,22.00
2026-05-13T09:03:00Z,78.33,22.00
2026-05-13T09:04:00Z,78.33,22.00
2026-05-13T09:07:00Z,79.00,22.00
2026-05-13T09:08:00Z,80.00,22.00
2026-05-13T09:15:00Z,78.00,22.00
2026-05-13T09:16:00Z,78.00,22.00
2026-05-13T09:18:00Z,80.00,22.00
2026-05-13T09:19:00Z,80.00,22.00
2026-05-13T09:25:00Z,80.00,22.00
2026-05-13T09:27:00Z,80.00,22.00
2026-05-13T09:36:00Z,80.00,22.00
2026-05-13T09:43:00Z,80.00,22.00
2026-05-13T09:45:00Z,80.00,22.00
2026-05-13T09:55:00Z,80.00,22.00
2026-05-13T09:56:00Z,79.00,22.00
2026-05-13T09:58:00Z,80.00,22.00
2026-05-13T10:04:00Z,80.00,22.00
2026-05-13T10:05:00Z,80.00,22.00
2026-05-13T10:07:00Z,80.00,22.00
2026-05-13T10:10:00Z,79.00,22.00
2026-05-13T10:11:00Z,79.00,22.00
2026-05-13T10:12:00Z,80.00,22.00
2026-05-13T10:13:00Z,80.00,22.00
2026-05-13T10:16:00Z,80.00,22.00
2026-05-13T10:17:00Z,80.00,22.00
2026-05-13T10:20:00Z,80.00,22.00
2026-05-13T10:22:00Z,80.00,22.00
2026-05-13T10:23:00Z,79.00,22.00
2026-05-13T10:24:00Z,79.00,22.00
2026-05-13T10:29:00Z,79.00,22.00
2026-05-13T10:30:00Z,80.00,22.00
2026-05-13T10:32:00Z,79.55,22.00
2026-05-13T10:33:00Z,80.00,22.00
2026-05-13T10:34:00Z,80.00,22.00
2026-05-13T10:36:00Z,80.00,22.00
2026-05-13T10:37:00Z,80.00,22.00
2026-05-13T10:38:00Z,80.00,22.00
2026-05-13T10:40:00Z,80.00,22.00
2026-05-13T10:41:00Z,80.00,22.00
2026-05-13T10:42:00Z,79.00,22.00
2026-05-13T10:45:00Z,80.00,22.00
2026-05-13T10:54:00Z,80.00,22.00
2026-05-13T10:57:00Z,80.00,22.00
2026-05-13T10:58:00Z,80.00,22.00
2026-05-13T10:59:00Z,80.00,22.00
2026-05-13T11:00:00Z,80.00,21.00
2026-05-13T11:02:00Z,80.00,21.00
2026-05-13T11:03:00Z,80.00,22.00
2026-05-13T11:05:00Z,79.00,22.00
2026-05-13T11:07:00Z,80.00,22.00
2026-05-13T11:41:00Z,80.00,22.00
2026-05-13T11:42:00Z,80.00,22.00
2026-05-13T11:45:00Z,80.00,22.00
2026-05-13T11:46:00Z,80.00,22.00
2026-05-13T11:47:00Z,80.00,22.00
2026-05-13T11:48:00Z,80.00,22.00
2026-05-13T11:49:00Z,80.00,22.00
2026-05-13T11:50:00Z,80.00,22.00
2026-05-13T11:51:00Z,80.00,22.00
2026-05-13T11:52:00Z,80.00,21.00
2026-05-13T11:53:00Z,80.00,22.00
2026-05-13T11:54:00Z,80.00,20.73
2026-05-13T11:55:00Z,80.00,22.00
2026-05-13T11:56:00Z,80.00,21.00
2026-05-13T11:57:00Z,80.00,21.00
2026-05-13T11:58:00Z,80.00,21.00
2026-05-13T11:59:00Z,80.00,21.92
2026-05-13T12:00:00Z,80.00,22.00
2026-05-13T12:01:00Z,80.00,21.05
2026-05-13T12:02:00Z,80.00,21.00
2026-05-13T12:03:00Z,80.00,22.00
2026-05-13T12:04:00Z,79.31,20.63
2026-05-13T12:05:00Z,79.31,21.16
2026-05-13T12:06:00Z,79.31,21.00
2026-05-13T12:07:00Z,79.31,22.00
2026-05-13T12:08:00Z,80.00,22.00
2026-05-13T12:09:00Z,80.00,22.00
2026-05-13T12:10:00Z,80.00,22.00
2026-05-13T12:11:00Z,80.00,21.91
2026-05-13T12:12:00Z,80.00,22.00
2026-05-13T12:13:00Z,80.00,22.00
2026-05-13T12:14:00Z,80.00,22.00
2026-05-13T12:15:00Z,80.00,22.00
2026-05-13T12:17:00Z,80.00,22.00
2026-05-13T12:18:00Z,79.00,22.00
2026-05-13T12:20:00Z,79.00,22.00
2026-05-13T12:21:00Z,80.00,22.00
2026-05-13T12:22:00Z,80.00,21.93
2026-05-13T12:23:00Z,79.00,22.00
2026-05-13T12:24:00Z,80.00,22.00
2026-05-13T12:25:00Z,80.00,22.00
2026-05-13T12:26:00Z,80.00,21.99
2026-05-13T12:27:00Z,80.00,21.00
2026-05-13T12:28:00Z,80.00,21.00
2026-05-13T12:29:00Z,80.00,21.00
2026-05-13T12:30:00Z,80.00,21.00
2026-05-13T12:31:00Z,80.00,21.00
2026-05-13T12:32:00Z,80.00,21.00
2026-05-13T12:33:00Z,80.00,21.00
2026-05-13T12:34:00Z,80.00,21.00
2026-05-13T12:35:00Z,80.00,22.00
2026-05-13T12:36:00Z,80.00,22.00
2026-05-13T12:37:00Z,80.00,22.00
2026-05-13T12:38:00Z,80.00,22.00
2026-05-13T12:39:00Z,80.00,22.00
2026-05-13T12:40:00Z,79.07,22.00
2026-05-13T12:41:00Z,80.00,22.00
2026-05-13T12:42:00Z,80.00,21.29
2026-05-13T12:43:00Z,80.00,22.00
2026-05-13T12:44:00Z,80.00,22.00
2026-05-13T12:45:00Z,80.00,22.00
2026-05-13T12:46:00Z,80.00,22.00
2026-05-13T12:47:00Z,80.00,22.00
2026-05-13T12:48:00Z,79.85,22.00
2026-05-13T12:49:00Z,80.00,22.00
2026-05-13T12:50:00Z,80.00,22.00
2026-05-13T12:51:00Z,80.00,22.00
2026-05-13T12:52:00Z,80.00,22.00
2026-05-13T12:53:00Z,80.00,22.00
2026-05-13T12:54:00Z,79.23,22.00
2026-05-13T12:55:00Z,80.00,22.00
2026-05-13T12:56:00Z,80.00,22.00
2026-05-13T12:57:00Z,80.00,22.00
2026-05-13T12:58:00Z,80.00,22.00
2026-05-13T12:59:00Z,80.00,22.00
2026-05-13T13:00:00Z,80.00,22.00
2026-05-13T13:01:00Z,80.00,22.00
2026-05-13T13:02:00Z,80.00,22.00
2026-05-13T13:03:00Z,80.00,20.94
2026-05-13T13:04:00Z,80.00,22.00
2026-05-13T13:05:00Z,80.00,22.00
2026-05-13T13:06:00Z,80.00,22.00
2026-05-13T13:07:00Z,80.00,22.00
2026-05-13T13:08:00Z,80.00,22.00
2026-05-13T13:09:00Z,80.00,22.00
2026-05-13T13:10:00Z,80.00,21.92
2026-05-13T13:11:00Z,80.00,22.00
2026-05-13T13:12:00Z,79.90,22.03
2026-05-13T13:13:00Z,80.00,21.86
2026-05-13T13:14:00Z,79.06,22.43
2026-05-13T13:15:00Z,77.83,23.00
2026-05-13T13:16:00Z,79.75,21.45
2026-05-13T13:17:00Z,79.10,21.92
2026-05-13T13:18:00Z,79.98,21.93
2026-05-13T13:19:00Z,79.01,22.70
2026-05-13T13:20:00Z,79.97,22.23
2026-05-13T13:21:00Z,80.00,21.00
2026-05-13T13:22:00Z,79.16,21.94
2026-05-13T13:23:00Z,78.75,23.40
2026-05-13T13:24:00Z,78.03,23.55
2026-05-13T13:25:00Z,78.01,23.24
2026-05-13T13:26:00Z,77.20,23.40
2026-05-13T13:27:00Z,78.86,22.51
2026-05-13T13:28:00Z,78.99,22.00
2026-05-13T13:29:00Z,79.00,22.00
2026-05-13T13:30:00Z,79.00,22.00
2026-05-13T13:31:00Z,78.10,23.08
2026-05-13T13:32:00Z,79.92,23.33
2026-05-13T13:33:00Z,81.24,19.06
2026-05-13T13:34:00Z,85.99,14.86
2026-05-13T13:35:00Z,88.97,12.86
2026-05-13T13:36:00Z,89.79,11.37
2026-05-13T13:37:00Z,89.47,11.08
2026-05-13T13:38:00Z,89.83,10.27
2026-05-13T13:39:00Z,89.94,11.00
2026-05-13T13:40:00Z,90.21,11.00
2026-05-13T13:41:00Z,90.81,10.97
2026-05-13T13:42:00Z,91.85,8.87
2026-05-13T13:43:00Z,93.11,6.99
2026-05-13T13:44:00Z,94.87,5.11
2026-05-13T13:45:00Z,94.43,6.18
2026-05-13T13:46:00Z,94.79,6.05
2026-05-13T13:47:00Z,94.27,6.78
2026-05-13T13:48:00Z,93.87,6.89
2026-05-13T13:49:00Z,94.58,6.36
2026-05-13T13:50:00Z,94.09,6.59
2026-05-13T13:51:00Z,93.07,7.87
2026-05-13T13:52:00Z,92.92,8.76
2026-05-13T13:53:00Z,93.05,8.97
2026-05-13T13:54:00Z,92.35,8.74
2026-05-13T13:55:00Z,92.35,7.91
2026-05-13T13:56:00Z,92.70,8.25
2026-05-13T13:57:00Z,92.98,9.00
2026-05-13T13:58:00Z,92.11,7.76
2026-05-13T13:59:00Z,92.94,8.47
2026-05-13T14:00:00Z,92.20,8.27
2026-05-13T14:01:00Z,91.43,7.45
2026-05-13T14:02:00Z,92.95,8.50
2026-05-13T14:03:00Z,91.03,9.03
2026-05-13T14:04:00Z,92.20,9.56
2026-05-13T14:05:00Z,92.42,7.30
2026-05-13T14:06:00Z,92.89,9.04
2026-05-13T14:07:00Z,92.94,8.73
2026-05-13T14:08:00Z,91.79,8.98
2026-05-13T14:09:00Z,92.00,8.82
2026-05-13T14:10:00Z,91.87,8.98
2026-05-13T14:11:00Z,91.96,8.83
2026-05-13T14:12:00Z,92.00,8.97
2026-05-13T14:13:00Z,91.91,8.99
2026-05-13T14:14:00Z,91.94,8.82
2026-05-13T14:15:00Z,91.96,8.43
2026-05-13T14:16:00Z,91.64,9.00
2026-05-13T14:17:00Z,91.05,8.97
2026-05-13T14:18:00Z,91.54,8.90
2026-05-13T14:19:00Z,91.06,8.92
2026-05-13T14:20:00Z,91.47,8.95
2026-05-13T14:21:00Z,91.92,8.98
2026-05-13T14:22:00Z,91.91,8.20
2026-05-13T14:23:00Z,91.55,8.70
2026-05-13T14:24:00Z,92.00,8.40
2026-05-13T14:25:00Z,91.06,8.99
2026-05-13T14:26:00Z,92.00,8.74
2026-05-13T14:27:00Z,91.16,9.00
2026-05-13T14:28:00Z,91.86,9.00
2026-05-13T14:29:00Z,92.00,8.51
2026-05-13T14:30:00Z,91.57,8.49
2026-05-13T14:31:00Z,91.75,8.35
2026-05-13T14:32:00Z,91.99,8.79
2026-05-13T14:33:00Z,91.93,8.28
2026-05-13T14:34:00Z,91.45,8.01
2026-05-13T14:35:00Z,91.92,8.33
2026-05-13T14:36:00Z,91.65,9.00
2026-05-13T14:37:00Z,91.81,8.88
2026-05-13T14:38:00Z,91.55,8.54
2026-05-13T14:39:00Z,91.77,8.98
2026-05-13T14:40:00Z,91.62,8.57
2026-05-13T14:41:00Z,91.01,9.26
2026-05-13T14:42:00Z,91.02,8.95
2026-05-13T14:43:00Z,91.08,8.95
2026-05-13T14:44:00Z,91.99,8.03
2026-05-13T14:45:00Z,91.48,8.82
2026-05-13T14:46:00Z,91.29,8.89
2026-05-13T14:47:00Z,92.00,8.85
2026-05-13T14:48:00Z,92.00,9.00
2026-05-13T14:49:00Z,92.00,8.31
2026-05-13T14:50:00Z,91.25,8.96
2026-05-13T14:51:00Z,92.00,8.80
2026-05-13T14:52:00Z,92.00,8.88
2026-05-13T14:53:00Z,91.13,8.91
2026-05-13T14:54:00Z,92.00,9.00
2026-05-13T14:55:00Z,91.96,8.15
2026-05-13T14:56:00Z,91.00,9.00
2026-05-13T14:57:00Z,91.90,8.68
2026-05-13T14:58:00Z,91.25,8.41
2026-05-13T14:59:00Z,91.95,8.95
2026-05-13T15:00:00Z,91.84,8.92
2026-05-13T15:01:00Z,92.00,8.79
2026-05-13T15:02:00Z,91.94,8.85
2026-05-13T15:03:00Z,91.07,8.87
2026-05-13T15:04:00Z,92.00,8.87
2026-05-13T15:05:00Z,91.92,8.90
2026-05-13T15:06:00Z,91.18,8.24
2026-05-13T15:07:00Z,91.04,8.93
2026-05-13T15:08:00Z,91.14,8.89
2026-05-13T15:09:00Z,91.78,9.23
2026-05-13T15:10:00Z,91.06,8.47
2026-05-13T15:11:00Z,91.96,8.98
2026-05-13T15:12:00Z,92.00,8.86
2026-05-13T15:13:00Z,91.34,8.98
2026-05-13T15:14:00Z,91.95,8.51
2026-05-13T15:15:00Z,91.64,8.96
2026-05-13T15:16:00Z,91.93,8.76
2026-05-13T15:17:00Z,91.23,8.82
2026-05-13T15:18:00Z,91.85,8.02
2026-05-13T15:19:00Z,92.00,8.81
2026-05-13T15:20:00Z,91.25,8.95
2026-05-13T15:21:00Z,91.23,8.97
2026-05-13T15:22:00Z,91.34,8.74
2026-05-13T15:23:00Z,91.95,8.55
2026-05-13T15:24:00Z,91.86,9.00
2026-05-13T15:25:00Z,91.91,8.56
2026-05-13T15:26:00Z,91.99,8.80
2026-05-13T15:27:00Z,91.08,8.60
2026-05-13T15:28:00Z,91.96,8.35
2026-05-13T15:29:00Z,91.71,7.65
2026-05-13T15:30:00Z,91.91,8.89
2026-05-13T15:31:00Z,91.69,9.09
2026-05-13T15:32:00Z,92.00,8.92
2026-05-13T15:33:00Z,91.66,9.00
2026-05-13T15:34:00Z,91.03,9.00
2026-05-13T15:35:00Z,91.49,9.40
2026-05-13T15:36:00Z,91.10,9.14
2026-05-13T15:37:00Z,91.03,9.05
2026-05-13T15:38:00Z,91.03,9.75
2026-05-13T15:39:00Z,91.84,9.25
2026-05-13T15:40:00Z,91.36,9.31
2026-05-13T15:41:00Z,91.09,9.92
2026-05-13T15:42:00Z,91.62,10.00
2026-05-13T15:43:00Z,91.62,9.16
2026-05-13T15:44:00Z,92.00,8.47
2026-05-13T15:45:00Z,91.02,8.11
2026-05-13T15:46:00Z,92.00,9.93
2026-05-13T15:47:00Z,91.07,9.84
2026-05-13T15:48:00Z,91.61,9.92
2026-05-13T15:49:00Z,91.20,9.34
2026-05-13T15:50:00Z,91.00,9.47
2026-05-13T15:51:00Z,90.12,9.28
2026-05-13T15:52:00Z,91.00,9.03
2026-05-13T15:53:00Z,90.69,9.93
2026-05-13T15:54:00Z,90.54,10.00
2026-05-13T15:55:00Z,91.00,9.65
2026-05-13T15:56:00Z,90.02,9.91
2026-05-13T15:57:00Z,90.99,10.00
2026-05-13T15:58:00Z,90.98,10.00
2026-05-13T15:59:00Z,90.46,9.52
2026-05-13T16:00:00Z,90.96,9.95
2026-05-13T16:01:00Z,90.10,9.97
2026-05-13T16:02:00Z,91.00,10.00
2026-05-13T16:03:00Z,90.00,9.59
2026-05-13T16:04:00Z,91.00,9.03
2026-05-13T16:05:00Z,91.00,9.75
2026-05-13T16:06:00Z,91.00,9.97
2026-05-13T16:07:00Z,91.00,9.99
2026-05-13T16:08:00Z,90.42,10.00
2026-05-13T16:09:00Z,90.59,10.00
2026-05-13T16:10:00Z,90.93,9.50
2026-05-13T16:11:00Z,91.00,10.00
2026-05-13T16:12:00Z,90.78,9.42
2026-05-13T16:13:00Z,90.45,9.98
2026-05-13T16:14:00Z,90.06,9.77
2026-05-13T16:15:00Z,90.80,9.51
2026-05-13T16:16:00Z,90.71,9.51
2026-05-13T16:17:00Z,91.00,10.00
2026-05-13T16:18:00Z,91.00,9.05
2026-05-13T16:19:00Z,90.00,9.21
2026-05-13T16:20:00Z,90.00,9.98
2026-05-13T16:21:00Z,90.98,10.00
2026-05-13T16:22:00Z,89.34,10.99
2026-05-13T16:23:00Z,86.40,13.96
2026-05-13T16:24:00Z,83.08,18.85
2026-05-13T16:25:00Z,78.05,23.52
2026-05-13T16:26:00Z,80.66,19.68
2026-05-13T16:27:00Z,81.95,19.29
2026-05-13T16:28:00Z,78.86,22.07
2026-05-13T16:29:00Z,76.99,24.25
2026-05-13T16:30:00Z,76.71,24.44
2026-05-13T16:31:00Z,75.34,25.12
2026-05-13T16:32:00Z,73.22,27.12
2026-05-13T16:33:00Z,68.79,32.07
2026-05-13T16:34:00Z,65.58,34.59
2026-05-13T16:35:00Z,65.99,34.95
2026-05-13T16:36:00Z,65.16,34.93
2026-05-13T16:37:00Z,65.98,34.75
2026-05-13T16:38:00Z,66.00,34.53
2026-05-13T16:39:00Z,65.89,34.85
2026-05-13T16:40:00Z,65.28,36.28
2026-05-13T16:41:00Z,63.20,37.56
2026-05-13T16:42:00Z,62.86,37.01
2026-05-13T16:43:00Z,62.91,37.02
2026-05-13T16:44:00Z,64.52,35.15
2026-05-13T16:45:00Z,67.41,32.14
2026-05-13T16:46:00Z,69.00,31.33
2026-05-13T16:47:00Z,70.63,28.60
2026-05-13T16:48:00Z,74.29,24.68
2026-05-13T16:49:00Z,71.06,30.09
2026-05-13T16:50:00Z,77.71,23.87
2026-05-13T16:51:00Z,89.08,11.72
2026-05-13T16:52:00Z,91.15,8.73
2026-05-13T16:53:00Z,89.21,10.82
2026-05-13T16:54:00Z,89.38,10.49
2026-05-13T16:55:00Z,92.00,7.91
2026-05-13T16:56:00Z,92.95,7.44
2026-05-13T16:57:00Z,92.35,8.72
2026-05-13T16:58:00Z,91.88,8.00
2026-05-13T16:59:00Z,92.30,8.28
2026-05-13T17:00:00Z,91.07,9.44
2026-05-13T17:01:00Z,92.86,8.81
2026-05-13T17:02:00Z,93.70,5.32
2026-05-13T17:03:00Z,98.16,1.31
2026-05-13T17:04:00Z,97.99,1.92
2026-05-13T17:05:00Z,97.54,3.07
2026-05-13T17:06:00Z,94.73,5.55
2026-05-13T17:07:00Z,93.99,5.68
2026-05-13T17:08:00Z,93.27,6.81
2026-05-13T17:09:00Z,94.96,4.58
2026-05-13T17:10:00Z,97.84,2.36
2026-05-13T17:11:00Z,97.74,2.02
2026-05-13T17:12:00Z,96.70,4.26
2026-05-13T17:13:00Z,94.97,5.40
2026-05-13T17:14:00Z,94.22,6.71
2026-05-13T17:15:00Z,95.62,4.72
2026-05-13T17:16:00Z,97.01,2.69
2026-05-13T17:17:00Z,97.84,2.62
2026-05-13T17:18:00Z,97.77,2.95
2026-05-13T17:19:00Z,98.87,1.38
2026-05-13T17:20:00Z,98.85,1.03
2026-05-13T17:21:00Z,99.00,1.00
2026-05-13T17:22:00Z,99.00,1.00
2026-05-13T17:23:00Z,99.00,1.00
2026-05-13T17:24:00Z,99.00,1.00
