# event_ticker=KXATPMATCH-26JUN08BORATM
# final_score=6-4 6-4
# match_winner=Nuno Borges
# fav_player=Nuno Borges
# dog_player=Terence Atmane
# kalshi_date=2026-06-08
timestamp,Nuno Borges,Terence Atmane
2026-06-07T21:28:00Z,,40.00
2026-06-07T21:32:00Z,,41.00
2026-06-07T21:52:00Z,62.00,41.00
2026-06-07T22:27:00Z,62.00,41.00
2026-06-07T22:31:00Z,62.00,41.00
2026-06-07T22:45:00Z,62.00,41.00
2026-06-07T23:11:00Z,62.00,41.00
2026-06-07T23:12:00Z,60.00,41.00
2026-06-07T23:26:00Z,60.00,41.00
2026-06-07T23:34:00Z,60.00,40.00
2026-06-07T23:39:00Z,60.00,41.00
2026-06-07T23:40:00Z,60.00,41.00
2026-06-07T23:48:00Z,61.00,41.00
2026-06-07T23:51:00Z,61.00,41.00
2026-06-08T00:30:00Z,61.00,41.00
2026-06-08T00:53:00Z,61.00,41.00
2026-06-08T01:10:00Z,61.00,41.00
2026-06-08T01:11:00Z,60.00,41.00
2026-06-08T01:20:00Z,60.00,41.00
2026-06-08T01:21:00Z,60.00,41.00
2026-06-08T01:22:00Z,60.00,41.00
2026-06-08T01:28:00Z,60.00,41.00
2026-06-08T01:31:00Z,60.00,41.00
2026-06-08T01:35:00Z,60.00,41.00
2026-06-08T01:37:00Z,60.00,41.00
2026-06-08T01:40:00Z,60.00,41.00
2026-06-08T01:46:00Z,60.00,41.00
2026-06-08T01:54:00Z,60.00,41.00
2026-06-08T01:56:00Z,60.00,41.00
2026-06-08T02:00:00Z,60.00,41.00
2026-06-08T02:03:00Z,60.00,41.00
2026-06-08T02:19:00Z,60.00,41.00
2026-06-08T02:20:00Z,60.00,41.00
2026-06-08T02:24:00Z,60.00,41.00
2026-06-08T02:25:00Z,60.00,41.00
2026-06-08T02:31:00Z,60.00,41.00
2026-06-08T02:33:00Z,60.00,41.00
2026-06-08T02:41:00Z,60.00,41.00
2026-06-08T02:47:00Z,60.00,41.00
2026-06-08T02:52:00Z,60.00,41.00
2026-06-08T02:58:00Z,60.00,41.00
2026-06-08T03:13:00Z,60.00,41.00
2026-06-08T03:17:00Z,59.00,41.00
2026-06-08T03:29:00Z,60.00,41.00
2026-06-08T03:31:00Z,60.00,41.00
2026-06-08T03:35:00Z,60.00,41.00
2026-06-08T03:36:00Z,60.00,41.00
2026-06-08T03:38:00Z,60.00,41.00
2026-06-08T03:41:00Z,60.00,41.00
2026-06-08T03:42:00Z,60.00,41.00
2026-06-08T03:44:00Z,60.00,41.00
2026-06-08T03:46:00Z,60.00,41.00
2026-06-08T03:50:00Z,60.00,41.00
2026-06-08T03:52:00Z,60.00,41.00
2026-06-08T03:53:00Z,60.00,41.00
2026-06-08T03:55:00Z,60.00,41.00
2026-06-08T03:56:00Z,60.00,41.00
2026-06-08T03:59:00Z,60.00,41.00
2026-06-08T04:00:00Z,60.00,41.00
2026-06-08T04:05:00Z,60.00,41.00
2026-06-08T04:10:00Z,60.00,41.00
2026-06-08T04:13:00Z,60.00,41.00
2026-06-08T04:14:00Z,60.00,41.00
2026-06-08T04:16:00Z,60.00,41.00
2026-06-08T04:18:00Z,60.00,41.00
2026-06-08T04:19:00Z,60.00,41.28
2026-06-08T04:22:00Z,60.00,41.28
2026-06-08T04:23:00Z,60.00,41.28
2026-06-08T04:25:00Z,60.00,42.00
2026-06-08T04:26:00Z,60.00,42.00
2026-06-08T04:28:00Z,60.00,42.00
2026-06-08T04:30:00Z,60.00,42.00
2026-06-08T04:34:00Z,60.00,42.00
2026-06-08T04:37:00Z,60.00,42.00
2026-06-08T04:38:00Z,58.86,42.00
2026-06-08T04:39:00Z,60.00,42.00
2026-06-08T04:43:00Z,60.00,42.00
2026-06-08T04:44:00Z,60.00,42.00
2026-06-08T04:50:00Z,60.00,42.00
2026-06-08T04:53:00Z,60.00,42.00
2026-06-08T04:55:00Z,60.00,42.00
2026-06-08T04:56:00Z,60.00,42.00
2026-06-08T04:57:00Z,60.00,42.00
2026-06-08T04:59:00Z,60.00,42.00
2026-06-08T05:02:00Z,60.00,42.00
2026-06-08T05:04:00Z,60.00,42.00
2026-06-08T05:05:00Z,60.00,42.00
2026-06-08T05:06:00Z,59.00,42.00
2026-06-08T05:11:00Z,59.00,42.00
2026-06-08T05:12:00Z,59.00,42.00
2026-06-08T05:13:00Z,59.94,42.00
2026-06-08T05:14:00Z,59.94,42.00
2026-06-08T05:17:00Z,59.94,42.00
2026-06-08T05:18:00Z,60.00,42.00
2026-06-08T05:21:00Z,60.61,42.00
2026-06-08T05:24:00Z,60.61,42.00
2026-06-08T05:25:00Z,60.00,42.00
2026-06-08T05:27:00Z,60.00,42.00
2026-06-08T05:28:00Z,60.00,42.00
2026-06-08T05:32:00Z,59.66,42.00
2026-06-08T05:33:00Z,61.00,42.00
2026-06-08T05:34:00Z,61.00,42.00
2026-06-08T05:36:00Z,61.00,42.00
2026-06-08T05:38:00Z,61.00,42.00
2026-06-08T05:40:00Z,61.00,42.00
2026-06-08T05:41:00Z,61.00,42.00
2026-06-08T05:43:00Z,61.00,42.00
2026-06-08T05:44:00Z,61.00,42.00
2026-06-08T05:45:00Z,60.00,42.00
2026-06-08T05:46:00Z,61.00,42.00
2026-06-08T05:49:00Z,61.00,42.00
2026-06-08T05:50:00Z,61.00,42.00
2026-06-08T05:51:00Z,61.00,42.00
2026-06-08T05:53:00Z,61.00,42.00
2026-06-08T05:54:00Z,61.00,42.00
2026-06-08T05:56:00Z,61.00,42.00
2026-06-08T05:57:00Z,61.00,42.00
2026-06-08T05:58:00Z,61.00,40.54
2026-06-08T06:01:00Z,61.00,41.00
2026-06-08T06:02:00Z,60.00,41.62
2026-06-08T06:06:00Z,60.00,41.62
2026-06-08T06:08:00Z,60.00,41.00
2026-06-08T06:10:00Z,60.00,41.00
2026-06-08T06:11:00Z,60.00,41.00
2026-06-08T06:13:00Z,60.00,41.73
2026-06-08T06:15:00Z,60.00,41.73
2026-06-08T06:17:00Z,60.00,41.83
2026-06-08T06:19:00Z,60.00,41.00
2026-06-08T06:21:00Z,60.00,41.00
2026-06-08T06:23:00Z,60.00,41.00
2026-06-08T06:28:00Z,60.00,41.00
2026-06-08T06:29:00Z,60.00,41.94
2026-06-08T06:37:00Z,60.00,41.00
2026-06-08T06:38:00Z,60.00,41.00
2026-06-08T06:39:00Z,60.00,41.00
2026-06-08T06:40:00Z,60.00,41.94
2026-06-08T06:41:00Z,60.00,41.94
2026-06-08T06:45:00Z,60.00,42.00
2026-06-08T06:47:00Z,60.00,42.00
2026-06-08T06:48:00Z,60.00,42.00
2026-06-08T06:53:00Z,60.00,42.00
2026-06-08T06:54:00Z,60.00,42.00
2026-06-08T06:55:00Z,60.00,42.00
2026-06-08T06:56:00Z,60.00,42.00
2026-06-08T07:01:00Z,60.00,42.00
2026-06-08T07:02:00Z,60.00,42.00
2026-06-08T07:06:00Z,58.00,42.00
2026-06-08T07:09:00Z,60.00,42.00
2026-06-08T07:16:00Z,60.00,42.00
2026-06-08T07:19:00Z,60.00,42.00
2026-06-08T07:20:00Z,60.00,42.00
2026-06-08T07:21:00Z,60.00,42.00
2026-06-08T07:23:00Z,60.00,42.00
2026-06-08T07:24:00Z,60.00,42.00
2026-06-08T07:25:00Z,60.00,42.00
2026-06-08T07:29:00Z,59.00,42.00
2026-06-08T07:30:00Z,59.00,42.00
2026-06-08T07:32:00Z,60.00,42.00
2026-06-08T07:34:00Z,60.00,42.00
2026-06-08T07:35:00Z,60.00,42.00
2026-06-08T07:37:00Z,60.00,42.00
2026-06-08T07:38:00Z,60.00,42.00
2026-06-08T07:40:00Z,60.00,42.00
2026-06-08T07:43:00Z,60.00,42.00
2026-06-08T07:45:00Z,60.00,42.00
2026-06-08T07:46:00Z,60.00,42.00
2026-06-08T07:50:00Z,60.00,42.00
2026-06-08T07:52:00Z,60.00,42.00
2026-06-08T07:54:00Z,60.00,42.00
2026-06-08T07:56:00Z,60.00,42.00
2026-06-08T07:57:00Z,60.00,42.00
2026-06-08T07:58:00Z,60.00,42.00
2026-06-08T07:59:00Z,60.00,42.00
2026-06-08T08:00:00Z,59.09,42.00
2026-06-08T08:02:00Z,59.00,42.00
2026-06-08T08:03:00Z,56.00,42.00
2026-06-08T08:04:00Z,55.00,42.00
2026-06-08T08:06:00Z,57.00,42.00
2026-06-08T08:08:00Z,57.00,44.00
2026-06-08T08:09:00Z,57.00,44.00
2026-06-08T08:10:00Z,57.00,44.86
2026-06-08T08:11:00Z,57.00,44.86
2026-06-08T08:13:00Z,57.00,44.86
2026-06-08T08:20:00Z,56.00,45.00
2026-06-08T08:21:00Z,56.00,45.00
2026-06-08T08:22:00Z,56.00,45.00
2026-06-08T08:23:00Z,56.00,45.00
2026-06-08T08:24:00Z,56.00,46.00
2026-06-08T08:25:00Z,56.00,46.00
2026-06-08T08:26:00Z,56.00,46.00
2026-06-08T08:28:00Z,56.00,46.00
2026-06-08T08:29:00Z,56.00,46.64
2026-06-08T08:33:00Z,56.00,46.80
2026-06-08T08:37:00Z,56.00,46.80
2026-06-08T08:39:00Z,56.00,46.95
2026-06-08T08:41:00Z,55.00,46.86
2026-06-08T08:42:00Z,56.00,45.29
2026-06-08T08:44:00Z,56.00,46.00
2026-06-08T08:46:00Z,56.00,46.00
2026-06-08T08:47:00Z,56.00,46.00
2026-06-08T08:48:00Z,56.00,46.00
2026-06-08T08:50:00Z,56.00,46.00
2026-06-08T08:51:00Z,56.00,46.00
2026-06-08T08:52:00Z,56.00,46.00
2026-06-08T08:53:00Z,55.60,45.00
2026-06-08T08:54:00Z,56.00,46.00
2026-06-08T08:55:00Z,56.00,46.00
2026-06-08T08:56:00Z,56.00,46.00
2026-06-08T08:58:00Z,56.00,45.93
2026-06-08T08:59:00Z,55.13,46.00
2026-06-08T09:00:00Z,55.00,46.00
2026-06-08T09:01:00Z,55.99,46.00
2026-06-08T09:03:00Z,55.99,46.00
2026-06-08T09:04:00Z,55.00,45.00
2026-06-08T09:05:00Z,55.00,45.00
2026-06-08T09:06:00Z,55.00,46.00
2026-06-08T09:07:00Z,55.12,46.00
2026-06-08T09:08:00Z,55.12,47.00
2026-06-08T09:10:00Z,56.06,45.05
2026-06-08T09:11:00Z,53.87,47.98
2026-06-08T09:12:00Z,52.00,49.96
2026-06-08T09:13:00Z,54.48,49.96
2026-06-08T09:14:00Z,54.48,48.00
2026-06-08T09:15:00Z,56.94,46.00
2026-06-08T09:16:00Z,62.89,36.67
2026-06-08T09:17:00Z,67.25,30.51
2026-06-08T09:18:00Z,74.00,28.00
2026-06-08T09:19:00Z,73.82,27.24
2026-06-08T09:20:00Z,70.58,30.57
2026-06-08T09:21:00Z,72.40,30.11
2026-06-08T09:22:00Z,71.50,27.10
2026-06-08T09:23:00Z,76.00,27.10
2026-06-08T09:24:00Z,77.00,24.01
2026-06-08T09:25:00Z,77.00,23.85
2026-06-08T09:26:00Z,77.00,24.00
2026-06-08T09:27:00Z,76.71,24.24
2026-06-08T09:28:00Z,74.05,26.00
2026-06-08T09:29:00Z,73.96,25.17
2026-06-08T09:30:00Z,73.96,23.04
2026-06-08T09:31:00Z,76.02,24.00
2026-06-08T09:32:00Z,78.00,23.63
2026-06-08T09:33:00Z,78.00,24.00
2026-06-08T09:34:00Z,78.98,23.71
2026-06-08T09:35:00Z,79.73,21.48
2026-06-08T09:36:00Z,80.00,21.00
2026-06-08T09:37:00Z,79.00,21.35
2026-06-08T09:38:00Z,80.00,22.00
2026-06-08T09:39:00Z,78.00,22.00
2026-06-08T09:40:00Z,78.34,21.67
2026-06-08T09:41:00Z,80.00,21.00
2026-06-08T09:42:00Z,81.00,20.31
2026-06-08T09:43:00Z,81.00,20.91
2026-06-08T09:44:00Z,78.45,20.00
2026-06-08T09:45:00Z,78.00,23.95
2026-06-08T09:46:00Z,78.55,23.45
2026-06-08T09:47:00Z,78.55,22.00
2026-06-08T09:48:00Z,79.00,22.00
2026-06-08T09:49:00Z,80.85,20.12
2026-06-08T09:50:00Z,87.81,13.03
2026-06-08T09:51:00Z,83.78,16.91
2026-06-08T09:52:00Z,80.00,19.90
2026-06-08T09:53:00Z,80.00,18.63
2026-06-08T09:54:00Z,82.80,16.75
2026-06-08T09:55:00Z,86.72,15.80
2026-06-08T09:56:00Z,81.00,21.00
2026-06-08T09:57:00Z,79.98,21.04
2026-06-08T09:58:00Z,80.00,22.00
2026-06-08T09:59:00Z,81.00,21.00
2026-06-08T10:00:00Z,81.98,17.59
2026-06-08T10:01:00Z,82.00,18.91
2026-06-08T10:02:00Z,83.00,20.38
2026-06-08T10:03:00Z,80.00,21.00
2026-06-08T10:04:00Z,81.00,20.22
2026-06-08T10:05:00Z,82.00,19.04
2026-06-08T10:06:00Z,83.04,16.82
2026-06-08T10:07:00Z,88.76,13.07
2026-06-08T10:08:00Z,94.46,6.59
2026-06-08T10:09:00Z,97.10,4.18
2026-06-08T10:10:00Z,97.94,3.77
2026-06-08T10:11:00Z,97.97,3.00
2026-06-08T10:12:00Z,97.26,2.61
2026-06-08T10:13:00Z,97.00,3.00
2026-06-08T10:14:00Z,97.00,2.99
2026-06-08T10:15:00Z,98.00,2.72
2026-06-08T10:16:00Z,98.82,1.09
2026-06-08T10:17:00Z,99.00,1.00
2026-06-08T10:18:00Z,99.00,1.00
2026-06-08T10:19:00Z,99.00,1.00
2026-06-08T10:22:00Z,99.00,1.00
