# event_ticker=KXATPMATCH-26MAR20RUBTAB
# final_score=6-7(5) 6-2 6-4
# score_resolution=6-7 6-2 6-4
# match_winner=Alejandro Tabilo
# fav_player=Alejandro Tabilo
# dog_player=Andrey Rublev
# kalshi_date=2026-03-20
timestamp,Alejandro Tabilo,Andrey Rublev
2026-03-21T08:37:00Z,36.00,
2026-03-21T08:39:00Z,36.00,66.00
2026-03-21T08:40:00Z,36.00,67.00
2026-03-21T09:01:00Z,36.00,66.00
2026-03-21T09:12:00Z,36.00,66.00
2026-03-21T09:18:00Z,36.00,66.00
2026-03-21T09:31:00Z,36.00,66.00
2026-03-21T09:33:00Z,35.00,66.00
2026-03-21T09:45:00Z,35.00,67.00
2026-03-21T10:01:00Z,35.00,68.00
2026-03-21T10:11:00Z,35.00,68.00
2026-03-21T10:30:00Z,35.00,68.00
2026-03-21T10:34:00Z,35.00,68.00
2026-03-21T10:41:00Z,35.00,68.00
2026-03-21T10:45:00Z,34.00,68.00
2026-03-21T10:46:00Z,34.00,68.00
2026-03-21T10:49:00Z,34.00,68.00
2026-03-21T10:50:00Z,34.83,68.00
2026-03-21T11:00:00Z,34.83,68.00
2026-03-21T11:21:00Z,34.00,68.74
2026-03-21T11:36:00Z,34.00,69.00
2026-03-21T11:39:00Z,34.00,69.00
2026-03-21T11:43:00Z,34.00,69.00
2026-03-21T11:59:00Z,34.00,69.00
2026-03-21T12:00:00Z,34.00,69.00
2026-03-21T12:05:00Z,34.00,69.00
2026-03-21T12:18:00Z,34.00,69.00
2026-03-21T12:21:00Z,34.00,69.00
2026-03-21T12:22:00Z,34.00,69.00
2026-03-21T12:25:00Z,34.00,69.00
2026-03-21T12:30:00Z,34.00,69.00
2026-03-21T12:31:00Z,34.00,69.00
2026-03-21T12:43:00Z,34.00,68.00
2026-03-21T12:45:00Z,34.00,68.00
2026-03-21T12:47:00Z,34.00,68.00
2026-03-21T13:11:00Z,33.00,68.00
2026-03-21T13:19:00Z,33.00,68.00
2026-03-21T13:21:00Z,33.00,68.00
2026-03-21T13:27:00Z,33.00,68.00
2026-03-21T13:29:00Z,33.00,68.00
2026-03-21T13:34:00Z,33.00,68.00
2026-03-21T13:43:00Z,33.00,68.00
2026-03-21T13:53:00Z,33.00,68.00
2026-03-21T13:54:00Z,33.00,68.00
2026-03-21T13:55:00Z,33.00,68.00
2026-03-21T13:58:00Z,33.00,68.00
2026-03-21T14:05:00Z,33.00,68.00
2026-03-21T14:06:00Z,33.00,68.00
2026-03-21T14:16:00Z,33.00,68.00
2026-03-21T14:21:00Z,33.00,68.00
2026-03-21T14:22:00Z,33.00,68.00
2026-03-21T14:25:00Z,33.00,68.00
2026-03-21T14:26:00Z,33.00,68.00
2026-03-21T14:27:00Z,33.00,67.33
2026-03-21T14:34:00Z,33.00,68.00
2026-03-21T14:36:00Z,33.00,68.00
2026-03-21T14:38:00Z,33.00,68.00
2026-03-21T14:40:00Z,33.00,68.00
2026-03-21T14:44:00Z,33.00,68.00
2026-03-21T14:45:00Z,33.00,68.00
2026-03-21T14:46:00Z,33.00,68.00
2026-03-21T14:49:00Z,33.00,68.00
2026-03-21T14:51:00Z,33.00,68.00
2026-03-21T14:54:00Z,33.00,68.00
2026-03-21T14:58:00Z,33.00,67.74
2026-03-21T14:59:00Z,33.00,68.00
2026-03-21T15:01:00Z,33.00,68.00
2026-03-21T15:04:00Z,33.00,68.00
2026-03-21T15:05:00Z,33.00,68.00
2026-03-21T15:08:00Z,33.00,68.00
2026-03-21T15:11:00Z,33.00,68.00
2026-03-21T15:20:00Z,33.00,68.00
2026-03-21T15:22:00Z,33.00,68.00
2026-03-21T15:34:00Z,33.00,69.00
2026-03-21T15:35:00Z,33.00,69.00
2026-03-21T15:40:00Z,33.00,69.00
2026-03-21T15:41:00Z,33.00,69.00
2026-03-21T15:50:00Z,33.00,69.00
2026-03-21T15:51:00Z,33.00,69.00
2026-03-21T15:52:00Z,33.00,69.00
2026-03-21T15:57:00Z,33.00,69.00
2026-03-21T15:59:00Z,33.00,69.00
2026-03-21T16:00:00Z,33.00,69.00
2026-03-21T16:06:00Z,33.00,69.00
2026-03-21T16:16:00Z,33.00,69.00
2026-03-21T16:17:00Z,33.00,69.00
2026-03-21T16:21:00Z,33.00,69.00
2026-03-21T16:22:00Z,33.00,69.00
2026-03-21T16:25:00Z,33.00,69.00
2026-03-21T16:28:00Z,33.00,69.00
2026-03-21T16:29:00Z,33.00,69.00
2026-03-21T16:31:00Z,33.00,69.00
2026-03-21T16:36:00Z,33.00,69.00
2026-03-21T16:37:00Z,33.00,69.00
2026-03-21T16:40:00Z,33.00,69.00
2026-03-21T16:50:00Z,33.00,69.00
2026-03-21T16:51:00Z,33.00,69.00
2026-03-21T16:52:00Z,33.00,69.00
2026-03-21T16:53:00Z,33.00,69.00
2026-03-21T16:56:00Z,33.00,69.00
2026-03-21T16:58:00Z,33.00,69.00
2026-03-21T17:00:00Z,33.00,69.00
2026-03-21T17:01:00Z,33.00,69.00
2026-03-21T17:02:00Z,33.00,69.00
2026-03-21T17:04:00Z,33.00,69.00
2026-03-21T17:08:00Z,33.00,69.00
2026-03-21T17:10:00Z,33.00,69.00
2026-03-21T17:11:00Z,33.00,69.00
2026-03-21T17:15:00Z,33.00,68.00
2026-03-21T17:17:00Z,33.00,69.00
2026-03-21T17:18:00Z,33.00,69.00
2026-03-21T17:20:00Z,33.00,69.00
2026-03-21T17:25:00Z,33.00,69.00
2026-03-21T17:26:00Z,33.00,69.00
2026-03-21T17:30:00Z,33.00,68.00
2026-03-21T17:32:00Z,33.00,69.00
2026-03-21T17:34:00Z,33.00,69.00
2026-03-21T17:35:00Z,33.00,69.00
2026-03-21T17:39:00Z,33.00,69.00
2026-03-21T17:42:00Z,33.00,69.00
2026-03-21T17:53:00Z,33.00,69.00
2026-03-21T17:54:00Z,33.00,69.00
2026-03-21T17:56:00Z,33.00,69.00
2026-03-21T18:05:00Z,33.00,69.00
2026-03-21T18:07:00Z,33.00,69.00
2026-03-21T18:08:00Z,33.00,69.00
2026-03-21T18:09:00Z,33.00,69.00
2026-03-21T18:10:00Z,33.00,69.00
2026-03-21T18:12:00Z,33.00,69.00
2026-03-21T18:14:00Z,32.00,69.00
2026-03-21T18:18:00Z,33.00,69.00
2026-03-21T18:19:00Z,33.00,69.00
2026-03-21T18:20:00Z,33.00,69.00
2026-03-21T18:22:00Z,33.00,69.00
2026-03-21T18:23:00Z,33.00,69.00
2026-03-21T18:27:00Z,33.00,69.00
2026-03-21T18:28:00Z,32.00,69.00
2026-03-21T18:29:00Z,32.00,69.00
2026-03-21T18:33:00Z,33.00,69.00
2026-03-21T18:34:00Z,33.00,69.00
2026-03-21T18:38:00Z,33.00,69.00
2026-03-21T18:40:00Z,33.00,69.00
2026-03-21T18:41:00Z,33.00,69.00
2026-03-21T18:42:00Z,33.00,69.00
2026-03-21T18:45:00Z,33.00,69.00
2026-03-21T18:49:00Z,33.00,70.00
2026-03-21T18:52:00Z,33.00,70.00
2026-03-21T18:54:00Z,33.00,70.00
2026-03-21T18:55:00Z,33.00,70.00
2026-03-21T18:56:00Z,33.00,70.00
2026-03-21T18:58:00Z,33.00,70.00
2026-03-21T19:01:00Z,33.00,70.00
2026-03-21T19:02:00Z,33.00,70.00
2026-03-21T19:04:00Z,33.00,70.00
2026-03-21T19:05:00Z,33.00,70.00
2026-03-21T19:06:00Z,33.00,69.76
2026-03-21T19:07:00Z,32.00,70.00
2026-03-21T19:10:00Z,32.00,70.00
2026-03-21T19:11:00Z,32.00,70.00
2026-03-21T19:12:00Z,32.00,70.00
2026-03-21T19:13:00Z,32.00,70.00
2026-03-21T19:14:00Z,32.00,70.00
2026-03-21T19:17:00Z,32.00,70.00
2026-03-21T19:18:00Z,32.00,70.00
2026-03-21T19:20:00Z,32.00,70.00
2026-03-21T19:21:00Z,31.00,70.00
2026-03-21T19:23:00Z,31.00,70.00
2026-03-21T19:24:00Z,32.00,70.00
2026-03-21T19:27:00Z,32.00,70.00
2026-03-21T19:28:00Z,32.00,70.00
2026-03-21T19:29:00Z,32.00,70.00
2026-03-21T19:36:00Z,32.00,70.00
2026-03-21T19:39:00Z,31.00,69.06
2026-03-21T19:40:00Z,31.00,69.00
2026-03-21T19:41:00Z,31.00,70.00
2026-03-21T19:42:00Z,32.00,70.00
2026-03-21T19:44:00Z,32.00,70.00
2026-03-21T19:45:00Z,32.00,70.00
2026-03-21T19:47:00Z,32.00,70.00
2026-03-21T19:48:00Z,32.00,70.00
2026-03-21T19:49:00Z,32.00,70.00
2026-03-21T19:50:00Z,32.00,70.00
2026-03-21T19:52:00Z,31.00,70.00
2026-03-21T19:54:00Z,31.00,70.00
2026-03-21T19:56:00Z,31.00,70.97
2026-03-21T19:57:00Z,31.00,70.00
2026-03-21T19:58:00Z,31.00,70.00
2026-03-21T19:59:00Z,31.00,70.00
2026-03-21T20:00:00Z,31.00,70.00
2026-03-21T20:01:00Z,31.00,70.00
2026-03-21T20:02:00Z,31.00,70.99
2026-03-21T20:03:00Z,31.00,70.00
2026-03-21T20:04:00Z,31.00,71.00
2026-03-21T20:05:00Z,32.00,71.00
2026-03-21T20:07:00Z,32.00,71.00
2026-03-21T20:08:00Z,31.00,70.00
2026-03-21T20:09:00Z,32.00,70.94
2026-03-21T20:11:00Z,32.00,71.33
2026-03-21T20:13:00Z,32.00,70.00
2026-03-21T20:14:00Z,31.00,70.00
2026-03-21T20:15:00Z,31.00,70.00
2026-03-21T20:16:00Z,31.00,70.00
2026-03-21T20:17:00Z,31.00,71.00
2026-03-21T20:18:00Z,31.00,71.00
2026-03-21T20:19:00Z,31.00,71.00
2026-03-21T20:20:00Z,31.00,71.00
2026-03-21T20:21:00Z,31.00,71.00
2026-03-21T20:22:00Z,30.87,70.40
2026-03-21T20:23:00Z,30.02,70.22
2026-03-21T20:24:00Z,34.08,66.87
2026-03-21T20:25:00Z,37.18,67.66
2026-03-21T20:26:00Z,39.73,58.13
2026-03-21T20:27:00Z,37.56,66.17
2026-03-21T20:28:00Z,36.83,66.80
2026-03-21T20:29:00Z,33.06,67.53
2026-03-21T20:30:00Z,35.33,65.75
2026-03-21T20:31:00Z,38.90,64.80
2026-03-21T20:32:00Z,37.00,64.00
2026-03-21T20:33:00Z,37.00,63.07
2026-03-21T20:34:00Z,35.35,66.00
2026-03-21T20:35:00Z,33.70,68.30
2026-03-21T20:36:00Z,37.74,64.16
2026-03-21T20:37:00Z,38.23,63.00
2026-03-21T20:38:00Z,39.00,62.00
2026-03-21T20:39:00Z,34.72,65.53
2026-03-21T20:40:00Z,36.34,67.03
2026-03-21T20:41:00Z,38.55,64.96
2026-03-21T20:42:00Z,36.98,64.00
2026-03-21T20:43:00Z,38.08,63.07
2026-03-21T20:44:00Z,38.37,62.86
2026-03-21T20:45:00Z,37.45,64.44
2026-03-21T20:46:00Z,34.67,66.31
2026-03-21T20:47:00Z,39.14,63.48
2026-03-21T20:48:00Z,37.03,64.21
2026-03-21T20:49:00Z,38.55,62.46
2026-03-21T20:50:00Z,37.44,63.06
2026-03-21T20:51:00Z,37.79,60.94
2026-03-21T20:52:00Z,39.99,61.33
2026-03-21T20:53:00Z,36.00,63.03
2026-03-21T20:54:00Z,37.37,64.48
2026-03-21T20:55:00Z,36.02,64.25
2026-03-21T20:56:00Z,38.38,63.52
2026-03-21T20:57:00Z,38.41,62.04
2026-03-21T20:58:00Z,39.07,62.35
2026-03-21T20:59:00Z,42.45,61.26
2026-03-21T21:00:00Z,42.44,60.28
2026-03-21T21:01:00Z,42.00,61.56
2026-03-21T21:02:00Z,38.94,62.13
2026-03-21T21:03:00Z,45.64,57.88
2026-03-21T21:04:00Z,44.53,54.27
2026-03-21T21:05:00Z,43.19,57.64
2026-03-21T21:06:00Z,38.93,61.78
2026-03-21T21:07:00Z,30.77,71.36
2026-03-21T21:08:00Z,24.97,75.27
2026-03-21T21:09:00Z,24.32,77.99
2026-03-21T21:10:00Z,16.50,82.56
2026-03-21T21:11:00Z,17.36,83.52
2026-03-21T21:12:00Z,23.84,78.17
2026-03-21T21:13:00Z,21.14,79.87
2026-03-21T21:14:00Z,26.03,76.21
2026-03-21T21:15:00Z,17.00,83.70
2026-03-21T21:16:00Z,16.96,83.87
2026-03-21T21:17:00Z,17.00,82.46
2026-03-21T21:18:00Z,17.00,83.87
2026-03-21T21:19:00Z,16.08,84.00
2026-03-21T21:20:00Z,17.00,83.85
2026-03-21T21:21:00Z,16.49,84.00
2026-03-21T21:22:00Z,15.74,86.11
2026-03-21T21:23:00Z,15.58,85.98
2026-03-21T21:24:00Z,13.34,86.95
2026-03-21T21:25:00Z,14.57,87.28
2026-03-21T21:26:00Z,15.04,85.89
2026-03-21T21:27:00Z,17.69,84.28
2026-03-21T21:28:00Z,18.66,82.00
2026-03-21T21:29:00Z,19.59,80.27
2026-03-21T21:30:00Z,28.85,70.41
2026-03-21T21:31:00Z,31.90,68.94
2026-03-21T21:32:00Z,34.65,66.76
2026-03-21T21:33:00Z,34.70,65.18
2026-03-21T21:34:00Z,34.23,65.09
2026-03-21T21:35:00Z,34.09,66.03
2026-03-21T21:36:00Z,37.50,67.47
2026-03-21T21:37:00Z,32.56,68.00
2026-03-21T21:38:00Z,37.49,64.41
2026-03-21T21:39:00Z,38.65,63.68
2026-03-21T21:40:00Z,36.90,64.86
2026-03-21T21:41:00Z,38.21,61.44
2026-03-21T21:42:00Z,38.88,60.75
2026-03-21T21:43:00Z,38.52,64.74
2026-03-21T21:44:00Z,39.44,64.38
2026-03-21T21:45:00Z,39.15,58.62
2026-03-21T21:46:00Z,45.19,55.35
2026-03-21T21:47:00Z,47.40,51.41
2026-03-21T21:48:00Z,47.78,52.40
2026-03-21T21:49:00Z,48.84,52.91
2026-03-21T21:50:00Z,48.51,55.30
2026-03-21T21:51:00Z,46.89,53.05
2026-03-21T21:52:00Z,45.61,54.46
2026-03-21T21:53:00Z,45.99,55.57
2026-03-21T21:54:00Z,44.50,57.64
2026-03-21T21:55:00Z,38.77,61.35
2026-03-21T21:56:00Z,40.73,62.01
2026-03-21T21:57:00Z,31.21,64.57
2026-03-21T21:58:00Z,39.46,58.46
2026-03-21T21:59:00Z,44.39,54.08
2026-03-21T22:00:00Z,53.04,51.67
2026-03-21T22:01:00Z,61.21,37.19
2026-03-21T22:02:00Z,75.13,24.90
2026-03-21T22:03:00Z,76.50,23.04
2026-03-21T22:04:00Z,76.95,21.59
2026-03-21T22:05:00Z,72.41,27.03
2026-03-21T22:06:00Z,65.98,33.92
2026-03-21T22:07:00Z,76.92,23.99
2026-03-21T22:08:00Z,81.25,18.87
2026-03-21T22:09:00Z,79.82,21.40
2026-03-21T22:10:00Z,78.68,22.37
2026-03-21T22:11:00Z,78.87,20.62
2026-03-21T22:12:00Z,84.12,13.54
2026-03-21T22:13:00Z,84.91,16.48
2026-03-21T22:14:00Z,87.31,13.38
2026-03-21T22:15:00Z,87.00,12.65
2026-03-21T22:16:00Z,89.76,11.83
2026-03-21T22:17:00Z,84.98,14.69
2026-03-21T22:18:00Z,84.62,15.32
2026-03-21T22:19:00Z,77.50,24.01
2026-03-21T22:20:00Z,71.95,27.61
2026-03-21T22:21:00Z,82.95,15.57
2026-03-21T22:22:00Z,92.73,7.84
2026-03-21T22:23:00Z,92.67,8.11
2026-03-21T22:24:00Z,89.99,10.04
2026-03-21T22:25:00Z,90.70,9.27
2026-03-21T22:26:00Z,89.03,12.90
2026-03-21T22:27:00Z,91.28,6.36
2026-03-21T22:28:00Z,97.09,2.14
2026-03-21T22:29:00Z,97.19,3.99
2026-03-21T22:30:00Z,99.00,1.00
2026-03-21T22:31:00Z,99.00,1.00
2026-03-21T22:32:00Z,99.00,1.00
