# event_ticker=KXATPMATCH-25OCT27COBMAC
# final_score=6-1 6-4
# match_winner=Flavio Cobolli
# fav_player=Flavio Cobolli
# dog_player=Tomas Machac
# kalshi_date=2025-10-27
timestamp,Flavio Cobolli,Tomas Machac
2025-10-27T09:45:00Z,55.00,47.00
2025-10-27T09:49:00Z,55.00,47.00
2025-10-27T09:52:00Z,55.00,47.00
2025-10-27T09:54:00Z,55.00,47.00
2025-10-27T09:56:00Z,55.00,47.00
2025-10-27T09:58:00Z,55.00,47.00
2025-10-27T09:59:00Z,55.00,47.00
2025-10-27T10:00:00Z,55.00,47.00
2025-10-27T10:05:00Z,55.00,47.00
2025-10-27T10:06:00Z,55.00,47.00
2025-10-27T10:07:00Z,55.00,47.00
2025-10-27T10:08:00Z,55.00,47.00
2025-10-27T10:09:00Z,56.00,47.00
2025-10-27T10:10:00Z,59.61,47.00
2025-10-27T10:11:00Z,60.01,41.00
2025-10-27T10:12:00Z,67.24,39.00
2025-10-27T10:13:00Z,63.55,34.42
2025-10-27T10:14:00Z,63.00,35.00
2025-10-27T10:15:00Z,71.33,33.13
2025-10-27T10:16:00Z,76.01,25.00
2025-10-27T10:17:00Z,77.10,24.00
2025-10-27T10:18:00Z,79.78,22.92
2025-10-27T10:19:00Z,81.57,18.32
2025-10-27T10:20:00Z,85.00,15.96
2025-10-27T10:21:00Z,86.96,14.00
2025-10-27T10:22:00Z,86.00,14.00
2025-10-27T10:23:00Z,86.08,15.00
2025-10-27T10:24:00Z,85.89,15.00
2025-10-27T10:25:00Z,83.91,13.00
2025-10-27T10:26:00Z,83.91,15.00
2025-10-27T10:27:00Z,87.00,15.00
2025-10-27T10:28:00Z,84.59,15.32
2025-10-27T10:29:00Z,83.81,16.39
2025-10-27T10:30:00Z,85.88,16.39
2025-10-27T10:31:00Z,86.51,14.00
2025-10-27T10:32:00Z,86.51,14.00
2025-10-27T10:33:00Z,87.00,11.45
2025-10-27T10:34:00Z,87.00,14.00
2025-10-27T10:35:00Z,87.00,15.03
2025-10-27T10:36:00Z,88.00,15.03
2025-10-27T10:37:00Z,85.00,15.03
2025-10-27T10:38:00Z,89.00,15.03
2025-10-27T10:39:00Z,89.89,11.90
2025-10-27T10:40:00Z,89.89,12.00
2025-10-27T10:41:00Z,85.18,15.80
2025-10-27T10:42:00Z,86.00,16.00
2025-10-27T10:43:00Z,88.00,16.00
2025-10-27T10:45:00Z,89.93,12.00
2025-10-27T10:46:00Z,89.00,12.00
2025-10-27T10:47:00Z,86.00,16.00
2025-10-27T10:48:00Z,84.00,16.00
2025-10-27T10:49:00Z,84.00,16.00
2025-10-27T10:50:00Z,88.00,12.85
2025-10-27T10:51:00Z,87.51,14.05
2025-10-27T10:52:00Z,87.51,14.00
2025-10-27T10:53:00Z,86.00,15.68
2025-10-27T10:55:00Z,84.92,15.00
2025-10-27T10:56:00Z,84.92,11.00
2025-10-27T10:57:00Z,89.00,11.21
2025-10-27T10:58:00Z,91.11,10.00
2025-10-27T10:59:00Z,93.81,4.47
2025-10-27T11:00:00Z,98.92,2.00
2025-10-27T11:01:00Z,98.92,2.00
2025-10-27T11:02:00Z,98.00,2.00
2025-10-27T11:03:00Z,99.00,1.17
2025-10-27T11:04:00Z,99.00,1.17
2025-10-27T11:05:00Z,99.00,1.17
