# event_ticker=KXATPCHALLENGERMATCH-26MAR27UCHMAT
# final_score=6-4 5-7 6-4
# score_resolution=4-6 7-5 4-6
# match_winner=Yasutaka Uchiyama
# fav_player=Hayato Matsuoka
# dog_player=Yasutaka Uchiyama
# kalshi_date=2026-03-27
timestamp,Hayato Matsuoka,Yasutaka Uchiyama
2026-03-28T02:29:00Z,31.00,69.00
2026-03-28T02:32:00Z,31.00,69.00
2026-03-28T02:33:00Z,33.00,69.00
2026-03-28T02:35:00Z,33.00,69.00
2026-03-28T02:36:00Z,33.00,69.00
2026-03-28T02:38:00Z,33.00,69.00
2026-03-28T02:42:00Z,33.00,69.00
2026-03-28T02:43:00Z,33.00,69.00
2026-03-28T02:44:00Z,33.00,69.00
2026-03-28T02:46:00Z,33.00,69.00
2026-03-28T02:49:00Z,31.00,69.00
2026-03-28T02:51:00Z,33.00,69.00
2026-03-28T02:52:00Z,33.00,69.00
2026-03-28T02:53:00Z,33.00,69.00
2026-03-28T02:56:00Z,34.00,69.00
2026-03-28T02:58:00Z,34.00,69.00
2026-03-28T03:00:00Z,34.00,69.00
2026-03-28T03:04:00Z,34.00,68.00
2026-03-28T03:05:00Z,34.00,68.00
2026-03-28T03:06:00Z,34.00,68.00
2026-03-28T03:07:00Z,34.00,68.00
2026-03-28T03:09:00Z,34.00,68.00
2026-03-28T03:10:00Z,34.00,68.00
2026-03-28T03:11:00Z,34.00,67.00
2026-03-28T03:12:00Z,34.00,68.00
2026-03-28T03:13:00Z,34.00,68.00
2026-03-28T03:14:00Z,34.00,68.00
2026-03-28T03:15:00Z,34.00,68.00
2026-03-28T03:17:00Z,34.00,68.00
2026-03-28T03:18:00Z,34.00,68.00
2026-03-28T03:19:00Z,34.00,68.80
2026-03-28T03:20:00Z,34.00,68.00
2026-03-28T03:22:00Z,34.00,68.00
2026-03-28T03:24:00Z,34.00,68.00
2026-03-28T03:25:00Z,34.00,68.00
2026-03-28T03:26:00Z,34.00,68.00
2026-03-28T03:28:00Z,34.00,68.00
2026-03-28T03:31:00Z,34.00,68.00
2026-03-28T03:32:00Z,34.00,68.00
2026-03-28T03:34:00Z,34.00,68.00
2026-03-28T03:38:00Z,34.00,68.00
2026-03-28T03:39:00Z,34.00,68.00
2026-03-28T03:40:00Z,34.00,69.00
2026-03-28T03:42:00Z,34.00,68.01
2026-03-28T03:43:00Z,34.00,68.00
2026-03-28T03:45:00Z,34.00,68.00
2026-03-28T03:49:00Z,34.00,68.42
2026-03-28T03:50:00Z,34.00,68.63
2026-03-28T03:51:00Z,34.00,68.00
2026-03-28T03:53:00Z,34.00,68.00
2026-03-28T03:54:00Z,34.00,68.00
2026-03-28T03:55:00Z,34.00,68.00
2026-03-28T03:56:00Z,34.01,68.00
2026-03-28T03:57:00Z,34.09,68.00
2026-03-28T03:59:00Z,34.00,68.00
2026-03-28T04:00:00Z,34.28,68.00
2026-03-28T04:01:00Z,34.96,68.00
2026-03-28T04:02:00Z,34.98,68.00
2026-03-28T04:03:00Z,34.99,66.00
2026-03-28T04:04:00Z,35.53,66.00
2026-03-28T04:05:00Z,36.00,64.01
2026-03-28T04:06:00Z,36.00,67.00
2026-03-28T04:07:00Z,34.03,67.00
2026-03-28T04:08:00Z,35.00,67.00
2026-03-28T04:09:00Z,35.00,67.37
2026-03-28T04:10:00Z,34.22,66.59
2026-03-28T04:11:00Z,34.00,66.00
2026-03-28T04:12:00Z,34.13,67.39
2026-03-28T04:13:00Z,37.10,65.01
2026-03-28T04:14:00Z,38.42,63.88
2026-03-28T04:15:00Z,37.00,62.41
2026-03-28T04:16:00Z,36.00,64.84
2026-03-28T04:17:00Z,37.30,65.79
2026-03-28T04:18:00Z,33.14,65.95
2026-03-28T04:19:00Z,32.89,66.15
2026-03-28T04:20:00Z,34.50,65.76
2026-03-28T04:21:00Z,30.06,70.54
2026-03-28T04:22:00Z,34.00,72.63
2026-03-28T04:23:00Z,33.81,68.00
2026-03-28T04:24:00Z,37.84,63.37
2026-03-28T04:25:00Z,38.02,63.14
2026-03-28T04:26:00Z,36.41,66.42
2026-03-28T04:27:00Z,37.55,65.29
2026-03-28T04:28:00Z,38.53,61.49
2026-03-28T04:29:00Z,41.56,58.95
2026-03-28T04:30:00Z,46.06,56.43
2026-03-28T04:31:00Z,43.57,54.01
2026-03-28T04:32:00Z,47.44,55.74
2026-03-28T04:33:00Z,47.39,53.58
2026-03-28T04:34:00Z,45.80,54.89
2026-03-28T04:35:00Z,45.02,55.80
2026-03-28T04:36:00Z,38.98,60.84
2026-03-28T04:37:00Z,40.11,60.74
2026-03-28T04:38:00Z,40.08,60.22
2026-03-28T04:39:00Z,42.53,58.85
2026-03-28T04:40:00Z,43.68,57.00
2026-03-28T04:41:00Z,43.18,58.48
2026-03-28T04:42:00Z,40.84,61.04
2026-03-28T04:43:00Z,39.41,60.12
2026-03-28T04:44:00Z,38.68,62.81
2026-03-28T04:45:00Z,30.48,70.60
2026-03-28T04:46:00Z,28.53,72.73
2026-03-28T04:47:00Z,27.77,72.80
2026-03-28T04:48:00Z,21.99,78.36
2026-03-28T04:49:00Z,22.66,78.57
2026-03-28T04:50:00Z,25.21,75.92
2026-03-28T04:51:00Z,22.64,77.40
2026-03-28T04:52:00Z,19.64,80.55
2026-03-28T04:53:00Z,17.65,81.03
2026-03-28T04:54:00Z,20.48,81.48
2026-03-28T04:55:00Z,21.59,79.57
2026-03-28T04:56:00Z,20.22,80.60
2026-03-28T04:57:00Z,17.95,82.78
2026-03-28T04:58:00Z,18.52,83.37
2026-03-28T04:59:00Z,17.16,83.74
2026-03-28T05:00:00Z,17.35,82.97
2026-03-28T05:01:00Z,20.77,82.08
2026-03-28T05:02:00Z,20.96,80.36
2026-03-28T05:03:00Z,21.78,78.33
2026-03-28T05:04:00Z,20.97,80.63
2026-03-28T05:05:00Z,19.18,81.41
2026-03-28T05:06:00Z,19.47,80.98
2026-03-28T05:07:00Z,20.80,79.80
2026-03-28T05:08:00Z,27.09,76.31
2026-03-28T05:09:00Z,25.58,72.79
2026-03-28T05:10:00Z,23.09,78.22
2026-03-28T05:11:00Z,23.44,77.36
2026-03-28T05:12:00Z,25.77,75.28
2026-03-28T05:13:00Z,26.00,75.81
2026-03-28T05:14:00Z,26.05,76.24
2026-03-28T05:15:00Z,24.39,77.87
2026-03-28T05:16:00Z,27.06,75.93
2026-03-28T05:17:00Z,33.15,64.99
2026-03-28T05:18:00Z,42.20,59.07
2026-03-28T05:19:00Z,43.56,58.32
2026-03-28T05:20:00Z,45.29,56.17
2026-03-28T05:21:00Z,47.40,53.33
2026-03-28T05:22:00Z,46.92,54.55
2026-03-28T05:23:00Z,48.48,53.03
2026-03-28T05:24:00Z,46.91,53.81
2026-03-28T05:25:00Z,45.92,55.41
2026-03-28T05:26:00Z,44.21,56.66
2026-03-28T05:27:00Z,44.73,58.69
2026-03-28T05:28:00Z,45.89,59.45
2026-03-28T05:29:00Z,47.32,58.80
2026-03-28T05:30:00Z,44.24,57.32
2026-03-28T05:31:00Z,39.37,64.69
2026-03-28T05:32:00Z,26.59,74.03
2026-03-28T05:33:00Z,28.91,74.71
2026-03-28T05:34:00Z,30.84,72.15
2026-03-28T05:35:00Z,34.11,72.03
2026-03-28T05:36:00Z,43.48,59.44
2026-03-28T05:37:00Z,45.42,55.59
2026-03-28T05:38:00Z,40.92,62.24
2026-03-28T05:39:00Z,35.53,67.11
2026-03-28T05:40:00Z,30.38,72.14
2026-03-28T05:41:00Z,30.57,72.24
2026-03-28T05:42:00Z,24.90,77.59
2026-03-28T05:43:00Z,20.79,81.51
2026-03-28T05:44:00Z,13.78,87.60
2026-03-28T05:45:00Z,5.13,94.08
2026-03-28T05:46:00Z,14.27,92.04
2026-03-28T05:47:00Z,13.16,88.68
2026-03-28T05:48:00Z,18.74,83.68
2026-03-28T05:49:00Z,25.24,76.36
2026-03-28T05:50:00Z,29.69,73.70
2026-03-28T05:51:00Z,27.57,71.70
2026-03-28T05:52:00Z,28.70,74.40
2026-03-28T05:53:00Z,25.23,77.25
2026-03-28T05:54:00Z,32.99,69.21
2026-03-28T05:55:00Z,42.81,56.41
2026-03-28T05:56:00Z,45.58,56.81
2026-03-28T05:57:00Z,43.63,56.97
2026-03-28T05:58:00Z,44.33,57.73
2026-03-28T05:59:00Z,43.29,57.98
2026-03-28T06:00:00Z,43.50,56.94
2026-03-28T06:01:00Z,46.02,55.63
2026-03-28T06:02:00Z,49.22,52.14
2026-03-28T06:03:00Z,44.80,56.39
2026-03-28T06:04:00Z,27.45,70.42
2026-03-28T06:05:00Z,20.74,77.69
2026-03-28T06:06:00Z,21.79,79.02
2026-03-28T06:07:00Z,24.42,73.82
2026-03-28T06:08:00Z,26.32,73.88
2026-03-28T06:09:00Z,18.18,80.42
2026-03-28T06:10:00Z,15.42,84.75
2026-03-28T06:11:00Z,15.26,85.73
2026-03-28T06:12:00Z,17.50,83.88
2026-03-28T06:13:00Z,17.82,84.05
2026-03-28T06:14:00Z,17.50,84.26
2026-03-28T06:15:00Z,13.46,87.48
2026-03-28T06:16:00Z,16.60,84.40
2026-03-28T06:17:00Z,20.10,82.33
2026-03-28T06:18:00Z,22.35,80.96
2026-03-28T06:19:00Z,23.30,79.33
2026-03-28T06:20:00Z,26.29,77.67
2026-03-28T06:21:00Z,24.02,78.28
2026-03-28T06:22:00Z,24.95,75.72
2026-03-28T06:23:00Z,24.70,76.96
2026-03-28T06:24:00Z,29.47,72.95
2026-03-28T06:25:00Z,31.84,69.73
2026-03-28T06:26:00Z,22.88,80.17
2026-03-28T06:27:00Z,15.61,84.58
2026-03-28T06:28:00Z,11.23,88.80
2026-03-28T06:29:00Z,12.51,90.51
2026-03-28T06:30:00Z,12.21,88.53
2026-03-28T06:31:00Z,14.82,82.20
2026-03-28T06:32:00Z,18.40,83.06
2026-03-28T06:33:00Z,22.70,75.47
2026-03-28T06:34:00Z,19.17,78.67
2026-03-28T06:35:00Z,13.38,87.53
2026-03-28T06:36:00Z,14.77,85.54
2026-03-28T06:37:00Z,9.47,88.54
2026-03-28T06:38:00Z,15.85,85.10
2026-03-28T06:39:00Z,15.96,85.14
2026-03-28T06:40:00Z,12.72,87.52
2026-03-28T06:41:00Z,15.30,85.43
2026-03-28T06:42:00Z,15.57,86.95
2026-03-28T06:43:00Z,17.69,84.10
2026-03-28T06:44:00Z,10.26,88.91
2026-03-28T06:45:00Z,6.92,91.95
2026-03-28T06:46:00Z,8.82,92.14
2026-03-28T06:47:00Z,6.44,93.63
2026-03-28T06:48:00Z,6.77,93.11
2026-03-28T06:49:00Z,8.15,93.27
2026-03-28T06:50:00Z,8.96,91.66
2026-03-28T06:51:00Z,7.58,92.36
2026-03-28T06:52:00Z,3.34,97.86
2026-03-28T06:53:00Z,3.01,97.14
2026-03-28T06:54:00Z,2.46,97.67
2026-03-28T06:55:00Z,1.00,99.00
2026-03-28T06:56:00Z,1.00,99.00
2026-03-28T06:57:00Z,1.00,99.00
2026-03-28T06:58:00Z,1.00,99.00
2026-03-28T06:59:00Z,1.00,99.00
2026-03-28T07:00:00Z,1.00,99.00
2026-03-28T07:01:00Z,1.00,99.00
2026-03-28T07:02:00Z,1.00,99.00
