# event_ticker=KXATPMATCH-26JUN12ZHAMAN
# final_score=7-6(4) 6-3
# score_resolution=7-6 6-3
# match_winner=Adrian Mannarino
# fav_player=Adrian Mannarino
# dog_player=Zhizhen Zhang
# kalshi_date=2026-06-12
timestamp,Zhizhen Zhang,Adrian Mannarino
2026-06-12T03:05:00Z,43.00,60.00
2026-06-12T03:07:00Z,43.00,60.00
2026-06-12T03:09:00Z,43.00,60.00
2026-06-12T03:10:00Z,43.00,60.00
2026-06-12T03:12:00Z,43.00,60.00
2026-06-12T03:16:00Z,43.00,60.00
2026-06-12T03:17:00Z,43.00,60.00
2026-06-12T03:19:00Z,43.00,60.00
2026-06-12T03:21:00Z,43.00,59.00
2026-06-12T03:22:00Z,43.00,59.00
2026-06-12T03:23:00Z,43.00,59.00
2026-06-12T03:25:00Z,43.00,59.00
2026-06-12T03:28:00Z,43.00,59.00
2026-06-12T03:31:00Z,43.00,59.00
2026-06-12T03:32:00Z,43.00,60.00
2026-06-12T03:38:00Z,43.00,60.00
2026-06-12T03:39:00Z,43.00,59.00
2026-06-12T03:40:00Z,43.00,59.00
2026-06-12T03:41:00Z,43.00,59.00
2026-06-12T03:42:00Z,43.00,59.00
2026-06-12T03:44:00Z,43.00,59.00
2026-06-12T03:45:00Z,43.00,60.00
2026-06-12T03:47:00Z,40.38,60.00
2026-06-12T03:48:00Z,40.38,60.00
2026-06-12T03:52:00Z,40.38,60.00
2026-06-12T03:53:00Z,42.00,60.00
2026-06-12T03:55:00Z,42.00,59.00
2026-06-12T03:56:00Z,42.00,59.25
2026-06-12T03:57:00Z,42.00,59.25
2026-06-12T03:58:00Z,42.00,59.50
2026-06-12T03:59:00Z,42.00,59.00
2026-06-12T04:00:00Z,42.00,59.10
2026-06-12T04:01:00Z,42.00,59.52
2026-06-12T04:02:00Z,42.00,59.00
2026-06-12T04:03:00Z,42.00,59.00
2026-06-12T04:05:00Z,42.00,59.00
2026-06-12T04:06:00Z,42.00,59.00
2026-06-12T04:07:00Z,42.00,59.00
2026-06-12T04:08:00Z,42.81,59.00
2026-06-12T04:09:00Z,43.00,59.00
2026-06-12T04:10:00Z,42.00,60.00
2026-06-12T04:11:00Z,42.00,60.00
2026-06-12T04:12:00Z,42.00,60.00
2026-06-12T04:13:00Z,42.00,60.00
2026-06-12T04:14:00Z,42.00,60.00
2026-06-12T04:16:00Z,42.00,60.00
2026-06-12T04:17:00Z,42.00,60.00
2026-06-12T04:18:00Z,42.00,60.00
2026-06-12T04:19:00Z,42.00,60.00
2026-06-12T04:21:00Z,42.00,60.00
2026-06-12T04:22:00Z,42.00,60.00
2026-06-12T04:24:00Z,42.00,60.00
2026-06-12T04:25:00Z,42.00,60.00
2026-06-12T04:26:00Z,42.00,60.00
2026-06-12T04:27:00Z,42.00,60.00
2026-06-12T04:28:00Z,42.00,60.00
2026-06-12T04:29:00Z,42.00,60.00
2026-06-12T04:30:00Z,42.00,60.00
2026-06-12T04:31:00Z,42.00,59.79
2026-06-12T04:32:00Z,42.00,59.00
2026-06-12T04:33:00Z,42.00,59.00
2026-06-12T04:34:00Z,42.00,59.00
2026-06-12T04:36:00Z,42.00,59.00
2026-06-12T04:37:00Z,42.00,59.00
2026-06-12T04:38:00Z,42.00,59.00
2026-06-12T04:39:00Z,42.00,59.00
2026-06-12T04:40:00Z,42.00,59.00
2026-06-12T04:41:00Z,42.00,59.00
2026-06-12T04:42:00Z,42.00,59.00
2026-06-12T04:43:00Z,42.00,59.00
2026-06-12T04:44:00Z,42.00,59.81
2026-06-12T04:45:00Z,42.00,60.00
2026-06-12T04:46:00Z,42.00,59.98
2026-06-12T04:47:00Z,42.00,60.00
2026-06-12T04:48:00Z,42.00,60.00
2026-06-12T04:49:00Z,42.00,60.00
2026-06-12T04:50:00Z,42.00,60.00
2026-06-12T04:51:00Z,42.00,60.00
2026-06-12T04:52:00Z,42.00,59.80
2026-06-12T04:53:00Z,42.00,60.00
2026-06-12T04:56:00Z,42.00,60.00
2026-06-12T04:57:00Z,42.00,60.00
2026-06-12T04:58:00Z,41.58,60.00
2026-06-12T04:59:00Z,42.00,60.00
2026-06-12T05:00:00Z,42.00,60.00
2026-06-12T05:01:00Z,42.00,60.00
2026-06-12T05:02:00Z,41.00,60.00
2026-06-12T05:03:00Z,41.00,60.00
2026-06-12T05:04:00Z,40.00,60.00
2026-06-12T05:05:00Z,40.00,61.00
2026-06-12T05:07:00Z,41.00,61.00
2026-06-12T05:08:00Z,41.78,60.00
2026-06-12T05:10:00Z,41.78,60.00
2026-06-12T05:11:00Z,42.00,60.00
2026-06-12T05:14:00Z,42.00,60.00
2026-06-12T05:15:00Z,42.00,60.00
2026-06-12T05:16:00Z,42.00,60.00
2026-06-12T05:19:00Z,42.00,60.00
2026-06-12T05:20:00Z,42.00,60.00
2026-06-12T05:21:00Z,41.96,60.00
2026-06-12T05:22:00Z,42.00,60.00
2026-06-12T05:23:00Z,42.00,60.00
2026-06-12T05:24:00Z,42.00,60.00
2026-06-12T05:25:00Z,42.00,60.00
2026-06-12T05:27:00Z,42.00,60.00
2026-06-12T05:29:00Z,42.00,60.00
2026-06-12T05:30:00Z,42.00,60.13
2026-06-12T05:31:00Z,41.00,60.00
2026-06-12T05:32:00Z,41.00,60.00
2026-06-12T05:33:00Z,41.00,60.00
2026-06-12T05:34:00Z,41.00,60.00
2026-06-12T05:35:00Z,41.00,60.00
2026-06-12T05:36:00Z,41.00,60.00
2026-06-12T05:37:00Z,41.00,60.00
2026-06-12T05:38:00Z,41.00,60.00
2026-06-12T05:40:00Z,41.00,60.00
2026-06-12T05:41:00Z,41.00,60.00
2026-06-12T05:42:00Z,41.00,60.00
2026-06-12T05:43:00Z,41.00,60.00
2026-06-12T05:44:00Z,41.00,59.87
2026-06-12T05:45:00Z,41.00,60.00
2026-06-12T05:46:00Z,41.00,60.00
2026-06-12T05:47:00Z,41.00,60.00
2026-06-12T05:48:00Z,41.00,60.00
2026-06-12T05:50:00Z,41.00,60.00
2026-06-12T05:51:00Z,41.00,60.04
2026-06-12T05:52:00Z,41.00,60.00
2026-06-12T05:53:00Z,41.00,61.00
2026-06-12T05:54:00Z,40.11,61.00
2026-06-12T05:56:00Z,40.11,60.00
2026-06-12T05:57:00Z,40.11,60.09
2026-06-12T05:58:00Z,40.00,61.00
2026-06-12T06:00:00Z,42.00,61.00
2026-06-12T06:01:00Z,42.00,61.00
2026-06-12T06:02:00Z,42.00,61.00
2026-06-12T06:04:00Z,42.00,61.00
2026-06-12T06:06:00Z,42.00,58.04
2026-06-12T06:08:00Z,42.00,60.99
2026-06-12T06:10:00Z,42.00,61.00
2026-06-12T06:11:00Z,42.00,61.00
2026-06-12T06:12:00Z,42.00,61.00
2026-06-12T06:14:00Z,42.00,60.00
2026-06-12T06:17:00Z,42.00,60.44
2026-06-12T06:18:00Z,42.00,60.52
2026-06-12T06:19:00Z,42.00,60.52
2026-06-12T06:20:00Z,42.00,60.00
2026-06-12T06:23:00Z,42.00,60.83
2026-06-12T06:26:00Z,42.00,60.22
2026-06-12T06:27:00Z,42.00,60.22
2026-06-12T06:28:00Z,42.00,60.27
2026-06-12T06:29:00Z,42.00,61.00
2026-06-12T06:30:00Z,40.00,61.00
2026-06-12T06:31:00Z,40.00,59.32
2026-06-12T06:32:00Z,42.00,61.00
2026-06-12T06:33:00Z,42.00,61.00
2026-06-12T06:35:00Z,42.00,61.00
2026-06-12T06:36:00Z,42.00,61.00
2026-06-12T06:38:00Z,42.00,61.00
2026-06-12T06:39:00Z,40.00,61.00
2026-06-12T06:42:00Z,40.00,61.00
2026-06-12T06:44:00Z,40.00,60.66
2026-06-12T06:45:00Z,41.00,60.66
2026-06-12T06:46:00Z,41.00,60.66
2026-06-12T06:47:00Z,40.00,61.00
2026-06-12T06:48:00Z,40.00,61.00
2026-06-12T06:49:00Z,40.00,61.00
2026-06-12T06:50:00Z,41.33,61.00
2026-06-12T06:52:00Z,41.33,60.00
2026-06-12T06:53:00Z,42.00,60.00
2026-06-12T06:54:00Z,42.00,60.00
2026-06-12T06:55:00Z,42.00,60.00
2026-06-12T06:57:00Z,42.00,60.00
2026-06-12T06:59:00Z,42.00,60.00
2026-06-12T07:01:00Z,42.00,60.00
2026-06-12T07:02:00Z,42.00,60.00
2026-06-12T07:03:00Z,42.00,60.00
2026-06-12T07:05:00Z,42.00,60.00
2026-06-12T07:06:00Z,42.00,60.00
2026-06-12T07:07:00Z,42.00,60.00
2026-06-12T07:10:00Z,42.00,60.00
2026-06-12T07:11:00Z,40.00,60.00
2026-06-12T07:12:00Z,40.00,60.00
2026-06-12T07:13:00Z,40.00,60.00
2026-06-12T07:14:00Z,42.00,60.00
2026-06-12T07:15:00Z,42.00,60.00
2026-06-12T07:16:00Z,42.00,60.00
2026-06-12T07:17:00Z,42.00,60.00
2026-06-12T07:18:00Z,42.00,60.00
2026-06-12T07:20:00Z,42.00,60.00
2026-06-12T07:22:00Z,42.00,60.00
2026-06-12T07:23:00Z,42.00,60.00
2026-06-12T07:24:00Z,42.00,60.00
2026-06-12T07:27:00Z,42.00,60.00
2026-06-12T07:29:00Z,42.00,60.00
2026-06-12T07:30:00Z,42.00,60.00
2026-06-12T07:32:00Z,41.00,60.00
2026-06-12T07:33:00Z,41.00,60.00
2026-06-12T07:36:00Z,41.00,60.00
2026-06-12T07:37:00Z,41.00,60.00
2026-06-12T07:39:00Z,41.00,60.00
2026-06-12T07:40:00Z,41.01,60.00
2026-06-12T07:41:00Z,41.59,60.00
2026-06-12T07:42:00Z,42.00,60.00
2026-06-12T07:43:00Z,42.00,60.00
2026-06-12T07:44:00Z,42.00,58.00
2026-06-12T07:46:00Z,42.00,60.00
2026-06-12T07:47:00Z,42.00,58.00
2026-06-12T07:48:00Z,42.00,60.00
2026-06-12T07:50:00Z,42.00,60.00
2026-06-12T07:52:00Z,42.00,60.00
2026-06-12T07:53:00Z,42.00,60.00
2026-06-12T08:00:00Z,42.00,60.00
2026-06-12T08:02:00Z,42.00,60.00
2026-06-12T08:04:00Z,42.00,60.00
2026-06-12T08:05:00Z,42.00,60.00
2026-06-12T08:06:00Z,42.00,60.00
2026-06-12T08:09:00Z,42.00,60.00
2026-06-12T08:10:00Z,42.00,60.00
2026-06-12T08:11:00Z,42.00,60.00
2026-06-12T08:12:00Z,42.00,59.00
2026-06-12T08:13:00Z,42.00,59.00
2026-06-12T08:14:00Z,43.92,58.01
2026-06-12T08:15:00Z,43.92,59.00
2026-06-12T08:16:00Z,43.92,59.00
2026-06-12T08:18:00Z,43.92,59.00
2026-06-12T08:19:00Z,43.92,58.24
2026-06-12T08:21:00Z,43.92,59.00
2026-06-12T08:22:00Z,43.92,59.00
2026-06-12T08:24:00Z,43.92,59.00
2026-06-12T08:25:00Z,43.00,59.00
2026-06-12T08:26:00Z,43.00,59.00
2026-06-12T08:27:00Z,43.00,58.00
2026-06-12T08:28:00Z,43.00,59.00
2026-06-12T08:29:00Z,43.00,59.00
2026-06-12T08:31:00Z,43.00,59.00
2026-06-12T08:33:00Z,43.00,58.00
2026-06-12T08:35:00Z,42.00,58.00
2026-06-12T08:36:00Z,42.00,58.00
2026-06-12T08:37:00Z,43.00,58.00
2026-06-12T08:38:00Z,43.00,59.00
2026-06-12T08:39:00Z,42.00,59.00
2026-06-12T08:40:00Z,42.00,59.00
2026-06-12T08:43:00Z,43.00,59.00
2026-06-12T08:44:00Z,43.00,59.00
2026-06-12T08:45:00Z,42.00,59.00
2026-06-12T08:46:00Z,43.00,59.00
2026-06-12T08:47:00Z,43.00,59.00
2026-06-12T08:51:00Z,43.00,59.00
2026-06-12T08:52:00Z,43.00,59.00
2026-06-12T08:53:00Z,43.00,59.00
2026-06-12T08:54:00Z,43.00,59.00
2026-06-12T08:55:00Z,43.00,59.00
2026-06-12T08:56:00Z,43.00,59.00
2026-06-12T08:57:00Z,43.13,59.00
2026-06-12T08:59:00Z,43.13,59.00
2026-06-12T09:00:00Z,43.17,58.08
2026-06-12T09:01:00Z,43.17,58.00
2026-06-12T09:02:00Z,43.17,59.00
2026-06-12T09:03:00Z,43.00,59.00
2026-06-12T09:04:00Z,43.00,59.00
2026-06-12T09:05:00Z,44.00,59.00
2026-06-12T09:06:00Z,42.01,59.00
2026-06-12T09:08:00Z,43.00,59.00
2026-06-12T09:09:00Z,43.71,58.89
2026-06-12T09:10:00Z,44.00,58.00
2026-06-12T09:11:00Z,44.22,58.00
2026-06-12T09:12:00Z,45.00,58.00
2026-06-12T09:13:00Z,46.00,55.99
2026-06-12T09:14:00Z,45.99,55.00
2026-06-12T09:15:00Z,46.00,55.00
2026-06-12T09:16:00Z,46.10,53.04
2026-06-12T09:17:00Z,46.69,53.26
2026-06-12T09:18:00Z,45.83,54.10
2026-06-12T09:19:00Z,45.23,55.00
2026-06-12T09:20:00Z,45.94,55.00
2026-06-12T09:21:00Z,46.07,55.00
2026-06-12T09:22:00Z,43.73,55.64
2026-06-12T09:23:00Z,46.30,54.54
2026-06-12T09:24:00Z,47.58,53.41
2026-06-12T09:25:00Z,48.00,54.00
2026-06-12T09:26:00Z,48.37,52.96
2026-06-12T09:27:00Z,52.79,51.87
2026-06-12T09:28:00Z,49.01,50.40
2026-06-12T09:29:00Z,45.50,57.10
2026-06-12T09:30:00Z,46.02,58.52
2026-06-12T09:31:00Z,42.35,56.55
2026-06-12T09:32:00Z,47.16,56.00
2026-06-12T09:33:00Z,44.68,55.94
2026-06-12T09:34:00Z,43.24,54.19
2026-06-12T09:35:00Z,41.76,55.50
2026-06-12T09:36:00Z,41.01,58.44
2026-06-12T09:38:00Z,41.01,54.82
2026-06-12T09:39:00Z,46.00,54.00
2026-06-12T09:40:00Z,42.10,54.00
2026-06-12T09:41:00Z,45.53,54.00
2026-06-12T09:42:00Z,46.00,54.00
2026-06-12T09:43:00Z,43.00,54.00
2026-06-12T09:44:00Z,46.00,54.00
2026-06-12T09:45:00Z,46.00,54.00
2026-06-12T09:46:00Z,43.80,57.38
2026-06-12T09:47:00Z,45.43,57.38
2026-06-12T09:48:00Z,42.21,54.00
2026-06-12T09:49:00Z,44.15,54.00
2026-06-12T09:50:00Z,48.58,55.02
2026-06-12T09:52:00Z,48.58,58.90
2026-06-12T09:53:00Z,42.00,58.90
2026-06-12T09:54:00Z,42.33,58.90
2026-06-12T09:55:00Z,44.00,56.00
2026-06-12T09:56:00Z,44.00,54.57
2026-06-12T09:57:00Z,44.02,55.72
2026-06-12T09:58:00Z,39.57,61.18
2026-06-12T09:59:00Z,39.27,60.36
2026-06-12T10:00:00Z,43.00,58.00
2026-06-12T10:01:00Z,43.00,57.70
2026-06-12T10:02:00Z,42.99,57.70
2026-06-12T10:03:00Z,42.13,58.33
2026-06-12T10:04:00Z,42.50,59.00
2026-06-12T10:05:00Z,44.29,59.00
2026-06-12T10:06:00Z,44.61,55.24
2026-06-12T10:07:00Z,44.12,56.31
2026-06-12T10:08:00Z,44.37,57.52
2026-06-12T10:09:00Z,44.29,57.81
2026-06-12T10:10:00Z,44.29,54.63
2026-06-12T10:11:00Z,47.93,55.04
2026-06-12T10:12:00Z,46.76,54.14
2026-06-12T10:13:00Z,42.00,57.11
2026-06-12T10:14:00Z,43.80,57.16
2026-06-12T10:15:00Z,41.15,58.82
2026-06-12T10:16:00Z,42.57,56.69
2026-06-12T10:17:00Z,46.00,55.00
2026-06-12T10:18:00Z,46.00,53.21
2026-06-12T10:19:00Z,48.12,52.67
2026-06-12T10:20:00Z,47.79,53.43
2026-06-12T10:21:00Z,44.04,57.11
2026-06-12T10:22:00Z,43.28,56.26
2026-06-12T10:23:00Z,45.53,54.72
2026-06-12T10:24:00Z,49.00,52.00
2026-06-12T10:25:00Z,49.00,52.00
2026-06-12T10:26:00Z,47.21,52.26
2026-06-12T10:27:00Z,49.23,51.11
2026-06-12T10:28:00Z,48.50,50.69
2026-06-12T10:29:00Z,47.95,53.44
2026-06-12T10:30:00Z,48.85,53.33
2026-06-12T10:31:00Z,46.09,53.92
2026-06-12T10:32:00Z,49.53,51.78
2026-06-12T10:33:00Z,44.58,55.06
2026-06-12T10:34:00Z,49.83,51.31
2026-06-12T10:35:00Z,50.00,51.68
2026-06-12T10:36:00Z,49.17,52.29
2026-06-12T10:37:00Z,44.65,55.08
2026-06-12T10:38:00Z,47.44,54.60
2026-06-12T10:39:00Z,46.07,54.10
2026-06-12T10:40:00Z,40.73,60.17
2026-06-12T10:41:00Z,27.39,74.31
2026-06-12T10:42:00Z,29.33,70.90
2026-06-12T10:43:00Z,26.65,73.71
2026-06-12T10:44:00Z,21.64,78.74
2026-06-12T10:45:00Z,25.19,76.47
2026-06-12T10:46:00Z,21.97,78.03
2026-06-12T10:47:00Z,22.00,78.42
2026-06-12T10:48:00Z,22.05,78.69
2026-06-12T10:49:00Z,21.60,80.04
2026-06-12T10:50:00Z,22.10,80.00
2026-06-12T10:51:00Z,24.55,78.68
2026-06-12T10:52:00Z,25.81,75.72
2026-06-12T10:53:00Z,19.71,80.27
2026-06-12T10:54:00Z,20.16,80.12
2026-06-12T10:55:00Z,18.42,82.32
2026-06-12T10:56:00Z,14.94,83.95
2026-06-12T10:57:00Z,18.91,81.49
2026-06-12T10:58:00Z,19.28,81.07
2026-06-12T10:59:00Z,18.00,83.94
2026-06-12T11:00:00Z,17.00,82.76
2026-06-12T11:01:00Z,18.00,83.00
2026-06-12T11:02:00Z,17.96,82.02
2026-06-12T11:03:00Z,18.12,82.11
2026-06-12T11:04:00Z,16.36,83.37
2026-06-12T11:05:00Z,14.61,87.02
2026-06-12T11:06:00Z,5.48,93.39
2026-06-12T11:07:00Z,4.21,95.76
2026-06-12T11:08:00Z,3.09,96.74
2026-06-12T11:09:00Z,2.48,97.77
2026-06-12T11:10:00Z,2.56,97.11
2026-06-12T11:11:00Z,3.86,97.01
2026-06-12T11:12:00Z,3.83,96.14
2026-06-12T11:13:00Z,5.04,95.00
2026-06-12T11:14:00Z,2.55,95.97
2026-06-12T11:15:00Z,2.03,98.00
2026-06-12T11:16:00Z,1.99,98.81
2026-06-12T11:17:00Z,2.45,97.25
2026-06-12T11:18:00Z,1.94,98.77
2026-06-12T11:19:00Z,1.03,99.00
2026-06-12T11:20:00Z,1.99,98.97
2026-06-12T11:21:00Z,1.90,98.92
2026-06-12T11:22:00Z,1.00,99.00
2026-06-12T11:23:00Z,1.00,99.00
2026-06-12T11:24:00Z,1.00,99.00
2026-06-12T11:25:00Z,1.00,99.00
2026-06-12T11:26:00Z,1.00,99.00
2026-06-12T11:27:00Z,1.00,99.00
2026-06-12T11:28:00Z,1.00,99.00
2026-06-12T11:29:00Z,1.00,99.00
2026-06-12T11:30:00Z,1.00,99.00
2026-06-12T11:31:00Z,1.00,99.00
